"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","identifiedBy","coordinatePrecision","geoFlag","class","order","yearIdentified","monthIdentified","dayIdentified","continentOcean","relatedCatalogItem","imagecode","phylum","fieldNumber","preparationType","individualCount","typeStatus"
"190","2008-05-27 22:02:00-03","MO","MOBOT","755562","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 26259","1991","2","8","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Middle area. Scrub on sandstones's top.","-57.11666","-25.2",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"537",NA,"6",NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","755567","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini","Zardini 7646","1988","10","23","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybytú Silla. On cerrado vegetation.","-57.11666","-25.2",NA,NA,NA,NA,NA,NA,"D. Brunner (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"88-103",NA,"4",NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","755572","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini","Zardini 20083","1990","5","19","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"314",NA,"4",NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","755601","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|P. Aquino","Zardini 28436","1991","11","4","Paraguay","Central",NA,"Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"607",NA,"5",NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","755611","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|H. Velázquez","Zardini 26403","1991","2","9","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes. Scrub on sandy soil.","-56.76666","-26",NA,NA,NA,NA,NA,NA,"R. Spichizer (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"544",NA,"2",NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","755616","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Rosa Degen","Zardini 3639","1987","10","23","Paraguay","Cordillera",NA,"Cerro Tobati. En la parte superior del Cerro.","-57.1","-25.3",NA,NA,NA,NA,NA,NA,"A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"87-74",NA,"4",NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","755621","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|H. Velázquez","Zardini 26406","1991","2","9","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes. Scrub on sandy soil.","-56.76666","-26",NA,NA,NA,NA,NA,NA,"R. Spichizer (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"544",NA,"2",NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","755710","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Rosa Degen","Zardini 3858","1987","12","4","Paraguay","Cordillera",NA,"Cerro Tobati, en roquedales.",NA,NA,NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"87-82",NA,"4",NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","755737","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|M. Velázquez","Zardini 18433","1990","1","27","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"269",NA,"4",NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","755756","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|G. Garcete","Zardini 28784","1991","11","18","Paraguay","Cordillera",NA,"12 km E of Río Salado basin on road to Emboscada. Cerrado forest.","-57.41666","-25.15",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"617",NA,"5",NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","755791","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Velázquez","Zardini 16410","1989","11","18","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"191",NA,"4",NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","755805","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini","Zardini 3996","1987","12","11","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"87-86",NA,"4",NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","755819","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini","Zardini 4002","1987","12","11","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,"D. Brunner (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"87-86",NA,"2",NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","755833","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 28850","1991","11","18","Paraguay","Cordillera",NA,"4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"618",NA,"5",NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","755847","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 28860","1991","11","18","Paraguay","Cordillera",NA,"4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"618",NA,"4",NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","755865","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Velázquez","Zardini 16492","1989","11","18","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"193",NA,"4",NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","755871","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|U. Velázquez","Zardini 20630","1990","5","26","Paraguay","Cordillera",NA,"5 km SE of Emboscada. Isla Alta. On a hill. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"332",NA,"3",NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","755877","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 28915","1991","11","25","Paraguay","Paraguarí",NA,"National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"621",NA,"5",NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","755896","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 24832","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú. Gallery forest.","-57.53333","-25.75",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"495",NA,"4",NA
"209","2014-10-07 11:09:00-03","MO","MOBOT","755932","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Constancio Velásquez","Zardini 10396","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado on NW corner of the park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"38",NA,"2",NA
"210","2014-10-07 11:09:00-03","MO","MOBOT","755938","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Constancio Velásquez","Zardini 10405","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado on NW corner of the park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"38",NA,"4",NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","755956","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|A. Salina","Zardini 24936","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"499",NA,"4",NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","755962","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|A. Salina","Zardini 24937","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"499",NA,"4",NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","755973","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|U. Velázquez","Zardini 27031","1991","3","9","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Scrub on sandy soil.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"567",NA,"4",NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","756004","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 27172","1991","3","9","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Central area. Scrub on sandstone.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"571",NA,"5",NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","756010","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|U. Velázquez","Zardini 18898","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Patches of forest.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"285",NA,"4",NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","756022","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini","Zardini 8641","1988","12","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado 5 kms N of administration building on road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"D. Brunner (MO)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"88-130",NA,"6",NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","756032","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 21082","1990","6","9","Paraguay","Cordillera",NA,"9 km SE of Emboscada on road to Nueva Colombia. Scrub on sandstone.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"351",NA,"2",NA
"218","2015-01-17 19:40:00-02","MO","MOBOT","756363","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Teodoro Rojas","Rojas 2347","1916","12",NA,"Paraguay","Alto Paraguay",NA,"Puerto Casado, Chaco.","-57.9166667","-22.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","809802","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Franco","Zardini 30760","1992","2","26","Paraguay","Paraguarí",NA,"Acahay Massif, eastern most peak. Forest near rocky summit at western area.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"657",NA,"4",NA
"220","2016-11-07 08:36:00-02","MO","MOBOT","813093","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 38686","1994","3","15","Paraguay","Concepción",NA,"2 km N of Arroyo Tagatiyá-Guazú. Savanna woodland on limestones.","-57.4333333","-22.7666667",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"887",NA,"1",NA
"221","2011-06-09 17:35:00-03","MO","MOBOT","813127","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 38714","1994","3","15","Paraguay","Concepción",NA,"2 km N of Arroyo Tagatiyá-Guazú. Savanna woodland on limestones.","-57.43333","-22.76666",NA,NA,NA,NA,NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"887",NA,"3",NA
"222","2011-06-09 17:35:00-03","MO","MOBOT","813497","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 38925","1994","3","16","Paraguay","Concepción",NA,"2 km NE of Arroyo Tagatiyá-Mí, on road to Isla Real. Savanna woodland on limestones.","-57.55","-22.6",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"894",NA,"1",NA
"223","2016-11-07 08:47:00-02","MO","MOBOT","813661","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 39019","1994","3","17","Paraguay","Concepción",NA,"Between Paso Horqueta and Loreto. 6 km N of Loreto. Cerrado scrub.","-57.1833333","-23.2166667",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"899",NA,"1",NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","813760","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 39112","1994","3","31","Paraguay","Central",NA,"Estero del Ypoá. Cañada. Lake Yabeby. Gallery forest and inundated savanna.","-57.46666","-25.65",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"904",NA,"2",NA
"225","2016-11-07 08:48:00-02","MO","MOBOT","883594","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 39848","1994","7","1","Paraguay","Concepción",NA,"Arroyo Pitanohaga. Gallery forest of chaco type.","-57.3458333","-23.0030556",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"917",NA,"1",NA
"226","2011-06-09 18:10:00-03","MO","MOBOT","941870","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Bonifacio Mostacedo C.","Mostacedo C. 2423","1994","10","20","Bolivia","Santa Cruz","Andrés Ibáñez","Don Lorenzo, 2-4 km antes de llegar al pueblo(sobre el camino). Bosque chaqueño, con pampas predominadas por gramíneas.","-63.63333","-17.8",NA,NA,"340.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","943515","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Bonifacio Mostacedo C.|H. Gonzáles","Mostacedo C. 2211","1994","8","6","Bolivia","Santa Cruz","Andrés Ibáñez","Cotoca, 1 km antes de llegar a Don Lorenzo. Frente al cementerio. Bosque con predominancia de Cactaceas y Aspidosperma quebracho-blanco; caducifolio.","-62.88916","-17.81083",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"228","2013-01-28 05:13:00-02","MO","MOBOT","968275","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","René Guillén V.|R.A. Medina","Guillén Villarroel 2611","1994","11","20","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio, comunidad Puquio, contornos de la toma de a de la comunidad. Bosque semideciduo estacional. Suelos franco arcillosos.","-61.86611","-16.59611",NA,NA,"450.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2",NA
"229","2015-05-07 07:25:00-03","MO","MOBOT","969669","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 41265","1994","9","16","Paraguay","Concepción",NA,"Estancia Bello Horizonte. On limestone.","-57.4247223","-22.7972222",NA,NA,NA,NA,NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"961",NA,"4",NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","970318","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|A. Ramirez","Zardini 41444","1994","10","14","Paraguay","Concepción",NA,"Estancia Garay-Cué. Gallery forest on limestone.","-57.36472","-22.69166",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"968",NA,"4",NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","970388","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 41494","1994","10","14","Paraguay","Concepción",NA,"Boundary between Estancia Bello Horizonte and Estancia Garay-Cué. Woodland savanna on limestone.","-57.35333","-22.76361",NA,NA,"300.00000000",NA,NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"971",NA,"3",NA
"232","2016-12-07 08:30:00-02","MO","MOBOT","989210","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Nélida Soria","Soria Rey 5708","1992","11",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, camino al Cerro Alambique, en el cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","1315806","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|N. Duarte","Zardini 49622","1998","12","12","Paraguay","Boquerón",NA,"Proposed National Park Medanos del Chaco. Ephemerals on dunes.","-61.96027","-20.68416",NA,NA,"300.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1161",NA,"4",NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","1315805","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|N. Duarte","Zardini 49621","1998","12","12","Paraguay","Boquerón",NA,"Proposed National Park Medanos del Chaco. Ephemerals on dunes.","-61.96027","-20.68416",NA,NA,"300.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1161",NA,"4",NA
"235","2009-10-14 20:52:00-03","MO","MOBOT","3410449","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Isabel Basualdo","Basualdo 002022","1988","12","21","Paraguay","Caaguazú",NA,"Tavai. Prop de la Flia Bogado.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","3412037","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Mirtha Ortiz","Ortiz 899","1966","12","21","Paraguay","Caazapá",NA,"Tavai-Bosque detras el hospital.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"D. Brunner",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"237","2016-06-16 08:29:00-03","MO","MOBOT","755344","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|P. Aquino","Zardini 29576","1991","12","16","Paraguay","Central",NA,"Between Ytororo and Tavarory, 2 km from Tavarory.","-57.5833333","-25.5",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"636",NA,"4",NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","752119","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|P. Aquino","Zardini 34828","1993","1","27","Paraguay","Central",NA,"Estero del Ypoá. Paraguari - Carapeguá. Savanna on area filled in with sandstones.","-57.16666","-25.68333",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"801",NA,"4",NA
"239","2015-07-07 12:30:00-03","MO","MOBOT","1429099","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Luciano Espinoza","Zardini 53677","2000","1","14","Paraguay","Concepción",NA,"Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1199",NA,"4",NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","755741","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|P. Aquino","Zardini 28781","1991","11","18","Paraguay","Cordillera",NA,"5 km E of Río Salado basin on road to Emboscada. Cerrado forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"R.E. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"616",NA,"4",NA
"241","2020-12-01 11:57:00-03","MO","MOBOT","3412608","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|U. Velázquez","Zardini 2764","1990","8","4","Paraguay","Cordillera",NA,"Confluence of Rio Paraguay and Rio Salado, along Rio Salado. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"Ortiz",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-01 11:59:00-03","MO","MOBOT","3412607","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|R. Velázquez","Zardini 22868","1990","8","4","Paraguay","Cordillera",NA,"Rio Salado basin, on road to Arroyos y Esteros. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"R. Ortiz",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
