"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"190","2020-11-12 16:59:44-03","UEL","FUEL","38760","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hoehne, W","1949","09","25",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"FUEL015098",NA,"s.n.",NA,NA,NA,NA,"17840","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"191","2020-11-12 16:59:44-03","UEL","FUEL","16730","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Rossetto, EFS","Jung-Mendaçolli, SL; et al.","1997","08","29",NA,"Brasil","São Paulo","Jundiaí","Estação Experimental - IAC","-46.8800010681152","-23.1800003051758",NA,NA,"FUEL015916",NA,"717",NA,NA,NA,NA,"17840","auto","2019","10",NA,NA,NA,NA,NA,NA,NA
"192","2020-11-12 16:59:44-03","UEL","FUEL","15116","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Rossetto, EFS","Jung-Mendaçolli, SL; Cabral, LP; et al.","1998","10","30",NA,"Brasil","São Paulo","Jundiaí","Estação Experimental, Interior da mata.","-46.8800010681152","-23.1800003051758",NA,NA,"FUEL015912",NA,"918",NA,NA,NA,NA,"17840","auto","2019","02",NA,NA,NA,NA,NA,NA,NA
"193","2020-11-12 16:59:44-03","UEL","FUEL","16732","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Arbocz, FG","1994","08","11",NA,"Brasil","São Paulo","Mogi Mirim","Horto Florestal, suboque cerrado","-46.9500007629395","-22.4300003051758",NA,NA,"FUEL015914",NA,"599",NA,NA,NA,NA,"19575","auto","2019","02",NA,NA,NA,NA,NA,NA,NA
"194","2019-10-16 14:12:18-03","UEL","FUEL","37733","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Rodrigues, L","1970","10","15",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"FUEL015096",NA,"68",NA,NA,NA,NA,"53584","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"195","2020-11-12 16:59:44-03","UEL","FUEL","14489","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Devide, CS","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"FUEL015094",NA,"24",NA,NA,NA,NA,"54606","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"196","2020-11-12 16:59:44-03","UEL","FUEL","14423","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Sanches, AC; et al.","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"FUEL015092",NA,"s.n.",NA,NA,NA,NA,"54606","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"197","2020-11-12 16:59:44-03","UEL","FUEL","14413","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Kolb, RM","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"FUEL015090",NA,"s.n.",NA,NA,NA,NA,"54606","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"198","2020-11-12 16:59:44-03","UEL","FUEL","14310","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Artem, L","1994","06",NA,NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"FUEL015093",NA,"s.n.",NA,NA,NA,NA,"54606","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-12 16:59:44-03","UEL","FUEL","11988","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Furlaneto, L","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Trilha do Morro, Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"FUEL015091",NA,"s.n.",NA,NA,NA,NA,"54606","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-12 16:59:46-03","UEL","FUEL","16608","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Lima, AS","Viégas, AP","1939","09","25",NA,"Brasil","São Paulo","Campinas","Faz. Sant#?#Ana","-47.060001373291","-22.8999996185303",NA,NA,"FUEL015531",NA,"s.n.",NA,NA,NA,NA,"23900","auto","1944","05","19",NA,NA,NA,NA,NA,NA
"201","2020-11-12 16:59:46-03","UEL","FUEL","15110","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Gehrt, A","Viégas, AP; Lima, AS","1939","09","10",NA,"Brasil","São Paulo","Valinhos","E.E. de Valinhos","-46.9900016784668","-22.9699993133545",NA,NA,"FUEL015532",NA,"s.n.",NA,NA,NA,NA,"12075","auto","1942","08","24",NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:08:07-03","UnB","UB","209150","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Pastore, JFB","Faria, JEQ; Soares-Silva, LH","2014","09","16","Southern America","Brasil","São Paulo","Itapetininga","Dentro da cidade","-48.0499992370605","-23.5900001525879",NA,"Arbusto escandente ca. 1,5 m de altura, botões florais verdes, flores creme com ápices arroxeados, laranja quando senscentes; Resquício de mata perturbada próximo à córrego na rua Quintino Bocaiuva",NA,NA,"4114",NA,NA,NA,NA,"40712","auto","2014","09",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:08:14-03","UnB","UB","156963","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat",NA,"Eiten, G; Eiten, LT; Mimura, I","1964","08","26","Southern America","Brasil","São Paulo","Santa Bárbara d'Oeste","East edge of city of Santa Bárbara do Oeste on east side of highway just south of railroad","-47.416667","-22.75",NA,"Spiny shrub 1m.; Pastured grove of secondary forest with semiclosed tree canopy cover",NA,NA,"5712",NA,NA,"-47.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:08:14-03","UnB","UB","156965","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Wurdack, JJ","Leitão Filho, HF; Kinoshita, LS; Taroda, N","1976","10","08","Southern America","Brasil","São Paulo",NA,"Ca. 10km SW de Jundiaí. Serra do Japi",NA,NA,NA,"Arbustivo. Flores amarelas.; Mata úmida",NA,NA,"3180",NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:08:14-03","UnB","UB","156962","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Wurdack, JJ","Leitão Filho, HF; Taroda, N","1976","08","17","Southern America","Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,"Arbusto ramificado 1,5m. Flores branco-lilás.",NA,NA,"2613",NA,NA,NA,NA,"23900","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:08:14-03","UnB","UB","156964","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat",NA,"Hoehne, W","1961","09","25","Southern America","Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,"Erva espinhosa.",NA,NA,"SPF13782",NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-20 14:56:15-03","UFSC","FLOR","67092","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","Caxambu, M.G.","Siqueira, E.L.; Brito, L.F.; Zubek, H.; Santos, T.M.","2018","07","20",NA,"Brasil","Paraná","Mamborê","Estação Ecológica Municipal Affonso Brunetta.","-52.574167","-24.506944",NA,"Subarbusto semi-ciófilo, armado com espinhos; flores alvo arroxeadas","FLOR0067092","FLOR0067092","2720","540","540","52º34'27''W","24º30'25''S",NA,NA,"2018","08","03",NA,NA,NA,NA,NA,NA
"208","2021-03-04 15:45:48-03","IF","SPSF","52506","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotz.ex St.Hil.& Moq.)Hassk","A.Maruyama","A.Maruyama & L.Cicco","2017","09","06","América do Sul","Brasil","SP","Itupeva",NA,"-47.053889","-23.182778",NA,"COLETA: Arbusto com aprox. 1,4m de altura.Flores brancas.; GEOGRAFIA: Cerradão, próximo à Rodovia Itupeva #?# Jundiaí. Limite entre área urbana e rural. Interior.;",NA,NA,"904","707","707",NA,NA,NA,NA,"2017","10","19","Magnoliopsida",NA,NA,NA,NA,NA
"209","2021-03-04 15:45:48-03","IF","SPSF","30295","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotz.ex St.Hil.& Moq.)Hassk","J.A.Pastore","J.R.Guillaumon","2002","08","25","América do Sul","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata natural&nf;;",NA,NA,NA,NA,NA,NA,NA,"9595","auto","2012","08","10","Magnoliopsida",NA,NA,NA,NA,NA
"210","2021-03-04 15:45:48-03","IF","SPSF","30329","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotz.ex St.Hil.& Moq.)Hassk","J.F.B.Pastore","J.R.Guillaumon","2002","08","31","América do Sul","Brasil","SP","Vinhedo","via Anhanguera Km74, sitio do Marcel","-46.9700012207031","-23.0300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"9595","auto","2012","06","30","Magnoliopsida",NA,NA,NA,NA,NA
"211","2021-03-04 15:45:49-03","IF","SPSF","17487","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii",NA,NA,"R.Mello Silva & M.T.V.A.Campos","1990","10","06","América do Sul","Brasil","GO","Alto Paraíso de Goiás","fazenda Santo Antonio","-47.5099983215332","-14.1324996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"372",NA,NA,NA,NA,"44724","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"212","2021-03-04 15:45:49-03","IF","SPSF","26901","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii",NA,NA,"G. Hatschbach & J.M.Silva","1999","08","18","América do Sul","Brasil","PR","Paranavai","bosque da cidade","-52.4653015136719","-23.0730991363525",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"69279",NA,NA,NA,NA,"51763","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"213","2021-03-04 15:45:49-03","IF","SPSF","32298","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii",NA,NA,"F.A.R.D.P.Arzolla","2003","07","27","América do Sul","Brasil","SP","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"279",NA,NA,NA,NA,"17840","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"214","2021-03-04 15:45:49-03","IF","SPSF","08650","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii",NA,NA,"O.T. Aguiar & J.A.Pastore","1984","08","15","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo,","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"215","2021-03-04 15:45:49-03","IF","SPSF","00951","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii",NA,NA,"D.Bento Pickel","1943","09","09","América do Sul","Brasil","SP","Helvetia","pasto",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2021-03-04 15:45:49-03","IF","SPSF","02830","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","klotzschii","Polygala klotzschii",NA,NA,"D.Bento Pickel","1946","11","03","América do Sul","Brasil","SP","Helvetia","na mata",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"217","2014-10-09 13:58:32-03","UHH","HBG","508629","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A. St.-Hil.) Klotzsch ex Hassk.",NA,"Sello, F.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia.",NA,NA,NA,"ex Herb. Dr. Waage Berlin, gesammelt ca. 1850 - 1910. NEOTROP","HBG508629","HBG508629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:13:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"A. St.-Hil.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in provinciis Rio et S. Paulo",NA,NA,NA,NA,NA,"P13P3N0016","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:44:48-03","UFRGS","ICN","146040","S","Plantae","Dicotyledon",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A. St.-Hil.) Klotzsch ex Hassk.","Lüdtke, R","Lüdtke, R","2006","12","19","América do Sul","Brasil","PR","Campo Mourão","BR 487 nas matas às margens do Rio Mourão 24°06'18.0 S 52°20'04.6 W","-52.334444","-24.105",NA,"arbusto com cerca de 1.20 m, com espinhos no fim dos ramos. Estéril.; no interior de mata pluvial",NA,NA,"685",NA,NA,"-52.334444","-24.105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:44:48-03","UFRGS","ICN","138516","S","Plantae","Dicotyledon",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A. St.-Hil.) Klotzsch ex Hassk.","Lima, LF","Devide, CS","1994","06","04","América do Sul","Brasil","SP","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"Arbusto com 40 cm de altura; flores amarelas, sem odor; com fruto verde; sem látex; Trilha do Morro do Diabo",NA,NA,"24",NA,NA,NA,NA,"54606","auto","2009","08","12",NA,NA,NA,NA,NA,NA
"221","2020-10-22 10:13:52-03","IBt","SP","344370","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hatschbach, G","1999","08","18",NA,"Brasil","Paraná","Paranavaí",NA,"-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"69279",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:17:16-03","IBt","SP","13682","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Hoehne, FC","Loefgren, A","1887","08","13",NA,"Brasil","São Paulo","Boituva","E outros lugares no sul., beira mata.","-47.6699981689453","-23.2800006866455",NA,"Arbusto sublenhoso, Peitoral.","SP007694","SP007694","CGG47",NA,NA,NA,NA,"12811","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-08-13 18:02:47-03","IBt","SP","298674","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Cardamone, RB","1995","09","12",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"187",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-09-17 08:58:30-03","IBt","SP","321219","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hoehne, W","1949","09","25",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-06-04 11:03:56-03","IBt","SP","272040","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Jung Mendaçolli, SL","1994","09","28",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"636",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-06-04 11:03:56-03","IBt","SP","272024","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Jung Mendaçolli, SL","1994","09","28",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"620",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-09-17 08:58:30-03","IBt","SP","321222","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hoehne, W","1951","09","25",NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-11 09:24:59-03","IBt","SP","140265","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Eiten, G","1964","08","26",NA,"Brasil","São Paulo","Santa Bárbara d'Oeste",NA,"-47.4099998474121","-22.75",NA,NA,NA,NA,"5712",NA,NA,NA,NA,"17443","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-02 08:40:52-03","IBt","SP","279955","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Franco, GADC","1994","12","08",NA,"Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"1324",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-19 09:29:57-03","IBt","SP","279954","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Esteves, RL","1994","06","21",NA,"Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"107",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
