"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"2915","2019-10-07 09:36:52-03","UEFS","HUEFS","46602","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Bufo, L.V.B.","82","1997",NA,NA,"Brasil","São Paulo","Porto Feliz","Floresta Ciliar do Ribeirão Avecuia.","-47.5200004577637","-23.2099990844727",NA,NA,"HUEFS0046602","HUEFS0046602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"19715","auto","Rosanae",NA,NA,NA,NA,NA
"2916","2019-10-07 09:36:52-03","UEFS","HUEFS","56555","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Kinupp, V.F.","FUEL30798","1996","11","08","Brasil","Paraná","Londrina","Mata da CONFEPAR.","-51.1627998352051","-23.3103008270264",NA,NA,"HUEFS0056555","HUEFS0056555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"63728","auto","Rosanae",NA,NA,NA,NA,NA
"2917","2019-10-07 09:36:52-03","UEFS","HUEFS","73268","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Silva, J.M.","3726","2002","10","22","Brasil","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369",NA,NA,"HUEFS0073268","HUEFS0073268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"24260","auto","Rosanae",NA,NA,NA,NA,NA
"2918","2019-10-07 09:36:54-03","UEFS","HUEFS","142150","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Cotarelli, V.M.",NA,"2008","04","11","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof.","-51.2783012390137","-23.2758007049561",NA,NA,"HUEFS0142150","HUEFS0142150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"29438","auto","Rosanae",NA,NA,NA,NA,NA
"2919","2019-10-07 09:36:54-03","UEFS","HUEFS","90768","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Nicolau, S.A.","569","1992","12","07","Brasil","Paraná","Foz do Iguaçu","Parque Nacional de Foz do Iguaçú, área próximo a casa de hospédes.","-54.5881004333496","-25.5478000640869",NA,NA,"HUEFS0090768","HUEFS0090768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"39570","auto","Rosanae",NA,NA,NA,NA,NA
"2920","2019-10-07 09:36:54-03","UEFS","HUEFS","104087","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Zardini, E.M.","20787","1990","05","26","Paraguai",NA,NA,"Cordillera: Río Salado basin on road to Arroyos Y Esteros.","-57.5","-25.15","57W30'","25S9'","HUEFS0104087","HUEFS0104087",NA,NA,"Cerrado forest.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2921","2019-10-07 09:36:54-03","UEFS","HUEFS","104093","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Zardini, E.M.","37118","1993","08","26","Paraguai",NA,NA,"Caaguazú: Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159.","-56.183333","-25.483333","56W11'","25S29'","HUEFS0104093","HUEFS0104093",NA,NA,"Tall forest.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2922","2019-10-07 09:36:54-03","UEFS","HUEFS","104096","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Zardini, E.M.","32469","1992","07","06","Paraguai",NA,NA,"Guaira: Mbocyaity-Melgarejo. Cerro Naville.","-56.35","-25.716667","56W21'","25S43'","HUEFS0104096","HUEFS0104096",NA,NA,"Forest on slopes.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2923","2019-10-07 09:36:54-03","UEFS","HUEFS","104099","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Zardini, E.M.","16031","1989","11","11","Paraguai",NA,NA,"Paraguari: National Park Ybicu'í. Trail to Arroyo Corrientes.","-56.783333","-26.083333","56W47'","26S5'","HUEFS0104099","HUEFS0104099",NA,NA,"Tall forest.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2924","2019-10-07 09:36:54-03","UEFS","HUEFS","104100","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Zardini, E.M.","14625","1989","09","27","Paraguai",NA,NA,"Guaira: Cordillera de Ybytyruzú. Road to Cantera Jhú.","-56.333333","-25.8","56W20'","25S48'","HUEFS0104100","HUEFS0104100",NA,NA,"Gallery forest along Gervasia Creek, 2 kms S of route to Coronel Oviedo.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2925","2019-10-07 09:36:54-03","UEFS","HUEFS","126810","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","J.R.Pirani","Paixão, J.L.","1072","2006","08","18","Brasil","Bahia","Potiraguá","Rod. que liga a BR 101 com Itapetinga, ca. 15 Km de Itaibé, Faz. Idependência. Área com ação antropica, proviniente da extração da madeira.","-39.575","-15.203333","39W34'30''","15S12'12''","HUEFS0126810","HUEFS0126810",NA,NA,"Mata higrófila sul bahiana.","2009","07",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2926","2019-10-07 09:36:54-03","UEFS","HUEFS","105116","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.B.Flores","Queiroz, L.P.de","12037","2006","01","17","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.487778","-12.3025","40W29'16''","12S18'9''","HUEFS0105116","HUEFS0105116","230","230","Floresta estacional semidecídua.","2016","05",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2927","2019-10-07 09:36:54-03","UEFS","HUEFS","111462","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.D.Pennington","Harley, R.M.","55419","2005","01","21","Brasil","Bahia","Rio de Contas","7,9 Km Marcolino Moura, e 2,3 Km da Fazenda Teixeira, em direção de Rio de Contas. Trilha do vale do Rio Baeta.","-41.75","-13.6","41W45'","13S36'","HUEFS0111462","HUEFS0111462","700","1000","Floresta mesófila alta, nas encostas do vale.","2009","07",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2928","2019-10-07 09:36:54-03","UEFS","HUEFS","140166","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.B.Flores","Oliveira, R.P.","1465","2008","03","10","Brasil","Bahia","Ubaíra","Estrada para Santa Inês, entrada a ca. 5 km.","-39.673611","-13.240556","39W40'25''","13S14'26''","HUEFS0140166","HUEFS0140166","374","374","Mata úmida, entrada na trilha na beira da estrada.","2016","05",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2929","2019-10-07 09:36:52-03","UEFS","HUEFS","14355","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Hatschbach, G.","56398","1992","02","20","Brasil","Santa Catarina","Água Fria",NA,NA,NA,NA,NA,"HUEFS0014355","HUEFS0014355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2930","2019-10-07 09:36:54-03","UEFS","HUEFS","206270","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Ferreira Jr, M.","395","2012","05","31","Brasil","Paraná","Reserva","Estrada Reserva-Ivaí. Interior da mata.","-50.902222","-24.706667","50W54'8''","24S42'24''","HUEFS0206270","HUEFS0206270","922","922",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2931","2019-10-07 09:36:54-03","UEFS","HUEFS","233574","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","R.T.Pennington","Moonlight, P.W.","620","2017","03","29","Brasil","Ceará","Crateús","Serra das Almas, around plot 1.","-40.928333","-5.146667","40W55'42''","5S8'48''","HUEFS0233574","HUEFS0233574","684","684","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","2017","11",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2932","2019-10-07 09:36:52-03","UEFS","HUEFS","28066","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","J.R.Pirani","Atkins, S.","4659","1997","01","29","Brasil","Bahia","Lençóis","Remanso/Maribus.","-41.316667","-12.65","41W19'","12S39'","HUEFS0028066","HUEFS0028066 HUEFS0028066_01","380","380","Pântano.","2002","04",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2933","2019-10-07 09:36:52-03","UEFS","HUEFS","31486","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Thomas, W.W.","10240","1994","02","02","Brasil","Bahia","Jussari",NA,"-39.535833","-15.157222","39W32'9''","15S9'26''","HUEFS0031486","HUEFS0031486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2934","2019-10-07 09:36:54-03","UEFS","HUEFS","86027","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.B.Flores","Jardim, J.G.","H4260","2004","07","24","Brasil","Bahia","Elísio Medrado","Reserva Jequitibá/GAMBÁ. Serra da Jibóia","-39.471667","-12.869444","39W28'18''","12S52'10''","HUEFS0086027","HUEFS0086027","600","650","Interior da floresta","2016","05",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2935","2019-10-07 09:36:54-03","UEFS","HUEFS","89136","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Slusarski, S.R.","331","2003","11","20","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-50.975556","-23.540833","50W58'32''","23S32'27''","HUEFS0089136","HUEFS0089136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2936","2019-10-07 09:36:54-03","UEFS","HUEFS","92412","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.B.Flores","Harley, R.M.","55333","2004","12","08","Brasil","Bahia","Rio de Contas","7,9 km de Marcolino Moura, e 2,3 km da Fazenda Teixeira, em direção de Rio de Contas. Trilha que vai ao Vale do Rio Baeta","-41.753333","-13.603889","41W45'12''","13S36'14''","HUEFS0092412","HUEFS0092412","720","720","Caatinga na parte baixa, que passa para uma floresta, mesófila, alta, nas encostas do vale. Esta planta crescendo na margem do canal pequeno, em solo úmido.","2016","05",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2937","2019-10-07 09:36:54-03","UEFS","HUEFS","144808","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.B.Flores","Lima-Verde, L.W.","2027","2000","03","28","Brasil","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,"HUEFS0144808","HUEFS0144808",NA,NA,"Floresta ombrófila.","2016","05",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"30071","auto","Rosanae",NA,NA,NA,NA,NA
"2938","2019-10-07 09:36:54-03","UEFS","HUEFS","144807","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T.B.Flores","Lima-Verde, L.W.","1943","2000","02","29","Brasil","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,"HUEFS0144807","HUEFS0144807",NA,NA,"Floresta ombrófila.","2016","05",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"30071","auto","Rosanae",NA,NA,NA,NA,NA
"2939","2019-11-22 16:09:17-03","UEFS","HUEFS","178662","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Prata, E.M.B.","HRCB51395","2005","05","03","Brasil","São Paulo","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade - FEENA. Último talhão do Arboreto contornado pela Trilha da Saúde.","-47.560001373291","-22.4099998474121",NA,NA,"HUEFS0178662","HUEFS0178662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"21773","auto","Rosanae",NA,NA,NA,NA,NA
"2940","2019-10-07 09:36:54-03","UEFS","HUEFS","74091","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Francisco, E.M.","FUEL28211","1999","04","20","Brasil","Paraná","Primeiro de Maio","Mata próximo à cidade","-51.0283012390137","-22.8505992889404",NA,NA,"HUEFS0074091","HUEFS0074091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"18944","auto","Rosanae",NA,NA,NA,NA,NA
"2941","2019-10-07 09:36:54-03","UEFS","HUEFS","31484","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.",NA,"Thomas, W.W.","10556","1994","09","19","Brasil","Bahia","Ilhéus","Cidade de Ilhéus, 3 km north of Rodoviaria, Mata da Esperança, forest north of dam and resevoir.","-39.069167","-14.781944","39W4'9''","14S46'55''","HUEFS0031484","HUEFS0031484","50","50","Soil deep clay, light brown reddish. Southern Bahian wet forest.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales","richardiana",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2942","2019-10-07 09:36:54-03","UEFS","HUEFS","90801","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans subsp. elegans","A.Juss.",NA,"Viegas, G.P.",NA,"1938","10","22","Brasil","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939",NA,NA,"HUEFS0090801","HUEFS0090801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales","subsp. elegans","24390","auto","Rosanae",NA,NA,NA,NA,NA
"2943","2019-10-07 09:36:54-03","UEFS","HUEFS","116050","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans subsp. elegans","A.Juss.",NA,"Silva, J.M.","4810","2006","06","10","Brasil","Mato Grosso do Sul","Antônio João","Fazenda Cervo","-55.9474983215332","-22.1910991668701",NA,NA,"HUEFS0116050","HUEFS0116050",NA,NA,"Capão",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales","subsp. elegans","38814","auto","Rosanae",NA,NA,NA,NA,NA
"2944","2019-10-07 09:36:54-03","UEFS","HUEFS","116560","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans subsp. richardiana","(A.Juss.) T.D.Penn.","T.Pennington","Cardoso, D.","1725","2007","01","29","Brasil","Bahia","Amargosa","Serra do Timbó. Barragem do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.654167","-13.0825","39W39'15''","13S4'57''","HUEFS0116560","HUEFS0116560","697","697","Floresta semidecídua montana do Domínio da Floresta Atlântica.","2010","01",NA,NA,NA,NA,NA,"Angiospermae","Sapindales","subsp. richardiana",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"2945","2019-10-07 09:36:54-03","UEFS","HUEFS","231941","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans subsp. richardiana","(A.Juss.) T.D.Penn.",NA,"Pimentel, L.B.","RB684388","2010","11","27","Brasil","Rio de Janeiro","Macuco","Conglomerado 184-2-2-26-R.","-42.252799987793","-21.9839000701904",NA,NA,"HUEFS0231941","HUEFS0231941",NA,NA,"Fragmento de Floresta EstacionalSsemidecidua sobre a solo argiloso. planta localizada próximo a borda.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales","subsp. richardiana","12162","auto","Rosanae",NA,NA,NA,NA,NA
"2946","2019-10-07 09:36:54-03","UEFS","HUEFS","74052","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Sasaki, E.Y.","FUEL26356","1995","09","07","Brasil","São Paulo","Adamantina","Sítio São Paulo (estrada-6).","-51.0699996948242","-21.6800003051758",NA,NA,"HUEFS0074052","HUEFS0074052",NA,NA,"Beira da mata.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"31214","auto","Rosanae",NA,NA,NA,NA,NA
"2947","2015-03-07 09:04:04-03","F","FMNH-SEEDPLANTS","V0156385F","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0156385F","V0156385F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2948","2019-06-11 12:54:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","S. Knapp","7391","1986","5","25","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7391"
"2949","2015-03-07 09:07:07-03","F","FMNH-SEEDPLANTS","V0180349F","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0180349F","V0180349F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2950","2015-03-07 09:04:00-03","F","FMNH-SEEDPLANTS","V0156273F","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0156273F","V0156273F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2951","2019-06-11 12:33:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","10082","1985","5","11","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"10082"
"2952","2019-06-11 13:09:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","I. G. Vargas C.","2475","1993","5","17","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2475"
"2953","2019-06-11 13:09:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","I. G. Vargas C.","2715","1993","8","22","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2715"
"2954","2017-09-29 16:56:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","5542","1980","10","14","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"5542"
"2955","2019-06-11 12:35:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","P. Nuñez V.","14954","1992","10","9","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"14954"
"2956","2017-09-29 16:56:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","8303","1981","3","10","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"8303"
"2957","2019-06-11 12:52:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","A. H. Gentry","73826","1991","5","14","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"73826"
"2958","2017-04-20 16:24:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","6719","1978","8","26","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6719"
"2959","2017-09-29 16:56:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","9243","1982","10","17","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"9243"
"2960","2019-09-04 18:03:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,"T. C. J. Herzog","1323","1910","12",NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type [status unknown]","Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2961","2018-05-14 16:12:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","E. Hassler","10685","1905","3","21","Paraguay","Amambay",NA,NA,"-56","-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"10685"
"2962","2019-06-11 12:53:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","A. H. Gentry","73641","1991","5","11","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"73641"
"2963","2017-09-29 16:56:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","7318","1983","12","9","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7318"
"2964","2019-06-11 12:35:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","6357","1977","5","29","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6357"
"2965","2019-06-11 13:02:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","G. Klug","4366",NA,NA,NA,"Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"4366"
"2966","2020-02-10 10:54:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"RRC ID Flag","R. B. Foster","12656","1988","12","21","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"12656"
