"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","imagecode","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","sex"
"1577","2020-12-02 09:07:21-03","UNITINS","HUTO","6438","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A. St.-Hil","Texeira, B.R.","2008","08",NA,"Texeira, B.R.","2008","03","28","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, afluente do córrego do acampamento","-47.958611","-15.711944","-47.958611","-15.711944","Árvore com 8 m de altura. Frutos imaturos verdes. Casca fissurada.; Mata de galeria (meio). Solo argiloso com serrapilheira.","HUTO006438",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2020-12-02 09:07:21-03","UNITINS","HUTO","917","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A. St.-Hil",NA,NA,NA,NA,"Batista, H.L.","2005","07","14","Brasil","Tocantins",NA,"Loteamento Xavantes","-48.235444","-7.302194","-48.235444","-7.302194",NA,"HUTO000917",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"HUTO000917",NA,NA,NA,NA,NA,NA,NA
"1579","2020-12-02 09:07:21-03","UNITINS","HUTO","191","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A. St.-Hil",NA,NA,NA,NA,"Pereira, C.B.","2005","07","20","Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.310833","-10.411389","-48.310833","-10.411389","Árvore com cerca de 4,50 m de altura. Inflorescência amarela. Nome popular: mangabeira, pacari; Cerrado antropizado","HUTO000191",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"HUTO000191",NA,NA,NA,NA,NA,NA,NA
"1580","2020-12-02 09:07:21-03","UNITINS","HUTO","7642","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A. St.-Hil",NA,NA,NA,NA,"Simon, M.F.","2018","10","05","Brasil","Tocantins","Mateiros","ESEC Serra Geral do Tocantins, 45 km W do acampamento da Vila dos Prazeres. Cabeceira do Rio Novo. Relevo plano. Solo arenoso","-46.410833","-10.861667","-46.410833","-10.861667","Árvore 3 m. Frutos maduros.; Cerrado","HUTO007642",NA,NA,"3561",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2020-12-02 09:07:21-03","UNITINS","HUTO","6775","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A. St.-Hil","Texeira, B.R.","2013","01",NA,"Texeira, B.R.","2013","01","04","Brasil","Distrito Federal","Brasília","Fazenda Malunga","-47.493056","-15.978333","-47.493056","-15.978333","Árvore com 6 m de altura. Frutos imaturos verdes.; Borda de mata de galeria não inundável.","HUTO006775",NA,NA,"406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2020-12-02 09:07:21-03","UNITINS","HUTO","1276","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A. St.-Hil",NA,NA,NA,NA,"Santos, E.R.","2007","07","05","Brasil","Tocantins","Marianópolis do Tocantins","Estrada para o rio Coco","-49.956167","-9.259611","-49.956167","-9.259611","Árvore com cerca de 4 m de altura. Flores amarelas; Cerrado","HUTO001276",NA,NA,"1470",NA,NA,NA,NA,NA,NA,NA,NA,"HUTO001276",NA,NA,NA,NA,NA,NA,NA
"1583","2021-03-25 13:52:30-03","UNIVILLE","JOI","14144","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","M. Verdi","2009","11","03","Verdi, M.","2009","11","03","Brasil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a UNESC).","-49.409167","-28.709167","49º24'33''W","28º42'33''S","Herbário Dr. Roberto Miguel Klein - 19566; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014144",NA,NA,"2892",NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2021-03-25 13:52:30-03","UNIVILLE","JOI","14141","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Stival-Santos","2010","01","27","A. Stival-Santos","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.049722","-27.54","49º2'59''W","27º32'24''S","Herbário Dr. Roberto Miguel Klein - 21350; HABITAT: beira da estrada; HABITO: arbustiva; TIPO VEGETACIONAL: Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista","JOI014141",NA,NA,"1469",NA,"835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2021-03-25 13:52:30-03","UNIVILLE","JOI","9009","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","M. Verdi","2009","05","28","Verdi, M.","2009","05","28","Brasil","Santa Catarina","Siderópolis","Reserva Estadual Biológica do Aguaí.","-49.580278","-28.550833","49º34'49''W","28º33'3''S","Coleta extra IFFSC (Arbórea); HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI009009",NA,NA,"2250",NA,"237","237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2021-03-25 13:52:30-03","UNIVILLE","JOI","14168","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Korte","2009","12","03","A. Korte","2009","11","30","Brasil","Santa Catarina","Alfredo Wagner","Próximo ao Centro.","-49.337778","-27.693333","49º20'16''W","27º41'36''S","Herbário Dr. Roberto Miguel Klein - 18271; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014168",NA,NA,"1377",NA,"466","466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","2019-10-07 09:34:04-03","UEFS","HUEFS","113518","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl","J.G.de Carvalho-Sobrinho","2007","07",NA,"Santos, A.K.A.","2006","10","14","Brasil","Bahia","Abaíra","Ínicio da trilha para a Serra do Barbado, Catolés de cima.","-41.9","-13.283333","41W54'","13S17'","Campo rupestre.","HUEFS0113518","Angiospermae","Myrtales","906",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0113518",NA,"Rosanae",NA,NA,NA,NA,NA
"1588","2019-10-07 09:34:04-03","UEFS","HUEFS","13120","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl",NA,NA,NA,NA,"Santos, E.B.","1991","05","21","Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"HUEFS0013120","Angiospermae","Myrtales","247","49773","950","950",NA,"auto",NA,NA,NA,"HUEFS0013120",NA,"Rosanae",NA,NA,NA,NA,NA
"1589","2020-02-14 13:38:32-03","UEFS","HUEFS","13125","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Amorim, A.M.","1992","06","13","Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,"HUEFS0013125","Angiospermae","Myrtales","580","152720",NA,NA,NA,"auto",NA,NA,NA,"HUEFS0013125",NA,"Rosanae",NA,NA,NA,NA,NA
"1590","2020-02-14 13:38:32-03","UEFS","HUEFS","180691","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Matos, E.N.de","2011","11","20","Brasil","Bahia","Entre Rios","Areal de Subaúma","-37.789722","-12.251944","37W47'23''","12S15'7''","Arbustiva","HUEFS0180691","Angiospermae","Myrtales","807",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0180691",NA,"Rosanae",NA,NA,NA,NA,NA
"1591","2020-02-14 13:38:32-03","UEFS","HUEFS","180601","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Matos, E.N.de","2011","07","31","Brasil","Bahia","Entre Rios","Areal de Subauma.","-49.779167","-12.238056","49W46'45''","12S14'17''","Campestre e moitas","HUEFS0180601","Angiospermae","Myrtales","324",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0180601",NA,"Rosanae",NA,NA,NA,NA,NA
"1592","2020-02-14 13:38:32-03","UEFS","HUEFS","172959","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Alves, L.J.","2009","12","13","Brasil","Bahia","Caetité","Estrada de Caetité para Brejinho das Ametistas, 6km.","-48.505","-14.129444","48W30'18''","14S7'46''","Cerrado, próximo a riacho.","HUEFS0172959","Angiospermae","Myrtales","45",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0172959",NA,"Rosanae",NA,NA,NA,NA,NA
"1593","2020-02-14 13:38:32-03","UEFS","HUEFS","101543","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","R.M.Santos","2007","07",NA,"Ribeiro, A.","2004","06",NA,"Brasil","Sergipe","Serra de Itabaiana","Riacho Águas Frias.",NA,NA,NA,NA,"Mata.","HUEFS0101543","Angiospermae","Myrtales","509",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0101543",NA,"Rosanae",NA,NA,NA,NA,NA
"1594","2020-02-14 13:38:32-03","UEFS","HUEFS","118655","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Echternacht, L.","2005","01","23","Brasil","Minas Gerais",NA,"Carmópolis de Minas: Estação Ecológica da Mata do Cedro.",NA,NA,NA,NA,"Floresta Estacional Semidecídua secundária sobre granito.","HUEFS0118655","Angiospermae","Myrtales","818",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0118655",NA,"Rosanae",NA,NA,NA,NA,NA
"1595","2020-02-14 13:38:32-03","UEFS","HUEFS","120438","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","J.G.Carvalho-Sobrinho","2012","02",NA,"Machado, C.G.","2007","06","13","Brasil","Bahia","Mucugê","Beira da estrada para a Fazenda Castilho, Serra do Bastião.","-41.589722","-13.125833","41W35'23''","13S7'33''",NA,"HUEFS0120438","Angiospermae","Myrtales","51",NA,"1057","1057",NA,NA,NA,NA,NA,"HUEFS0120438",NA,"Rosanae",NA,NA,NA,NA,NA
"1596","2020-02-14 13:38:32-03","UEFS","HUEFS","123844","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Guedes, M.L.S.","2007","05","08","Brasil","Bahia","Feira da Mata","Próximo a Mata ciliar.","-44.2125","-14.231667","44W12'45''","14S13'54''","Mata de galeria.","HUEFS0123844","Angiospermae","Myrtales","13321",NA,"454","454",NA,NA,NA,NA,NA,"HUEFS0123844",NA,"Rosanae",NA,NA,NA,NA,NA
"1597","2020-02-14 13:38:32-03","UEFS","HUEFS","124094","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Guedes, M.L.S.","2007","05","05","Brasil","Bahia","Feira da Mata","Médio São Francisco.","-44.2","-14.216667","44W12'","14S13'","Cerrado.","HUEFS0124094","Angiospermae","Myrtales","13429",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0124094",NA,"Rosanae",NA,NA,NA,NA,NA
"1598","2020-02-14 13:38:32-03","UEFS","HUEFS","165624","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","J.Jardim","2012","06",NA,"Gomes, F.S.","2009","10","27","Brasil","Bahia","Irecê","Irecê.","-41.944167","-11.164722","41W56'39''","11S9'53''","Mata Estacional.","HUEFS0165624","Angiospermae","Myrtales","340",NA,"795","795",NA,NA,NA,NA,NA,"HUEFS0165624",NA,"Rosanae",NA,NA,NA,NA,NA
"1599","2020-02-14 13:38:32-03","UEFS","HUEFS","150749","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Rezende, S.G.","2008","04","04","Brasil","Minas Gerais","Ouro Preto","Áreas da Novelis; Região da Barragem de Marzagão.","-43.547222","-20.3975","43W32'50''","20S23'51''","Floresta Estacional Semidecidual Montana, arbóreo.","HUEFS0150749","Angiospermae","Myrtales","2337",NA,"1208","1208",NA,NA,NA,NA,NA,"HUEFS0150749",NA,"Rosanae",NA,NA,NA,NA,NA
"1600","2020-02-14 13:38:32-03","UEFS","HUEFS","180690","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Matos, E.N.de","2011","11","19","Brasil","Bahia","Entre Rios","Alto do Curuí-Subaúma","-37.789722","-12.251944","37W47'23''","12S15'7''","Arbustiva","HUEFS0180690","Angiospermae","Myrtales","799",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0180690",NA,"Rosanae",NA,NA,NA,NA,NA
"1601","2020-02-14 13:38:32-03","UEFS","HUEFS","188973","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Machado, R.F.","2011","02","20","Brasil","Bahia","São Gabriel","Alto da Jurema.","-41.85","-11.183333","41W51'","11S11'","Caatinga","HUEFS0188973","Angiospermae","Myrtales","602",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0188973",NA,"Rosanae",NA,NA,NA,NA,NA
"1602","2020-02-14 13:38:32-03","UEFS","HUEFS","189638","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Popovkin, A.V.","2012","07","31","Brasil","Bahia","Entre Rios","Areial.","-37.883333","-12.25","37W53'","12S15'",NA,"HUEFS0189638","Angiospermae","Myrtales","1194",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0189638",NA,"Rosanae",NA,NA,NA,NA,NA
"1603","2020-02-14 13:38:32-03","UEFS","HUEFS","195939","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Fontes, C.G.","2008","03","04","Brasil","Distrito Federal","Brasilia","Parque Nacional de Brasília.","-47.959167","-15.714722","47W57'33''","15S42'53''","Borda de mata de geleira. Relevo Ondulado, solo areno- argiloso com serrapilheira.","HUEFS0195939","Angiospermae","Myrtales","264",NA,"1090","1090",NA,NA,NA,NA,NA,"HUEFS0195939",NA,"Rosanae",NA,NA,NA,NA,NA
"1604","2020-02-14 13:38:32-03","UEFS","HUEFS","207966","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Queiroz, L.P.de","2014","05","28","Brasil","Pará","Santarém","Ponta de Pedra.","-54.9","-2.481389","54W54'0''","2S28'53''","Domínio: Amazônia. Cerrado com estrato herbáceo graminoso contínuo e árvore espersas.","HUEFS0207966","Angiospermae","Myrtales","15900",NA,"65","65",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1605","2020-02-14 13:38:32-03","UEFS","HUEFS","237019","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Chagas, D.B.das","2016","03","18","Brasil","Tocantins","Porto Nacional","Faz. Canaã - Porto Nacional -TO","-48.333333","-10.666667","48W20'","10S40'","Cerrado stricto sensu","HUEFS0237019","Angiospermae","Myrtales","3",NA,"278","278",NA,NA,NA,NA,NA,"HUEFS0237019",NA,"Rosanae",NA,NA,NA,NA,NA
"1606","2020-02-14 13:38:32-03","UEFS","HUEFS","58420","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Bautista, H.P.","2001","07","04","Brasil","Bahia","Érico Cardoso","Tamanduá, estrada Morro do Fogo para Veredas.","-42.098333","-13.330556","42W5'54''","13S19'50''","Cerrado arbóreo-aberto.","HUEFS0058420","Angiospermae","Myrtales","3289",NA,"1170","1170",NA,NA,NA,NA,NA,"HUEFS0058420",NA,"Rosanae",NA,NA,NA,NA,NA
"1607","2020-02-14 13:38:32-03","UEFS","HUEFS","59331","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Lughadha, E.N.","1991","12","30","Brasil","Bahia","Abaíra","Brejo do Engenho.","-41.8","-13.3","41W48'","13S18'",NA,"HUEFS0059331","Angiospermae","Myrtales","H50562",NA,"950","1000",NA,NA,NA,NA,NA,"HUEFS0059331",NA,"Rosanae",NA,NA,NA,NA,NA
"1608","2020-02-14 13:38:32-03","UEFS","HUEFS","91641","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","R.M.Santos","2007","07",NA,"Silva, B.M.","2004","12","18","Brasil","Bahia","Alagoinhas","Campus da UNEB","-38.413333","-12.176944","38W24'48''","12S10'37''",NA,"HUEFS0091641","Angiospermae","Myrtales","164",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0091641",NA,"Rosanae",NA,NA,NA,NA,NA
"1609","2020-02-14 13:38:32-03","UEFS","HUEFS","254438","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.Hil.",NA,NA,NA,NA,"Oliveira, F.S.","2019","08","08","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,"HUEFS0254438","Angiospermae","Myrtales","28","30071",NA,NA,NA,"auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1610","2020-02-14 13:38:32-03","UEFS","HUEFS","203269","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Azevêdo-Gonçalves, C.F.de","2006","03","23","Brasil","Bahia","Mucugê","Guiné. Fazenda Cristal. Carrasco.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"HUEFS0203269","Angiospermae","Myrtales","1202","52493",NA,NA,NA,"auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1611","2020-02-14 13:38:32-03","UEFS","HUEFS","178430","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Caliari, C.P.","2011","04","17","Brasil","Bahia","Barreiras","Oeste do Estado, trilha da UNEB.","-44.9900016784668","-12.1527996063232",NA,NA,"Cerrado.","HUEFS0178430","Angiospermae","Myrtales","2919","152720",NA,NA,NA,"auto",NA,NA,NA,"HUEFS0178430",NA,"Rosanae",NA,NA,NA,NA,NA
"1612","2020-02-14 13:38:32-03","UEFS","HUEFS","195710","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Lima, D.F.","2010","10","05","Brasil","Paraná","Curitiba","Parquinho da Rua Harold Drumond de Carvalho. Arborização urbana.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUEFS0195710","Angiospermae","Myrtales","117","25180",NA,NA,NA,"auto",NA,NA,NA,"HUEFS0195710",NA,"Rosanae",NA,NA,NA,NA,NA
"1613","2020-02-14 13:38:32-03","UEFS","HUEFS","226547","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Oliveira, M.","2016","09","28","Brasil","Pernambuco","Arcoverde","Serras das Varas, Sítio Piripiri, borda de fragmento.","-37.0539016723633","-8.41888999938965",NA,NA,"Savana Estépica. Neossolo Litólico Eutrófico","HUEFS0226547","Angiospermae","Myrtales","6490","23066","943","943",NA,"auto",NA,NA,NA,"HUEFS0226547",NA,"Rosanae",NA,NA,NA,NA,NA
"1614","2019-10-07 09:34:04-03","UEFS","HUEFS","7353","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari subsp. petiolata","Koehne",NA,NA,NA,NA,"Campos, J.M.","1981","03","26","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,NA,"HUEFS0007353","Angiospermae","Myrtales","1","31105",NA,NA,NA,"auto",NA,NA,NA,"HUEFS0007353","subsp. petiolata","Rosanae",NA,NA,NA,NA,NA
"1615","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218635F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218635F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218635F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1616","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218636F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218636F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218636F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1617","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218637F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218637F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218637F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1618","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218638F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218638F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218638F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1619","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218639F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218639F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218639F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1620","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218640F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218640F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218640F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1621","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218641F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218641F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218641F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1622","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218642F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218642F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218642F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1623","2015-03-07 08:24:32-03","F","FMNH-SEEDPLANTS","V0218643F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218643F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218643F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1624","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218674F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218674F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218674F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1625","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218650F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218650F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218650F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1626","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218651F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218651F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218651F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1627","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218652F","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0218652F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0218652F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
