"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"148","2020-12-21 16:27:19-03","MBM","MBM","206234","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lima, H.C. de; et al.; et al.","6277","2005","03","26","Southern America","Brazil",NA,NA,"= 308045","MBM206234",NA,NA,"Benth.",NA,"Rio de Janeiro","Teresópolis","Bela Vista","-42.9655990600586","-22.4122009277344","MBM206234",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:27:19-03","MBM","MBM","187461","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Ribas, O.S.; Barboza, E.; Silva, L.B.P.; Barboza, E.; Silva, L.B.P.","1001",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM187461",NA,NA,"Benth.","Hatschbach, G.","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666","MBM187461",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:27:19-03","MBM","MBM","311431","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C.; et al.; et al.","s.n.","1994","06","03","Southern America","Brazil",NA,NA,NA,"MBM311431",NA,NA,"Benth.","Scaramuzza, C.A.M.","São Paulo","Apiaí","Distrito de Barra Do Chapéu","-48.8400001525879","-24.5","MBM311431",NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:27:19-03","MBM","MBM","259872","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Robim, M.J.; et al.; et al.","s.n.","1984","12","17","Southern America","Brazil",NA,NA,NA,"MBM259872",NA,NA,"Benth.","Ribas, O.S.","São Paulo","Campos do Jordão","Rio Sapucaí","-45.5900001525879","-22.7299995422363","MBM259872",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:27:19-03","MBM","MBM","8228","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","20026",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM008228",NA,NA,"Benth.","Burkart, A.","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385","MBM008228",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:27:19-03","MBM","MBM","65216","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.; et al.; et al.","42965",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM065216",NA,NA,"Benth.","Barneby, R.","Paraná","Balsa Nova","Sprea","-49.6356010437012","-25.5839004516602","MBM065216",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:27:19-03","MBM","MBM","15525","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","24480",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM015525",NA,NA,"Benth.","Barneby, R.","Paraná","Balsa Nova","Serra São Luís, 1km a oeste","-49.6356010437012","-25.5839004516602","MBM015525",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:27:18-03","MBM","MBM","123517","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.; Silva, J.M.; Silva, J.M.","52296",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM123517",NA,NA,"Benth.","Barneby, R.","Paraná","Irati","Rod. BR-277, km 232","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:27:19-03","MBM","MBM","396243","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Engels, M.E.","2505B","2014","06","15","Southern America","Brazil",NA,NA,"Arbusto, ca. 3m. Caule castanho. Foliolos verdes. Flores amarelas. Rara na área, apenas um indivíduo.; Campos Gerais, as margens do rio, a montante do PM Rio Verde.","MBM396243",NA,NA,"Benth.","Ribas, O.S.","Paraná","Ponta Grossa","próximo ao Parque Municipal do Rio Verde","-50.1618995666504","-25.0949993133545","MBM396243",NA,NA,NA,NA,"46557","auto",NA,NA,"2015","02","12",NA,NA,NA,NA,NA
"157","2020-12-21 16:27:19-03","MBM","MBM","345152","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Costa, E.F.; Barboza, E.; Costa, E.F.; Barboza, E.","6601","2008","05","16","Southern America","Brazil",NA,NA,"Arbusto, 2m, flor amarela. Matinha nebular","MBM345152",NA,NA,"Benth.","Ribas, O.S.","Santa Catarina","Garuva","Subida para Serra do Quiriri","-48.8549995422363","-26.0266990661621","MBM345152",NA,NA,NA,NA,"22441","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:27:19-03","MBM","MBM","258387","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea catharinensis","Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","3500",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM258387",NA,NA,"Barneby","Ribas, O.S.","Santa Catarina","Campo Alegre","Subida para Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM258387",NA,NA,"catharinensis",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:27:19-03","MBM","MBM","220417","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea paranensis","Hatschbach, G.","24480",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220417",NA,NA,"Burkart","Hatschbach, G.","Paraná","Balsa Nova","Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM220417",NA,NA,"paranensis",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:27:19-03","MBM","MBM","42250","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea paranensis","Hatschbach, G.","249","1946","03","05","Southern America","Brazil",NA,NA,"Árvore 5m, flor amarela, em capão; Árvore 5m, flor amarela.; Capão.","MBM042250",NA,NA,"Burkart",NA,"Paraná","Campo Largo","Rio dos Papagaios","-49.5283012390137","-25.4585990905762","MBM042250",NA,NA,"paranensis","ISOTYPE","53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:27:19-03","MBM","MBM","71038","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Krapovickas, A.; et al.; et al.","35390",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM071038",NA,NA,"Benth.",NA,"Minas Gerais","Poços de Caldas","Poços de Caldas, Véu de Noivas","-46.5614013671875","-21.7877998352051","MBM071038",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:27:18-03","MBM","MBM","118855","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J.; Hatschbach, G.; Hatschbach, G.","505",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM118855",NA,NA,"Benth.","Hatschbach, G.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:27:19-03","MBM","MBM","42247","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","10182",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042247",NA,NA,"Benth.","Burkart, A.","Paraná","Ponta Grossa","Parque Vila Velha, Rio Guavirova","-50.1618995666504","-25.0949993133545","MBM042247",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:27:19-03","MBM","MBM","18296","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","26751",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM018296",NA,NA,"Benth.","Barneby, R.","Paraná","Sengés","Morro Pelado","-49.4636001586914","-24.1128005981445","MBM018296",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:27:19-03","MBM","MBM","308045","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lima, H.C. de; et al.; et al.","6277","2005","03","26","Southern America","Brazil",NA,NA,"= 260234","MBM308045",NA,NA,"Benth.",NA,"Rio de Janeiro","Teresópolis","Bela Vista","-42.9655990600586","-22.4122009277344","MBM308045",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:27:19-03","MBM","MBM","311433","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, V.C.; et al.; et al.","4657","1994","11","26","Southern America","Brazil",NA,NA,NA,"MBM311433",NA,NA,"Benth.","Scaramuzza, C.A.M.","São Paulo","Itararé","Rodovia Itararé - Itapeva","-49.3400001525879","-24.1100006103516","MBM311433",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:27:19-03","MBM","MBM","69096","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hoehne, F.C.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM069096",NA,NA,"Benth.","Hoehne, F.C.","São Paulo","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273","MBM069096",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:27:19-03","MBM","MBM","258387","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea catharinensis","Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","3500",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM258387",NA,NA,"Barneby","Ribas, O.S.","Santa Catarina","Campo Alegre","Subida para Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM258387",NA,NA,"catharinensis",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:27:19-03","MBM","MBM","220417","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea paranensis","Hatschbach, G.","24480",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220417",NA,NA,"Burkart","Hatschbach, G.","Paraná","Balsa Nova","Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM220417",NA,NA,"paranensis",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:27:19-03","MBM","MBM","42250","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea paranensis","Hatschbach, G.","249","1946","03","05","Southern America","Brazil",NA,NA,"Árvore 5m, flor amarela, em capão; Árvore 5m, flor amarela.; Capão.","MBM042250",NA,NA,"Burkart",NA,"Paraná","Campo Largo","Rio dos Papagaios","-49.5283012390137","-25.4585990905762","MBM042250",NA,NA,"paranensis","ISOTYPE","53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-28 19:33:18-03","MNHN","RECOLNAT_MNHN_P","P00684468","PreservedSpecimen",NA,"Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684468' target='other'> <mi>dwc_moreinfo</mi></a>","P00684468",NA,NA,"Benth.",NA,NA,NA,"Province de Saint Paul",NA,NA,"P00684468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1365",NA,NA
"172","2015-09-04 02:34:12-03","MNHN","RECOLNAT_MNHN_P","P00684469","PreservedSpecimen",NA,"Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684469' target='other'> <mi>dwc_moreinfo</mi></a>","P00684469",NA,NA,"Benth.",NA,NA,NA,"Province de Saint-Paul",NA,NA,"P00684469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1365",NA,NA
"173","2015-09-04 02:34:12-03","MNHN","RECOLNAT_MNHN_P","P00684470","PreservedSpecimen",NA,"Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684470' target='other'> <mi>dwc_moreinfo</mi></a>","P00684470",NA,NA,"Benth.",NA,NA,NA,"Province de Saint Paul",NA,NA,"P00684470_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1365",NA,NA
"174","2015-10-04 08:37:04-03","MNHN","RECOLNAT_MNHN_P","P00798312","PreservedSpecimen",NA,"Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Sello, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798312' target='other'> <mi>dwc_moreinfo</mi></a>","P00798312",NA,NA,"Benth.",NA,NA,NA,"Brasilia",NA,NA,"P00798312_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4772",NA,NA
"175","2015-10-03 13:38:19-03","MNHN","RECOLNAT_MNHN_P","P00798313","PreservedSpecimen",NA,"Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Sello, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798313' target='other'> <mi>dwc_moreinfo</mi></a>","P00798313",NA,NA,"Benth.",NA,NA,NA,"Brasilia",NA,NA,"P00798313_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4772",NA,NA
"176","2020-12-11 11:36:14-03","UFMG","BHCB","147445","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","2624","2011","03","16","Southern America","Brasil",NA,NA,"Arbustiva, fruto imaturo marrom.; Floresta Atlântica. Mata ciliar.","BHCB004792","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Delfim Moreira","Fazenda Boa Esperança - Trilha do Marlon","-45.321389","-22.575",NA,"1400","1400",NA,NA,NA,NA,"-45.321389","-22.575","2013","01","21",NA,NA,NA,NA,NA
"177","2020-12-11 11:36:14-03","UFMG","BHCB","149949","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira Filho, AT de","3002","2011","03","20","Southern America","Brasil",NA,NA,"Arbusto com 1,5m de altura. Flores amarelas, frutos imaturos esverdeados e maduros marrons.; Floresta Ombrófila Mista em regeneração. Beira de estrada","BHCB011819","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Delfim Moreira","Fazenda Boa Esperança","-45.324167","-22.576389",NA,"1440","1440",NA,NA,NA,NA,"-45.324167","-22.576389","2011","05","17",NA,NA,NA,NA,NA
"178","2020-12-11 11:36:14-03","UFMG","BHCB","160064","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, AP; Coutinho, CEB; Rodrigues, C","1231","2007","12","20","Southern America","Brasil",NA,NA,"Arbusto a arvoreta, cerca de 2,0-4,0 m de altura. Corola bege e filetes amarelos.; Floresta de Araucária. Beira de estrada.","BHCB011821","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Sapucai Mirim","Estrada Sapucaí Mirim- Monte Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:36:14-03","UFMG","BHCB","69416","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea catharinensis","Ribas, OS; Barbosa, E; Silva, PR","3500","2001","04","27","Southern America","Brasil",NA,NA,"Arbusto, 1,80 m, flor amarela.; Campo de altitude.","BHCB011820","Dicotyledon",NA,"Burkart",NA,"Santa Catarina","Campo Alegre","Subida para a Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,"1400","1400","catharinensis",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:36:14-03","UFMG","BHCB","69416","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea catharinensis","Ribas, OS; Barbosa, E; Silva, PR","3500","2001","04","27","Southern America","Brasil",NA,NA,"Arbusto, 1,80 m, flor amarela.; Campo de altitude.","BHCB011820","Dicotyledon",NA,"Burkart",NA,"Santa Catarina","Campo Alegre","Subida para a Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,"1400","1400","catharinensis",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:19:03-03","UFPR","UPCB","65369","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Meyer, F.S.","596","2008","03","02",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m, com flores amarelas, coletado em Estepe gramíneo-lenhosa..",NA,NA,NA,"Benth.","Guimarães, O.A.","Paraná","Balsa Nova","São Luiz do Purunã.","-49.635278","-25.584167",NA,NA,NA,NA,NA,NA,NA,"-49.635278","-25.584167","2009","10","27",NA,NA,NA,NA,NA
"182","2021-02-11 17:19:03-03","UFPR","UPCB","65370","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Meyer, F.S.","597","2008","03","02",NA,"Brasil",NA,NA,"Arbusto 2 m, com inflorescência amarelas, coletado em Estepe gramíneo-lenhosa..",NA,NA,NA,"Benth.","Guimarães, O.A.","Paraná","Balsa Nova","São Luiz do Purunã.","-49.635278","-25.584167",NA,NA,NA,NA,NA,NA,NA,"-49.635278","-25.584167","2009","10","27",NA,NA,NA,NA,NA
"183","2021-02-11 17:19:03-03","UFPR","UPCB","16409","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","52296","1988","08","13",NA,"Brasil",NA,NA,"Arbusto, 3m, estames amarelo citrino. Capoeira..",NA,NA,NA,"Benth.","Barneby, R.C.","Paraná","Irati","BR 277, km 232","-50.6511001586914","-25.4671993255615",NA,"900","900",NA,NA,"47271","auto",NA,NA,"1989","01","01",NA,NA,NA,NA,NA
"184","2021-02-11 17:19:03-03","UFPR","UPCB","43197","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, M.K.F.",NA,"1999","10","21",NA,"Brasil",NA,NA,"Arbusto, inflorescência amarela, ambiente com organossolo. Floresta ombrófila mista aluvial..",NA,NA,NA,"Benth.","Silva, S.M.","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"44368","auto",NA,NA,"2000","01","01",NA,NA,NA,NA,NA
"185","2021-02-11 17:19:03-03","UFPR","UPCB","87524","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Engels, M.E.","2505B","2014","06","15",NA,"Brasil",NA,NA,"Arbusto ca. 3 m. Caule castanho. Folíolos verdes. Flores amarelas. Rara na área, apenas um indivíduo. Campos Gerais, as margesn do rio, a montante do PM Rio Verde..",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Ponta Grossa","Próximo ao Parque Municipal do Rio Verde","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,"2015","02","12",NA,NA,NA,NA,NA
"186","2021-02-11 17:19:03-03","UFPR","UPCB","30493","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, A.C.","6264","1997","04","25",NA,"Brasil",NA,NA,"Arbusto, ca. 2m, flor amarela. Beira do rio..",NA,NA,NA,"Benth.","Cervi, A.C.","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"1997","05",NA,NA,NA,NA,NA,NA
"187","2021-02-11 17:19:03-03","UFPR","UPCB","10487","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","39962","1977","04","28",NA,"Brasil",NA,NA,"Arbusto ramoso, 2m, flor amarela. Margens do rio e nas pequenas ilhotas..",NA,NA,NA,"Benth.","Hatschbach, G.","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"41852","auto",NA,NA,"1978","11",NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:19:03-03","UFPR","UPCB","33499","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, A.C.","4083","1993","04","22",NA,"Brasil",NA,NA,"Arbusto de flores amarelas. Beira de rio..",NA,NA,NA,"Benth.","Cervi, A.C.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"189","2021-02-11 17:19:03-03","UFPR","UPCB","19375","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J.","505","1987","12","15",NA,"Brasil",NA,NA,"Arbsuto, 2m, flor amarela. Campo limpo, margens do rio..",NA,NA,NA,"Benth.","Hatschbach, G.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"1988","01","01",NA,NA,NA,NA,NA
"190","2021-02-11 17:19:03-03","UFPR","UPCB","58368","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.","5659","2007","03","23",NA,"Brasil",NA,NA,"Arbusto, 2m, flor amarela. Campo..",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Balsa Nova","Rod. BR 277, próximo de São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007","01","01",NA,NA,NA,NA,NA
"191","2021-02-11 17:19:03-03","UFPR","UPCB","44629","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea var. catharinensis","Ribas, O.S.","3500","2001","04","27",NA,"Brasil",NA,NA,"Arbusto, 1,8m, flor amarela. Campo de altitude. Alt.: 1400m s.n.m..",NA,NA,NA,"Benth.","Ribas, O.S.","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,"var. catharinensis",NA,"37493","auto",NA,NA,"2001","01","01",NA,NA,NA,NA,NA
"192","2021-02-11 17:19:03-03","UFPR","UPCB","87923","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Lozano, E. D.","2375","2013","12","17",NA,"Brasil",NA,NA,"Arbusto, 1,5 m, flores amarelas. Campos Gerais. Margem do rio lageado..",NA,NA,NA,"Benth.","Morales, M.","Paraná","Palmeira","Rodovia BR-376, rio lajeado a beira da estrada.","-49.811111","-25.374722",NA,NA,NA,NA,NA,NA,NA,"-49.811111","-25.374722","2014",NA,NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:19:03-03","UFPR","UPCB","77266","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Savassi-Coutinho, A.P. | Sampaio, D. | Silva, J.M. | Campos, O.R.","1065","2006","10","16",NA,"Brasil",NA,NA,"Arbusto, cerca de 2,5m de altura. Frutos marrom..",NA,NA,NA,"Benth.","Savassi-Coutinho, A.P.","Paraná","São Luiz do Purunã","Estrada Curitiba-Ponta Grossa. Cerca de 1km do pedágio, no km 135, lado direito da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:19:03-03","UFPR","UPCB","86089","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuraceae","Mimosa furfuraceae","Silva, J.M. | Barbosa, E.","5659","2007","03","23",NA,"Brasil",NA,NA,"Arbusto, 2m, flor amarela. Campo..",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Balsa Nova","Rod. BR-277, próximo de São Luís Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:19:03-03","UFPR","UPCB","44629","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea var. catharinensis","Ribas, O.S.","3500","2001","04","27",NA,"Brasil",NA,NA,"Arbusto, 1,8m, flor amarela. Campo de altitude. Alt.: 1400m s.n.m..",NA,NA,NA,"Benth.","Ribas, O.S.","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,"var. catharinensis",NA,"37493","auto",NA,NA,"2001","01","01",NA,NA,NA,NA,NA
"196","2019-03-17 11:14:00-03","MO","MOBOT","101114514","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F. Sellow","Sellow s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","fide Jordão et al.",NA,NA,"without locality",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"197","2012-04-13 09:36:00-03","MO","MOBOT","2455046","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","R. Kummrow","Kummrow 2602","1985","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Hatschbach, A.","Paraná",NA,"Balsa Nova. S. Luis do Puruña",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
