"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"146","2021-03-15 18:28:02-03","USP","SPF","213569","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gonella, PM","321","2010","04","25",NA,"Brasil","Goiás","Em vereda a leste da BR-20, ca. 10 km sul do entroncamento com a estrada que dá acesso a Posse.","810","810",NA,"Ervas aquáticas flutuantes, corola rosa-lilás, com nervuras mais escuras e mancha amarela dentro de outra maior, branca, no pálato.; Vereda, solo arenoso úmido.","SPF00213569","SPF00213569","Posse","-46.332572","-14.203506","Gonella, PM","2010",NA,NA,NA,"-46.332572","-14.203506",NA,NA,NA,NA,NA
"147","2019-11-13 11:23:30-03","USP","SPF","137002","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","937","1999","04","24",NA,"Brasil","Distrito Federal",NA,"1000","1000",NA,NA,"SPF00137002","SPF00137002","Brasília","-47.9296989440918","-15.7797002792358","Rivadavia, F","1999",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"148","2019-11-13 11:23:30-03","USP","SPF","103718","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","391","1995","04","13",NA,"Brasil","Goiás",NA,"1100","1100",NA,NA,"SPF00103718","SPF00103718","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","Rivadavia, F","1995",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"149","2019-11-13 11:23:30-03","USP","SPF","93273","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","192","1993","11","01",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"SPF00093273","SPF00093273","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","Rivadavia, F","1993",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"150","2019-11-13 11:23:30-03","USP","SPF","157217","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1433","2002","11","03",NA,"Brasil","Goiás","Parque Estadual de Terra Ronca","650","650",NA,NA,"SPF00157217","SPF00157217","São Domingos","-46.3182983398438","-13.3983001708984","Rivadavia, F","2002",NA,NA,NA,NA,NA,"73215","auto",NA,NA,NA
"151","2019-11-13 11:23:30-03","USP","SPF","103733","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","455","1995","07","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00103733","SPF00103733","Datas","-43.6557998657227","-18.4456005096436","Rivadavia, F","1995",NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA
"152","2019-11-13 11:23:30-03","USP","SPF","62532","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Simão, R","CFCR11777","1988","01","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00062532","SPF00062532","Diamantina","-43.6002998352051","-18.2493991851807","Gonella, PM","2007","09",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"153","2019-11-13 11:23:30-03","USP","SPF","139246","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","545","1996","02","24",NA,"Brasil","Minas Gerais",NA,"1400","1400",NA,NA,"SPF00139246","SPF00139246","Jaboticatubas","-43.7449989318848","-19.513599395752","Rivadavia, F","1996",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"154","2019-11-13 11:23:30-03","USP","SPF","169921","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Rivadavia, F","1940","2005","01","30",NA,"Brasil","Minas Gerais",NA,"1150","1150",NA,NA,"SPF00169921","SPF00169921","Santana do Riacho","-43.7144012451172","-19.1688995361328","Rivadavia, F","2005",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"155","2019-11-13 11:23:30-03","USP","SPF","176079","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Hoehne, FC","s.n.","1917","11","03",NA,"Brasil","São Paulo","Butantã.",NA,NA,NA,NA,"SPF00176079","SPF00176079","São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, MA","1997","11",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"156","2021-03-15 18:28:02-03","USP","SPF","221362","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Baleeiro, PC","387","2015","09","23",NA,"Brasil","Tocantins","Parque Estadual do Jalapão",NA,NA,NA,"Flor lilás com mácula amarela no lábio inferior .; Aquatica em buritizal na beira da estrada.","SPF00221362","SPF00221362","Mateiros","-46.4211006164551","-10.5474996566772","Baleeiro, PC","2015",NA,NA,NA,NA,NA,"87923","auto",NA,NA,NA
"157","2019-10-07 09:16:39-03","UEFS","HUEFS","117629","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Pastore, J.F.B.","1811","2007","03","12",NA,"Brasil","Goiás","GO 118 entre Alto Paraíso de Goiás e Terezina.","1443","1443",NA,"Campo limpo úmido. Solo hidromórfico inundado.","HUEFS0117629","HUEFS0117629","Alto Paraíso de Goiás","-47.504444","-14.0575","F.M.Guedes","2017","09",NA,"Asteranae","47W30'16''","14S3'27''",NA,NA,NA,NA,NA
"158","2019-10-07 09:16:39-03","UEFS","HUEFS","26785","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Harley, R.M.","28549","1997","03","30",NA,"Brasil","Goiás","6 km da cidade na estrada para Duzin, antiga estrada para Alvorada, próximo rio da Prata.","752","752",NA,NA,"HUEFS0026785","HUEFS0026785","Posse","-46.348611","-14.143333","P.C.Baleeiro-Souza","2012","03",NA,"Asteranae","46W20'55''","14S8'36''",NA,NA,NA,NA,NA
"159","2019-09-05 16:34:26-03","F","FMNH-SEEDPLANTS","V0061982F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","ayacuchae","Utricularia ayacuchae",NA,"Holotype","J. A. Steyermark","58520","1944","9","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0061982F","V0061982F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"160","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0061989F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata",NA,"Isolectotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0061989F","V0061989F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:02:06-03","UnB","UB","181324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Mendes, MRA; Annunziata, BB","574","2009","07","25","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades, linha 9 do levantamento fitossociológico.",NA,NA,NA,"Erva.; Campo limpo úmido.",NA,NA,"Piracuruca","-41.719528","-4.117056","Miranda, VFO","2011","05",NA,NA,"-41.719528","-4.117056",NA,NA,NA,NA,NA
"162","2019-11-01 15:02:06-03","UnB","UB","181327","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Mendes, MRA; Vieira, LS; Lopes, RN","628","2011","07","23","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades, campo 3 (linha 9) do levantamento fitossociológico.",NA,NA,NA,"Erva, flores lilases.; Campo limpo úmido.",NA,NA,"Piracuruca","-41.719528","-4.117056",NA,NA,NA,NA,NA,"-41.719528","-4.117056",NA,NA,NA,NA,NA
"163","2019-11-01 15:02:06-03","UnB","UB","198409","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Amaral, AG; Fernandes, CM; Munhoz, CBR; Souza, ACM; Silva, LV","2719","2012","04","05","Southern America","Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 3500 sul.",NA,NA,NA,"Erva. 8 cm.; Campo limpo e cerrado sensu stricto.",NA,NA,"Alto Paraíso de Goiás","-47.72248","-14.11404","Amaral, AG","2012","06",NA,NA,"-47.72248","-14.11404",NA,NA,NA,NA,NA
"164","2019-11-01 15:02:06-03","UnB","UB","198410","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Amaral, AG; Fernandes, CM; Munhoz, CBR; Souza, ACM; Silva, LV","2720","2012","04","05","Southern America","Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 3500 sul.",NA,NA,NA,"Erva. 10 cm.; Campo limpo e cerrado sensu stricto.",NA,NA,"Alto Paraíso de Goiás","-47.72248","-14.11404","Amaral, AG","2012","06",NA,NA,"-47.72248","-14.11404",NA,NA,NA,NA,NA
"165","2019-11-01 15:02:06-03","UnB","UB","198783","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","3094","2013","04","28","Southern America","Brasil","Goiás","Parque Estadual de Terra Ronca. 1500L.",NA,NA,NA,"Erva. Flor botão, aberta. Sépalas verdes, pétalas roxo claro/brancas.; Cerrado sensu stricto. Solo arenoso. Sob sombra de vegetação.",NA,NA,"São Domingos","-46.16826","-13.36737","Amaral, AG","2013","07",NA,NA,"-46.16826","-13.36737",NA,NA,NA,NA,NA
"166","2019-11-01 15:02:06-03","UnB","UB","27078","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Árbocz, GF","6580","1999","02","05","Southern America","Brasil","Tocantins","Entrada a esquerda na estrada que vai da Vila Graciosa para córrego Saanta Luzia",NA,NA,NA,"Estames amarelos.; Erva ereta. Flor rosa; Murundum com campo úmido no entorno.",NA,NA,"Porto Nacional","-48.396389","-10.081944",NA,NA,NA,NA,NA,"-48.396389","-10.081944",NA,NA,NA,NA,NA
"167","2019-11-01 15:02:06-03","UnB","UB","27079","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","35300","1972","02","03","Southern America","Brasil","Minas Gerais","About 8km N of Gouveia on road to Diamantina",NA,NA,NA,"Corolla reddish purple; Brejo. Cerrado and nearly open campo sloping down through brejo to gallery forest.",NA,NA,NA,NA,NA,"Taylor, P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:58:27-03","UFU","HUFU","39890","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Oliveira, C.G.","1745","2002","11","27",NA,"Brasil","Minas Gerais","Fazenda Rio das Pedras, 300m da BR 497 na altura do km 5.",NA,NA,NA,"Herbácea, ca. 0,08 m. Púrpura.; Vereda.",NA,NA,"Uberlândia","-48.363333","-18.950556","Fernandes, V.","2004","11","18",NA,"-48.363333","-18.950556",NA,NA,NA,NA,NA
"169","2019-05-06 11:58:27-03","UFU","HUFU","41363","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Oliveira, G.C.","221","2002","02","23",NA,"Brasil","Minas Gerais","Fazenda Santa Juliana, 300m da BR 050, na altura do km 50.",NA,NA,NA,"Herbácea, ca. 0,10 m.; Vereda.","HUFU00012701","HUFU00012701","Uberaba","-48.125278","-19.295556",NA,NA,NA,NA,NA,"-48.125278","-19.295556",NA,NA,NA,NA,NA
"170","2019-05-06 11:58:27-03","UFU","HUFU","41364","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Oliveira, G.C.","512","2002","03","24",NA,"Brasil","Minas Gerais","Fazenda Santa Juliana, 300m da BR 050, na altura do km 50.",NA,NA,NA,"Herbácea, ca. 0,10 m. Flor maravilha.; Vereda.","HUFU00012700","HUFU00012700","Uberaba","-48.125278","-19.295556",NA,NA,NA,NA,NA,"-48.125278","-19.295556",NA,NA,NA,NA,NA
"171","2019-05-06 11:58:27-03","UFU","HUFU","42606","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, A.A.A.","s.n.","2005","04","22",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,"Erva com flor rosa escuro.; Fundo da vereda.","HUFU00012699","HUFU00012699","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"172","2019-05-06 11:58:27-03","UFU","HUFU","41362","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Oliveira, G.C.","617","2002","05","06",NA,"Brasil","Minas Gerais","Fazenda Santa Juliana, 300m da BR 050 na altura do km 50.",NA,NA,NA,"Herbácea, ca. 0,10 m. Flor maravilha.; Vereda.","HUFU00012698","HUFU00012698","Uberaba","-48.125278","-19.295556",NA,NA,NA,NA,NA,"-48.125278","-19.295556",NA,NA,NA,NA,NA
"173","2019-05-06 11:58:27-03","UFU","HUFU","57901","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Resende, I.L.M.","114","2008","07","05",NA,"Brasil","Goiás",NA,NA,NA,NA,"Flor lilás.; Vereda.",NA,NA,"Bela Vista de Goiás","-48.9533004760742","-16.9727993011475",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA
"174","2019-05-06 11:58:27-03","UFU","HUFU","43148","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, A.A.A.","s.n.","2005","03","09",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,NA,NA,"Erva com flor magenta.; Fundo da vereda.",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"175","2020-08-20 20:39:19-03","UFSC","FLOR","57880","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Lozano, E.D.","2403","2013","12","18",NA,"Brasil","Paraná","Parque Estadual Vila Velha.",NA,NA,NA,"Aquaticas, 10 cm, flor lilás","FLOR0057880",NA,"Ponta Grossa","-50.004167","-25.247222","Saridakis, D.P.","2014",NA,NA,NA,"50º0'15''W","25º14'50''S",NA,NA,NA,NA,NA
"176","2020-04-17 17:41:29-03","UFMT","UFMT","28366","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","141135","1997","03","15",NA,"Brasil","Mato Grosso","São Félix do Araguaia - Alto Boa Vista, ca. 17 Km de São Félix do Araguaia, Fazenda Agropasa.","140","140",NA,"Erva, corola amarela com fauce amarelo-alaranjada.; Mata de brejo, com árvores atingindo até 7m de altura.",NA,NA,NA,"-50.864528","-11.665583","Souza, J.P.","1998",NA,NA,NA,"-50.864528","-11.665583",NA,NA,NA,NA,NA
"177","2020-04-17 17:41:29-03","UFMT","UFMT","28367","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14154","1997","03","15",NA,"Brasil","Mato Grosso","Estrada São Félix do Araguaia","140","140",NA,"Erva, flores rosa-forte.; Mata de brejo, com árvores atingindo 7m de altura.",NA,NA,"São Félix do Araguaia","-50.864528","-11.665583","Baleeiro, P.","2013","04","26",NA,"-50.864528","-11.665583",NA,NA,NA,NA,NA
"178","2020-04-17 17:41:29-03","UFMT","UFMT","28355","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","141159","1997","03","15",NA,"Brasil","Mato Grosso","Estrada São Félix do Araguaia- Alto Boa Vista, ca. 13 Km após o entroncamento para Luciara.","140","140",NA,"Erva viscosa, corola rósea com fauce com mancha amarela circundada de alvo.; Savana Parque com solo alagável. Campo.",NA,NA,"São Félix do Araguaia","-51.082389","-11.600722","Baleeiro, P.","2013","04","26",NA,"-51.082389","-11.600722",NA,NA,NA,NA,NA
"179","2021-03-04 15:46:38-03","IF","SPSF","52791","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","Girard & A.St.-Hil. V",NA,"R.T.Shirasuna","3672","2014","11","07","América do Sul","Brasil","SP",NA,NA,NA,NA,"COLETA: Herbácea. Flores lilás-azuladas.; GEOGRAFIA: Brejo. Rodoanel norte, lote 6, OAE 604.;",NA,NA,"Guarulhos","-46.425278","-23.390833","E.O.Filadelfo",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prov. S. Pauli prope Mugy das Cruzes",NA,NA,NA,"Floret mense Februario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat in prov. Minas Geraes prope S. João del Rey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-03-05 09:44:42-03","IBt","SP","140341","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Eiten, G; Eiten, LT","3027","1961","06","19",NA,"Brasil","São Paulo",NA,"850","850",NA,NA,NA,NA,"São Carlos","-47.916667","-21.966667","Corrêa, MA","1997","11",NA,NA,"-47.916667","-21.966667",NA,NA,NA,NA,NA
"183","2021-02-04 09:01:45-03","IBt","SP","313304","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:07:39-03","IBt","SP","487572","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Shirasuna, RT","3672","2014","11","07",NA,"Brasil","São Paulo","Lote 6, OAE 604.",NA,NA,NA,NA,NA,NA,"Guarulhos","-46.425194","-23.390806","Filadelfo, EO","2016","07","04",NA,"-46.425194","-23.390806",NA,NA,NA,NA,NA
"185","2020-03-05 09:44:42-03","IBt","SP","75057","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Eiten, G; Eiten, LT","1751","1960","03","23",NA,"Brasil","São Paulo","Fazenda Campininha","575","625",NA,NA,NA,NA,"Mogi Guaçu","-47.116667","-22.183333","Corrêa, MA","1997","11",NA,NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA
"186","2020-03-05 09:44:42-03","IBt","SP","19327","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Hoehne, FC","s.n.","1927","05","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Pouso Alegre","-45.9364013671875","-22.2299995422363","Fromm-Trinta, E","1985",NA,NA,NA,NA,NA,"20835","auto",NA,NA,NA
"187","2020-03-05 09:44:42-03","IBt","SP","39545","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Hoehne, FC","s.n.","1938","06","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Botucatu","-48.439998626709","-22.8799991607666","Corrêa, MA","1997","11",NA,NA,NA,NA,"40412","auto",NA,NA,NA
"188","2020-03-05 09:44:42-03","IBt","SP","305686","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Faria, AD; et al.","96/399","1996","08","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Itapetininga","-48.0499992370605","-23.5900001525879","Corrêa, MA","1997","08","25",NA,NA,NA,"40712","auto",NA,NA,NA
"189","2020-03-05 09:44:42-03","IBt","SP","287234","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Souza, VC; et al.","8651","1995","05","28",NA,"Brasil","São Paulo","Estrada Itararé - Itapeva, próximo à ponte do rio Verde",NA,NA,NA,NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","Corrêa, MA","1996","03","28",NA,NA,NA,"27729","auto",NA,NA,NA
"190","2020-03-05 09:44:42-03","IBt","SP","343059","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barros, F","2933","2000","02","07",NA,"Brasil","São Paulo","SP 258, Km 324, amrgem do rio Verde",NA,NA,NA,NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","Gonella, PM","2010","11","12",NA,NA,NA,"27729","auto",NA,NA,NA
"191","2021-02-18 08:31:00-03","IBt","SP","14812","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Usteri, A","s.n.","1906","03","18",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"192","2020-03-05 09:44:42-03","IBt","SP","3070","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gehrt, A","s.n.","1918","11","10",NA,"Brasil","São Paulo","Butantã",NA,NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, MA","1997","11",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"193","2020-03-05 09:44:42-03","IBt","SP","5279","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gehrt, A","s.n.","1921","01","15",NA,"Brasil","São Paulo","Butantã",NA,NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, MA","1995","06",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"194","2020-03-05 09:44:42-03","IBt","SP","7219","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Brade, AC","6312","1913","05",NA,NA,"Brasil","São Paulo","Santana (bairro)",NA,NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, MA","1997","11",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"195","2020-03-05 09:44:42-03","IBt","SP","69862","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Hashimoto, G","671","1950","05","16",NA,"Brasil","São Paulo","Palmeiras",NA,NA,NA,NA,NA,NA,"Suzano","-46.310001373291","-23.5400009155273","Corrêa, MA","1997","11",NA,NA,NA,NA,"22625","auto",NA,NA,NA
"196","2017-11-28 14:12:10-02","UM","RECOLNAT_UM_MPU","MPU021185","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard","isotype","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"In paludosis prope urbem [Mugy Das Cruzes] provincia Sancti Pauli.",NA,NA,"hb","Herbier de l'Institut de Botanique de Montpellier n°18. M.Aug. de St Hilaire 1838. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu021185' target='other'> <mi>dwc_moreinfo</mi></a>","MPU021185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-26 17:16:21-03","GH","HU-HERB","GH 01976464","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","Saint-Hilaire & Girard",NA,"L. O. Williams & V. Assis","7251","1945","6","3","South America","Brazil","Minas Gerais","Vargem de Ouro Podre, Serra da Mutuca, Municipio of Nova Lima.","1200","1400","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7251",NA,"undetermined"
