"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"346","2020-11-12 17:01:57-03","UEL","FUEL","34446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Rossetto, EFS","2013",NA,NA,"Torezan, JMD; et al.","49","1990","08","04","Brasil","São Paulo","Iporanga","Bairro Betari, capoeirão do baiano, Capoeirão do Baiano","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"FUEL011584",NA,"Tracheophyta","Myrtales",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:05:52-03","UnB","UB","131133","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Proença, CEB","2003",NA,NA,"Volpi, RL","151","2002","04","13","Brasil","Minas Gerais","Delfinópolis","Cachoeira do Alpinista, Paraíso Selvagem","-46.653611","-20.434444","-46.653611","-20.434444",NA,NA,"Frutos amarelados.; Arbusto 1,5m.; Mata ciliar",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:05:52-03","UnB","UB","145978","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Proença, CEB","2010",NA,NA,"Heringer, EP; Eiten, G","15078","1975","09","18","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On peninsula at Lake Helvécio near Casa de Tábua guest house.","-42.6","-19.766667","-42.6","-19.766667","400","400","Tree 5m tall.; Very deep light tan sandy clay. Low secondary forest with some tall trees of original evergreen broadleaf virgin forest. Undergrowth clearead.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:05:52-03","UnB","UB","131136","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Hatschbach, G","1983",NA,NA,"Hatschbach, G","46066","1983","01","26","Brasil","Paraná ","São José dos Pinhais","Rio Arraia","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Flor alva.; Arvoreta 3m.; Mata pluvial",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"350","2019-11-01 15:05:52-03","UnB","UB","131132","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Hatschbach, G","1983",NA,NA,"Hatschbach, G","46265","1983","04","06","Brasil","Paraná ","São José dos Pinhais","Rio Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Flores alvas.; Arbusto 3m.; Mata pluvial",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:05:52-03","UnB","UB","131130","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Proença, CEB","2006",NA,NA,"Pavão, OC","FUEL26197","1999","02","23","Brasil","Paraná ","Ventania","Sítio Santa Laura","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Flores brancas.; Árvore 3m.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:05:52-03","UnB","UB","118256","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg",NA,NA,NA,NA,"Harley, RM","26666","1988","11","29","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.933333","-13.533333","-41.933333","-13.533333",NA,NA,"Arbusto 2m.; Campo rupestre",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:05:52-03","UnB","UB","131134","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Salimon, CI","1995",NA,NA,"Salimon, CI","2","1995","03","25","Brasil","Paraná ","Paranaguá ","Arredores","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Flores brancas.; Árvore 3,5m.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"354","2019-11-01 15:05:52-03","UnB","UB","131135","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Hatschbach, G","1989",NA,NA,"Silva, JM","626","1989","06","30","Brasil","Paraná ","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Frutos vinosos.; Arvoreta 4m.; Mata pluvial",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"355","2019-11-01 15:05:52-03","UnB","UB","131131","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","Soares-Silva, LH","1998",NA,NA,"Hatschbach, G","39766","1977","01","17","Brasil","Paraná ","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Flor alva.; Arbusto 2m.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"356","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gonçalves, LF",NA,NA,NA,"Gonçalves, LF","366","2017","01","07","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra do Órgãos. Trilha do Sino","-43.002778","-22.450556","-43.002778","-22.450556","1191","1191","Árvore aprox. 5,5m D.A.P. 10cm, flores ainda em botão",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Gonçalves, LF",NA,NA,NA,"Gonçalves, LF","388","2017","02","25","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha suspensa","-42.998611","-22.456944","-42.998611","-22.456944","1163","1163","Árvore aprox. 8m, D.A.P.4cm, inflorescência em botões começando a florir. Cheiro adocicado",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 15:06:04-03","UnB","UB","131482","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Estevan, DA","2005",NA,NA,"Estevan, DA","681","2005","05","04","Brasil","Paraná ","Ventania","Fazenda Califórnia","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Frutos imaturos verdes.; Árvore 8m.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"359","2019-05-06 12:01:02-03","UFU","HUFU","26790","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Proença, C.","2003","10",NA,"Volpi, R.L.; Pacheco, R.A.; Romero, R. & Nakajima, J.N.","151","2002","04","13","Brasil","Minas Gerais","Delfinópolis","Cachoeira do Alpinista, Paraíso Selvagem.","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Arbusto, ca. 1,5 m. Frutos amarelos.; Mata ciliar.","HUFU00036431","HUFU00036431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-08-04 12:48:46-03","UFU","HUFU","32683","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Arantes, A.A.A.","2006","12",NA,"Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; et al.","578","2003","05","16","Brasil","Minas Gerais","Delfinópolis","Trilha para Cachoeira dos Alpinistas","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Árvore, ca. 10 m. Frutos de verde amarelados a avermelhados.; Mata de galeria.","HUFU00036430","HUFU00036430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-05-06 12:01:02-03","UFU","HUFU","24809","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Rosa, P.O.","2010","06",NA,"Pavão, O.C.; et al.","s.n.","1999","02","23","Brasil","Paraná","Ventania","Sítio Santa Laura, Lado direito da EMBRATEL.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore, ca. 3 m. Botões creme e flores brancas.; Trilha no meio da mata.","HUFU00017414",NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"362","2020-08-20 20:40:29-03","UFSC","FLOR","9245","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Hatschbach, G.","1985",NA,NA,"Oliveira, P.I.","933","1985","09","17","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arvoreta, flor vinoso, 5m altura","FLOR0009245",NA,NA,"Myrtales",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"363","2020-08-20 20:40:29-03","UFSC","FLOR","19782","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Hatschbach, G.","1989",NA,NA,"Silva, J.M.; Poliquesi, C.B.","626","1989","06","30","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,"850","850","arvoreta, flor vinoso, 4m altura","FLOR0019782",NA,NA,"Myrtales",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"364","2020-08-20 20:40:29-03","UFSC","FLOR","26688","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Waechter, J.L.","1991",NA,NA,"Jarenkow, J.A.","1827","1991","01","27","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, flor branca, aromática, 4m altura","FLOR0026688",NA,NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"365","2020-08-20 20:40:29-03","UFSC","FLOR","26585","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Sobral, M.","1992",NA,NA,"Jarenkow, J.A.","2081","1992","03","19","Brasil","Rio Grande do Sul","Torres","São Jacó.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, flor verde, 6m altura","FLOR0026585",NA,NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"366","2020-08-20 20:40:29-03","UFSC","FLOR","2383","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Legrand, C.D.","1974",NA,NA,"Bresolin, A.","693","1973","11","08","Brasil","Santa Catarina","Benedito Novo","Nascente do rio Zinco, Alto Benedito.","-49.3643989562988","-26.7828006744385",NA,NA,"750","750","arvoreta, 6m altura","FLOR0002383",NA,NA,"Myrtales",NA,NA,NA,"20912","auto",NA,NA,NA,NA,NA,NA
"367","2020-08-20 20:40:29-03","UFSC","FLOR","18816","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Sobral, M.","1989",NA,NA,"Falkenberg, D.B.","4830","1989","08","15","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Empresa Florestal RH), via Lageado Alto (Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"800","800","arbusto, Fruto Imaturo, verde, 5m altura","FLOR0018816",NA,NA,"Myrtales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"368","2020-08-20 14:58:18-03","UFSC","FLOR","29315","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) O. Berg","Citadini-Zanette, V.",NA,NA,NA,"Citadini-Zanette, V.; Aguiar, A.J. de","s.n.","1990","11","14","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,"280","280","arvoreta","FLOR0029315",NA,NA,"Myrtales",NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA
"369","2021-03-04 15:45:26-03","IF","SPSF","15568","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","riedeliana","Gomidesia riedeliana",NA,"G.M.Barroso","1991","11","04","P.L.R.Moraes","382","1991","01","13","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: Árvore 6m altura. Ínicio de floração.; GEOGRAFIA: Beira da mata.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"370","2021-03-04 15:45:30-03","IF","SPSF","33298","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2017","04","05","M.A.W.Lentini","sn","1998","02","10","Brasil","SP","Barra do Turvo","margens do rio Pardo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com flores;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38172","auto","Magnoliopsida",NA,NA,NA,NA,NA
"371","2021-03-04 15:45:30-03","IF","SPSF","37092","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.","O.T. Aguiar","2016","04","04","F.A.R.D.P.Arzolla & G.C.R.Paula","1028","2006","06","19","Brasil","SP","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"COLETA: Árvore 6 m, frutos imaturos vermelhos; GEOGRAFIA: Floresta Ombrofila Densa Montana. Trilha da Cachoeira do Araçá.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38172","auto","Magnoliopsida",NA,NA,NA,NA,NA
"372","2021-03-04 15:45:30-03","IF","SPSF","18210","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Cambess.","C.P.Caliari",NA,NA,NA,"V.C.Souza","5892","1994","04","22","Brasil","SP","Iporanga","mata higrofila de encosta","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: Arbusto, ca. 1,6m alt.; frutos imaturos verdes.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38740","auto","Magnoliopsida",NA,NA,NA,NA,NA
"373","2021-03-04 15:45:30-03","IF","SPSF","27047","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T.Aguiar","2014","08","25","F.A.R.D.P.Arzolla","178","2000","07","01","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: Árvore com frutos.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"374","2021-03-04 15:45:30-03","IF","SPSF","27920","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2014","08","25","F.A.R.D.P.Arzolla","255","2001","04","04","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: Árvore de 4m de altura.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"375","2021-03-04 15:45:30-03","IF","SPSF","44775","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.","O.T. Aguiar","2011","06","06","R.Simão-Bianchini & G.L.Esteves & R.T.Shirasuna & C.A.Maya-Lastra",NA,NA,NA,NA,"Brasil","SP","Mauá","Rodoanel, trecho sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,"COLETA: Interior da mata.&nf;Arvoreta 5m, frutos maduros cor vinho escuro.; GEOGRAFIA: Lote 01.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"8925","auto","Magnoliopsida",NA,NA,NA,NA,NA
"376","2021-03-04 15:45:30-03","IF","SPSF","44768","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.","O.T. Aguiar","2011","06","06","R.T.Shirasuna & G.L.Esteves","214","2007","08","28","Brasil","SP","São Bernardo do Campo","Projeto Rodoanel","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"COLETA: Na mata.&nf;Arbusto 2,5m altura, frutos verde-vinosos, os maduros negros.; GEOGRAFIA: Trecho Sul, lote 05.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"31119","auto","Magnoliopsida",NA,NA,NA,NA,NA
"377","2021-03-04 15:45:30-03","IF","SPSF","44769","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.","O.T. Aguiar","2011","06","06","R.T.Shirasuna & A.Tavares","1366","2008","05","27","Brasil","SP","São Paulo","bairro de Parelheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 4m altura, frutos maduros vinosos.; GEOGRAFIA: Projeto Rodoanel, trecho sul, lote 04.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"378","2021-03-04 15:45:30-03","IF","SPSF","19399","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2017","04","05","R.J.Almeida-Scabbia","215","1994","04","08","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira de rio, base Saibadela;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"379","2021-03-04 15:45:30-03","IF","SPSF","46835","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29396",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"GEOGRAFIA: Parcela PECB.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"380","2021-03-04 15:45:30-03","IF","SPSF","46837","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29394",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"GEOGRAFIA: Parcela PECB.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"381","2021-03-04 15:45:30-03","IF","SPSF","19415","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2017","04","05","R.R.Rodrigues","33433","1995","02","14","Brasil","SP","Jacupiranga","Parque Estadual de Jacupiranga","-48.414889","-24.962361",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4 m, frutos esverdeados; GEOGRAFIA: Núcleo Cedro, Mata Atlântica de planície.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"382","2021-03-04 15:45:30-03","IF","SPSF","19410","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2017","04","05","H.F.Leitao-Filho","33520","1995","02","14","Brasil","SP","Barra do Turvo","Núcleo Cedro","-48.414889","-24.962361",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, sub bosque; GEOGRAFIA: Parque Estadual de Jacupiranga, núcleo Cedro, mata de encosta;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"383","2021-03-04 15:45:30-03","IF","SPSF","36210","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2017","04","05","A.Oriani","570","2005","03","24","Brasil","SP","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro","-48.417222","-24.931111",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo&nf;àrvore; GEOGRAFIA: floresta ombrófila densa montana muito degradada, trilha do Cedro;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"384","2021-03-04 15:45:30-03","IF","SPSF","37814","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2014","08","25","R.T. Polisel","23","2006","04","06","Brasil","SP","Juquitiba","Rio Juquiá.","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Arvoreta 3 m, com frutos imaturos verdes.; GEOGRAFIA: Beira de rio, prainha, margem direita.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"385","2021-03-04 15:45:30-03","IF","SPSF","47058","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","30165",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.925833","-24.387778",NA,NA,NA,NA,"COLETA: Árvore no. 396 (parcela PECB - Outra numeração 192); GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"386","2021-03-04 15:45:30-03","IF","SPSF","47059","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","39345",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.925833","-24.387778",NA,NA,NA,NA,"COLETA: Árvore no. 481 ( Parcela PECB - Outra numeração 188); GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"387","2021-03-04 15:45:30-03","IF","SPSF","47301","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardn.","O.T.Aguiar","2013","08","29","F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A.de Oliveira","1599","2013","02","19","Brasil","SP","Iporanga","Sem Fim","-48.664167","-24.570556",NA,NA,"230","230","COLETA: Árvore, com frutos recém-formados.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"388","2021-03-04 15:45:31-03","IF","SPSF","48512","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","O.Berg","O.T. Aguiar","2014","03","01","F.A.R.D.P.Arzolla & A.Z.Antunes","1658","2014","02","05","Brasil","SP","Eldorado","Fazenda Nova Trieste","-48.102778","-24.405556",NA,NA,"80","80","COLETA: Árvore com flor.; GEOGRAFIA: Primeira Ilha. &nf;Floresta Ombrófila Densa Submontana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"389","2021-03-04 15:45:31-03","IF","SPSF","51346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2016","06","05","L.S. Braga & F.A.R.D.P. Arzolla & F.E.S.P.Vilela","02","2016","06","01","Brasil","SP","São Paulo","Parque Estadual da Cantareira, Núcleo Pedra Grande","-46.631111","-23.440278",NA,NA,"980","980","COLETA: Arvoreta com 3 metros, frutos globoso.; GEOGRAFIA: Floresta Ombrófila Densa Montana, floresta em estágio intermediário.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"390","2021-03-04 15:45:30-03","IF","SPSF","23403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T.Aguiar","2014","08","25","S.J.De Sordi","20","1996","06","04","Brasil","SP","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"391","2021-03-04 15:45:30-03","IF","SPSF","19401","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","O.T. Aguiar","2017","04","05","V.B.Ziparro","307","1994","05","08","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4 m, frutos creme e vermelhos; GEOGRAFIA: Base Saibadela, trilha azul próximo ao ponto cinco;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
