"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","class","relatedCatalogItem","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet"
"144","2020-12-21 16:47:28-03","MBM","MBM","36206","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Rambo, B.",NA,NA,NA,"Rambo, B.","51593","1951","12","27","Brazil","Rio Grande do Sul","Vacaria","Passo do Socorro para Vacaria, Brasília","-50.9338989257812","-28.5121994018555",NA,NA,"63451",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM036206","MBM036206",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:47:28-03","MBM","MBM","258736","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Souza, J.P.",NA,NA,NA,"Ribas, O.S.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","3349","2001","03","03","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"37493",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM258736","MBM258736",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:47:28-03","MBM","MBM","253791","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Luz, M.C.M.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71814","2000","12","08","Brazil","Santa Catarina","Urubici","Morro da Igreja, alto","-49.5917015075684","-28.0149993896484",NA,NA,"30102",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM253791","MBM253791",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:47:28-03","MBM","MBM","386466","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Barboza, E.","2013","12","03","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4057","2013","10","31","Brazil","Santa Catarina","Garuva","Campos do Quiriri","-48.979083","-26.032306","-48.979083","-26.032306",NA,"1350","1350","Erva 20cm, flor azul.; Refúgio Vegetacional Altomontano (campo de altitude).",NA,NA,"Southern America",NA,NA,"MBM386466","MBM386466",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:47:28-03","MBM","MBM","387818","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Lozano, E.D.","2014",NA,NA,"Lozano, E.D.; Engels, M.E.; Reginato, M.; Engels, M.E.; Reginato, M.","2553","2014","01","22","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire","-48.834194","-25.242556","-48.834194","-25.242556",NA,NA,NA,"Herbácea, 20 cm, flor roxo claro, margem de riacho.; Floresta Ombrófila Densa Altomontana",NA,NA,"Southern America",NA,NA,"MBM387818","MBM387818",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:47:28-03","MBM","MBM","396423","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Brotto, M.L.","2015","04","28","Brotto, M.L.; Vieira, R.S.; Vieira, R.S.","1924","2015","04","15","Brazil","Paraná","Campina Grande do Sul","Serra do Capivari, pico Capivari Grande","-48.821389","-25.128611","-48.821389","-25.128611",NA,"1500","1500","Erva de 10cm de altura; flor azul e branca.; Campo de altitude.",NA,NA,"Southern America",NA,NA,"MBM396423",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:47:28-03","MBM","MBM","120253","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Silva, J.M.; Silva, J.M.","367","1986","12","04","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM120253","MBM120253",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:47:28-03","MBM","MBM","70016","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","42701","1980","01","09","Brazil","Paraná","Pinhão","Faxinal do Céu","-51.6596984863281","-25.6956005096436",NA,NA,"37408",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM070016","MBM070016",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:47:28-03","MBM","MBM","36207","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Rambo, B.",NA,NA,NA,"Hatschbach, G.","274","1946","02","10","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,"12577",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM036207","MBM036207",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:47:28-03","MBM","MBM","16013","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Smith, S.F.",NA,NA,NA,"Hatschbach, G.","25720","1970","12","01","Brazil","Paraná","Piraquara","Véu de Noiva","-49.0633010864258","-25.4416999816895",NA,NA,"12577",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM016013","MBM016013",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:47:28-03","MBM","MBM","135173","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","3046","1989","12","09","Brazil","Paraná","Quatro Barras","Estrada da Graciosa, Serra do Mar","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM135173","MBM135173",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:47:28-03","MBM","MBM","233033","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Luz, M.C.M.",NA,NA,NA,"Santos, E.P.; et al.; et al.","389","1997","10","24","Brazil","Paraná","Quatro Barras","Serra do Capivari Grande","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM233033","MBM233033",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:47:28-03","MBM","MBM","68625","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","34917","1975","11","05","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"45291",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM068625","MBM068625",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:47:28-03","MBM","MBM","161150","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","56108","1991","11","27","Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,"31353",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM161150","MBM161150",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:47:28-03","MBM","MBM","250516","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Luz, M.C.M.",NA,NA,NA,"Cordeiro, J.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","1730","1999","12","28","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, subida","-49.2655982971191","-26.1924991607666",NA,NA,"37493",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM250516","MBM250516",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:47:28-03","MBM","MBM","161137","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Gilberti, G.C.; Gilberti, G.C.","322","1990","11","07","Brazil","Paraná","Guarapuava","Guará","-51.4580993652344","-25.395299911499",NA,NA,"53832",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM161137","MBM161137",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:47:28-03","MBM","MBM","359724","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Barboza, E.","2010",NA,NA,"Ribas, O.S.","8325B","2009","11","13","Brazil","Paraná","Quatro Barras","Morro 7","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,"Herbácea até 30 m, base de campo úmido. Floresta Ombrófila Densa Montana","auto",NA,"Southern America",NA,NA,"MBM359724","MBM359724",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:47:28-03","MBM","MBM","2280","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.","15116","1966","11","17","Brazil","Paraná","Tijucas do Sul","Campo Alto","-49.1988983154297","-25.9281005859375",NA,NA,"25228",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM002280","MBM002280",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:47:28-03","MBM","MBM","249880","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Luz, M.C.M.",NA,NA,NA,"Pedersen, T.M.","13743","1984","03","04","Brazil","Santa Catarina","Rio Negrinho","Rio Negrinho","-49.5182991027832","-26.2544002532959",NA,NA,"51012",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM249880","MBM249880",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:47:28-03","MBM","MBM","391900","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Santos, T.F.","2014","08","20","Schwirkowski, P.","90","2013","11","24","Brazil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro, trilha","-49.3786010742188","-26.2502994537354",NA,NA,"23090",NA,NA,"Beira de trilha.","auto",NA,"Southern America",NA,NA,"MBM391900","MBM391900",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:47:28-03","MBM","MBM","253792","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Luz, M.C.M.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71608","2000","12","07","Brazil","Santa Catarina","Urubici","Rod. SC-430, 10km S de Vaca Gorda","-49.5917015075684","-28.0149993896484",NA,NA,"30102",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM253792","MBM253792",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:47:28-03","MBM","MBM","9573","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","Becker","Smith, S.F.",NA,NA,NA,"Hatschbach, G.","20314","1968","11","13","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"55154",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM009573","MBM009573",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:47:28-03","MBM","MBM","233032","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","Becker","Santos, E.P.",NA,NA,NA,"Santos, E.P.; et al.; et al.","277","1996","11","23","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937",NA,NA,NA,"auto",NA,"Southern America",NA,NA,"MBM233032","MBM233032",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2790","PreservedSpecimen","Plantae",NA,"Angiospermae","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"P. Capell S.J.","s.n.","1951","12","15","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,"a partir de dentro da nossa pêra","auto",NA,NA,NA,NA,"002790",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-09-24 18:19:28-03","MNHN","RECOLNAT_MNHN_P","P00436174","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de|Lunet",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436174' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00436174","P00436174_01 P00436174_02",NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-10-04 11:33:25-03","MNHN","RECOLNAT_MNHN_P","P00436176","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil Austr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436176' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00436176","P00436176_01 P00436176_02",NA,NA,NA,NA,NA,NA,NA,NA
"170","2018-01-25 13:05:04-02","MNHN","RECOLNAT_MNHN_P","P00436186","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard",NA,NA,NA,"Ule, E.",NA,"1889","9",NA,"Brésil",NA,NA,"Santa Catharina, na terra humida nas montanhas pertp de Orleans",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00436186","P00436186_01",NA,NA,NA,"1238",NA,NA,NA,NA
"171","2015-10-04 09:31:10-03","MNHN","RECOLNAT_MNHN_P","P00756170","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"type",NA,"hb",NA,"P00756170","P00756170_01",NA,NA,NA,"B2 2233",NA,NA,NA,NA
"172","2015-10-04 07:11:46-03","MNHN","RECOLNAT_MNHN_P","P00800910","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"Minas Gerais","Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00800910' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"type",NA,"hb",NA,"P00800910","P00800910_01",NA,NA,NA,"2232",NA,NA,NA,NA
"173","2015-10-04 11:22:22-03","MNHN","RECOLNAT_MNHN_P","P00426149","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard",NA,NA,NA,"Gardner, G.",NA,"1866",NA,NA,"Brésil",NA,NA,"Province de Rio Janeiro, Serra dos Orgaos",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426149' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00426149","P00426149_01",NA,NA,NA,"317",NA,NA,NA,NA
"174","2018-01-24 11:48:56-02","MNHN","RECOLNAT_MNHN_P","P00426186","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00426186","P00426186_01",NA,NA,NA,"B2 2233",NA,NA,NA,NA
"175","2017-06-26 10:56:01-03","MNHN","RECOLNAT_MNHN_P","P00426187","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426187' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"holotype",NA,"hb",NA,"P00426187","P00426187_01 P00426187_02",NA,NA,NA,"B2 2233",NA,NA,NA,NA
"176","2017-06-26 10:56:01-03","MNHN","RECOLNAT_MNHN_P","P00426188","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard",NA,NA,NA,"Saint-Hilaire, A. de|Lamotte",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. des Mines",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00426188","P00426188_01",NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-10-04 05:53:27-03","MNHN","RECOLNAT_MNHN_P","P00800911","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00800911' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"type",NA,"hb",NA,"P00800911","P00800911_01",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730857","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"[Delessert]",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730857' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730857","P04730857_01",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730858","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.",NA,"1964","11","9","Brasil","Santa Catarina",NA,"Mun. Xanxerê - Mun. Xaxim.","-52.48333","-26.91667",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730858' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730858","P04730858_01",NA,NA,NA,"13073",NA,NA,NA,NA
"180","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730859","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Müller",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730859' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730859","P04730859_01",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730860","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Claussen",NA,"1841","1","1","Brasil","Minas Gerais",NA,"Serra da Caraça.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730860' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730860","P04730860_01",NA,NA,NA,"5",NA,NA,NA,NA
"182","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730861","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Gounelle",NA,"1885","1","1","Brasil","Minas Gerais",NA,"Caraça.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730861' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730861","P04730861_01",NA,NA,NA,"92",NA,NA,NA,NA
"183","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730864","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Claussen",NA,"1843","1","1","Brasil","Minas Gerais",NA,"Caraça.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730864' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730864","P04730864_01",NA,NA,NA,"328",NA,NA,NA,NA
"184","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730865","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Pissis, D.",NA,"1842","1","1","Brasil","São Paulo",NA,"Prope Ubatuba.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730865' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730865","P04730865_01",NA,NA,NA,"8",NA,NA,NA,NA
"185","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730866","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Claussen",NA,"1844","1","1","Brasil",NA,NA,"Serra do Campo.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730866' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730866","P04730866_01",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730870","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","4","27","Brasil","Rio de Janeiro",NA,"Serra da Onça (au sommet).",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730870' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730870","P04730870_01",NA,NA,NA,"2490",NA,NA,NA,NA
"187","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730872","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Regnell, A.",NA,"1833","1","1","Brasil",NA,NA,"[Na Serra do predo ant Lui Fra.].",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730872' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730872","P04730872_01",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730874","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Glaziou",NA,"1884","2","23","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730874' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730874","P04730874_01",NA,NA,NA,"14481",NA,NA,NA,NA
"189","2019-11-14 16:29:07-03","MNHN","RECOLNAT_MNHN_P","P04730875","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730875' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730875","P04730875_01",NA,NA,NA,"3924",NA,NA,NA,NA
"190","2018-01-24 11:13:47-02","MNHN","RECOLNAT_MNHN_P","P04730876","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04730876' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P04730876","P04730876_01",NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-05 09:11:51-03","MNHN","RECOLNAT_MNHN_P","P05609621","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Pissis",NA,"1842","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05609621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P05609621","P05609621_01",NA,NA,NA,NA,NA,NA,NA,NA
