"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"143","2021-03-15 18:25:29-03","USP","SPF","218693","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Pena, MA","141","2007","05","29",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","1265","1265",NA,"Arbusto ca. 1,5m alt. Capítulos alvos, brácteas involucrais marrons, algumas flores lilases","SPF00218693",NA,"Pena, MA",NA,NA,NA,"2009",NA,"-43.510556","-19.246944",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:16:22-03","USP","SPF","218784","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Pena, MA","362","2007","07","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,NA,"SPF00218784",NA,"Pena, MA",NA,NA,NA,"2009",NA,"-43.550556","-19.261389",NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:16:22-03","USP","SPF","218785","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Pena, MA","425","2007","07","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,NA,"SPF00218785",NA,"Loeuille, B",NA,NA,NA,"2007","08","-43.550556","-19.261389",NA,NA,NA,NA,NA,NA
"146","2021-03-15 18:25:29-03","USP","SPF","218786","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Pena, MA","116","2007","05","29",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","-43.551944","-19.261111","1370","1370",NA,"Arbusto ca. 1,5 m alt. Folhas discolores. Capítulo alvo a lilás.","SPF00218786",NA,"Pena, MA",NA,NA,NA,"2009",NA,"-43.551944","-19.261111",NA,NA,NA,NA,NA,NA
"147","2021-03-15 18:25:29-03","USP","SPF","218787","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Pena, MA","25B","2008","03","11",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","1265","1265",NA,"Folhas levemente discolores. Brácteas involucrais verdes. Flores alvas","SPF00218787",NA,"Pena, MA",NA,NA,NA,"2009",NA,"-43.510556","-19.246944",NA,NA,NA,NA,NA,NA
"148","2020-07-03 15:40:06-03","UEFS","HUEFS","10602","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Ganev, W.","159","1992","04","02",NA,"Brasil","Bahia","Abaíra",NA,"-41.85","-13.333333","1400","1400",NA,NA,"HUEFS0010602","HUEFS0010602 HUEFS0010602_e1",NA,"Asteranae",NA,NA,NA,NA,"41W51'","13S20'",NA,NA,NA,NA,NA,NA
"149","2019-10-07 09:11:36-03","UEFS","HUEFS","113638","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Ferreira, J.L.","53","2006","09","07",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Pé de Serra. Estrada para Bonito.","-41.163056","-11.571389","160","160",NA,NA,"HUEFS0113638","HUEFS0113638","M.G.Staudt","Asteranae",NA,NA,"2016","08","41W9'47''","11S34'17''",NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:11:36-03","UEFS","HUEFS","114415","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Gonçalves, J.M.","111","2006","06","17",NA,"Brasil","Bahia","Morro do Chapéu","Terço superior da estrada do Morrão.","-41.202778","-11.585833","1213","1213",NA,NA,"HUEFS0114415","HUEFS0114415","M.G.Staudt","Asteranae",NA,NA,"2016","08","41W12'10''","11S35'9''",NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:11:36-03","UEFS","HUEFS","121931","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Melo, E.","4828","2007","06","29",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Guariba; nascentes do Rio Salitre.","-41.193889","-11.438056","1056","1056",NA,NA,"HUEFS0121931","HUEFS0121931","M.G.Staudt","Asteranae",NA,NA,"2016","08","41W11'38''","11S26'17''",NA,NA,NA,NA,NA,NA
"152","2020-07-03 15:40:06-03","UEFS","HUEFS","205432","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Munhoz, C.B.R.","7174","2010","05","02",NA,"Brasil","Minas Gerais","Diamantina","Fazenda do Seu Geraldão, acesso por Inhaí.","-43.885556","-17.9275","1154","1154",NA,"Cerrado rupestre.","HUEFS0205432","HUEFS0205432 HUEFS0205432_e1","R.S.Bianchini","Asteranae",NA,NA,"2020","01","43W53'8''","17S55'39''",NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:11:36-03","UEFS","HUEFS","25434","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Queiroz, L.P.de","4816","1997","02","24",NA,"Brasil","Bahia","Barra","Dunas do S.Francisco Ibiraba (=Icatu), Santa Cruz, em frente ao povoado de Ibiraba, no caminho para os Brejos.","-42.833333","-10.8",NA,NA,NA,"Scrub arbustivo-arbóreo sobre dunas arenosas.","HUEFS0025434","HUEFS0025434","N.Roque","Asteranae",NA,NA,"2003","11","42W50'0''","10S48'0''",NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:11:36-03","UEFS","HUEFS","47033","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","França, F.","3458","2000","07","09",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para Utinga, ca. 3 Km de Morro do Chapéu.","-41.163333","-11.569444","1035","1035",NA,"Carrasco com afloramento rochoso.","HUEFS0047033","HUEFS0047033","M.G.Staudt","Asteranae",NA,NA,"2016","08","41W9'48''","11S34'10''",NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:11:36-03","UEFS","HUEFS","53371","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Melo, E.","3309","2001","04","19",NA,"Brasil","Bahia","Morro do Chapéu","Ca. 5km de Morro de Chapéu, na estrada para Utinga.","-41.165","-11.575556","1035","1035",NA,"Cerrado.","HUEFS0053371","HUEFS0053371","M.G.Staudt","Asteranae",NA,NA,"2016","08","41W9'54''","11S34'32''",NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:11:36-03","UEFS","HUEFS","231672","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Staudt, M.G.","122","2015","11","27",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para Veredinha.","-40.987778",NA,"904","904",NA,NA,"HUEFS0231672","HUEFS0231672",NA,"Asteranae",NA,NA,NA,NA,"40W59'16''",NA,NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:11:36-03","UEFS","HUEFS","231594","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Staudt, M.G.","14","2015","05","30",NA,"Brasil","Bahia","Morro do Chapéu","Orquidário.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0231594","HUEFS0231594",NA,"Asteranae","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:12:09-03","UEFS","HUEFS","89312","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Harley, R.M.","54395","2001","05","19",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas. Caminho para o pico.","-41.961111","-13.523611","1665","1665",NA,"Campo rupestre.","HUEFS0089312","HUEFS0089312","D.J.N.Hind","Asteranae",NA,NA,"2013","10","41W57'40''","13S31'25''",NA,NA,NA,NA,NA,NA
"159","2019-09-04 19:58:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"160","2020-04-29 16:29:33-03","UFVJM","HDJF","5789","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","511","2014","09","14","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.34295","-18.223283","1502","1502",NA,NA,"HDJF005789","HDJF005789_01","Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.34295","-18.223283",NA,NA,NA,NA,NA,NA
"161","2020-04-29 16:29:33-03","UFVJM","HDJF","5580","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA","50","2013","12","16","Southern America","Brasil","Minas Gerais",NA,"Cadeia do Espinhaço: Córrego do Soberbo e entorno, Campus II UFVJM","-43.56555","-18.199033","1330","1330",NA,NA,"HDJF005580","HDJF005580_01","Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.56555","-18.199033",NA,NA,NA,NA,NA,NA
"162","2020-04-29 16:29:33-03","UFVJM","HDJF","5601","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA","96","2013","12","18","Southern America","Brasil","Minas Gerais",NA,"Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","-43.7606","-17.917783","1344","1344",NA,NA,"HDJF005601","HDJF005601_01","Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.7606","-17.917783",NA,NA,NA,NA,NA,NA
"163","2020-04-29 16:29:33-03","UFVJM","HDJF","5103","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Custodio, ST; França, L; Santos, A","261","2016","12","05","Southern America","Brasil","Minas Gerais","Gouveia","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175","1065","1065",NA,NA,"HDJF005103","HDJF005103_01","Custodio, ST",NA,NA,NA,"2017","04","-43.811944","-18.4175",NA,NA,NA,NA,NA,NA
"164","2020-04-29 16:29:33-03","UFVJM","HDJF","5693","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Chaves, DA","248","2014","03","07","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.345533","-18.108767","861","861",NA,NA,"HDJF005693","HDJF005693_01","Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.345533","-18.108767",NA,NA,NA,NA,NA,NA
"165","2020-04-29 16:29:33-03","UFVJM","HDJF","5694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Chaves, DA","249","2014","03","07","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.346533","-18.816333","887","887",NA,NA,"HDJF005694","HDJF005694_01","Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.346533","-18.816333",NA,NA,NA,NA,NA,NA
"166","2020-04-29 16:29:33-03","UFVJM","HDJF","5774","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Chaves, DA; Gonçalves, MF; Duarte, PJ","467","2014","06","21","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","-43.3372","-18.0814","801","801",NA,NA,"HDJF005774","HDJF005774_01","Nakajima, JN; Bringel, JBA",NA,NA,NA,"2015","12","-43.3372","-18.0814",NA,NA,NA,NA,NA,NA
"167","2020-04-29 16:29:33-03","UFVJM","HDJF","3603","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Faria, JEQ; Otoni, TJO","5652","2016","04","15","Southern America","Brasil","Minas Gerais","Gouveia","Estrada entrando paralala aos moinhos de vento do Camilinho, síto do Mulato, área de extração da Tracomal","-43.915","-18.523889","1185","1185",NA,NA,"HDJF003603","HDJF003603_01","Faria, JEQ",NA,NA,NA,"2016","04","-43.915","-18.523889",NA,NA,NA,NA,NA,NA
"168","2020-07-23 11:59:10-03","CEPLAC","CEPEC","20756","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"S. A. Mori","13577","1980","03","24",NA,"Brasil","Bahia","ÁGUA QUENTE","17Km ao NW de Rio de Contas. Pico das Almas.",NA,NA,NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1981",NA
"169","2020-07-23 11:59:10-03","CEPLAC","CEPEC","30778","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"R. M. Harley","22913","1995","06","01",NA,"Brasil","Bahia","MORRO DO CHAPÉU","3Km ao SE da cidade, Rod. p/ Mundo Novo.","-41.116667","-11.566667",NA,NA,NA,NA,NA,NA,"M. G. Staudt",NA,NA,NA,NA,NA,"41W7'","11S34'",NA,NA,NA,NA,"11/05/2016",NA
"170","2020-07-23 11:59:10-03","CEPLAC","CEPEC","32259","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"R. M. Harley","22883","1980","05","31",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Rio do Ferro Doido. 19.5Km ao SE da cidade, BA-052 estrada p/ Mundo Novo.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,"M. G. Staudt",NA,NA,NA,NA,NA,"41W2'","11S38'",NA,NA,NA,NA,"11/05/2016",NA
"171","2020-07-23 11:59:10-03","CEPLAC","CEPEC","27378","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"S. A. Mori","14544","1981","06","18",NA,"Brasil","Bahia","MORRO DO CHAPÉU","BR-052, 4-6Km a E da cidade.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"M. G. Staudt",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,"11/05/2016",NA
"172","2020-07-23 11:59:10-03","CEPLAC","CEPEC","27307","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"S. A. Mori","14533","1981","06","18",NA,"Brasil","Bahia","MORRO DO CHAPÉU","BR-052, 4-6Km a E da cidade.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"M. G. Staudt",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,"11/05/2016",NA
"173","2020-07-23 11:59:10-03","CEPLAC","CEPEC","18732","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"R. M. King","8124","1979","07","24",NA,"Brasil","Bahia","RIO DE CONTAS","A 8Km ao NW da cidade. Base do Pico das Almas..","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"49773","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1979",NA
"174","2020-07-23 11:59:10-03","CEPLAC","CEPEC","38842","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"G. Hatschbach","47908","1984","06","15",NA,"Brasil","Bahia","MUCUGÊ","Arredores da cidade.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,"08/02/1991",NA
"175","2020-07-23 11:59:10-03","CEPLAC","CEPEC","18721","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"R. M. King","8113","1977","07","22",NA,"Brasil","Bahia","RIO DE CONTAS","18Km ao NW da cidade. Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"49773","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1979",NA
"176","2020-07-23 11:59:10-03","CEPLAC","CEPEC","18664","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"R. M. King","8068","1979","07","21",NA,"Brasil","Bahia","RIO DE CONTAS","4Km ao NW da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"49773","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1979",NA
"177","2020-11-19 14:06:07-03","Unimontes","MCMG","2428","PreservedSpecimen","Plantae",NA,NA,"Compositae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Alto Palácio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-19 14:06:01-03","Unimontes","MCMG","2764","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,"2011",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,"26557","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 14:53:58-03","UnB","UB","206996","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA","50","2013","12","16","Southern America","Brasil","Minas Gerais",NA,"Cadeia do Espinhaço: Córrego do Soberbo e entorno, Campus II UFVJM","-43.56555","-18.199033","1330","1330",NA,"Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.56555","-18.199033",NA,NA,NA,NA,NA,NA
"180","2019-11-01 14:53:58-03","UnB","UB","207042","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA","96","2013","12","18","Southern America","Brasil","Minas Gerais",NA,"Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","-43.7606","-17.917783","1344","1344",NA,"Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.7606","-17.917783",NA,NA,NA,NA,NA,NA
"181","2019-11-01 14:53:58-03","UnB","UB","207457","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","511","2014","09","14","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.34295","-18.223283","1502","1502",NA,"Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.34295","-18.223283",NA,NA,NA,NA,NA,NA
"182","2019-11-01 14:53:58-03","UnB","UB","207524","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA; Gonçalves, MF; Moreira, PH","578","2014","10","08","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.34005","-18.234667","1615","1615",NA,"Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.34005","-18.234667",NA,NA,NA,NA,NA,NA
"183","2019-11-01 14:53:58-03","UnB","UB","207106","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","adamantium","Lepidaploa adamantium","(Gardner) H.Rob.","Chaves, DA","160","2013","01","08","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Chapada dos Coutos, atrás do Parque Estadual do Rio Preto indo pelo Acaba Mundo","-43.332933","-18.29335","1335","1335",NA,"Complexo Rupestre",NA,NA,"Rivera, VL; Bringel, JBA",NA,NA,NA,"2015","11","-43.332933","-18.29335",NA,NA,NA,NA,NA,NA
"184","2019-11-01 14:54:00-03","UnB","UB","124790","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","King, RM","8665","1981","01","25","Southern America","Brasil","Bahia",NA,"Vicinity of Pico das Almas, ca. 20km NW of the town of Rio das Contas",NA,NA,NA,NA,NA,"Flowers light pink.; Tree 2,5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 14:54:00-03","UnB","UB","124791","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Irwin, HS","20649","1968","02","23","Southern America","Brasil","Minas Gerais",NA,"Ca. 18km N of Serro on road (MG-2) to Diamantina",NA,NA,"1200","1200",NA,"Heads light rose pink.; Subshrub 1,5m.; Quartz outcrops",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 14:54:00-03","UnB","UB","124792","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Splett, S","792","1995","03","07","Southern America","Brasil","Minas Gerais",NA,"Estrada Diamantina-Biribiri, 5,7km depois de Diamantina","-43.666667","-18.25","1200","1200",NA,"Inflorescências com flores brancas.; Arbusto 1,2m.; Solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,"-43.666667","-18.25",NA,NA,NA,NA,NA,NA
"187","2019-11-01 14:54:00-03","UnB","UB","124793","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Anderson, WR","8920","1973","04","14","Southern America","Brasil","Minas Gerais",NA,"3,5km by road SW of Rio Jequiti and Mendanha",NA,NA,NA,NA,NA,"Flowers white, the stamnes lavender; Lax shrub 2m.; Dense woods on hillside interrupted by quartzite rocks. On open rocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 14:54:00-03","UnB","UB","124795","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","King, RM","8620","1981","01","24","Southern America","Brasil","Bahia",NA,"5km NW from the town of Rio das Contas toward Pico das Almas",NA,NA,NA,NA,NA,"Flowers purple.; Shrub 1,5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 14:54:00-03","UnB","UB","124796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Splett, S","898A","1995","03","13","Southern America","Brasil","Minas Gerais",NA,"Estrada Diamantina-Biribiri, 6km depois de Diamantina","-43.666667","-18.25",NA,NA,NA,"Inflorescências capituliformes com flores brancas.; Arbusto 1,5m.; Solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,"-43.666667","-18.25",NA,NA,NA,NA,NA,NA
"190","2019-11-01 14:54:00-03","UnB","UB","124797","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Irwin, HS","27550","1970","03","15","Southern America","Brasil","Minas Gerais",NA,"Ca. 25km E of Diamantina",NA,NA,"800","800",NA,"Heads yellowish.; Subshrub 1,5m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
