"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","relationshipType","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"206","2020-09-12 05:00:02-03","US","US","2744964","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","32993","1973","11","1","South America - Neotropics","Brazil","Paraná","Rio Palmital",NA,NA,"US01879033","US01879033_01 US01879033_02","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"13536","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","2578670A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","5333","1957","10","19","South America - Neotropics","Brazil","Santa Catarina","Faz. Ernesto Scheide",NA,NA,"US01879062","US01879062_01 US01879062_02","Campo Alegre","-49.2655982971191","-26.1924991607666","900",NA,"37493","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","2700299","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Dombrowski","3798","1971","9",NA,"South America - Neotropics","Brazil","Paraná","Viaduto da Santa-Rodovia do Café.",NA,NA,"US01879038","US01879038_01 US01879038_02","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","2427324","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","10170","1960","10","13","South America - Neotropics","Brazil","Santa Catarina","Serra da Boa Vista",NA,NA,"US01879058","US01879058_01 US01879058_02","São José","-48.627498626709","-27.6152992248535","1000",NA,"12814","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","2440394","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Braga & R. Lange","327","1960","11","8","South America - Neotropics","Brazil","Paraná","Rio Pequeno",NA,NA,"US01879044","US01879044_01 US01879044_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","2770454","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","39225","1978","11","18","South America - Neotropics","Brazil","Paraná","Serrinha",NA,NA,"US01879030","US01879030_01 US01879030_02","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","1470464","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"P. K. Dusén","2249","1903","11","25","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01879054","US01879054_01 US01879054_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","2324770","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"C. Stellfeld",NA,"1944","11","11","South America - Neotropics","Brazil","Paraná","Campo do Country Club",NA,NA,"US01879052","US01879052_01 US01879052_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","2370149","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","7340","1960","10","20","South America - Neotropics","Brazil","Paraná","Serra da Esperança",NA,NA,"US01879045","US01879045_01 US01879045_02","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"53832","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","2570985A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","22650","1969","10","25","South America - Neotropics","Brazil","Paraná","Estr. Marmeleiro-Campo Erê",NA,NA,"US01879041","US01879041_01 US01879041_02","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,"27396","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","2700298","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Dombrowski & Y. S. Kuniyoshi","4233","1972","11","10","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01879037","US01879037_01 US01879037_02","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,"20385","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","2324777","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Tessmann",NA,"1947","12","9","South America - Neotropics","Brazil","Paraná","Florestal",NA,NA,"US01879051","US01879051_01 US01879051_02","Floresta","-52.0811004638672","-23.5988998413086",NA,NA,"11668","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","2586162A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","25352","1970","11","21","South America - Neotropics","Brazil","Paraná","Sta. Candida",NA,NA,"US01879039","US01879039_01 US01879039_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","2370146","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","7250","1960","9","19","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01879047","US01879047_01 US01879047_02","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,"22732","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2748548","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Kummrow","437","1974","1","27","South America - Neotropics","Brazil","Paraná","Km 168",NA,NA,"US01879032","US01879032_01 US01879032_02","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","2700674","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"N. Imaguire","2251",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","FEA",NA,NA,"US01879035","US01879035_01 US01879035_02","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","2370130","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","3998","1953","10","25","South America - Neotropics","Brazil","Paraná","Fazenda Monte Alegre",NA,NA,"US01879049","US01879049_01 US01879049_02","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"56988","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","2324772","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"A. Mattos & A. Mattos",NA,"1950","11","14","South America - Neotropics","Brazil","Paraná","Bariqui",NA,NA,"US01879050","US01879050_01 US01879050_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","2900571","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","44323","1981","11","4","South America - Neotropics","Brazil","Paraná","Rib. do Taboado",NA,NA,"US01879029","US01879029_01 US01879029_02","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","1055483","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"P. K. Dusén","6787","1908","10","7","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01879053","US01879053_01 US01879053_02","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","2561989","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Smith & Klein, R.","8472","1956","12","8","South America - Neotropics","Brazil","Santa Catarina","11 km East of Mafra on the road to Tinguí",NA,NA,"US01879065","US01879065_01 US01879065_02","Mafra","-49.8053016662598","-26.111400604248","800",NA,"66490","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","2829329","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"G. Hatschbach","40464","1977","10","21","South America - Neotropics","Brazil","Paraná","Rincão",NA,NA,"US01879031","US01879031_01 US01879031_02","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","2266563","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"L. Smith & R. Reitz","10396","1957","1","24","South America - Neotropics","Brazil","Santa Catarina","Between Fazenda Santo Antônio and Fazenda Campo dos Padres, Campo dos Padres",NA,NA,"US01879063","US01879063_01 US01879063_02","Bom Retiro","-49.489200592041","-27.7971992492676","1400","1650","35974","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","2561827","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"R. Reitz & D. Klein","13610","1962","10","26","South America - Neotropics","Brazil","Santa Catarina","Fazenda Frei Rogério",NA,NA,"US01879056","US01879056_01 US01879056_02","Porto União","-51.0783004760742","-26.2381000518799","750",NA,"41804","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"230","2020-09-02 16:38:19-03","Cenargen","CEN","29317","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","M. C. Marques","Moyses Kuhlmann","2583","1950","10","26",NA,"Brasil","MG","Serraria Boa Vista Pedra de Afiar.","Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00029317","CEN00029317","SAPUCAI-MIRIM","-45.7425003051758","-22.7478008270264",NA,NA,"23877","auto","1986",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2019-11-13 11:29:17-03","USP","SPF","105438","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Marques, MCM","Kuhlmann, M","2583","1950","10","26",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00105438",NA,"Sapucaí-Mirim","-45.7425003051758","-22.7478008270264",NA,NA,"23877","auto","1986",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2014-04-04 18:28:22-03","PNFM","IRAI","1344","S","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Cordeiro, J.; Martin, V.C.","Ristow, R.","297","2009","10","25",NA,"Brasil","Paraná","Área 7, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista",NA,"Herbácea, 60 cm, campo limpo úmido","IRAI00001344",NA,"Pinhais","-49.118556","-25.385361",NA,NA,NA,NA,"2010",NA,"01","01",NA,"-49.118556","-25.385361",NA,NA,NA,NA,NA
"233","2021-03-25 13:53:16-03","UNIVILLE","JOI","9849","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","M.K. Caddah","M.K. Caddah","680","2009","09","27",NA,"Brasil","Paraná","Morro do Cristo.",NA,"; HABITO: erva","JOI009849",NA,"Balsa Nova","-49.644444","-25.480556",NA,NA,NA,NA,"2009",NA,"09","27",NA,"49º38'40''W","25º28'50''S",NA,NA,NA,NA,NA
"234","2019-10-07 09:29:49-03","UEFS","HUEFS","212460","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.",NA,"Hatschbach, G.","72680","2001","11","13",NA,"Brasil","Rio Grande do Sul","Rodovia São José dos Ausentes-Silveira.",NA,NA,"HUEFS0212460","HUEFS0212460","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-09-04 19:54:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"236","2020-07-23 12:19:14-03","CEPLAC","CEPEC","66236","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa",NA,"M. C. Marques","M. Kuhlmann","2583","1950","10","26",NA,"Brasil","Minas Gerais","Sapucai-Mirim, Serraria Boa Vista. Pedra de Afiar.",NA,NA,NA,NA,"jacutinga","-46.6122016906738","-22.2856006622314",NA,NA,"16511","auto",NA,NA,NA,NA,"10/10/1986",NA,NA,NA,NA,NA,NA,NA
"237","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM000883163","S","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Josef Yngve Valentin Norlind; b.1887; Norlind","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","6787","1908","10","07",NA,"Brasil",NA,NA,NA,"Habitat: In paludosus",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"2007",NA,"10","02",NA,"-53.08982","-10.773109",NA,"NHMUK:ecatalogue:4656842",NA,NA,NA
"238","2020-11-12 16:59:46-03","UEL","FUEL","40082","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Lüdtke, R","Simão-Bianchini, R","167","2003","01","15",NA,"Brasil","Rio Grande do Sul","A 17 km para o Canyon Itaimbezinho, Estrada de chão, em campo.",NA,NA,"FUEL015082",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:08:17-03","UnB","UB","157080","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, JJ","Hatschbach, G","44323","1981","11","04","Southern America","Brasil","Paraná ","Rio do Taboado",NA,"Flores rosadas.; Brejo graminoso; solo turfoso",NA,NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto","1981",NA,"11","04",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:08:18-03","UnB","UB","214067","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.",NA,"Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","691","2015","06","08","Southern America","Brasil","Tocantins","Estação Ecológica Serra Geral do Tocantins",NA,"Erva; Vereda em Mateiros, Margem do Rio preto, próximo ao córrego guará, na propriedade do Sr. Emivaldo.",NA,NA,"Rio da Conceição","-46.529167","-10.613472",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.529167","-10.613472",NA,NA,NA,NA,NA
"241","2019-05-06 12:01:51-03","UFU","HUFU","76762","S","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.","Lüdtke, R.","Lüdtke, R.","30","2002","11","02",NA,"Brasil","Rio Grande do Sul","18 Km da cidade em direção ao Itaimbezinho.",NA,"Flores rosadas com ramificação mediana umbeliforme.; Campo úmido.","HUFU00074584","HUFU00074584","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-08-20 20:38:59-03","UFSC","FLOR","3348","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.J.","Smith, L.B.; Klein, R.M.","13763","1964","12","07",NA,"Brasil","Santa Catarina","8km west of Campo Erê",NA,NA,"FLOR0003348","FLOR0003348","Campo Erê","-53.1","-26.366667","900","900",NA,NA,"1970",NA,NA,NA,NA,"53º6'W","26º22'S",NA,NA,NA,NA,NA
"243","2020-08-20 14:56:17-03","UFSC","FLOR","34541","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.",NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","927","2006","03","08",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, proximidade da casa da fazenda, Campo dos Padres.",NA,"erva, flor lilás, 0,2 a 0,4m altura. comum. Habitat: campo","FLOR0034541","FLOR0034541","Urubici","-49.3375","-27.9475","1509","1509",NA,NA,NA,NA,NA,NA,NA,"49º20'15''W","27º56'51''S",NA,NA,NA,NA,NA
"244","2020-08-20 14:56:17-03","UFSC","FLOR","35557","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1158","2006","12","05",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, proximidade da casa da Fazenda, Campo dos Padres.",NA,"erva, flor lilás-escuro. Inflorescência concentrada no ápice; população densa; plantas estoloníferas, decumbentes; muito comum. Habitat: campo","FLOR0035557","FLOR0035557","Urubici","-49.331389","-27.949444",NA,NA,NA,NA,"2019",NA,"08",NA,NA,"49º19'53''W","27º56'58''S",NA,NA,NA,NA,NA
"245","2020-08-20 14:56:17-03","UFSC","FLOR","54875","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10025","2013","11","04",NA,"Brasil","Santa Catarina",NA,NA,"erva prostada, flores lilases, formação pioneira com influência fluvial Habitat: brejo","FLOR0054875",NA,"Rancho Queimado","-49.0375","-27.688889","840","840",NA,NA,"2019",NA,"08",NA,NA,"49º2'15''W","27º41'20''S",NA,NA,NA,NA,NA
"246","2020-08-20 14:56:17-03","UFSC","FLOR","55316","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Tizziani, T.; Pizzolatti, M.; Ruani, A.P. & Venzke, D.","s.n.","2014","09","25",NA,"Brasil","Santa Catarina","Morro das Antenas.",NA,NA,"FLOR0055316",NA,"Rancho Queimado","-49.147778","-27.686944",NA,NA,NA,NA,"2019",NA,"08",NA,NA,"49º8'52''W","27º41'13''S",NA,NA,NA,NA,NA
"247","2020-08-20 14:56:17-03","UFSC","FLOR","60993","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Costa, C.D. da","Costa, C.D. da","s.n.","2016","11","19",NA,"Brasil","Santa Catarina","Morro das Antenas, mirante do Morro da Boa Vista.",NA,"herbácea, 30-40cm de altura, flores roxas-rosadas","FLOR0060993","FLOR0060993","Rancho Queimado","-49","-27.684444","1200","1200",NA,NA,"2016",NA,"11","19",NA,"49º0'0''W","27º41'4''S",NA,NA,NA,NA,NA
"248","2020-08-20 14:56:17-03","UFSC","FLOR","17032","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Falkenberg, D.B.; Berry, P.E. & Brako, L.","4203","1987","01","11",NA,"Brasil","Rio Grande do Sul","Beira da estrada BR 285, após a subida, no topo da Serra da Rocinha.",NA,"subarbusto, 0,3m altura, flor roxo-claro Habitat: campo úmido","FLOR0017032",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203","1280","1280","55856","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-08-20 14:56:17-03","UFSC","FLOR","21385","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Falkenberg, D.B.; Viana, F.","1873","1984","11","16",NA,"Brasil","Rio Grande do Sul","Estrada de Praia Grande ao Itaimbezinho.",NA,"erva, 0,2m altura, flor violeta-claro Habitat: campo","FLOR0021385",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869","900","900","30776","auto","2018",NA,"11","22",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-20 14:56:17-03","UFSC","FLOR","22665","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Falkenberg, D.B.; Silva Filho, F.A. da","5985","1992","12","11",NA,"Brasil","Rio Grande do Sul","Itaimbezinho.",NA,"subarbusto, 10-25cm altura, flor rosa a lilás Habitat: campo úmido","FLOR0022665",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869","1000","1000","30776","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-20 14:56:17-03","UFSC","FLOR","5169","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Klein, R.M.","3848","1962","12","12",NA,"Brasil","Santa Catarina","Campo Novo.",NA,"erva Habitat: Orla do Regato, campo","FLOR0005169",NA,"Mafra","-49.8053016662598","-26.111400604248","750","750","66490","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-20 14:56:17-03","UFSC","FLOR","16006","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Falkenberg, D.B.","3468","1986","09","29",NA,"Brasil","Santa Catarina","Beira da BR 282.",NA,"erva, 0,3m altura, flor roxa Habitat: campo úmido","FLOR0016006",NA,"Rancho Queimado","-49.0217018127441","-27.6725006103516","950","950","17361","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-20 14:56:17-03","UFSC","FLOR","16007","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Falkenberg, D.B.","3464","1986","09","29",NA,"Brasil","Santa Catarina","Margem da BR 282.",NA,"erva, 0,4m altura, flor roxo-claro Habitat: beira de banhado","FLOR0016007",NA,"Rancho Queimado","-49.0217018127441","-27.6725006103516","900","900","17361","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-20 14:56:17-03","UFSC","FLOR","219","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Reitz, R.; Klein, R.M.","10147","1960","10","13",NA,"Brasil","Santa Catarina","Serra da Boa Vista.",NA,"erva, flor roxa Habitat: campo","FLOR0000219",NA,"São José","-48.627498626709","-27.6152992248535","1000","1000","12814","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-20 14:56:17-03","UFSC","FLOR","218","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Reitz, R.; Klein, R.M.","10185","1960","10","13",NA,"Brasil","Santa Catarina","Serra da Boa Vista. (consta na ficha original o município de São José, ao qual o local de coleta pertencia na época. Atualmente essa localidade pertence ao município de Rancho Queimado)",NA,"erva, flor roxa Habitat: campo","FLOR0000218",NA,"São José","-48.627498626709","-27.6152992248535",NA,NA,"12814","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
