"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"242","2018-10-25 11:28:03-03","F","FMNH-SEEDPLANTS","V0424489F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"M. M. R. Fiuza de Melo & et al.","600","1985","12","9","South America","Brazil",NA,NA,NA,NA,"V0424489F","V0424489F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"243","2018-10-25 11:28:03-03","F","FMNH-SEEDPLANTS","V0424490F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,NA,"61268","1928","1","18","South America","Brazil",NA,NA,NA,NA,"V0424490F","V0424490F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"244","2018-10-25 11:28:04-03","F","FMNH-SEEDPLANTS","V0424491F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"J. C. Mikan",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0424491F","V0424491F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"245","2019-09-04 18:52:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"246","2020-01-27 18:24:27-03","IAC","IAC","31659","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","L.S. Kinoshita-Gouvêa","G.F. Arbocz","281","1994","04","08",NA,"Brasil","São Paulo","Arboreto Horto Florestal - origem Pariqueraçu",NA,NA,NA,NA,"Bauru","-49.0606","-22.3147",NA,NA,NA,"1996","-49.0606","-22.3147","10",NA,NA,"08",NA,NA,NA,NA,NA,NA
"247","2020-01-27 18:24:27-03","IAC","IAC","48118","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","L.S. Kinoshita-Gouvêa","F. Barros","1216","1985","12","03",NA,"Brasil","São Paulo","Ilha do Cardoso, praia de Ipanema",NA,"Madeira usada na confecção de remos e cabos para ferramentas. Nome vulgar: Guairana",NA,NA,"Cananéia","-47.9267","-25.0147",NA,NA,NA,"2005","-47.9267","-25.0147","06",NA,NA,"03",NA,NA,NA,NA,NA,NA
"248","2020-01-27 18:24:27-03","IAC","IAC","48949","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","306","2007","05","20",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 5, indivíduo G 83",NA,NA,"Ubatuba","-45.080223","-23.373498",NA,NA,NA,"2007","-45.080223","-23.373498","05",NA,NA,"20",NA,NA,NA,NA,NA,NA
"249","2020-01-27 18:24:27-03","IAC","IAC","49769","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; F.J. Benedetti; J.F. Benedito & S. Santos","s/nº","2008","04","02",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,"Subparcela 53 Indivíduo H0800",NA,NA,"Ubatuba","-45.081662","-23.373297",NA,NA,NA,"2008","-45.081662","-23.373297","04",NA,NA,"02",NA,NA,NA,NA,NA,NA
"250","2020-01-27 18:24:27-03","IAC","IAC","50287","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","452","2008","02","25",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 49, indivíduo I 0967",NA,NA,"Ubatuba","-45.083511","-23.367009",NA,NA,NA,"2008","-45.083511","-23.367009","02",NA,NA,"25",NA,NA,NA,NA,NA,NA
"251","2020-01-27 18:24:27-03","IAC","IAC","50288","S","Plantae",NA,NA,"Apocynaceae-2.Apocynoideae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","453","2008","02","25",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 49, indivíduo I 0967.",NA,NA,"Ubatuba","-45.083511","-23.367009",NA,NA,NA,"2008","-45.083511","-23.367009","02",NA,NA,"25",NA,NA,NA,NA,NA,NA
"252","2020-07-23 11:57:25-03","CEPLAC","CEPEC","116048","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,"R. F. Souza-Silva","Borges, R.A.X.","518","2007","01","16",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.",NA,NA,NA,NA,"Barro Preto","-39.536111","-14.770278",NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-07-23 11:57:25-03","CEPLAC","CEPEC","75589","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. M. Amorim","W. W. Thomas","11246","1996","11","14",NA,"Brasil","Bahia","Parque Nacional Monte Pascoal. Caminho p/ topo Monte Pascoal. Base do caminho e abaixo da rampa.",NA,NA,NA,NA,"PORTO SEGURO","-40.574722","-15.264722",NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"254","2020-07-23 11:57:25-03","CEPLAC","CEPEC","74027","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. M. Amorim","W. W. Thomas","11246","1996","11","14",NA,"Brasil","Bahia","Parque Nacional Monte Pascoal. Caminho p/ topo Monte Pascoal. Base do caminho e abaixo da rampa.",NA,NA,NA,NA,"PORTO SEGURO","-40.574722","-15.264722",NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"255","2020-07-23 11:57:25-03","CEPLAC","CEPEC","123667","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"Sem Informação","Piotto, D.","287","2007","07","01",NA,"Brasil","Bahia","Parque Estadual da Serra do Conduru",NA,"Floresta secundária, idade: 40 anos, sítio: 2 , linha: 1 , #: 21 , dist.: 22 , dap: 10.8 cm, altura: 8 m",NA,NA,"URUÇUCA","-39.083333","-14.416667","120","120",NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-07-23 11:57:25-03","CEPLAC","CEPEC","39665","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. J. M. Leeuwenberg","T. S. dos Santos","4288","1981","07","07",NA,"Brasil","Bahia","16Km a W Porto Seguro. Area da Estação Ecologica do Pau-brasil.",NA,NA,NA,NA,"SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"257","2020-07-23 11:57:25-03","CEPLAC","CEPEC","55138","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","W. W. Thomas","8934","1992","01","29",NA,"Brasil","Bahia","3.2Km ao SW Rod. Olivença/Maruim.",NA,NA,NA,NA,"ILHÉUS","-39.05","-14.966667",NA,NA,NA,NA,"39W3'","14S58'",NA,NA,NA,NA,NA,"30/10/2007",NA,NA,NA,NA
"258","2020-07-23 11:57:25-03","CEPLAC","CEPEC","55540","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","W. W. Thomas","9136","1970","11","06",NA,"Brasil","Bahia","Rod. Ilhéus/Serra Grande, 11.3Km ao N saída da ponte Itaipe.",NA,NA,NA,NA,"ILHÉUS","-39.15","-14.683333",NA,NA,NA,NA,"39W9'","14S41'",NA,NA,NA,NA,NA,"30/10/2007",NA,NA,NA,NA
"259","2020-07-23 11:57:25-03","CEPLAC","CEPEC","59728","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. M. Amorim","A. M. Amorim","1437","1993","11","10",NA,"Brasil","Bahia","Reserva Biológica do Mico-leão. Entr. Km 46 BA-001 Ilheus/Una. Picada da Bandeira.",NA,NA,NA,NA,"UNA","-39.083333","-15.15",NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,"28/02/1995",NA,NA,NA,NA
"260","2020-07-23 11:57:25-03","CEPLAC","CEPEC","73219","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. M. Amorim","W. W. Thomas","11387","1996","11","24",NA,"Brasil","Bahia","Reserva Biológica de Una. Picada do Maribondo.",NA,NA,NA,NA,"UNA","-39.066667","-15.166667",NA,NA,NA,NA,"39W4'","15S10'",NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"261","2020-07-23 11:57:25-03","CEPLAC","CEPEC","78117","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"M. L. Guedes","M. Fonseca","1074","1997","11","29",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"PRADO","-39.183333","-17.266667",NA,NA,NA,NA,"39W11'","17S16'",NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"262","2020-07-23 11:57:25-03","CEPLAC","CEPEC","76945","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","J. G. Jardim","1164","2000","10","05",NA,"Brasil","Bahia","Rodovia Arataca/Uma, ca. 5Km a L da sede do município.",NA,NA,NA,NA,"arataca","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,NA,NA,NA,"19859","auto",NA,NA,"30/10/2007",NA,NA,NA,NA
"263","2020-07-23 11:57:25-03","CEPLAC","CEPEC","23438","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","J. L. Hage","882","1981","06","04",NA,"Brasil","Bahia","Ramal a 21Km Rod. Canavieiras/Una. BA-001. Ramal da Faz. Campo Lucio.",NA,NA,NA,NA,"CANAVIEIRAS","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,"30/10/2007",NA,NA,NA,NA
"264","2020-07-23 11:57:25-03","CEPLAC","CEPEC","15786","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"F. Markgraf","S. A. Mori","11453","1979","02","07",NA,"Brasil","Bahia","3Km ao S de Marau, BR-030..",NA,NA,NA,NA,"MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"0*0'99","99*99'99",NA,"47076","auto",NA,NA,"01/03/1980",NA,NA,NA,NA
"265","2020-07-23 11:57:25-03","CEPLAC","CEPEC","42941","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. J. M. Leeuwenberg","P. J. M. Maas","7034","1987","11","26",NA,"Brasil","Bahia","16Km a W Porto Seguro. Area da Estacao Ecologica do Pau-brasil.",NA,NA,NA,NA,"SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,"30/12/1992",NA,NA,NA,NA
"266","2020-07-23 11:57:25-03","CEPLAC","CEPEC","115475","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","S. J. Silva-Neto","1582","2001","12","12",NA,"Brasil","Rio de Janeiro","Represa do Macuco, trilha Cana do reino.",NA,NA,NA,NA,"Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,"30/10/2007",NA,NA,NA,NA
"267","2020-07-23 11:57:25-03","CEPLAC","CEPEC","14553","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","S. A. Mori","10424","1978","09","13",NA,"Brasil","Bahia","14-17Km a W Mucuri.",NA,NA,NA,NA,"MUCURÍ","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,"30/10/2007",NA,NA,NA,NA
"268","2020-07-23 11:57:25-03","CEPLAC","CEPEC","5295","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"A. M. Amorim","T. S. dos Santos","459","1969","10","29",NA,"Brasil","Bahia","Faz. Sao Rafael.",NA,"<ll>dwc_commonname:</ll> Piquia-bravo-de-leite",NA,NA,"UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"30/12/1995",NA,NA,NA,NA
"269","2020-07-23 11:57:25-03","CEPLAC","CEPEC","113237","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"L. N. P. Sampaio","F. de Barros","1963","1993","02","03",NA,"Brasil","São Paulo","Ilha do Cardoso. Morro do Pereirinha.",NA,NA,NA,NA,"cananeia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"30/10/2007",NA,NA,NA,NA
"270","2019-11-13 16:04:24-03","UNISANTA","HUSC","8314","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Sampaio, P.S.P.; Nakasato, M.V.","Scolari, G.O.; Nakasato, M.V.","55","2007","06","17",NA,"Brasil","São Paulo","Trecho dem floresta alta de restinga",NA,"Arvore lactescente com 15,72m de altura. P2-108.",NA,NA,"Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,"2007",NA,NA,"06","21922","auto","25",NA,NA,NA,NA,NA,NA
"271","2016-08-23 11:12:13-03","NHMLondon","NHM-LONDON-BOT","BM000885267","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"George Gardner; b.1812; d.1849; Gardner","5547",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Isolectotype",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994927",NA
"272","2020-11-12 16:59:50-03","UEL","FUEL","6","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Markgraf, F","Hatschbach, G; Guimarães, O","23300",NA,NA,NA,NA,"Brasil","Paraná","Rio do Cedro",NA,NA,NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076","50","50",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"273","2020-11-12 16:59:50-03","UEL","FUEL","42057","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Kinoshita, LS","Fábio de Barros","1963","1990","12","02",NA,"Brasil","São Paulo","Morro do Pereirinha",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2005",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"274","2020-11-12 16:59:50-03","UEL","FUEL","29754","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Ivanauskas, NM","Ivanauskas, NM; Dias Filho, AGS","900","1996","01","04",NA,"Brasil","São Paulo","Estação Experimental do Instituto Agronômico",NA,NA,NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,"1996",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"275","2020-07-29 09:03:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll. Arg.","Coutinho, TS","Gabriel, CS","IFN-153312422.1","2018","08","14","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado IFN-1533. Subunidade 2. Subparcela 1. Indivíduo 1. F8; Árvore. Látex branco, muito abundante, pegajoso, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna amarelo, grossa, rugosa, sem odor de corte; Solo escuro co",NA,NA,"Cocalinho","-51.3","-14.04",NA,NA,NA,"2019","-51.3","-14.04","12",NA,NA,"15",NA,NA,NA,NA,NA,NA
"276","2020-07-29 09:03:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll. Arg.","Coutinho, TS","Gabriel, CS","IFN-153312192.1","2018","08","14","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado IFN-1533. Subunidade 2. Subparcela 1. Indivíduo 4. F6; Árvore, 7m de altura, DAP 30,6cm. Látex branco, muito abundante, pegajoso, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna marrom/amarelo, grossa, rugosa,",NA,NA,"Cocalinho","-51.3","-14.04",NA,NA,NA,"2018","-51.3","-14.04","10",NA,NA,"01",NA,NA,NA,NA,NA,NA
"277","2019-10-03 10:03:21-03","UFSCar","SORO","7149","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart) Müll. Arg.",NA,NA,"8","2014","02","18",NA,"Brasil","São Paulo","Parque do Zizo.",NA,"Árvore, 37,6m de altura, 80 cm de diâmetro.",NA,NA,"São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"278","2019-05-06 11:52:03-03","UFU","HUFU","61567","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Ferreira, V.F.","Krieger, L.","10487","1971","04","04",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto. Flores alvas.; Mata de restinga.","HUFU00001374",NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,"1979",NA,NA,"12","17620","auto",NA,NA,NA,NA,NA,NA,NA
"279","2020-08-20 14:56:19-03","UFSC","FLOR","43678","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.","Zipparro, V.B.","Zipparro, V.B.","1838","1999","12","14",NA,"Brasil","São Paulo","Parque Intervales-Base Saibadela, trilha do quilombo no ponto 17, ambiente iluminado.",NA,"árvore, flor botões verde-claros em vários estágios de desenvolvimento, flores creme, 11m altura. Indivíduo Nª 176 na Fitossociologia","FLOR0043678","FLOR0043678","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"2000",NA,NA,"01","34059","auto",NA,NA,NA,NA,NA,NA,NA
"280","2020-01-31 10:37:28-03","IFAM","EAFM","11872","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Stoike, FC de O","Stoike, FC de O","732","2005","05","01",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,"; DESC: arbórea; tronco; artefato; cerco-fixo",NA,NA,"Cananéia","-47.926944","-25.083889",NA,NA,NA,"2005","-47.926944","-25.083889","05",NA,NA,"01",NA,NA,NA,NA,NA,NA
"281","2021-03-04 15:43:31-03","IF","SPSF","19610","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","A.O.Simões","S.E.Martins","105","1995","04","05","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, vale do rio Pilões",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,"1997",NA,NA,"05","15123","auto","31","Magnoliopsida",NA,NA,NA,NA,NA
"282","2021-03-04 15:43:31-03","IF","SPSF","19535","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"S.E.Martins","158","1993","11","11","América do Sul","Brasil","SP","P.E.Serra do Mar, Vale do Rio Mogi",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"283","2021-03-04 15:43:31-03","IF","SPSF","09107","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","A.O.Simões","A.C.Dias","43","1985","01","04","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"1997",NA,NA,"05","34059","auto","31","Magnoliopsida",NA,NA,NA,NA,NA
"284","2021-03-04 15:43:31-03","IF","SPSF","36940","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"F. de Barros","1963","1990","12","02","América do Sul","Brasil","SP","Parque Estadual da Ilha do Cardoso",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: morro do Pereirinha&nf;;",NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"285","2021-03-04 15:43:31-03","IF","SPSF","23818","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"L.Rossi","939","1991","11","28","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"286","2021-03-04 15:43:31-03","IF","SPSF","23819","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"I.Cordeiro","1477","1994","12","07","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"287","2021-03-04 15:43:31-03","IF","SPSF","23858","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"I.Cordeiro","747","1990","12","11","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"288","2021-03-04 15:43:31-03","IF","SPSF","23859","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"I.Cordeiro","758","1990","12","11","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"289","2021-03-04 15:43:31-03","IF","SPSF","23872","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"L.Rossi","801","1991","02","19","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"290","2021-03-04 15:43:31-03","IF","SPSF","28715","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,NA,"F.O. Souza","201","2000","10","20","América do Sul","Brasil","SP","P.E.Serra do Mar, estrada da Petrobras",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"291","2021-03-04 15:43:31-03","IF","SPSF","28964","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,NA,"R.S.Bianchini","1487","2000","10","19","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha dos tropeiros&nf;;",NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
