"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"181","2020-09-02 16:35:44-03","Cenargen","CEN","51604","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","João Renato Stehmann","2592","1999","08","26",NA,"Brasil","Mata do Mota, localizada junto ao trevo de acesso à cidade.",NA,"Exsicatas","Doação Herbário do Departamento de Botânica - UFMG. Plantas do Brasil.","CEN00051604","CEN00051604","MG","CAMANDUCAIA","-46.1446990966797","-22.7553005218506",NA,"M. Carvalho-Silva",NA,NA,"2006","22140","auto",NA,NA,"12",NA,NA,NA,NA,"1",NA
"182","2019-11-13 11:28:19-03","USP","SPF","91676","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Sano, PT","H52185","1992","02","24",NA,"Brasil","Tijuquinho.","1700",NA,NA,"SPF00091676","SPF00091676","Bahia","Abaíra","-41.9","-13.266667","1800","Garces, LA",NA,NA,"1998",NA,NA,NA,NA,NA,NA,"-41.9","-13.266667",NA,NA,NA
"183","2019-11-13 11:28:19-03","USP","SPF","39809","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cavalcanti, TB","CFCR8479","1985","09","05",NA,"Brasil",NA,NA,NA,NA,"SPF00039809","SPF00039809","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,"Gonçalves, EG",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:23:23-03","UEFS","HUEFS","105055","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Machado, M.","729","2005","12","10",NA,"Brasil","de Criúva pega-se estrada de terra para Mulada, após 2.6 km há uma bifurcação - dobra-se à esquerda, após mais 2.5 km chega-se a um camping, dirija-se até a margem do rio e siga uma trilha à esquerda que margeia o rio seguindo na mesma direção da correnteza. Após ca. 1 km chega.se em uma grande cachoeira em um cânion no rio, com afloramentos e paredões rochosos.","704",NA,NA,"HUEFS0105055","HUEFS0105055","Rio Grande do Sul","Caxias do Sul","-50.941389","-28.868056","704","M.Carvalho-Silva",NA,NA,"2013",NA,NA,"Magnolianae",NA,"02",NA,"50W56'29''","28S52'5''",NA,NA,NA
"185","2019-07-09 14:04:27-03","F","FMNH-SEEDPLANTS","V0443391F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"M. Acosta Solis","13942","1949","9","11","South America","Ecuador",NA,NA,NA,NA,"V0443391F","V0443391F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-07-09 14:02:58-03","F","FMNH-SEEDPLANTS","V0443382F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"M. Acosta Solis","7288","1944","2","10","South America","Ecuador",NA,NA,NA,NA,"V0443382F","V0443382F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-07-09 14:02:52-03","F","FMNH-SEEDPLANTS","V0443383F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"J. Campos & et al.","3847","1997","5","14","South America","Peru",NA,NA,NA,NA,"V0443383F","V0443383F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-07-09 14:03:11-03","F","FMNH-SEEDPLANTS","V0443384F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"B. Trujillo & et al.","18390","1983","8","9","South America","Venezuela",NA,NA,NA,NA,"V0443384F","V0443384F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-07-09 14:04:00-03","F","FMNH-SEEDPLANTS","V0443385F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"T. R. Soderstrom","1290","1966","10","5","South America","Colombia",NA,NA,NA,NA,"V0443385F","V0443385F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-07-09 14:02:48-03","F","FMNH-SEEDPLANTS","V0443386F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"M. Acosta Solis","12776","1949","6","4","South America","Ecuador",NA,NA,NA,NA,"V0443386F","V0443386F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443387F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"V. D'Ippolito","P087","1976","2","20","South America","Bolivia",NA,NA,NA,NA,"V0443387F","V0443387F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-07-09 14:05:22-03","F","FMNH-SEEDPLANTS","V0443388F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"M. Sobral & et al.","4317","1985","9",NA,"South America","Brazil",NA,NA,NA,NA,"V0443388F","V0443388F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-07-09 14:02:50-03","F","FMNH-SEEDPLANTS","V0443389F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"V. D'Ippolito","P028","1976","2","20","South America","Ecuador",NA,NA,NA,NA,"V0443389F","V0443389F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-07-09 14:04:28-03","F","FMNH-SEEDPLANTS","V0443390F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"H. Rodríguez R. & et al.","1280","1981","5","20","South America","Venezuela",NA,NA,NA,NA,"V0443390F","V0443390F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443392F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"P. C. Hutchison","1201","1957","8","17","South America","Peru",NA,NA,NA,NA,"V0443392F","V0443392F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443393F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"J. Schunke V.","6242","1973","5","11","South America","Peru",NA,NA,NA,NA,"V0443393F","V0443393F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-07-09 14:02:46-03","F","FMNH-SEEDPLANTS","V0443394F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia",NA,"B. Øllgaard & H. Balslev","10197","1976","10","20","South America","Ecuador",NA,NA,NA,NA,"V0443394F","V0443394F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-12-20 18:46:49-03","UFSJ","HUFSJ","1689","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Sobral, M; Passos, R; Pinheiro, C; Silva, DM","13659","2010","08","25",NA,"Brasil","Floresta Nacional de Ritápolis","921",NA,"Epífita em interior de mata; inflorescências creme.","HUFSJ001689","HUFSJ001689_v00 HUFSJ001689_v01 HUFSJ001689_v02","Minas Gerais","Ritápolis","-44.277128","-21.057228","921","Guimarães, E",NA,NA,"2017",NA,NA,NA,NA,NA,NA,"-44.277128","-21.057228",NA,NA,NA
"199","2019-02-27 14:03:30-03","UFSJ","HUFSJ","3255","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Sobral, M; Castro, DG","14662","2012","01","14",NA,"Brasil",NA,NA,NA,"Epífita em interior de mata de galeria; inflorescências creme.","HUFSJ003255","HUFSJ003255_v00","Minas Gerais","Itutinga","-44.691944","-21.35",NA,"Guimarães, E",NA,NA,"2017",NA,NA,NA,NA,NA,NA,"-44.691944","-21.35",NA,NA,NA
"200","2019-02-27 14:03:30-03","UFSJ","HUFSJ","9048","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Guimarães, LGL","39","2016","10","15",NA,"Brasil","Interior de mata.","890",NA,"Epífita, ca. 15cm de altura, com espigas.","HUFSJ009048",NA,"Minas Gerais","Itumirim","-44.821631","-21.388822","890","Guimarães, E",NA,NA,"2017",NA,NA,NA,NA,"09",NA,"-44.821631","-21.388822",NA,NA,NA
"201","2020-11-04 17:30:16-03","UEM","HUEM","20477","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Milaneze-Gutierre, MA","s.n.","2011","05","16",NA,"Brasil","Área de alagamento da UHE Mauá",NA,NA,NA,"HUEM000009869","HUEM000009869","Paraná","Telêmaco Borba","-50.591667","-24.35",NA,"G.A. Dettke",NA,NA,"2015",NA,NA,NA,NA,NA,NA,"-50.591667","-24.35",NA,NA,NA
"202","2019-11-01 15:07:51-03","UnB","UB","206293","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Dantas, TS; Faria, ALA; Viveiros, R","99","2013","09","17","Southern America","Brasil","Estação Biológica de Santa Lúcia. Trilha para o túmulo do Augusto Ruschi","614",NA,NA,NA,NA,"Espírito Santo",NA,"-40.54","-19.965556","614","Dantas, TS",NA,NA,"2013",NA,NA,NA,NA,NA,NA,"-40.54","-19.965556",NA,NA,NA
"203","2019-11-01 15:07:51-03","UnB","UB","206294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Dantas, TS; Faria, ALA; Viveiros, R","100","2013","09","17","Southern America","Brasil","Estação Biológica de Santa Lúcia. Trilha para o túmulo do Augusto Ruschi","614",NA,NA,NA,NA,"Espírito Santo",NA,"-40.54","-19.965556","614","Dantas, TS",NA,NA,"2013",NA,NA,NA,NA,NA,NA,"-40.54","-19.965556",NA,NA,NA
"204","2019-05-06 12:01:28-03","UFU","HUFU","8983","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Romero, R.; Nakajima, J.N. & Alcantara, M.B.","2310","1995","05","14",NA,"Brasil","Parque Nacional da Serra da Canastra, Estrada para o Retiro das Pedras.",NA,NA,"Epífita. Flores esverdeadas.; Interior de capão.","HUFU00035692","HUFU00035692","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,"Callejas, R.",NA,NA,"1996","57119","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA
"205","2018-10-22 08:31:22-03","CAS","CAS-BOT","595210","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Schunke V., J.","6242","1973","5",NA,"South America","Peru","Alonso de Alvarado; Fundo las Flores, al este de San Juán de Pacayzapa.","800",NA,"Hierba, de 12-13 cm de alto. Flores brilliant yellow green. Toda la planta es aromática al frotar con la mano. Las hojas son carnosas brillosas de color verde amarillenta.",NA,NA,"San Martín","Provincia de Lamas",NA,NA,"900",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-10-22 08:44:49-03","CAS","CAS-BOT","595214","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Callejas, R.; Betancur, J.; Escobar, O.; Quintero, J.","7769 (7)","1989","4",NA,"South America","Colombia","Municipio Urrao: Corregimiento Encarnación, sitio El Río 1 hora de camino del Páramo de Frontino, elev. 3120 mt.","3120",NA,"Hierba epífita, inflorescencias erectas blancas. Ocasional.",NA,NA,"Antioquia","Urrao","-76.7666666667","6.45",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"76° 46' W","6° 27' N",NA,NA,NA
"207","2018-10-22 08:36:48-03","CAS","CAS-BOT","595212","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Dorr, L. J.; Barnett, L. C.","5129","1988","5",NA,"South America","Venezuela","Above Mesa Arriba (9°35'N; 70°9'W), between Pico de Jabon & Páramo de Turmal. SE of Laguna de Turmal. 12 km SE of Carache.","2550",NA,"Inflorescence green in color.",NA,NA,"Trujillo","Distrito Carache","-70.15","9.5833333333","2600",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"70° 9' W","9° 35' N",NA,NA,NA
"208","2014-09-23 11:02:07-03","G","G-DC","G00320329","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Usteri, A.","1","1907","05","05","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00320329",NA,"São Paulo","Jaraguá","-46.78194444","-23.43916667",NA,"CAT.HERB.PRODR.",NA,NA,"2012",NA,NA,NA,NA,"01","01","-46.78194444","-23.43916667",NA,NA,NA
"209","2014-09-23 11:02:07-03","G","G-DC","G00320328","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Usteri, A.","2","1907","04","26","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00320328",NA,"São Paulo",NA,"-48.65972222","-22.40444444",NA,"CAT.HERB.PRODR.",NA,NA,"2012",NA,NA,NA,NA,"01","01","-48.65972222","-22.40444444",NA,NA,NA
"210","2014-09-23 11:02:07-03","G","G-DC","G00320327","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Usteri, A.","4","1907","05","05","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00320327",NA,"São Paulo","Jaraguá","-46.78194444","-23.43916667",NA,"CAT.HERB.PRODR.",NA,NA,"2012",NA,NA,NA,NA,"01","01","-46.78194444","-23.43916667",NA,NA,NA
"211","2019-11-21 10:14:15-03","IBt","SP","18275","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","s.col.","124",NA,NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yuncker, TG",NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:14:15-03","IBt","SP","212352","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Nee, M","23090","1981","11","15",NA,"México","1.3 km N of Vaquería, 3 km by road from junction with the Coscomatepec-Escola-Jacal road, 14 km (by road) W of Escola.","2900",NA,NA,NA,NA,"Veracruz","Calcahualco","-97.233333","19.116667","2900","Burger, W",NA,NA,"1984",NA,NA,NA,NA,NA,NA,"-97.233333","19.116667",NA,NA,NA
"213","2019-11-21 10:14:15-03","IBt","SP","19151","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Hoehne, FC","s.n.","1927","05","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais","Paraisópolis","-45.7799987792969","-22.55419921875",NA,"Yuncker, TG",NA,NA,"1960","23209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:14:15-03","IBt","SP","155817","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Mattos, J","15906","1974","10","25",NA,"Brasil","Parque Estadual de Campos do Jordão, Fazenda da Gaurda. Pedra Chroma.",NA,NA,NA,NA,NA,"São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"Callejas, R",NA,NA,"1984","21048","auto",NA,NA,"01","06",NA,NA,NA,NA,NA
"215","2019-11-21 10:14:15-03","IBt","SP","12574","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Loefgren, A","CGG1266","1889","07","09",NA,"Brasil","Em tronco velho, mata virgem.",NA,NA,"Herbacea, epifita, espiga terminal e axilar.","SP007619","SP007619","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Yuncker, TG",NA,NA,"1960","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:14:15-03","IBt","SP","356704","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Nicolau, SA; Braz, SA; et al.","2500","2000","06","29",NA,"Brasil","Bairro do Ribeirão Grande, Fazenda São Sebastião do Rio Grande, trilha dos romeiros, sentido Campos do Jordão.",NA,NA,NA,NA,NA,"São Paulo","Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,"Nicolau, SA",NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:14:15-03","IBt","SP","288827","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Rossi, L; Catharino, ELM","1578","1994","07","18",NA,"Brasil","Parque Nacional da Bocaina, Sítio do Sr. Sebastião Arantes.",NA,NA,NA,NA,NA,"São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"1998","30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:14:15-03","IBt","SP","12590","S","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Usteri, A","s.n.","1907","05","05",NA,"Brasil","Jaraguá.",NA,NA,NA,NA,NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Yuncker, TG",NA,NA,"1960","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-04-17 15:59:43-03","GH","HU-HERB","GH 01982572","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(Linnaeus) Kunth","A. Fendler","1179",NA,NA,NA,"South America","Venezuela","Prope coloniam Tovar",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1179",NA,"undetermined"
"220","2019-04-17 16:00:25-03","GH","HU-HERB","GH 01982573","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(Linnaeus) Kunth","Herb. H. Smith","1260",NA,NA,NA,"South America","Colombia","[no additional data]",NA,"Sheet",NA,NA,NA,"Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1260",NA,"undetermined"
"221","2019-04-17 16:01:16-03","GH","HU-HERB","GH 01982574","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(Linnaeus) Kunth","E. P. Killip & A. C. Smith","16572",NA,NA,NA,"South America","Colombia","Río Suratá valley, above Suratá",NA,"Sheet",NA,NA,NA,"Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16572",NA,"undetermined"
"222","2019-04-17 16:01:55-03","GH","HU-HERB","GH 01982575","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(Linnaeus) Kunth","E. P. Killip & A. C. Smith","16637",NA,NA,NA,"South America","Colombia","Río Suratá valley, above Suratá",NA,"Sheet",NA,NA,NA,"Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16637",NA,"undetermined"
"223","2019-04-17 16:02:42-03","GH","HU-HERB","GH 01982576","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(Linnaeus) Kunth","E. P. Killip & A. C. Smith","20178",NA,NA,NA,"South America","Colombia","culagá Valley, near Tapatá (north of Toledo)",NA,"Sheet",NA,NA,NA,"Norte de Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20178",NA,"undetermined"
"224","2019-04-17 16:03:32-03","GH","HU-HERB","GH 01982577","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(Linnaeus) Kunth","E. P. Killip","5702",NA,NA,NA,"South America","Colombia","Department of El Valle; La Cumbre; Cordillera Occidental",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5702",NA,"undetermined"
