"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"147","2020-10-14 10:04:31-03","FURB","FURB","20656","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","1988","2009","06","13","Brasil","Santa Catarina","Rio Do Oeste","-49.8575","-27.0894444","-49.8575000","-27.0894444","401","401","Fito IFFSC 570 /O/2 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB37484","FURB37484",NA,NA,NA,NA,"Santa Luzia / Três Luiz.",NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:04:31-03","FURB","FURB","28435","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Schmitt, JL","2010","08","25","Stival-Santos, A.","2594","2010","04","28","Brasil","Santa Catarina","Angelina","-49.0683334","-27.4986111","-49.0683334","-27.4986111","367","367","Florística IFFSC as15 (Arbórea) Habitat: Floresta Ombrófila Densa; interior do fragmento Habito: arbórea; Fruto verde;","FURB37487","FURB37487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-08 08:54:42-03","FURB","FURB","2862","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Oliveira, AA de","2011","03","28","Passold, R.R.",NA,"1991","04","01","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20",NA,"FURB02953","FURB02953",NA,NA,NA,NA,"Area B - Furb.",NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:04:31-03","FURB","FURB","34867","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Oliveira, AA de","2010",NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","3346","2009","11","05","Brasil","Santa Catarina","Botuverá","-49.14","-27.18","-49.1400000","-27.1800000","307","307","Voucher estéril IFFSC 519 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB37480","FURB37480",NA,NA,NA,NA,"Lageado Alto - Recanto Feliz.",NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:04:31-03","FURB","FURB","36456","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Oliveira, AA de","2011",NA,NA,"Korte, A.; Kniess, A.","5775","2010","01","28","Brasil","Santa Catarina","Taió","-50.0380555","-27.0922222","-50.0380555","-27.0922222","400","400","Fito IFFSC 568 /N/10 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB37482","FURB37482",NA,NA,NA,NA,"Barragem Oeste.",NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:04:31-03","FURB","FURB","46675","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Oliveira, AA de","2015","03","20","Oliveira, A.A. de","1338","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","-50.04","-26.73","-50.0400000","-26.7300000","765","765","Fito IFFSC 796 /N/31 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB37483","FURB37483",NA,NA,NA,NA,"Morro do Taió.",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-08 08:54:42-03","FURB","FURB","62452","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Kassner-Filho, A.","2019","01","17","Kassner-Filho, A.","4515","2019","01","17","Brasil","Santa Catarina","Blumenau","-49.0805556","-26.9055556","-49.0805556","-26.9055556","38","38","fruto imaturo Habitat: interior do fragmento Habito: apoiante lenhosa","FURB62452","FURB62452",NA,NA,NA,NA,"FURB - Campus I.",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-08 08:54:42-03","FURB","FURB","4206","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Sevegnani, L.",NA,"2002","03","19","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,"FURB37486","FURB37486",NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA
"155","2019-11-08 08:54:42-03","FURB","FURB","1245","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Sevegnani, L","2002","03","13","Sevegnani, L.",NA,"2002","03","13","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,"FURB37488","FURB37488",NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA
"156","2021-03-16 17:51:36-03","UCS","HUCS","13571","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.","1999",NA,NA,"Silva, J.M.","2849","1999","01","15","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"árvore 6m, fruto imaturo; Floresta",NA,NA,"Angiospermae","Caryophyllales",NA,NA,"Salto Chico Salu","38172","auto",NA,NA,NA,NA,NA
"157","2021-03-16 17:51:36-03","UCS","HUCS","42051","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Sobral, M.","2010","01","21","Sevegnani, L.","s.n.","2009","12","06","Brasil","Santa Catarina","Laurentino","-49.77265","-27.234722","-49.77265","-27.234722",NA,NA,"FURB 17185.; FOD, árvore.",NA,NA,"Angiospermae","Caryophyllales",NA,NA,"Propriedade de Plivio Campestrini, Serra Fruteira",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-16 17:51:36-03","UCS","HUCS","42082","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Schmitt, J.L.","2010","08","25","Stival-Santos, A.","2594","2010","04","28","Brasil","Santa Catarina","Angelina","-49.068333","-27.498611","-49.068333","-27.498611","367","367","FURB 28435.; FOD, interior do fragmento, arbórea.",NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-16 17:51:36-03","UCS","HUCS","40236","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Hatschbach, G.","2009",NA,NA,"Silva, J.M.","7138","2009","03","20","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"árvore 15m, flor creme; Floresta Estacional Semidecidual",NA,NA,"Angiospermae","Caryophyllales",NA,NA,"Parque Municipal São francisco","23842","auto",NA,NA,NA,NA,NA
"160","2019-06-27 10:26:15-03","UFES","VIES","38897","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Silva, L.A.; Pena, N.T.L.","570","2015","03","16","Brasil","Espírito Santo","Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES038897","VIES038897",NA,NA,NA,NA,"APA Pedra do Elefante.","42400","auto",NA,NA,NA,NA,NA
"161","2019-08-16 08:40:30-03","UTFPR","HCF","26378","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","G.M. Antar","2016","05",NA,"G.M. Antar","1062","2016","05","20","Brasil","SP","Campinas","-47.023139","-22.923806","47°01'23,3 W","22°55'25,7 S","730","730","árvore ca. 7 m alt. Tronco com espinhos. Perianto verde, androceu verde, gineceu rosado. Árvores esparsas. Solo argiloso seco.",NA,NA,NA,NA,NA,NA,"Rua Praia da Enseada. Vila Orozimbo Maia",NA,NA,NA,NA,NA,NA,NA
"162","2019-08-16 08:40:30-03","UTFPR","HCF","5086","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","G. Hatschbach","2005",NA,NA,"J.M. Silva","4526","2005","11","24","Brasil","PR","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"árvore, 8 m, flor creme. Dos pastos.",NA,NA,NA,NA,NA,NA,"Pacas","61623","auto",NA,NA,NA,NA,NA
"163","2019-08-16 08:40:30-03","UTFPR","HCF","19852","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","G. Hatschbach","2009",NA,NA,"J.M. Silva","7138","2009","03","20","Brasil","PR","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"árvore, 15 m, flor creme. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,"Parque Estadual São Francisco","23842","auto",NA,NA,NA,NA,NA
"164","2020-06-29 09:31:44-03","UFRRJ","RBR","42534","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","T.A. Amorim","2009","11","16","D. Rabelo; D.B. Kanouté","52","2009","11","14","Brasil","Rio de Janeiro","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,NA,"RBR00042534",NA,NA,NA,NA,NA,"Mata do Reitor, UFRRJ","13730","auto",NA,NA,NA,NA,NA
"165","2013-04-01 09:19:46-03","IPT","BCTW","3758","S","Plantae",NA,"Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Moysés Kuhlmann",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.68","-22.68",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Estação Experimental de Ibiti","11114","auto","Magnoliopsida",NA,NA,NA,NA
"166","2013-04-01 09:19:46-03","IPT","BCTW","4764","S","Plantae",NA,"Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.68","-22.68",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Estação Experimental de Ibiti","11114","auto","Magnoliopsida",NA,NA,NA,NA
"167","2013-04-01 09:19:46-03","IPT","BCTW","10978","S","Plantae",NA,"Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Batayporã e Bataguassú",NA,NA,NA,NA,NA,NA,"Relatório: 3970",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"168","2020-12-21 16:39:26-03","MBM","MBM","52720","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","8363",NA,NA,NA,"Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"MBM052720","MBM052720",NA,NA,"Southern America",NA,"Rodovia para Wenceslau Braz, 15km de Arapoti","41852","auto",NA,NA,NA,NA,NA
"169","2020-12-21 16:39:26-03","MBM","MBM","7805","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17826",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM007805","MBM007805",NA,NA,"Southern America",NA,"Sítio do Belizário","55154","auto",NA,NA,NA,NA,NA
"170","2020-12-21 16:39:26-03","MBM","MBM","64234","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","42546",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM064234","MBM064234",NA,NA,"Southern America",NA,"Estrela","32006","auto",NA,NA,NA,NA,NA
"171","2020-12-21 16:39:26-03","MBM","MBM","218658","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","336",NA,NA,NA,"Brazil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,"MBM218658","MBM218658",NA,NA,"Southern America",NA,"Fazenda Monte Verde","17300","auto",NA,NA,NA,NA,NA
"172","2020-12-21 16:39:26-03","MBM","MBM","7807","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17589",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM007807","MBM007807",NA,NA,"Southern America",NA,"Curiola","37352","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:39:26-03","MBM","MBM","18102","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26848",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM018102","MBM018102",NA,NA,"Southern America",NA,"Quebrada Funda","37352","auto",NA,NA,NA,NA,NA
"174","2020-12-21 16:39:26-03","MBM","MBM","62681","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","42199",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM062681","MBM062681",NA,NA,"Southern America",NA,"Serra do Caetê","37352","auto",NA,NA,NA,NA,NA
"175","2020-12-21 16:39:26-03","MBM","MBM","23043","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Pereira, E.",NA,NA,NA,"Pabst, G.","7080",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"MBM023043","MBM023043",NA,NA,"Southern America",NA,"Ipanema, próximo de Porto Alegre","29946","auto",NA,NA,NA,NA,NA
"176","2020-12-21 16:39:26-03","MBM","MBM","52725","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Smith, L.B.",NA,NA,NA,"Klein, R.","290",NA,NA,NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM052725","MBM052725",NA,NA,"Southern America",NA,"Mata do Hoffmann","19684","auto",NA,NA,NA,NA,NA
"177","2020-12-21 16:39:26-03","MBM","MBM","239957","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Smith, L.B.",NA,NA,NA,"Klein, R.","288",NA,NA,NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM239957",NA,NA,NA,"Southern America",NA,"Mata do Hoffmann","19684","auto",NA,NA,NA,NA,NA
"178","2020-12-21 16:39:26-03","MBM","MBM","52726","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Reitz, R.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1563",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM052726","MBM052726",NA,NA,"Southern America",NA,"Ibirama","18533","auto",NA,NA,NA,NA,NA
"179","2020-12-21 16:39:26-03","MBM","MBM","52724","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Reitz, R.",NA,NA,NA,"Klein, R.","1183",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM052724","MBM052724",NA,NA,"Southern America",NA,"Cunhas","27253","auto",NA,NA,NA,NA,NA
"180","2020-12-21 16:39:26-03","MBM","MBM","239959","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Reitz, R.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","2257",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM239959",NA,NA,NA,"Southern America",NA,"Luís Alves","27253","auto",NA,NA,NA,NA,NA
"181","2020-12-21 16:39:26-03","MBM","MBM","234451","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","2949",NA,NA,NA,"Brazil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"MBM234451","MBM234451",NA,NA,"Southern America",NA,"Salto Chico Salu","38172","auto",NA,NA,NA,NA,NA
"182","2020-12-21 16:39:26-03","MBM","MBM","91592","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Furlan, A.",NA,NA,NA,"Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM091592","MBM091592",NA,NA,"Southern America",NA,"Jundiaí","17840","auto",NA,NA,NA,NA,NA
"183","2020-12-21 16:39:26-03","MBM","MBM","7806","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17815",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM007806","MBM007806",NA,NA,"Southern America",NA,"Sítio do Belizário","55154","auto",NA,NA,NA,NA,NA
"184","2020-12-21 16:39:26-03","MBM","MBM","52722","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Moreira, E.; Moreira, E.","9497",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM052722","MBM052722",NA,NA,"Southern America",NA,"Jaguatirica","55154","auto",NA,NA,NA,NA,NA
"185","2020-12-21 16:39:26-03","MBM","MBM","320861","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, R.G.; Dias, P.","2005",NA,NA,"Hoehne, W.","s.n.","1941","01",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Árvore.","MBM320861","MBM320861",NA,NA,"Southern America",NA,"Prope Jundiaí",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:39:26-03","MBM","MBM","398322","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Vieira, C.M.","1994","02",NA,"Vieira, C.M.; Gurken, L.C.; Gurken, L.C.","491","1994","01","09","Brazil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Árvore com 6 m de altura. Folhas discolores verdes. Inflorescências e botôes esverdeados. Flores amarelas e perfumadas.","MBM398322","MBM398322",NA,NA,"Southern America",NA,"Macaé de Cima, Estrada para a fazenda ouro verde","33190","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:39:26-03","MBM","MBM","425521","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Monteiro, J.",NA,NA,NA,"Monteiro, J.","135","2011","05","28","Brazil","Rio de Janeiro","Piraí","-43.937222","-22.696944","-43.937222","-22.696944",NA,NA,"Árvore, com cerca de 4 metros de altura, folhas verdes, cartáceas, levemente discolores. Frutos maduros de cor verde.; Localizada no meio da pastagem. Floresta Estacional Semidecidual","MBM425521",NA,NA,NA,"Southern America",NA,"Estrada antiga Rio-São Paulo, KM 89, Nº89001. Sítio.",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 15:28:32-03","PUC-RIO","FCAB","2172","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"P. Capell S.J.","s.n.","1952","11",NA,"Brasil","Rio de Janeiro","Duas Barras","-42.5217018127441","-22.0510997772217",NA,NA,NA,NA,"Género e espécie não encontradado na Flora do Brasil.&nf;juxta mensam Beata solitudo arbor regularis altitudinis.","002172",NA,NA,"Angiospermae",NA,NA,"Monnerat","18303","auto",NA,NA,NA,NA,NA
"189","2015-09-04 08:32:38-03","MNHN","RECOLNAT_MNHN_P","P00743964","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"Herbier A. Glaziou donné par Mme Simard, sa fille 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00743964' target='other'> <mi>dwc_moreinfo</mi></a>","P00743964","P00743964_01",NA,NA,NA,"hb","Curimatahy",NA,NA,NA,"isotype","13126",NA,NA
"190","2015-09-29 02:45:01-03","MNHN","RECOLNAT_MNHN_P","P00743963","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"Herbier A. Glaziou donné par Mme Simard, sa fille 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00743963' target='other'> <mi>dwc_moreinfo</mi></a>","P00743963","P00743963_01",NA,NA,NA,"hb","Curimatahy",NA,NA,NA,"isotype","13126",NA,NA
"191","2015-12-08 17:09:13-02","MNHN","RECOLNAT_MNHN_P","P00798981","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Moquin-Tandon",NA,NA,NA,"Langsdorff, G.H. von",NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798981' target='other'> <mi>dwc_moreinfo</mi></a>","P00798981","P00798981_01",NA,NA,NA,"hb","Minas Geraes",NA,NA,NA,"type",NA,NA,NA
"192","2016-03-17 11:55:27-03","MNHN","RECOLNAT_MNHN_P","P04597093","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Glaziou, A.",NA,"1872","3","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597093' target='other'> <mi>dwc_moreinfo</mi></a>","P04597093","P04597093_01",NA,NA,NA,"hb","Sto. Antônio.",NA,NA,NA,NA,"5729",NA,NA
"193","2015-09-04 16:18:31-03","MNHN","RECOLNAT_MNHN_P","P04597094","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Glaziou",NA,"1876","1","20","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597094' target='other'> <mi>dwc_moreinfo</mi></a>","P04597094","P04597094_01",NA,NA,NA,"hb",NA,"36524","auto",NA,NA,"8259",NA,NA
"194","2016-03-17 11:55:27-03","MNHN","RECOLNAT_MNHN_P","P04597095","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","1","20","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597095' target='other'> <mi>dwc_moreinfo</mi></a>","P04597095","P04597095_01",NA,NA,NA,"hb",NA,"36524","auto",NA,NA,"8259",NA,NA
"195","2015-09-04 16:18:31-03","MNHN","RECOLNAT_MNHN_P","P04597092","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597092' target='other'> <mi>dwc_moreinfo</mi></a>","P04597092","P04597092_01",NA,NA,NA,"hb","Alto Macahé.","57442","auto",NA,NA,"3864",NA,NA
"196","2015-09-04 16:18:30-03","MNHN","RECOLNAT_MNHN_P","P04597072","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","rigida","Seguieria rigida","H.Walter",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597072' target='other'> <mi>dwc_moreinfo</mi></a>","P04597072","P04597072_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-09-04 16:18:30-03","MNHN","RECOLNAT_MNHN_P","P04597073","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","rigida","Seguieria rigida","H.Walter",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597073' target='other'> <mi>dwc_moreinfo</mi></a>","P04597073","P04597073_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-04 16:18:30-03","MNHN","RECOLNAT_MNHN_P","P04597074","PreservedSpecimen",NA,"Phytolaccaceae","Seguieria","rigida","Seguieria rigida","H.Walter",NA,NA,NA,NA,NA,NA,"1835","7","19","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04597074' target='other'> <mi>dwc_moreinfo</mi></a>","P04597074","P04597074_01",NA,NA,NA,"hb","Imbuhy.",NA,NA,NA,NA,NA,NA,NA
