"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"154","2015-09-04 02:01:37-03","MNHN","RECOLNAT_MNHN_P","P02725499","PreservedSpecimen",NA,"Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Reitz|Klein","1965","12","10","Brasil","Santa Catarina",NA,"Paraguaçu, Itaió, Itaiópolis.",NA,NA,NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02725499' target='other'> <mi>dwc_moreinfo</mi></a>","P02725499","P02725499_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17380"
"155","2015-09-04 02:01:37-03","MNHN","RECOLNAT_MNHN_P","P02725498","PreservedSpecimen",NA,"Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Reitz|Klein","1965","12","14","Brasil","Paraná","Prudentópolis",NA,"-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02725498' target='other'> <mi>dwc_moreinfo</mi></a>","P02725498","P02725498_01",NA,NA,NA,NA,"hb",NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,"17578"
"156","2021-03-24 17:17:01-03","UFMA","MAR","5755","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Silva, C. A. S da","Lucas, F.C.A.","2012","08",NA,"Brasil","Pará","Jacareacanga","Reserva Crapuri","-57.824444","-6.206667","57º49'28W","06º12'24S",NA,NA,"Árvore de 7m de altura com inflorescência amarela.",NA,NA,"915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:18:57-03","UFPR","UPCB","86416","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Bonaldi, R.","Bonaldi, R.","2011","12","09","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"493",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:18:57-03","UFPR","UPCB","33109","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vog.","Silva, S.M.","Filipaki, S.A.","1994","12","07","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore localizada na lagoa..",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,"35037","auto","01",NA,NA,NA,NA,NA
"159","2021-02-11 17:18:57-03","UFPR","UPCB","14376","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vog.","Braga, R.","Braga, R.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Instituto Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:18:26-03","UFPR","UPCB","1982","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","leptophylla","Cassia leptophylla","Vog.","Burkart, A.","Reitz, R.","1958","11","25","Brasil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"Árvore, 20m, flor amarela. Mata de várzea. Alt. 350 m.s.n.m..",NA,NA,"7615","1959",NA,NA,NA,NA,NA,NA,"15163","auto","01","01",NA,NA,NA,NA
"161","2021-02-11 17:18:57-03","UFPR","UPCB","43329","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vog.","Burkart, A.","Reitz, R.","1958","11","25","Brasil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"Árvore, 20m, flor amarela. Mata de várzea. Alt. 350 m.s.n.m..",NA,NA,"7615","1959",NA,NA,NA,NA,NA,NA,"15163","auto","01","01",NA,NA,NA,NA
"162","2021-02-11 17:18:57-03","UFPR","UPCB","21676","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vog.","Zanette, V.C. & Sobral, M.","Zanette, V.C.","1991","11","28","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Árvore com flores amarelas, isolada no campo..",NA,NA,"1351",NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:18:57-03","UFPR","UPCB","15448","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vog.","Barneby, R.C.","Silva, J.M.","1985","12","18","Brasil","Paraná","Teixeira Soares","Rodovia BR 277","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Árvore, 8m, flor amarela. Araucarieto..",NA,NA,"42","1986",NA,NA,NA,NA,NA,NA,"31767","auto","01","01",NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3238878","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. Barneby","Gert G. Hatschbach","1970","12","20","Brazil","Paraná",NA,"Bitumirim (mun. Ivai).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 25921",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-10-21 22:02:00-02","MO","MOBOT","3238993","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Otávio S. Mello","Clarindo Alves Lage","1937","1","27","Brazil","Distrito Federal",NA,"Proximo aos Estufins no H. Florestal. Ramos com flores e fôlhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lage 419",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9574","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Silva, D.R. da","Silva, D.R. da; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","03","09","Brasil","Paraná","Capitão Leônidas Marques","Distrito Bom Jesus.","-53.629875","-25.444042","-53.629875","-25.444042","292","292","Árvore 22 m de altura. Folhas verde-discolores, cartáceas. Legumes quandrangulares, verdes, imaturos.",NA,NA,"206","2018",NA,NA,NA,NA,NA,NA,NA,NA,"03","20",NA,NA,NA,NA
"167","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4849","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Snak, C.","Snak, C.; Poli, L.P.; Poli, L.P.","2008","05","05","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 12m alt. Lâmina discolor, cartácea. Fruto imaturo verde.",NA,NA,"160","2008",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"168","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10497","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Rauber, C.R.","Conceição, L.H.S.M.; Wink, J.G.; Wink, J.G.","2019","11","21","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, borda do parque","-53.644972","-25.059611","-53.644972","-25.059611","740","740","Árvore, cerca de 8 metros de altura, folíolos cartáceos, discolores, pétalas amarelas, cálice verde.",NA,NA,"191","2019",NA,NA,NA,NA,NA,NA,NA,NA,"12","11",NA,NA,NA,NA
"169","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9854","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Silva, D.R. da","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","03","09","Brasil","Paraná","Capitão Leônidas Marques","Área rural do Distrito Bom Jesus.","-53.620944","-25.448403","-53.620944","-25.448403","307","307","Árvore. Folhas verde-discolores, cartáceas. Legumes quandrangulares, verdes.",NA,NA,"689","2018",NA,NA,NA,NA,NA,NA,NA,NA,"03","20",NA,NA,NA,NA
"170","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4846","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Snak, C.","Snak, C.; Snak, A.; Snak, A.","2008","11","21","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 7 m alt. Lâmina discolor, cartácea. Bráctea verde. Botão floral verde. Cálice verde, corola amarela, ovário verde, filete amarelo, antera marrom.",NA,NA,"213","2008",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"171","2021-01-10 20:41:57-03","INPA","INPA","145642","S","Plantae","Leguminosae-Caes","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Carvalho, IR de","1984","12","10","Brasil","Rio de Janeiro",NA,"Jardim Botânico, Seç. XXXVII, cant. C, piquete 4.",NA,NA,NA,NA,NA,NA,NA,"INPA0145642","INPA0145642 INPA0145642_e","GAF660",NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-01-10 20:41:57-03","INPA","INPA","6667","S","Plantae","Leguminosae-Caes","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Sem Coletor",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"Sem dados de localidade.",NA,NA,NA,NA,NA,NA,NA,"INPA0006667","INPA0006667 INPA0006667_e","INPA6667",NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-01-09 21:48:30-03","UNICENTRO","HUCO","6419","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Saueressig, D.","Albuquerque, J. .M.; Janiski, A.","2014","10","27","Brasil","Paraná","Rebolças",NA,NA,NA,NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"s.n.","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4623","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","09","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 16, Parcela 1, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004623",NA,"101","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"175","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0971","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","10","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Regeneração 10 ha, B2/ P1/ F4; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","HUCO000971",NA,"s.n.","2009",NA,NA,NA,NA,NA,NA,"27771","auto","10","14",NA,NA,NA,NA
"176","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4625","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","08","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 18, Parcela 3, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004625",NA,"334","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"177","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4622","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","08","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 19, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004622",NA,"254","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"178","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4626","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","08","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 18, Parcela 4, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004626",NA,"524","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"179","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4624","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","08","26","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 6, Parcela 2, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004624",NA,"257","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"180","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4621","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004621",NA,"57","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"181","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4620","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","07","30","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 17, Parcela 2, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004620",NA,"365","2011",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"182","2021-01-09 21:48:30-03","UNICENTRO","HUCO","3663","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Lopes, G. .L.","Nascimento, D J F","2011","08","20","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,"s.n.","2011",NA,NA,NA,NA,NA,NA,"47271","auto","08","23",NA,NA,NA,NA
"183","2021-01-09 21:48:30-03","UNICENTRO","HUCO","5922","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Saueressig, D.","Janiski, A.","2014","05","18","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-04 11:06:40-03","UFRB","HURB","1666","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Santos, A.S.; Andrade, M.V.S.; Silva, S.S.S.","2010","06","12","Brasil","Bahia","Cruz das Almas","Campus da UFRB;","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000001666",NA,NA,NA,NA,NA,NA,NA,"Anthophyta",NA,"14660","auto",NA,NA,NA,NA,NA,NA
"185","2020-06-15 15:30:35-03","UNESP-RC","HRCB","72995","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Arantes",NA,NA,NA,"Brasil","São Paulo","Rio Claro","Campus da Unesp","-47.54658","-22.397209","47º32'47.688W","22º23'49.952S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-06-15 15:30:35-03","UNESP-RC","HRCB","56444","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Escobar, N.A.G.","Biral, L.","2011","12","24","Brasil","São Paulo","Botucatu","Unesp campus Lageado. Ao lado da rodovia que corta o campus.",NA,"-22.668611","47º54'79W","22º40'07S","626","626","Árvore, 10m, folíolos membranáceos, cálice verde, corola amarela, filetes amarelos, anteras marrons, estigma verde. Tratado com álcool.",NA,NA,"645","2013",NA,NA,NA,NA,NA,NA,NA,NA,"08","16",NA,NA,NA,NA
"187","2020-06-15 15:30:35-03","UNESP-RC","HRCB","41224","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Campos, J.T.","Campos, J.T.","2004","11","27","Brasil","São Paulo","Campinas","Parque Ecológico Hermógenes F.L. Filho","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Planta arbórea, flores hermafroditas de coloração amarela; folhas compostas, alternas; <ll>dwc_commonname:</ll> Falso barbatimão",NA,NA,"s.n.","2005",NA,NA,NA,NA,NA,NA,"23900","auto","01",NA,NA,NA,NA,NA
"188","2020-06-15 15:30:35-03","UNESP-RC","HRCB","52588","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Potascheff, C.M. & Lombardi, J.A.","Potascheff, C.M.","2009","01","18","Brasil","São Paulo","Rio Claro","Campus UNESP","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"189","2018-08-28 14:52:29-03","UPF","RSPF","204","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. Werlang","B.M.A. Severo",NA,NA,NA,"Brasil","Rio Grande do Sul","Passo Fundo","Rua Carlos Gomes","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Leguminosae Descrição: Legume subcilindrico; 10 a 20 pares de folíolos; 3m de altura <ll>dwc_commonname:</ll> Falso barbatimão",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"190","2018-08-28 14:52:29-03","UPF","RSPF","202","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. Werlang","R. Werlang","1980","09","10","Brasil","Rio Grande do Sul","Passo Fundo","Avenida Tiradentes","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Leguminosae Descrição: Legume sub-cilindrico; 3m de altura; 10 a 20 pares de folíolos <ll>dwc_commonname:</ll> Falso barbatimão",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"191","2018-08-28 14:52:29-03","UPF","RSPF","201","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. Werlang","B.M.A. Severo","1980","08","28","Brasil","Rio Grande do Sul","Passo Fundo","Rua Carlos Gomes","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Leguminosae Descrição: Legume sub-cilindrico; 3m de altura; 10 a 20 pares de folíolos <ll>dwc_commonname:</ll> Falso barbatimão",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"192","2018-08-28 14:52:29-03","UPF","RSPF","203","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. Werlang","R. Werlang","1980","09","10","Brasil","Rio Grande do Sul","Passo Fundo","Rua Carlos Gomes","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Leguminosae Descrição: Legume sub-cilindrico; 3m de altura <ll>dwc_commonname:</ll> Falso barbatimão",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"193","2021-01-26 13:54:34-03","IMA","MAC","4909","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","F.C.Hoehne","A.Gehrt.","1936","12","24","Brasil","São Paulo","São Paulo.",NA,"-46.633822","-23.556508","-46.633822","-23.556508",NA,NA,"Árvore. Flores amarelas.; Cultivada de sementes recebidas de Santos Ignacio da Feli, Rio Grande do Sul.","MAC0004909",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-01-26 14:12:34-03","CPACT","ECT","4491","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","D.R.Vahl","D.R.Vahl; O.Nino","2017","12","01","Brasil","Rio Grande do Sul","Pelotas","Embrapa Clima Temperado. Sede. BR 392, km 78. Coordenadas geográficas obtidas secundariamente. Jardim particular.","-52.443889","-31.679722","52º26'38''W","31º40'47''S","50","50",NA,"ECT0004491","ECT0004491","62","2018",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,"01","16",NA,NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","2631590","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"J. C. Lindeman & J. H. Haas","1967","3","16","Brazil","Paraná",NA,"Fazenda reserva, ca 85 km sw of guarapuava, just nw of barbaqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4942",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","3199938","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"R. M. Klein","1962","12","13","Brazil","Santa Catarina",NA,"Monte castelo, papanduva",NA,NA,NA,NA,"750","750",NA,"US00379476","US00379476_01","3956",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2279958","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"G. Hatschbach","1957","11","16","Brazil","Paraná","Imbituva","Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,NA,"US00319268","US00319268_01","4248",NA,NA,"South America",NA,NA,NA,"Rosales","24222","auto",NA,NA,"Dicotyledonae",NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2278481","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00319440","US00319440_01","s.n.",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2561441","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"R. Reitz & R. M. Klein","1965","12","10","Brazil","Santa Catarina",NA,"Paraguacu, itaio, itaiopolis",NA,NA,NA,NA,"1000","1000",NA,"US00319435","US00319435_01","17380",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","2561375","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"R. Reitz & R. M. Klein","1965","12","14","Brazil","Paraná",NA,"Prudentopolis",NA,NA,NA,NA,NA,NA,NA,"US00319434","US00319434_01","17578",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2535368","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"R. Reitz","1955",NA,NA,"Brazil","Santa Catarina",NA,"Lauro mueller",NA,NA,NA,NA,NA,NA,NA,"US00319438","US00319438_01","s.n.",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2282043","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"R. Reitz & R. M. Klein","1958","11","25","Brazil","Santa Catarina",NA,"Matador, rio do sul",NA,NA,NA,NA,"350","350",NA,"US00319437","US00319437_01","7615",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","2220118","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"A. Covieshi","1953","11","23","Brazil","Santa Catarina",NA,"Ibirama",NA,NA,NA,NA,"200","200",NA,"US00319439","US00319439_01","44",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","1443798","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"A. Ducke","1928","12",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00319441","US00319441_01","20329",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","282050","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"R. Reitz & R. M. Klein","1958","12","17","Brazil","Santa Catarina",NA,"Pinhal da cia., itanema, lauro mueller",NA,NA,NA,NA,"300","300",NA,"US00319436","US00319436_01","8084",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2593710A","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"H. Filho & M. Joly","1965","1",NA,"Brazil","Paraná",NA,"Jardim da faculdade de farmica - curitiba",NA,NA,NA,NA,NA,NA,NA,"US00321508","US00321508_01","381",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
