"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"569","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","1997034","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. E. Schultes & F. Lopéz","10081","1948","6",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03054704","Río Guainía basin, Río Naquieni, vicinity of Cerro Monachí.",NA,"Myrtales","DC.",NA,"Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","1660180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. L. Fróes","1872","1932","9","8","South America - Neotropics","Brazil",NA,NA,NA,"US01898177","Maracaçumé River Region",NA,"Myrtales","DC.",NA,"Maranhão",NA,NA,"US01898177_01 US01898177_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","1705237","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"E. Delgado","77","1937","10",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03054677","Guamitas, Parque Nacional.",NA,"Myrtales","DC.",NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","3500903","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"K. M. Redden, R. Williams, W. A. Díaz, O. León, O. Santaella, D. Garcia & A. Garcia","3514","2005","2","3","South America - Neotropics","Venezuela",NA,NA,NA,"US00923760","15 - Rio Yatuá",NA,"Myrtales","DC.","Holst, Bruce K.","Amazonas","-66.092","1.21075",NA,NA,"119",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","1950126","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"B. Maguire","24063","1944","7","4","South America - Neotropics","Suriname",NA,NA,NA,"US00659746","Saramacca River, Campo Dungeoman to Toekoemoetoe Creek",NA,"Myrtales","DC.",NA,NA,NA,NA,"US00659746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","3322694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"T. Henkel, R. Williams & V. James","3075","1993","9","21","South America - Neotropics","Guyana",NA,NA,NA,"US00512297","Kuyuwini R. watershed; Aishalton Landing; upstream 1 km S and N banks",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-59.15","2.05",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","2976572","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"L. Marcano-Berti & A. Torres-Lazama","220","1972","4","15","South America - Neotropics","Venezuela",NA,NA,NA,"US03054676","20 Km. al NO. de Barrancas, municipio Cruz Paredes, distrito Obispos.",NA,"Myrtales","DC.",NA,"Barinas",NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","3134993","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"G. Cremers","9556","1986","12","27","South America - Neotropics","French Guiana",NA,NA,NA,"US00659742","Savane de Corossony, PK 111 de la route Cayenne-St. Laurent",NA,"Myrtales","DC.","Holst, Bruce K.",NA,"-53","5.38","US00659742_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","3247741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"C. A. Cid Ferreira, J. Ramos, C. D. Mota & N. Rosas","1522","1980","7","16","South America - Neotropics","Brazil",NA,NA,NA,"US01898163","Rio Trombetas, margem esquerda do Lago Erepecu, ao longo do lago",NA,"Myrtales","DC.",NA,"Pará","-55.8661003112793","-1.76556003093719","US01898163_01 US01898163_02","Oriximiná",NA,NA,"479450","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","3065337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","421","1985","2","25","South America - Neotropics","Guyana",NA,NA,NA,"US00659743","Kanuku Mts., Rupununi R., Puwib R. near the farm of the Captain of Sandcreek",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-59.43","3.11",NA,NA,"80","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","3435585","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke, R. Williams & C. Perry","8798","1999","9","20","South America - Neotropics","Guyana",NA,NA,NA,"US00699437","S. Kassikaityu R., 0-6 km N and E of camp",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-59.2497","1.65306",NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","1399709","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"O. Buchtien","932","1927","1","25","South America - Neotropics","Bolivia",NA,NA,NA,"US03054701","Mapiri Región: San Carlos.",NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","3467528","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"G. Villa, P. Alvia, A. Moscoso, Isabel & Wepe","1420","2002","4","1","South America - Neotropics","Ecuador",NA,NA,NA,"US03054702","Prov.: Francisco De Orellana. Estacion Cientifica Yasuni. Río Tiputini, al noroeste de la confluencia con el R. Tivacuno; Este de la carretera Repsol-YPF, km 7 desvío hacia el pozo Tivacuno.",NA,"Myrtales","DC.",NA,"Orellana","-76.22","-0.93",NA,NA,"200","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","1877522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Ll. Williams","15412","1942","5","15","South America - Neotropics","Venezuela",NA,NA,NA,"US00822851","Esmeralda, Alto Orinoco",NA,"Myrtales","DC.",NA,"Amazonas","-65.55","3.16","US00822851_01",NA,"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","3332112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"S. Mori & C. A. Gracie","21757","1991","7","17","South America - Neotropics","Brazil",NA,NA,NA,"US01898156","Rio Solimões. Lago Janauacá. Black water",NA,"Myrtales","DC.",NA,"Amazonas","-60.28","-3.47","US01898156_01 US01898156_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","3435569","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke, R. Williams & C. Perry","7850","1998","9","14","South America - Neotropics","Guyana",NA,NA,NA,"US00699421","Sipu River, 5-7 km E of camp",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-58.9519","1.42139","US00699421_01",NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"587","2020-09-12 05:00:02-03","US","US","1459022","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"J. Schunke Vigo","113","1935","1","24","South America - Neotropics","Peru",NA,NA,NA,"US03054700","Department of Loreto: Gamitanacocha, Río Mazán.",NA,"Myrtales","DC.",NA,"Loreto",NA,NA,NA,NA,"100","125",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"588","2020-09-12 05:00:02-03","US","US","2973311","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"F. Encarnación","1236",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,"US03054697","Cocha Iricahua, abajo de S. Herrera, margen izquierda del R. Ucayali. Prov.: Requena. Dpto.: Loreto.",NA,"Myrtales","DC.",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"589","2020-09-12 05:00:02-03","US","US","3338267","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"M. Fariñas, J. Velasquez & E. Medina","315","1969","1",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00822846","Cerro Duida, Río Orinoco",NA,"Myrtales","DC.","Kawasaki, M. L.","Amazonas","-65.66","3.41","US00822846_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"590","2020-09-12 05:00:02-03","US","US","1463563","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"E. P. Killip & A. C. Smith","30518","1929","11","3","South America - Neotropics","Brazil",NA,NA,NA,"US01898178","Ilha do Mosqueiro",NA,"Myrtales","DC.",NA,"Pará","-48.5043983459473","-1.4558299779892","US01898178_01 US01898178_02","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","3360098","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"M. J. Jansen-Jacobs, C. Simons, A. Jacobs-Brouwer, V. James & R. Andrew","4637","1995","7","26","South America - Neotropics","Guyana",NA,NA,NA,"US00659739","Karanambo, Rupununi River",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-59.3","3.75",NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","3523039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"W. A. Díaz, D. Sandoval, K. M. Redden, R. Williams & O. León","7460","2005","2","5","South America - Neotropics","Venezuela",NA,NA,NA,"US00924135","Río Yatua, afluente del Río Pasimoni, alrededores Campamento",NA,"Myrtales","DC.","Holst, Bruce K.","Amazonas","-66.11","1.27",NA,"Río Negro","100","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","2845887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"E. Ancuash","259","1973","4","18","South America - Neotropics","Peru",NA,NA,NA,"US03054698","Department of Amazonas. Quebrada tujushikentsa. Rio Cenepa.",NA,"Myrtales","DC.",NA,"Amazonas",NA,NA,"US03054698_01",NA,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","3374390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke","1381","1996","3","20","South America - Neotropics","Guyana",NA,NA,NA,"US00612396","Iwokrama Rainforest Reserve; Essequibo R., near Ladysmith Creek",NA,"Myrtales","DC.","Holst, Bruce K.","Potaro-Siparuni","-58.5078","4.28444",NA,NA,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","2862237","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"J. Schunke Vigo","2088","1967","6","27","South America - Neotropics","Peru",NA,NA,NA,"US03054699","Dpto. Huánuco: Prov. Pachitea. Dtto. Honoria. En bosque alto en la carretera Miel de Abeja a 2 km. del campamento de Iparía. Bosque Nacional de Iparia: Región de bosque seco tropical a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del",NA,"Myrtales","DC.",NA,"Huánuco",NA,NA,NA,NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","3244771","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"C. A. Cid Ferreira, J. Ramos, C. D. Mota & N. Rosas","1582","1980","7","17","South America - Neotropics","Brazil",NA,NA,NA,"US01898162","Rio Trombetas, margem esquerda, igarapé Candeeiro a Oeste do Lago Erepecu",NA,"Myrtales","DC.",NA,"Pará","-55.8661003112793","-1.76556003093719","US01898162_01 US01898162_02","Oriximiná",NA,NA,"479450","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","3329429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"B. Hoffman, G. Gharbarran & C. Capellaro","1398","1992","4","22","South America - Neotropics","Guyana",NA,NA,NA,"US00456411","Iwokrama Mts; Annai-Karupukari Road; survey line beginning 28 km N of Surama cutoff",NA,"Myrtales","DC.","Lindeman, J. C.","Potaro-Siparuni","-58.8583","4.31917",NA,NA,"150","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"598","2020-09-12 05:00:02-03","US","US","3366306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8450","1996","8","17","South America - Neotropics","Brazil",NA,NA,NA,"US00598321","Amazonas: Río Preto (tributary of Río Negro) Collecting done from boat up to 8 km N of coordinates along Río Preto (165 km from Barcelos).",NA,"Myrtales","DC.","Holst, Bruce K.","Amazonas","-65.0897","-0.2367","US00598321_01 US00598321_02",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"599","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"600","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"K. M. Redden, K. J. Wurdack, A. Rodriguez, C. Perry, P. Ragnauth, N. John & E. Joseph","6263","2008","10","4","South America - Neotropics","Guyana",NA,NA,NA,NA,"Essequibo River, between Line 9-10, on Line 9 side of river",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-58.2161","3.41097",NA,NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"601","2020-09-12 05:00:02-03","US","US","3019832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"C. A. Cid Ferreira, J. Ramos, C. D. Mota & N. Rosas","1764","1980","7","23","South America - Neotropics","Brazil",NA,NA,NA,"US01898161","Rio Trombetas, margem esquerda, lago Ajudante em frente a Porto Trombetas.",NA,"Myrtales","DC.",NA,"Pará","-55.8661003112793","-1.76556003093719","US01898161_01 US01898161_02","Oriximiná",NA,NA,"479450","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"602","2020-09-12 05:00:02-03","US","US","2667300","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"F. McDaniel, S. Leonel & -- Quintino","2663","1971","7","25","South America - Neotropics","Brazil",NA,NA,NA,"US01898169","Guara below mouth of Rio Juruá",NA,"Myrtales","DC.",NA,"Amazonas","-65.58","-2.45","US01898169_01 US01898169_02",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"603","2020-09-12 05:00:02-03","US","US","3340188","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke","342","1995","10","5","South America - Neotropics","Guyana",NA,NA,NA,"US00519387","Iwokrama Rainforest Reserve; Essequibo River betw. Ladysmith Creek and Akromukro Rapids",NA,"Myrtales","DC.","Holst, Bruce K.","Potaro-Siparuni","-58.4833","4.28333",NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"604","2020-09-12 05:00:02-03","US","US","3340200","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke","308","1995","9","30","South America - Neotropics","Guyana",NA,NA,NA,"US00519375","Iwokrama Rainforest Reserve; Essequibo River, 0-5 km S of Kurupukari Field Station",NA,"Myrtales","DC.","Holst, Bruce K.","Potaro-Siparuni","-58.6828","4.67583",NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"605","2020-09-12 05:00:02-03","US","US","3291220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12476","1993","8","31","South America - Neotropics","French Guiana",NA,NA,NA,"US00660064","Haut Litany, Bassin du Litany",NA,"Myrtales","DC.","Holst, Bruce K.",NA,"-54.41","2.43","US00660064_01",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"606","2020-09-12 05:00:02-03","US","US","3332110","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"S. A. Mori & C. A. Gracie","21739","1991","7","16","South America - Neotropics","Brazil",NA,NA,NA,"US01898157","Rio Solimões. Lago Janauacá",NA,"Myrtales","DC.",NA,"Amazonas","-60.28","-3.47","US01898157_01 US01898157_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"607","2020-09-12 05:00:02-03","US","US","3124743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"S. F. Smith, C. C. Smith & M. Condon","952","1987","7","10","South America - Neotropics","Peru",NA,NA,NA,"US03054694","Secondary Floodplain Forest Hectare Plot # 4, along Sunset Point Trail, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW. of Puerto Moldonado.",NA,"Myrtales","DC.",NA,"Madre de Dios","-69.33","-12.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"608","2020-09-12 05:00:02-03","US","US","3384103","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"T. McDowell & D. Gopaul","2408","1990","4","21","South America - Neotropics","Guyana",NA,NA,NA,"US00626423","Corentyne River, above Cow Falls, near Baba Grant sawmill",NA,"Myrtales","DC.","Holst, Bruce K.","E. Berbice-Corentyne","-57.7","5",NA,NA,"10","25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"609","2020-09-12 05:00:02-03","US","US","3393444","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6624","1997","9","20","South America - Neotropics","Guyana",NA,NA,NA,"US00648000","Rewa River, 0-5 km S of Great Falls",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-58.6767","3.17722",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"610","2020-09-12 05:00:02-03","US","US","3340749","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"T. Henkel, M. Chin, R. Williams & R. James","5326","1994","3","24","South America - Neotropics","Guyana",NA,NA,NA,"US00519149","Kassakaityu River; 25 km upstream from juncture with Essequibo River",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-58.75","1.83333",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"611","2020-09-12 05:00:02-03","US","US","3345205","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"C. A. Cid Ferreira, ex herb. Ferrero, J. R. Boise, E. A. Lopes, J. G. Oliveira, R. P. Lima & et al.","8700","1987","3","26","South America - Neotropics","Brazil",NA,NA,NA,"US01898158","BR-429, margem direita, 85km da sede do Município, e 03km da BR-429.",NA,"Myrtales","DC.",NA,"Rondônia","-64.12","-12.25","US01898158_01 US01898158_02","Costa Marques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"612","2020-09-12 05:00:02-03","US","US","3269979","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","1947","1989","10","3","South America - Neotropics","Guyana",NA,NA,NA,"US00659740","Gunn's, Essequibo River",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-58.63","1.65",NA,NA,"240","260",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"613","2020-09-12 05:00:02-03","US","US","3374266","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. D. Clarke","3064","1996","11","10","South America - Neotropics","Guyana",NA,NA,NA,"US00612793","Kamoa Mts., just below summit; 2 km N of camp on Kamoa River",NA,"Myrtales","DC.","Holst, Bruce K.","U. Takutu-U. Essequibo","-58.8344","1.54722",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"614","2020-09-12 05:00:02-03","US","US","3356710","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"B. G. Stergios, S. Niño, I. Sikoura, N. Piven, P. Martinez & N. Friederich","16206","1994","11","2","South America - Neotropics","Venezuela",NA,NA,NA,"US00822857","Río Casiquiare, Piedra Guámate, arriba de Solano; Misión Proyecto Vavilov",NA,"Myrtales","DC.","Licata, A.; Niño, S. M.","Amazonas","-66.89","2","US00822857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"615","2020-09-12 05:00:02-03","US","US","2253078","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. S. Cowan","38547","1954","11","23","South America - Neotropics","Brazil",NA,NA,NA,"US01898175","Along left of Rio Amapari, 2-3 miles above camp.",NA,"Myrtales","DC.",NA,"Amapá",NA,NA,"US01898175_01 US01898175_02",NA,"70","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"616","2020-09-12 05:00:02-03","US","US","2684997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"G. T. Prance, J. F. Ramos & L. G. Farias","8120","1968","10","31","South America - Neotropics","Brazil",NA,NA,NA,"US01898171","East bank of rio Purus, 5 km above Lábrea",NA,"Myrtales","DC.",NA,"Amazonas","-64.7981033325195","-7.25860977172852","US01898171_01 US01898171_02","Lábrea",NA,NA,"376410","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"617","2020-09-12 05:00:02-03","US","US","1908463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Bro. Daniel","3925","1946","12","4","South America - Neotropics","Colombia",NA,NA,NA,"US03054705","Dept. Antioquia: Jericó.",NA,"Myrtales","DC.",NA,"Antioquia",NA,NA,"US03054705_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"618","2020-09-12 05:00:02-03","US","US","3374167","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"P. Mutchnick & B. Allicock","546","1994","12","6","South America - Neotropics","Guyana",NA,NA,NA,"US00612576","Iwokrama; Essequibo River; Stanley Lake",NA,"Myrtales","DC.","Holst, Bruce K.","Potaro-Siparuni","-58.7697","4.79139",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
