"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"494","2019-11-01 14:55:19-03","UnB","UB","118815","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Espírito Santo, FS","2011","05","09","Prance, GT","6918","1978","02","01","Brasil","São Paulo",NA,"Reserva Carlos Botelho entre São Miguel Arcanjo e Sete Barras",NA,NA,NA,NA,NA,NA,"Mata","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 14:55:19-03","UnB","UB","214861","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Antunes, EC; Antunes, LL","266","2012","04","23","Brasil","Mato Grosso","Comodoro",NA,"-60.3625","-13.746389","-60.3625","-13.746389",NA,NA,"Cerrado","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 14:55:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Martins, RC","2017","05","20","Martins, RC; Domingas; Disciplina Etnobotânica","1672","2017","05","20","Brasil","Goiás","Alto Paraíso de Goiás","Cerrado antropizado, Beira de estrada de Terra, paralelo a GO 118","-47.5","-14.116667","-47.5","-14.116667",NA,NA,"Uso medicinal. Parte usada: folhas. Indicação de uso: dor nas pernas. Modo de preparo: colocar as folhas em água quente, esperar esfriar e jogar no corpo após o banho; Arbusto com 2m alt.; esteril; Cerrado, neossolo quartzarênio","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-01 14:55:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Proença, CEB","2018","01",NA,"Kubota, KSG","74","2017","12","07","Brasil","Distrito Federal","Brasília","Parque Ecológico Ermida Dom Bosco","-47.809444","-15.798333","-47.809444","-15.798333",NA,NA,"Material testemunha - Projeto de Iniciação Científica da aluna Karina Shizue Gadelha Kubota - Levantamento florístico do Parque Ecológico Ermida Dom Bosco; Árvore cerca de 5 metros; fruto aberto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-01 14:55:19-03","UnB","UB","118744","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Espírito Santo, FS","2011","05","09","Kuhlmann, M","2988","1954","08","11","Brasil","São Paulo","Piedade",NA,"-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"30307","auto",NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 14:55:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Faria, JEQ; Bijos, NR","2017","09","25","Araújo, DS","IFN-634424.3","2017","08","01","Brasil","Piauí","Sebastão Barros",NA,"-45","-10.8","-45","-10.8","UB0129066","UB0129066","Conglomerado PI_634. Subunidade 4. Subparcela 3. Indivíduo 16. F6 - Medições na subunidade completa; Árvore 5m, DAP 12,2cm. Base do tipo reta. Casca de cor externa cinza e interna marrom, espessura externa grossa, tipo áspera; Solo ped","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 14:55:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Sandwith, NY","1964",NA,NA,"Reitz; Klein","13635B","1962","04","22","Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,"Árvore, altura 15 m; Imbuial","Dicotyledoneae",NA,"Southern America","800","800",NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA
"501","2019-05-06 11:54:29-03","UFU","HUFU","68109","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Costa Santos, F.M.; Mendes-Rodrigues, C.; Marinho, R.C. & Oliveira, P.E.","12","2013","10","09","Brasil","Goiás","Itumbiara","BR-452, Km 167.","-49.2153015136719","-18.4192008972168",NA,NA,"HUFU00002934","HUFU00002934","Árvore com restos de cápsulas e folhas jovens.; Cerrado.",NA,NA,NA,NA,NA,NA,"77216","auto",NA,NA,NA,NA,NA,NA,NA
"502","2019-05-06 11:54:29-03","UFU","HUFU","68893","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Santos, F.M.C.","14","2014","07","22","Brasil","Minas Gerais","Tiradentes","Centro da cidade, Próximo ao antigo chafariz.","-44.175833","-21.106944","-44.175833","-21.106944","HUFU00002940","HUFU00002940","Arbórea, tronco reto, folhas de face superior verde escura e inferior acinzentada, flor coloração amarelo ouro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-08-20 14:56:41-03","UFSC","FLOR","36","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","13785","1962","10","28","Brasil","Santa Catarina","Caçador",NA,"-51.0149993896484","-26.7752990722656",NA,NA,"FLOR0000036",NA,"arvoreta, flor amarela",NA,"Lamiales",NA,"1000","1000",NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA
"504","2020-08-20 14:56:41-03","UFSC","FLOR","39","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","13918","1962","10","30","Brasil","Santa Catarina","Lages","Encruzilhada (Otacílio Costa).","-50.326099395752","-27.8160991668701",NA,NA,"FLOR0000039",NA,"árvore, flor amarela, 10m altura",NA,"Lamiales",NA,"900","900",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"505","2020-08-20 20:39:18-03","UFSC","FLOR","22830","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Jarenkow, J.A.","1988",NA,NA,"Jarenkow, J.A.","968","1988","10","11","Brasil","Rio Grande do Sul","Vacaria","A cerca de 5 km de Muitos Capões, em direção a Vacaria.","-50.9338989257812","-28.5121994018555",NA,NA,"FLOR0022830",NA,"árvore, flor amarela, 8m altura. Folhas apenas novas, discolores.",NA,"Lamiales",NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"506","2020-08-20 14:56:43-03","UFSC","FLOR","24573","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","5512","1957","10","27","Brasil","Santa Catarina","Bom Retiro","Serra do Quebra Dente.","-49.489200592041","-27.7971992492676",NA,NA,"FLOR0024573",NA,"arvoreta, flor amarela, 8m altura. Lenho na Xiloteca, foto em preto",NA,"Lamiales",NA,"400","400",NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA
"507","2020-08-20 14:56:43-03","UFSC","FLOR","4781","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.","7024","1967","04","24","Brasil","Santa Catarina","Brusque","Limeira.","-48.9174995422363","-27.0981006622314",NA,NA,"FLOR0004781",NA,"árvore, flor sem, 15m altura",NA,"Lamiales",NA,"100","100",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"508","2020-08-20 14:56:43-03","UFSC","FLOR","2233","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.","6915","1967","08","12","Brasil","Santa Catarina","Brusque","Limoeiro.","-48.9174995422363","-27.0981006622314",NA,NA,"FLOR0002233",NA,"árvore, flor estéril, 12m altura",NA,"Lamiales",NA,"120","120",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"509","2020-08-20 14:56:43-03","UFSC","FLOR","4768","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.","7033","1967","05","29","Brasil","Santa Catarina","Camboriú","Macacos.","-48.6543998718262","-27.0252990722656",NA,NA,"FLOR0004768",NA,"árvore, flor sem, 15m altura",NA,"Lamiales",NA,"200","200",NA,"19854","auto",NA,NA,NA,NA,NA,NA,NA
"510","2020-08-20 14:56:43-03","UFSC","FLOR","2230","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.","7037","1967","05","23","Brasil","Santa Catarina","Nova Trento",NA,"-48.9296989440918","-27.2858009338379",NA,NA,"FLOR0002230",NA,"árvore, flor estéril, 20m altura",NA,"Lamiales",NA,"300","300",NA,"28055","auto",NA,NA,NA,NA,NA,NA,NA
"511","2020-08-20 14:56:43-03","UFSC","FLOR","2264","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Klein, R.M.","s.n.","1972","04","25","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0002264",NA,"arvoreta, 4m altura. Flores colhidas da mesma árvore sob Klein & Bresolin 10.011 em 18.I.1972.",NA,"Lamiales",NA,"700","700",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"512","2020-08-20 14:56:43-03","UFSC","FLOR","2263","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10011","1972","01","18","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0002263",NA,"arvoreta, flor amarela, 4m altura. Folhas da mesma árvore sob Klein s/nº colhidas em 25.IV.1972.",NA,"Lamiales",NA,"700","700",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"513","2020-08-20 14:56:43-03","UFSC","FLOR","2840","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Smith, L.B.; Reitz, R.","12477","1964","10","13","Brasil","Santa Catarina","Ponte Serrada","On road to Faxinal do Guedes.","-52.0158004760742","-26.8717002868652",NA,NA,"FLOR0002840",NA,"Localidade e habitat conforme FIC (BIGN).",NA,"Lamiales",NA,"700","700",NA,"31911","auto",NA,NA,NA,NA,NA,NA,NA
"514","2020-08-20 14:56:43-03","UFSC","FLOR","58","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","12814","1962","04","22","Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,"FLOR0000058",NA,"árvore, 15m altura. Folhas para anexar ao número Reitz & Klein 13635",NA,"Lamiales",NA,"800","800",NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA
"515","2020-08-20 14:56:43-03","UFSC","FLOR","2231","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","18121","1968","05","18","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,"FLOR0002231",NA,"arvoreta, flor estéril, 6m altura",NA,"Lamiales",NA,"350","350",NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA
"516","2017-11-17 14:34:18-02","UFMT","UFMT","43373","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Caxambu, M.G.","2016","09","02","Caxambu, M.G.; Siqueira, E.L.; Moraes, A.D.","7470","2016","08","25","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercanias da BR-277.","-53.679306","-25.0745","-53.679306","-25.0745",NA,NA,"Árvore ca. 8 m, heliófita, desprovida de folhas, flores amarelas.; Floresta estacional semidecidual submontana com relevo suave-ondulado. Orla da floresta Ocasional.",NA,NA,NA,"731","731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2018-07-27 21:52:57-03","UFMT","UFMT","37255","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,"2008","10",NA,"Ryn, P.V.","03","2006","09","28","Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau.","-58.4136009216309","-9.95750045776367",NA,NA,NA,NA,"Flor branca, fruto imaturo, presença de formigas nas flores.&nf;; Pastagem.",NA,NA,NA,NA,NA,NA,"148975","auto",NA,NA,NA,NA,NA,NA,NA
"518","2018-07-27 21:52:57-03","UFMT","UFMT","38462","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,"2008","10",NA,"Carniello, M.A.","1529","2007","10","23","Brasil","Mato Grosso","Figueirópolis D'Oeste","Faz. Stª Tereza.","-58.7402992248535","-15.4449996948242",NA,NA,NA,NA,"Arbóreo. Folha composta, trifoliolada, alterna, levemente pilosa em ambas as faces, levemente discolor. Inflorescência tipo espiga esbranquiçada e pedunculada. Fruto seco deiscente, polispérmico, sementes aladas.; Floresta estacional semidecidual.",NA,NA,NA,NA,NA,NA,"33211","auto",NA,NA,NA,NA,NA,NA,NA
"519","2021-03-04 15:43:38-03","IF","SPSF","47922","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"T.E.Barreto","217","2013","02","19","Brasil","SP","Campos do Jordão","PECJ","-45.766667","-23.183333",NA,NA,NA,NA,"COLETA: Árvore; GEOGRAFIA: FOD - Altomontana;","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"520","2021-03-04 15:43:38-03","IF","SPSF","40332","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.F.Almeida","2010","03","04","R.Esteves & R.C.Sousa & J.B.Silva & J.M.Silva","180","2007","08","07","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.766111","-23.452222",NA,NA,NA,NA,"COLETA: Árvore, 3m. Flores amarelas.; GEOGRAFIA: Trilha do Pai Zé;","Magnoliophyta","Lamiales","América do Sul","1016","1016",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"521","2021-03-04 15:43:38-03","IF","SPSF","42121","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","G.A.D.C.Franco","2015","06","23","R.T.Polisel","971","2008","12","31","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556",NA,NA,NA,NA,"COLETA: Árvore 6m; flores amarelas.; GEOGRAFIA: BR-116; km.330, na subida para o Recanto Maria Tereza.;","Magnoliophyta","Lamiales","América do Sul","700","700",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"522","2021-03-04 15:43:38-03","IF","SPSF","26368","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.F.Almeida","2010","03","04","S.R.Ziller","919","1995","08","09","Brasil","PR","Bocaiúva do Sul","floresta ombrofila montana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em logradouro urbano&nf;;","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"523","2021-03-04 15:43:38-03","IF","SPSF","09419","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.F.Almeida","2010","03","04","M.J.Robim & A.R.Costa","308","1985","08","20","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"524","2014-10-09 13:58:14-03","UHH","HBG","522921","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Gentry, A.H.","1983","10","31","Sellow, F.",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"HBG522921",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype"
"525","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Glaziou, AFM","11254",NA,NA,NA,"?",NA,NA,"in provincia Rio de Janeiro prope Theresopolim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Sellow, F","4672",NA,NA,NA,"?",NA,NA,"ad flumen Guanapaeva",NA,NA,NA,NA,NA,NA,"arbor cujus flores speciosi ver annunciant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Sellow, F","4987",NA,NA,NA,"?",NA,NA,"in provincia Parana prope Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Lindberg, GA","150",NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Minas Geraës locis siccis apricis prope Caldas ad Pedra Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Mosén, CWH","3981",NA,NA,NA,"?",NA,NA,"infra cacumen Serra de Caldas",NA,NA,NA,NA,NA,NA,"floret Augusto, cum capsulis Octobri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Sellow, F","4043",NA,NA,NA,"?",NA,NA,"in provincia Rio Grande do Sul, in Capöes prope Vaccaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Glaziou, AFM","12964",NA,NA,NA,"?",NA,NA,"in provincia Rio de Janeiro prope Theresopolim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba","Cham.",NA,NA,NA,NA,"Mosén, CWH","III53",NA,NA,NA,"?",NA,NA,"infra cacumen Serra de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba subdenudata","Bureau",NA,NA,NA,NA,"Glaziou, AFM","8213",NA,NA,NA,"?",NA,NA,"in provincia Rio de Janeiro prope Theresopolim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subdenudata",NA
"534","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba subdenudata","Bureau",NA,NA,NA,NA,"Glaziou, AFM","2126",NA,NA,NA,"?",NA,NA,"loco haud accuratius addicto Brasiliae australi-orientalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subdenudata",NA
"535","2021-02-08 12:38:54-03","UFRGS","ICN","001268","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Schultz, AR","1268","1955","11","24","Brasil","RS","Canela","Rua Curt Mentz","-50.815601348877","-29.3656005859375",NA,NA,"ICN00001716","ICN00001716 ICN00001716_1",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA
"536","2021-02-08 12:38:54-03","UFRGS","ICN","063471","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Jarenkow, JA",NA,NA,NA,"Jarenkow, JA","s.n.","1982","03","28","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,"ICN00001715","ICN00001715",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA
"537","2021-02-08 12:38:54-03","UFRGS","ICN","152240","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Grings, M",NA,NA,NA,"Grings, M","180","2007","10","07","Brasil","RS","Nova Petrópolis","Linha Imperial (próximo ao CTG Pousada da Serra)","-51.1143989562988","-29.3763999938965",NA,NA,"ICN00001732","ICN00001732 ICN00001732_1","flores amarelas; árvore em floresta secundária de mata com araucária;","Dicotyledon",NA,"América do Sul","650","650",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"538","2021-02-08 12:38:54-03","UFRGS","ICN","048789","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Waechter, J","1980",NA,NA,"Waechter, J","1778","1980","11","16","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"ICN00001712","ICN00001712 ICN00001712_1","Árvore isolada em beira de arroio com ca. 16 m alt.; folhas discolores verde escuras ventralmente e esbranquiçadas dorsalmente; casca rugosa; cinza-clara.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA
"539","2021-02-08 12:38:54-03","UFRGS","ICN","128048","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.",NA,NA,NA,NA,"Hagelund, K","9750","1975","11","12","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,"ICN00001714","ICN00001714 ICN00001714_1",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"42411","auto",NA,NA,NA,NA,NA,NA,NA
"540","2021-02-08 12:38:54-03","UFRGS","ICN","001820","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Sandwith, NY","1957",NA,NA,"Reitz, R; Klein, RM","3974","1956","11","18","Brasil","SC","Bom Retiro","Riosinho","-49.489200592041","-27.7971992492676",NA,NA,"ICN00001719","ICN00001719 ICN00001719_1","Doação; Árvore, 15 m, flor amarela; Mata da montanha","Dicotyledon",NA,"América do Sul","1100","1100",NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA
"541","2021-02-08 12:38:54-03","UFRGS","ICN","003899","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Sandwith, NY","1964",NA,NA,"Reitz, R; Klein, RM","13785","1962","10","28","Brasil","SC","Caçador",NA,"-51.0149993896484","-26.7752990722656",NA,NA,"ICN00001718","ICN00001718 ICN00001718_1","Arvoreta, 6 m, flor amarela; Pinhal","Dicotyledon",NA,"América do Sul","1000","1000",NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA
"542","2021-02-08 12:38:54-03","UFRGS","ICN","003913","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Sandwith, NY","1964",NA,NA,"Reitz, R; Klein, RM","12814","1962","04","22","Brasil","SC","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,"ICN00001717","ICN00001717 ICN00001717_1","Doação; Árvore, 15 m; Imbuial","Dicotyledon",NA,"América do Sul","800","800",NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA
"543","2021-02-08 12:38:54-03","UFRGS","ICN","128043","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","Gentry, A",NA,NA,NA,"Hatschbach, G","48929","1985","02","27","Brasil","PR","São José dos Pinhais","Col. Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"ICN00001713","ICN00001713 ICN00001713_1","Árvore 10m; flores amarelas. Mata pluvial.","Dicotyledon",NA,"América do Sul","800","800",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
