"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","previousCatalogNumber","individualCount"
"45","2020-06-29 11:28:40-03","UFRJ","RFA","4641","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.","D. Wasshausen","P. Occhioni","110","1945","04","22",NA,"Brasil","Rio de Janeiro","Matas da Vista Chinesa",NA,"Arbusto, flor encarnada","RFA25199",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:28:40-03","UFRJ","RFA","4734","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.","D. Wasshausen","P. Occhioni","596","1946","08","08",NA,"Brasil","Rio de Janeiro","Serra Carioca",NA,"Arbusto. Fruto verde","RFA25250",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:28:40-03","UFRJ","RFA","15325","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees","D. Wasshausen","P. Occhioni","6069","1974","09","00",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos (Garrafão)",NA,"Arbusto, fruto maduro","RFA13365",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","700","700","57442","auto",NA,"1975","05",NA,NA,"14",NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:28:40-03","UFRJ","RFA","4643","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees","D. Wasshausen","P. Occhioni","107","1945","04","25",NA,"Brasil","Rio de Janeiro","Estrada do Redentor",NA,"Arbusto, flor encarnada","RFA25201",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,"1975","05",NA,NA,"14",NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:28:40-03","UFRJ","RFA","4201","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees","Rizzini","P. Occhioni; E. Pereira - 3750, Liene, Dimitri, Duarte","1527","1958","05","20",NA,"Brasil","Rio de Janeiro","Vista Chinesa",NA,"Pequeno arbusto de flores vermelhas com ápice amarelo","RFA24953",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,"1958","07",NA,NA,"07",NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:22-03","UTFPR","DVPR","1268","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Duarte, E","Estevan, DA","s.n.","2014","06","02",NA,"Brasil","Paraná","Parque municipal Jirau Alto",NA,"Erva de 0,8 m de altura, pétalas vermelhas.&nf;; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001268","DVPR001268","Dois Vizinhos","-53.0326","-25.4401",NA,NA,NA,NA,NA,"2014","09","-53.0326","-25.4401","03",NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:22-03","UTFPR","DVPR","5895","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, DR","Silva, DR; Moura, AP; Dama, VJ; Tcatch, BG","385","2018","07","13",NA,"Brasil","Paraná","Futuro reservatório da UHE Baixo Iguaçu, mata sanguinha a esquerda do rio Iguaçu, mais de 600 da balsa.",NA,"Arbusto 1,8 m de altura. Folhas membranáceas, verde-discolores. Flores vermelhas. Ponto 050.; Floresta Estacional Semidecidual em estágio avançado de sucessão secundária, solo argiloso. Associação entre Latossolo e Nitossolo vermelhos","DVPR005895",NA,"Capanema","-53.3929","-23.3045","251","251",NA,NA,NA,"2018","11","-53.3929","-23.3045","20",NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:22-03","UTFPR","DVPR","5881","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, DR","Silva, DR; Moura, AP; Dama, VJ","324","2018","06","27",NA,"Brasil","Paraná","Área do reservatório da UHE Baixo Iguaçu, sanguinha entre o rio Monteiro e a mata do Scapini.",NA,"Arbusto 1,9 m de altura. Folhas verde-discolores, membranáceas. Flores vermelhas. Ponto 016.; Fragmento de floresta estacional semidecidual em estágio avançado de sucessão secundária. Associação entre Latossolo e Nitossolo Vermelhos.","DVPR005881",NA,"Capitão Leonidas Marques","-53.4","-25.3009","247","247",NA,NA,NA,"2018","11","-53.4","-25.3009","14",NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:22-03","UTFPR","DVPR","2599","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Estevan, DA","Veríssimo, WB","s.n.","2015","05","17",NA,"Brasil","Paraná","Parque Municipal Jirau Alto",NA,"Erva 0,5m, flores com pétalas vermelhas.","DVPR002599",NA,"Dois Vizinhos","-53.0326","-25.4401",NA,NA,NA,NA,NA,"2015","06","-53.0326","-25.4401","19",NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:22-03","UTFPR","DVPR","5777","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Biral, L","Biral, L; Pedroso, AM; Carmo, FR","1336","2018","06","15",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, trilha Manuel Gomes.",NA,"Herbácea, comum ao longo da trilha especialmente na metade final, folhas menbranáceas, cálice verde, corola vermelha-alaranjada, amarelada no ápice dos lobos da pétala internamente.; Floresta Estacional Semidecidual.","DVPR005777",NA,"Céu Azul","-53.48","-25.1","650","650",NA,NA,NA,"2018","06","-53.48","-25.1",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:10:22-03","UTFPR","DVPR","1530","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Cordeiro, J","Lima, B; et al.","s.n.","2013","04","27",NA,"Brasil","Paraná","Parque estadual Vila Rica do Espírito Santo",NA,"Arbusto semi-ciófilo, ca. 1 m, flores com cálice verde e corola vermelha.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.","DVPR001530","DVPR001530","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,"16297","auto",NA,"2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:22-03","UTFPR","DVPR","4375","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C","Barbosa, E; Cordeiro, J; Ribas, OS","2208","2007","06","28",NA,"Brasil","Paraná","Caminho do Poço Preto, Parque Nacional do Iguaçu",NA,"arbusto,1m, flor vermelha.; Beira de caminho na floresta","DVPR004375",NA,"Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:22-03","UTFPR","DVPR","780","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Ferreira, GM","Ferreira, GM; et al.","s.n.","2007","03","02",NA,"Brasil","Paraná","Parque Estadual",NA,"Arbusto 1m, flor vermelha.","DVPR000780","DVPR000780","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"20625","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:22-03","UTFPR","DVPR","777","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C","Cotarelli, VM; Francisco, EM","90","2008","05","29",NA,"Brasil","Paraná","Estância Manain",NA,"Arbusto escandente, corolas vermelhas.","DVPR000777","DVPR000777","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,"16036","auto",NA,"2009","05",NA,NA,"29",NA,NA,NA,NA,NA,NA
"59","2020-12-15 11:14:17-03","FUNED","FUNED-POL","2762","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora",NA,NA,"Sandra Matoso",NA,"1982","04","23",NA,"Brasil","MG","Mata da Biologia/Viçosa",NA,"Grãos amassados","POL002762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-15 11:14:17-03","FUNED","FUNED-POL","2763","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora",NA,NA,"Sandra Matoso",NA,"1982","04","23",NA,"Brasil","MG","Mata da Biologia/Viçosa",NA,"Grãos amassados","POL002763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-10-18 16:23:28-02","UNEMAT","TANG","35","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Silva, CA","49","2009","03","21",NA,"Brasil","Mato Grosso","Fazenda Pampeana",NA,"vermelhas, herbáceo","TANG000000035",NA,"Barra do Bugres","-57.1810989379883","-15.0725002288818",NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-08-28 10:12:43-03","UNEMAT","TANG","1618","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"Schivinn, TA; Moraes, JQ","34","2011","02","24",NA,"Brasil","Mato Grosso","Fazenda São Marcelo.",NA,"Folhas simples, opostas, inflorescência com flores vermelhas.","TANG000001618",NA,"Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:33:03-03","EAO","IAN","139308","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, FA da","Heringer, EP","11668","1968","05","05","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica.",NA,"Planta de 1m de altura; flores vermelhas, crescendo em lugar sombreado. Brejo.","IAN139308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021","02",NA,NA,"18",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:33:03-03","EAO","IAN","104185","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, FA da","Magalhães, MG","279","1940","06","12","Southern America","Brasil","Minas Gerais","Matinha, Nova Ponte. Mata secundária.",NA,"Subarbusto de 0,50-0,80m de altura, flor vermelha.","IAN104185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:33:03-03","EAO","IAN","104640","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, FA da","Magalhães, MG","4359","1945","07","14","Southern America","Brasil","Minas Gerais","Mata da biologia da Escola de Agronomia.",NA,"Arbusto em grampos de 1,50-2m de altura, flor vermelha.; Arbusto de 2m de altura; flores vermelhas; frutos verdes.","IAN104640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:33:03-03","EAO","IAN","140014","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, FA da","Martins, HF","166","1960","05","18","Southern America","Brasil","Rio de Janeiro","Floresta da Tijuca, Gruta Paulo e Vírginia.",NA,"Arbusto de 2,5m de altura, crescendo em local sombrio e úmido. Flores vermelhas.","IAN140014",NA,"Guanabara",NA,NA,NA,NA,NA,NA,NA,"2021","02",NA,NA,"18",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:33:03-03","EAO","IAN","140015","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Silva, FA da","Angeli, C","118","1960","07","01","Southern America","Brasil","Rio de Janeiro","Tijuca, estrada da Vista Chinesa, km 3.",NA,"Arbusto de flores vermelhas.","IAN140015",NA,"Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:33:03-03","EAO","IAN","105505","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Salzm. ex Nees","Braz, DM","Mendes, M","5144","1949","07","08","Southern America","Brasil","Unknown",NA,NA,NA,"IAN105505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","06",NA,NA,"23",NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:33:03-03","EAO","IAN","105505","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Salzm. ex Nees","Braz, DM","Mendes, M","5144","1949","07","08","Southern America","Brasil","Unknown",NA,NA,NA,"IAN105505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","06",NA,NA,"23",NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:24:39-03","PUCPR","HUCP","24365","S","Plantae","Eudicotiledonea",NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees.","Barboza, E; Felitto, G","Felitto, G","275","2012","03","18",NA,"Brasil","São Paulo","Primeira Aliança",NA,NA,"HUCP00006003","HUCP00006003","Mirandópolis","-51.0999984741211","-21.1299991607666",NA,NA,"33315","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:24:39-03","PUCPR","HUCP","22298","S","Plantae","Eudicotiledonea",NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees.","Lozano, E","Lozano, E","959","2012","05","19",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"HUCP00005971","HUCP00005971","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-26 18:06:47-03","CPAN-UFMS","COR","1239","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice",NA,"Conceição, C. A.; Paula, J. E.","2118","1987","06","11",NA,"Brasil","Mato Grosso do Sul","À margem da estrada que dá acesso à mineração de manganês, próximo a um córrego",NA,"Erva; inflorescência vermelha; espiga terminal; folha elíptica Habito: Herbácea",NA,NA,"Ladário","-57.634444","-19.165","169","169",NA,NA,NA,NA,NA,"57º38'4''W","19º9'54''S",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-02 16:28:32-03","CPAN-UFMS","COR","5840","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees","Pott, V. J.","Pott, V. J.; Foster, R.; Damasceno-Júnior, G. A.; Resende, U. & Nakajima, J.","3523","1998","08","26",NA,"Brasil","Mato Grosso do Sul","Rio do Peixe; rodovia estadual MS-080",NA,"Subarbusto com 60 cm de altura Habito: Subarbusto",NA,NA,"Rio Negro","-54.983056","-19.390278",NA,NA,NA,NA,NA,NA,NA,"54º58'59''W","19º23'25''S",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-26 18:06:47-03","CPAN-UFMS","COR","12038","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees","Braz, D.M.","Damasceno Junior, G.A.; Ishii, I.H.; Ferreira, V.L.","1890","2000","05","19",NA,"Brasil","Mato Grosso do Sul","Faz. Prop. Mª Vitória Katuchi. Mata semidecídua- Mata ciliar do córrego Bandalta; argiloso com afloramento de rochas; Morro.",NA,"Com Flor: vermelha",NA,NA,"Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:07:59-03","UFBA","ALCB","7477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) S.Profice","Kameyama, C","Grupo Pedra do Cavalo","774","1980","09",NA,"Southern America","Brasil","Bahia","Vale dos Rios Paraguaçu e Jacuípe. Mata a L.NE da B.Bananeiras.",NA,"com 1,5-2,0m de altura; frutos, bagas.",NA,NA,"Cachoeira","-39.083333","-12.533333","120","120",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:07:59-03","UFBA","ALCB","122356","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) S.Profice","Miranda, AM","Miranda, AM","6725","2014","08","19","Southern America","Brasil","Bahia","Ilha dos Frades.",NA,"Ca. 1,20 metros de altura; caule verde; folhas levente crassas; flores com cálice e corola alaranjada. comum.","ALCB007481","ALCB007481","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,"2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:07:59-03","UFBA","ALCB","92482","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) S.Profice","Guedes, ML","Guedes, ML; et al.","19840","2010","11","03","Southern America","Brasil","Bahia","Região Metropolitana Salvador",NA,"Folhas coriáceas, discolores. Inflorescência espiga com botões alaranjados.",NA,NA,"Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:07:59-03","UFBA","ALCB","101137","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) S.Profice","Kameyama, C","Silva, JM; Cordeiro, J; Poliquesi, CB","6444","2008","04","17","Southern America","Brasil","Paraná","Usina Ney Braga",NA,"1 m. Flor vermelha.; Semidecidual",NA,NA,"Reserva do Iguaçu","-52.0280990600586","-25.8388996124268",NA,NA,"28389","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:07:59-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) S.Profice","Wasshausen, DC","Silva, JM; Barbosa, E","5635","2007","03","20","Southern America","Brasil","Paraná","Rio das Cinzas",NA,"80 cm. Flor vermelha.",NA,NA,"Tomazina","-49.9496994018555","-23.778299331665",NA,NA,"29630","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:07:59-03","UFBA","ALCB","122398","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) S.Profice","Azevedo, I","Costa, IG","430","2014","05","11","Southern America","Brasil","Rio de Janeiro","Fazenda Santa Rira, Serra da Bandeira",NA,"Ca. 80 cm; lâmina membranácea esverdeada; pendúnculo e cálice esverdeados; corola vermelha entermeada com alaranjado e amarelo.","ALCB007523","ALCB007523","Cardoso Moreira","-41.6156005859375","-21.4883003234863","400","400","24769","auto",NA,"2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:29:13-03","NBC","NL-BOTANY","L.3704410","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Chaves E; Mendes VC",NA,"2005","06","03","Southern America","Brazil",NA,"Brasil. Goias. Alto Parais de Goias.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3704410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3704410","NL-L3704410",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA,"-47.593056","-14.163333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:29:13-03","NBC","NL-BOTANY","U.1046215","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Brade AC",NA,"1936","04","27","Southern America","Brazil",NA,"Estado do Rio - Itaipuassú.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046215","NL-U1046215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:29:13-03","NBC","NL-BOTANY","U.1046216","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Mexia YEJ",NA,"1930","05","03","Southern America","Brazil",NA,"Plants of Brazil, State of Minas Geraes, Districto Viçosa, Beyond Areponga; Fazenda da Serra.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046216","NL-U1046216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:29:13-03","NBC","NL-BOTANY","U.1047153","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Sellow F",NA,NA,NA,NA,"Southern America","Brazil",NA,"Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047153 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047153","NL-U1047153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0125305",NA,NA,NA,NA
"85","2020-02-08 09:29:13-03","NBC","NL-BOTANY","U.1046217","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Geissomeria","distans","Geissomeria distans","Nees",NA,"Brade AC; Altamiro; Apparicio",NA,NA,NA,NA,"Southern America","Brazil",NA,"Proced. Ospirito Santo - Kum. de Ita. Guassú - Jatiboca.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046217 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046217","NL-U1046217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
