"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"315","2020-09-12 05:00:02-03","US","US","3366068","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","N. Ritter, G. E. Crow & M. Garvizu","3645","1996","8","20","South America - Neotropics","Bolivia",NA,NA,NA,"US02859992",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Department of Santa Cruz, Province of Nuflo de Chavez, Wetland: ca. 0.5 km northeast of Concepción.","-62.02","-16.12","US02859992_01","485",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","1545008","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","828","1920","5","10","South America","Argentina",NA,NA,NA,"US02860085",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia de Tucumán, (R. A.), Departamento Capital, Barranca Colorada.",NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","3177543","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini, I. Basualdo, F. Merelles & N. Soria","2585","1987","5","25","South America","Paraguay",NA,NA,NA,"US02860015",NA,"Scrophulariales","(Nees) Lindau",NA,"Presidente Hayes",NA,"Villa Hayes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"318","2020-09-12 05:00:02-03","US","US","2770210","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. G. Schulz","10811","1959","10","25","South America","Argentina",NA,NA,NA,"US02860028",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Dep. 9 de Julio, Las Breñas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","1876883","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","2292","1923","9","2","South America","Argentina",NA,NA,NA,"US02860083",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucúman, quebrada de Lules, Dep. Famaillá.",NA,NA,"US02860083_01","600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"320","2020-09-12 05:00:02-03","US","US","2120610","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Wurth","148","1945","7","20","South America","Argentina",NA,NA,NA,"US02860043",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Dep. San Cosme, Paso de la Patria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"321","2020-09-12 05:00:02-03","US","US","3060990","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","P. Arenas","2970","1985","8","4","South America","Argentina",NA,NA,NA,"US02860056",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Pcia. Formosa, Dto. Bermejo, Dr. G. Sayago, (La Rinconada).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"322","2020-09-12 05:00:02-03","US","US","1934631","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","W. G. F. Herter","5024","1929","7",NA,"South America","Argentina",NA,NA,NA,"US02860002",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Dep. de Chaco, Rio Verde.",NA,NA,NA,"50","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"323","2020-09-12 05:00:02-03","US","US","3117095","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-- Beck, -. Michel & -- Garcia","11581","1985","9","24","South America - Neotropics","Bolivia",NA,NA,NA,"US02859994",NA,"Scrophulariales","(Nees) Lindau",NA,"Tarija",NA,"Dpto. Tarija, Prov. Gran Chaco, Yacuiba 18-24 kms. hacia Palos Blancos, Subiendo a la serrania de Caraparí.",NA,NA,NA,"800","1230",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"324","2020-09-12 05:00:02-03","US","US","3382145","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & L. Guerrero","36216","1993","6","10","South America","Paraguay",NA,NA,NA,"US02860008",NA,"Scrophulariales","(Nees) Lindau",NA,"Central",NA,"Acosta ñu: Creek, affluent of Paraguay River.","-57.53","-25.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"325","2020-09-12 05:00:02-03","US","US","3064572","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-- Beck, -. Michel & -- Garcia","11609","1985","9","25","South America - Neotropics","Bolivia",NA,NA,NA,"US02859993",NA,"Scrophulariales","(Nees) Lindau",NA,"Tarija",NA,"Dpto. Tarija, Prov. Gran Chaco, Yacuiba 19 kms. hacia Villamontes, Aguayrenda 3 kms. W de El Palmar, Bosque alterado en el pie de la serrania de Caraparí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"326","2020-09-12 05:00:02-03","US","US","1545027","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","2295","1923","6","22","South America","Argentina",NA,NA,NA,"US02860087",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia de Tucumán, (R. A.), Departamento Tafi, Tafi Viejo.",NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","3381821","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & L. Guerrero","47006","1997","7","28","South America","Paraguay",NA,NA,NA,"US02860012",NA,"Scrophulariales","(Nees) Lindau",NA,"Presidente Hayes",NA,"Estancia Zalazar, Salt flats and lakes.","-59.1886","-23.0353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","1876882","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","828","1920","5",NA,"South America","Argentina",NA,NA,NA,"US02860078",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: Capital - Barranca colorada.",NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","944088","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,"967","1888",NA,NA,"South America","Paraguay",NA,NA,NA,"US02860000",NA,"Scrophulariales","(Nees) Lindau",NA,NA,NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","3443027","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. C. Wasshausen & J. R. I. Wood","2267","2000","8","3","South America - Neotropics","Bolivia",NA,NA,NA,"US02859975",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Nuflo de Chavez, 8 km E of San Javier on road to Concepcion.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","3342187","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood","8416",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02859989",NA,"Scrophulariales","(Nees) Lindau",NA,"Chuquisaca",NA,"Río Limon Valley between Puente Azero and El Rosal.",NA,NA,"US02859989_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","2120606","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Villa","470","1945","9","9","South America","Argentina",NA,NA,NA,"US02860071",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Famaillá, Quebrada de Lules.",NA,NA,"US02860071_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"333","2020-09-12 05:00:02-03","US","US","2120488","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","L. Monetti","1094","1913","8","5","South America","Argentina",NA,NA,NA,"US02860093",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucuman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","3381900","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & L. Guerrero","39390","1994","5","26","South America","Paraguay",NA,NA,NA,"US02860014",NA,"Scrophulariales","(Nees) Lindau",NA,"Presidente Hayes",NA,"Presidente Hayes, Between Cruce to Loma Plata and Estancia Montiel, 2 km south of Route 9, Km 413.","-59.75","-22.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","1878040","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ragonese, --","3148","1938","2","10","South America","Argentina",NA,NA,NA,"US02860109",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Fe",NA,"Depto General Obligado: entre Villa Ana y Ocampo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"336","2019-12-09 17:29:15-03","UFPR","EFC","18455","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Cruz, K.B.; Bacherky, E.H.S.","31","2019","07","14",NA,"Brasil",NA,NA,"Herbácea 0,4 m, flor lilás, em subosque de floresta","EFC018455",NA,NA,"(Nees) Lindau","Cruz, K.B.","Mato Grosso do Sul","Corumbá","Fazenda São João","-57.049251","-19.395247",NA,"90","90","2019","07","31",NA,NA,"-57.049251","-19.395247",NA,NA,NA,NA
"337","2019-11-13 11:14:00-03","USP","SPF","118329","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pereira-Noronha, MR","1407","1995","08","07",NA,"Brasil",NA,NA,NA,"SPF00118329",NA,NA,"(Nees) Lindau","Kameyama, C","São Paulo","Andradina",NA,"-51.566667","-20.783333","SPF00118329","355","355",NA,NA,NA,NA,NA,"-51.566667","-20.783333",NA,NA,NA,NA
"338","2019-11-13 11:14:00-03","USP","SPF","120815","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Vieira, R","368","1990","08","09",NA,"Brasil",NA,NA,NA,"SPF00120815",NA,NA,"(Nees) Lindau","Fernandes, UG","Distrito Federal","Brasília","Área de Proteção Ambiental de Cafuringa","-47.916667","-15.666667","SPF00120815",NA,NA,"2015","08",NA,NA,NA,"-47.916667","-15.666667",NA,NA,NA,NA
"339","2019-11-13 11:14:00-03","USP","SPF","132823","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Jacques, EL","749","1998","05","20",NA,"Brasil",NA,NA,NA,"SPF00132823",NA,NA,"(Nees) Lindau","Fernandes, UG","Mato Grosso do Sul","Corumbá","Morro do Jacadigo","-57.6533012390137","-19.0091991424561","SPF00132823",NA,NA,"2017","10",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:14:00-03","USP","SPF","174390","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Hatschbach, G","77289","2004","03","19",NA,"Brasil",NA,NA,NA,"SPF00174390",NA,NA,"(Nees) Lindau","Wasshausen, DC","Mato Grosso do Sul","Taquarussu",NA,"-53.3513984680176","-22.4878005981445","SPF00174390",NA,NA,"2005",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:14:00-03","USP","SPF","118331","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pereira-Noronha, MR","1365","1995","08","05",NA,"Brasil",NA,NA,NA,"SPF00118331",NA,NA,"(Nees) Lindau","Kameyama, C","São Paulo","Ilha Solteira",NA,"-51.3400001525879","-20.4300003051758","SPF00118331",NA,NA,NA,NA,NA,"31913","auto",NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:14:00-03","USP","SPF","118330","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pereira-Noronha, MR","1492","1995","08","03",NA,"Brasil",NA,NA,NA,"SPF00118330",NA,NA,"(Nees) Lindau","Fernandes, UG","São Paulo","Pereira Barreto",NA,"-51.0999984741211","-20.6299991607666","SPF00118330",NA,NA,"2015","05",NA,"36734","auto",NA,NA,NA,NA,NA,NA
"343","2019-10-07 09:15:11-03","UEFS","HUEFS","117421","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Hatschbach, G.","77298","2004","03","19",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0117421","Angiospermae","Lamiales","(Nees) Lindau",NA,"Mato Grosso do Sul","Bonito","Rodovia Bonito - Anastácio, Taquaruçu.","-56.4818992614746","-21.1210994720459","HUEFS0117421",NA,NA,NA,NA,NA,"71352","auto",NA,NA,"Asteranae",NA,NA,NA
"344","2019-09-04 18:50:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]"
"345","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251121F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0251121F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0251121F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"346","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251122F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251122F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251122F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"347","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251123F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251123F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251123F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"348","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251124F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0251124F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0251124F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"349","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251125F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251125F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251125F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"350","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251126F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251126F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251126F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"351","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251127F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0251127F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0251127F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"352","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251128F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251128F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251128F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"353","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251129F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251129F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251129F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"354","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251130F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0251130F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0251130F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"355","2015-03-13 19:30:28-03","F","FMNH-SEEDPLANTS","V0251131F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0251131F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0251131F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"356","2020-04-30 10:46:02-03","F","FMNH-SEEDPLANTS","V0251132F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini","11578","1975","8","21","South America","Argentina",NA,NA,NA,"V0251132F","Spermatophyta",NA,NA,"RRC ID Flag","Corrientes",NA,NA,"-58","-29","V0251132F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11578",NA
"357","2015-03-13 19:30:28-03","F","FMNH-SEEDPLANTS","V0251133F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0251133F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0251133F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"358","2015-03-13 19:30:28-03","F","FMNH-SEEDPLANTS","V0251134F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251134F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251134F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"359","2015-03-13 19:30:28-03","F","FMNH-SEEDPLANTS","V0251135F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0251135F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0251135F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"360","2015-03-13 19:30:28-03","F","FMNH-SEEDPLANTS","V0251136F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0251136F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0251136F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"361","2019-04-13 11:44:57-03","F","FMNH-SEEDPLANTS","V0396883F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. T. Hunziker","20649","1970","9","20","South America","Argentina",NA,NA,NA,"V0396883F","Spermatophyta",NA,NA,"RRC ID Flag","Catamarca",NA,NA,"-67","-27","V0396883F_01 V0396883F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"20649",NA
"362","2019-04-13 11:45:35-03","F","FMNH-SEEDPLANTS","V0396884F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini","11578","1975","8","21","South America","Argentina",NA,NA,NA,"V0396884F","Spermatophyta",NA,NA,"RRC ID Flag","Corrientes",NA,NA,"-58","-29","V0396884F_01 V0396884F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11578",NA
"363","2020-04-30 10:44:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"364","2020-11-04 17:28:20-03","UEM","HUEM","16272","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Barragam, F","2","2009","10","30",NA,"Brasil",NA,NA,"Arbusto, ca. 1m de altura, flores de coloração lilas.; Floresta Estacional Semidicidual.","HUEM000000063",NA,NA,"(Nees) Lindau","M.G.Silva","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.","-52.898639","-22.584133","HUEM000000063","256","256","2010","09",NA,NA,NA,"-52.898639","-22.584133",NA,NA,NA,NA
"365","2020-11-04 17:28:20-03","UEM","HUEM","18900","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G.F.Pereira; Rosa, GS; Almeida, CG; K.Kawakita; Rodrigues, S","448","2010","08","13",NA,"Brasil",NA,NA,"Arbustiva, cerca 0,30m de altura; flores coloração lilás.","HUEM000027333",NA,NA,"(Nees) Lindau","K.Kawakita","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, Porto de Areia Cristo Rei, área de reflorestamento.","-53.161667","-22.711389",NA,"263","263","2010","11",NA,NA,NA,"-53.161667","-22.711389",NA,NA,NA,NA
"366","2020-11-04 17:28:20-03","UEM","HUEM","19001","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","K.Kawakita; G.F.Pereira; Almeida, CG; K.Kawakita; Rodrigues, S","1354","2010","08","13",NA,"Brasil",NA,NA,"Herbácea, cerca de 30cm de altura; flores coloração lilás.","HUEM000015054",NA,NA,"(Nees) Lindau","K.Kawakita","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, Porto de Areia Cristo Rei, área de reflorestamento.","-53.161667","-22.711389",NA,"263","263","2010","11",NA,NA,NA,"-53.161667","-22.711389",NA,NA,NA,NA
"367","2019-07-02 15:54:48-03","UEM","HUEM","22964","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","L.M.Garcia","326","2010","08","15",NA,"Brasil",NA,NA,"Herbácea, 25cm; botões florais de coloração lilás e verde, flores de coloração lilás; fruto imaturo de coloração verde.; Floresta Estacional Semidecidual.","HUEM000000065",NA,NA,"(Nees) Lindau","M.G. Caxambu","Paraná","Maringá","fazenda do CESUMAR, margem do córrego","-51.865172","-23.349528","HUEM000000065","423","423","2014","07",NA,NA,NA,"-51.865172","-23.349528",NA,NA,NA,NA
"368","2019-07-03 20:06:08-03","UEM","HUEM","18379","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ma.C.Souza","2439","1999","08","08",NA,"Brasil",NA,NA,"Herbácea; botão de cor amarela e flor aberta de coloração lilás",NA,NA,NA,"(Nees) Lindau","M.G.Silva","Mato Grosso do Sul","Batayporã","rio Baía, margem direita, Fazenda Bom Futuro","-53.2710990905762","-22.2952995300293",NA,NA,NA,"2010","09","28","52218","auto",NA,NA,NA,NA,NA,NA
"369","2020-11-04 17:28:20-03","UEM","HUEM","17676","Extra","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ma.C.Souza; A.A.Santos; Rosa, GS; F.E.Amadeo; Almeida, CG","2129","2009","09","22",NA,"Brasil",NA,NA,"Arbusto; flores roxas.","HUEM000015053",NA,NA,"(Nees) Lindau","M.G.Silva","Paraná","São Pedro do Paraná","Rio Paraná, faixa marginal ao rio, entorno da área de reflorestamento (PRASA).","-53.2200012207031","-22.8239002227783",NA,NA,NA,"2010","09","28","25063","auto",NA,NA,NA,NA,NA,NA
"370","2020-11-12 17:00:16-03","UEL","FUEL","2201","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Francisco das Chagas e Silva","757","1985","07","30",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) Lindau","Silva, MG","Mato Grosso do Sul","Nhecolândia","Fazenda Nhumirin",NA,NA,NA,NA,NA,"2011","03","24",NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-12 17:00:16-03","UEL","FUEL","7270","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Silveira, M; Francisco das Chagas e Silva","126","1989","08","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) Lindau","Silva, MG","Mato Grosso","Poconé","Rod. Transpantaneira Poconé-Porto Jofre, km115","-56.6227989196777","-16.2567005157471",NA,NA,NA,"2011","03","23","200792","auto",NA,NA,NA,NA,NA,NA
