"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","individualCount","typeStatus","continentOcean","preparationType","class","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"956","2021-04-05 12:31:21-03","UNIVASF","HVASF","16249","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","D.P. Souza","V.M. Cotarelli","2012","07","17","Brasil","Pernambuco","Parnamirim","Barragem Caximbo, parede da barragem, seco no momento da coleta.",NA,NA,"9999.000000","9999.000000","HVASF016249",NA,NA,NA,"2012","08","20",NA,"413","413","Epífita. Frutos maduros marrons.",NA,"1933",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"957","2021-04-05 12:31:21-03","UNIVASF","HVASF","9484","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Marcondes Oliveira","2010","08","18","Brasil","Pernambuco","Floresta","Caatinga arbustivo-arbórea aberta. Solo argilo-arenoso",NA,NA,"9999.000000","9999.000000","HVASF009484",NA,NA,NA,"2010","08","18",NA,"342","342","Epífita. Botões florais esverdeados. Ocasional.",NA,"5025",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"958","2021-04-05 12:31:21-03","UNIVASF","HVASF","20173","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","R.A. Silva","R.A. Silva","2013","04","03","Brasil","Ceará","Brejo Santo","Área de abrangência da unidade amostral PMN 12",NA,NA,"9999.000000","9999.000000","HVASF020173",NA,NA,NA,"2013","06","05",NA,"461","461","Erva epífita de flores passadas marrons.",NA,"2670",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"959","2021-04-05 12:31:21-03","UNIVASF","HVASF","9472","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Marcondes Oliveira","2010","08","17","Brasil","Pernambuco","Floresta","Caatinga arbustivo-arbórea aberta. Solo argilo-arenoso.",NA,NA,"9999.000000","9999.000000","HVASF009472",NA,NA,NA,"2010","10","17",NA,"367","367","Epífita. Botões florais esverdeados. Freqüente.",NA,"5013",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"960","2021-04-05 12:31:21-03","UNIVASF","HVASF","7174","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","01","29","Brasil","Bahia","Umburanas","Rio Murim, mata ciliar, PNBO",NA,NA,"9999.000000","9999.000000","HVASF007174",NA,NA,NA,"2010","01","29",NA,"744","744","Epifita. Frutos verdes.",NA,"6430",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"961","2021-04-05 12:31:21-03","UNIVASF","HVASF","19299","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.C.P. Oliveira","A.C.P. Oliveira","2013","01","23","Brasil","Pernambuco","Serrita","Sítio Santo Antônio",NA,NA,"9999.000000","9999.000000","HVASF019299",NA,NA,NA,"2013","01","23",NA,"503","503","Hemiparasita. Folha simples, acinzentada. Fruto marrom.",NA,"2283",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"962","2021-04-05 12:31:21-03","UNIVASF","HVASF","11193","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Marcondes Oliveira","2011","03","24","Brasil","Pernambuco","Salgueiro","Projeto de Transposição do São Francisco, VPR Negreiros, Lote 3. Caatinga arbustivo-arbórea densa. Solo argiloso.",NA,NA,"9999.000000","9999.000000","HVASF011193",NA,NA,NA,"2011","03","24",NA,"463","463","Epífita. Flores passadas. Frequente.",NA,"5575",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"963","2021-04-05 12:31:21-03","UNIVASF","HVASF","11254","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira Filho","F.F.S. Silva","2011","04","06","Brasil","Pernambuco","Petrolina","CCA,UNIVASF, próximo ao hospital veterinário",NA,NA,"9999.000000","9999.000000","HVASF011254",NA,NA,NA,"2011","04","07",NA,"391","391","Epífita sobre Commiphora leptophloeos. Fruto capsular imaturo.",NA,"206",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"964","2021-04-05 12:31:21-03","UNIVASF","HVASF","8878","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","05","14","Brasil","Bahia","Sento Sé","Serra das Almas, campo rupestre",NA,NA,"9999.000000","9999.000000","HVASF008878",NA,NA,NA,"2010","05","15",NA,"935","935","Epífita. Inflorescência seca.",NA,"6723",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"965","2021-04-05 12:31:21-03","UNIVASF","HVASF","18463","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","D.G. Oliveira","A.C.P. Oliveira","2012","11","20","Brasil","Pernambuco","Serra Talhada","Sítio Poço do Pau",NA,NA,"9999.000000","9999.000000","HVASF018463",NA,NA,NA,"2012","12","27",NA,"475","475","Epífita. Folha simples e acinzentada. Fruto marrom.",NA,"1913",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"966","2021-04-05 12:31:21-03","UNIVASF","HVASF","9570","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.C. Honorato","2010","08","17","Brasil","Pernambuco","Custódia","Serra das Cinzas, Sítio Vitória",NA,NA,"9999.000000","9999.000000","HVASF009570","HVASF009570_01",NA,NA,"2010","08","17",NA,"556","556","Epífita sob Spondias tubeorsa (umbuzeiro). Fruto elipsóide, castanho.",NA,"5",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"967","2021-04-05 12:31:14-03","UNIVASF","HVASF","8820","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","cf. streptocarpa","Tillandsia cf. streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","05","13","Brasil","Bahia","Sobradinho","Fazenda Bom Sucesso, propriedade do Neto",NA,NA,"9999.000000","9999.000000","HVASF008820","HVASF008820_v01 HVASF008820_v02",NA,NA,"2010","05","13",NA,"500","500","Rupícola no sol. Folhas prateadas. Em cultivo.&nf;&nf;Amostra não correlacionada na coleção viva. Material perdido no herbário HVASF.",NA,"6654",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"968","2021-04-05 12:31:21-03","UNIVASF","HVASF","19863","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","M.V. Meiado","2011","04","10","Brasil","Pernambuco","Cabrobó","Lote 3. Distrito de Umãs. Próximo ao Reservatório do Livramento",NA,NA,"9999.000000","9999.000000","HVASF019863",NA,NA,NA,"2011","04","10",NA,"404","404","Epífitas com flores presentes. Coleta realizada durante o Curso de Campo de Ecologia da Caatinga de 2011.",NA,"609",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"969","2021-04-05 12:31:14-03","UNIVASF","HVASF","1562","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira Filho","J.A. Siqueira Filho","2002","08","13","Brasil","Pernambuco","Triunfo","Pico do Papagaio",NA,NA,"9999.000000","9999.000000","HVASF001562","HVASF001562_v01",NA,NA,"2002","08","13",NA,"1193","1193","Planta rupícola. Folhas argênteas, canaliculadas, densamente pilosas. Inflorescência com 75cm alt., eretas, polísticas. raízes tuberosas. Material depositado no Bromeliário Biouniverso sob o n° 477.",NA,"1258",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"970","2021-04-05 12:31:21-03","UNIVASF","HVASF","7399","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","01","26","Brasil","Bahia","Jacobina","Itaitú, Serra do Sincorá, cachoeira Véu de Noiva",NA,NA,"9999.000000","9999.000000","HVASF007399",NA,NA,NA,"2010","01","26",NA,"631","631","Rupícola. Folhas esbranquiçadas. Frutos imaturos verdes.",NA,"6383",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"971","2021-04-05 12:31:21-03","UNIVASF","HVASF","12999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","D.P. Souza","E.M.B. Nunes","2010","09","17","Brasil","Pernambuco","Cabrobó","Lote 1, Área de captação, lado esquerdo do canal da transposição.",NA,NA,"9999.000000","9999.000000","HVASF012999",NA,NA,NA,"2011","09","17",NA,"354","354","Epífita em Aspidosperma pyrifolium Mart. (Apocynaceae). Folhas formando rosetas. Inflorescência racemosa. Frutos secos.",NA,"26",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"972","2021-04-05 12:31:21-03","UNIVASF","HVASF","2717","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira Filho","J.R. Maciel","2009","01","21","Brasil","Pernambuco","Cabrobó","Área do Canal.",NA,NA,"9999.000000","9999.000000","HVASF002717",NA,NA,NA,"2011","09","29",NA,"371","371","Caatinga arbustiva-arbórea aberta.",NA,"651",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"973","2021-04-05 12:31:21-03","UNIVASF","HVASF","10028","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","10","31","Brasil","Bahia","Monte Santo","Serra do Monte Santo, afloramento rochoso por trás da Igreja de Nossa Senhora das Dores, caminho para Santuário de Santa Cruz, Caatinga. Campo rupestre com vegetação arbustiva.",NA,NA,"9999.000000","9999.000000","HVASF010028",NA,NA,NA,"2010","10","31",NA,"623","623","Rupícola, meia sombra. Folhas esbranquiçadas. Inflorescência seca.",NA,"7232",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"974","2021-04-05 12:31:21-03","UNIVASF","HVASF","14641","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E.V.R. Ferreira","E.V.R. Ferreira","2012","03","06","Brasil","Pernambuco","Custódia","Lote 10, Reservatório Bagres",NA,NA,"9999.000000","9999.000000","HVASF014641",NA,NA,NA,"2012","03","16",NA,"524","524","Epífita sob Commiphora leptophloeos (Burseraceae). Folhas argênteas, pilosas, sobrepostas, flores passadas.",NA,"461",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"975","2021-04-05 12:31:21-03","UNIVASF","HVASF","14143","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.R. Fabricante","C.R.S. Oliveira","2012","01","24","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, a cerca de 1km da Pousada Vale do Catimbau sentido Cannyon",NA,NA,"9999.000000","9999.000000","HVASF014143",NA,NA,NA,"2012","03","24",NA,"844","844","Erva ca. de 25cm alt, epífita de Fabaceae. Frutos passados, anemocóricos.",NA,"47",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"976","2021-04-05 12:31:21-03","UNIVASF","HVASF","9367","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","08","03","Brasil","Pernambuco","Sertânia","Brejo Velho, Serra Jabitacá, Síto Bolandera, Propriedade do Sra Josefa Soares de Lima",NA,NA,"9999.000000","9999.000000","HVASF009367",NA,NA,NA,"2010","10","07",NA,"1058","1058","Rupícola. Frutos imaturos verdes. Foto.",NA,"7073",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"977","2021-04-05 12:31:21-03","UNIVASF","HVASF","10668","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Marcondes Oliveira","2011","01","27","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Brejo São José Caatinga arbustivo-arbórea semi-aberta. Solo argilo-arenoso.",NA,NA,"9999.000000","9999.000000","HVASF010668",NA,NA,NA,"2011","01","27",NA,"716","716","Epífita. Escapo floral esverdeado. Freqüente.",NA,"5469",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"978","2021-04-05 12:31:21-03","UNIVASF","HVASF","10688","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Marcondes Oliveira","2010","12","08","Brasil","Pernambuco","Floresta","Caatinga arbustiva aberta. Lote 10.",NA,NA,"9999.000000","9999.000000","HVASF010688",NA,NA,NA,"2010","12","08",NA,"463","463","Epífita. Inflorescência passada. Freqüente.",NA,"5319",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"979","2021-04-05 12:31:21-03","UNIVASF","HVASF","5508","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","J.G. Carvalho-Sobrinho","2009","09","03","Brasil","Pernambuco","Floresta","Próximo ao Reservatório Muquém",NA,NA,"9999.000000","9999.000000","HVASF005508",NA,NA,NA,"2009","09","03",NA,"558","558","Epífita. Pétalas roxas. Unicata.",NA,"2356",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"980","2021-04-05 12:31:21-03","UNIVASF","HVASF","11223","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Marcondes Oliveira","2011","03","25","Brasil","Pernambuco","Cabrobó","Projeto de Transposição do São Francisco, VPR Captação, Lote 1. Caatinga arbustivo-arbórea densa. Solo argiloso.",NA,NA,"9999.000000","9999.000000","HVASF011223",NA,NA,NA,"2011","03","25",NA,"350","350","Erva epífita. Inflorescência lilás. Freqüente.",NA,"5605",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"981","2021-04-05 12:31:21-03","UNIVASF","HVASF","19599","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","V.M. Cotarelli","V.M. Cotarelli","2013","02","20","Brasil","Pernambuco","Parnamirim","Fazenda Barra grande, acesso por estrada vicinal paralela a transnordestina",NA,NA,"9999.000000","9999.000000","HVASF019599",NA,NA,NA,"2013","02","20",NA,"429","429","Epífita, frutos marrons.",NA,"2435",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"982","2021-04-05 12:31:21-03","UNIVASF","HVASF","15856","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E.V.R. Ferreira","C.R.S. Oliveira","2012","07","04","Brasil","Pernambuco","Buíque","Parque Nacional do Vale do Catimbau, trilha de acesso à Loca da Cinza.",NA,NA,"9999.000000","9999.000000","HVASF015856",NA,NA,NA,"2012","08","14",NA,"789","789","Epífita em Cereus sp. Folhas pilosas. Escapo floral 0,4 m de alt. Frutos imaturos verdes.",NA,"350",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"983","2021-04-05 12:31:21-03","UNIVASF","HVASF","23599","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira Filho","E.D.S. Almeida","2017","06","13","Brasil","Bahia","Jacobina","Itaitu, Cachoeira Véu de Noiva, parte baixa da queda d'água",NA,NA,"9999.000000","9999.000000","HVASF023599",NA,NA,NA,"2017","12","06",NA,"610","610","Erva epífita, ca. de 30 cm alt. Cresce sobre o paredão vertica, nas frestas das rochas.",NA,"104",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"984","2021-04-05 12:31:21-03","UNIVASF","HVASF","5476","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.G. Carvalho-Sobrinho","J.G. Carvalho-Sobrinho","2009","08","31","Brasil","Pernambuco","Floresta","Estrada de terra entre o canal e a PE-360",NA,NA,"9999.000000","9999.000000","HVASF005476",NA,NA,NA,"2009","08","31",NA,"558","558","Epífita. Folhas acinzentadas. Inflorescência ca. 30cm alt. Frutos amadurecendo amarronzados.",NA,"2323",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"985","2021-04-05 12:31:21-03","UNIVASF","HVASF","6134","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","D. Araújo","2009","08","17","Brasil","Pernambuco","Floresta","Estrada vicinal no povoado de volta",NA,NA,"9999.000000","9999.000000","HVASF006134","HVASF006134_v01 HVASF006134_v02",NA,NA,"2010","01","25",NA,"459","459","Epífita. Frutos verdes.",NA,"723",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"986","2021-04-05 12:31:21-03","UNIVASF","HVASF","19163","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","F.F.S. Silva","F.F.S. Silva","2013","01","15","Brasil","Pernambuco","Custódia","Reservatório Copiti",NA,NA,"9999.000000","9999.000000","HVASF019163",NA,NA,NA,"2013","01","16",NA,"511","511","Erva epífita sobre Erythrina velutina Willd. (Fabaceae). Frutos deiscentes, sementes anemocóricas",NA,"673",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"987","2021-04-05 12:31:21-03","UNIVASF","HVASF","13993","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","V.M. Cotarelli","J.V.A. Ferreira","2011","12","16","Brasil","Pernambuco","Cabrobó","Próximo ao Ponto de Monitoramento 03.",NA,NA,"9999.000000","9999.000000","HVASF013993",NA,NA,NA,"2012","02","20",NA,"386","386","Hepífita sobre Erythrina velutina. Inflorescência com flores passadas.",NA,"137",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"988","2021-04-05 12:31:21-03","UNIVASF","HVASF","13762","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","F.F.S. Silva","F.F.S. Silva","2011","11","16","Brasil","Pernambuco","Floresta","Faz. Jatobá II. Margem direita do Riacho do Navio",NA,NA,"9999.000000","9999.000000","HVASF013762",NA,NA,NA,"2011","11","29",NA,"339","339","Epífita sobre Myracrodruon urundeuva.",NA,"522",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"989","2021-04-05 12:31:21-03","UNIVASF","HVASF","17370","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","D.P. Souza","R.R.V. Gonçalves","2012","04","06","Brasil","Bahia","Itiúba","Povoado de Picos, Serra de Picos",NA,NA,"9999.000000","9999.000000","HVASF017370",NA,NA,NA,"2012","05","08",NA,"545","545","Epífita. Folhas suculentas, argênteas, pilosas e sobrepostas. Inflorescências em racemo amarelos ca. de 25cm alt.",NA,"8",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"990","2021-04-05 12:31:14-03","UNIVASF","HVASF","2352","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","J.R. Maciel","2008","12","11","Brasil","Pernambuco","Cabrobó","Caminho para Umãs.",NA,NA,"9999.000000","9999.000000","HVASF002352",NA,NA,NA,"2009","10","29",NA,"380","380","Epífita. Folhas glaucas. Pétalas cremes. Epifitando Aspidosperma pyrifolium.",NA,"617",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"991","2021-04-05 12:31:21-03","UNIVASF","HVASF","12956","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira Filho","V.F. Araújo","2011","11","06","Brasil","Pernambuco","Petrolina","Universidade Federal do Vale do São Francisco (UNIVASF), Campus Ciências Agrárias (CCA), próximo ao Hospital Veterinário",NA,NA,"9999.000000","9999.000000","HVASF012956",NA,NA,NA,"2011","12","14",NA,"364","364","Erva epífita. Folhas argênteas. Frutos deiscentes. Sementes plumosas.",NA,"29",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"992","2021-04-05 12:31:21-03","UNIVASF","HVASF","23635","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira-Filho","E.D.S. Almeida","2017","12","14","Brasil","Bahia","Sento Sé","Povoado do Alegre, Cachoeira Zé do Leite, próximo ao poço da cachoeira",NA,NA,"9999.000000","9999.000000","HVASF023635",NA,NA,NA,"2017","12","14",NA,"955","955","Epífita com ca. de 20 cm de alt. Folhas argênteas, inflorescência passada.",NA,"140",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"993","2021-04-05 12:31:21-03","UNIVASF","HVASF","19178","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","F.F.S. Silva","F.F.S. Silva","2013","01","22","Brasil","Paraíba","São José de Piranhas","Reservatório Cuncas",NA,NA,"9999.000000","9999.000000","HVASF019178","HVASF019178_v01 HVASF019178_v02 HVASF019178_v03 HVASF019178_v04",NA,NA,"2013","01","30",NA,"386","386","Epífita frequente sobre Licania rigida Benth. (Chrysobalanaceae). Frutos deiscentes contendo várias sementes anemocóricas.",NA,"690",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"994","2021-04-05 12:31:21-03","UNIVASF","HVASF","13780","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","F.F.S. Silva","F.F.S. Silva","2012","01","09","Brasil","Pernambuco","Floresta","Área de Captação do eixo Leste do Projeto de Integração do Rio São Francisco",NA,NA,"9999.000000","9999.000000","HVASF013780",NA,NA,NA,"2012","01","09",NA,"306","306","Epífita sobre a Matriz Nº1 Aspidosperma pyrifolium. Frutos imaturos.",NA,"544",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"995","2021-04-05 12:31:21-03","UNIVASF","HVASF","12117","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","V.M. Cotarelli","V.M. Cotarelli","2011","07","12","Brasil","Pernambuco","Custódia","Lote 10, Reservatório Bagres",NA,NA,"9999.000000","9999.000000","HVASF012117",NA,NA,NA,"2011","08","24",NA,"530","530","Epífita, infloresências com flores amarelas.",NA,"830",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"996","2021-04-05 12:31:21-03","UNIVASF","HVASF","3287","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","J.G. Carvalho-Sobrinho","2009","02","04","Brasil","Pernambuco","Cabrobó","Área do PISF, próximo ao Reservatório Tucutu, ca. 13 km NW da cidade. Mata ciliar",NA,NA,"9999.000000","9999.000000","HVASF003287",NA,NA,NA,"2009","10","29",NA,"353","353","Epífita. Flores com corola lilás. Frutos passados acastanhados. Fotos.",NA,"1893",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"997","2021-04-05 12:31:21-03","UNIVASF","HVASF","15015","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E.V.R. Ferreira","C.R.S. Oliveira","2012","02","28","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon",NA,NA,"9999.000000","9999.000000","HVASF015015",NA,NA,NA,"2012","02","28",NA,"883","883","Epífita suculenta. Folhas argênteas, pilosas. Inflorescência ca. de 60cm alt. Flores tubulosas, lilases.",NA,"252",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"998","2021-04-05 12:31:14-03","UNIVASF","HVASF","2322","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","M.M. Coelho","M.M. Coelho","2008","10","31","Brasil","Pernambuco","Petrolina","Fazenda Experimental - UNIVASF, parcela conservada",NA,NA,"9999.000000","9999.000000","HVASF002322",NA,NA,NA,"2008","10","31",NA,"374","374","Erva freqüente, epífita em Cnidoscolus quercifolius (Euphorbiaceae). Folhas argênteas, pilosas, sobrepostas.",NA,"84",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"999","2021-04-05 12:31:21-03","UNIVASF","HVASF","11492","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E.C.O. Chagas","F.F.S. Silva","2011","04","10","Brasil","Pernambuco","Cabrobó","Distrito de Umãs, Lote II",NA,NA,"9999.000000","9999.000000","HVASF011492",NA,NA,NA,"2011","04","10",NA,"390","390","Epífita. Folhas pilosas. Frutos capsulares, sementes anemocóricas.",NA,"319",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"1000","2021-04-05 12:31:21-03","UNIVASF","HVASF","7922","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","M.M. Coelho","M.M. Coelho","2010","03","18","Brasil","Pernambuco","Petrolina","Fazenda Experimental da UNIVASF, parcela permanente 08",NA,NA,"9999.000000","9999.000000","HVASF007922",NA,NA,NA,"2010","03","18",NA,"400","400","Erva epífita em Commiphora leptophloeos. Flores lilases.",NA,"273",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"1001","2021-04-05 12:31:21-03","UNIVASF","HVASF","23126","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Siqueira Filho","J.A. Siqueira Filho","2016","08","02","Brasil","Bahia","Paulo Afonso","Serra do Umbuzeiro, no arredores do topo da Serra",NA,NA,"9999.000000","9999.000000","HVASF023126",NA,NA,NA,"2016","08","26",NA,"505","505","Epífita, ca. de 30 cm alt. Flores tubulosas, cor lilás.",NA,"3798",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
"1002","2021-04-05 12:31:21-03","UNIVASF","HVASF","9345","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A.P. Fontana","A.P. Fontana","2010","07","23","Brasil","Pernambuco","Cabrobó","Serra do Cajueiro",NA,NA,"9999.000000","9999.000000","HVASF009345",NA,NA,NA,"2010","10","07",NA,"623","623","Epífita. Frutos imaturos verdes.",NA,"7042",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"U"
