"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","locality","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"997","2021-03-04 15:43:17-03","IF","SPSF","03789","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","A. Rodrigues",NA,"1950","11","09","Brasil","SP",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul","fazenda Santa Fe",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"998","2021-03-04 15:43:17-03","IF","SPSF","43994","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","1457","2010","09","23","Brasil","SP","Angatuba","-48.821111","-23.006944",NA,NA,NA,NA,"COLETA: Arvoreta até 1 metro; Botões esverdeados.; GEOGRAFIA: Vegetação de Cerrado denso.&nf;Altitude aproximada de 760 m.;",NA,NA,NA,"América do Sul","Estação Ecológica",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"999","2021-03-04 15:43:17-03","IF","SPSF","04732","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","O.Vecchi","178",NA,NA,NA,"Brasil","SP","Loreto",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1000","2021-03-04 15:43:17-03","IF","SPSF","23319","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","L.P. de Queiroz","2014","11","30","L.C.Souza","176","1997","12","07","Brasil","SP","Itapetininga","-48","-23.566667",NA,NA,NA,NA,"COLETA: Árvore de 4m de altura; flores brancas.&nf;03 Duplicatas; GEOGRAFIA: No campo.;",NA,NA,NA,"América do Sul","Estação Experimental",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1001","2021-03-04 15:43:17-03","IF","SPSF","41201","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","L.P. de Queiroz","2012","09","30","O.T. Aguiar & R.Cielo-Filho & C.R.Lima","1205","2008","12","16","Brasil","SP","Itapeva","-49.082222","-24.074167",NA,NA,"700","700","COLETA: Na direção ao Banhado&nf;Arvoreta de flores brancas;",NA,NA,NA,"América do Sul","Estação Experimental",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1002","2021-03-04 15:43:17-03","IF","SPSF","49452","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","(Kunth) Vogel","N.M.Ivanauskas",NA,NA,NA,"N.M.Ivanauskas & F.M.Souza & M.I.A.Matos","6738","2015","02","03","Brasil","SP","Batatais","-47.585","-20.890833",NA,NA,"898","898","COLETA: árvore 3m. Frutos imaturos verdes.; GEOGRAFIA: Cerrado.;",NA,NA,NA,"América do Sul","Floresta Estadual de Batatais",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1003","2021-03-04 15:43:17-03","IF","SPSF","08555","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","L.M.A.G.Garrido",NA,"1984","02","10","Brasil","BA","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul","Estação Experimental Lemos Maia",NA,NA,"Magnoliophyta","Fabales","36070","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"1004","2021-03-04 15:43:17-03","IF","SPSF","12141","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","P.R.Domingos",NA,"1987","11","10","Brasil","BA","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul","Estação Experimental Lemos Maia",NA,NA,"Magnoliophyta","Fabales","36070","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"1005","2021-03-04 15:43:17-03","IF","SPSF","08980","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"O.Cesar","311","1984","10","22","Brasil","MS","Selviria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul","proximo a Ilha Solteira",NA,NA,"Magnoliophyta","Fabales","74358","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"1006","2021-03-04 15:43:17-03","IF","SPSF","03480","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","D.Bento Pickel",NA,"1949","10","27","Brasil","SP","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Fabales","24621","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"1007","2021-03-04 15:43:17-03","IF","SPSF","04468","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","M.A. Cunha",NA,"1950","12","13","Brasil","SP","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Fabales","24621","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"1008","2021-03-04 15:43:17-03","IF","SPSF","00723","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.B.Baitello","2012","12","19","D.Bento Pickel",NA,"1943","10","07","Brasil","SP","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul","fazenda Santa Tereza da Bela Cruz",NA,NA,"Magnoliophyta","Fabales","24621","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"1009","2020-10-26 09:32:17-03","UNEMAT","NX-FANEROGAMAS","2821","PreservedSpecimen","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlembr.) Yakovlev",NA,NA,NA,NA,"Marimon B.S., et al.","BS74","1994","10","26","Brasil","Mato Grosso","Nova Xavantina","-52.35","-14.69","-52.35","-14.69","300","300","Comum. Relevo levemente acidentado[HABITAT=Cerrado]",NA,NA,NA,NA,"Transecto na Reserva do Campus Universitário. Parcela nº 79. Indivíduo nº 922.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-10-26 09:32:17-03","UNEMAT","NX-FANEROGAMAS","1145","PreservedSpecimen","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlembr.) Yakovlev",NA,NA,NA,NA,NA,"261","1999","12","15","Brasil","Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"Fruto imaturo. Casca suberosa.[HABITAT=Cerrado]",NA,NA,NA,NA,"Canpus Universitário da UNEMAT. Estação Biológica Mário Viana. Estrada de acesso ao Campus.",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"1011","2021-02-08 12:41:56-03","UFRGS","ICN","086795","S","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vog.","Lima, HC",NA,NA,NA,"Kakimani; Sueli, H","s.n.","1988","11","13","Brasil","SP","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"árvore ca. 4m, com inflorescência de flores brancas nas partes superiores, ramos flexíveis, folhas compostas; cerrado","ICN00023375","ICN00023375 ICN00023375_1",NA,"América do Sul","atrás do Hospital Veterinário",NA,NA,"Dicotyledon",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"1012","2020-03-04 16:04:27-03","UNESP-IS","HISA","2610","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1993","06",NA,"Caliente,A.D","419","1993","05","26","Brasil","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333","51w46'","20s59'",NA,NA,"Cerrado.Àrvore, tronco 8cm, ca 4m, frutos secos, pouco frequente.Nome vulgar: amendoim falso.",NA,NA,NA,NA,"Horto Barra do Moeda",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1013","2020-06-26 15:42:52-03","UNESP-IS","HISA","247","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1990","06",NA,"Brito,J.A.C.&Leiri,A","19","1986","11","07","Brasil","Mato Grosso do Sul","Selvíria","-51.410556","-20.394444","51w24'38''","20s23'40''",NA,NA,"Cerradão.Àrvore, ca 4m, flores brancas.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1014","2020-06-28 10:33:17-03","UNESP-IS","HISA","6761","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1999","12",NA,"Ozeki, M. & Pires, R","03","1999","10","22","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões creme, frutos imaturos.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1015","2020-03-04 16:04:27-03","UNESP-IS","HISA","8766","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Santos,J","2016","03","10","Reis, A.R. dos","05","2001","10","20","Brasil","São Paulo","Sud Mennucci","-50.920278","-20.690556","50W55'13","20S41'26",NA,NA,"Cerrado.Àrvore, ca 5m, não lactescente.",NA,NA,NA,NA,"Sítio São José",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1016","2020-03-04 16:04:27-03","UNESP-IS","HISA","5675","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1996","11",NA,"Felício, E.S. & Queiroz, D.R","03","1996","11","18","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,20m, flores e botões bege, frutos imaturos verdes.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1017","2020-03-04 16:04:27-03","UNESP-IS","HISA","9928","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Santos,J","2004","02",NA,"Scarano, J.V.","05","2003","11","13","Brasil","Mato Grosso do Sul","Selvíria","-51.419167","-20.367778","51W25'09","20S22'04",NA,NA,"Àrvore, ca 3,5m, flor amarela.",NA,NA,NA,NA,"BR-158",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1018","2020-03-04 16:04:27-03","UNESP-IS","HISA","5678","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1996","11",NA,"Ramirez, G.M. & César,L.E.V","02","1996","11","05","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões bege, frutos imaturos verdes.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1019","2020-03-04 16:04:27-03","UNESP-IS","HISA","2497","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","José, C.","1985","12",NA,"José, C.","131","1985","11","14","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Arbusto, ca 2m, flores amareladas, folhas compostas, preforação descendente.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1020","2020-03-04 16:04:27-03","UNESP-IS","HISA","8752","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cavalcante, A.S","2019","02","13","Santos, A.C.A.","03","2001","10","25","Brasil","Mato Grosso do Sul","Selvíria","-51.419167","-20.367778","51W25'09","20S22'04",NA,NA,"Mata.Àrvore, ca 4,5m, não lactescente, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1021","2020-03-04 16:04:27-03","UNESP-IS","HISA","4209","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","03","07","Caliente,A.D et al","s/n",NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333","51w46'","20s59'",NA,NA,"Cerrado.Àrvore, tronco 20cm, ca 2m de altura.",NA,NA,NA,NA,"Horto Barra do Moeda",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1022","2020-03-04 16:04:27-03","UNESP-IS","HISA","2498","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cavalcante, A.S","2019","02","13","Ambrósio, A.C.","04","1990","11","22","Brasil","São Paulo","Pereira Barreto","-51.100278","-20.630556","51W06'01","20S37'50",NA,NA,"Cerrado.Àrvore, ca 5,5m, flores creme.",NA,NA,NA,NA,"Margem de estrada",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1023","2020-06-28 10:33:17-03","UNESP-IS","HISA","7711","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","12","09","Silva, L.C.","05","1995","11","06","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões cor palha.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1024","2020-03-04 16:04:27-03","UNESP-IS","HISA","9929","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Santos,J","2003","11","26","Scardelato, D.A.","05","2003","11","13","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 4m, flores amarelas.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1025","2020-06-26 15:42:51-03","UNESP-IS","HISA","034","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1991","11","12","Tabarelli, C.A.","77","1986","10","31","Brasil","Mato Grosso do Sul","Selvíria","-51.410556","-20.394444","51w24'38''","20s23'40''",NA,NA,"Cerradão.Àrvore, ca 3m, flores brancas.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1026","2020-06-26 15:42:52-03","UNESP-IS","HISA","226","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1990","06",NA,"Romeiro, P.J.M.","06","1986","11","07","Brasil","Mato Grosso do Sul","Selvíria","-51.410556","-20.394444","51w24'38''","20s23'40''",NA,NA,"Cerradão.Àrvore, flor branca.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1027","2020-03-04 16:04:27-03","UNESP-IS","HISA","8751","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cavalcante, A.S","2019","02","13","Siva,H.A.S","04","2001","10","27","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Arbusto, flores amarelas.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1028","2020-06-28 10:33:17-03","UNESP-IS","HISA","6760","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1999","12",NA,"Baggio, F.C. & Mastrantonio,R.D.S","02","1999","10","22","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 4m, flores e botões creme.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1029","2020-03-04 16:04:27-03","UNESP-IS","HISA","1054","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Tiritan,O","1991","06",NA,"Tiritan,O&Paiva,M","197","1990","10","18","Brasil","Mato Grosso do Sul","Selvíria","-51.41","-20.394444","51w24'36''","20s23'40''",NA,NA,"Cerrado bovino.Arbusto robusto, ca 2m, apenas botões.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1030","2020-06-28 10:33:17-03","UNESP-IS","HISA","7713","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","12","09","Silva, T.R.B.","05","1995","11","06","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões cor palha.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1031","2020-03-04 16:04:27-03","UNESP-IS","HISA","4175","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1994","01","10","Maciel, M.","1830 a","1994","10","24","Brasil","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333","51w46'","20s59'",NA,NA,"Cerradão em regeneração.Àrvore, ca 5,5m, flores creme, odor suave, frequente.",NA,NA,NA,NA,"Horto Barra do Moeda",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1032","2020-03-04 16:04:27-03","UNESP-IS","HISA","8753","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cavalcante, A.S","2019","02","13","Lemos,G.C","04","2001","10","20","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Arbusto, ca 1,5m, não lactescente, flores amareladas.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1033","2020-06-28 10:33:17-03","UNESP-IS","HISA","7708","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","12","09","Lopes, I.C.","05","1995","11","06","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões cor palha.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1034","2020-06-28 10:33:17-03","UNESP-IS","HISA","7712","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","12","09","Dourado, M.C.","05","1995","11","06","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões cor palha.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1035","2020-03-04 16:04:27-03","UNESP-IS","HISA","1207","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1990","11",NA,"Tiritan,O&Paiva,M","274","1990","11","08","Brasil","Mato Grosso do Sul","Selvíria","-51.41","-20.394444","51w24'36''","20s23'40''",NA,NA,"Cerrado bovino.Àrvore, ca 6m, flores brancas odorosas.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1036","2020-06-28 10:33:17-03","UNESP-IS","HISA","6762","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1999","12",NA,"Mendonça, M.R.&Guillaumon,J.G","03","1999","10","22","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Arbusto, ca 2,5m, flores e botões creme.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1037","2020-06-28 10:33:17-03","UNESP-IS","HISA","7714","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","12","10","Seixas, E.P.M.","01","1995","11","01","Brasil","São Paulo","Jales","-50.540278","-20.260556","50W32'25","20S15'38",NA,NA,"Cerrado.Àrvore, ca 5m, flores e botões amarelos.",NA,NA,NA,NA,"Fazenda Jales",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1038","2020-03-04 16:04:27-03","UNESP-IS","HISA","3600","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1993","12",NA,"Nascimento, P.J.","785","1993","07","09","Brasil","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333","51w46'","20s59'",NA,NA,"Cerrado em regeneração.Arbusto, tronco 3cm, ca 2m, frutos maturos, rebrota, pouco frequente.",NA,NA,NA,NA,"Horto Barra do Moeda",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1039","2020-03-04 16:04:27-03","UNESP-IS","HISA","5674","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1996","11",NA,"Moraes, D.S. & Oliveira,G.N.D","03","1996","11","20","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões bege, frutos imaturos verdes.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1040","2020-06-26 15:42:52-03","UNESP-IS","HISA","273","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1990","06",NA,"Noronha,M.R.P","482","1984","12","19","Brasil","Mato Grosso do Sul","Selvíria","-51.410556","-20.394444","51w24'38''","20s23'40''",NA,NA,"Cerradão.Àrvore, ca 3m de altura.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1041","2020-06-28 10:33:17-03","UNESP-IS","HISA","7707","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1995","12","09","Soratto, R.P.","05","1995","11","06","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões cor palha.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1042","2020-03-04 16:04:27-03","UNESP-IS","HISA","5679","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Noronha,M.R.P","1996","11",NA,"Almeida, G.P. & Nagami,A","02","1996","11","08","Brasil","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões florais creme, frutos imaturos verdes.",NA,NA,NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
