"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"144","2020-12-21 16:11:27-03","MBM","MBM","144305","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","53114","1989","06","02","Southern America","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,"Trepadeira, flor creme, alto das árvores.; Mata pluvial degradada.","MBM144305","MBM144305","400","400",NA,NA,"1994",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:11:27-03","MBM","MBM","192797","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Tomé, M.V.F.","454","1995","07","31","Southern America","Brazil","Paraná","Bandeirantes","Mata do Laranjinha","-50.3675003051758","-23.1100006103516",NA,"Trepadeira; flores branca, estames amarelos.","MBM192797","MBM192797",NA,NA,NA,NA,"1996",NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:11:27-03","MBM","MBM","144439","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Nicolack, V.; Cordeiro, J.; Cordeiro, J.","135","1990","08","09","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro do Capivari","-49.0553016662598","-25.3055992126465",NA,"Apoiante, capítulos alvacentes.; Matinha degradada; encosta do morro.","MBM144439","MBM144439",NA,NA,NA,NA,"1991",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:11:27-03","MBM","MBM","8756","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.","18546","1968","02","07","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Guaricana","-49.0553016662598","-25.3055992126465",NA,"Trepadeira.; Clareiras na mata pluvial.","MBM008756","MBM008756","1000","1000",NA,NA,"1970",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:11:27-03","MBM","MBM","144298","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Nicolack, V.; Ribas, O.S.; Ribas, O.S.","14","1989","08","24","Southern America","Brazil","Paraná","Campina Grande do Sul","Rodovia BR-116, km 23.","-49.0553016662598","-25.3055992126465",NA,"Apoiante; flores alvacentas; Barrancos, margem de rodovia.","MBM144298","MBM144298",NA,NA,NA,NA,"1994",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:11:27-03","MBM","MBM","104928","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","73","1985","08","14","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,"Trepadeira; flores alvacentas.; Orla da mata.","MBM104928","MBM104928",NA,NA,NA,NA,"1986",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:11:27-03","MBM","MBM","37044","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, L.B.","Hatschbach, G.","4827","1958","07","06","Southern America","Brazil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,"Trepadeira; flor creme.; Mata Higrofila.","MBM037044","MBM037044",NA,NA,NA,NA,"1958",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:11:27-03","MBM","MBM","14462","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.","22874","1969","11","11","Southern America","Brazil","Paraná","Matinhos","Morro do Bico Torto, Encosta oriental.","-48.5428009033203","-25.8174991607666",NA,"Trepadeira, flor creme.; Clareias na mata pluvial, verte atlântica.","MBM014462","MBM014462","300","300",NA,NA,"1972","10",NA,"15275","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:11:27-03","MBM","MBM","59901","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.","41542","1978","05","26","Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda.","-48.834400177002","-25.476900100708",NA,"Trepadeira.; Orla da mata pluvial.","MBM059901","MBM059901",NA,NA,NA,NA,"1979",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:11:27-03","MBM","MBM","104927","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Oliveira, P.I.; Cordeiro, J.; Cordeiro, J.","915","1985","05","30","Southern America","Brazil","Paraná","Morretes","Véu de Noiva, Serra do Mar.","-48.834400177002","-25.476900100708",NA,"Trepadeira; flores alavacentas.; Bora da represa.","MBM104927","MBM104927",NA,NA,NA,NA,"1986",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:11:27-03","MBM","MBM","37039","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, L.B.","Hatschbach, G.","2452","1951","08","25","Southern America","Brazil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,"Volúvel.; Capoeira.","MBM037039","MBM037039",NA,NA,NA,NA,"1952",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:11:27-03","MBM","MBM","6350","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Tessmann, G.","813","1952","04","15","Southern America","Brazil","Paraná","Piraquara","Corvo, Serra do Mar; entre Corvo e Florestal.","-49.0633010864258","-25.4416999816895",NA,"Erva, flor branca; anteras amarelas.; Margem de córrego.","MBM006350","MBM006350","8","50",NA,NA,"1979",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:11:27-03","MBM","MBM","56075","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.","40294","1977","12","15","Southern America","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,"Trepadeira; flores alvacentas.; Capoeira.","MBM056075","MBM056075",NA,NA,NA,NA,"1979",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:11:27-03","MBM","MBM","34242","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Pabst, G.","5186","1959","10","04","Southern America","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,"MBM034242","MBM034242","1500","1500",NA,NA,"1976",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:11:27-03","MBM","MBM","34231","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Trinta, Z.A.; Fromm, E.; Fromm, E.","894","1964","08","20","Southern America","Brazil","Rio de Janeiro","Rio Claro","Distrito de Lídice","-44.1356010437012","-22.7231006622314",NA,"Flores brancas.","MBM034231","MBM034231",NA,NA,NA,NA,"1976",NA,NA,"27045","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:11:27-03","MBM","MBM","102041","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, L.B.","Klein, R.M.","7492","1967","07","25","Southern America","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"Flor cor de palha.; Orla da mata.","MBM102041","MBM102041","200","200",NA,NA,"1968",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:11:27-03","MBM","MBM","102050","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, L.B.","Klein, R.M.; Bressolin; Bressolin","6748","1966","06","21","Southern America","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"Liana, flor esverdeada.; Capoeira.","MBM102050","MBM102050","100","100",NA,NA,"1968",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:11:27-03","MBM","MBM","251996","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Barreto, M.","Magalhães, M.","463","1940","09","17","Southern America","Brazil","Minas Gerais","Lima Duarte","Serra do Ibitipoca, Lava-pés.","-43.793098449707","-21.8425006866455",NA,"Trepadeira, flor alva.","MBM251996","MBM251996",NA,NA,NA,NA,"1940",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:11:27-03","MBM","MBM","316251","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Barboza, E.; Marinero, F.; Marinero, F.","1411","2006","05","16","Southern America","Brazil","Paraná","Campina Grande do Sul","Chácara do Bento","-49.0553016662598","-25.3055992126465",NA,"Trepadeira, flor amarela.; Mata atlântica.","MBM316251","MBM316251",NA,NA,NA,NA,"2007",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:11:27-03","MBM","MBM","178590","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Dombrowski, L.T.","Dombrowski, L.T.","4006","1971","08",NA,"Southern America","Brazil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,"Flor branca.","MBM178590","MBM178590",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:11:27-03","MBM","MBM","5911","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Hatschbach, G.","16504","1967","06","01","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Trepadeira, orla da mata.","MBM005911","MBM005911",NA,NA,NA,NA,"1967","06","01","37295","auto",NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:11:27-03","MBM","MBM","30024","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Hatschbach, G.","32141","1973","06","07","Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Ferradura.","-48.834400177002","-25.476900100708",NA,"Trepadeira.; Orla da mata pluvial.","MBM030024","MBM030024",NA,NA,NA,NA,"1973","07",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:11:27-03","MBM","MBM","37052","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Suessenguth, K.","Klein, R.M.","414","1953","04","02","Southern America","Brazil","Santa Catarina","Anitápolis","Palhoça","-49.1286010742188","-27.9018993377686",NA,"Erva.; Capoeira.","MBM037052","MBM037052","400","400",NA,NA,"1954",NA,NA,"20462","auto",NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6028","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","C.M. Vieira","F.B. Pereira","372","2000","05","01",NA,"Brasil","Rio de Janeiro","Itamonte","Distrito Dois Irmãos, Fazenda Dois Irmãos, Coleta organizada pela Extracta Moléculas Naturais Ltda. Projeto de Bioprospeccção.",NA,NA,NA,"&nf;; Trepadeira de flores amarelas, comum no local.; Mata ciliar sobre solo hidromórfico.","006028",NA,"1400","1400",NA,NA,"2000","05","20",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-01 15:27:51-03","PUC-RIO","FCAB","2885","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.C. Siqueira","D. Suare","5573","1963","07","14",NA,"Brasil","Espírito Santo",NA,"Mata de tabuleiro ao Norte da sede da Reserva de S",NA,NA,NA,"Cipó alto escandente, umbrófilos. Inflorescências panículas. Flores brancas.","002885",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:27:54-03","PUC-RIO","FCAB","5925","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"G.A. Damasceno Junior; Gonçalves, P.V.","1907","2000","08","31",NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores. Faz. São Marce","-57.6016998291016","-19.0046997070312",NA,"Trepadeira; Flor creme; Fruto.; Mata semidecídua - Mata ciliar do córrego Bandalta; Solo argiloso com afloramento de rochas; Relevo. Morro.","005925",NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6190","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"G. Hatschbach","18546","1968","02","07",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Guaricana","-49.0553016662598","-25.3055992126465",NA,"Trepadeira; nas clareiras da mata pluvial.","006190",NA,"1000","1000",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6045","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Nahya Paola S. de Souza","P. Occhioni","s.n.","1978","01","25",NA,"Brasil","Paraná","Curitiba","Estrada Graciosa, próximo a Paranaguá, Grota Funda","-49.2731018066406","-25.4277992248535",NA,"Flor em espiga, branca.; Orla da mata.","006045",NA,NA,NA,NA,NA,"2004","01","12","25180","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:27:54-03","PUC-RIO","FCAB","7179","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"A. Dunaiski Jr.; W. do Amaral","2410","1999","07","15",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"trepadeira, 4m.","007179",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:27:51-03","PUC-RIO","FCAB","3338","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.C. Siqueira","M.C. Vianna","188","1964","09","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, Pedra Branca","-43.2075004577637","-22.9027996063232",NA,"Planta trepadeira.","003338",NA,"1020","1020",NA,NA,"1998",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:27:51-03","PUC-RIO","FCAB","3354","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.C. Siqueira","E.S.F. da Rocha","669","1981","08","25",NA,"Brasil","Rio de Janeiro","São Fidélis","(RJ 146). Estrada entre Cambiasca e Santa Maria Ma","-41.746898651123","-21.6460990905762",NA,"Continuação da localidade: perto da margem do Rio Grande.&nf;Trepadeira de inflorescências esbranquiçadas, com praga.","003354",NA,NA,NA,NA,NA,"1998",NA,NA,"31178","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6044","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"F.B. Pereira","16/25","2000","08","06",NA,"Brasil","Rio de Janeiro","Sapucaia","3° Distrito, Fazenda Selo Verde.","-42.9143981933594","-21.9950008392334",NA,"Coletas organizadas pela Extracta Moléculas Natural Ltda. Projeto de Bioprospecção.&nf;&nf;&nf;; Trepadeira, folhas verde, flores branca, rara no local,; Mata ciliar sobre solo argiloso, luminosidade média.","006044",NA,"750","750",NA,NA,NA,NA,NA,"27567","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6012","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"E.M.O. Martins; C.M. Rizzini; 129","447","1978","07","16",NA,"Brasil","Rio de Janeiro","Teresópolis","Matas das Cascatas dos Amores","-42.9655990600586","-22.4122009277344",NA,"Sub-arbusto de flores esverdeadas.","006012",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"177","2019-11-01 15:27:54-03","PUC-RIO","FCAB","5627","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Mello Barro","M. Magalhães","492","1940","09","12",NA,"Brasil","Minas Gerais","Lima Duarte","Caeté","-43.793098449707","-21.8425006866455",NA,"Trepadeira.; Capoeirinha. Frequência; muito.","005627",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-01 15:27:54-03","PUC-RIO","FCAB","5629","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Mello Barro","M. Magalhães","463","1940","09","17",NA,"Brasil","Minas Gerais","Lima Duarte","Lava - Pés, Serra da Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Flôr; alva. Trepadeira.; Frequência; pouco. Capoeira.","005629",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6178","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"A. Dunaiski; W. do Amaral","2410","1999","07","15",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"Trepadeira, 4m.","006178",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-01 15:27:54-03","PUC-RIO","FCAB","4168","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.C. Siqueira","J.C. Siqueira","2241","1987","08","12",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha, reserva da EMHASA","-42.5311012268066","-22.2819004058838",NA,"Trepadeira. Beira de estrada.","004168",NA,NA,NA,NA,NA,"1998",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:27:54-03","PUC-RIO","FCAB","3554","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.C. Siqueira","J.C. Siqueira","s.n.","1984","09",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Morro da Caledônia","-42.5311012268066","-22.2819004058838",NA,NA,"003554",NA,"1600","1600",NA,NA,"1998",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6075","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"F.B. Pereira","17/25","2000","08","06",NA,"Brasil","Rio de Janeiro","Sapucaia","3° Distrito, Fazenda Selo Verde.","-42.9143981933594","-21.9950008392334",NA,"Continuação localidade: Coletas organizadas pela Extracta Moléculas Natural Ltda. Projeto de Bioprospecção.&nf;Coord.: 22°04'38'' S / 42°50'35'' W.&nf;&nf;Trepadeira, folhas verde, flores amarelas, rara no local, mata ciliar sobre solo argiloso","006075",NA,"744","744",NA,NA,NA,NA,NA,"27567","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:27:54-03","PUC-RIO","FCAB","5783","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"P.O. Morais; A. Salino; V.A.O. Dittrich; F.A. Carvalho; L.C.R.S. Teixeira","135","2001","09","12",NA,"Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Floresta Ombrófila D","-44.3199996948242","-22.6800003051758",NA,"Trepadeira, inflorescências creme.","005783",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6818","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","J.C. Siqueira","R.T. Shirasuna; E.L.M. Catharino; G.L. Esteves; E.A. Rodrigues","50","1994","09","27",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina. Estrada para Madeirite","-44.3199996948242","-22.6800003051758",NA,"&nf;; Trepadeira escandente; inflorescências creme.; Beia de estrada","006818",NA,NA,NA,NA,NA,"2014","09","16","26795","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6862","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","J.C. Siqueira","M.L. Kawazaki; Franco, G.A.D.C.","582","1994","08","17",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, picada do rio Bon","-44.9599990844727","-23.0699996948242",NA,"Trepadeira","006862",NA,NA,NA,NA,NA,"2014","09","16","38855","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6804","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","J.C. Siqueira","J.Y. Tamashiro; Santos, F.A.M.; Goldenberg, R.; Bellinello, R.","536","1994","08","17",NA,"Brasil","São Paulo","São Bento do Sapucaí","Morro do Baú","-45.7299995422363","-22.6800003051758",NA,"Liana, flores creme.","006804",NA,NA,NA,NA,NA,"2014","09","16","18089","auto",NA,NA,NA,NA,NA,NA
"187","2015-09-04 20:40:03-03","MNHN","RECOLNAT_MNHN_P","P05257337","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","(Mart.) Moq.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257337' target='other'> <mi>dwc_moreinfo</mi></a>","P05257337","P05257337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1393",NA,NA
"188","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960391","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Commerson",NA,"1767","7","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960391' target='other'> <mi>dwc_moreinfo</mi></a>","P04960391","P04960391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960400","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960400' target='other'> <mi>dwc_moreinfo</mi></a>","P04960400","P04960400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 26",NA,NA
"190","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960401","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960401' target='other'> <mi>dwc_moreinfo</mi></a>","P04960401","P04960401_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1 26 2ºparte",NA,NA
"191","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960402","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Glaziou",NA,"1874","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960402' target='other'> <mi>dwc_moreinfo</mi></a>","P04960402","P04960402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7804",NA,NA
"192","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960403","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Glaziou, A.",NA,"1867","6","18",NA,"Brasil",NA,NA,"Tahipu.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960403' target='other'> <mi>dwc_moreinfo</mi></a>","P04960403","P04960403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1393",NA,NA
