"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"465","2020-09-12 05:00:02-03","US","US","289453","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245242","US01245242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"466","2020-09-12 05:00:02-03","US","US","3338594","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"M. Nee","38192","1989","12","15","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Ichio, 1 km. SW of Buena Vista, roadside, former tropical evergreen forest, soil sandy.","-63.67","-17.47","360",NA,NA,"Transcribed by digital volunteers","US01244521","US01244521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"467","2020-09-12 05:00:02-03","US","US","3313752","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"M. Nee","39859","1990","11","10","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Ichilo, Parque Nacional Amboro, along S side of Rio Surutu, 1 km. upstream from junction with Rio Yapacani, 2 km. upstream and SE of highway bridge over Rio Yapacani.","-63.82","-17.42","285",NA,NA,"Transcribed by digital volunteers","US01244524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"468","2020-09-12 05:00:02-03","US","US","3196046","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"M. Nee","35639","1987","8","12","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, 12 km. E of center of Santa Cruz, on the road to Cotoca","-63.07","-17.77","375",NA,NA,"Transcribed by digital volunteers","US01244517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"469","2020-09-12 05:00:02-03","US","US","1057130","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"E. Hassler","12122","1913","3",NA,"South America","Paraguay","Central",NA,"Ypacaray",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01244516","US01244516_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"470","2020-09-12 05:00:02-03","US","US","2049900","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"T. Meyer","15.918","1950","12","18","South America","Paraguay",NA,NA,"Curupayty",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01244514","US01244514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"471","2020-09-12 05:00:02-03","US","US","2951904","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. Salles, F. Chagas & E. Silva","5813","1980","12","2","South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia DF. Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245244","US01245244_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"472","2020-09-12 05:00:02-03","US","US","3300898","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"E. M. Zardini & N. Soria","5523","1988","7","8","South America","Paraguay","Paraguari",NA,"Cerro Mbatovi. In forest.","-57.12","-25.42","297",NA,NA,"Transcribed by digital volunteers","US01245241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"473","2020-09-12 05:00:02-03","US","US","1570538","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Collector unknown","26040","1892","9",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Goyas",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245251","US01245251_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"474","2020-09-12 05:00:02-03","US","US","3467939","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"M. Nee","50336","1999","10","28","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, on SE side of Rio Pirai, 1.8 km. along dirt road S of Santa Cruz-Samaipata highway bridge at Taruma","-63.45","-18.12","625",NA,NA,"Transcribed by digital volunteers","US01244526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"475","2020-09-12 05:00:02-03","US","US","2843080","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24435","1969","3","15","South America - Neotropics","Brazil","Goias",NA,"Rocky campo and low woods, 40 km N of Veadeiros.",NA,NA,"1000",NA,NA,"Transcribed by digital volunteers","US01245248","US01245248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"476","2020-09-12 05:00:02-03","US","US","3467979","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"M. Nee","45939","1994","12","16","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, 4.5 km ENE of La Guardia, dirt road to Porongo (=Ayacucho) at crossing of Rio Pirai.","-63.2917","-17.875","450",NA,NA,"Transcribed by digital volunteers","US01244527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"477","2020-09-12 05:00:02-03","US","US","2250542","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"A. L. Woolston","108","1954","3","5","South America","Paraguay","Alto Paraguay",NA,"Primavera",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"478","2020-09-12 05:00:02-03","US","US","3313288","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"E. M. Zardini & N. Soria","4472","1988","5","29","South America","Paraguay","Paraguari",NA,"Cerro Mbatovi. In forest.","-57.12","-25.42","297",NA,NA,"Transcribed by digital volunteers","US01245246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"479","2020-09-12 05:00:02-03","US","US","USw15194","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","gracillipes","Croton gracillipes",NA,NA,"H. S. Irwin","2084",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"480","2020-09-02 16:24:33-03","Cenargen","CEN","47956","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","cf. gracilipes","Croton cf. gracilipes","Baill.","M. B. R. Caruzo","Aécio Amaral-Santos","2005","2003","05","19",NA,"Brasil","MG","UNAI","Mata de galeria à esquerda, cerca de 1 km da guarita de acesso para Palmital.","-46.9061012268066","-16.3575000762939",NA,NA,"Exsicatas","Frutos tricoca. Área de influência da AHE Queimado.","CEN00047956","CEN00047956",NA,"2007","02","-4731778.0","-1619056.0",NA,NA,"97926","auto",NA,NA,NA,"2",NA,NA
"481","2020-09-02 16:24:36-03","Cenargen","CEN","106338","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. B. R. Caruzo","Arnildo Pott","10574","2002","11","10",NA,"Brasil","MS","BONITO","MS - 382, 59,5 km W de Bonito","-56.608055","-21.068611","190","190","Exsicatas","Doação Herbário Mato Grosso do Sul - HMS nº 4579","CEN00106338","CEN00106338",NA,"2008","05","-56.608055","-21.068611",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"482","2020-09-02 16:24:36-03","Cenargen","CEN","101075","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Arnildo Pott","10449","2002","11","08",NA,"Brasil","MS","BONITO","Estrada MS 382, 11 km W de Bonito.","-56.583055","-21.06",NA,NA,"Exsicatas","Doação Herbário CGMS nº 45162.","CEN00101075","CEN00101075",NA,NA,NA,"-56.583055","-21.06",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"483","2020-09-02 16:24:36-03","Cenargen","CEN","63790","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","B. M. T. Walter","Andresa Soares Rodrigues","268","2006","03","08",NA,"Brasil","DF","BRASILIA","Fazenda Grotão, atrás do CPAC.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Látex transparente, glândulas verdes. Odor forte de canela.","CEN00063790","CEN00063790",NA,"2013","02",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA,NA
"484","2020-09-02 16:24:36-03","Cenargen","CEN","1497","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","A. P. N. Pereira","Antônio Costa Allem","1297","1977","11","17",NA,"Brasil","MS","CORUMBA","Fazenda São Bento - Distrito de Nabileque.","-57.6533012390137","-19.0091991424561",NA,NA,"Exsicatas",NA,"CEN00001497","CEN00001497",NA,"2018","08",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"1",NA,NA
"485","2020-09-02 16:24:36-03","Cenargen","CEN","673","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. B. R. Caruzo","Antônio Costa Allem","673","1976","12","08",NA,"Brasil","MS","MIRANDA","Estrada Guaicurus, Vila Presidente Médici, a 16 km da estação de Guaicurus - Serra da Bodoquena.","-56.3782997131348","-20.2406005859375",NA,NA,"Exsicatas","Em beira de mata.","CEN00000673","CEN00000673",NA,"2007","02",NA,NA,NA,NA,"92112","auto",NA,NA,NA,"2",NA,NA
"486","2020-09-02 16:24:36-03","Cenargen","CEN","106270","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. B. R. Caruzo","Arnildo Pott","8884","2001","04","05",NA,"Brasil","MS","PORTO MURTINHO","Rodovia BR 267,...km leste de Porto Murtinho, Pantanal.","-57.8824996948242","-21.6989002227783",NA,NA,"Exsicatas","Látex hialino. Doação Herbário HMS nº 1413.","CEN00106270","CEN00106270",NA,"2008","05",NA,NA,NA,NA,"185577","auto",NA,NA,NA,"1",NA,NA
"487","2020-09-02 16:24:37-03","Cenargen","CEN","9805","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","G. L. Webster","Grady Linder Webster","25359","1984","10","04",NA,"Brasil","MS","LADARIO","Mato Grosso do Sul: Morraria do Urucum, alt. 15-200 m.","-57.583333","-19.2","200","200","Exsicatas","At edge of mesic woods, common shrub 1-2 m high, leaves slightly aromatic when crushed, staminate flowers white. Doação - Botany Departament Herbarium, University of California, Davis, and Departamento de Morfologia e Sistemática Vegetais, UNICAMP.","CEN00009805","CEN00009805 CEN00009805_1 CEN00009805_2",NA,"1984","10","-57.583333","-19.2",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"488","2020-09-02 16:24:37-03","Cenargen","CEN","109947","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","R. C. Sodré","Bruno Machado Teles Walter","6922","2019","03","08",NA,"Brasil","MS","BONITO","Parque Nacional da Serra da Bodoquena. Cerca de 30 km a noroeste da cidade de Bonito.","-56.722222","-21.045277","640","640","Exsicatas",NA,"CEN00109947",NA,NA,"2019","04","-56.722222","-21.045277",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"489","2020-09-02 16:24:37-03","Cenargen","CEN","1659","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","G. L. Webster","Antônio Costa Allem","1459","1977","11","22",NA,"Brasil","MS","CORUMBA","Base do Cerro do Urucum, 23 km S de Corumbá.","-57.6533012390137","-19.0091991424561",NA,NA,"Exsicatas","Inflorescência fasciculiforme. Seiva aqüosa. Cálice feminino com glândulas amareladas.","CEN00001659","CEN00001659",NA,"1987","06",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"1",NA,NA
"490","2020-09-02 16:24:37-03","Cenargen","CEN","1661","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","G. L. Webster","Antônio Costa Allem","1461","1977","11","22",NA,"Brasil","MS","CORUMBA","Base do Cerro do Urucum, 23 km S de Corumbá.","-57.6533012390137","-19.0091991424561",NA,NA,"Exsicatas","Inflorescência fasciculiforme. Indivíduo jovem. Sépalas femininas com glândula amarelada.","CEN00001661","CEN00001661",NA,"1987","06",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"1",NA,NA
"491","2019-12-09 17:29:51-03","UFPR","EFC","12456","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Barboza, E.","Siqueira, E.L.; et al.","655","2013","04","18",NA,"Brasil","Paraná","Fênix","Estação Ecológica Municipal de Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,"Arvoreta ca. 3 m. Flores alvas. Frutos imaturos verdes. - Relevo: suave-ondulado. - Latitude: 23°58'05,8 S - Longitude: 52°04'07,4 W - Altitude: 356 m. HCF 11894","EFC012456",NA,NA,"2013","01",NA,NA,"01",NA,"16297","auto",NA,NA,NA,NA,NA,NA
"492","2021-03-15 18:26:59-03","USP","SPF","102459","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I","Pietrobom da Silva, MR","2192","1995","07","25",NA,"Paraguai","Presidente Hayes",NA,"Río Negro. Foute Fortín General Bruguez. Chaco.",NA,NA,NA,NA,NA,"Herbácea ca. 1 m alt., flor amarelada, margem da mata ciliar, próximo da margem da Ruta.; Bosques secos semi-decíduos e savanas inundadas em argila e mata ciliar de chaco.","SPF00102459","SPF00102459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-03-15 18:26:59-03","USP","SPF","125073","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, MBR","Oliveira, AA","3217","1997","08","24",NA,"Brasil","São Paulo","Descalvado","Fazenda Sant#?#Ana do Monte Alegre, bacia do Ribeirão do Pântano.","-47.75","-22","700","950",NA,"Árvore comum no interior da mata mesófila.","SPF00125073","SPF00125073",NA,"2005","06","-47.75","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-13 11:19:57-03","USP","SPF","135677","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I","Silva, SI","770","1995","09","14",NA,"Bolívia","Santa Cruz","Santa Cruz de la Sierra",NA,NA,NA,NA,NA,NA,NA,"SPF00135677","SPF00135677",NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-13 11:19:57-03","USP","SPF","135679","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I","Silva, SI","s.n.","1995","09","14",NA,"Bolívia","Santa Cruz","Santa Cruz de la Sierra",NA,NA,NA,NA,NA,NA,NA,"SPF00135679","SPF00135679",NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-03-15 18:26:59-03","USP","SPF","156846","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I; Caruzo, MBR","Mello-Silva, R","2012","2002","12","04",NA,"Bolívia","Santa Cruz","Chiquitos",NA,"-60.085556","-18.115278","500","500",NA,"San José de Chiquitos: 52 km W de Robore. Gruta de Nossa Senhora. El Portón. Mata seca.; Arbusto 1-2 m alt., na orla da mata. Folhas discolores. Flores creme esverdeadas. Frutos imaturos verdes.","SPF00156846","SPF00156846",NA,"2005","06","-60.085556","-18.115278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-03-15 18:26:59-03","USP","SPF","156847","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I; Caruzo, MBR","Mello-Silva, R","2020","2002","12","05",NA,"Bolívia","Santa Cruz","Chiquitos",NA,"-61.2075","-17.711389","280","280",NA,"São José de Chiquitos: 55 km W de San José de Chiquitos. Chaco ou mata seca.; Arbusto ca. 1.5-2 m alt. Folhas discolores. Flores creme. Anteras amarelas.","SPF00156847","SPF00156847",NA,"2005","06","-61.2075","-17.711389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-03-15 18:26:59-03","USP","SPF","156853","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, MBR","Forzza, RC","2310","2002","12","09",NA,"Bolívia","Santa Cruz","Vallegrande",NA,"-64.196111","-18.176111","1450","1450",NA,"Vallegrande: estrada Mataral - Vallegrande, 7 km S de Mataral. Vegetação xerofítica arbóreo-arbustiva com Deuterocohnia, cactáceas e Mimosa (Mello-Silva 2078).; Arbusto ca. 1.5 m alt. Ramos com indumento ferrugíneo. Folhas discolores","SPF00156853","SPF00156853",NA,"2015","08","-64.196111","-18.176111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-03-15 18:26:59-03","USP","SPF","177608","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I","Ceccantini, GCT","2985","2006","12","02",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-43.987556","-19.473278",NA,NA,NA,"Mata Jagoara Velha. Borda de Mata Semidecídua em transição com Cerradão.; Arbusto de 1 m de alt., DB = 1 cm. Madeira coletada da base.","SPF00177608","SPF00177608",NA,"2010","03","-43.987556","-19.473278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-03-15 18:26:59-03","USP","SPF","181095","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I","Lima, LR","345","2004","02","19","Southern America","Argentina","Corrientes","San Cosme","Rota nacional 12 sentido San Cosme, ca. de 15 km de Corrientes.","-58.650556","-27.407778","68","68",NA,"Arbusto, até 1,5 m., em local sombreado, próximo à área de Quebrachal. Folhas verde-claras. Flores masculinas alva. Flores femininas esverdeadas.","SPF00181095","SPF00181095",NA,"2010","03","-58.650556","-27.407778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-03-15 18:26:59-03","USP","SPF","193840","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, MBR","Solís-Neffa, VG","1882","2005","02","06",NA,"Bolívia","Santa Cruz","Chiquitos",NA,"-59.775833","-18.396667","233","233",NA,"Camino de Roboré a Fortín Ravelo. A 1.5 km S de Roboré. Bosque chiquitano seco. Suelo de arenas rojas. Próximo a curso de agua.; Tallos de hasta 2 m alt. Flores blancas.","SPF00193840","SPF00193840",NA,"2015","08","-59.775833","-18.396667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-03-15 18:26:59-03","USP","SPF","203435","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Santos, LB","Santos, LB","278","2009","05","28",NA,"Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, Da sede até a trilha da esquerda na entrada das cachoeiras, depois a esquerda na bifurcação até cachoeira final.","-46.511111","-22.8375","750","750",NA,"Mata atlântica, floresta estacional semidecídua.","SPF00203435","SPF00203435",NA,"2009","04","-46.511111","-22.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-03-15 18:26:59-03","USP","SPF","167657","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, MBR","Hatschbach, G","73859","2002","11","08",NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,"Rodovia Bonito-Campo dos Índios, Córrego Seco. Beira do rio.; Arbusto 3 m, flor creme.","SPF00167657","SPF00167657",NA,"2004",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"504","2021-03-15 18:26:59-03","USP","SPF","194890","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, MBR","Hatschbach, G","77231","2004","03","16",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho",NA,"-57.8824996948242","-21.6989002227783",NA,NA,NA,"BR 267, entre km 18-25. Encosta rochosa do morro; Arbusto, 1.5 m, flor alva.","SPF00194890","SPF00194890",NA,"2006",NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"505","2021-03-15 18:26:59-03","USP","SPF","68858","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, I","Gabriel, JLC","s.n.","1988","05","04",NA,"Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"Fazenda São João. Mata mesófila semidecidua.; Árvore, 2.5 m de alt., flores brancas.","SPF00068858","SPF00068858",NA,"1958","01",NA,NA,"10",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"506","2021-03-15 18:27:04-03","USP","SPF","196898","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","Egler, WA","Pereira, E","434","1953","10","22",NA,"Brasil","Mato Grosso do Sul","Corumbá","Beira da estrada.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca, 1 m de altura.","SPF00196898","SPF00196898",NA,"1953","12",NA,NA,"11",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"507","2019-10-07 09:30:43-03","UEFS","HUEFS","115958","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Hatschbach, G.","74548","2003","03","11",NA,"Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito ao tevo com a Rod. BR-267.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"HUEFS0115958","HUEFS0115958",NA,NA,NA,NA,NA,NA,NA,"71352","auto","Rosanae",NA,NA,NA,NA,NA
"508","2020-07-24 09:17:27-03","UEFS","HUEFS","153017","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","I.Cordeiro","Neffa, V.S.","1882","2005","02","06",NA,"Bolívia","Santa Cruz","Chiquitos","Camino de Roboré a Fortin Ravelo. A 1,5 Km S de Roboré.","-59.775833","-18.396667","233","233",NA,"Bosque.","HUEFS0153017","HUEFS0153017 HUEFS0153017_e1",NA,"2017","11","59W46'33''","18S23'48''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"509","2020-07-24 09:17:27-03","UEFS","HUEFS","187598","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D.Stevens","Mereles, F.","2417","1989","01","12",NA,"Paraguai",NA,NA,"Depto. Cordillera, Trayerto, San Bernardino Altos.","-57.25","-25.283333",NA,NA,NA,NA,"HUEFS0187598","HUEFS0187598 HUEFS0187598_e1",NA,NA,NA,"57W15'","25S17'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"510","2019-10-07 09:30:43-03","UEFS","HUEFS","245705","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Melo, P.H.A.","5199","2016","04","01",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Rodovia Bela Vista-Caracol, Km 117, a direita 7 Km, Calcário Bela Vista. Vale plano, parcialmente inundável, com afloramentos de calcários.","-56.704722","-21.964167","236","236",NA,"Formação aberta do carste, floresta estacional decidual, floresta estacional semidecidual e mata ciliar. Envolto por floresta estacional semidecidual, pastagens, áreas agrícolas e de mineração.","HUEFS0245705","HUEFS0245705",NA,NA,NA,"56W42'17''","21S57'51''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"511","2019-10-07 09:30:43-03","UEFS","HUEFS","82252","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Santos, A.A.","2005","2003","05","19",NA,"Brasil","Minas Gerais","Cabeceira Grande","Mata de galeria à esquerda, cerca de 1 km da guaita de acesso para Palmital.","-47.317778","-16.190556",NA,NA,NA,"Mata de galeria.","HUEFS0082252","HUEFS0082252",NA,"2009","02","47W19'4''","16S11'26''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"512","2019-10-07 09:30:43-03","UEFS","HUEFS","178585","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Santos, L.B.","278","2009","05","28",NA,"Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cahoeiras, depois a esquerda na bifurcação até a cachoeira final.","-46.511111","-22.8375","750","750",NA,"Mata Atlantica, Floresta Estacional Semidecídua.","HUEFS0178585","HUEFS0178585",NA,NA,NA,"46W30'40''","22S50'15''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
