"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"95","2021-03-01 16:40:47-03","UNICAMP","UEC","14650","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1991","02","07","Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC170918","UEC170918","Magnoliopsida",NA,"7800",NA,"Bosque dos Jequitibás.",NA,"Coleção Bosque dos Jequitibás nº 185-C.","23900","auto",NA,NA,NA,NA
"96","2021-03-01 16:40:47-03","UNICAMP","UEC","14648","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1991","02","07","Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC170919","UEC170919","Magnoliopsida",NA,"7794",NA,"Bosque dos Jequitibás.",NA,"Coleção Bosque dos Jequitibás nº 166-D.","23900","auto",NA,NA,NA,NA
"97","2021-03-01 16:40:47-03","UNICAMP","UEC","14523","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Tozzi, AMGA; Yamamoto, K","1978","11","19","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC160235","UEC160235","Magnoliopsida",NA,"8808",NA,"Bosque São José.",NA,"Árvore ca. 5m; flores creme.","23900","auto",NA,NA,NA,NA
"98","2021-03-01 16:40:47-03","UNICAMP","UEC","144874","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Ikemoto, E","2005","10","07","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC160236","UEC160236","Magnoliopsida",NA,"05151",NA,"Entorno da lagoa principal.",NA,"Árvore de 4m.","23900","auto",NA,NA,NA,NA
"99","2021-03-01 16:40:47-03","UNICAMP","UEC","33708","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Rodrigues, RR; Figueiredo, N","1982","11","17","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC170927","UEC170927","Magnoliopsida",NA,"14959",NA,"Estação Ecológica da Juréia",NA,"Árvore com 6m, flores brancas, estames exertos infl. racemiforme.","55628","auto",NA,NA,NA,NA
"100","2021-03-01 16:40:47-03","UNICAMP","UEC","35583","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Pirani, JR","1983","08","27","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC170926","UEC170926","Magnoliopsida",NA,"817",NA,"Estação Ecológica da Juréia",NA,"Arvoreta 4m, alt; com inflorescência verdes com flores alvas.; No interior da mata.&nf;Mara pluvial tropical.","55628","auto",NA,NA,NA,NA
"101","2021-03-01 16:40:47-03","UNICAMP","UEC","37833","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, MS","1997",NA,NA,"Figueiredo, N; Rocha, DS; Rodrigues, RR","1983","11","06","Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"UEC160233","UEC160233","Magnoliopsida",NA,"15646",NA,"Reserva Estadual de Juréia",NA,"Árvore de 4m, fruto amarelos, sementes pretas, arilo alaranjado.; Beira de Rio.","21922","auto",NA,NA,NA,NA
"102","2021-03-01 16:40:47-03","UNICAMP","UEC","54415","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, MS","1997",NA,NA,"Silva, AF; Capellari Jr, L","1986","01","09","Brazil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"UEC054176","UEC054176","Magnoliopsida",NA,"1360",NA,NA,NA,"árvore de até 15m, frutosverde-amarelados, mostrando sementes negras com episperma branco na deiscência, folhas brilhantes na face central; mata da reserva","39297","auto",NA,NA,NA,NA
"103","2021-03-01 16:40:47-03","UNICAMP","UEC","54354","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Silva, AF","1985","10","08","Brazil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1251",NA,"Reserva Florestal da Boa Vista, Horto ao lado Lab.",NA,"Árvore até 15m altura, flores branco-esverdeadas, fortemente aromáticas, folhas brilhantes na face superior.","39297","auto",NA,NA,NA,NA
"104","2021-03-01 16:40:47-03","UNICAMP","UEC","117465","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, MS","2003",NA,NA,"Silva, AF","1985","10","10","Brazil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"UEC160234","UEC160234","Magnoliopsida",NA,"1289",NA,"Reserva florestal de boa vista",NA,"Árvore de até 15m, flores creme, folhas brilhantes na face ventral.","39297","auto",NA,NA,NA,NA
"105","2021-03-01 16:40:47-03","UNICAMP","UEC","71061","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","1995","05","09","Brazil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"UEC170923","UEC170923","Magnoliopsida",NA,"998",NA,"Estrada de terra Saltinho-Monte Sião.",NA,"Árvore de 7m, frutos velhos.","17674","auto",NA,NA,NA,NA
"106","2019-11-06 09:57:35-03","UFOP","OUPR","7875","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Damazio, L.B.",NA,NA,NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA
"107","2019-11-06 09:57:35-03","UFOP","OUPR","7876","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Badini, J.","1976","02","12","Badini, J.","1975","10","03","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Falcão",NA,"Mata. Árvore. Flores brancas","44599","auto",NA,NA,NA,NA
"108","2019-11-06 09:57:35-03","UFOP","OUPR","22570","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Badini, J.","1955","10","14","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Saramenha",NA,"Beira de estrada. Árvore. Flores brancas","44599","auto",NA,NA,NA,NA
"109","2021-02-12 18:12:30-03","UFES","VIES","28260","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Valadares, R.T.; Alvarenga, A.","2006","04","02","Brasil","Espírito Santo","Nova Venécia","-40.56","-18.536111","40º33'36''W","18º32'10''S",NA,NA,"VIES028260","VIES028260",NA,NA,"s.n.",NA,"Córrego das Flores. Fragmento de Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-08-16 08:41:04-03","UTFPR","HCF","13098","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","E. Barboza","2015",NA,NA,"M.G. Caxambu","2013","10","31","Brasil","SP","Cananéia","-47.858667","-24.808472","47°51'31,2 W","24°48'30,5 S","47","47",NA,NA,NA,NA,"4864",NA,"Propriedade do Sr. Flávio",NA,"árvore ca. 5 m, heliófita. Frutos imaturos vermellhos.",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:44:31-03","MBM","MBM","172434","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro",NA,NA,NA,"Tamashiro, J.Y.; et al.; et al.","1981","10","30","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"MBM172434","MBM172434",NA,NA,"1649","Southern America",NA,NA,NA,"23696","auto",NA,NA,NA,NA
"112","2020-12-21 16:44:31-03","MBM","MBM","6714","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1967","09","13","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM006714","MBM006714 MBM006714_1",NA,NA,"17187","Southern America","Serrinha",NA,NA,"37295","auto",NA,NA,NA,NA
"113","2020-12-21 16:44:31-03","MBM","MBM","18091","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1971","07","15","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM018091","MBM018091",NA,NA,"26855","Southern America","Rio Imbira",NA,NA,"41937","auto",NA,NA,NA,NA
"114","2020-12-21 16:44:31-03","MBM","MBM","59570","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1978","10","06","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM059570","MBM059570 MBM059570_1",NA,NA,"41586","Southern America","Colônia Limeira",NA,NA,"30514","auto",NA,NA,NA,NA
"115","2020-12-21 16:44:31-03","MBM","MBM","47476","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM047476","MBM047476",NA,NA,"8196","Southern America","Pilão de Pedra",NA,NA,"30514","auto",NA,NA,NA,NA
"116","2020-12-21 16:44:31-03","MBM","MBM","50829","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1962","09","29","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM050829","MBM050829",NA,NA,"9244","Southern America","Rio Mãe Catira",NA,NA,"30514","auto",NA,NA,NA,NA
"117","2020-12-21 16:44:31-03","MBM","MBM","864","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1965","11","02","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM000864","MBM000864",NA,NA,"13082","Southern America","Tabuleiro do Guarani",NA,NA,"24916","auto",NA,NA,NA,NA
"118","2020-12-21 16:44:31-03","MBM","MBM","282992","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2009","09","23","Guillaumon, J.R.","2002","02","12","Brazil","São Paulo","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"MBM282992","MBM282992",NA,NA,"s.n.","Southern America","Estrada Vinhedo/Itatiba, sítio Macaíra",NA,"Árvore 6-7m altura, frutos secos. Mata ciliar","9595","auto",NA,NA,NA,NA
"119","2020-12-21 16:44:31-03","MBM","MBM","187940","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Tales; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"MBM187940","MBM187940",NA,NA,"347","Southern America","Próximo de Pinheiros, Caraça",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:44:31-03","MBM","MBM","409275","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Barboza, E.","2015",NA,NA,"Caxambu, M.G.","2013","10","30","Brasil","São Paulo","Cananéia","-47.858667","-24.808472","-47.858667","-24.808472","47","47","MBM409275","MBM409275 MBM409275_1",NA,NA,"4864",NA,"Propriedade do Sr. Flávio",NA,"Árvore ca. 5 m, heliófita. Frutos imaturos vermelhos.; Relevo: ondulado. Vegetação: Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:44:31-03","MBM","MBM","131465","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2009","09","23","Santos, T.S. dos",NA,NA,NA,"Brazil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","MBM131465","MBM131465",NA,NA,"4434","Southern America","Área do Cepec, km 22 da rodovia Ilhéus - Itabuna, Rod. BR-415",NA,"Árvore 12m x 35 cm. Flores cremes. Frutos imaturos verdes. Folhas para análise. Região Higrófila Sul Baiana","61245","auto",NA,NA,NA,NA
"122","2020-12-21 16:44:31-03","MBM","MBM","291748","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2009","09","23","Assis, L.C.S.; et al.; et al.","2002","09","28","Brazil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM291748","MBM291748",NA,NA,"583","Southern America","Mata do Baú",NA,"Árvore ca. 8m na borda da mata, folíolos discolores, flores alvo amareladas. Frequente","7934","auto",NA,NA,NA,NA
"123","2020-12-21 16:44:31-03","MBM","MBM","169313","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","1994","09","01","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM169313","MBM169313",NA,NA,"1397","Southern America","Rodovia para o Parque das Lauráceas, Rio Capivari",NA,NA,"61623","auto",NA,NA,NA,NA
"124","2020-12-21 16:44:31-03","MBM","MBM","96321","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, F.C.; Silva, F.C.","1984","10","30","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM096321","MBM096321",NA,NA,"48559","Southern America","Estação Marumbi",NA,NA,"30514","auto",NA,NA,NA,NA
"125","2020-12-21 16:44:31-03","MBM","MBM","2873","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1966","12","01","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM002873","MBM002873",NA,NA,"15322","Southern America","Picada Engenheiro Lange - Marumbi",NA,NA,"30514","auto",NA,NA,NA,NA
"126","2020-12-21 16:44:31-03","MBM","MBM","144710","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2009","09","23","Silva, A.F.",NA,NA,NA,"Brazil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"MBM144710","MBM144710",NA,NA,"1251","Southern America","São José dos Campos",NA,"Árvore até 15m altura, flores branco-esverdeadas, fortemente aromáticas, folhas brilhantes na face superior","39297","auto",NA,NA,NA,NA
"127","2020-12-21 16:44:31-03","MBM","MBM","150718","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2009","09","23","Santana, S.C. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","MBM150718","MBM150718",NA,NA,"195","Southern America","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415)",NA,"Árvore de 10m x 20 cm. Estéril. Amostra de madeira. Região de Mata Higrófila Sul Baiana","61245","auto",NA,NA,NA,NA
"128","2020-12-21 16:44:31-03","MBM","MBM","172433","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Gabrielli, A.C.; et al.; et al.","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"MBM172433","MBM172433",NA,NA,"2096","Southern America","Estrada do Morro do Cristo",NA,NA,"23696","auto",NA,NA,NA,NA
"129","2020-12-21 16:44:31-03","MBM","MBM","172429","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro",NA,NA,NA,"Gabrielli, A.C.; et al.; et al.","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"MBM172429","MBM172429",NA,NA,"2093","Southern America","Estrada do Morro do Cristo",NA,NA,"23696","auto",NA,NA,NA,NA
"130","2020-12-21 16:44:31-03","MBM","MBM","75949","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1982","04","23","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM075949","MBM075949",NA,NA,"44876","Southern America","Bairro Alto",NA,NA,"38300","auto",NA,NA,NA,NA
"131","2020-12-21 16:44:31-03","MBM","MBM","27249","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","10","25","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM027249","MBM027249 MBM027249_1",NA,NA,"30548","Southern America","Sapitanduva",NA,NA,"38300","auto",NA,NA,NA,NA
"132","2020-12-21 16:44:31-03","MBM","MBM","50827","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1962","09","12","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM050827","MBM050827",NA,NA,"9269","Southern America","Rio da Divisa",NA,NA,"41937","auto",NA,NA,NA,NA
"133","2020-12-21 16:44:31-03","MBM","MBM","173030","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM173030","MBM173030",NA,NA,"1372","Southern America","Rio Itacaré",NA,NA,"41937","auto",NA,NA,NA,NA
"134","2020-12-21 16:44:31-03","MBM","MBM","135578","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","1989","12","12","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM135578","MBM135578",NA,NA,"750","Southern America","Estrada da Graciosa, próximo a Grota Funda",NA,NA,"30514","auto",NA,NA,NA,NA
"135","2020-12-21 16:44:31-03","MBM","MBM","158618","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Franco, G.A.D.C.",NA,NA,NA,"Gentry, A.; et al.; et al.","1987","09","03","Brazil","São Paulo","Ribeirão Branco","-48.7599983215332","-24.2199993133545",NA,NA,NA,NA,"MBM158618","MBM158618",NA,NA,"58893","Southern America","Carlos Botelho State Park",NA,NA,"25319","auto",NA,NA,NA,NA
"136","2019-11-01 15:28:39-03","PUC-RIO","FCAB","2418","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"P. Capell S.J.","1953","11","21","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"002418",NA,NA,"Angiospermae","s.n.",NA,NA,NA,"N. Friburgo, e fundo Scrae. Familiae","33190","auto",NA,NA,NA,NA
"137","2015-09-05 06:59:15-03","MNHN","RECOLNAT_MNHN_P","P04765847","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Almeida-Scabbia, R.J.|Silva, C.|Santos, M.A.","2007","10","30","Brasil","São Paulo","Santo André","-46.46083","-23.78306",NA,NA,NA,NA,"P04765847","P04765847_01",NA,NA,NA,NA,"Subprefeitura de Paranapiacaba e Parque Andreense, Entrada Clube Campestre da Mercedes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04765847' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"5093",NA
"138","2015-09-05 06:59:15-03","MNHN","RECOLNAT_MNHN_P","P04765848","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Almeida-Scabbia, R.J.|Dias, R.","2007","10","17","Brasil","São Paulo","Santo André","-46.46556","-23.76028",NA,NA,NA,NA,"P04765848","P04765848_01",NA,NA,NA,NA,"Subprefeitura de Paranapiacaba e Parque Andreense, Uniflor.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04765848' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"5036",NA
"139","2015-09-04 19:40:23-03","MNHN","RECOLNAT_MNHN_P","P05300557","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Glaziou","1873","9","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P05300557","P05300557_01",NA,NA,NA,NA,"Serra da Estrela.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300557' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"6492",NA
"140","2015-09-04 19:40:23-03","MNHN","RECOLNAT_MNHN_P","P05300560","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Glaziou, A.","1873","10","8","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P05300560","P05300560_01",NA,NA,NA,NA,"Brésil (Rio Jan.) Serra de Jacarepagua au Morro da Tijuca.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"6709",NA
"141","2015-09-04 19:40:23-03","MNHN","RECOLNAT_MNHN_P","P05300561","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Glaziou","1893","11","22","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P05300561","P05300561_01",NA,NA,NA,NA,"Prés de Sta Luzia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"20238",NA
"142","2015-09-04 19:40:23-03","MNHN","RECOLNAT_MNHN_P","P05300567","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.","1966","6","8","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"400",NA,"P05300567","P05300567_01",NA,NA,NA,NA,"Xavantina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"16764",NA
"143","2015-09-04 19:40:23-03","MNHN","RECOLNAT_MNHN_P","P05300570","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Houllet",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P05300570","P05300570_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300570' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"995",NA
"144","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05300571","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Guillemin","1839","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P05300571","P05300571_01",NA,NA,NA,NA,"Brésil Méridional.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA
"145","2015-09-04 19:40:23-03","MNHN","RECOLNAT_MNHN_P","P05300556","PreservedSpecimen",NA,"Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Glaziou, A.","1884","10","22","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"P05300556","P05300556_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300556' target='other'> <mi>dwc_moreinfo</mi></a>","44599","auto",NA,NA,"14576",NA
