"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"142","2019-11-13 11:23:26-03","USP","SPF","157184","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1577","2003","04","06",NA,"Brasil",NA,NA,NA,"SPF00157184",NA,NA,"A.St.-Hil.",NA,NA,"1220","1220","SPF00157184","Minas Gerais","Serro","-43.3347","-18.21533","Rivadavia, F","2003",NA,"-43.3347","-18.21533",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:23:26-03","USP","SPF","135478","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","802","1999","01","19","Southern America","Venezuela",NA,NA,NA,"SPF00135478",NA,NA,"A.St.-Hil.",NA,"Kavanayen","1350","1350","SPF00135478","Bolívar","Gran Sabana",NA,NA,"Rivadavia, F","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:23:26-03","USP","SPF","135479","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","817","1999","01","20","Southern America","Venezuela",NA,NA,NA,"SPF00135479",NA,NA,"A.St.-Hil.",NA,"Kavanayen.","1300","1300",NA,"Bolívar",NA,"-61.50125","37.219444","Rivadavia, F",NA,NA,"-61.50125","37.219444",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:23:26-03","USP","SPF","135480","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","847","1999","03","20",NA,"Brasil",NA,NA,NA,"SPF00135480",NA,NA,"A.St.-Hil.",NA,NA,"800","800",NA,"São Paulo","Botucatu","-48.328556","-22.690917","Rivadavia, F",NA,NA,"-48.328556","-22.690917",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:23:26-03","USP","SPF","135481","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","861","1999","03","31",NA,"Brasil",NA,NA,NA,"SPF00135481",NA,NA,"A.St.-Hil.",NA,"Furnas.","1000","1000","SPF00135481","Minas Gerais",NA,"-46.16434","-20.37838","Rivadavia, F","1999",NA,"-46.16434","-20.37838",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:23:26-03","USP","SPF","135482","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","887","1999","04","03",NA,"Brasil",NA,NA,NA,"SPF00135482",NA,NA,"A.St.-Hil.",NA,"Serra da Canastra","1300","1300","SPF00135482","Minas Gerais","São Roque de Minas","-46.567361","-20.184361","Rivadavia, F","1999",NA,"-46.567361","-20.184361",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:23:26-03","USP","SPF","136769","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","949","1999","04","27",NA,"Brasil",NA,NA,NA,"SPF00136769",NA,NA,"A.St.-Hil.",NA,NA,"950","950","SPF00136769","Minas Gerais","Unaí","-46.39036","-16.11592","Rivadavia, F","1999",NA,"-46.39036","-16.11592",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:23:26-03","USP","SPF","136770","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","994","1999","05","01",NA,"Brasil",NA,NA,NA,"SPF00136770",NA,NA,"A.St.-Hil.",NA,"Reserva Biológica da Serra Dourada","1050","1050","SPF00136770","Goiás","Mossâmedes","-50.10819","-16.04065","Rivadavia, F","1999",NA,"-50.10819","-16.04065",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:23:26-03","USP","SPF","136773","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1045","1999","05","03",NA,"Brasil",NA,NA,NA,"SPF00136773",NA,NA,"A.St.-Hil.",NA,NA,"725","725","SPF00136773","Goiás","Mineiros","-52.54904","-17.38442","Rivadavia, F","1999",NA,"-52.54904","-17.38442",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:23:26-03","USP","SPF","136990","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1088","1999","04","30",NA,"Brasil",NA,NA,NA,"SPF00136990",NA,NA,"A.St.-Hil.",NA,NA,"1100","1100","SPF00136990","Goiás","Cristalina","-47.38501","-16.42997","Rivadavia, F","1999",NA,"-47.38501","-16.42997",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:23:26-03","USP","SPF","136991","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1090","1999","04","30",NA,"Brasil",NA,NA,NA,"SPF00136991",NA,NA,"A.St.-Hil.",NA,NA,"1100","1100","SPF00136991","Goiás","Cristalina","-47.38232","-16.42401","Rivadavia, F","1999",NA,"-47.38232","-16.42401",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:23:26-03","USP","SPF","136772","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1031","1999","05","02",NA,"Brasil",NA,NA,NA,"SPF00136772",NA,NA,"A.St.-Hil.",NA,NA,"725","725","SPF00136772","Goiás","Jataí","-51.46972","-17.47308","Rivadavia, F","1999",NA,"-51.46972","-17.47308",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:23:26-03","USP","SPF","136987","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","910","1999","04","22",NA,"Brasil",NA,NA,NA,"SPF00136987",NA,NA,"A.St.-Hil.",NA,NA,"750","750","SPF00136987","Goiás","Pirenópolis","-48.55635","-15.50384","Rivadavia, F","1999",NA,"-48.55635","-15.50384",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:23:26-03","USP","SPF","136988","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","922","1999","04","22",NA,"Brasil",NA,NA,NA,"SPF00136988",NA,NA,"A.St.-Hil.",NA,NA,"1300","1300","SPF00136988","Goiás","Pirenópolis","-48.52892","-15.4833","Rivadavia, F","1999",NA,"-48.52892","-15.4833",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:23:26-03","USP","SPF","136771","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1021","1999","05","02",NA,"Brasil",NA,NA,NA,"SPF00136771",NA,NA,"A.St.-Hil.",NA,NA,"750","750","SPF00136771","Goiás","Rio Verde","-51.24257","-17.50129","Rivadavia, F","1999",NA,"-51.24257","-17.50129",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:23:26-03","USP","SPF","139224","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","590","1997","03","01",NA,"Brasil",NA,NA,NA,"SPF00139224",NA,NA,"A.St.-Hil.",NA,NA,"1000","1000","SPF00139224","Minas Gerais","Diamantina","-43.44145","-18.17877","Rivadavia, F","1997",NA,"-43.44145","-18.17877",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:23:26-03","USP","SPF","139225","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","611","1997","03","05",NA,"Brasil",NA,NA,NA,"SPF00139225",NA,NA,"A.St.-Hil.",NA,NA,"1285","1285","SPF00139225","Minas Gerais","Itacambira","-43.2012","-17.05319","Rivadavia, F","1997",NA,"-43.2012","-17.05319",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:23:26-03","USP","SPF","157182","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1450","2002","11","30",NA,"Brasil",NA,NA,NA,"SPF00157182",NA,NA,"A.St.-Hil.",NA,NA,"50","50","SPF00157182","Bahia","Camaçari","-38.224472","-12.70825","Rivadavia, F","2002",NA,"-38.224472","-12.70825",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:23:26-03","USP","SPF","157183","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1559","2003","04","05",NA,"Brasil",NA,NA,NA,"SPF00157183",NA,NA,"A.St.-Hil.",NA,"Distrito de Milho Verde.","1100","1100","SPF00157183","Minas Gerais","Serro","-43.28471","-18.28507","Rivadavia, F","2003",NA,"-43.28471","-18.28507",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:23:26-03","USP","SPF","165480","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1755","2003","08","25","Southern America","Venezuela",NA,NA,NA,"SPF00165480",NA,NA,"A.St.-Hil.",NA,NA,"1000","1000","SPF00165480","Amazonas","Puerto Ayacucho",NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:23:26-03","USP","SPF","165481","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1781","2003","08","27","Southern America","Venezuela",NA,NA,NA,"SPF00165481",NA,NA,"A.St.-Hil.",NA,"Parque Nacional Canaima","1000","1000","SPF00165481","Bolívar","Gran Sabana",NA,NA,"Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:23:26-03","USP","SPF","180096","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2171","2006","03","11",NA,"Brasil",NA,NA,NA,"SPF00180096",NA,NA,"A.St.-Hil.",NA,"Estreito","660","660","SPF00180096","São Paulo","Pedregulho","-47.15031","-20.15436","Rivadavia, F","2006",NA,"-47.15031","-20.15436",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:23:26-03","USP","SPF","171935","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2023","2005","07","15",NA,"Brasil",NA,NA,NA,"SPF00171935",NA,NA,"A.St.-Hil.",NA,"Serra da Mesa.","1460","1460","SPF00171935","Bahia","Abaíra","-41.50562","-13.20105","Rivadavia, F","2005",NA,"-41.50562","-13.20105",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:23:26-03","USP","SPF","171936","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2039","2005","07","17",NA,"Brasil",NA,NA,NA,"SPF00171936",NA,NA,"A.St.-Hil.",NA,NA,"1470","1470","SPF00171936","Bahia","Rio de Contas","-41.94825","-13.519333","Rivadavia, F","2005",NA,"-41.94825","-13.519333",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:23:26-03","USP","SPF","171937","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2054","2005","07","17",NA,"Brasil",NA,NA,NA,"SPF00171937",NA,NA,"A.St.-Hil.",NA,NA,"1240","1240","SPF00171937","Bahia","Rio de Contas","-41.907028","-13.526556","Rivadavia, F","2005",NA,"-41.907028","-13.526556",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:23:26-03","USP","SPF","172644","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sasaki, D","168","2003","03","16",NA,"Brasil",NA,NA,NA,"SPF00172644",NA,NA,"A.St.-Hil.",NA,"Parque Estadual das Furnas do Bom Jesus","1000","1000","SPF00172644","São Paulo","Pedregulho","-47.460278","-20.247778","Sasaki, D","2004",NA,"-47.460278","-20.247778",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:23:26-03","USP","SPF","172645","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sasaki, D","240","2003","03","18",NA,"Brasil",NA,NA,NA,"SPF00172645",NA,NA,"A.St.-Hil.",NA,"Estreito","720","720","SPF00172645","São Paulo","Pedregulho","-47.273056","-20.164444","Sasaki, D","2004",NA,"-47.273056","-20.164444",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:23:26-03","USP","SPF","172646","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sasaki, D","256","2003","03","19",NA,"Brasil",NA,NA,NA,"SPF00172646",NA,NA,"A.St.-Hil.",NA,"Parque Estadual das Furnas do Bom Jesus","1000","1000","SPF00172646","São Paulo","Pedregulho","-47.460278","-20.247778","Sasaki, D","2004",NA,"-47.460278","-20.247778",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:23:26-03","USP","SPF","180098","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2190","2006","06","11",NA,"Brasil",NA,NA,NA,"SPF00180098",NA,NA,"A.St.-Hil.",NA,"Área de Proteção Ambiental do Jalapão","490","490","SPF00180098","Tocantins","Mateiros","-46.6225","-10.607139","Rivadavia, F","2006",NA,"-46.6225","-10.607139",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:23:26-03","USP","SPF","157181","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1438","2002","11","30",NA,"Brasil",NA,NA,NA,"SPF00157181",NA,NA,"A.St.-Hil.",NA,NA,"35","35","SPF00157181","Bahia","Camaçari","-38.1714","-12.45181","Rivadavia, F","2002",NA,"-38.1714","-12.45181",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:23:26-03","USP","SPF","180099","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2194","2006","06","11",NA,"Brasil",NA,NA,NA,"SPF00180099",NA,NA,"A.St.-Hil.",NA,"Área de Proteção Ambiental do Jalapão","410","410","SPF00180099","Tocantins","Mateiros","-46.756","-10.592167","Rivadavia, F","2006",NA,"-46.756","-10.592167",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:23:26-03","USP","SPF","180100","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2205","2006","06","13",NA,"Brasil",NA,NA,NA,"SPF00180100",NA,NA,"A.St.-Hil.",NA,"Área de Proteção Ambiental do Jalapão","410","410","SPF00180100","Tocantins","Mateiros","-46.749167","-10.6425","Rivadavia, F","2006",NA,"-46.749167","-10.6425",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:23:26-03","USP","SPF","180101","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2245","2006","06","17",NA,"Brasil",NA,NA,NA,"SPF00180101",NA,NA,"A.St.-Hil.",NA,NA,"510","510","SPF00180101","Tocantins","Rio da Conceição","-46.859472","-11.405417","Rivadavia, F","2006",NA,"-46.859472","-11.405417",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:23:26-03","USP","SPF","180102","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2271","2006","06","18",NA,"Brasil",NA,NA,NA,"SPF00180102",NA,NA,"A.St.-Hil.",NA,NA,"350","350","SPF00180102","Tocantins","Ponte Alta do Tocantins","-47.503972","-10.704694","Rivadavia, F","2006",NA,"-47.503972","-10.704694",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:23:26-03","USP","SPF","180103","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2281","2006","06","18",NA,"Brasil",NA,NA,NA,"SPF00180103",NA,NA,"A.St.-Hil.",NA,NA,"370","370","SPF00180103","Tocantins","Ponte Alta do Tocantins","-47.288778","-10.653139","Rivadavia, F","2006",NA,"-47.288778","-10.653139",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:23:26-03","USP","SPF","180105","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2527","2007","05","12",NA,"Brasil",NA,NA,NA,"SPF00180105",NA,NA,"A.St.-Hil.",NA,NA,"910","910","SPF00180105","Minas Gerais","Couto de Magalhães de Minas","-43.381333","-18.295917","Rivadavia, F","2007",NA,"-43.381333","-18.295917",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:23:26-03","USP","SPF","180106","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2589","2007","06","08",NA,"Brasil",NA,NA,NA,"SPF00180106",NA,NA,"A.St.-Hil.",NA,NA,"1070","1070","SPF00180106","Minas Gerais","Tiradentes","-44.194556","-21.101306","Rivadavia, F","2007",NA,"-44.194556","-21.101306",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:23:26-03","USP","SPF","201191","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Gonella, PM","167","2008","07","24",NA,"Brasil",NA,NA,NA,"SPF00201191",NA,NA,"A.St.-Hil.",NA,NA,"1197","1197","SPF00201191","Minas Gerais","Diamantina","-43.586778","-18.273333","Gonella, PM","2008",NA,"-43.586778","-18.273333",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:23:26-03","USP","SPF","201210","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Gonella, PM","193","2009","02","05",NA,"Brasil",NA,NA,NA,"SPF00201210",NA,NA,"A.St.-Hil.",NA,"Parque Estadual do Rio Preto","1160","1160",NA,"Minas Gerais","São Gonçalo do Rio Preto","-43.328389","-18.178194","Gonella, PM",NA,NA,"-43.328389","-18.178194",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:23:26-03","USP","SPF","201213","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Gonella, PM","188","2009","02","05",NA,"Brasil",NA,NA,NA,"SPF00201213",NA,NA,"A.St.-Hil.",NA,"Parque Estadual do Rio Preto","1130","1130","SPF00201213","Minas Gerais","São Gonçalo do Rio Preto","-43.323944","-18.167583","Gonella, PM","2009",NA,"-43.323944","-18.167583",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-15 18:28:02-03","USP","SPF","212540","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Lovo, J; Alcantara, SF; Paula-Lima, FB; Nascimento, LF","328","2012","03","09",NA,"Brasil",NA,NA,"Erva, pouco frequente. Escapo verde acastanhado com esparsos tricomas alvos.. Flores amarelo claras.; Campo em solo arenoso úmido.","SPF00212540",NA,NA,"A.St.-Hil.",NA,"Parque Estadual do Biribiri, Lapa do Forno. Entrada secundária do parque, na estrada para Mendanha a 13 km do trevo de Diamantina.","1291","1291","SPF00212540","Minas Gerais","Diamantina","-43.544722","-18.180056","Gonella, PM","2012",NA,"-43.544722","-18.180056",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:23:26-03","USP","SPF","92169","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Laessoe, T","H52526","1992","03","10",NA,"Brasil",NA,NA,NA,"SPF00092169",NA,NA,"A.St.-Hil.",NA,NA,"1600","1700","SPF00092169","Bahia","Abaíra","-41.9","-13.25","Campos, GL","1999","07","-41.9","-13.25",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:23:26-03","USP","SPF","180107","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2610","2007","06","23",NA,"Brasil",NA,NA,NA,"SPF00180107",NA,NA,"A.St.-Hil.",NA,"Chapada dos Veadeiros","1465","1465","SPF00180107","Goiás","Alto Paraíso de Goiás","-47.444247","-13.93475","Rivadavia, F","2007",NA,"-47.444247","-13.93475",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:23:26-03","USP","SPF","180104","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2486","2007","03","18",NA,"Brasil",NA,NA,NA,"SPF00180104",NA,NA,"A.St.-Hil.",NA,NA,"575","575","SPF00180104","Mato Grosso","Chapada dos Guimarães","-55.839194","-15.389222","Rivadavia, F","2007",NA,"-55.839194","-15.389222",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:23:26-03","USP","SPF","184588","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Cardoso, MRF","114","2008","04","05",NA,"Brasil",NA,NA,NA,"SPF00184588",NA,NA,"A.St.-Hil.",NA,NA,"177","177","SPF00184588","Mato Grosso","Santo Antônio do Leverger","-56.064017","-15.722708","Cardoso, MRF","2008",NA,"-56.064017","-15.722708",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:23:26-03","USP","SPF","83741","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Arbo, MM","4842","1991","02","11",NA,"Brasil",NA,NA,NA,"SPF00083741",NA,NA,"A.St.-Hil.",NA,NA,"800","800","SPF00083741","Minas Gerais","Santana do Riacho","-43.683333","-19.166667","Corrêa, MA","1998","01","-43.683333","-19.166667",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-13 11:23:26-03","USP","SPF","91105","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Stannard, BL","H51700","1992","03","02",NA,"Brasil",NA,NA,NA,"SPF00091105",NA,NA,"A.St.-Hil.",NA,NA,"1500","1500","SPF00091105","Bahia","Abaíra","-41.85","-13.333333","Campos, GL","1999","07","-41.85","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:23:26-03","USP","SPF","97740","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sakuragui, CM","CFCR15260","1994","03","20",NA,"Brasil",NA,NA,NA,"SPF00097740",NA,NA,"A.St.-Hil.",NA,"Serra do Cabral","1000","1000","SPF00097740","Minas Gerais","Augusto de Lima","-44.328056","-18.011111","Campos, GL","1999","07","-44.328056","-18.011111",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:23:26-03","USP","SPF","169972","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1683","2003","08","14",NA,"Brasil",NA,NA,NA,"SPF00169972",NA,NA,"A.St.-Hil.",NA,NA,"50","50","SPF00169972","Bahia","Camaçari","-38.3241996765137","-12.6975002288818","Rivadavia, F","2003",NA,NA,NA,NA,NA,NA,"37124","auto",NA,NA,NA
"191","2019-11-13 11:23:26-03","USP","SPF","171934","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1991","2005","07","12",NA,"Brasil",NA,NA,NA,"SPF00171934",NA,NA,"A.St.-Hil.",NA,NA,"600","600","SPF00171934","Bahia","Ibicoara","-41.2846984863281","-13.4105997085571","Rivadavia, F","2005",NA,NA,NA,NA,NA,NA,"34188","auto",NA,NA,NA
"192","2021-03-15 18:28:02-03","USP","SPF","223610","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Baleeiro, PC","360","2013","11","20",NA,"Brasil",NA,NA,"Flor amarela.; Ambiente brejoso.","SPF00223610",NA,NA,"A.St.-Hil.",NA,"Trancoso, Beira da estrada em construção. Antes de chegar a Trancoso.",NA,NA,"SPF00223610","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555","Baleeiro, PC","2013","11",NA,NA,"24",NA,NA,"68835","auto",NA,NA,NA
"193","2019-11-13 11:23:26-03","USP","SPF","103833","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","495","1995","07","29",NA,"Brasil",NA,NA,NA,"SPF00103833",NA,NA,"A.St.-Hil.",NA,"Catolés.",NA,NA,"SPF00103833","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192","Rivadavia, F","1995",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA
"194","2021-03-15 18:28:02-03","USP","SPF","221351","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Baleeiro, PC","376","2015","07","06",NA,"Brasil",NA,NA,"Flor amarela.; Ambiente encharcado.","SPF00221351",NA,NA,"A.St.-Hil.",NA,"Parque Nacional da Chapada Diamantina. Vale do Queiroz, Serra da Almas.",NA,NA,"SPF00221351","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192","Baleeiro, PC","2015",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA
"195","2019-11-13 11:23:26-03","USP","SPF","93283","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","183","1993","01","31",NA,"Brasil",NA,NA,NA,"SPF00093283",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"SPF00093283","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","Rivadavia, F","1993",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"196","2019-11-13 11:23:26-03","USP","SPF","103816","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","360","1995","04","10",NA,"Brasil",NA,NA,NA,"SPF00103816",NA,NA,"A.St.-Hil.",NA,"Parque Nacional da Chapada dos Veadeiros","900","900","SPF00103816","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","Rivadavia, F","1995",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"197","2019-11-13 11:23:26-03","USP","SPF","93269","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","196","1993","02","03",NA,"Brasil",NA,NA,NA,"SPF00093269",NA,NA,"A.St.-Hil.",NA,"Parque Nacional da Chapada dos Veadeiros",NA,NA,"SPF00093269","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","Rivadavia, F","1993",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"198","2019-11-13 11:23:26-03","USP","SPF","93252","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","262","1994","02","25",NA,"Brasil",NA,NA,NA,"SPF00093252",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"SPF00093252","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292","Rivadavia, F","1994",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA
