"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"141","2020-12-21 16:13:34-03","MBM","MBM","395639","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Barboza, E.","2015","04","14","Engels, M.E.; Lozano, E.D.; Buturi, C.; Pereira, S.; Hekavey, C.; Lozano, E.D.; Buturi, C.; Pereira, S.; Hekavey, C.","2013","10","13","Brazil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM395639","MBM395639","1762","Palmeira, ca. 3m. Folhas verdes. Raque castanha. Frutos imaturos verdes.; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.",NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA
"142","2020-12-21 16:13:34-03","MBM","MBM","207114","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1995","01","13","Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"MBM207114",NA,"2546",NA,NA,NA,NA,"Southern America",NA,"12766","auto",NA,NA,NA,NA,NA
"143","2020-12-21 16:13:34-03","MBM","MBM","282934","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Wasum, R.",NA,NA,NA,"Wasum, R.; et al.; et al.","2003","03","04","Brazil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM282934","MBM282934","1807",NA,NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA
"144","2020-12-21 16:13:34-03","MBM","MBM","281249","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","2003","02","27","Brazil","Santa Catarina","Garuva","Morro Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM281249","MBM281249","5172",NA,NA,NA,NA,"Southern America",NA,"22441","auto",NA,NA,NA,NA,NA
"145","2020-12-21 16:13:34-03","MBM","MBM","71002","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","1980","11","27","Brazil","Santa Catarina","Jacinto Machado","11km SW de Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,"MBM071002",NA,"36983",NA,NA,NA,NA,"Southern America",NA,"23999","auto",NA,NA,NA,NA,NA
"146","2020-12-21 16:13:34-03","MBM","MBM","169205","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Franco, G.A.D.C.",NA,NA,NA,"Bertoni, J.E.A.","1993","05","26","Brazil","São Paulo","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"MBM169205",NA,"238",NA,NA,NA,NA,"Southern America",NA,"13859","auto",NA,NA,NA,NA,NA
"147","2020-10-01 14:25:45-03","JBB","HEPH","29058","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Almeida, RF",NA,NA,NA,"Garcia, RJF","2007","04","16","Brasil","São Paulo","Santos","Area da Santa Casa de Misericódia de Santos.Trilha 2, mata de planicie.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"3002",NA,"Monocotyledon","Arecales",NA,"Southern America",NA,"26836","auto",NA,NA,NA,NA,NA
"148","2020-12-11 11:43:25-03","UFMG","BHCB","172908","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,"2010","10","06","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2010","04","07","Brasil","Santa Catarina","Garuva","Sol Nascente","-48.727225","-26.055025","-48.727225","-26.055025","13","13","BHCB017640","BHCB017640","1879","Florística IFFSC e8000b (Arbusto); Estádio Suces.: médio de regeneração;; Hábito: arbusto; Interior do fragmento de Floresta Ombrófila Densa de Terras Baixas","Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:17:56-03","UFPR","UPCB","60434","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Brotto, M.L.","2009","01","18","Brotto, M.L.","2009","01","18","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","-48.916111","-25.439444","500","500",NA,NA,"274","Palmeira de 1,5 m de alt., folhas 1 m de compr., infrutescência 0,2 m de compr., frutos verdes. Floresta Ombrófila Densa Submontana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:17:56-03","UFPR","UPCB","61370","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Brotto, M.L.","2008","12","08","Brotto, M.L.","2008","11","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","-48.717778","-24.858333","900","900",NA,NA,"258","Palmeira de 2 m de alt., flores alvas e frutos, folha com 1,2 m de compr. Sub-bosque de Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:17:56-03","UFPR","UPCB","60740","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Ceccon-Valente, M.F.","2009","02","14","Ceccon-Valente, M.F.","2009","02","14","Brasil","Paraná","Matinhos","Entorno PARNA Saint-Hilaire/Lange.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,NA,NA,"Material estéril..",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"152","2021-02-11 17:17:56-03","UFPR","UPCB","41899","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kozera, C.","1999","08",NA,"Kozera, C.","1999","08","07","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1144","Arbusto ca. 2m, frutos pretos. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"153","2021-02-11 17:17:56-03","UFPR","UPCB","55231","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Hatschbach, G.","2005","01","01","Cervi, A.C.","2004","11","04","Brasil","Santa Catarina","Garuva","Rodovia Guaruva -- Guaratuba, próximo da estrada para Palmital.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"8834","Estepe 3m. Floresta..",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"154","2018-06-22 05:25:00-03","MO","MOBOT","2456955","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Pe. Raulino Reitz","1950","5","8","Brazil","Santa Catarina",NA,"Botuvera: Riberão do Ouro",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Reitz 3551",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","289174","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","A. Gentry (MO)",NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","3","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1","-46","-23.58333",NA,NA,"800.00000000",NA,NA,NA,"Custodio Filho 4518",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","87-1"
"156","2019-03-29 10:41:14-03","UFSM","HDCF","6272","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Soares, K. P.",NA,NA,NA,"Soares, K. P.; Büneker, H. M.",NA,NA,NA,"Brasil","Rio Grande do Sul","Riozinho",NA,"-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18583","auto",NA,NA,NA,NA,NA
"157","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","7557",NA,"Plantae","Palmae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","J. Mattos/1974",NA,NA,NA,"M. Kuhlmann","1950","02","15","Brasil","São Paulo","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"MBML007557",NA,"2319","Mata.",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"158","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","23300",NA,"Plantae","Palmae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","H. Q. Boudet Fernandes",NA,NA,NA,"H. Q. Boudet Fernandes; et al","1998","11","19","Brasil","São Paulo","Ubatuba","Estrada Ubatuba-São Luís do Paraitinga (SP125), próximo ao alto da serra, vertente voltada para o mar, km 82, ca. 500-800 m/s.m. Mata secundária bem preservada, cortada pela estrada.","-45.121667","-23.358056","45W7'18","23S21'29",NA,NA,"MBML023300",NA,"3252","Arbustiva, 3-cespitosa. Estipe 220X4 cm, entrenó 3 cm. Folhas 19; pecíolo+bainha 96, 98, 104 e 125cm; raque 79, 85, 80 e 84cm. Folíolos 14, 17, 18 e 17 pares, de 1-3 (5) nérveos, o mediano (50X3,4, 2-nérveo), (51X34cm, 2-nérveo) e (5,4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","23301",NA,"Plantae","Palmae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","H. Q. Boudet Fernandes",NA,NA,NA,"H. Q. Boudet Fernandes; et al","1998","11","19","Brasil","São Paulo","São Luis do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, trilha da Pirapitinga, à margem esquerda do rio Paraibuna e direita do Ipiranga, CA. 830-850 M/S.M.. Mata secundária bem preservada, alguns trechos de mata primária.","-45.143889","-23.330833","45W8'38","23S19'51",NA,NA,"MBML023301",NA,"3253","Arbustiva. Estipe 170x3 cm. Folhas 15; pecíolo+ bainha 119, 123, 100, 108 e 87 cm; raque 71, 75, 60, 75 e 56cm. Folíolos 10, 11, 10, 9 e 10 pares, de 1 a 4-nérveo, o mediano (60X3, 2-nérveo), (45X4cm, 2-nérveo) (45x2,5cm, 2-nérveo) e (",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","579",NA,"Plantae","Palmae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L.R.Noblick, H.Q.B.Fern./1992",NA,NA,NA,"J. P. Lanna","1961","12","10","Brasil","São Paulo","Caraguatatuba","R.F.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"MBML000579",NA,"575","Planta perdida.",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"161","2020-06-15 15:28:38-03","UNESP-RC","HRCB","21927","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","H.Q. Boudet Fernandes",NA,NA,NA,"Gomes",NA,NA,NA,"Brasil","São Paulo","Cananéia","Mandira","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","3086752","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"P. C. Hutchison & L. Matthes","1985","8","27","Brazil","São Paulo",NA,"Municipality of pariquera-acu, bridge road to cananeai, o.5 km before the bridge",NA,NA,NA,NA,NA,NA,NA,NA,"8991",NA,NA,"Arecales",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","932153","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"Collector illegible","1888","6",NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Arecales",NA,"South America",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","3086754","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"P. C. Hutchison & L. Matthes","1985","8","28","Brazil","São Paulo",NA,"Municipality of pariquera-acu, instituto agronomico estation at pariquera-acu 20 km s of registro",NA,NA,NA,NA,NA,NA,NA,NA,"8954",NA,NA,"Arecales",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3086755","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"P. C. Hutchison & L. Matthes","1985","8","28","Brazil","São Paulo",NA,"Municipality of pariquera-acu, instituto agronomico estation at pariquera-acu 20 km s of registro",NA,NA,NA,NA,NA,NA,NA,NA,"8954",NA,NA,"Arecales",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","3086753","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"P. C. Hutchison & L. Matthes","1985","8","27","Brazil","São Paulo",NA,"Municipality of pariquera-acu, bridge road to cananeia, 0.5 km before the bridge",NA,NA,NA,NA,NA,NA,NA,NA,"8991",NA,NA,"Arecales",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","3086756","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"P. C. Hutchison & L. Matthes","1985","8","28","Brazil","São Paulo",NA,"Municipality of pariquera-acu, instituto agronomico estation at pariquera-acu 20 km s of registro",NA,NA,NA,NA,NA,NA,NA,NA,"8954",NA,NA,"Arecales",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3086757","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"P. C. Hutchison & L. Matthes","1985","8","28","Brazil","São Paulo",NA,"Municipality of pariquera-acu, instituto agronomico estation at pariquera-acu 20 km s of registro",NA,NA,NA,NA,NA,NA,NA,NA,"8954",NA,NA,"Arecales",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"169","2020-10-15 09:53:48-03","UFPR","EFC","13893","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Blum, C.T.","2015","07","06","Blum, C.T.","2005","07","06","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140",NA,NA,"EFC013893",NA,"192","Com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-12-09 17:29:21-03","UFPR","EFC","14724","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Völtz, R.R.","2016","02","04","Völtz, R.R.; Brotto, M.L.","2016","02","04","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7099","-24.8538","-48.7099","-24.8538","895","895","EFC014724",NA,"786","Planta 2,5m alt. no sub-bosque da Floresta Ombrófila Densa Montana primária; lâmina foliar 73 x 49 cm; frutos verdes a enegrecidos __COMMOM_NAME__: Gamiova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-12-09 17:29:21-03","UFPR","EFC","15296","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Völtz, R.R.","2016","12","04","Völtz, R.R.","2016","12","04","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3145","-25.1676","-48.3145","-25.1676","125","125","EFC015296",NA,"1104","Palmeira 2 m alt.; flores vinosas; interior da Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Guaricana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:15:50-03","USP","SPF","171149","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Netto, A","1948","05","26","Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00171149",NA,"s.n.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"173","2021-03-15 18:25:10-03","USP","SPF","141540","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Marcato, AC","2000","06",NA,"Garcia, RJF; Amorim, AMA; Alves, MV; Costa, A; Costa, CB; Vieira, S; Fiaschi, P","2000","03","16","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, estrada da entrada, mata junto a reflorestamento de pinus.","-46.6300010681152","-23.5400009155273",NA,NA,"750","800","SPF00141540",NA,"1940","Estipe cespitoso, caule ca. 2,2 m de alt., planta com 3m alt.; pedúnculo e raquílas avermelhados, frutos imaturos verdes.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"174","2021-03-25 13:51:27-03","UNIVILLE","JOI","8676","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Meyer, F.S.","2008","07","23","Meyer, F.S.","2007","11","23","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"JOI008676","JOI008676 JOI008676_1","473","; HABITAT: sub bosque; HABITO: palmeira; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-25 13:51:27-03","UNIVILLE","JOI","4213","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","F.C.S. Vieira","2005","11","15","F.C.S. Vieira","2005","11","15","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","JOI004213","JOI004213","1390","; HABITAT: mata ciliar; HABITO: palmeira, terrestre; TIPO VEGETACIONAL: FODTB",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"176","2021-03-25 13:51:27-03","UNIVILLE","JOI","8341","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L. Sevegnani","2008","11","10","L. Sevegnani","2008","11","10","Brasil","Santa Catarina","Guaramirim","SC-413.","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,"JOI008341","JOI008341",NA,"; HABITO: arbustiva; TIPO VEGETACIONAL: FODTB",NA,NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA
"177","2021-03-25 13:51:27-03","UNIVILLE","JOI","11805","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Meyer, F.S.","2010","11","10","Meyer, F.S.","2004","11","10","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI011805","JOI011805 JOI011805_1 JOI011805_2","108","; HABITAT: sub-bosque da floresta; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"178","2020-04-29 16:30:29-03","UFVJM","HDJF","1342","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Pereira, FG","2010","02","19","Marçon, SL; Garcia, RJF; Siqueira, FS; Daiana","2009","07","01","Brasil","São Paulo","São Paulo","Sítio Jararaú, campo atrópico, topo de morro, bosque de culto dos crentes.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HDJF001342","HDJF001342_01","180",NA,"Monocotyledonae",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"179","2020-04-29 16:30:29-03","UFVJM","HDJF","1341","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Pereira, FG","2010","02","19","Marçon, SL; Garcia, RJF; Siqueira, FS; Daiana","2009","07","01","Brasil","São Paulo","São Paulo","Sítio Jararaú, campo atrópico, topo de morro, bosque de culto dos crentes.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HDJF001341","HDJF001341_01","180",NA,"Monocotyledonae",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"180","2019-01-25 15:38:27-02","IAC","IAC","35489","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L.A.F. Matthes","1995","06","21","N.M. Ivanauskas","1995","06","21","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-01-25 15:33:45-02","IAC","IAC","40466","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L.C. Bernacci et al.","2001","05","23","L.C. Bernacci; G.A.D.C. Franco; E. Furlan & J.A. Gomes","2001","05","23","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda","-47.113671","-23.715386","-47.113671","-23.715386",NA,NA,NA,NA,"3070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-01-25 15:38:27-02","IAC","IAC","43595","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L.C. Bernacci","2004","07","30","A.R. Ferretti; A. Vanini; A.G. Nave; F.M. Peneireiro; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; N.M. Ivanauskas & J. Paula-Souza","1996","12","11","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha do Rio Bonito","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-01-25 15:38:27-02","IAC","IAC","53333","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L.C. Bernacci et al.","2010","03","27","L.C. Bernacci; M.A. Assis; A.C.O. Souza; J.Y. Tamashiro & R. Belinelo","2010","03","27","Brasil","São Paulo","Ubatuba","Serra do Mar, trilha dos escravos caminho de pedra","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,"4714","coordenadas do material: -23,37310S, -45,12959W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-01-25 15:38:27-02","IAC","IAC","53335","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","L.C. Bernacci et al.","2010","03","27","L.C. Bernacci; M.A. Assis; A.C.O. Souza & R. Belinelo","2010","03","27","Brasil","São Paulo","Ubatuba","Serra do Mar, trilha dos escravos caminho de pedra","-45.13307","-23.36591","-45.13307","-23.36591",NA,NA,NA,NA,"4712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-23 11:58:15-03","CEPLAC","CEPEC","103215","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,"Sem Informação",NA,NA,NA,"Thomas, W.W.","2004","09","21","Brasil","Bahia","CAMACAN","RPPN SERRA BONITA, 9,6 km NW of Camacã on road to Jacareci and Jussari, then 6 km up road to Serra Bonita.","-39.565278","-15.391389","39W33'55","15S23'29",NA,NA,NA,NA,"14236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 16:04:27-03","UNISANTA","HUSC","10962","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Costa, D.","2012",NA,NA,"Costa, D.; Gondoni, R.","2012","03","13","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"83","Árvore com ca. 3mts de altura, cespitosa. Com infrutescência, raquilas vermelhas e frutos maduros arroxeados quase negros.; Floresta Atlântica.","Magnoliophyta",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"187","2019-11-13 16:04:27-03","UNISANTA","HUSC","10961","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Costa, D.","2012","01",NA,"Costa, D.; Martins, G.","2012","05","12","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"94","Palmeira solitária, com ca. 3mts de altura, 8 folhas, estipe dom 8,5cm de PAP, anéis de 2 e 1 cm em sequência(com um indíviduos jovem acaule, na base do estipe com ca. 1,3mts de altura), com raque seca.","Magnoliophyta",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"188","2019-11-13 16:04:27-03","UNISANTA","HUSC","10960","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Costa, D.","2012",NA,NA,"Costa, D.; Martins, G.","2012","05","12","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"93","Palmeira cespitosa com ca. de 1,60mts de altura, 8 folhas, estipe com 9 cm PAP, espaçamento entre os anéis de 3 e 3,5 respectivamente, raquilas avermelhadas, com frutos imaturos verdes.","Magnoliophyta",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
