"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"427","2015-03-06 21:03:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","G. T. Prance & H. Silva",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"58662",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"428","2016-04-15 10:47:36-03","F","FMNH-SEEDPLANTS","V0366371F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0366371F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0366371F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"429","2016-04-15 10:47:26-03","F","FMNH-SEEDPLANTS","V0366356F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366356F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366356F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"430","2016-04-15 10:47:27-03","F","FMNH-SEEDPLANTS","V0366357F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366357F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366357F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"431","2016-04-15 10:47:28-03","F","FMNH-SEEDPLANTS","V0366358F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366358F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366358F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"432","2016-04-15 10:47:28-03","F","FMNH-SEEDPLANTS","V0366359F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366359F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366359F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"433","2016-04-15 10:47:29-03","F","FMNH-SEEDPLANTS","V0366360F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366360F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366360F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"434","2016-04-15 10:47:30-03","F","FMNH-SEEDPLANTS","V0366362F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366362F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366362F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"435","2016-04-15 10:47:32-03","F","FMNH-SEEDPLANTS","V0366365F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366365F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366365F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"436","2016-04-15 10:47:33-03","F","FMNH-SEEDPLANTS","V0366366F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366366F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366366F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"437","2016-04-15 10:47:34-03","F","FMNH-SEEDPLANTS","V0366367F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366367F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366367F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"438","2016-04-15 10:47:34-03","F","FMNH-SEEDPLANTS","V0366368F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366368F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366368F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"439","2016-04-15 10:47:36-03","F","FMNH-SEEDPLANTS","V0366370F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366370F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0366370F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"440","2016-04-15 10:53:15-03","F","FMNH-SEEDPLANTS","V0367263F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","B. A. Krukoff","1933","4","18","South America","Brazil",NA,NA,NA,"V0367263F","Spermatophyta",NA,"psilonema",NA,NA,"2061","Amazonas","near Boa Vista, along the upper Rio Tocantins",NA,NA,"V0367263F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"441","2020-10-14 16:35:23-03","UFVJM","HDJF","7527","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, FA","2018","10","20","Southern America","Brasil",NA,NA,NA,"HDJF007527","Dicotyledoneae",NA,NA,"Raddi",NA,"R6P13","Minas Gerais","Rio Doce, Margem Direita","-42.522222","-19.567917","HDJF007527_01","Bom Jesus do Galho","230","230",NA,NA,NA,NA,NA,"-42.522222","-19.567917",NA,NA,NA,NA,NA,NA
"442","2020-10-14 16:35:23-03","UFVJM","HDJF","7654","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, FA","2018","11","29","Southern America","Brasil",NA,NA,NA,"HDJF007654","Dicotyledoneae",NA,NA,"Raddi",NA,"59P35","Minas Gerais","Rio Doce, Margem Direita","-42.207694","-19.146972","HDJF007654_01","Sobrália","189","189",NA,NA,NA,NA,NA,"-42.207694","-19.146972",NA,NA,NA,NA,NA,NA
"443","2020-04-29 16:29:53-03","UFVJM","HDJF","5895","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Santos, LAG; Otoni, TJO; Machado, ELM","2012","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF005895","Dicotyledoneae",NA,NA,"Raddi","Machado, ELM","1563","Minas Gerais","Zona Rural","-43.194167","-19.0025","HDJF005895_01","Dom Joaquim","738","738",NA,NA,NA,"2013",NA,"-43.194167","-19.0025",NA,NA,NA,NA,NA,NA
"444","2019-01-25 15:41:20-02","IAC","IAC","31699","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","G.F. Árbocz","1994","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","R.B. Torres & L.C. Bernacci","124","São Paulo","Alto da Serra da Mantiqueira (em media 1200-1400 metros de alt.) à margem da Rod.359, entre Piquete-Delfim Moreira","-45.1761","-22.6136",NA,"Piquete",NA,NA,NA,NA,NA,"1994","03","-45.1761","-22.6136","14",NA,NA,NA,NA,NA
"445","2019-01-25 15:41:20-02","IAC","IAC","55551","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","V.B. Zipparro et al.","1995","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Santos, Leonardo Biral","1230","São Paulo","Fazenda Intervales, Base Saibadela, trilha do quilombo","-47.9256","-24.3878",NA,"Sete Barras",NA,NA,NA,NA,NA,"2012","01","-47.9256","-24.3878","08",NA,NA,NA,NA,NA
"446","2020-07-23 12:08:08-03","CEPLAC","CEPEC","117708","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Cardoso, D.","2007","08","14",NA,"Brasil",NA,NA,"DNA.",NA,NA,NA,NA,NA,"Sem Informação","2167","Bahia","Estrada entre a Península de Maraú e Saquaíra.","-38.933333","-14",NA,"MARAÚ","6","6",NA,NA,NA,NA,NA,"38W56'","14S0'",NA,NA,NA,NA,NA,NA
"447","2020-07-23 12:08:08-03","CEPLAC","CEPEC","123573","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Piotto, D.","2007","06","05",NA,"Brasil",NA,NA,"Floresta secundária, idade: 40 anos, sítio: 1 , linha: 3 , #: 21 , dist.: 27.5 , dap: 7.8 cm, altura: 9 m",NA,NA,NA,NA,NA,"Sem Informação","132","Bahia","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"URUÇUCA","120","120",NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA
"448","2020-07-23 12:08:08-03","CEPLAC","CEPEC","150059","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Fernandes, M.H.","2014","11","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"C. Pessoa","103","Bahia","Conglomerado BA_1339-4-10-2","-41.040556","-15.480278",NA,"ENCRUZILHADA",NA,NA,NA,NA,NA,NA,NA,"41W2'26","15S28'49",NA,NA,NA,NA,NA,NA
"449","2020-07-23 12:02:21-03","CEPLAC","CEPEC","139226","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima, H. C. de",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Lima, H. C. de","7957","Rio de Janeiro",NA,"-43.4688987731934","-22.4538993835449",NA,"MIGUEL PEREIRA",NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-07-23 12:02:21-03","CEPLAC","CEPEC","60327","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii arumateuana","E. Mileski","1983","11","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-banha-de-galinha, culhão-de-burro",NA,NA,NA,"arumateuana",NA,"B. M. Torke","401","Goiás","Sem informação.","-48.416667","-6.466667",NA,"xambioa",NA,NA,NA,NA,NA,NA,NA,"48W25'0","6S28'0",NA,NA,"30/12/1983",NA,NA,NA
"451","2020-07-23 12:02:21-03","CEPLAC","CEPEC","64282","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","A. M. de Carvalho","1995","01","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-branco-do-litoral",NA,NA,NA,"cognata",NA,"Sem Informação","5499","Bahia","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1376 Parcela n. 34.","-39.069167","-14.781944",NA,"ILHÉUS",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA
"452","2020-07-23 12:02:21-03","CEPLAC","CEPEC","64288","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","A. M. de Carvalho","1995","01","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-branco-do-litoral",NA,NA,NA,"cognata",NA,"Sem Informação","5461","Bahia","Mata da Esperança. Entrada a 2Kkm a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1314 parcela n. 33.","-39.069167","-14.781944",NA,"ILHÉUS",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA
"453","2020-07-23 12:02:21-03","CEPLAC","CEPEC","64707","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","A. M. de Carvalho","1994","09","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-branco-do-litoral",NA,NA,NA,"cognata",NA,"Sem Informação","4876","Bahia","Mata da esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 346 Parcela n. 10","-39.069167","-14.781944",NA,"ILHÉUS",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA
"454","2020-07-23 12:02:21-03","CEPLAC","CEPEC","64760","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","A. M. de Carvalho","1994","09","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"cognata",NA,"Sem Informação","4828","Bahia","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 285 Parcela n. 8.","-39.069167","-14.781944",NA,"ILHÉUS",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA
"455","2020-07-23 12:02:21-03","CEPLAC","CEPEC","65328","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","A. M. de Carvalho","1995","01","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-branco-do-litoral",NA,NA,NA,"cognata",NA,"Sem Informação","5669","Bahia","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão Árvore n. 1693 Parcela n. 39","-39.069167","-14.781944",NA,"ILHÉUS",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA
"456","2020-07-23 12:02:24-03","CEPLAC","CEPEC","29752","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","G. C. P. Pinto","1981","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","157","Bahia","Variante da BR-242.","-43.883333","-12.25",NA,"CRISTÓPOLIS",NA,NA,NA,NA,NA,NA,NA,"43W53'0","12S15'0",NA,NA,"30/12/2000",NA,NA,NA
"457","2020-07-23 12:02:24-03","CEPLAC","CEPEC","42571","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","H. C. de Lima","1987","06","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","3024","Rio de Janeiro","Parque Estadual do Desengano, Serra da Rifa, Faz. da Rifa, Mata do Fusilao.","-41.966667","-21.966667",NA,"santa maria madalena",NA,NA,NA,NA,NA,NA,NA,"41W58'0","21S58'0",NA,NA,"30/12/2000",NA,NA,NA
"458","2020-07-23 12:02:21-03","CEPLAC","CEPEC","4331","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"V. F. Mansano","3609","Bahia","Marg. do Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,"ENCRUZILHADA",NA,NA,"49333","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1998",NA,NA,NA
"459","2020-07-23 12:02:21-03","CEPLAC","CEPEC","4356","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","3639","Bahia","Margem do Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,"ENCRUZILHADA",NA,NA,"49333","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/2000",NA,NA,NA
"460","2020-07-23 12:02:21-03","CEPLAC","CEPEC","1015","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1965","08","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"V. F. Mansano","1609","Minas Gerais","Margem da Rod. Nanuque/Teofilo Otoni.","-40.3539009094238","-17.8391990661621",NA,"NANUQUE",NA,NA,"46980","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"461","2020-07-23 12:02:21-03","CEPLAC","CEPEC","4359","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","3636","Bahia","Margem do Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,"ENCRUZILHADA",NA,NA,"49333","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/2000",NA,NA,NA
"462","2020-07-23 12:02:24-03","CEPLAC","CEPEC","85911","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii polita","B. M. Torke","2000","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"polita",NA,"B. M. Torke","163","Bahia","30Km ao SW da Rod. Belmonte/Itapebi.","-38.964167","-16.040556",NA,"BELMONTE",NA,NA,NA,NA,NA,NA,NA,"38W57'51","16S2'26",NA,NA,"30/12/2000",NA,NA,NA
"463","2020-07-23 12:02:24-03","CEPLAC","CEPEC","4298","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii polita","R. P. Belém","1967","01","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacaranda-branco-litotal Grao-de-bode",NA,NA,NA,"polita",NA,"B. M. Torke","3078","Bahia","Sem informação.","-39.0147018432617","-14.103099822998",NA,"MARAÚ",NA,NA,"47076","auto","Isótipo",NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/2000",NA,NA,NA
"464","2020-07-23 12:02:24-03","CEPLAC","CEPEC","29752","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","G. C. P. Pinto","1981","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","157","Bahia","Variante da BR-242.","-43.883333","-12.25",NA,"CRISTÓPOLIS",NA,NA,NA,NA,NA,NA,NA,"43W53'0","12S15'0",NA,NA,"30/12/2000",NA,NA,NA
"465","2020-07-23 12:02:24-03","CEPLAC","CEPEC","42571","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","H. C. de Lima","1987","06","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","3024","Rio de Janeiro","Parque Estadual do Desengano, Serra da Rifa, Faz. da Rifa, Mata do Fusilao.","-41.966667","-21.966667",NA,"santa maria madalena",NA,NA,NA,NA,NA,NA,NA,"41W58'0","21S58'0",NA,NA,"30/12/2000",NA,NA,NA
"466","2020-07-23 12:02:21-03","CEPLAC","CEPEC","4331","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"V. F. Mansano","3609","Bahia","Marg. do Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,"ENCRUZILHADA",NA,NA,"49333","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1998",NA,NA,NA
"467","2020-07-23 12:02:21-03","CEPLAC","CEPEC","4356","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","3639","Bahia","Margem do Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,"ENCRUZILHADA",NA,NA,"49333","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/2000",NA,NA,NA
"468","2020-07-23 12:02:21-03","CEPLAC","CEPEC","1015","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1965","08","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"V. F. Mansano","1609","Minas Gerais","Margem da Rod. Nanuque/Teofilo Otoni.","-40.3539009094238","-17.8391990661621",NA,"NANUQUE",NA,NA,"46980","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"469","2020-07-23 12:02:21-03","CEPLAC","CEPEC","4359","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B. M. Torke","3636","Bahia","Margem do Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,"ENCRUZILHADA",NA,NA,"49333","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/2000",NA,NA,NA
"470","2009-11-26 13:50:09-02","INPA","INPAW","7925","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var. psilonema","Silva, S.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"var. psilonema","(Harms) R.S. Cowan",NA,"1492","Par&#225;",NA,"-49.6725","-3.76611",NA,"Tucuru&#237;",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-11-19 14:06:17-03","Unimontes","MCMG","4623","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Sousa, B.G",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Santos;R.M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-11-19 14:06:17-03","Unimontes","MCMG","1747","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |","2009","03","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Santos R.M.",NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 1","-44.3616981506348","-15.4881000518799",NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-19 14:06:17-03","Unimontes","MCMG","1905","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |","2009","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Santos R.M.",NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 4","-44.3616981506348","-15.4881000518799",NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-11-19 14:06:17-03","Unimontes","MCMG","6475","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, F. A.; Resck, D. V. S.","2018","11","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.",NA,"Minas Gerais","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449",NA,"Bom Jesus do Galho",NA,NA,"39343","auto",NA,NA,NA,"W42° 29' 50.4","S19° 40' 23.8",NA,NA,NA,NA,NA,NA
"475","2020-11-19 14:06:17-03","Unimontes","MCMG","6503","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, F. A.; Resck, D. V. S.","2018","11","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.",NA,"Minas Gerais","Governador Valadares","-41.9494018554688","-18.8511009216309",NA,"Governador Valadares",NA,NA,"50833","auto",NA,NA,NA,"W42° 05' 40.0","S18° 59' 17.7",NA,NA,NA,NA,NA,NA
"476","2020-11-19 14:06:17-03","Unimontes","MCMG","92","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil",NA,NA,"Regeneração Natural",NA,NA,NA,NA,"Raddi","Santos R.M.","46","Minas Gerais","APA do Rio PandeirosBalneário","-44.3616981506348","-15.4881000518799",NA,"Janúaria",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-11-19 14:06:17-03","Unimontes","MCMG","1664","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |","2009","05","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Santos R.M.",NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-11-19 14:06:17-03","Unimontes","MCMG","6628","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Paixão, F. A.; Resck, D. V. S.","2019","04","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.",NA,"Minas Gerais","Naque","-42.3283004760742","-19.2303009033203",NA,"Naque",NA,NA,"13992","auto",NA,NA,NA,"W42° 15' 21.1","S19° 11' 11.2",NA,NA,NA,NA,NA,NA
