"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"547","2019-10-07 09:35:50-03","UEFS","HUEFS","197363","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Klein, R.M.","8020","1968","12","17",NA,"Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.",NA,NA,NA,"HUEFS0197363","Angiospermae","Myrtales","(Cambess.) Rotman",NA,"-48.5491981506348","-27.596700668335","HUEFS0197363","300","300",NA,NA,NA,NA,NA,"27000","auto","Rosanae",NA,NA,NA,NA,NA
"548","2019-09-04 19:41:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","rivularis","Eugenia rivularis","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA
"549","2019-01-23 11:00:31-02","F","FMNH-SEEDPLANTS","V0065298F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","rivularis","Eugenia rivularis","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0065298F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0065298F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA
"550","2019-09-04 18:15:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","hagendorffii","Myrciaria hagendorffii","Schumacher",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"551","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120937F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0120937F","Spermatophyta",NA,NA,NA,"-65.9119","7.0758","V0120937F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"552","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120938F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0120938F","Spermatophyta",NA,NA,NA,"-65.9119","7.0758","V0120938F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"553","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120939F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"V0120939F","Spermatophyta",NA,NA,NA,"-64.9208","-35.3869","V0120939F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"554","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120940F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120940F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120940F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"555","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120941F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120941F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120941F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"556","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120942F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120942F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120942F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"557","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120944F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120944F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120944F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"558","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120945F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120945F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120945F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"559","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120946F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120946F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120946F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"560","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120947F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120947F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120947F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"561","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120948F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120948F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120948F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"562","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120949F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120949F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120949F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"563","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120950F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120950F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120950F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"564","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120951F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120951F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120951F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"565","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120952F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120952F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120952F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"566","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120953F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120953F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120953F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"567","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120954F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120954F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120954F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"568","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120955F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0120955F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120955F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"569","2015-03-07 08:57:49-03","F","FMNH-SEEDPLANTS","V0120943F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"V0120943F","Spermatophyta",NA,NA,NA,"-58.1689","-23.2025","V0120943F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"570","2020-04-29 16:30:15-03","UFVJM","HDJF","1311","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pimenta, JA","s.n.","1990","08","17","Southern America","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre",NA,NA,NA,"HDJF001311","Dicotyledoneae",NA,"Cambess.","Soares-Silva, LH","-50.6156005859375","-24.3239002227783","HDJF001311_01",NA,NA,"1997",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"571","2020-11-23 11:39:25-03","IAC","IAC","50379","S","Plantae","Myrtaceae-2.Myrtoideae","Plinia","rivularis","Plinia rivularis","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","585","2007","10","04",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"subparcela 27, indivíduo I 0555",NA,NA,NA,"(Cambess.) Rotman","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","-45.083511","-23.367009",NA,NA,NA,"2007","10","04","-45.083511","-23.367009",NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-07-23 12:16:30-03","CEPLAC","CEPEC","90451","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","A. M. de Carvalho","7071","2002","03","16",NA,"Brasil","Alagoas","MURICÍ","Bananeiras.",NA,NA,NA,NA,NA,NA,NA,"M. C. Souza",NA,"-9.229722",NA,NA,NA,NA,NA,NA,"35W52'78","9S13'47",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"573","2020-07-23 12:16:30-03","CEPLAC","CEPEC","140205","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel",NA,NA,"Indivíduo P90-16",NA,NA,NA,NA,"Sem Informação","-39.133333","-16.333333",NA,"100","100",NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-07-23 12:16:30-03","CEPLAC","CEPEC","104328","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Fiaschi, P.","2892","2005","03","18",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. de 6 km da entrada.",NA,NA,NA,NA,NA,NA,NA,"M.Sobral","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-07-23 12:16:30-03","CEPLAC","CEPEC","125933","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","R. C. Forzza","5112","2008","02","19",NA,"Brasil","Espírito Santo","NOVA VENÉCIA","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-40.443889","-18.776944",NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,"30/12/2010",NA,NA,NA
"576","2020-07-23 12:16:30-03","CEPLAC","CEPEC","133143","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","R. Zachia","3355",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","SÃO PEDRO DO SUL",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"M. C. Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/3/2017",NA,NA,NA
"577","2020-07-23 12:16:30-03","CEPLAC","CEPEC","82019","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","A. M. Amorim","2626","1980","12","09",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,"30/09/2003",NA,NA,NA
"578","2020-07-23 12:16:30-03","CEPLAC","CEPEC","82051","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","S. C. de Sant'Ana","677","1979","11","28",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). Entr. Km 46 BA-001 Ilheus/Uma. Trilha paralela a área de cacau cabruca, vizinho a reserva.",NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,"M. Sobral","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,"30/12/2003",NA,NA,NA
"579","2020-07-23 12:16:30-03","CEPLAC","CEPEC","8079","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","T. S. dos Santos","2184","1971","11","18",NA,"Brasil","Bahia","ILHÉUS","Rod. Banco Central/Itajuipe.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/12/2010",NA,NA,NA
"580","2020-07-23 12:16:30-03","CEPLAC","CEPEC","4818","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","J. A. de Jesus","188","1968","10","31",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/12/2010",NA,NA,NA
"581","2020-07-23 12:16:30-03","CEPLAC","CEPEC","18873","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","S. A. Mori","13042","1979","11","28",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Antiga Rod. liga Estação Ecologica do Pau-brasil/Cabralia. A 7Km ao NE da Estação. Ca. 12Km ao N Porto Seguro.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,"30/03/1987",NA,NA,NA
"582","2020-07-23 12:16:30-03","CEPLAC","CEPEC","84102","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","G. Hatschbach","49879","1985","10","17",NA,"Brasil","Espírito Santo","CONCEIÇÃO DO CASTELO","Arredores de Venda Nova.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,"30/12/1992",NA,NA,NA
"583","2020-07-23 12:16:30-03","CEPLAC","CEPEC","7587","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","T. S. dos Santos","2076","1977","11","09",NA,"Brasil","Bahia","MUCURÍ","BR-101. Vale do Rio Mucurí.",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,"30/12/2005",NA,NA,NA
"584","2019-04-02 09:32:18-03","URICER","HPBR","296","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","BUTZKE,A.",NA,"1984","12","28",NA,"Brasil","PR","Horizontina",NA,NA,NA,NA,"HPBR000296",NA,NA,"(Camb) Rotmon","SOBRAL,E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"585","2019-12-09 10:46:11-03","UFSJ","HUFSJ","2534","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lombardi, JA; Temponi, LG; Saka, MN; Coan, AI","8745","2011","10","13",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, sede de Céu Azul.",NA,NA,"Cultivada junto à sede, árvore ca. 10m, folhas cartáceas, frutos imaturos verdes a vermelhos.","HUFSJ002534",NA,NA,"(Cambess.) Rotman",NA,"-53.821667","-25.239722",NA,NA,NA,NA,NA,NA,"-53.821667","-25.239722",NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-02-27 14:03:22-03","UFSJ","HUFSJ","8170","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pimenta, JA","s.n.","1990","08","17",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre.",NA,NA,"Árvore com 17m de altura; CAP 93cm. Indivíduo nº 268, área de estudo.","HUFSJ008170",NA,NA,"(Cambess.) Rotman","Soares-Silva","-50.6156005859375","-24.3239002227783",NA,NA,NA,"1997",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"587","2019-12-09 10:46:11-03","UFSJ","HUFSJ","10749","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Gomes, AS","s.n.","2016","07",NA,NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau.",NA,NA,NA,"HUFSJ010749",NA,NA,"(Cambess.) Rotman","Sobral, M","-37.1557998657227","-8.62306022644043",NA,NA,NA,"2019",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
"588","2020-09-22 13:48:58-03","USP","SPFW","1094","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","baporeti","Myrciaria baporeti","Reitz ;Klein","7276","1958","10","16",NA,"Brasil","Santa Catarina","Rio do Sul",NA,NA,NA,NA,NA,NA,NA,"D.Legrand","C.D.Legrand 1959","-49.6431007385254","-27.2141990661621",NA,"800","800",NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"589","2019-11-13 16:04:56-03","UNISANTA","HUSC","3441","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Martins, S.E.; Sampaio, P.S.P.","729","2000","08","22",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",NA,NA,"Arvoreta com 3m de altura. Botões florais verdes; sub-bosque.; Área de várzea em Floresta de Restinga Paludosa sobre substrato Turfoso Alta.",NA,"Magnoliophyta",NA,"(Cambess.) Rotman",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"590","2020-11-04 17:30:06-03","UEM","HUEM","19466","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Amorim, OS","s.n.","2004","09","29",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea; frutos imaturos de coloração verde e maturos de coloração vermelha","HUEM000009055",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009055",NA,NA,"2004","09",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-11-04 17:30:06-03","UEM","HUEM","19475","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Junior, VA","s.n.","2006","11","27",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí, próximo a ponte",NA,NA,"Arbórea, cerca de 5,0 m de altura; frutos de coloração vermelha","HUEM000009053",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009053",NA,NA,"2006","11",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-11-04 17:30:06-03","UEM","HUEM","19476","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Romagnolo, MB","3030","2003","12","02",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Frutos maturos de coloração laranja a vermelho vináceos","HUEM000009052",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009052",NA,NA,"2003","12",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-11-04 17:30:06-03","UEM","HUEM","19477","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Heidemam, JC","s.n.","2004","11","12",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea, cerca de 16,0 m de altura; frutos imaturos de coloração verde e maturos de coloração vermelha","HUEM000009051",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009051",NA,NA,"2004","11",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-11-04 17:30:06-03","UEM","HUEM","19478","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Romagnolo, MB","3029","2010","10","08",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea; flores de coloração creme","HUEM000009058",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009058",NA,NA,"2010","08",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-11-04 17:30:06-03","UEM","HUEM","19479","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Amorim, JS","s.n.","2004","09","24",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea, cerca de 8,0 m de altura; frutos imaturos de coloração verde claro","HUEM000009056",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009056",NA,NA,"2004","09",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-11-04 17:30:06-03","UEM","HUEM","19480","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Romagnolo, MB","3109","2004","10","29",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea, cerca de 10,0 m de altura; frutos imaturos de coloração verde e maturos de coloração vermelha","HUEM000009054",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009054",NA,NA,"2004","10",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-11-04 17:30:06-03","UEM","HUEM","19481","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Meurer, RM","s.n.","2006","10","30",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea, cerca de 10,0 m de altura; frutos imaturos de coloração verde","HUEM000009050",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009050",NA,NA,"2006","10",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-11-04 17:30:06-03","UEM","HUEM","19482","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Amâncio, AMD","s.n.","2006","08","09",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí",NA,NA,"Arbórea, cerca de 15,0 m de altura; botões florais e flores de coloração branca","HUEM000009057",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009057",NA,NA,"2006","08",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-11-04 17:30:06-03","UEM","HUEM","19483","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Meurer, RM","s.n.","2006","08","21",NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí, próximo a trilha",NA,NA,"Arbórea, cerca de 10,0 m de altura; flores de coloração branca","HUEM000009049",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.444722","-23.108056","HUEM000009049",NA,NA,"2006","08",NA,"-52.444722","-23.108056",NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-11-04 17:30:06-03","UEM","HUEM","21452","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Romagnolo, MB","3202","2011","09","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira",NA,NA,"Arbórea, cerca de 10 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000009071",NA,NA,"(Cambess.) Rotman","Romagnolo, MB","-52.848056","-22.631667","HUEM000009071","270","270","2011","11",NA,"-52.848056","-22.631667",NA,NA,NA,NA,NA,NA,NA,NA
