"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","county","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"140","2014-04-17 18:44:00-03","MO","MOBOT","1418822","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Pedro Báez","Zardini 52417","1999","11","10","South America","Paraguay","Amambay","National Park Cerro Corá. On creek along foot trail to Naranja-Jai.","-55.9925","-22.6386111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1187"
"141","2015-07-06 15:33:00-03","MO","MOBOT","1419471","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Pedro Báez","Zardini 52675","1999","11","13","South America","Paraguay","Amambay","National Park Cerro Corá. Cerrado scrub and tall forest around Río Aquidabán.","-56.0269445","-22.6316667",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1190"
"142","2008-05-27 22:02:00-03","MO","MOBOT","1514078","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Idilfo Franco","Zardini 54936","2000","8","28","South America","Paraguay","Canindeyú","Aguara Ñu. Cerrado forest and cerrado scrub.","-55.28","-24.18361",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1214"
"143","2014-08-22 10:35:00-03","MO","MOBOT","1580064","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|A. Acosta","Zardini 56087","2001","2","27","South America","Paraguay","Amambay","Around Cerro Corá.","-55.9883333","-22.6647222",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1228"
"144","2008-05-27 22:02:00-03","MO","MOBOT","1586099","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|M. Vera","Zardini 56875","2001","6","26","South America","Paraguay","San Pedro","Around San Pedro de Ycuamandiyú. Mosaic of Chaco and Paranense forests, esteros and cerrado scrubs.","-57.0775","-24.32138",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1237"
"145","2008-05-27 22:02:00-03","MO","MOBOT","2190114","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Castro","Castro 13","1997","4","19","South America","Argentina","Misiones","Loreto, 4 Km. E de Ruta 12",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Candelaria","Castro, M., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-02-18 21:15:00-02","MO","MOBOT","2190135","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1728","1990","3","4","South America","Argentina","Corrientes","12 Km NE de San Miguel, Ea. Toro-y","-57.75","-28.7",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"San Miguel","Schinini, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2011-03-14 06:37:00-03","MO","MOBOT","2341382","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","Tressens 4242","1992","12","6","South America","Argentina","Corrientes","Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12.Potrero Tres Marias",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"San Miguel","Vanni, R. O., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","2409509","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","TRESSENS","TRESSENS 6727","2002","3","22","South America","Argentina","Corrientes","Ruta Prov. 22, 57 Km NE de Chavarría",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Concepción","Tressens, S. G. & Vanni, R. O., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-03-11 20:58:00-03","MO","MOBOT","2409525","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Sara G. Tressens|Romeo Carnevali|Aurelio Schinini|Ricardo O. Vanni","Tressens 6620","2000","3","29","South America","Argentina","Corrientes","Establecimiento Puerto Valle, SHELL C.A.P.S.A. Sabana con Butia paraguayensis, suelo franco-arenoso","-56.5","-27.6",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-03-24 16:21:00-03","MO","MOBOT","2409547","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6726","1996","10","22","South America","Argentina","Corrientes","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Aprox. 2 km al SW del casco",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"San Roque","Krapovickas, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-03-25 20:31:00-03","MO","MOBOT","2439340","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","M. Castro|Elsa L. Cabral|N. Loizaga de Castro","Castro 9","1997","4","13","South America","Argentina","Corrientes","Riachuelo",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Capital","Castro, M., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2013-12-10 05:33:00-02","MO","MOBOT","2481392","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","Kiesling 9652","2000","10","15","South America","Paraguay","Concepción","De Valle Mi a Concepción, Estancia San Luis, +- 3km saliendo del casco","-57.41666","-22.4",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","194.00000000",NA,"Krapovickas, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2012-04-20 05:09:00-03","MO","MOBOT","2492584","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 30200","1995","10","11","South America","Paraguay","Caaguazú","Cnia. Pindo, camino entre Itaquyry y Curuguati. Estribaciones de la Sra. de San Joaquin","-55.33333","-24.58333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","300.00000000",NA,"Schinini, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2013-12-10 05:33:00-02","MO","MOBOT","2492597","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","Kiesling 9659","2000","10","15","South America","Paraguay","Concepción","De Valle Mi a Concepción, Estancia San Luis, +- 3km saliendo del casco","-57.41666","-22.4",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","194.00000000",NA,"Krapovickas, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-05-17 05:29:00-03","MO","MOBOT","2492623","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3653","2003","12","11","South America","Paraguay","Amambay","Parque Nacional Cerro Corá, cerro Muralla, suelo arenoso rojizo",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","270.00000000",NA,"Múlgura de Romero, M. E., II-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2012-04-20 05:09:00-03","MO","MOBOT","2493637","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 27211","1990","10","11","South America","Paraguay","Alto Paraná","Ea. Santa Elena, Pira Pyta","-54.58333","-25.28333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"Wm Hahn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2009-04-21 03:32:00-03","MO","MOBOT","286341","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","William J. Hahn","Hahn 2696","1984","8","4","South America","Paraguay","Paraguarí","Parque Nacional Ybycui. Open vegetation.","-56.83333","-26.08333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"William James Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","84-40"
"158","2009-04-21 03:32:00-03","MO","MOBOT","286353","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","William J. Hahn","Hahn 1182","1983","3","18","South America","Paraguay","Amambay","Parque Nacional Cerro Cora. Cerrado vegetation; open field with trees of Gochnatia and Anadenanthera. Soil pale sand.","-56.08333","-22.66666",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","200.00000000",NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","83-16"
"159","2009-04-21 03:32:00-03","MO","MOBOT","286407","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","William J. Hahn","Hahn 843","1982","12","13","South America","Paraguay","Caaguazú","7 km S of Yhu. Open cerrado vegetation w/occasional patches of low forest to 8 m tall. Some grazing by cattle but largely undisturbed. Soil loose, sandy, red in color; Butia, Gochnatia, Erythoxylon, Fagara, Schinus, dominants.","-55.91666","-25.16666",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","82-9"
"160","2010-04-13 15:01:00-03","MO","MOBOT","286419","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","William J. Hahn|F. Javier Fernández Casas|Aurelio Schinini","Hahn 874","1982","12","13","South America","Paraguay","Caaguazú","3 km N of Yhu. Open fields and occasional pockets of forest.","-55.91666","-25",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"William James Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","82-12"
"161","2008-05-27 22:02:00-03","MO","MOBOT","286421","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","David R. Brunner","Brunner 1490","1985","11","16","South America","Paraguay","Amambay","Parque Nacional Cerro Cora. Cerrado vegetación al lado el camino entre la administración y el lugar de camping. Bosque bajo abierto sobre suelo arenoso.","-56.06666","-22.63333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","85-27"
"162","2017-08-22 07:53:00-03","MO","MOBOT","286529","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Velázquez","Zardini 25542","1991","1","5","South America","Paraguay","Caaguazú","2 km N of Arroyo Yuquyry.","-55.9166667","-25.25",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","515"
"163","2017-08-22 07:53:00-03","MO","MOBOT","286536","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Velázquez","Zardini 25543","1991","1","5","South America","Paraguay","Caaguazú","2 km N of Arroyo Yuquyry.","-55.9166667","-25.25",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","515"
"164","2008-05-27 22:02:00-03","MO","MOBOT","286566","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|H. Velázquez","Zardini 25900","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Guaranunga-Arroyo Yuquyry, 5 km N of Arroyo Guaranunga. Cerrado scrub.","-55.91666","-25.31666",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","525"
"165","2009-04-21 03:32:00-03","MO","MOBOT","286606","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|P. Aquino","Zardini 28486","1991","11","4","South America","Paraguay","Central","Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","607"
"166","2008-05-27 22:02:00-03","MO","MOBOT","286628","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|H. Velázquez","Zardini 24588","1990","12","1","South America","Paraguay","Caaguazú","Caaguazú-Yhú, between Arroyo Yhú and Arroyo Yuguyry. Cerrado scrub on a hill.","-55.91666","-25.25",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","482"
"167","2013-10-09 05:40:00-03","MO","MOBOT","286682","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Ramón Velásquez","Zardini 12525","1989","6","4","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Cerrado forest on NW corner of the park.",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W.J. Hahn (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","97"
"168","2009-04-21 03:32:00-03","MO","MOBOT","287501","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6859","1982","2","10","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Many isolated, flat-topped sandstone hills, 100-150 m tall, with level areas of sandy soil between. Vegetation of open campos often shrubby and 15-25 m forest, lightly to heavily disturbed. Open sandy campo with low shrubs, NE of park headquarters.","-56.05","-22.65",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","300.00000000",NA,"Wm Hahn(WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","263"
"169","2008-05-27 22:02:00-03","MO","MOBOT","288483","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 37226","1993","11","17","South America","Paraguay","Concepción","Estancia San Fernando. Palm forest.","-57.41666","-22.83333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","850"
"170","2009-04-21 03:32:00-03","MO","MOBOT","290855","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51947A","1985","10","1","South America","Paraguay","Paraguarí","Near Parque Nacional Ybycui. Cerrado type vegetation on sandstone rocks.","-56.83333","-26",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","250.00000000",NA,"W.J. Hahn (WIS)","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","85-330"
"171","2008-05-27 22:02:00-03","MO","MOBOT","3353486","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Nélida Soria","Soria Rey 7553","1996","4","20","South America","Paraguay","Amambay","Estancia 5 Hermanos. Camino a la colonia Pirity.",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3374090","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Sara G. Tressens","Tressens 3476","1988","11","26","South America","Argentina","Corrientes","Isla Apipé Grande, ca. 5 km de Pto. Arazá. En campo arenoso.",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3398330","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aurelio Schinini|Ricardo O. Vanni","Schinini Cacace 25945","1988","2","2","South America","Paraguay","Misiones","Ayolas.","-56.83333","-27.41666",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2010-04-13 13:52:00-03","MO","MOBOT","3456281","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aurelio Schinini|Massimiliano Dematteis","Schinini Cacace 33410","1997","12","6","South America","Paraguay","San Pedro","Ruta 3, Km 264. En lomada del arroyo Mbarigui. En cerrado arbustivo con predominancia de Butia paraguayensis y Mirtáceas, suelo colorado.","-56.48333","-24.33333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","220.00000000",NA,"M. Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2014-08-12 12:49:00-03","MO","MOBOT","883459","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Fátima Mereles","Mereles H. 3443","1989","11","11","South America","Paraguay","Amambay","Parque Nacional Cerro Cora. Administracion, Cerro Muralla.",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","7"
"176","2008-05-27 22:02:00-03","MO","MOBOT","970766","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 41606","1994","10","15","South America","Paraguay","Concepción","West of Loreto. Cerrado scrub.","-57.41666","-23.3",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","976"
"177","2016-03-08 11:05:00-03","MO","MOBOT","984538","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Oren","Zardini 42122","1995","1","1","South America","Paraguay","San Pedro","Yaguareté Forest.","-56.0830556","-23.7961111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","988"
"178","2009-10-18 07:41:00-02","MO","MOBOT","1205860","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Nélida Soria|Mirtha Ortiz","Zardini 4088","1988","1","6","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Cerrado camino al Cerro Muralla.","-57.96666","-22.41666",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"Wm Hahn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-4"
"179","2015-07-07 12:30:00-03","MO","MOBOT","1429059","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Luciano Espinoza","Zardini 53651","2000","1","14","South America","Paraguay","Concepción","Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1199"
"180","2008-05-27 22:02:00-03","MO","MOBOT","1223925","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|L. Villate","Zardini 46155","1997","1","20","South America","Paraguay","Itapúa","Isla Yacyreta. Collecting area ca. 100 square m. Herbaceous on fixed dunes.","-56.75055","-27.44527",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","210.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1088"
"181","2014-06-26 11:12:00-03","MO","MOBOT","1541969","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Gamarra","Zardini 55577","2000","12","2","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Bridge entrance.","-56.7797223","-27.4069444",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1221"
"182","2008-05-27 22:02:00-03","MO","MOBOT","1414781","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Gamarra","Zardini 51956","1999","10","24","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserve: road to Aña Cua. Collecting area: around one hectare. Sandy soil with palm savannas.","-56.75","-27.44472",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1183"
"183","2008-05-27 22:02:00-03","MO","MOBOT","1414784","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Gamarra","Zardini 51957","1999","10","24","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserve: road to Aña Cua. Collecting area: around one hectare. Sandy soil with palm savannas.","-56.75","-27.44472",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1183"
"184","2015-05-07 07:13:00-03","MO","MOBOT","1411812","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|J. Rodríguez","Zardini 51547","1999","10","22","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1181"
"185","2015-05-07 07:14:00-03","MO","MOBOT","1411897","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|J. Rodríguez","Zardini 51577","1999","10","22","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1181"
"186","2016-11-15 05:15:00-02","MO","MOBOT","2492609","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45801","1994","10","21","South America","Paraguay","San Pedro","36 Km N de Tacuara, Ea. La Manina","-57.13333","-23.23333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"Krapovickas, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2016-08-26 09:16:03-03","UFSM","HDCF","6228","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Soares, K. P.; Pimenta, R. S.","4",NA,NA,NA,NA,"?","Mato Grosso do Sul","Divisa do estado de SP/MS",NA,NA,NA,"Bráctea peduncular, inflorescência, prófilo",NA,NA,"(Barb. Rodr.) Bailey",NA,NA,"Soares, K. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2016-08-26 09:16:03-03","UFSM","HDCF","6241","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Soares, K. P.; Pimenta, R. S.","17","2012","06","10","América","Brasil","São Paulo","Em direção à Santa Maria da Serra","-50.378069","-22.651717",NA,"Brácteas e inflorescências (brácteas densamente coberta por indumentos)",NA,NA,"(Barb. Rodr.) Bailey",NA,NA,"Soares, K. P.",NA,NA,"2012","06","10","-50.378069","-22.651717",NA,NA,NA,NA,NA,NA,NA
"189","2016-08-26 09:16:03-03","UFSM","HDCF","5805","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Deble, L. P.","9835","2006","07","04","América","Brasil","Rio Grande do Sul","Campo do Butiá","-56.064998626709","-29.1427993774414",NA,"Coleta feita com A. S. de Oliveira e M. Scipioni",NA,NA,"(Barb. Rodr.) Bailey",NA,"Maçambará","Deble, L. P.",NA,NA,"2007","04","14",NA,NA,NA,NA,NA,"76748","auto",NA,NA
