"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"491","2019-11-01 15:09:03-03","UnB","UB","30397","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","24857","1969","03","21","Southern America","Brasil",NA,NA,"Erect herb to 1,5m. Corolla light blue-violet.; Brejo. Gallery woods and adjacent campo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,NA,NA,"Ca. 10km south of Alto Paraíso (formerly Veadeiros)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-01 15:09:03-03","UnB","UB","38241","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Zanatta, MRV; Proença, CEB; Turma de Vegetação do Cerrado","95","2007","05","28","Southern America","Brasil",NA,NA,"Botão roxo. Foto; .",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Proença, CEB","Distrito Federal",NA,"Núcleo Rural lago Oeste, em frente à Rua 7. Beira da cerca do Parque Nacional de Brasília","-47.933333","-15.616667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.616667",NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:09:03-03","UnB","UB","4236","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ramos, PCM","572","1991","01","21","Southern America","Brasil",NA,NA,"Erva 0,6m. Flor azul; .",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Parque Nacional de Brasília, faixa de aceiro","-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:09:03-03","UnB","UB","30385","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","5540","1984","04","29","Southern America","Brasil",NA,NA,"Subarbusto 0,5m. Flores azuis.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Goiás","Chapada dos Veadeiros","2 Km W de Alto Paraíso, Córrego Almécegas","-47.516667","-14.15",NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.15",NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:09:03-03","UnB","UB","44599","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","10646","1965","10","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Gama","Parque Municipal do Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:09:03-03","UnB","UB","30379","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Gates, B","75","1979","01","26","Southern America","Brasil",NA,NA,"Herb. Corolla light blue, anthers dark blue.; Sandy campo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Oliveira, JA","Goiás","Chapada dos Veadeiros","5 Km E de Alto Paraíso","-47.5","-14.116667",NA,NA,NA,NA,NA,"2016","09",NA,"-47.5","-14.116667",NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:09:05-03","UnB","UB","44610","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","5487","1983","11","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Planaltina","DF-06 a 10 Km S de Planaltina","-47.633333","-15.733333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.633333","-15.733333",NA,NA,NA,NA,NA,NA
"498","2019-11-01 15:09:05-03","UnB","UB","44609","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","1712","1972",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Taguatinga","5 Km W de Taguatinga","-48.05","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,"-48.05","-15.883333",NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:09:03-03","UnB","UB","44605","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","4670","1982","02","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","DF-020 a 6 Km do Gama","-48.15","-16.016667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.15","-16.016667",NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:09:03-03","UnB","UB","44606","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","5044","1982","11","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Cabeceira do córrego Jatobá","-48.1","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,"-48.1","-15.6",NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:09:05-03","UnB","UB","44607","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","4561","1981",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Córrego Fazendinha","-47.716667","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.716667","-15.766667",NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:09:05-03","UnB","UB","44608","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","4958","1979","12","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.933333","-15.983333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.983333",NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:09:05-03","UnB","UB","44611","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, MCG","1440","1981","02","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:09:05-03","UnB","UB","44612","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, MCG","1557","1981","06","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"505","2019-11-01 15:09:05-03","UnB","UB","44616","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","César, HL","106","1980","01","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:09:05-03","UnB","UB","44618","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Proença, CEB","286","1982","11","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","DF-020","-48.15","-16.016667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.15","-16.016667",NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:09:05-03","UnB","UB","44621","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pinheiro, DM","23","1986","11","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:09:05-03","UnB","UB","44622","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Plowman, TC","9444","1980",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Chapada da Contagem","-48.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,"-48.083333","-15.583333",NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:09:05-03","UnB","UB","44625","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Gomes Júnior, JC","2430","1964","11","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Zappi, DC","Distrito Federal","Gama","Parque Municipal do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,"-48.05","-16.033333",NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:09:05-03","UnB","UB","44624","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ratter, JA","3201","1976","06","22","Southern America","Brasil",NA,NA,"Wiry perennial herb. Flowers deep purple; In campo limpo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.9","-15.95",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:09:05-03","UnB","UB","44626","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Anderson, WR","35072","1972",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:09:05-03","UnB","UB","44627","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","6245","1964","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:09:05-03","UnB","UB","44628","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","13003","1966","02","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:09:05-03","UnB","UB","44629","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","6089","1964","09","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 15:09:05-03","UnB","UB","44630","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","6245","1964","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:09:05-03","UnB","UB","44631","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","9550","1965","10","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-01 15:09:05-03","UnB","UB","44632","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","10628","1965","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride Junior, JH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-01 15:09:05-03","UnB","UB","44633","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","26528","1970","02","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:09:05-03","UnB","UB","8560","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Proença, CEB; Farias, R; Sato, MN; Oliveira, RC","2116","1999","11","30","Southern America","Brasil",NA,NA,"Corola com 4 pétalas e 4 estames exsertos com anteras roxas.; Erva 0,6m. Flor lilás; Cerrado sensu stricto. Solo: Solo laterístico.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Proença, CEB","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,"-48.05","-16.033333",NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:09:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Faria, JEQ; Paz, JRL","8432","2017","11","26","Southern America","Brasil",NA,NA,"Erva com flores azúis; Cerrado sensu stricto antropizado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Faria, JEQ","Distrito Federal","Brasília","Área na entrada do Gama, adjacente com a área do campus UnB do Gama","-48.038056","-15.991111","1208","1208",NA,NA,NA,"2017","11",NA,"-48.038056","-15.991111",NA,NA,NA,NA,NA,NA
"521","2019-11-01 15:09:03-03","UnB","UB","44600","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","18101",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-01 15:09:05-03","UnB","UB","44620","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Bueno, PAO","3","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Chapada da Contagem, 12 Km N do centro de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-01 15:09:03-03","UnB","UB","44603","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","15962","1976",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Plano Piloto","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-01 15:09:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP; et al.","4217","1980","04","03","Southern America","Brasil",NA,NA,"Subarbusto 0,4m. Folha filiforme. Flores em inflorescências terminais de cor azul; Cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-01 15:09:05-03","UnB","UB","44623","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Belém, RP","1923","1965","12","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Saída para Anápolis","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-01 15:09:03-03","UnB","UB","176088","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Barreto, M","11271","1942","01","09","Southern America","Brasil",NA,NA,"Herbácea. Flor azul.; Campo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride Junior, JH","Minas Gerais","Ouro Preto","Hargreaves","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-01 15:09:03-03","UnB","UB","176086","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","5184","1956","05","08","Southern America","Brasil",NA,NA,"Erva ereta. Flores azuis.; Cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride Junior, JH","Minas Gerais","Paraopeba","Embiruçu","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-08-08 10:00:21-03","UFU","HUFU","33972","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","878","2003","05","10",NA,"Brasil",NA,NA,"Herbáceo ca. de 0,5 m. Flores verdes.; Cerrado.","HUFU00022273",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00022273","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-08-08 10:00:21-03","UFU","HUFU","7390","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Romero, R.; et al.","1724","1995","01","11",NA,"Brasil",NA,NA,"Herbácea, ca. 0,50 m. Cálice arroxeado e corola azulada.; Campo sujo.","HUFU00034921",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Zappi, D.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Após Curral de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00034921","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-08-08 10:00:21-03","UFU","HUFU","14069","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3977","1997","02","23",NA,"Brasil",NA,NA,"Herbácea, ca. 0,6 m. Cálice e corola arroxeados. Estames arroxeados.; Campo limpo, 2 meses após queimada.","HUFU00034933",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Retiro das Pedras, próximo a bifurcação da estrada.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00034933","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-08-08 10:00:21-03","UFU","HUFU","7152","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Nakajima, J.N.; Romero, R.","750","1994","12","09",NA,"Brasil",NA,NA,"Herbácea, ca. 0,70 m. Cálice e corola rósea, estilete vinho.; Campo rupestre.","HUFU00034924",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Zappi, D.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Estrada para Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00034924","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-08-08 10:00:21-03","UFU","HUFU","1839","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Araújo, G.M.","454","1988","12","20",NA,"Brasil",NA,NA,"Herbáceo, ca. 0,6 m. Flor roxa.; Campo murundum.","HUFU00022276",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Zappi, D.","Minas Gerais","Uberaba","Fazenda Van Ass, Nascente do rio Uberabinha.","-47.9319000244141","-19.7483005523682",NA,NA,"HUFU00022276","73879","auto","1995","05","04",NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-08-08 10:00:21-03","UFU","HUFU","42931","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","A.A.Arantes; Nakajima, J.N.; Romero, R.; Rezende, T.M. & Hattori, E.K.O.","1528","2005","09","30",NA,"Brasil",NA,NA,"Subarbusto ca. de 1 m. Corola azul.","HUFU00034929",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Bernardes, P.H.N.","Minas Gerais","Furnas","Região da Represa de Furnas, Mata em frente à Pousada do Rio Turvo.",NA,NA,NA,NA,"HUFU00034929",NA,NA,"2006","09","25",NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-08-08 10:00:21-03","UFU","HUFU","44008","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7487","2005","12","09",NA,"Brasil",NA,NA,"Erva, ca. 0,7 m. Cálice roxo, corola lilás-azulada.; Campo rupestre.","HUFU00034927",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Bernardes, P.H.N.","Minas Gerais",NA,"Região da Represa de Furnas, Morro em frente a Pousada.",NA,NA,NA,NA,"HUFU00034927",NA,NA,"2006","09","25",NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-08-08 10:00:21-03","UFU","HUFU","44022","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7501","2005","12","09",NA,"Brasil",NA,NA,"Erva, ca. 0,7 m. Corola roxo-azulada.; Campo rupestre.","HUFU00034930",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Bernardes, P.H.N.","Minas Gerais",NA,"Região da Represa de Furnas, Morro em frente a Pousada.",NA,NA,NA,NA,"HUFU00034930",NA,NA,"2006","09","25",NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-08-04 12:49:07-03","UFU","HUFU","44775","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7650","2006","02","16",NA,"Brasil",NA,NA,"Erva ca. de 0,5 m. Cálice verde, corola roxo-azulada.; Cerrado de altitude.","HUFU00034928",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Bernardes, P.H.N.","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do paraíso Perdido, em direção ao pardão.",NA,NA,NA,NA,"HUFU00034928",NA,NA,"2006","09","25",NA,NA,NA,NA,NA,NA,NA,NA
