"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","imagecode","decimalLongitude","decimalLatitude","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"142","2008-05-27 22:02:00-03","MO","MOBOT","810730","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Elsa M. Zardini|et al.","Zardini 10226","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 3 kms N of Salto Cristal.",NA,NA,NA,NA,NA,NA,"Tul.","Zardini","1989","1","27","Paraguarí",NA,NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","4",NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","82459","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Elsa M. Zardini","Zardini 7265","South America","Paraguay","Parque Nacional Ybicu'í. Road to César Barrientos. On cerrado vegetación.",NA,NA,NA,NA,NA,NA,"Tul.","L. Molas","1988","9","15","Paraguarí",NA,NA,"-56.83333","-26.05",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-93","5",NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","91176","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Elsa M. Zardini","Zardini 12594","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest, 5 kms N of administration area. 26.00S-26.07S 56.46W-56.53W",NA,NA,NA,NA,NA,NA,"Tul.","Zardini","1989","6","4","Paraguarí",NA,NA,"-56.8","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","4",NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","3181288","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Ezechias P. Heringer","Heringer 11960","South America","Brazil","Luziânia, Margem do rio Corumbá.",NA,NA,NA,NA,NA,NA,"Benth.","G.P.Lewis (K)","1969","9","20","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1531321","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Michael H. Nee","Nee 39237","South America","Bolivia","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill (MO)",NA,NA,NA,"Santa Cruz",NA,NA,"-63.95","-18.10833",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2010-12-22 13:20:00-02","MO","MOBOT","2770110","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Ludwig Riedel","Riedel 2924","South America","Brazil","In fruticet. sylv. In Luzia.",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","1834","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2010-04-19 09:22:00-03","MO","MOBOT","100267961","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Herrera","Herrera 328","South America","Argentina","Isla Grande, rio Iguazú, Municipio Andresito.",NA,NA,NA,NA,NA,NA,"Benth.","R.O. Vanni","2006","10","18","Misiones","General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2015-04-21 05:44:00-03","MO","MOBOT","100354423","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","G.A. Parada|Ivan Linneo","Parada-Gutierrez 1124","South America","Bolivia","Monumento Natural Espejillos.",NA,NA,NA,NA,NA,NA,"Benth.","G.A. Parada (USZ)","2008","10","3","Santa Cruz","Andrés Ibáñez",NA,"-63.4497222","-17.8997222",NA,"795.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2012-08-18 05:19:00-03","MO","MOBOT","100383206","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","João Murça Pires|Richard T. Martin","Pires 9966","South America","Brazil","Rio Jamari-Cachoeira de Sta. Cruz.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick","1965","6","28","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","110680","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51940","South America","Paraguay","Near Parque Nacional Ybycui. Cerrado type vegetation on sandstone rocks.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1985","10","1","Paraguarí",NA,NA,"-56.83333","-26",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-330","3",NA
"152","2012-03-18 05:12:00-03","MO","MOBOT","1195484","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Fabiana Mamani M.|M. Saucedo","Mamani M. 865","South America","Bolivia","Lomerio. A 12 km al Norte de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies muy frecuentes de Anadenanthera Colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill","1995","4","15","Santa Cruz","Nuflo de Chavez",NA,"-61.84638","-16.52027",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2012-03-18 05:12:00-03","MO","MOBOT","1195663","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","J. Richard Abbott|Fabiana Mamani M.","Abbott 16416","South America","Bolivia","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road; tall subhumid forest.",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill (MO)","1995","3","6","Santa Cruz","Nuflo de Chavez",NA,"-61.88333","-16.5",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2014-01-29 14:44:00-02","MO","MOBOT","3182915","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","S. Ortiz","Ortiz S. 94","South America","Bolivia","Cabañas Selváticas Motacú a 53 km NW del pueblo de San Javier. Bosque de llanura con Ampelocera ruizzi, Maclura tinctorea y Ficus sp.",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill","1994","12","11","Santa Cruz","Nuflo de Chavez",NA,"-62.37916","-15.94861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-07-07 10:50:00-03","MO","MOBOT","3183122","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Luciano Bernardi","Bernardi 18027","South America","Paraguay","Sat frequens ad oram nemoris in Reserva Forestal Ybicuí,",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill","1978","10","15","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"156","2009-08-24 12:06:00-03","MO","MOBOT","3183363","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Itaipú Binacional","Itaipú Binacional 699","South America","Paraguay","Cam Pto. Palma, bosque bajo sabanero.",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill","1980","4","16","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","88979","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Elsa M. Zardini","Zardini 3995","South America","Paraguay","Cerro Tobati.",NA,NA,NA,NA,NA,NA,"Benth.","G.P.Lewis (K)","1987","12","11","Cordillera",NA,NA,"-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-86","4",NA
"158","2013-01-28 05:13:00-02","MO","MOBOT","937064","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","René Guillén V.","Guillén Villarroel 2820","South America","Bolivia","Concepción El Carmen, a 3 km yendo camino al poniente a una hestancia, en un bosque deciduo chiquitano sobre las laderas con afloramientos graníticos [se observó bastante Guadua sp. (tacuaras)].",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill (MO)","1994","12","11","Santa Cruz","Nuflo de Chavez",NA,"-61.98916","-16.46",NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-02-13 05:33:00-02","MO","MOBOT","941774","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2990","South America","Bolivia","Parque Nacional Noel Kempff Mercado. 105 km SW del aserradero Moira. Sobre el camino a Santa Rosa de la Roca. Bosque bajo al borde de lajas.",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill (MO)","1993","7","3","Santa Cruz","Velasco",NA,"-61.49611","-15.04416",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2014-07-08 14:31:00-03","MO","MOBOT","94707","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Gary S. Hartshorn","Hartshorn 2503","South America","Paraguay","Ybycui National Park. Warm temperate moist forest. Sponsored by the Paraguay National Park Service and the U.S. Fish and Wildlife Service.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick","1980","3","19","Paraguarí",NA,NA,"-56.8333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-1","6",NA
"161","2013-02-14 16:19:00-02","MO","MOBOT","965330","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Fabiana Mamani M.","Mamani M. 658","South America","Bolivia","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación de las partes planas de laderas anegada estacionalmente.",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill (MO)","1995","3","6","Santa Cruz","Nuflo de Chavez",NA,"-61.8463889","-16.5202778",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","993905","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Lidia Pérez de Molas","Pérez de Molas 402","South America","Paraguay","Parque Nacional Ybycuí. Límite N del parque. Camino a Ao. Corrientes. Campo abierto con islas pequenas.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1984","10","6","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-05-05 11:55:00-03","MO","MOBOT","993907","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Émile Hassler","Hassler 10609","South America","Paraguay","Prope Espenauza",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)",NA,"9",NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","993909","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Luciano Bernardi","Bernardi 18759","South America","Paraguay","Isla Alta, Tebicuary Mí, Paraguarí.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1978","11","17","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","993936","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Luciano Bernardi","Bernardi 20617","South America","Paraguay","Praedium militare circa Bella Vista.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1980","4","16","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","993938","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Émile Hassler","Hassler 6100","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)",NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","993943","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","T. Doja","Doja 12779","South America","Paraguay","Valeuzuela",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1945","5","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2013-08-23 04:12:00-03","MO","MOBOT","993946","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Armando C. Cervi|Gert G. Hatschbach","Cervi 2746","South America","Brazil","Parque Nac. do Iguacu, Cataratas (Mpio. Foz do Iguacu) Paraná.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1989","6","14","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","993951","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","* SEVARENGA","SEVARENGA 3358","South America","Brazil","Mogi-Mirim. On the margin of River Mogi-Mirim.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1949","1","17","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2013-01-12 05:18:00-02","MO","MOBOT","993961","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Peter Clausen","Clausen 963","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","993970","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","C.A. Cid Ferreira","Cid Ferreira 8987","South America","Brazil","Mpio. Alvorada do Oeste, Rondonia. Linha 64, a 07 km da BR-429 em direcao a Costa Marques. Cerrado, solo argilo pedregoso.",NA,NA,NA,NA,NA,NA,"Benth.","M. Warwick (E)","1987","5","1","Rondônia",NA,NA,"-62.5","-11.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-12-22 05:01:00-02","MO","MOBOT","1124143","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Teodoro Rojas","Rojas 12779","South America","Paraguay","Valenzuela.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"1945","5","26","Cordillera",NA,NA,"-56.86666","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"173","2011-12-22 05:01:00-02","MO","MOBOT","1124143","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Teodoro Rojas","Rojas 12779","South America","Paraguay","Valenzuela.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"1945","5","26","Cordillera",NA,NA,"-56.86666","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"174","2015-10-22 10:02:48-02","UNIOESTE","UNOP","6207","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Herrera, J.; Rosa da; Rosa da","328",NA,"Argentina","Isla Grande ,rio iguazu Municipio Andresito selva de ribeira suelo aluvional.",NA,NA,"Arbol de 60 cm diám, 20 m alt, copa ancha, flores crema y gris.",NA,NA,NA,"Benth.","Ceuni, R.","2006","10","18","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-01-10 20:50:12-03","INPA","INPA","153640","S","Plantae","Leguminosae-Pap","Cyclolobium","brasiliense","Cyclolobium brasiliense","Ferreira, CAC","8987","Southern America","Brasil","BR 429, 7 km em direção a Costa Marques, Linha 64, 07 km da BR-429 em direção a Costa Marques.",NA,NA,NA,"INPA0153640","Dicotyledon Rosids","Fabales","Benth.","Warwick, MC","1987","05","01","Rondônia","Alvorada d'Oeste","INPA0153640 INPA0153640_e INPA0153640_nd INPA0153640_num","-62.5","-11.416667",NA,NA,NA,"2001",NA,"-62.5","-11.416667",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-08-31 09:15:42-03","INPA","INPA","268170","S","Plantae","Leguminosae-Pap","Cyclolobium","brasiliense","Cyclolobium brasiliense","Bigió, NC","1186","Southern America","Brasil","Beira da Estrada.",NA,NA,NA,"INPA0268170","Dicotyledon Rosids","Fabales","Benth.","Cardoso, DBOS","2013","12","05","Rondônia","Vilhena",NA,"-60.367344","-13.014083",NA,NA,NA,"2017","12","-60.367344","-13.014083",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-06-15 15:30:39-03","UNESP-RC","HRCB","11704","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Furlan, A.","1160",NA,"Brasil",NA,NA,NA,"Árvore com 12 m de altura, flores velhas ferrugineas.",NA,NA,NA,"Benth","Schutz Rodrigues, R.","1989","10",NA,"São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,"2005",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"178","2020-06-15 15:30:39-03","UNESP-RC","HRCB","41047","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","vecchi","Cyclolobium vecchi","Udulutsch, R.G.","2600",NA,"Brasil",NA,NA,NA,"Árvore, ca. 9m de altura. Flores vinosas com margem das pétalas vexilar e carenais violeta; odor adocicado. Frutos maduros castanhos.",NA,NA,NA,"Sampaio, A.J.","Udulutsch, R.G.; Rampin, V.T.","2004","09","29","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,"2004","09",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"179","2020-06-15 15:30:39-03","UNESP-RC","HRCB","16001","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","vecchi","Cyclolobium vecchi","Garcia, F.C.P.","677",NA,"Brasil","Arredores do Campus (IB)",NA,NA,"Árvore, frutos verdes.",NA,NA,NA,"Sampaio, A.J.","Furlan, A.","1993","04","20","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,"1993","04",NA,NA,"20","21773","auto",NA,NA,NA,NA,NA
"180","2017-11-24 14:10:49-02","UFLA","ESAL","21913","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Souza, VC; et al.","25733",NA,"Brasil","Estrada grão mogol - virgem da lapa",NA,NA,"árvore; 4m; ;",NA,NA,NA,"Benth.",NA,NA,NA,NA,"Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"181","2021-01-26 13:54:41-03","IMA","MAC","7221","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","L.A.M.Silva; et al.","2612",NA,"Brasil","Plantação de cacau sob mata, margem do rio salsa.",NA,NA,"Árvore com ca. de 10,0m de altura, 50,0cm de altura. Frutos jovens","MAC0007221",NA,NA,"Tul.",NA,"1988","10","26","Bahia","Canavieiras",NA,"-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","1673816","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","J. B. E. Pohl","s.n.","South America - Neotropics","Brazil",NA,NA,NA,NA,"US00002478",NA,"Rosales","Benth.",NA,"1941",NA,NA,"Minas Gerais",NA,"US00002478_01",NA,NA,"Type collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2562380","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","M. Kuhlmann","3934","South America - Neotropics","Brazil","Moji-Guacu, Reserva Florestal, margem do Rio Moji-Guacu",NA,NA,NA,"US02147115",NA,"Rosales","Benth.",NA,"1956","9","20","São Paulo",NA,"US02147115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","1484435","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","L. Riedel","2924","South America","Brazil","In fonticeta sulvg. Sta. Luzia [interpreted]",NA,NA,NA,"US02147121",NA,"Rosales","Benth.",NA,"1834","11",NA,NA,NA,"US02147121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2562381","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","M. Kuhlmann","3459","South America - Neotropics","Brazil","Moji-Guacu, Reserva Florestal (Fazenda Campininha), margem do Rio Moji-Guacu",NA,NA,NA,"US02147116",NA,"Rosales","Benth.",NA,"1955","7","19","São Paulo",NA,"US02147116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","3204425","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","A. C. Cervi & G. Hatschbach","2746","South America","Brazil","Parque nac. do Iguacu, Cataratas (mun. Foz do Iguacu)",NA,NA,NA,"US02147113",NA,"Rosales","Benth.",NA,"1989","6","14","Paraná",NA,"US02147113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","703706","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","H. M. Curran","85","South America - Neotropics","Brazil","Forests of Rio Grongogy Basin",NA,NA,NA,"US02147117",NA,"Rosales","Benth.",NA,"1915","10","1","Bahia",NA,"US02147117_01",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2640640","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","B. Balansa","4425","South America","Paraguay","Cordillera de Valenzuela, sur les collines herbenses",NA,NA,NA,"US02147120",NA,"Rosales","Benth.",NA,"1884","1","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2055430","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","E. Hassler","10609","South America","Paraguay","Paraguarienses, Prope Esperanza, Iter ad Paraguariam Septentrionalem [unsure placement]",NA,NA,NA,"US02147119",NA,"Rosales","Benth.",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","703705","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","H. M. Curran","85","South America - Neotropics","Brazil","Forests of Rio Grongogy Basin",NA,NA,NA,"US02147118",NA,"Rosales","Benth.",NA,"1915","10","1","Bahia",NA,"US02147118_01",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","3672435","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","F. Mamani & M. Saucedo","658","South America - Neotropics","Bolivia","Nuflo de Chavez, Area de estudio del proyecto Bolfor, Las Trancas-95",NA,NA,NA,"US02147112",NA,"Rosales","Benth.",NA,"1995","3","6","Santa Cruz",NA,"US02147112_01","-61.8464","-16.5203",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2775375","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","E. P. Heringer","11960","South America - Neotropics","Brazil","Luziania, Margem do rio Corumba, vive em margem de rio",NA,NA,NA,"US02147114",NA,"Rosales","Benth.",NA,"1969","9","20","Goiás",NA,"US02147114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2937903","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","E. P. Heringer","15944","South America - Neotropics","Brazil","Estacao Experimental Biologica, Margem do Rio Curumba, 50km de Luziania-GO, donde procederam as sementes",NA,NA,NA,"US02147111",NA,"Rosales","Benth.",NA,"1976","9","9","Distrito Federal",NA,"US02147111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2937903","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","E. P. Heringer","15944","South America - Neotropics","Brazil","Estacao Experimental Biologica, Margem do Rio Curumba, 50km de Luziania-GO, donde procederam as sementes",NA,NA,NA,"US02147111",NA,"Rosales","Benth.",NA,"1976","9","9","Distrito Federal",NA,"US02147111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
