"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"193","2020-07-10 09:47:07-03","MBML","MBML-HERBARIO","12429",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","P.H.D. Barros/Maio-2019",NA,NA,NA,"E. Bausen","2000","05","28","Brasil","Espírito Santo","Santa Teresa","Goiapaba-Açu","-40.479444","-19.919722","40W28'46","19S55'11","Arvoreta com + 7m. Com frutos verdes, quando maduros amarelados, (coletado no terreno de Mario Broetto).","MBML012429",NA,NA,NA,"138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","26691",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","W.R. Anderson/2009",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário, Elias Bausen, Jaqueline","2006","03","30","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Rancho Chapadão, Prop.: João Emilio","-40.546389","-20.123056","40W32'47","20S7'23","Arvoreta 5m, frutos verdes. Interior de mata em regeneração.","MBML026691","MBML026691","280","280","2099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","32978",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","W.R. Anderson/2009",NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","2008","01","28","Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, propr.: Dona Maria","-40.428889","-20.0975","40W25'44","20S5'51","Arbusto 3m flores amarelas. Interior de mata.","MBML032978","MBML032978","135","135","4902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","33692",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","R.F. Almeida/III-2013",NA,NA,NA,"A. M. Amorim; et al","2008","02","16","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.481944","-20.3025","40W28'55","20S18'9","Arvoreta ca. 6m alt. Frutos jovens verdes. Material prensado em álcool.","MBML033692","MBML033692",NA,NA,"7142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","37911",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","R.F. Almeida/21-XI-2011",NA,NA,NA,"A. M. Assis; Valdir G. Demuner; D. Couto","2008","02","15","Brasil","Espírito Santo","Alegre","ARIE Laerth Paiva Gama","-41.550278","-20.767222","41W33'1","20S46'2","Arvoreta 6m. Frutos verdes. Interior de mata. Floresta Estacional Semidecidual em Estágio Médio/Avançado de Regeneração","MBML037911","MBML037911","280","280","1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","42932",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","P.H.D. Barros/Maio-2019",NA,NA,NA,"C.L. Dalmonech; T.F. Sagrillo","2011","04","16","Brasil","Espírito Santo","Aracruz","Picuã","-40.350278","-19.911667","40W21'1","19S54'42","Frutos verdes","MBML042932","MBML042932",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","45281",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","P.H.D. Barros/Maio-2019",NA,NA,NA,"A. P. Fontana; L. Kollmann","2013","03","08","Brasil","Rio de Janeiro","Macaé","Cabiúnas, Terminal Cabiúnas-Petrobrás. Parcelas Monitoramento e Fenologia.","-41.733056","-22.285833","41W43'59","22S17'9","Arbusto, ca 1m na sombra. Frutos verdes","MBML045281",NA,"41","41","7487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","47358",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","P.H.D. Barros/Maio-2019",NA,NA,NA,"L. Kollmann; A.P. Fontana","2012","05","10","Brasil","Rio de Janeiro","Macaé","Terminal da Petrobras de Cabiúnas","-41.730556","-22.286389","41W43'50","22S17'11","Mata Estacional Semidecidual. Arbusto 2 m ao sol, frutos verdes.","MBML047358",NA,NA,NA,"12428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","53574",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","P.H.D. Barros/Maio-2019",NA,NA,NA,"C.D.M. Ferreira; T.B.S. Patusco","2014","12","17","Brasil","Rio de Janeiro",NA,"Parque Estadual Maciço da Pedra Branca. Trilha para Pedra do Quilombo, após a primeira bifurcação",NA,NA,NA,NA,"Corola amarela. 2m alt. Hábito: arbusto","MBML053574","MBML053574",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-07-10 09:47:07-03","MBML","MBML-HERBARIO","7170",NA,"Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","P.H.D. Barros/Maio-2019",NA,NA,NA,"L. D. Thomaz","1993","06","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Não amostrada, P59, 4m, frutos verdes.","MBML007170","MBML007170",NA,NA,"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-01-09 21:48:38-03","UNICENTRO","HUCO","5938","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Saueressig, D.",NA,NA,NA,"Janiski, A.","2014","05","16","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,"s.n.","23614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-09 21:48:38-03","UNICENTRO","HUCO","6202","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Saueressig, D.",NA,NA,NA,"Albuquerque, J. .M.; et al.","2014","08","19","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,"s.n.","23614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-25 16:06:18-03","FUVATES","HVAT","4307","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","A. A. Oliveira","2011","02","07","A. S. Santos; A. L. de Gaer; S. Silveira","2008","11","19","Brasil","Santa Catarina","Joaçaba",NA,"-51.612222","-27.179167","-51º36'44''W","-27º10'45''S","Doação do Herbário FURB, registro FURB 11853; estádio suces.: avançado, arbórea; Florística IFFSC 1980, ecótono floresta ombrófila mista e floresta estacional decidual","HVAT00004307",NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-06-25 16:06:18-03","FUVATES","HVAT","4299","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","M. Sobral","2010","10","29","A. S. Santos; E. Legal; S. Silveira; D. Meyer","2010","05","03","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.599722","-27.089444","-48º35'59''W","-27º5'22''S","Doação do Herbário FURB, registro FURB 31952; estádio suces.: médio, arvoreta, flor amarelo; Florística IFFSC 584, floresta ombrófila densa, interior do fragmento","HVAT00004299",NA,NA,NA,"2671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-26 13:55:44-03","IMA","MAC","22001","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","R.F.Almeida","2013","10","08","Moura, FBP; et al.","1986","04","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, próximo à praia do Ipanema.","-47.931561","-25.071275","-47.931561","-25.071275","Árvore. ca. de 10 m de altura. Frutos alaranjados.","MAC0022001",NA,NA,NA,"1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-01-26 13:55:44-03","IMA","MAC","22004","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","R.F.Almeida","2013","10","08","Moura, FBP","1983","06","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema, próximo ao Morro das Pedras.","-47.931561","-25.071275","-47.931561","-25.071275","Árvore. ca. de 10 m de altura. Frutos alaranjados.","MAC0022004",NA,NA,NA,"812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-26 13:55:44-03","IMA","MAC","22410","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.",NA,NA,NA,NA,"A.I.L.Pinheiro; et al.","2004","02","18","Brasil","Alagoas","Murici","Serra do Ouro, EFCSO-UFAL.","-33.833333","-9.216667","-33.833333","-9.216667","Arbusto ca. de 1m de altura. Flores amarelas.; Mata Atlântica","MAC0022410",NA,NA,NA,"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2014-09-09 14:08:41-03","UNIVILLE","JOIW","856","S","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.",NA,NA,NA,NA,"G.Q.Freire","2007","06","22","Brasil","MG","Matozinhos","Fazenda Cauaia. Arredores do sítio paleontológico Cuvieri. Mata Semidecídua/ Mata Seca","-44.011611","-19.476972","44º00'41,8'' W","19º28'37,1'' S","Arvoreta, DAB=2,5cm., h=2,5m. Fruto vermelho. Madeira da base coletada",NA,NA,"680","680","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-03 13:56:18-03","UFF","NIT","NIT384","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.",NA,NA,NA,NA,"J. Monteiro","2011","03","22","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"NIT00000383",NA,NA,NA,"115","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-09 10:13:23-03","UENF","HUENF","3189","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","(Griseb.) Griseb.","Souza, T.P.","2015","04","24","Dan, M.L.; et al.","2007","11","01","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","Frutos","HUENF00003191",NA,"256","256","774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-09 10:13:23-03","UENF","HUENF","6463","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","(Griseb.) Griseb.","Souza, T.P.","2015","04","28","Dan, M.L.; Souza, T.P.; Nascimento M.T.","2008","03","28","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S",NA,"HUENF00006466",NA,"256","256","774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-09 10:13:23-03","UENF","HUENF","6410","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","(Griseb.) Griseb.","Souza, T.P.","2015","04","28","Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","05","30","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S",NA,"HUENF00006413",NA,"256","256","1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-09 10:13:23-03","UENF","HUENF","10323","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","(Griseb.) Griseb.",NA,NA,NA,NA,"Souza, T.P.; Silva, G.D.F.; Helmo","2012","08","28","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222","41º26'53''W","21º47'50''S","Parcela 7","HUENF00010939",NA,NA,NA,"601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-25 10:12:49-03","CVRD","CVRD","15865","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Geovane S. Siqueira","2018","01","15","Siqueira, G.S.","2018","01","15","BRASIL","ES","Linhares",NA,"-40.001774","-19.137763","-40,001774","-19,137763","depois da moita de bambú, lado direito na mata <ll>dwc_commonname:</ll> faveira","CVRD015865",NA,NA,NA,"1248",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"217","2021-02-25 10:12:49-03","CVRD","CVRD","12039","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Willian R. Anderson","2010","03","09","Folli, D.A.","2008","12","22","BRASIL","ES","Cachoeiro de Itapemirim",NA,"-41.1128005981445","-20.8488998413086",NA,NA,"Flona de Pacotuba <ll>dwc_commonname:</ll> Faveira","CVRD012039",NA,NA,NA,"6266","35694","auto","Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"218","2021-02-25 10:12:49-03","CVRD","CVRD","4335","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Willian R. Anderson","2010","03","09","Souza, V.D.","1993","03","16","BRASIL","ES","Cachoeiro de Itapemirim","Lado direito da estrada indo da Encapa para Pedra Lisa - E.E.B.N","-41.1128005981445","-20.8488998413086",NA,NA,"<ll>dwc_commonname:</ll> Faveira","CVRD004335",NA,NA,NA,"454","35694","auto","Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"219","2021-02-25 10:12:49-03","CVRD","CVRD","16661","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Geovane S. Siqueira","2020","01","09","Siqueira, G.S.","2020","01","09","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Saida da trilha <ll>dwc_commonname:</ll> faveira","CVRD016661",NA,"55","55","1335","48094","auto","Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"220","2021-02-25 10:12:49-03","CVRD","CVRD","1401","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","William R. Anderson","1998","12","22","Sobral, M.","1986","03","23","BRASIL","ES","Linhares","Arbusto em beira de estrada em interior de mata.","-40.0722007751465","-19.3910999298096",NA,NA,"Frutos imaturos. <ll>dwc_commonname:</ll> Faveira","CVRD001401","CVRD001401",NA,NA,"4703","48094","auto","Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"221","2021-02-25 10:12:49-03","CVRD","CVRD","10909","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Geovane S. Siqueira","2010","01","26","Paciencia, M.B.","2006","04","08","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,"árvore esguia, 5m alt; frutos imaturos verdes <ll>dwc_commonname:</ll> Faveira","CVRD010909",NA,NA,NA,"2387","48094","auto","Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"222","2021-02-25 10:12:49-03","CVRD","CVRD","7388","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F. Macbr.","Willian R. Anderson","2010","01","26","Folli, D.A.","2002","07","05","BRASIL","ES","Linhares","Trilha do Pequi","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Faveira","CVRD007388","CVRD007388",NA,NA,"4281","48094","auto","Magnoliophyta","Malpighiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"223","2021-03-01 11:48:42-03","UFPE","UFP","39210","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Cano, O","2004","06","10","Sobrinho, MS","2004","02","10","Brasil","Pernambuco","São Lorenço da Mata",NA,NA,NA,NA,NA,"Flor amarela com glândula, fanerófito.","UFP039210",NA,NA,NA,"507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 11:48:42-03","UFPE","UFP","65685","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Alves-Araújo, A","2008","04","07","Alves-Araújo, A; Marques, JS","2008","02","15","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.785556","-35.002778","-7.785556","Coletado em ripário.; Arbusto ca 3m de alt com flores amarelas.","UFP065685",NA,NA,NA,"881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 11:48:42-03","UFPE","UFP","65686","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Campos, KG","2018","09","13","Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","2008","01","11","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.785556","-35.002778","-7.785556","Arbusto. Botões florais amarelos.","UFP065686",NA,"130","130","619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 11:48:42-03","UFPE","UFP","80411","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Campos, KG","2018","09","13","Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","2008","01","11","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.785556","-35.002778","-7.785556","Arbusto. Botões florais amarelos.","UFP080411",NA,"130","130","619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 11:48:42-03","UFPE","UFP","80466","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima","(Vell.) J.F.Macbr.","Alves-Araújo, A","2008","04","07","Alves-Araújo, A; Marques, JS","2008","02","15","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.785556","-35.002778","-7.785556","Coletado em ripário.; Arbusto ca 3m de alt com flores amarelas.","UFP080466",NA,NA,NA,"881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","3688010","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","fluminensis","Bunchosia fluminensis","Griseb.",NA,NA,NA,NA,"R. Morokawa, M. Devecchi, M. Martins, A. Sabino, T. Barreto & J. Y. Tamashiro","2011","4","15","Brazil","Linhares",NA,"Reserva Natural Vale. Trilha da Peróba Osso",NA,NA,NA,NA,NA,"US01877024","US01877024_01 US01877024_02",NA,NA,"323",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","702452","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"-- Gardner",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01877048","US01877048_01 US01877048_02",NA,NA,"5396",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","1515327","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"P. K. Dusén","1911","12","23","Brazil","Guaratuba",NA,NA,NA,NA,NA,NA,NA,"US01877032","US01877032_01 US01877032_02",NA,NA,"13598",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","1362498","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"-- Widgren","1905","1","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01877050","US01877050_01 US01877050_02",NA,NA,"s.n.",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","USw40345","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"J. Schunke Vigo et al.",NA,NA,NA,"Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2550",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","USw40347","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"J. Schunke Vigo et al.",NA,NA,NA,"Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2556",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","1495059","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"P. K. Dusén","1912","4","27","Brazil","Morretes",NA,"Praedium Marumbý",NA,NA,NA,NA,NA,"US01877031","US01877031_01 US01877031_02",NA,NA,"14095",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","2142597","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1954","2","9","Brazil","Itajaí",NA,"Morro da Ressacada",NA,NA,NA,NA,NA,"US01877033","US01877033_01 US01877033_02","50",NA,"1535",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","703484","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"L. Riedel","1822","12",NA,"Brazil","Magé",NA,"Prope Mandiocca",NA,NA,NA,NA,NA,"US01877030","US01877030_01 US01877030_02",NA,NA,"s.n.",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","703486","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"Riedel, --","1835","11",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01877042","US01877042_01 US01877042_02",NA,NA,"s.n.",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","703488","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"Riedel, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01877044","US01877044_01 US01877044_02",NA,NA,"s.n.",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","2441021","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"G. Hatschbach","1964","2","15","Brazil","Guaratuba",NA,"Morro do Morretees",NA,NA,NA,NA,NA,"US01877034","US01877034_01 US01877034_02","50",NA,"10971",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","2059579","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"R. Reitz","1951","12","16","Brazil","Florianópolis",NA,"Ilha de S. Catarina",NA,NA,NA,NA,NA,"US01877035","US01877035_01 US01877035_02",NA,NA,"4359",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","1573925","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"G. H. von Langsdorff",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01877049","US01877049_01 US01877049_02",NA,NA,"s.n.",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","2251193","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"L. Smith","1957","4","14","Brazil","Antonina",NA,"Ponta da Pita",NA,NA,NA,NA,NA,"US01877041","US01877041_01 US01877041_02",NA,NA,"3892",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2592396","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","maritima","Bunchosia maritima",NA,NA,NA,NA,NA,"W. A. Archer","1942","10","10","Brazil","Belém",NA,"IN garden near the IAN",NA,NA,NA,NA,NA,"US01877040","US01877040_01 US01877040_02",NA,NA,"7655",NA,NA,NA,"Polygalales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
