"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"154","2008-05-27 22:02:00-03","MO","MOBOT","932894","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Brent Berlin","Berlin 800","1973","1","2","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Second ridge east of Huampami, above Quebrada Cikiham inci.",NA,NA,NA,NA,"274.32000000","335.28000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"69",NA,NA,NA
"155","2020-03-11 04:39:00-03","MO","MOBOT","359353","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Joost Duivenvoorden|Diego L. Restrepo","Duivenvoorden 848","1991","11","8","Colombia","Caquetá",NA,"Araracuara","-72.4","-0.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-03-11 04:39:00-03","MO","MOBOT","359349","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Joost Duivenvoorden|Diego L. Restrepo","Duivenvoorden 752","1991","11","6","Colombia","Caquetá",NA,"Araracuara","-72.4","-0.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2009-07-31 07:06:00-03","MO","MOBOT","361665","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Michael H. Nee","Nee 42512","1992","2","12","Brazil","Amazonas",NA,"Mpio. Manaus. Distriot Agropecuário da SUFRAMA, Rodovia BR-174, km 72, 6 km W, Fazenda Dimona","-60.08333","-2.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-07-31 07:06:00-03","MO","MOBOT","361659","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"Michael H. Nee","Nee 42392","1992","1","29","Brazil","Amazonas",NA,"Mpio. Manaus. Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 64, 23 km E on ZF3, Fazenda Esteio","-59.86666","-2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-08-31 09:18:48-03","INPA","INPA","176119","S","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld","Soares, ML","2001",NA,NA,"Soares, E","390","1991",NA,NA,"Brasil","Pará","Oriximinã","Porto Trombetas, Mineração Rio do Norte, Mineração Rio do Norte - Porto Trombetas","-56.5","-1.666667","-56.5","-1.666667",NA,NA,NA,"INPA0176119","INPA0176119 INPA0176119_1 INPA0176119_e INPA0176119_e1 INPA0176119_e2","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-08-31 09:18:48-03","INPA","INPA","117785","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2001",NA,NA,"Steward, WC","39","1977","11","16","Brasil","Roraima","Caracaraí","BR174, km 329, Estrada Manaus-Caracaraí, km 329. Army post N of Waimiri-Atroari Indian Reserve","-60.3","-0.3","-60.3","-0.3",NA,NA,NA,"INPA0117785","INPA0117785 INPA0117785_e INPA0117785_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-31 09:18:48-03","INPA","INPA","29012","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2005","01",NA,"Prance, GT","10660","1971","02","21","Brasil","Roraima",NA,"Between Maitá & Paramiteri Indian village","-63.4","3.333333","-63.4","3.333333",NA,NA,NA,"INPA0029012","INPA0029012 INPA0029012_e INPA0029012_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:18:48-03","INPA","INPA","215181","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2004","11",NA,"Demuner, V","1553","2000","11","30","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, terreno do Luiz Bringhente.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"INPA0215181","INPA0215181 INPA0215181_e INPA0215181_e1","Monocotyledon","Alismatales","Southern America",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"163","2020-08-31 09:18:48-03","INPA","INPA","217412","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Soares, ML","751","2005","11","08","Brasil","Bahia","Ilhéus","Entorno da Mata da Esperança, lado esquerdo.","-39.066667","-14.716667","-39.066667","-14.716667","80","80",NA,"INPA0217412",NA,"Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:18:48-03","INPA","INPA","109810","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat, TB","1982",NA,NA,"Lowrie, SR","670","1980","11","01","Brasil","Acre",NA,"BR 317, Km-08 from Brasiléia to Assis Brasil. Primary ''várzea'', forest.","-68.799764","-10.950959","-68.799764","-10.950959",NA,NA,NA,"INPA0109810","INPA0109810 INPA0109810_1 INPA0109810_1e INPA0109810_e INPA0109810_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 09:18:48-03","INPA","INPA","215640","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2005","05",NA,"Temponi, LG","194","2000","12","12","Brasil","Minas Gerais","Mariléia","Parque Estadual do Rio Doce, Trilha do Anibal.",NA,NA,NA,NA,NA,NA,NA,"INPA0215640",NA,"Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:18:48-03","INPA","INPA","216618","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2006",NA,NA,"Pereira, LA","748","2004","11","13","Brasil","Amapá","Laranjal do Jari","RDS Iratapuru.","-53.106667","0.276389","-53.106667","0.276389",NA,NA,NA,"INPA0216618","INPA0216618 INPA0216618_e INPA0216618_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-31 09:18:48-03","INPA","INPA","217410","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Soares, ML","757","2005","11","08","Brasil","Bahia",NA,"Camacã, Serra Bonita, RPPN Serra Bonita. 9,7 Kmde Camacã na estrada para Jacarecí. Daí 6 Km SW na estrada para a RPPN e torre.","-39.565278","-15.391667","-39.565278","-15.391667","835","835",NA,"INPA0217410",NA,"Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-31 09:18:48-03","INPA","INPA","224847","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2007","10",NA,"Amaral, IL do","3113","2007","08","10","Brasil","Pará","Juruti","Estrada do Barroso, Estrada do Barroso, floresta densa de terra firme, área muito explorada por madereiro","-55.9","-2.3","-55.9","-2.3",NA,NA,NA,"INPA0224847","INPA0224847 INPA0224847_e","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-08-31 09:18:48-03","INPA","INPA","26000","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2006",NA,NA,"Prance, GT","10226","1969","02","25","Brasil","Amazonas","Barcelos","Rio Demeni, Basin of Rio Demeni, Vicinity of Tototobí","-63.547121","1.576736","-63.547121","1.576736",NA,NA,NA,"INPA0026000","INPA0026000 INPA0026000_e INPA0026000_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-08-31 09:18:48-03","INPA","INPA","37938","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2006",NA,NA,"Loureiro, AA","INPA37938","1973","05","02","Brasil","Amazonas",NA,"Rio Araras, Siderama, Rio Negro, próximo ao Rio Arara - segundo acampamento da SIDERAMA","-59.933333","-3.133333","-59.933333","-3.133333",NA,NA,NA,"INPA0037938","INPA0037938 INPA0037938_e INPA0037938_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-08-31 09:18:48-03","INPA","INPA","262850","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2020","02","03","Oliveira, L","140","2009","12","07","Brasil","Pará","Bragança","cidade de Bragança, Mata do Lobão","-46.763611","-10.366667","-46.763611","-10.366667",NA,NA,NA,"INPA0262850",NA,"Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-08-31 09:18:48-03","INPA","INPA","52180","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2005","01",NA,"Lisbôa, PLB","659","1975","10","04","Brasil","Mato Grosso","Aripuanã","Rio Cuieiras, Dardanelos, estrada Humboldt-Vilhena","-60.533581","-2.914208","-60.533581","-2.914208",NA,NA,NA,"INPA0052180","INPA0052180 INPA0052180_e INPA0052180_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-31 09:18:48-03","INPA","INPA","53180","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2005","01",NA,"Lisbôa, PLB","659",NA,NA,NA,"Brasil","Mato Grosso",NA,"Dardanelos, estrada Humboldt-Vilhena","-59.4","-10.1","-59.4","-10.1",NA,NA,NA,"INPA0053180","INPA0053180 INPA0053180_e INPA0053180_e1","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-31 09:18:48-03","INPA","INPA","224747","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Amaral, IL do","2806","2004","03","29","Brasil","Amazonas","Coari","Rio Urucu, Urucu, Igarapé Tartaruga.","-65.140261","-4.398494","-65.140261","-4.398494",NA,NA,NA,"INPA0224747","INPA0224747 INPA0224747_e","Monocotyledon","Alismatales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-01-10 20:51:35-03","INPA","INPA","224743","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Mayo, SJ","1984","02","06","Kuhlmann, JG","6507","1943","11","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","Rio Doce.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,"INPA0224743",NA,"Monocotyledon","Alismatales","Southern America",NA,"62761","auto",NA,NA,NA,NA,NA,NA
"176","2020-08-31 09:18:48-03","INPA","INPA","215172","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2006",NA,NA,"Kollmann, LJC","914","1998","11","09","Brasil","Espírito Santo","Santa Teresa","Aparecidinha. Terreno de Luiz Bringhenti. Mata de baixada.","-40.6002998352051","-19.9356002807617",NA,NA,"750","750",NA,"INPA0215172","INPA0215172 INPA0215172_e INPA0215172_e1","Monocotyledon","Alismatales","Southern America",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"177","2020-08-31 09:18:48-03","INPA","INPA","215264","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Soares, ML","2004","11","17","Soares, ML","600","2004","11","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"INPA0215264","INPA0215264 INPA0215264_e","Monocotyledon","Alismatales","Southern America",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"178","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","11283",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/01-08-2006",NA,NA,NA,"V. Demuner; et al","189","1999","10","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Semi epifita, sobre árvore a altura de 8m, inflorescência fechada por uma folha de cor verde.","MBML011283","MBML011283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","1328",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/16-11-2004",NA,NA,NA,"W. Boone","939","1985","12","22","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"Trepadeira com espata verde amarelada, espádice amarelado, ciófila, mata.","MBML001328","MBML001328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","14069",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/16-11-2004",NA,NA,NA,"V. Demuner; et al","1553","2000","11","30","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti","-40.593889","-19.973333","40W35'38","19S58'24",NA,NA,"Hemi epífita espata esverdeada (bege) e espádice bege claro. Beira de riacho, início do morro.","MBML014069","MBML014069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","15677",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/16-11-2004",NA,NA,NA,"L. Kollmann; et al","4944","2001","11","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Trepadeira na sombra. Espatas verdes.","MBML015677","MBML015677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","16842",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/16-11-2004",NA,NA,NA,"R.R. Vervloet; et al","126","2002","04","16","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita, em árvore caída de grande porte, lado esquerdo da trilha, espiga com coloração verde com casca seca.","MBML016842","MBML016842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","22784",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","L. Soares/17-11-2004",NA,NA,NA,"M. L. Soares; et al","600","2004","11","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Hemiepífita a 7m de altura, caule verde musgo. Pecíolo 0,5-0,6mm de comp., com margem da bainha mais clara e geralmente ondulada a edentada; lâmina foliar coriácea, margem revoluta, verde musgo na face superior, nervuras obscuras, verd","MBML022784","MBML022784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","26399",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","V. Demuner & L.F.S. Magnago","2006","02","08","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1735","2006","01","19","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54","150","150","Rupícola 1m, inflorescência verde. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026399","MBML026399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","32324",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","R. R. Vervloet/23-01-2008",NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","4627","2007","11","29","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.441667","-20.103333","40W26'30","20S6'12","250","250","Hemepífita 4m espádice verde, espata amarela. Interior de mata.","MBML032324","MBML032324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","36263",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","J. Gurtler/2018",NA,NA,NA,"R. C. Forzza; et al","5116","2008","02","19","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944","40W26'38","18S46'37",NA,NA,NA,"MBML036263","MBML036263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","37993",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","A. M. Assis/28-03-2008",NA,NA,NA,"A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1257","2007","12","28","Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.055","-20.932778","41W3'18","20S55'58",NA,NA,"Hemiepífita; espata esverdeada; espádice branco. Interior da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML037993","MBML037993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","7874",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/01-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","914","1998","11","09","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Mata de baixada. Epífita 2m. Frutos brancos.","MBML007874","MBML007874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","7891",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/16-11-2004",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","802","1998","10","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Fundo de vale. Epífita na sombra. Espata verdes.","MBML007891","MBML007891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","7978",NA,"Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. L. Soares/16-11-2004",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1082","1998","11","24","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Mata de encosta. Epífita a 2m. Espata amarela.","MBML007978","MBML007978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-04 11:04:23-03","UFRB","HURB","6014","PreservedSpecimen","Plantae","Araceae","Heteropsis","cf. oblongifolia","Heteropsis cf. oblongifolia","Kunth.","K.M.Pimenta","2016","07","13","Aona, L.Y.S.; Biggs, N.; Fonseca, W.O.; Lucas, E.; Simões, S.","2282","2013","03","06","Brasil","Bahia","Apuarema","Concessão da Rio Tinto;","-39.686389","-13.891944","39°41'11 W","13°53'31 S",NA,NA,NA,"HURB000006014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-01-26 11:46:29-03","IMA","MAC","35148","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","E.C.O.Chagas","2009","01","10","Chagas-Mota; J.W.A.Silva; P.B.Alves","1656","2009","01","10","Brasil","Alagoas","São Luiz do Quitunde","Garabu.",NA,NA,NA,NA,NA,NA,"Epífita.; Mata Pluvial Atlântica.","MAC0035148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-01-26 11:46:29-03","IMA","MAC","44950","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","J.V.Lima; M.Nadruz","2019","10","25","Chagas-Mota; J.W.A.Silva","6454","2009","11","07","Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.298708","-9.257142","-36.298708","-9.257142",NA,NA,"Epífita. Estéril.; Mata Atlântica.","MAC0044950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-01-26 11:46:29-03","IMA","MAC","25750","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros","2006",NA,NA,"C.S.S.Barros; et al.","426","2006","10","16","Brasil","Alagoas","Chã Preta","Reserva Particular de Vera Cruz.","-36.2961006164551","-9.25527954101562",NA,NA,NA,NA,"Hemiepífita. Inflorescência verde no ápice.; Mata Atlântica.","MAC0025750",NA,NA,NA,NA,NA,"13328","auto",NA,NA,NA,NA,NA,NA
"195","2021-01-26 11:46:29-03","IMA","MAC","10113","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","E.C.O.Chagas","2009","02","23","R.P.Lyra-Lemos","4119","1999","01","27","Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Erva.; Cerrado.","MAC0010113",NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"196","2021-01-26 11:46:29-03","IMA","MAC","8200","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros","1993",NA,NA,"C.S.S.Barros; R.P.Lyra-Lemos; I.A.Bayma","115","1993","01","22","Brasil","Alagoas","Murici","à 20km da cidade.","-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,"Hemiepífita. Estéril.; Mata Atlântica em encosta.","MAC0008200",NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA,NA,NA
"197","2021-01-26 11:46:29-03","IMA","MAC","19970","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","R.P.Lyra-Lemos",NA,NA,NA,"R.P.Lyra-Lemos; et al.","8147","2003","11","22","Brasil","Alagoas","São Luiz do Quitunde","RPPN Garabu, mata em torno 15m a 20m.","-35.502222","-9.214444","-35.502222","-9.214444",NA,NA,"Trepadeira estério.; Mata Atlântica.","MAC0019970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-01-26 11:46:29-03","IMA","MAC","51656","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","J.V.Lima; M.Nadruz","2019","10","25","R.P.Lyra-Lemos; W.T.C.C.Santos; E.S.França","13414","2011","06","12","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.473583","-9.321761","-36.473583","-9.321761",NA,NA,"Escandente. Estéril.; Mata Atlântica.","MAC0051656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-01-26 11:46:29-03","IMA","MAC","8850","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros",NA,NA,NA,"C.S.S.Barros; et al.","256","1996","02","26","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"Hemiepífita.; Mata Atlântica.","MAC0008850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-01-26 11:46:29-03","IMA","MAC","8929","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros",NA,NA,NA,"C.S.S.Barros; M.N.Rodrigues","274","1996","07","12","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"Hemiepífita. Inflorescência verde-amarronzada.; Mata Atlântica.","MAC0008929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-01-26 11:46:29-03","IMA","MAC","9049","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros","1997",NA,NA,"C.S.S.Barros","326","1997","01","16","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"Hemiepífita. Frutos cremes-esverdeados.; Mata Atlântica.","MAC0009049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-01-26 11:46:29-03","IMA","MAC","9050","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros",NA,NA,NA,"C.S.S.Barros","327","1997","01","16","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"Hemiepífita.; Mata Atlântica.","MAC0009050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-01-26 11:46:29-03","IMA","MAC","38070","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","E.C.O.Chagas","2009","04","18","Chagas-Mota","2782","2009","04","18","Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Epífita. Estéril.; Mata Pluvial Atlântica.","MAC0038070",NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"204","2021-01-26 11:46:29-03","IMA","MAC","38067","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","E.C.O.Chagas","2009","04","18","Chagas-Mota","2779","2009","04","18","Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Epífita. Inflorescência marrom.; Mata Pluvial Atlântica.","MAC0038067",NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
