"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"47","2020-06-29 11:30:39-03","UFRJ","RFA","39860","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Finotti R.; Caruzo J.","78",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Próximo à Fazenda Recanto","-42.795278","-22.499722",NA,"Árvore de 4 metros de altura e PAP de 15cm","RFA43450",NA,"R. B. Ribeiro",NA,"50","50",NA,NA,NA,NA,NA,"42º47'43''W","22º29'59''S",NA,NA,NA,NA,NA
"48","2020-11-13 09:19:54-03","UFRJ","RFA","27452","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A. Quinet","out-85","2001","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Lumiar / Macaé de Cima","-42.324444","-22.356389",NA,"Árvore, 5m de altura, 45cm de DAP, folha com cor verde, fruto imaturo verde, comum no local.","RFA39756",NA,"H. C. de Lima & L. F. G. da Silva","06","700","700",NA,NA,"2001","11","08","42º19'28''W","22º21'23''S",NA,NA,NA,NA,NA
"49","2020-06-29 11:30:39-03","UFRJ","RFA","14383","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","D. Constantino",NA,"1930","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda Santa Anna","-43.2075004577637","-22.9027996063232",NA,"Arvore do caporirão , mata secundaria","RFA12785",NA,NA,"26",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:54-03","UFRJ","RFA","19728","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","G.G. Hatschbach; C. Koczicki","20979","1969","02",NA,"Brasil","Paraná","Morretes","Estrada Graciosa, Vista Cavalcante","-48.834400177002","-25.476900100708",NA,"Árvore de 10 m, flor creme tronco armado mata pluvial, encosta de morro","RFA16542",NA,"J. Tamashiro","03","300","300","30514","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:30:39-03","UFRJ","RFA","2225","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.",NA,NA,"1879","00",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"RFA18387",NA,NA,"00",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:30:39-03","UFRJ","RFA","14399","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pereira, E.","8813","1964","02",NA,"Brasil","São Paulo","Guarulhos","Arredores de Cumbica","-46.5299987792969","-23.4599990844727",NA,"Árvore de 3 a 4m de altura, flor alvescente","RFA12820",NA,"Castilhori, M.F.","02",NA,NA,"26398","auto","2018","11","07",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:19:54-03","UFRJ","RFA","9722","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","G.G. Hatschbach","18276","1968","01",NA,"Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Árvore 20 m , tronco com 20 cm de diâmetro, flor creme perfumada, mata pluvial, encosta de morro","RFA28827",NA,"A. Burkart","11","50","50","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:19:54-03","UFRJ","RFA","9708","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","G.G. Hatschbach","18251","1968","01",NA,"Brasil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,"Árvore de 20 m de altura. tronco de 25 cm de diâmetro; flor alva perfumada","RFA37265",NA,"A. Burkart","04","1000","1000","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:19:54-03","UFRJ","RFA","26379","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A. Quinet","27/67","2001","01",NA,"Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Estrada do Matão.","-43.040599822998","-22.6527996063232",NA,"Árvore, 12m de altura, 97cm de DAP, folha verde discolor, flor com botões verdes e flores amarelas, comum no local.","RFA39753",NA,"H. C. de Lima & L. F. G. da Silva","26",NA,NA,"20531","auto","2001","09","13","43º7'73''W","22º34'80''S",NA,NA,NA,NA,NA
"56","2020-12-15 11:14:41-03","FUNED","FUNED-POL","3470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Laoc",NA,NA,NA,NA,"Brasil","MG",NA,"UFV",NA,NA,NA,NA,"POL003470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:40:14-03","EAO","IAN","3335","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Sellow, F","s.n.",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN003335","IAN003335_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:40:14-03","EAO","IAN","93299","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Glaziou, AFM","8441",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN093299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:40:14-03","EAO","IAN","137214","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","3251","1967","02","Southern America","Brasil","Bahia","Belmonte","Mata costeira.","-38.8828010559082","-15.8631000518799",NA,"Arvore de 15m x 25cm de diametro. Flores amarelas.","IAN137214",NA,"Ribeiro, PG","01",NA,NA,"71281","auto","2013","05","24",NA,NA,NA,NA,NA,NA,NA
"60","2021-04-08 17:40:14-03","EAO","IAN","136997a","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","2579","1966","07","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Mata costeira.","-39.0247001647949","-16.2780990600586",NA,"Arvore de 10m x 12cm de diametros; frutos verdes.","IAN136997a",NA,"Ribeiro, PG","15",NA,NA,"49584","auto","2013","05","24",NA,NA,NA,NA,NA,NA,NA
"61","2021-04-08 17:40:14-03","EAO","IAN","136997","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","2579","1966","07","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Mata costeira.","-39.0247001647949","-16.2780990600586",NA,"Arvore de 10m x 12cm diametro; frutos verdes.","IAN136997",NA,"Ribeiro, PG","15",NA,NA,"49584","auto","2013","05","24",NA,NA,NA,NA,NA,NA,NA
"62","2021-04-08 17:40:14-03","EAO","IAN","120542","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Belém, RP","2579","1966","07","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Mata costeira.","-39.0247001647949","-16.2780990600586",NA,"Arvore de 10m x 12cm diametro; frutos verdes.","IAN120542",NA,"Ribeiro, PG","15",NA,NA,"49584","auto","2013","05","24",NA,NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:40:14-03","EAO","IAN","115363","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Oliveira, E","2579","1963","09","Southern America","Brasil","Pará","Belém","Reserva Florestal de Mocombo. Terra firme. IPEAN.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 18-20m; flores amarelas.","IAN115363",NA,"Lewis, GP","18",NA,NA,"48462","auto","1998","08",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:14-03","PUCPR","HUCP","16556","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, GG","72747","2001","11",NA,"Brasil","Paraná","Guaraqueçaba","Rio Bananal","-48.3288993835449","-25.3066997528076",NA,NA,"HUCP00014640","HUCP00014640","Hatschbach, GG","28",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:16:50-03","UFBA","ALCB","026528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Amorim, AMA; Carvalho, AM de; Jardim, JG","986","1993","02","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, 22km da cidade","-40.5182991027832","-11.1806001663208",NA,"Arvore com ate 6m de altura. Folhas verdes. Flores com calice verde, corola e estames verde-amarelados.","ALCB024496","ALCB024496","Lima, HC","21",NA,NA,"62396","auto","1994","05",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:16:50-03","UFBA","ALCB","034939","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Amorim, AMA; Carvalho, AM de; Jardim, JG; Silva, JR","986","1993","02","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, estrada Jacobina-Itaitu, ca. 22 Km a partir da sede municipal","-40.5182991027832","-11.1806001663208",NA,"6,0 m. Folhas verdes. Flores com cálice verde, corola e estames verde-amarelados.","ALCB024404","ALCB024404","Lima, HC","21",NA,NA,"62396","auto","1994","05",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:10:42-03","NBC","NL-BOTANY","L.2020795","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach GG",NA,"1968","01","Southern America","Brazil",NA,NA,"Est. Paraná. Mun. Guaretuba. Serra de Araraquara.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020795","NL-L2020795",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:10:42-03","NBC","NL-BOTANY","L.2020796","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach GG",NA,"1968","01","Southern America","Brazil",NA,NA,"Est. Paraná. Mun. Guaraqueçaba. Serrinha.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020796","NL-L2020796",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:10:42-03","NBC","NL-BOTANY","L.2020797","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Glaziou AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020797","NL-L2020797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308571","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Capanema",NA,NA,NA,"Southern America","Brazil",NA,NA,"!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308571","NL-U1308571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308572","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ducke A; Kuhlmann JG",NA,"1922","03","Southern America","Brazil",NA,NA,"Rio de Janeiro ad arb! silvestre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308572","NL-U1308572",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:10:42-03","NBC","NL-BOTANY","WAG.1709028","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach GG",NA,"1976","12","Southern America","Brazil",NA,NA,"Rio Cotta (mun. Antonina) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709028","NL-WAG1709028",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 09:10:42-03","NBC","NL-BOTANY","WAG.1709029","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach GG",NA,NA,NA,"Southern America","Brazil",NA,NA,"Rio S. Sebastiao (mun. Adrianopolis) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709029","NL-WAG1709029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 09:10:54-03","NBC","NL-BOTANY","L.2021251","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Pityrocarpa","paniculata","Pityrocarpa paniculata","(Benth.) Brenan","Klein RM",NA,"1954","10","Southern America","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Luis Alves, Itajai.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2021251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2021251","NL-L2021251",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 09:10:54-03","NBC","NL-BOTANY","L.2021252","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Pityrocarpa","paniculata","Pityrocarpa paniculata","(Benth.) Brenan","Reitz R; Klein RM",NA,"1959","03","Southern America","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Alto Matador, Rio do Sul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2021252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2021252","NL-L2021252",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-11-04 11:10:13-03","ESALQ","ESA","66176","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G. et al.","69799.0","1999","12",NA,"Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,NA,"ESA066176","ESA066176",NA,"02",NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:10:13-03","ESALQ","ESA","121269","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Neto, S.J.S.","1257.0","1999","02",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras Km 94 da Rio-Petrópolis.","-43.3116989135742","-22.7856006622314",NA,NA,"ESA121269",NA,NA,"01",NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:10:13-03","ESALQ","ESA","106540","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Lima, H.C.","4357.0","1992","01",NA,"Brasil","Rio de Janeiro","Guapimirim",NA,"-42.9818992614746","-22.5372009277344",NA,NA,"ESA106540","ESA106540","Lima, H.C.","03",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:10:13-03","ESALQ","ESA","125983","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Ribeiro, R.D.","361.0","1905","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"ESA125983",NA,NA,"27",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:10:13-03","ESALQ","ESA","30891","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Leitão Filho, H.F. et al.","34706.0","1996","01",NA,"Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,"ESA030891","ESA030891",NA,"29",NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:10:13-03","ESALQ","ESA","121435","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Braga, J.M.A. ; Loureiro, M.B.","4154.0","1997","06",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Distrito de Xerém, refinaria Duque de Caxias (REDUC).","-43.3116989135742","-22.7856006622314",NA,NA,"ESA121435",NA,"Braga, J.M.A. & Loureiro, M.B.","01",NA,NA,"34388","auto","1997","06","19",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:10:13-03","ESALQ","ESA","109536","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30102.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109536","ESA109536",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:10:13-03","ESALQ","ESA","16278","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","(Benth.) Brenan","Roderjan, C.V. et al.","484.0","1985","12",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"ESA016278","ESA016278",NA,"30",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:55:49-03","ESALQ","ESA","136307","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","L.S. Nascimento",NA,"2014","04",NA,"Brasil","Rio de Janeiro","Sapucaia",NA,"-42.9143981933594","-21.9950008392334",NA,NA,"ESA136307",NA,"M.P. Morim","23",NA,NA,"27567","auto","2014","09","15",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:10:13-03","ESALQ","ESA","125149","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Virillo, C.B.",NA,"2013","03",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra, trilha da vila dos moradores em direção à caixa d'água. Floresta Ombrófila Densa","-47.5","-23.9599990844727",NA,NA,"ESA125149",NA,"Ivanauskas, N.M.","31",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:10:13-03","ESALQ","ESA","22274","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Tamashiro, J.Y. et al.","801.0","1995","04",NA,"Brasil","São Paulo","Joanópolis",NA,"-46.2700004577637","-22.9300003051758",NA,NA,"ESA022274","ESA022274",NA,"11",NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:10:13-03","ESALQ","ESA","1250","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Souza, H.M.",NA,"1968","03",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA001250","ESA001250",NA,"25",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:10:13-03","ESALQ","ESA","122846","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Braga, J.M.A.",NA,"1997","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, trilha tradicional para o morro da Cocanha.","-43.2075004577637","-22.9027996063232",NA,NA,"ESA122846",NA,"Braga, J.M.A.","05","700","700","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:30:08-03","MN","R","130906","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Vidal, J.","s.n.","1949","03",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,"2013","04","26",NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:30:08-03","MN","R","220936","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Costa, J.A.F.; Silva, J.G.","s.n.","1996","07",NA,"Brasil","Rio de Janeiro","Rio de Janeira","Ilha do Governador",NA,NA,NA,NA,NA,NA,"Lima, H.C.","04",NA,NA,NA,NA,"1996","07","11",NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:30:08-03","MN","R","69274","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","s.col.","s.n.","1885","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Herb. J. de Saldanha",NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,"2013","04","26",NA,NA,NA,NA,NA,NA,NA
"92","2021-01-14 15:30:08-03","MN","R","8357","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Glaziou, A.F.M.","5828","1870","02",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008357","R000008357_001",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:30:08-03","MN","R","8358","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata var.inermis","K. Schum.","Glaziou, A.F.M.","8443","1868","01",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008358","R000008358_001",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.inermis",NA,NA,NA
