"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"199","2014-07-13 21:19:00-03","MO","MOBOT","3087795","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","J.L. Fernandez-Alonso (COL)","Hno. Daniel","Daniel 500","1934","10",NA,"Colombia","Antioquia","Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","477242","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Noel H. Holmgren (NY)","Elsa M. Zardini|P. Aquino","Zardini 33621","1992","11","18","Paraguay","Central",NA,"-57.55","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá. Villeta - Puerto Guyrati. 8 km S of Villeta. Inundated savanna with patches of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","781"
"201","2008-05-27 22:02:00-03","MO","MOBOT","477324","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","N.H. Holmgren (NY)","Elsa M. Zardini|Tulio Tillería","Zardini 33929","1992","11","27","Paraguay","Central",NA,"-57.56666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, W of Arroyo Pikysyry. Inundated savanna on clay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","786"
"202","2013-11-18 12:44:00-02","MO","MOBOT","477364","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer ((BKL)","Elsa M. Zardini|Leongino Guerrero","Zardini 34004","1992","12","2","Paraguay","Central",NA,"-57.53333","-25.51666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá. Villeta - Puerto Guyrati. 1.5 km S of Villeta. Savanna and patches of Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","787"
"203","2008-05-27 22:02:00-03","MO","MOBOT","477620","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","N.H. Holmgren (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 35091","1993","2","24","Paraguay","Central",NA,"-57.63333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","807"
"204","2013-10-15 10:56:00-03","MO","MOBOT","478621","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","N.H. Holmgren (NY)","Elsa M. Zardini|R. Velázquez","Zardini 17232","1989","12","23","Paraguay","Cordillera",NA,"-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","231"
"205","2013-11-13 16:27:00-02","MO","MOBOT","970422","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Elsa M. Zardini|Leongino Guerrero","Zardini 41519","1994","10","15","Paraguay","Concepción",NA,"-57.51833","-22.68555",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia Santa Maria de la Sierra. Woodland savanna on limestone.",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","972"
"206","2016-01-21 11:57:00-02","MO","MOBOT","479340","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Elsa M. Zardini|R. Velázquez","Zardini 24074","1990","11","16","Paraguay","Guairá",NA,"-56.6666667","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,"South America","15 km N of Tebicuary.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","467"
"207","2020-12-14 12:34:52-03","UNESP-RC","HRCB","44868","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Linnaeus","Pivetta","Pivetta",NA,"1956","02","07","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva perene, flor roxo-azulado","500","500","15366","auto",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-14 12:34:52-03","UNESP-RC","HRCB","45386","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Linnaeus","Rambo","Pivetta","984","1955","01","25","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva perene, flor roxa (forte)",NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-14 12:34:52-03","UNESP-RC","HRCB","44821","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Linnaeus","Pivetta","Pivetta",NA,"1968","11","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva perene, flor roxo forte","100","100","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-11-24 14:11:54-02","UFLA","ESAL","2675","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Pimenta","-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva; 0,9; lilás;; cerrado",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-07 11:44:53-03","FUVATES","HVAT","2545","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","E. Garcia","E. Freitas","s.n.","2008","11","21","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S","HVAT00002545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","21",NA,NA,NA,NA,NA
"212","2019-12-19 11:19:57-03","UFG","UFG","45460","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","352","2008","08","05","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.016389","-48.7925","-17.016389","UFG0045460","UFG0045460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"213","2019-12-19 11:19:57-03","UFG","UFG","45457","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","80","2008","05","02","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.016389","-48.7925","-17.016389","UFG0045457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"214","2019-12-19 11:19:57-03","UFG","UFG","45458","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","299","2008","07","05","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0045458","UFG0045458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"215","2019-12-19 11:19:57-03","UFG","UFG","45459","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","336","2008","07","05","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.016389","-48.7925","-17.016389","UFG0045459","UFG0045459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"216","2019-12-19 11:19:57-03","UFG","UFG","45461","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","405","2008","08","05","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0045461","UFG0045461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"217","2019-12-19 11:19:57-03","UFG","UFG","45462","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","455","2008","09","06","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.016389","-48.7925","-17.016389","UFG0045462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"218","2019-12-19 11:19:57-03","UFG","UFG","45463","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","1068","2009","01","13","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0045463","UFG0045463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"219","2019-12-19 11:19:57-03","UFG","UFG","45464","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","1268","2009","03","03","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.016389","-48.7925","-17.016389","UFG0045464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"220","2019-12-19 11:19:57-03","UFG","UFG","45465","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","1406","2009","04","15","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0045465","UFG0045465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"221","2019-12-19 11:19:57-03","UFG","UFG","45515","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Resende, I.L.M.","Resende, I.L.M.","1611","2009","02","03","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.016389","-48.7925","-17.016389","UFG0045515","UFG0045515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","03",NA,NA,NA,NA,NA
"222","2021-01-26 13:57:05-03","IMA","MAC","6340","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A.V.Scatigna","M.N.Rodrigues; I.S.Moreira; R.S.Nascimento","988","1987","09","22","Brasil","Alagoas","Piaçabuçu","-36.436539","-10.406689","-36.436539","-10.406689","MAC0006340","MAC0006340",NA,NA,NA,NA,NA,"Jacozinho 1km após à fabrica de Marituba, na direção Penedo-Piaçabuçu, sobre cordões litorâneos.",NA,"Erva ereta planta com ca. de 40cm de alt., vivendo em solo úmido. Pétalas roxa.; Restinga",NA,NA,NA,NA,"2019","10","22",NA,NA,NA,NA,NA
"223","2021-02-04 10:29:38-03","UFRPE","HST","14158","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A.V.Scotigna","A.M.Miranda; et al.","4383","2003","12","16","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"HST014158",NA,NA,NA,NA,NA,NA,NA,NA,"Erva ereta; flores delicadas róseas.",NA,NA,"26018","auto","2020","01","24",NA,NA,NA,NA,NA
"224","2021-02-04 10:29:38-03","UFRPE","HST","11775","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C.Souza","L.P. de Queiroz","4748","1997","02","09","Brasil","Bahia","Vera Cruz","-38.6086006164551","-12.9603004455566",NA,NA,"HST011775",NA,NA,NA,NA,NA,NA,"Ilha de Itaparica",NA,"Subarbusto ereto até 70 cm alt., pouco ramificado; folhas papiráceas; flores com cálice verde e corola lilás.",NA,NA,"27816","auto","2001","05",NA,NA,NA,NA,NA,NA
"225","2021-02-04 10:29:38-03","UFRPE","HST","7642","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C.Souza","L.P.Félix","6978","1994","11","20","Brasil","Pernambuco","Ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,"HST007642",NA,NA,NA,NA,NA,NA,"Porto de Galinhas",NA,"Subarbusto ereto; caule arroxeado na base, depois verde; folhas dimorfas; flores lilases.",NA,NA,"22847","auto","2002","07","19",NA,NA,NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","1855048","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Sw.",NA,"E. P. Killip","37636","1943","4","26","Venezuela","Bolívar",NA,NA,NA,NA,NA,"US00808436",NA,NA,"Scrophulariales",NA,NA,"South America - Neotropics","El Cristo to Carutico",NA,NA,"100","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","1324098","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Sw.",NA,"G. S. Jenman","5679","1889","10",NA,"Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"US00706214",NA,NA,"Scrophulariales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","3263368","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Steyermark, J. A., (VEN)","B. M. Boom & A. Eisenberg","6044","1985","4","5","Venezuela","Bolívar","Cedeño","-66.61","6.75",NA,NA,"US00808468",NA,NA,"Scrophulariales",NA,NA,"South America - Neotropics","Caño Colorado valley, Panare Indian village vic., ca 30 km SW of National Guard post at Maniapure",NA,NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","1471800","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"E. Holt & W. Gehriger","74","1929","11","4","Venezuela","Bolívar",NA,"-63.55","8.13",NA,NA,"US00808467",NA,NA,"Scrophulariales",NA,NA,"South America - Neotropics","Ciudad Bolívar, Río Marquita",NA,NA,"35",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","3205390","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","52","1985","2","8","Guyana","U. Takutu-U. Essequibo",NA,"-59.46","3.06",NA,NA,"US00706215",NA,NA,"Scrophulariales",NA,NA,"South America - Neotropics","Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls",NA,NA,"90","120",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"231","2020-09-02 16:35:27-03","Cenargen","CEN","106491","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. J. Pott","Vali Joana Pott","8548","2005","12","12","Brasil","MS","PORTO MURTINHO","-56.781388","-21.116666","-56.781388","-21.116666","CEN00106491","CEN00106491",NA,NA,NA,NA,NA,"Fazenda Laudejá, divisa com Fazenda Santo Antônio, entorno do Parque Nacional da Serra da Bodoquena.","Exsicatas","Erva aquatica, anfíbia, ereta, 30-50cm alt. Campo herbáceo úmido com surgências, em declive, após fogo e chuva. Doação do Herbário HMS (11578) - Herbário Mato Grosso Do Sul. EMBRAPA Gado de Corte. Projeto: Avaliação Ecológica Rápida do Parque Nacional da Serra da Bodoquena.","525","525",NA,NA,"2016","06",NA,NA,NA,NA,"1",NA
"232","2020-09-02 16:35:27-03","Cenargen","CEN","51875","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A. V. Scatigna","Josemara Souza de Oliveira - Pau Brasil","19","2001","11","20","Brasil","BA","PORTO SEGURO","-39.184166","-16.391388","-39.184166","-16.391388","CEN00051875","CEN00051875",NA,NA,NA,NA,NA,"Estação Pau Brasil - CEPLAC.","Exsicatas","Coleta feita no seringal. Doação do Banco Genético do Pau Brasil. Registro 654. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","81","81",NA,NA,"2015","04",NA,NA,NA,NA,"3",NA
"233","2020-09-02 16:35:27-03","Cenargen","CEN","49037","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A. V. Scatigna","Leila de Paula Almeida - Pau Brasil","104","2002","05","08","Brasil","BA","PORTO SEGURO","-39.0647010803223","-16.4496994018555","-3918361.0","-1639389.0","CEN00049037","CEN00049037",NA,NA,NA,NA,NA,"Estação Pau Brasil - CEPLAC.","Exsicatas","Doação do Banco Genético do Pau Brasil. (Registro 1211). Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","81","81","68835","auto","2015","04",NA,NA,NA,NA,"2",NA
"234","2019-12-09 17:30:36-03","UFPR","EFC","8875","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.","68541","1999","02","04","Brasil","Paraná","Ponta Grossa","-50.0028","-25.2414","-50.0028","-25.2414","EFC008875",NA,NA,NA,NA,NA,NA,"P.E. Vila Velha",NA,"Ereta, flores lilases. Campo limpo, seco.",NA,NA,NA,NA,"1999","11","01",NA,NA,NA,NA,NA
"235","2019-11-13 11:31:52-03","USP","SPF","112170","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, VC","Ganev, W","2373","1993","10","31","Brasil","Bahia","Abaíra","-41.883333","-13.283333","-41.883333","-13.283333","SPF00112170","SPF00112170",NA,NA,NA,NA,NA,"Catolés de Cima",NA,NA,"1200","1200",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:31:52-03","USP","SPF","48384","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Schinini, A","Krapovickas, A","41251","1987","03","06","Argentina","Corrientes","Ituzaingó","-56.666667","-27.5","-56.666667","-27.5","SPF00048384","SPF00048384",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:31:52-03","USP","SPF","152141","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, VC","Souza, VC","5129","1994","01","23","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"SPF00152141","SPF00152141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto","1994","10",NA,NA,NA,NA,NA,NA
"238","2020-03-05 14:10:31-03","UNEMAT","HPAN","5092","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Pott, A","Carniello, MA; Mello, AR; Silva, VP; El Age, PFP; Espinosa, LAG","1970","2008","08","16","Brasil","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,NA,"América","Padre Inácio (Sítio duas Irmãs), Área de Cerrado alagável.",NA,NA,NA,NA,"172193","auto","2008","09",NA,NA,NA,NA,NA,NA
"239","2020-03-05 14:10:30-03","UNEMAT","HPAN","5087","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Pott, A","Carniello, MA; Mello, AR; Silva, VP; Espinosa, LAG; Gazarin, PD; Santos, LW","2019",NA,NA,NA,"Brasil","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,NA,"América","Padre Inácio (Sítio duas Irmãs), Área de Cerrado Alagável.",NA,NA,NA,NA,"172193","auto","2008","09",NA,NA,NA,NA,NA,NA
"240","2019-10-07 09:16:42-03","UEFS","HUEFS","237147","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Chagas, D.B.das","131","2016","08","29","Brasil","Tocantins","Porto Nacional","-48.416667","-10.8","48W25'","10S48'","HUEFS0237147","HUEFS0237147","Angiospermae","Lamiales",NA,NA,NA,"Faz. São Judas - Porto Nacional - TO",NA,"Cerrado stricto sensu","278","278",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"241","2019-10-07 09:16:42-03","UEFS","HUEFS","129607","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A.V.Scatigna","Melo, E.","5399","2007","11","02","Brasil","Bahia","Mucugê","-41.426111","-13.019167","41W25'34''","13S1'9''","HUEFS0129607","HUEFS0129607","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,"2016","10",NA,"Asteranae",NA,NA,NA,NA
"242","2019-10-07 09:16:42-03","UEFS","HUEFS","15912","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C.Souza","Ganev, W.","2373","1993","10","31","Brasil","Bahia","Abaíra","-41.883333","-13.283333","41W53'","13S17'","HUEFS0015912","HUEFS0015912","Angiospermae","Lamiales",NA,NA,NA,"Catolés de Cima, Brejo de Altino.",NA,"Campo rupestre com solo argiloso.","1200","1200",NA,NA,"2001","05",NA,"Asteranae",NA,NA,NA,NA
"243","2019-10-07 09:16:42-03","UEFS","HUEFS","182909","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Matos, E.N.de","963","2011","12","13","Brasil","Bahia","Caravelas","-39.2375","-17.665","39W14'15''","17S39'54''","HUEFS0182909","HUEFS0182909","Angiospermae","Lamiales",NA,NA,NA,"Aeroporto de Caravelas.",NA,"Campestre.",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"244","2019-10-07 09:16:42-03","UEFS","HUEFS","25356","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C.Souza","Queiroz, L.P.de","4748","1997","02","09","Brasil","Bahia","Vera Cruz","-38.6086006164551","-12.9603004455566",NA,NA,"HUEFS0025356","HUEFS0025356","Angiospermae","Lamiales",NA,NA,NA,"Ilha de Itaparica, Praia da Coroa, ramal que liga a BA-001 à praia de Coroa.",NA,"Restinga arbórea degradada.",NA,NA,"27816","auto","2001","05",NA,"Asteranae",NA,NA,NA,NA
"245","2019-09-04 20:38:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia",NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Holotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"246","2019-04-11 14:23:12-03","IAC","IAC","43685","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C. Souza","L.P. Queiroz","4748","1997","02","09","Brasil","Bahia","Vera Cruz","-38.6086","-12.9603","-38.6086","-12.9603",NA,NA,NA,NA,NA,NA,NA,"Ilha de Itaparica, Praia da Coroa, ramal que liga a BA-001 à praia de Coroa",NA,NA,NA,NA,NA,NA,"2001","05","09",NA,NA,NA,NA,NA
"247","2020-11-04 17:30:12-03","UEM","HUEM","16604","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","In The Plant List","Sosa, MM; Peichoto, MC; Schinini, A","214","2005","02","24","Paraguay","Guairá","Mbocayati",NA,NA,NA,NA,"HUEM000012858","HUEM000012858",NA,NA,NA,NA,NA,"5Km de Mbocayati, Bajo de Caañavé",NA,"Flores moradas.",NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA,NA
"248","2019-11-01 15:07:26-03","UnB","UB","167076","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Philcox, D","Belém, RP; Pinheiro, RS","3358","1967","03","01","Brasil","Bahia","Camamu","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Southern America",NA,NA,"Planta de 80cm; flores roxas.; Mata costeira.",NA,NA,"33730","auto","1968",NA,NA,NA,NA,NA,NA,NA
"249","2019-05-06 12:01:23-03","UFU","HUFU","57881","S","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.",NA,"Resende, I.L.M.","68","2008","07","05","Brasil","Goiás","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475",NA,NA,"HUFU00019150",NA,NA,NA,NA,NA,NA,NA,NA,"Flor tubular em prato violeta claro.",NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-04 12:48:56-03","UFU","HUFU","56449","S","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","945","2008","04","03","Brasil","Goiás",NA,NA,NA,NA,NA,"HUFU00014883","HUFU00014883",NA,NA,NA,NA,NA,"Serra do Facão",NA,"Erva, 0,5 m. Flores lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-05-06 12:02:29-03","UFU","HUFU","20931","S","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Castro F.L.","Barbosa, A.A.A.; Faria, P.A.","2197","1999","07","09","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00019223",NA,NA,NA,NA,NA,NA,"Estrada para Campo Florido, Vereda 2, borda direita.",NA,"Subarbusto com flor lilás.; Vereda.",NA,NA,"58223","auto","2011","02",NA,NA,NA,NA,NA,NA
"252","2019-05-06 12:02:29-03","UFU","HUFU","18795","S","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Castro F.L.","Barbosa, A.A.A.; Amaral, A.F.","1459","1999","02","12","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00019211",NA,NA,NA,NA,NA,NA,"Estrada para Campo Florido, Vereda 2, borda esquerda.",NA,"Flor lilás.; Vereda.",NA,NA,"58223","auto","2011","02",NA,NA,NA,NA,NA,NA
