"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"480","2021-02-11 17:18:37-03","UFPR","UPCB","85100","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Santos, E.P.","2007","07",NA,"Santos, E.P. et al.","2001","12","18","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000","850","850",NA,NA,"1089","Árvore, ca. de 3m. Interior de Floresta Ombrófila densa montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-02-11 17:18:37-03","UFPR","UPCB","85208","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Santos, E.P.","2007","07",NA,"Santos, E.P. et al.","2001","12","18","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000","850","850",NA,NA,"1103","Árvore ca. 15m de altura, inflorescência alva. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-02-11 17:18:37-03","UFPR","UPCB","6431","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G.","1967","10",NA,"Hatschbach, G.","1967","02","03","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"15943","Árvore, 7m, flor alvescente. Matinha da beira do campo ácido..",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"483","2021-02-11 17:18:37-03","UFPR","UPCB","29862","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cervi, A.C.","1997","03",NA,"Cervi, A.C.","1995","02","21","Brasil","Paraná","Jaguariaíva","estrada para Arapoti","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"6060","Arvoreta, ca. 3m, flor alva..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"484","2021-02-11 17:18:37-03","UFPR","UPCB","15027","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Silva, S.M.",NA,NA,NA,"Silva, S.M.","1987","02","06","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1223","Arvoreta, 2m, com frutos em desenvolvimento. Restinga, próximo ao Morro da Baleia..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"485","2021-02-11 17:18:37-03","UFPR","UPCB","2443","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Index Kewensis on line","2006","01","01","Braga, R.","1960","03","04","Brasil","Paraná","Lapa","Lageado Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"205","Arbusto. Orla do Lageado.",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"486","2021-02-11 17:18:37-03","UFPR","UPCB","2594","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Index Kewensis on line","2006","01","01","Braga, R.","1960","03","04","Brasil","Paraná","Lapa","Lageado Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"205","Arbusto. Orla do lageado..",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"487","2021-02-11 17:18:37-03","UFPR","UPCB","76420","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Index Kewensis on line","2006","01","01","Braga, R.","1960","03","04","Brasil","Paraná","Lapa","Lageado Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"205","Arbusto. Orla do Lageado.",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"488","2021-02-11 17:18:37-03","UFPR","UPCB","84975","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Index Kewensis on line","2006","01","01","Braga, R.","1960","03","04","Brasil","Paraná","Lapa","Lageado Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"UPCB0038234","UPCB0038234","205","Arbusto. Orla do lageado..",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"489","2021-02-11 17:18:37-03","UFPR","UPCB","13124","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","1985","01","31","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"2297","Árvore, ca. 7m. Borda da mata..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"490","2021-02-11 17:18:37-03","UFPR","UPCB","50750","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Reginato, M.","2004","01","01","Reginato, M.","2004","12",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"147","Arbórea 6m, flor em botão..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"491","2021-02-11 17:18:37-03","UFPR","UPCB","30057","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Silva, S.M.","1995","03",NA,"Athayde, S.F.","1995","02","26","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"277","Árvore, 2,20m. Área de capoeira com cerca de 8 a 10 anos após perturbação por fogo..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"492","2021-02-11 17:18:37-03","UFPR","UPCB","29242","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cervi, A.C. & Santos, E.P.","1996","11","06","Santos, E.P.","1996","11","06","Brasil","Paraná","Jaguariaíva","Parque Nacional do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"184","Arbusto, ca. 2m, flor alva. Mata de galeria..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"493","2021-02-11 17:18:37-03","UFPR","UPCB","4579","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G.","1964","01",NA,"Hatschbach, G.","1963","12","16","Brasil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,"5","5",NA,NA,"10809","Arvoreta, 6m, flor alva. Orla do mangue..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"494","2021-02-11 17:18:37-03","UFPR","UPCB","21226","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","1993","01","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"A600","Árvore, ca. 10m, com frutos jovens..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"495","2021-02-11 17:18:37-03","UFPR","UPCB","40680","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Silva, S.M.","2000","02",NA,"Borgo, M.","2000","02","12","Brasil","São Paulo","Ilha Comprida","Rio Camapui","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,NA,NA,"666","Arbusto com 1,8m, com frutos, em local alterado em brejo..",NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA
"496","2021-02-11 17:18:37-03","UFPR","UPCB","37209","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Guimarães, O.A.","1999","01","01","Santos, E.P.","1999","01","22","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"720","Arvoreta de ± 2 m, flor rósea. Borda de floresta ombrófila densa alto-montana, 1200 m de altitude..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"497","2021-02-11 17:18:37-03","UFPR","UPCB","27561","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G.","1994","01","01","Kummrow, R.","1994","01","21","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"1300","1300",NA,NA,"3394","Arvoreta, flor creme. Orla da mata da encosta do morro..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"498","2011-11-08 05:06:00-02","MO","MOBOT","3278298","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","1983","12","1","Brazil","Paraná",NA,"Col. Maria Luisa (mun. Paranaguá).",NA,NA,NA,NA,"5.00000000","10.00000000",NA,NA,"Hatschbach 47178",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2008-05-27 22:02:00-03","MO","MOBOT","3278299","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1974","11","13","Brazil","Paraná",NA,"Paredão da Santa (mun. Jaguariaiv).",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 35577",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2018-06-22 05:25:00-03","MO","MOBOT","2459108","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1959","12","11","Brazil","Santa Catarina",NA,"Sombrio. Sanga da Areia",NA,NA,NA,NA,"10.00000000",NA,NA,NA,"Reitz 9403",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","3165775","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","S. F. Smith",NA,NA,NA,"Ronaldo Wasum","2001","1","21","Brazil","Rio Grande do Sul",NA,"Mun. SaI6o Francisco de Paula-estrada p/Taquara na orla da mata.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,"Wasum 905",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2014-09-17 05:30:00-03","MO","MOBOT","3165991","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"F.S. Juchum|Sérgio C. de Sant'Ana|José F.A. Baumgratz|I. Fernandes","2000","11","19","Brazil","Bahia",NA,"Rio de Contas: Trilha de acesso para o Pico das Almas, ca. de 24, 1 km de Rio de Contas.","-41.93333","-13.51666",NA,NA,"1380.00000000","1500.00000000",NA,NA,"Juchum 95",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","3278286","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Benardi",NA,NA,NA,"Balduino Rambo","1947","2","15","Brazil","Rio Grande do Sul",NA,"Serra da Rocinha, Bom Jesus. In silvula nebulari.",NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 35195",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","3278288","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Bernardi",NA,NA,NA,"Balduino Rambo","1950","1","30","Brazil","Rio Grande do Sul",NA,"Taimbesinho.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Rambo 45599",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","3278290","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1967","11","24","Brazil","Paraná",NA,"Taboleiro do Cuarani (mun. Paranaguá).",NA,NA,NA,NA,"5.00000000","10.00000000",NA,NA,"Hatschbach 17957",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2008-05-27 22:02:00-03","MO","MOBOT","3278291","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Bernardi",NA,NA,NA,"Balduino Rambo","1950","1","18","Brazil","Rio Grande do Sul",NA,"Aparados da Rocinha p. Bom Jesus.",NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 45359",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2008-05-27 22:02:00-03","MO","MOBOT","3278294","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"B.C. Kurtz","1989","12","8","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecológical Municipal de Macaé de Cima, Nascente do Rio das Flores.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,"Kurtz 76",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2013-08-23 04:12:00-03","MO","MOBOT","3278296","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","J. Kallunki",NA,NA,NA,"Dimitri Sucre|P.L. Krieger","1970","5","14","Brazil","Minas Gerais",NA,"Pico do Piao, formaçao de arenito do tipo lavras.",NA,NA,NA,NA,"1350.00000000","1450.00000000",NA,NA,"Sucre 6824",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2013-10-16 10:32:00-03","MO","MOBOT","3278285","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","G. Hatschbach",NA,NA,NA,"J. Cordeiro|J.M. Silva","1991","1","3","Brazil","Paraná","Quatro Barras","Rio do Corvo (mun. Quatro Barras).","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Cordeiro 734",NA,"South America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,"1",NA
"510","2019-03-29 10:41:19-03","UFSM","HDCF","1061","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Seringe","Hatschbach, G.","1977","07","18","Simionato, A.","1977","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"511","2019-03-29 10:41:19-03","UFSM","HDCF","3441","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Seringe","Longhi, S. J.","1989","10","12","Adamy, S.; et al.","1988","01","29","Brasil","Rio Grande do Sul","Canela","Morro Pelado","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"512","2015-10-22 10:02:44-02","UNIOESTE","UNOP","5259","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Caxambu, M.G.","2008","05","13","Caxambu, M.G.","2008","04","19","Brasil","Paraná","Piraquara","Mananciais da serra piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"2091","Árvore ca. 10 m. Flores amarelas. Orla da floresta. Relevo: forte ondulado.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"513","2020-08-31 09:08:37-03","INPA","INPA","142913","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Sobral, MEG","1986",NA,NA,"Sobral, MEG","1986","02",NA,"Brasil","Rio Grande do Sul","Canela","Canela, Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"INPA0142913","INPA0142913 INPA0142913_e","4959",NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Oxalidales","16452","auto",NA,NA,NA,NA,NA,NA
"514","2021-01-09 21:48:26-03","UNICENTRO","HUCO","4016","S","Plantae","Cunoniaceae","Weinmania","paulliniifolia","Weinmania paulliniifolia","Pohl","Lopes, G.","2011",NA,NA,"Chiquetto, A.","2009","09","02","Brasil","Paraná","Irati","Flona, Coletado no inventário da floresta nacional de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO004016",NA,"627","Bloco 7 Parcela 2 Faixa 2, 25 hectáres; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"515","2021-03-04 11:05:01-03","UFRB","HURB","3790","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl. ex Ser.","R.T. Polisel","2008","12","10","Polisel, R.T.","2008","11","28","Brasil","São Paulo","Juquitiba","Estrada da Palestina (BR 116, Km 330); Km 3.2, na borda da estrada","-47.090278","-23.975556","47°5'25 W","23°58'32 S","700","700","HURB000003790",NA,"923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-03-04 11:05:01-03","UFRB","HURB","9465","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl. ex Ser.","Guedes. M.L","2015","03",NA,"Guedes, M.L.; Costa,T.F.","2015","02","09","Brasil","Bahia","Mucugê","Chapada diamantina, Trilha do Tiburtino;","-41.326667","-12.995278","41°19'36''W","12°59'43''S",NA,NA,"HURB000009465",NA,"23317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-06-15 15:30:07-03","UNESP-RC","HRCB","69423","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha, trilha das cachoeiras.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"518","2020-06-15 15:30:07-03","UNESP-RC","HRCB","70667","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paullinifolia","Weinmannia paullinifolia","Pohl ex Ser.","Marcusso, G. M.",NA,NA,NA,"Taxonomia de campo 2017/grupo verde",NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333","45º01O","23°14'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-06-15 15:30:07-03","UNESP-RC","HRCB","41277","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Castro, E.R.","2005","02","02","Castro, E.R.","2003","12","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"314","Árvore com cerca de 5 m. presença de inflorescência com pétalas de cor amarela",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"520","2020-06-15 15:30:07-03","UNESP-RC","HRCB","27018","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Ferretti, A. R.",NA,NA,NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-45.039167","-23.212222","45º02'21W","23º12'44S",NA,NA,NA,NA,"145","Árvore de 6 m; casca fina, fissurada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-06-15 15:30:07-03","UNESP-RC","HRCB","36399","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Sampaio, D.","2001","11","28","Disciplina Princípios e Métodos em Taxonomia Vegetal","2001","11","21","Brasil","São Paulo","São Luís do Paraitinga","Núcleo Santa Virgínia","-45.125","-23.344267","45º07'30W","23º20'39.36S",NA,NA,NA,NA,"35","Árvore de 5m, heliófito, presença de flores e botões brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-06-15 15:30:07-03","UNESP-RC","HRCB","20955","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Leitão Filho, H.F.","1995","02","14","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga","-48.414889","-24.962361","48º24'53.6W","24º57'44,5S",NA,NA,NA,NA,"s.n.","Árvore 18 m, frutos imaturos verdes claro, estípulas foliáceas presas por apêndices",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-06-15 15:30:07-03","UNESP-RC","HRCB","36685","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Ivanauskas, N.","2002","04",NA,"Carrasco, P.G.","2000","01","23","Brasil","São Paulo","Ilha Comprida","Arredores da Vila de Pedrinhas","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,NA,NA,"89","Arbóreo <ll>dwc_commonname:</ll> Jacareperama",NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA
"524","2018-10-09 16:31:11-03","UFLA","ESAL","19959","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,"s.n.","; ; ;; Floresta ambrófila densa Altomon",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"525","2018-10-09 16:31:11-03","UFLA","ESAL","24014","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Mansanares, ME; Meireles, L; Domingos, DQ","2012","06","17","Brasil","Minas Gerais","Carrancas","Chapada das Perdizes - Platô, Ponto 6. Estrada acima do Complexo da Zilda em direção à Chapada das Perdizes.","-44.635833","-21.592778","-44.635833","-21.592778",NA,NA,NA,NA,"2732","Projeto CSBC; Crescendo sobre rocha, próximo à água. Arbusto com 1 m. Frutos esverdeados a amarronzados. Campo limpo, solo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-11-24 14:10:29-02","UFLA","ESAL","15159","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1","1",NA,NA,"4","árvore; 3,0; ;; floresta",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"527","2020-06-25 16:06:12-03","FUVATES","HVAT","2158","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","A. S. Stival","2010","02","18","A. S. Stival; E. Legal; S. Silveira","2010","02","18","Brasil","Santa Catarina","Angelina","2 km do Centro de Angelina.","-49.645556","-27.958889","-49º38'44''W","-27º57'32''S",NA,NA,"HVAT00002158",NA,"1710","Arvoreta, 7m., flor branca. -Doação do Herbário FURB, registro FURB 21935.; Coleta Extra OFFSC, Ecótono Floresta Ombrófila Densa e F. O. Mista, beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-01-26 13:53:38-03","IMA","MAC","30725","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","M.L.Guedes","2006","07",NA,"M.L .Guedes; J.S.Santana; R.de M.Valadão; G.M.Carvalho","2006","04","30","Brasil","Bahia","Chapada Diamantina","Catolés, Serra do Barbado.","-41.371389","-12.881022","-41.371389","-12.881022",NA,NA,"MAC0030725",NA,"12276","Arbusto ca. 1 m de altura. Inflorescência em botões. Frequente.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-01-26 14:12:32-03","CPACT","ECT","1195","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","R.S.C.Magalhães","2016","09","16","R.Wasum","2000","01","24","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara. Habitat: árvore, na beira da estrada. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.580556","-29.436667","50º34'50''W","29º26'12''S","880","880","ECT0001195","ECT0001195","438",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
