"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","order","fieldNumber","preparationType","typeStatus","individualCount","class","previousCatalogNumber","sex"
"144","2020-07-23 12:17:08-03","CEPLAC","CEPEC","117103","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum",NA,"E. Pessoa",NA,NA,NA,"Jardim, J. G.","5063","2007","05","04",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica Estadual Nova Esperança; trilha para o Pico do Urubu, parte inicial.","-39.716111","-13.592778","39W42'58","13S35'34","450","450","Foto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-23 12:17:08-03","CEPLAC","CEPEC","117479","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum",NA,"Sem Informação",NA,NA,NA,"Perdiz, R. de O.","113","2007","08","12",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-23 12:17:08-03","CEPLAC","CEPEC","149300","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum",NA,"E. Pessoa",NA,NA,NA,"J. G. Jardim","6352","2012","08","02",NA,"Brasil","Rio Grande do Norte","TIBAU DO SUL","Trilha a L do polígono do Parque, acesso pela rua do formigão.","-35.055556","-6.245833","35W3'20","6S14'45","50","50","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-08 17:13:25-03","UESB","HUESB","6923","S","Plantae","Monocotyledoneae","Orchidaceae","Campylocentrum","crassirrhizum","Campylocentrum crassirrhizum","Hoehne","Pessoa, E.","2013","02","06","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","329","2011","12","05",NA,"Brasil","Bahia","Maracás","Fazenda Lagoa de Dentro, Floresta seca.","-40.751556","-13.8875","-40.751556","-13.8875",NA,NA,"Liana; Folhas alternas, carnosas, ócrea. Frutos carnosos, indeiscentes, imaturos verdes, maduros amarelos.","HUESB000006923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2016-08-23 10:22:49-03","NHMLondon","NHM-LONDON-BOT","BM000539086","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Edlley Max Pessoa; E.M.Pessoa","2014","02","04","George Gardner; b.1812; d.1849; Gardner","5202","1840","10",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"Habitat: On a tree in a wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4652823",NA
"149","2019-11-01 15:15:14-03","UnB","UB","113814","PreservedSpecimen","Plantae","Monocotyledonae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2014","10","23","Faria, BP; Santos, LC; Conceição, G","9","2009","01","08","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, estrada para o cume da serra","-37.35605","-10.736267","-37.35605","-10.736267","600","600","Epífita, folhas verdes, mais escura no centro, 0,5-1,7m do solo, caule verde claro, raízes brancas, frutos da cor das folhas, rara, em luz difusa; Mata de Galeria com Bromeliaceae e Melastomataceae, terreno inclinado com solo composto","UB0031327","UB0031327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 15:15:14-03","UnB","UB","143286","PreservedSpecimen","Plantae","Monocotyledonae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2014","10","23","Meneguzzo, TEC","480","2010","01","06","Southern America","Brasil","Minas Gerais","Carbonita","Sítio Boa Vista, rio Soledade","-43.087511","-17.519889","-43.087511","-17.519889","699","699","Fruto verde","UB0031328","UB0031328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:15:14-03","UnB","UB","143316","PreservedSpecimen","Plantae","Monocotyledonae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2014","10","23","Meneguzzo, TEC","511","2010","01","09","Southern America","Brasil","Minas Gerais","Botumirim",NA,"-43.046806","-16.833611","-43.046806","-16.833611","1232","1232","Epífita, fruto verde; Bioma Cerrado, fitofisionomia Campo Rupestre, afloramentos de quartzito, relevo muito inclinado e acidentado, linhas de drenagem com água correndo, solo arenoso, branco e solto, muito xérico. Interior de Mata de G","UB0031329","UB0031329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:15:14-03","UnB","UB","203131","PreservedSpecimen","Plantae","Monocotyledonae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2014","10","23","Belém, RP; Magalhães, M","830","1965","04","13","Southern America","Brasil","Bahia","Canavieiras",NA,"-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"Epífita. Flores brancas com centro amarelo, pedúnculo alaranjado. Unicata; Mata Litôranea","UB0015732","UB0015732","48203","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-04 15:42:04-03","IF","SPSF","50903","PreservedSpecimen","Plantae","Magnoliophyta","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","J. Caetano","2016","07","15","A. Maruyama & L. Cicco","501","2016","07","10","América do Sul","Brasil","SP","Ubatuba",NA,"-45.058056","-23.415278",NA,NA,"7","7","COLETA: Subarbusto ca. 1,3 m alt. Vagem de coloração bege.; GEOGRAFIA: Mangue;",NA,NA,NA,NA,"Orchidales",NA,NA,NA,NA,"Liliopsida",NA,NA
"154","2021-04-05 12:36:29-03","UNIVASF","HVASF","1604","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","J.A. Siqueira Filho","2003","07","15","J.A. Siqueira Filho","1350","2003","07","14","América do Sul","Brasil","Pernambuco","Iati","RPPN Fazenda Brejo","-36.787083","-9.009944","-36.787083","-9.009944","930","930","Epífita sob jaqueira com frutos imaturos.","HVASF001604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"155","2021-04-05 12:36:29-03","UNIVASF","HVASF","10751","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","J.A. Siqueira Filho","2011","03","15","J.A. Siqueira Filho","2472","2011","03","15","América do Sul","Brasil","Pernambuco","Tacaratu","Serra do Morcego, nos arredores da Torre da Telpe","-38.126388","-9.071888","-38.126388","-9.071888","835","835","Epífita sob Vitex sp. (Lamiaceae). Velame bem desenvolvido. Flores tubulosas, diminutas, marrons com ápice alvo.","HVASF010751","HVASF010751_v01 HVASF010751_v02 HVASF010751_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"156","2021-04-05 12:36:29-03","UNIVASF","HVASF","3455","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Marcondes Oliveira","2008","09","12","Marcondes Oliveira","3539","2008","09","12","América do Sul","Brasil","Pernambuco","Saloá","RRPN, Fazenda Brejo, Brejo de Altitude","-36.785","-9.001666","-36.785000","-9.001666","1065","1065","erva epífita. Frutos esverdeados. Ocasional.","HVASF003455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"157","2019-11-21 10:12:56-03","IBt","SP","474260","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E; Vieira, TL","2015","02",NA,"Vieira, TL","243","2015","01","29",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Folha Larga, área de F.E.S. na porção sudeste da serra, no sopé.","-43.620556","-20.515556","-43.620556","-20.515556","1031","1031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:12:56-03","IBt","SP","474261","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E; Vieira, TL","2015","02",NA,"Vieira, TL","245","2015","01","29",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Folha Larga, área de F.E.S. na porção sudeste da serra, no sopé.","-43.618333","-20.517778","-43.618333","-20.517778","1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:12:56-03","IBt","SP","41340","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Hoehne, FC","1939",NA,NA,"Ruschi, A","5","1939","04",NA,NA,"Brasil","Espírito Santo","Santa Teresa","Cultivada no Jardim Botânico","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SP001960","SP001960","23813","auto",NA,NA,NA,"Holotype",NA,NA,NA,NA
"160","2019-11-21 10:12:56-03","IBt","SP","46223","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2017","01","26","Heringer, EP","877","1941","12","06",NA,"Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:12:56-03","IBt","SP","65493","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Barros, F","1980","09","29","Handro, O","422","1954","12",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
