"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"1315","2020-07-23 12:13:46-03","CEPLAC","CEPEC","61059","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"M. Hummel","75",NA,"Brasil","Faz. Serra Grande, a W do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"M. Hummel","1994","03","30","Bahia","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"1316","2020-07-23 12:13:46-03","CEPLAC","CEPEC","61025","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"M. Hummel","118",NA,"Brasil","Faz. Serra Grande, a W do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"M. Hummel","1994","09","21","Bahia","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"1317","2020-07-23 12:13:46-03","CEPLAC","CEPEC","60817","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"M. Hummel","30",NA,"Brasil","Quadra G' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"M. Hummel","1974","03","06","Bahia","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"1318","2020-07-23 12:13:46-03","CEPLAC","CEPEC","40160","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. L. Hage","2129",NA,"Brasil","Quadra G' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro",NA,NA,NA,"J. L. Hage","1986","08","21","Bahia","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"1319","2020-07-23 12:13:46-03","CEPLAC","CEPEC","23980","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. L. Hage","738",NA,"Brasil","Quadra H' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro-rosa, Cedro-cheiroso",NA,NA,NA,"J. R. Pirani","1981","05","26","Bahia","ILHÉUS","61245","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1983",NA,NA,NA
"1320","2020-07-23 12:13:46-03","CEPLAC","CEPEC","4379","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"R. P. Belém","3554",NA,"Brasil","Saida p/ Urucuca.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,NA,"T. D. Pennington","1968","05","15","Bahia","ITABUNA","30592","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1978",NA,NA,NA
"1321","2020-07-23 12:13:46-03","CEPLAC","CEPEC","34049","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"F. S. Santos","175",NA,"Brasil","Area da ESPAB.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro-vermelho, Cedro-branco",NA,NA,NA,"T. S. dos Santos","1984","01","19","Bahia","SANTA CRUZ CABRÁLIA","49584","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"04/03/1985",NA,NA,NA
"1322","2020-07-23 12:13:46-03","CEPLAC","CEPEC","145266","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"H.C. de Lima","4617",NA,"Brasil",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","silva jardim","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2020-02-17 11:29:53-03","UEG","HUEG","11414","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Faria, J.E.Q.","2901","Southern America","Brasil","fazenda Canadá, área B, próximo á sede da fazenda área unidade Tropica da usina de álcool BP.","-49.9314002990723","-17.3383007049561","448","448",NA,"arvoreta com 3m de altura, botões florais e flores verdes.; Vereda","HUEG011414",NA,"L.","Faria, J.E.Q.","2012","10","07","Goiás","Edéia","56429","auto",NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2019-04-02 09:32:14-03","URICER","HPBR","8446","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"PALHANO,A.",NA,NA,"Brasil","CAIABRB.",NA,NA,NA,NA,NA,NA,"HPBR008446",NA,NA,NA,"2002","10","15","RS","Paulo Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1325","2009-11-26 13:52:37-02","INPA","INPAW","6095","S","Plantae",NA,NA,"Meliaceae","Cedrela","mexicana","Cedrela mexicana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Roem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2009-11-26 13:52:37-02","INPA","INPAW","4160","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Loureiro, A.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","A.A. Loureiro","1970","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2009-11-26 13:52:37-02","INPA","INPAW","4727","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Loureiro, A.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Loureiro, A.A.; Lima, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2009-11-26 13:52:37-02","INPA","INPAW","5514","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Loureiro, A.A.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,"1973","07","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2009-11-26 13:52:37-02","INPA","INPAW","5542","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Loureiro, A.A.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,"1973","07","26","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2009-11-26 13:52:37-02","INPA","INPAW","9250","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Rond&#244;nia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2009-11-26 13:52:37-02","INPA","INPAW","1132","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Brasil",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Par&#225;","Santar&#233;m","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2009-11-26 13:52:37-02","INPA","INPAW","4695","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2009-11-26 13:52:37-02","INPA","INPAW","8636","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"TFCV","0018",NA,"M&#233;xico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2009-11-26 13:52:37-02","INPA","INPAW","8961","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sandino, J.C.","4672",NA,"Nicar&#225;gua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2009-11-26 13:52:37-02","INPA","INPAW","5298","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2009-11-26 13:52:37-02","INPA","INPAW","4245","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Bosbeheer",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2009-11-26 13:52:37-02","INPA","INPAW","9728","S","Plantae",NA,NA,"Meliaceae","Cedrella","odorata","Cedrella odorata",NA,"Silva, N.T.","5268",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","N.T. Silva","1981","01","15","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2020-11-19 14:06:23-03","Unimontes","MCMG","6731","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,"Brasil","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"L.","Paixão, F. A.; Resck, D. V. S.","2019","07","30","Espírito Santo","Linhares","48094","auto",NA,NA,NA,NA,"W40° 11' 28.2","S19° 28' 23.0",NA,NA,NA,NA,NA,NA
"1339","2020-11-19 14:06:23-03","Unimontes","MCMG","6654","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,"Brasil","Marilândia","-40.5416984558105","-19.4127998352051",NA,NA,NA,NA,NA,NA,"L.","Paixão, F. A.; Resck, D. V. S.","2019","04","22","Espírito Santo","Marilândia","21644","auto",NA,NA,NA,NA,"W40° 23' 23.1","S19° 32' 06.8",NA,NA,NA,NA,NA,NA
"1340","2020-11-19 14:06:23-03","Unimontes","MCMG","4379","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Nathalle Fagundes |",NA,NA,"Brasil","Vereda do AcariSerra das Araras","-45.6183013916016","-15.3056001663208",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Minas Gerais","Chapada Gaúcha","73227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-11-19 14:06:23-03","Unimontes","MCMG","1560","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |",NA,NA,"Brasil","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"L.","Santos R.M.","2009","10","27","Minas Gerais","Januária","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2020-11-19 14:06:23-03","Unimontes","MCMG","1188","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,NA,"Brasil","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,"L.","Santos, R. M.",NA,NA,NA,"Minas Gerais","Januária","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2020-11-19 14:06:23-03","Unimontes","MCMG","775","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ávila, M. A. | Silva D. L.",NA,NA,"Brasil","APA do Rio PandeirosVereda do Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"L.","Santos, R. M.","2009",NA,NA,"Minas Gerais","Januária","148972","auto",NA,NA,NA,NA,"45°2'0.'7","15°22'30.2",NA,NA,NA,NA,NA,NA
"1344","2020-11-19 14:06:23-03","Unimontes","MCMG","1375","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,NA,"Brasil","APA do Rio PandeirosVereda Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,"L.","Santos, R. M.",NA,NA,NA,"Minas Gerais","Januária","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2020-11-19 14:06:23-03","Unimontes","MCMG","6168","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,"Brasil","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"L.","Paixão, F. A.; Resck, D. V. S.","2018","09","29","Minas Gerais","Mariana","33524","auto",NA,NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA
"1346","2013-02-07 10:19:01-02","UMC","HUMC","4633","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Equipe FEPAF","1","Southern America","Brazil","Entorno da Barragem de Biritiba","-46.092778","-23.618056","761","761",NA,"Arbórea, flor creme, sem perfume.",NA,NA,"L.",NA,"2004","09","19","São Paulo","Biritiba Mirim",NA,NA,NA,NA,NA,NA,"46W05'34","23S37'05",NA,NA,NA,NA,NA,NA
"1347","2020-09-22 13:48:56-03","USP","SPFW","2167","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"P.F.M.","14",NA,"Nicaragua",NA,NA,NA,NA,NA,NA,"Coleção de 50 Madeiras da Nicaragua",NA,NA,"L.",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2020-09-22 13:48:56-03","USP","SPFW","2174","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sem coletor","s.n.",NA,"Nicaragua",NA,NA,NA,NA,NA,NA,"Coleção de Madeiras da Nicaragua",NA,NA,"L.",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2020-09-22 13:48:56-03","USP","SPFW","4736","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sem coletor","4",NA,"Perú",NA,NA,NA,NA,NA,NA,"Timber report of The Peruvian Corporation Ltd. (1954)",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2020-09-22 13:48:56-03","USP","SPFW","2129","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"P.F.M.","15",NA,"Nicaragua","Chontales, Região V",NA,NA,NA,NA,NA,"Coleção de 50 Madeiras da Nicaragua",NA,NA,"L.",NA,"1985",NA,NA,"Col. Jacinto Baca","Zelaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2020-09-22 13:48:56-03","USP","SPFW","1892","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sem coletor","s.n.",NA,"Cuba",NA,NA,NA,NA,NA,NA,"Madeiras de Cuba. Las muestras de madera fueron obtenidas a 1.30 m de altura sobre el nivel del suelo, según normas de COPANT (1973)",NA,NA,"L.","Herbario del Instituto de Ecología y Sistematica de la Academia de Ciencias de Cuba (HAC)","1992","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2020-09-22 13:48:56-03","USP","SPFW","632","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Withelm, D. Silva, P.V.","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Embrapa, CPATU","1992","09","11","Maranhão","São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2020-09-22 13:48:56-03","USP","SPFW","1589","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Little, E.L.","6257",NA,"Equador",NA,NA,NA,NA,NA,NA,"Latin America Forest Resources Project. Cited in Flora Neotropica 28: 436",NA,NA,"L.",NA,"1943",NA,NA,"Esmeraldas","Quininde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2019-07-02 15:56:01-03","UEM","HUEM","2659","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Alisson J.D. Oliveira","15",NA,"Brasil","Câmpus sede da Universidade Estadual de Maringá, Próximo ao H78.","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Planta com aproximadamente 15 m de altura; sem flores; caule tipo tronco.","HUEM000007541","HUEM000007541","L.",NA,"1995","11","22","Paraná","Maringá","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2016-08-23 09:46:38-03","NHMLondon","NHM-LONDON-BOT","BM000826028","S","Plantae","Dicotyledones",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Walter Adolpho Ducke; b.1876; d.1959; Ducke","16881",NA,"Brasil",NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA,"L.","Terence Dale Pennington; b.1938; T.D.Penn.","1918","01","04","Pará",NA,NA,NA,NA,"2009",NA,NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4969079"
"1356","2016-08-23 09:46:38-03","NHMLondon","NHM-LONDON-BOT","BM000826029","S","Plantae","Dicotyledones",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Walter Adolpho Ducke; b.1876; d.1959; Ducke","16907",NA,"Brasil",NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA,"L.","Terence Dale Pennington; b.1938; T.D.Penn.","1918","01","10","Pará",NA,NA,NA,NA,"2009",NA,NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4969070"
"1357","2015-02-26 09:31:16-03","NHMLondon","NHM-LONDON-BOT","BM000826049","S","Plantae","Dicotyledones",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"A. Macedo","1267",NA,"Brasil",NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,"L.","Terence Dale Pennington; b.1938; T.D.Penn.","1948","10","15","Minas Gerais",NA,NA,NA,NA,"2009","01","01","-44.096503","-19.690239",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4969119"
"1358","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Theales","Ochnaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pires, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Theales","Ochnaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pires, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Theales","Ochnaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pires, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Theales","Ochnaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pires, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2020-11-12 17:03:06-03","UEL","FUEL","43801","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Paião, FA; Rezende, AA","185",NA,"Brasil","Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata","-49.516667","-19.916667","500","500",NA,NA,NA,NA,"L.",NA,"2001","11","20","São Paulo","Paulo de Faria",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"1363","2020-11-12 17:03:06-03","UEL","FUEL","43809","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Tomasetto, F; Rezende, AA","185",NA,"Brasil","Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata","-49.516667","-19.916667","500","500",NA,NA,NA,NA,"L.",NA,"2001","11","20","São Paulo","Paulo de Faria",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"1364","2020-11-12 17:03:06-03","UEL","FUEL","43853","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Tomasetto, F; Rezende, AA","185",NA,"Brasil","Estação Ecológica de Paulo de Faria, interior da mata","-49.516667","-19.916667","500","500",NA,NA,NA,NA,"L.",NA,"2001","11","20","São Paulo","Paulo de Faria",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"1365","2020-11-12 17:03:06-03","UEL","FUEL","32440","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Cid, CA; et al.","10150",NA,"Brasil","Reserva Extrativista Chico Mendes, Seringal Porong, mata de terra firme, solo argilo-arenoso, estrada para colocação Urubu, aproximadamente a 36km ao norte-nordeste de Brasiléia","-68.7481002807617","-11.0160999298096",NA,NA,NA,NA,NA,NA,"L.",NA,"1991","08","23","Acre","Brasiléia","107952","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-11-12 17:03:06-03","UEL","FUEL","17921","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Pastore, JA","279",NA,"Brasil","Estação Experimental do Instituto Agronômico","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,"L.","Pastore, JA","1989","09","19","São Paulo","Assis","23972","auto",NA,"1994","03","01",NA,NA,NA,NA,NA,NA,NA,NA
"1367","2020-11-12 17:03:06-03","UEL","FUEL","30409","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Pinheiro, MHO","394",NA,"Brasil","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"L.","Pirani, JR","1997","08","13","São Paulo","Bauru","29186","auto",NA,"1985","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2020-11-12 17:03:06-03","UEL","FUEL","31478","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Arbocz, FG","877",NA,"Brasil","Várzeas com solo encharcado e muitas vezes inundad","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"L.","Pastore, JA","1995","10","08","São Paulo","São Vicente","25482","auto",NA,"1995","10","08",NA,NA,NA,NA,NA,NA,NA,NA
"1369","2019-11-01 15:04:45-03","UnB","UB","101717","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Heringer, EP","10641","Southern America","Brasil","Parque Municipal do Gama",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Styles, BT","1965","10","12","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2019-11-01 15:04:45-03","UnB","UB","101727","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Irwin, HS","8419","Southern America","Brasil",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"L.","Walter, BMT","1965",NA,NA,"Distrito Federal","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2019-11-01 15:04:45-03","UnB","UB","101725","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Heringer, EP","10062","Southern America","Brasil","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"L.","Incógnito",NA,NA,NA,"Distrito Federal","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2019-11-01 15:04:45-03","UnB","UB","101724","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Heringer, EP","11714","Southern America","Brasil","Fercal","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"L.","Incógnito","1968",NA,NA,"Distrito Federal","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
