"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"816","2021-03-15 18:26:00-03","USP","SPF","216997","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1996","06","12","Paraguai","Amambay",NA,"Oeste da colônia indígena Yvy-Jhu.","-56.286885","-22.79153","-56.286885","-22.79153",NA,NA,"Árvore de 10m. Corola violeta.; Cerrado em solo vermelho arenoso.","SPF00216997",NA,NA,NA,"44901",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-03-15 18:26:00-03","USP","SPF","216999","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1993","08","05","Paraguai","Paraguarí",NA,"Estero del Ypoá: Trinchera Cué. Border of estero.","-57.383333","-25.883333","-57.383333","-25.883333",NA,NA,"Árvore de 15m. Corola rosa.","SPF00216999",NA,NA,NA,"36793",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-03-15 18:26:00-03","USP","SPF","194133","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Peron, M","1992","11","30","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das AntasMargens do rio São João, entre a BR-101 e a ponte da linha férreaÁrea FP010","-42.283333","-22.524863","-42.283333","-22.524863",NA,NA,"Indivíduo F0217. Árvore 7m; flores róseas; tubo da corola branco internamente com guias de néctar amarelas","SPF00194133",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2021-03-15 18:26:00-03","USP","SPF","199078","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Kollmann, L","1999","03","17","Brasil","Espírito Santo","Santa Teresa","Estacão Biologica de santa LuciaMata baixa, solo arenoso.","-40.589167","-19.922222","-40.589167","-19.922222","650","650","Arvoreto 3m. Dap 5cm. Fuste 1m. Flores rosas.","SPF00199078",NA,NA,NA,"2174",NA,NA,NA,NA,NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA
"820","2021-03-15 18:26:00-03","USP","SPF","199203","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zuntini, AR","2007","12","14","Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (#?#Reserva de Linhares#?#)Estrada Municipal do Canto Grande, 100m depois da porteira do aceiro Racino Friseira.","-39.92806","-19.235","-39.92806","-19.235","16","16","Árvore, 30m. Cálice verde escuro na base e vinho no ápice. Tubo da corola lilás no dorso e rosa claro no ventre. Lábios vináceos. Interior do tubo alvo, com duas linhas amarelas. Estames e pistilo alvos.","SPF00199203",NA,NA,NA,"155",NA,NA,NA,NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA
"821","2020-01-22 14:50:15-03","USP","SPF","199204","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zuntini, AR","2007","07","26","Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (Reserva de Linhares)Próximo ao p","-40.0653","-19.138033","-40.0653","-19.138033","31","31",NA,"SPF00199204",NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"822","2020-01-21 16:15:10-03","USP","SPF","200168","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Freitas, HS","Freitas, HS","2008","01","17","Brasil","São Paulo","São José do Barreiro","Fazenda AtibaiaAcesso pelo km 258 da rodovia dos Tropeiros (SP 068)","-44.661256","-22.638524","-44.661256","-22.638524","482","482",NA,"SPF00200168",NA,NA,NA,"215",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"823","2021-03-15 18:26:00-03","USP","SPF","200171","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Freitas, HS","Freitas, HS","2008","04","02","Brasil","São Paulo","Areias","Fazenda São DomingosAcesso pelo km 237 da rodovia dos Tropeiros (SP 068)","-44.726775","-22.64071","-44.726775","-22.64071","813","813","Árvore 8 m alt., 27 cm de perímetro à altura do peito; Interior da mata","SPF00200171",NA,NA,NA,"395",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-13 11:16:52-03","USP","SPF","216969","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1993","07","22","Paraguai","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá.","-57.433333","-25.933333","-57.433333","-25.933333",NA,NA,NA,"SPF00216969",NA,NA,NA,"36766",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-03-15 18:26:00-03","USP","SPF","216996","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1997","07","29","Paraguai","Presidente Hayes",NA,"Laguna Capitán.","-59.675136","-22.539071","-59.675136","-22.539071",NA,NA,"Árvore com 8m. Corola magenta.; Floresta seca e salinas.","SPF00216996",NA,NA,NA,"47066",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"826","2021-03-15 18:26:00-03","USP","SPF","216998","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1994","08","30","Paraguai","Alto Paraná",NA,"Estancia Río Bonito. Floresta II (ao redor do Río Bonito).","-54.804644","-25.631693","-54.804644","-25.631693",NA,NA,"Árvore de 10m. Corola rosa escuro.; Floresta alta","SPF00216998",NA,NA,NA,"40756",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-03-15 18:26:00-03","USP","SPF","217001","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1994","09","17","Paraguai","Concepción",NA,"Rio Aquidabán.","-57.333333","-23.116666","-57.333333","-23.116666",NA,NA,"Árvore de 30m. Corola lilás.; Mata de galeria","SPF00217001",NA,NA,NA,"41277",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-03-15 18:26:00-03","USP","SPF","217002","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1994","01","04","Paraguai","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá.","-57.416666","-25.916666","-57.416666","-25.916666",NA,NA,"Árvore de 15m. Frutos marrons.; Floresta ao longo de um lago.","SPF00217002",NA,NA,NA,"37819",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"829","2021-03-15 18:26:00-03","USP","SPF","217003","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1997","07","29","Paraguai","Presidente Hayes",NA,"Laguna Capitán.","-59.675136","-22.539071","-59.675136","-22.539071",NA,NA,"Árvore de 10m. Frutos marrons.; Salinas e floresta seca.","SPF00217003",NA,NA,NA,"47060",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"830","2021-03-15 18:26:00-03","USP","SPF","217004","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1995","08","23","Paraguai","San Pedro",NA,"Yguareté Forest (Sustainable Forest Systems Site). Estrada para o Río Aguaray.","-55.988251","-23.769945","-55.988251","-23.769945",NA,NA,"Árvore de 10m. Corola li;ás.; Floresta alta.","SPF00217004",NA,NA,NA,"43383",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-13 11:16:52-03","USP","SPF","217029","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1994","09","17","Paraguai","Concepción",NA,"Río Aquidabán.","-57.333333","-23.116667","-57.333333","-23.116667",NA,NA,NA,"SPF00217029",NA,NA,NA,"41279",NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"832","2019-11-13 11:16:52-03","USP","SPF","217030","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Zardini, EM","1994","08","30","Paraguai","Alto Paraná",NA,"Estancia Río Bonito.","-54.804722","-25.631944","-54.804722","-25.631944","240","240",NA,"SPF00217030",NA,NA,NA,"40756",NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"833","2021-03-15 18:26:00-03","USP","SPF","217006","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Locke, RD","1995","09","05","Paraguai","Asunción",NA,"American Embassy.","-57.666666","-25.266666","-57.666666","-25.266666",NA,NA,"Árvore de 20m. Frutos pretos.","SPF00217006",NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-13 11:16:52-03","USP","SPF","222439","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Arbo, MM","González, AM","2008","09","15","Argentina","Chaco","Resistencia","Laguna Arguello",NA,NA,NA,NA,NA,NA,NA,"SPF00222439",NA,NA,NA,"159","Southern America",NA,NA,NA,NA,NA,"2013","12","13",NA,NA,NA,NA,NA,NA
"835","2020-01-21 16:15:10-03","USP","SPF","34875","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Gentry, AH","Rossi, L","1984","05","24","Brasil","São Paulo","São Paulo","Parque da Aclimação","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,NA,"SPF00034875",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1987","02",NA,NA,NA,NA,NA,NA,NA
"836","2020-01-21 16:15:10-03","USP","SPF","34896","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Gentry, AH","Bittar, M","1984","05","21","Brasil","São Paulo","São Paulo","Rua Rio Turvo, 897, Vila dos Remédios","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,NA,"SPF00034896",NA,NA,NA,"144",NA,NA,NA,NA,NA,NA,"1987","02",NA,NA,NA,NA,NA,NA,NA
"837","2020-01-21 16:15:10-03","USP","SPF","34897","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zappi, DC","Bittar, M","1984","02","09","Brasil","São Paulo","São Paulo","Viveiro Manequinho Lopes","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,NA,"SPF00034897",NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,"1984","08",NA,NA,NA,NA,NA,NA,NA
"838","2020-01-21 16:15:10-03","USP","SPF","47173","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Vitta, FA","Pompéia, SL","1984","09",NA,"Brasil","São Paulo","São Paulo","Viveiro Manequinho Lopes","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,NA,"SPF00047173",NA,NA,NA,"331",NA,NA,NA,NA,NA,NA,"1987","03",NA,NA,NA,NA,NA,NA,NA
"839","2020-01-21 16:15:10-03","USP","SPF","47992","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Gentry, AH","Grotta, AS","1967","04","18","Brasil","São Paulo","São Paulo","IAC","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,NA,"SPF00047992",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1987","02",NA,NA,NA,NA,NA,NA,NA
"840","2020-01-21 16:15:10-03","USP","SPF","62859","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Gentry, AH","Grotta, AS","1967","04","18","Brasil","São Paulo","Campinas","IAC","-47.060655","-22.905464","-47.060655","-22.905464",NA,NA,NA,"SPF00062859",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1987","02",NA,NA,NA,NA,NA,NA,NA
"841","2020-01-21 16:15:10-03","USP","SPF","84027","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Arbo, MM","Arbo, MM","1993","09","07","Argentina","Misiones","San Javier","Cerro del Monje, 6 km NE de San Javier",NA,NA,NA,NA,"271","271",NA,"SPF00084027",NA,NA,NA,"5897","Southern America",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-01-21 16:15:10-03","USP","SPF","89338","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Mendonça, FB","Baker, B","1994","07","15","Brasil","São Paulo","São Paulo","em canteiros ao redor do estacionamento do Departamento de Botânica do IB-USP","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,NA,"SPF00089338",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2021-03-15 18:26:00-03","USP","SPF","199202","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Folli, DA","1988","10","19","Brasil","Espírito Santo","Linhares","Proxao Viveiro e ao Corrego Rancho AltoMata ciliar.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arvore com 18m de alt. Fruto maduro verde. Seiva incolor.","SPF00199202",NA,NA,NA,"786",NA,NA,"48094","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"844","2021-03-15 18:26:00-03","USP","SPF","199200","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Folli, DA","1993","09","15","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRDProxao Viveiro de Essencias Nativas e ao Corrego Rancho AltoAo lado de uma Jueirana Branca e uma CaxetaMata ciliarEstrContra mõ.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Coleta de frutos DAF.786; Arvore com 18m de alt. Botões e flores roxas. Seiva incolor.","SPF00199200",NA,NA,NA,"2006",NA,NA,"48094","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"845","2021-03-15 18:26:00-03","USP","SPF","199201","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","Luz, AA","2007","10","07","Brasil","Espírito Santo","Pancas","EstrPancas a Lajinha, Km 0.8Pasto.","-40.8513984680176","-19.2250003814697",NA,NA,NA,NA,"Arvore com 24m de alt. Botões verdes. Flores roxas. Seiva incolor","SPF00199201",NA,NA,NA,"474",NA,NA,"32475","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"846","2021-03-15 18:26:00-03","USP","SPF","188952","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Santos, HGP","1996","07","10","Brasil","Goiás","Niquelândia","Margem esquerda do rio Bagagem, 11 km após o rio Bagagem.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Árvore cerca 7m. Cálice roxo, corola lilás com guia nectário amarelo e estames cremes.","SPF00188952",NA,NA,NA,"480",NA,NA,"74171","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-01-21 16:15:10-03","USP","SPF","182320","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Farney, C","1997","09","30","Brasil","Rio de Janeiro","Cabo Frio","Morro do Telégrafo","-42.0186004638672","-22.8794002532959",NA,NA,"50","50",NA,"SPF00182320",NA,NA,NA,"3597",NA,NA,"40069","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-01-21 16:15:10-03","USP","SPF","178635","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Farney, C","2000","08","24","Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra da Sapiatiba, estrada para a torre, mata de encostaFloresta Estacional Semidecídua.","-42.1027984619141","-22.8391990661621",NA,NA,NA,NA,NA,"SPF00178635",NA,NA,NA,"4153",NA,NA,"20879","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-01-21 16:15:10-03","USP","SPF","189117","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Robim, MJ","1988","04","07","Brasil","São Paulo","Campos do Jordão","Parque Estadual, Estrada do ribeirão, próximo da estiva.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00189117",NA,NA,NA,"591",NA,NA,"21048","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-01-21 16:15:10-03","USP","SPF","189116","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Tamashiro, JY","1994","08","06","Brasil","São Paulo","Iperó","Fazenda Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,"SPF00189116",NA,NA,NA,"462",NA,NA,"17831","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-01-21 16:15:10-03","USP","SPF","189115","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Paques, MG","1967","03",NA,"Brasil","São Paulo","Piedade",NA,"-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,NA,"SPF00189115",NA,NA,NA,"s.n.",NA,NA,"30307","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-13 11:16:52-03","USP","SPF","222403","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Alves, FM; Colletta, GD","Colletta, GD","2012","05","16","Brasil","São Paulo","Piratininga","Morro de antena.","-49.1300010681152","-22.4099998474121",NA,NA,NA,NA,NA,"SPF00222403",NA,NA,NA,"665",NA,NA,"19389","auto",NA,NA,"2012","05","16",NA,NA,NA,NA,NA,NA
"853","2020-01-21 16:15:10-03","USP","SPF","178571","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Rodrigues, EHA","1994","08","05","Brasil","São Paulo","Ribeirão Preto","Estação de Zootecnia da SecAgricultura","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,"SPF00178571",NA,NA,NA,"212",NA,NA,"24390","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-01-21 16:15:10-03","USP","SPF","178570","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Kirizawa, M","1990","06","05","Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00178570",NA,NA,NA,"2355",NA,NA,"27258","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-01-21 16:15:10-03","USP","SPF","178569","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Silvestre, MSF","1980","08","27","Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00178569",NA,NA,NA,"250",NA,NA,"27258","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-01-21 16:15:10-03","USP","SPF","178568","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Custódio-Filho, A","1979","07","03","Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba, picada 7","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00178568",NA,NA,NA,"50",NA,NA,"27258","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-01-21 16:15:10-03","USP","SPF","178558","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Hoehne, W","1967","04","18","Brasil","São Paulo","São Miguel Arcanjo","Floresta Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SPF00178558",NA,NA,NA,"6194",NA,NA,"27904","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-01-21 16:15:10-03","USP","SPF","189111","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Pickel, BJ","1953","06","25","Brasil","São Paulo","São Paulo","Arboreto de Vila Amália, lote 195, planta n° 3 (cerca)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00189111",NA,NA,NA,"1954",NA,NA,"53584","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-03-15 18:26:00-03","USP","SPF","177018","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Oliveira, RS","2002","08","12","Brasil","São Paulo","São Paulo","Cidade Universitária Armando Salles de OliveiraCEPEUSPVelódromoEm frente aos aparelhos de ginástica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mudar p/ Handroanthus","SPF00177018",NA,NA,NA,"27",NA,NA,"53584","auto",NA,NA,"2008","02",NA,NA,NA,NA,NA,NA,NA
"860","2020-01-21 16:15:10-03","USP","SPF","178559","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Kirizawa, M","1977","04","13","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00178559",NA,NA,NA,"255",NA,NA,"53584","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-01-21 16:15:10-03","USP","SPF","178560","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Kirizawa, M","1977","08","17","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00178560",NA,NA,NA,"275",NA,NA,"53584","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-01-21 16:15:10-03","USP","SPF","178561","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Noffs, LB","1978","01","19","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00178561",NA,NA,NA,"49",NA,NA,"53584","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-01-21 16:15:10-03","USP","SPF","178562","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lohmann, LG","Kirizawa, M","1978","06","01","Brasil","São Paulo","São Paulo","Parque Estadual Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00178562",NA,NA,NA,"332",NA,NA,"53584","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"864","2020-03-14 23:37:26-03","UNEMAT","HPAN","5747","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Carniello, MA","Carniello, MA; Teixeira, VB; Oliveira, FC","2018","10","16","Brasil","Mato Grosso","Cáceres","UNEMAT - Campus Jane Vanini, Terreno antropizado.","-57.679861","-16.58","-57.679861","-16.58","118","118",NA,NA,NA,"Magnoliidae","Lamiales","6692","América",NA,NA,NA,NA,NA,"2018","11","14",NA,NA,NA,NA,NA,NA
"865","2020-03-05 14:12:16-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Carniello, MA","Carniello, MA; Klippel-Moreira, V; Pedroga, JA; Vilarvas, MS","2005","08","28","Brasil","Mato Grosso","Cáceres","Porto Limão","-58.010694","-16.145556","-58.010694","-16.145556",NA,NA,NA,NA,NA,"Magnoliidae","Lamiales","920/ 1075","América",NA,NA,NA,NA,NA,"2005","08","29",NA,NA,NA,NA,NA,NA
