"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"331","2020-09-12 05:00:02-03","US","US","3230747","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","R. A. Wasum","7581","1991","1","27","South America - Neotropics","Brazil",NA,NA,NA,"US01341760",NA,"Goiás",NA,"Ranunculales","A. St.-Hil.",NA,NA,"Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","1100",NA,"US01341760_01","44724","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"332","2020-09-02 16:38:35-03","Cenargen","CEN","106734","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","B. Balegno - IAC","422","1946","11","14",NA,"Argentina","Exsicatas",NA,"Ceres - Material botânico recebido do Instituto Miguel Lillo - Argentina. Doação Instituto Agronômico de Campinas - IAC nº 10754.","CEN00106734",NA,NA,NA,NA,"A.St.-Hil.","B. M. T. Walter","Santa Fé - San Cristobal.",NA,NA,NA,NA,NA,"CEN00106734",NA,NA,"2018",NA,NA,NA,NA,"10",NA,NA,NA,"1",NA,NA,NA
"333","2019-10-29 10:08:28-03","UFPR","EFC","5796","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.; Ziller, S.R.; Muniz, J.S.","64515","1996","02","24",NA,"Brasil",NA,NA,"Prostrada, campo graminoso.","EFC005796",NA,"Paraná",NA,NA,"A. St.-Hil.","Hatschbach, G.","Rio Reserva, salto da Fazenda Reserva","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,"37408","auto","1996",NA,NA,NA,NA,"03","01",NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:29:36-03","USP","SPF","66894","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rawitscher, FK","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"SPF00066894",NA,NA,NA,NA,"A.St.-Hil.","Deur, M","Estrada Jujui - Ledesma.",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:29:36-03","USP","SPF","147138","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, JM","2968","1999","06","15",NA,"Brasil",NA,NA,NA,"SPF00147138",NA,"Paraná",NA,NA,"A.St.-Hil.","Smith, SF",NA,"Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,"14258","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-10-07 09:23:41-03","UEFS","HUEFS","151954","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Queiroz, L.P.de","13353","2007","12","03",NA,"Argentina",NA,NA,"Floresta estacional decidual","HUEFS0151954",NA,"Salta","Angiospermae","Ranunculales","A.St.-Hil.","M.O.O.Pellegrini","Sierras bajas de Oran, estrada para Isla de las Cañas",NA,"-64.672778","-22.903889","800","800","HUEFS0151954",NA,NA,"2015","64W40'22''","22S54'14''",NA,"Ranunculanae","11",NA,NA,NA,NA,NA,NA,NA
"337","2019-10-07 09:23:41-03","UEFS","HUEFS","35478","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Arbo, M.M.","7908","1998","08","26",NA,"Argentina",NA,NA,"Interior de la isla.","HUEFS0035478",NA,"Corrientes","Angiospermae","Ranunculales","A.St.-Hil.","M.O.O.Pellegrini","Macrosistema Ibera, Laguna Itati, Isla Ombuzal.","Mercedes","-58.1","-28.7",NA,NA,"HUEFS0035478",NA,NA,"2015","58W6'","28S42'",NA,"Ranunculanae","11",NA,NA,NA,NA,NA,NA,NA
"338","2019-10-07 09:23:41-03","UEFS","HUEFS","35509","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Salgado, C.","29","1998","08","09",NA,"Argentina",NA,NA,"En bosque.","HUEFS0035509",NA,"Corrientes","Angiospermae","Ranunculales","A.St.-Hil.","M.O.O.Pellegrini","Desmanchado 4ta Sección, al S de Bella Vista, 2,5Km al W de ruta 123.","Bella Vista",NA,NA,NA,NA,"HUEFS0035509",NA,NA,"2015",NA,NA,NA,"Ranunculanae","11",NA,NA,NA,NA,NA,NA,NA
"339","2019-10-07 09:23:41-03","UEFS","HUEFS","64809","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, J.M.","2968","1999","06","15",NA,"Brasil",NA,NA,"Orla da floresta.","HUEFS0064809",NA,"Paraná","Angiospermae","Ranunculales","A.St.-Hil.",NA,"Fazenda Deni Schwartz.","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"HUEFS0064809","14258","auto",NA,NA,NA,NA,"Ranunculanae",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-10-07 09:23:41-03","UEFS","HUEFS","60316","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Mello Barreto","7232","1933","04","12",NA,"Brasil",NA,NA,NA,"HUEFS0060316",NA,"Minas Gerais","Angiospermae","Ranunculales","A.St.-Hil.",NA,"Rancho Novo.","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"HUEFS0060316","22051","auto",NA,NA,NA,NA,"Ranunculanae",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-06-11 13:49:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","I. G. Vargas C.","1020","1991","7","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"1020"
"342","2019-09-04 19:05:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A. Saint-Hilaire","4",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Type [status unknown]",NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-05-14 16:06:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Mello Barreto","7232","1933","4","12","South America","Brazil",NA,NA,NA,NA,NA,"Minas Gerais","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"7232"
"344","2018-11-29 10:37:53-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","G. J. Schwarz","9017","1946","2","4","South America","Argentina",NA,NA,NA,NA,NA,"Misiones","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-55","-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"9017"
"345","2019-01-25 15:45:29-02","IAC","IAC","10732","S","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","A.R. Cuezzo","781","1945","11","03",NA,"Argentina",NA,NA,"Material botânico recebido do Instituto Miguel Lillo, Argentina",NA,NA,"Córdoba",NA,NA,"Spreng.","A.R. Cuezzo","Tulumba","Córdoba","-64.1833","-31.4",NA,NA,NA,NA,NA,"1945","-64.1833","-31.4000",NA,NA,"11","03",NA,NA,NA,NA,NA,NA
"346","2019-01-25 15:45:29-02","IAC","IAC","10739","S","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","A.R. Cuezzo","1278","1945","11","16",NA,"Argentina",NA,NA,"Material botânico recebido do Instituto Miguel Lillo, Argentina em 14/06/1949&nf;OBS: Chimbas",NA,NA,"San Juan",NA,NA,"Spreng.","A.R. Cuezzo","Desamparados","Jáchal","-68.7667","-30.25",NA,NA,NA,NA,NA,"1945","-68.7667","-30.2500",NA,NA,"11","16",NA,NA,NA,NA,NA,NA
"347","2019-01-25 15:45:29-02","IAC","IAC","10754","S","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","B. Balegno","482","1946","11","14",NA,"Argentina",NA,NA,"Material botânico recebido do Instituto Miguel Lillo, Argentina em 14/06/1949&nf;Obs: Ceres",NA,NA,"Santa Fe",NA,NA,"Spreng.","B. Balegno","San Critóbal","Santa Fe","-60.6833","-31.5833",NA,NA,NA,NA,NA,"1946","-60.6833","-31.5833",NA,NA,"11","14",NA,NA,NA,NA,NA,NA
"348","2019-01-25 15:45:29-02","IAC","IAC","12907","S","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","T. Meyer","7118","1944","11","28",NA,NA,NA,NA,"Plantas recebidas da Argentina em maio de 1950",NA,NA,NA,NA,NA,"Spreng.","T. Meyer","Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"1944",NA,NA,NA,NA,"11","28",NA,NA,NA,NA,NA,NA
"349","2020-11-12 17:02:50-03","UEL","FUEL","50732","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ferrucci, MS; Coulleri, JP; Urdampilleta, JD","2934","2010","01","27",NA,"Argentina",NA,NA,NA,NA,NA,"San Juan","Tracheophyta","Ranunculales","A.St.-Hil.","Medina, W","Detrás de Ea. El Acequión-Puesto La Quebrada Herma, en quebrada con agua permanente, entre rocas","Sarmiento","-68.852528","-32.116833","1239","1239",NA,NA,NA,"2012","-68.852528","-32.116833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-11-12 17:02:50-03","UEL","FUEL","50672","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ferrucci, MS; Coulleri, JP; Urdampilleta, JD","2955","2010","01","29",NA,"Argentina",NA,NA,NA,NA,NA,"Mendoza","Tracheophyta","Ranunculales","A.St.-Hil.","Medina, W","Reserva Provincial, Villa Vicencio, 38,8 km de Las Heras, camino Villa Vicencio por ruta 52","Las Heras","-68.993528","-32.523611","1497","1497",NA,NA,NA,"2012","-68.993528","-32.523611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-12 17:02:48-03","UEL","FUEL","42718","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, JM; Barbosa, E","4894","2006","06","15",NA,"Brasil",NA,NA,NA,NA,NA,"Mato Grosso do Sul","Tracheophyta","Ranunculales","A.St.-Hil.","Smith, SF","Fazenda Monte Alegre, rodovia Porto Murtinho a Bonito","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,"185577","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:08:33-03","UnB","UB","166245","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, JM; Soares, A; Maschio, W","2968","1999","06","15","Southern America","Brasil",NA,NA,"Flor alva.; Orla da floresta",NA,NA,"Paraná ","Dicotyledoneae",NA,"A.St.-Hil.","Smith, SF","Fazenda Deni Schwartz","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,"14258","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-08-20 15:00:17-03","UFSC","FLOR","15022","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Falkenberg, D.B.","3139","1985","09","23",NA,"Brasil",NA,NA,"liana Habitat: capoeira","FLOR0015022",NA,"Rio Grande do Sul",NA,"Ranunculales","A.St.-Hil.","Pellegrini, M.O.O.",NA,"Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"FLOR0015022","49429","auto","2015",NA,NA,NA,NA,"12","07",NA,NA,NA,NA,NA,NA
"354","2020-08-20 15:00:17-03","UFSC","FLOR","26928","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Jarenkow, J.A.; Waechter, J.L.","1746","1990","10","18",NA,"Brasil",NA,NA,"trepadeira, pistilos verdes Habitat: borda de mata","FLOR0026928",NA,"Rio Grande do Sul",NA,"Ranunculales","A.St.-Hil.","Pellegrini, M.O.O.","Morro Azul.","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0026928","20837","auto","2015",NA,NA,NA,NA,"12","07",NA,NA,NA,NA,NA,NA
"355","2020-08-20 20:41:56-03","UFSC","FLOR","3370","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.; Klein, R.M.","12296","1962","02","22",NA,"Brasil",NA,NA,"liana, flor sedosa Habitat: campo","FLOR0003370",NA,"Santa Catarina",NA,"Ranunculales","A.St.-Hil.","Lourteig, A.","Rio Marombas.","Curitibanos","-50.584400177002","-27.2828006744385","900","900","FLOR0003370","25987","auto","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-08-20 15:00:17-03","UFSC","FLOR","3374","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Klein, R.M.","4515","1963","11","01",NA,"Brasil",NA,NA,"liana Habitat: pinhal","FLOR0003374",NA,"Santa Catarina",NA,"Ranunculales","A.St.-Hil.","Pellegrini, M.O.O.","Morro do Pinheiro Seco.","Lages","-50.326099395752","-27.8160991668701","950","950","FLOR0003374","70701","auto","2015",NA,NA,NA,NA,"12","07",NA,NA,NA,NA,NA,NA
"357","2020-08-20 15:00:17-03","UFSC","FLOR","3368","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.; Klein, R.M.","16337","1963","09","15",NA,"Brasil",NA,NA,"liana, flor esverdeada Habitat: pinhal","FLOR0003368",NA,"Santa Catarina",NA,"Ranunculales","A.St.-Hil.","Pellegrini, M.O.O.","Morro do Pinheiro Seco.","Lages","-50.326099395752","-27.8160991668701","950","950","FLOR0003368","70701","auto","2015",NA,NA,NA,NA,"12","07",NA,NA,NA,NA,NA,NA
"358","2020-08-20 15:00:17-03","UFSC","FLOR","3369","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.; Klein, R.M.","13879","1962","10","29",NA,"Brasil",NA,NA,"liana, flor esverdeada Habitat: pinhal","FLOR0003369",NA,"Santa Catarina",NA,"Ranunculales","A.St.-Hil.","Piovesani, W.S.","Rio dos Patos.","Lebon Régis","-50.6953010559082","-26.9288997650146","900","900","FLOR0003369","33793","auto","2019",NA,NA,NA,NA,"12","16",NA,NA,NA,NA,NA,NA
"359","2020-08-20 15:00:17-03","UFSC","FLOR","241","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.; Klein, R.M.","10203","1960","10","14",NA,"Brasil",NA,NA,"liana, flor esbranquiçada Habitat: Orla da mata","FLOR0000241",NA,"Santa Catarina",NA,"Ranunculales","A.St.-Hil.","Pellegrini, M.O.O.","Serra da Boa Vista.","São José","-48.627498626709","-27.6152992248535","800","800","FLOR0000241","12814","auto","2015",NA,NA,NA,NA,"12","07",NA,NA,NA,NA,NA,NA
"360","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"São Paulo",NA,NA,"A.St.-Hil.",NA,"In campis herbidis ad fauces fluminis Yapo, in parte prov. S. Pauli australi quae excurrit in Campos Geraes",NA,NA,NA,NA,NA,"P13P1N0033 P13P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris foliolis angustioribus","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"habitat in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"foliolis angustioribus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris foliolis latioribus","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Pl.Oreas, Napea.; HABITAT: Pl.Oreas, Napea.",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"foliolis latioribus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris foliolis angustioribus","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"habitat in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"foliolis angustioribus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris foliolis latioribus","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Pl.Oreas, Napea.; HABITAT: Pl.Oreas, Napea.",NA,NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"foliolis latioribus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Spreng.",NA,"Habitat in Brasiliae prov. austro-orientalibus, in agro Montevidensi, in prov. Cisplatina inter arbores, ad littora rivulorum vulgo Arroio de S. Luzia, Arroio del Rosario etc., in dumetis prope praedium vulgo Estancia d' Itaruquem haud longe a vico S",NA,NA,NA,NA,NA,"P13P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Spreng.",NA,"Habitat in Brasiliae prov. austro-orientalibus, in agro Montevidensi, in prov. Cisplatina inter arbores, ad littora rivulorum vulgo Arroio de S. Luzia, Arroio del Rosario etc., in dumetis prope praedium vulgo Estancia d' Itaruquem haud longe a vico S",NA,NA,NA,NA,NA,"P13P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Pl.Dryas, Napea; HABITAT: Pl.Dryas, Napea",NA,NA,"Rio de Janeiro",NA,NA,"Spreng.",NA,NA,NA,NA,NA,NA,NA,"P13P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-08 12:45:02-03","UFRGS","ICN","155137","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Setubal, R; Kray, J; De Marchi, T","329","2007","02","12","América do Sul","Brasil",NA,NA,"em campo rupestre",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Fazenda do Cilho","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"55856","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"369","2021-02-08 12:45:02-03","UFRGS","ICN","140886","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Jurinitz, CF","44","2000","10","16","América do Sul","Brasil",NA,NA,"Hábito trepador, flores amarelas perfumadas.; Beira de mata.",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","Camaquã","-51.812198638916","-30.8511009216309","300","300",NA,"49429","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:45:02-03","UFRGS","ICN","167671","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Grings, M","1214","2007","11","10","América do Sul","Brasil",NA,NA,"trepadeira frutificando; em borda de mata encosta",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Projeto de Assentamento Pitangueiras","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,"68702","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:45:02-03","UFRGS","ICN","016177","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B","37532","1948","09","08","América do Sul","Brasil",NA,NA,"beira da mata virgem",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Galópolis","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"49662","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"372","2021-02-08 12:45:02-03","UFRGS","ICN","192045","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Durigon, J","s.n.","2008","11","18","América do Sul","Brasil",NA,NA,"Trepadeira volúvel.",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS",NA,"Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,"27350","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:45:02-03","UFRGS","ICN","183529","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Seger, GDS","627","2008","11","06","América do Sul","Brasil",NA,NA,"flores pistiladas, ca. de 4m; Borda de mata nativa",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Floresta Nacional (FLONA-SFP)","São Francisco de Paula","-50.5835990905762","-29.4480991363525","923","923",NA,"76715","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:45:02-03","UFRGS","ICN","177917","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Proença, M","48","2012","09","03","América do Sul","Brasil",NA,NA,NA,NA,NA,"SC","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Caminho para o Morro da Igreja","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,"30102","auto","2018",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:45:02-03","UFRGS","ICN","159613","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Durigon, J","184","2008","10","24","América do Sul","Brasil",NA,NA,"Trepadeira lenhosa com peciólulos volúveis.; Borda de mata de encosta",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Fazenda São Maximiano (Coord. da sede: 30°10'47 S e 51°23'33 W)","Guaíba","-51.3925","-30.179722",NA,NA,NA,NA,NA,"2018","-51.3925","-30.179722",NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"376","2021-02-08 12:45:02-03","UFRGS","ICN","163692","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Molz, M","s.n.","2009","10","10","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","28°29'10'' S 50°07'30'' W","Bom Jesus","-50.125","-28.486111","1020","1020",NA,NA,NA,"2018","-50.125","-28.486111",NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:45:02-03","UFRGS","ICN","172637","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Durigon, J","685","2011","10","11","América do Sul","Brasil",NA,NA,"Trepadeira volúvel.",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS",NA,"Caçapava do Sul","-53.6","-30.512778",NA,NA,NA,NA,NA,"2018","-53.6","-30.512778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:45:02-03","UFRGS","ICN","181805","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Cervi, AC; Barboza, E; Cordeiro, J","10045","2013","11","04","América do Sul","Brasil",NA,NA,"Doação do MBM; Trepadeira, flores creme",NA,NA,"SC","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Inscrições Rupestres","Urubici","-49.612222","-28.028889","1107","1107",NA,NA,NA,"2018","-49.612222","-28.028889",NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:45:02-03","UFRGS","ICN","184670","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Seger, GDS","1159","2014","07","03","América do Sul","Brasil",NA,NA,"Trepadeira com pecíolos volúveis; Flores amarelo-esverdeadas; cerca de 2m de altura.; Beira de rodovia",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","BR-472, ponto GPS aproximado","São Borja","-56.010833","-28.721667",NA,NA,NA,NA,NA,"2018","-56.010833","-28.721667",NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:45:02-03","UFRGS","ICN","191800","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Durigon, J; Dettke, GA","257","2010","11","07","América do Sul","Brasil",NA,NA,"beira de rodovia",NA,NA,"RS","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","BR 116, Km 20","São Marcos","-51.07","-29.004722",NA,NA,NA,NA,NA,"2018","-51.07","-29.004722",NA,NA,"12","12",NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:45:02-03","UFRGS","ICN","192963","S","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Felitto, G","768","2013","11","23","América do Sul","Brasil",NA,NA,"Volúvel; flores alvas.; Floresta Ombrófila Mista Montana",NA,NA,"SC","Dicotyledon",NA,"A.St.-Hil.","Piovesani, WS","Vilarejo de São Francisco Xavier, Estrada vicinal à SC-430","São Joaquim","-50.095833","-28.471667","106","106",NA,NA,NA,"2018","-50.095833","-28.471667",NA,NA,"12","12",NA,NA,NA,NA,NA,NA
