"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"145","2020-09-12 05:00:02-03","US","US","2841600","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"-- Reitz & Klein, --","14342","1962","12","20","South America","Brazil","Santa Catarina","Tupitinga, Campos Novos",NA,NA,NA,NA,"US02200952","US02200952_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2449346","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. Reitz","8599","1956","12","17","South America","Brazil","Santa Catarina","49 km. w. of C. Mun. Canoinhas: Ruderal, west of Canoinhas on the road to Porto Uniao",NA,NA,NA,NA,"US02200974","US02200974_01",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"147","2020-09-02 16:29:30-03","Cenargen","CEN","109603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Senegalia","cf. parviceps","Senegalia cf. parviceps","(Speg.) Seigler & Ebinger","D. Seigler","Gustavo Martinelli","16658","2010","01","29",NA,"Brasil","MS","Povoado de Amolar. Pista de pouso as margens do Rio Paraguai.","-57.49","-18.031666","Exsicatas","Folhas verdes discolores; infl. jovem. Doação Jardim Botânico do Rio de Janeiro RB nº 455904.","CEN00109603",NA,"CORUMBA",NA,NA,NA,NA,"2018","03",NA,"-57.49","-18.031666",NA,NA,NA,NA,"1",NA
"148","2019-11-13 11:23:07-03","USP","SPF","223015","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Cordeiro, J; Barboza, E","Caxambu, MG","1967","2007","12","14",NA,"Brasil","Paraná","Parque Estadual Lago Azul (PELA).","-52.3830986022949","-24.0456008911133",NA,NA,"SPF00223015",NA,"Campo Mourão",NA,NA,"28572","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:23:07-03","USP","SPF","114700","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Barros, M","Souza, VC","9708","1995","12","20",NA,"Brasil","São Paulo",NA,"-50.5699996948242","-22.7399997711182",NA,NA,"SPF00114700",NA,"Tarumã",NA,NA,"15125","auto","2011","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-05-08 11:11:10-03","UEFS","HUEFS","120233","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Melo, E.","4672","2007","04","06",NA,"Brasil","Bahia","Fazenda Chapada.","-38.083056","-12.255",NA,"Caatinga antropizada.","HUEFS0120233",NA,"Feira de Santana","131","131",NA,NA,"2018","02",NA,"38W4'59''","12S15'18''","Rosanae",NA,NA,NA,NA,NA
"151","2020-05-08 11:11:10-03","UEFS","HUEFS","110710","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Melo, A.C.","14","2005","12","25",NA,"Brasil","Bahia","52 Km da cidade de Ibipeba.","-42.2","-11.283333",NA,"Caatinga hipoxerófila. Solos latossólico com frações de areia e/ou argila.","HUEFS0110710",NA,"Ibipeba",NA,NA,NA,NA,"2018","02",NA,"42W12'","11S17'","Rosanae",NA,NA,NA,NA,NA
"152","2020-05-08 11:11:10-03","UEFS","HUEFS","121053","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Conceição, A.A.","2240","2007","06","03",NA,"Brasil","Bahia","Fazenda próximo ao riacho.","-43.246111","-11.657222",NA,"Solo arenoso.","HUEFS0121053","HUEFS0121053","Morpará","408","408",NA,NA,"2018","02",NA,"43W14'46''","11S39'26''","Rosanae",NA,NA,NA,NA,NA
"153","2020-05-08 11:11:10-03","UEFS","HUEFS","13323","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Queiroz, L.P.de","3079","1993","03","12",NA,"Brasil","Bahia","ca. 1km E de Castro Alves na estrada para Sapeaçu.","-39.316667","-12.766667",NA,"Mara ciliar em área de caatinga.","HUEFS0013323",NA,"Castro Alves",NA,NA,NA,NA,"2018","02",NA,"39W19'","12S46'","Rosanae",NA,NA,NA,NA,NA
"154","2020-05-08 11:11:10-03","UEFS","HUEFS","178602","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Santos, L.B.","117","2009","04","22",NA,"Brasil","São Paulo","Parque Ecológico da Pavuna, da sede até o lago pela trilha principal.","-48.513056","-22.841667",NA,"Mata Atlantica, Floresta Estacional Semidecídua.","HUEFS0178602",NA,"Botucatu","761","761",NA,NA,"2018","02",NA,"48W30'47''","22S50'30''","Rosanae",NA,NA,NA,NA,NA
"155","2020-05-08 11:11:10-03","UEFS","HUEFS","180905","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Neves, S.P.S.","426","2010","01","30",NA,"Brasil","Bahia",NA,"-41.601667","-12.446667",NA,"Caatinga.","HUEFS0180905",NA,"Palmeiras","697","697",NA,NA,"2018","02",NA,"41W36'6''","12S26'48''","Rosanae",NA,NA,NA,NA,NA
"156","2020-05-08 11:11:10-03","UEFS","HUEFS","180906","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Neves, S.P.S.","427","2010","04","30",NA,"Brasil","Bahia",NA,"-41.601667","-12.446667",NA,"Caatinga.","HUEFS0180906",NA,"Palmeiras","697","697",NA,NA,"2018","02",NA,"41W36'6''","12S26'48''","Rosanae",NA,NA,NA,NA,NA
"157","2020-05-08 11:11:10-03","UEFS","HUEFS","218198","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Macedo, G.E.L.","2493","2014","12","26",NA,"Brasil","Bahia","Morrinhos: Parcela 4. Entrando pela cancela, próximo à casa velha.","-41.016944","-12.459167",NA,"Caatinga.","HUEFS0218198",NA,"Lajedinho",NA,NA,NA,NA,"2018","02",NA,"41W1'1''","12S27'33''","Rosanae",NA,NA,NA,NA,NA
"158","2020-05-08 11:11:10-03","UEFS","HUEFS","246522","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Martinelli, G.","16658","2010","01","29",NA,"Brasil","Mato Grosso do Sul","Povoado do Amolar. Pista de pouso as margens do Rio Paraguai.","-57.49","-18.031667",NA,"Floresta Estacional semidecídua.","HUEFS0246522",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"57W29'24''","18S1'54''","Rosanae",NA,NA,NA,NA,NA
"159","2020-05-08 11:11:10-03","UEFS","HUEFS","59847","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Giulietti, A.M.","2060","2002","02","28",NA,"Brasil","Bahia","Margem da estrad Barra da Estiva -Mucugê, 20 Km da entrada para Cascável na direção de Mucugê.","-41.486944","-13.1175",NA,"Cerrado de altitude.","HUEFS0059847",NA,"Mucugê","1105","1105",NA,NA,"2018","02",NA,"41W29'13''","13S7'3''","Rosanae",NA,NA,NA,NA,NA
"160","2020-05-08 11:11:10-03","UEFS","HUEFS","83536","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Teixeira, A.F.R.","2","2000","02","02",NA,"Brasil","Bahia","Ibiraba","-42.8","-10.783333",NA,"Mata de galeria.","HUEFS0083536",NA,"Barra",NA,NA,NA,NA,"2018","02",NA,"42W48'","10S47'","Rosanae",NA,NA,NA,NA,NA
"161","2020-05-08 11:11:10-03","UEFS","HUEFS","218199","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Macedo, G.E.L.","2372","2014","12","26",NA,"Brasil","Bahia","Mocozeira: Caminho.","-40.999444","-13.120833",NA,"Caatinga.","HUEFS0218199",NA,"Lajedinho",NA,NA,NA,NA,"2018","02",NA,"40W59'58''","13S7'15''","Rosanae",NA,NA,NA,NA,NA
"162","2020-05-08 11:11:10-03","UEFS","HUEFS","9724","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Silva, J.M.","752","1989","12","19",NA,"Brasil","Paraná",NA,"-49.261100769043","-24.823600769043",NA,NA,"HUEFS0009724",NA,"Cerro Azul",NA,NA,"32006","auto","2018","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"163","2020-05-08 11:11:10-03","UEFS","HUEFS","14043","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Silva, J.M.","1199","1993","01","13",NA,"Brasil","Paraná",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0014043",NA,"Curitiba",NA,NA,"25180","auto","2018","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"164","2020-05-08 11:11:10-03","UEFS","HUEFS","173630","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","Santos, A.A.","2073","2003","07","03",NA,"Brasil","Distrito Federal","Ao lado da ponte da divisa DF/ MG, margem direita do Rio Preto.","-47.9296989440918","-15.7797002792358",NA,"Antropizado.","HUEFS0173630",NA,"Brasília",NA,NA,"70570","auto","2018","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"165","2020-05-08 11:11:10-03","UEFS","HUEFS","242133","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S.Seigler","Almeida, C.","729","1978","12","02",NA,"Brasil","Mato Grosso do Sul","Estrada Brasil-Bolívia. Próximo do posto Esdras.","-57.6533012390137","-19.0091991424561",NA,NA,"HUEFS0242133",NA,"Corumbá",NA,NA,"295160","auto","2018",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"166","2019-01-23 10:12:28-02","F","FMNH-SEEDPLANTS","V0360654F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Acacia","stenocarpa","Acacia stenocarpa",NA,NA,"G. O. A. Malme","2731","1902","2","19","South America","Brazil","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,"V0360654F","V0360654F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"167","2016-02-19 11:11:02-02","F","FMNH-SEEDPLANTS","V0365566F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0365566F","V0365566F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"168","2016-02-19 11:11:00-02","F","FMNH-SEEDPLANTS","V0365563F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0365563F","V0365563F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"169","2016-02-19 11:11:01-02","F","FMNH-SEEDPLANTS","V0365564F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0365564F","V0365564F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"170","2016-02-19 11:11:01-02","F","FMNH-SEEDPLANTS","V0365565F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0365565F","V0365565F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"171","2016-02-19 11:11:03-02","F","FMNH-SEEDPLANTS","V0365567F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0365567F","V0365567F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"172","2016-02-19 11:11:04-02","F","FMNH-SEEDPLANTS","V0365568F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0365568F","V0365568F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"173","2019-01-25 15:41:14-02","IAC","IAC","851","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","V. Terra","J. Santoro","s/nº","1936","11","25",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,"Nome popular: espinheiro-bravo",NA,NA,"Campinas",NA,NA,NA,NA,"2014","03","25","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA
"174","2020-11-12 16:59:40-03","UEL","FUEL","50415","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Caxambu, MG; et al.","1967","2007","12","14",NA,"Brasil","Paraná","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,"FUEL012913",NA,"Campo Mourão",NA,NA,"28572","auto","2014","10","22",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-05-06 11:57:57-03","UFU","HUFU","76366","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Seigler, D.S.","Conceição, P.J.","s.n.","2012","02","10",NA,"Brasil","Bahia","Salgadália","-39.2827987670898","-11.5638999938965",NA,NA,"HUFU00074263","HUFU00074263","Conceição do Coité",NA,NA,"39025","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-28 15:45:16-03","UFU","HUFU","76355","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Seigler, D.S.","De Almeida, C.","729","1978","12","02",NA,"Brasil","Mato Grosso do Sul","Estrada Brasil-Bolívia, Próximo do posto Esdras.","-57.6533012390137","-19.0091991424561",NA,"Arbusto de 2-3 metros de altura, heliófila, inflorescência amarela perfumada muito frequentada por abelhas.; À margem de floresta seca de calcário.","HUFU00074274","HUFU00074274","Corumbá",NA,NA,"295160","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-08-20 14:56:13-03","UFSC","FLOR","8490","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Reitz, R.; Klein, R.M.","17701","1965","12","15",NA,"Brasil","Paraná","Rio Cavernoso.","-51.4580993652344","-25.395299911499",NA,"arbusto lianoso, flor branca","FLOR0008490",NA,"Guarapuava","800","800","53832","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-20 14:56:13-03","UFSC","FLOR","9259","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Oliveira, P.I.","199","1979","12","20",NA,"Brasil","Paraná","Volta Grande.","-49.7158012390137","-25.7696990966797",NA,"trepadeira 5m altura, flor creme","FLOR0009259",NA,"Lapa",NA,NA,"49965","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-20 14:56:13-03","UFSC","FLOR","28664","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Jarenkow, J.A.","3361","1996","12","26",NA,"Brasil","Rio Grande do Sul","Estrada secundária em direção à BR-153, a ca. de 4 km da cidade.","-52.0942001342773","-27.5841999053955",NA,"arbusto trepador, flores branco-amareladas","FLOR0028664",NA,"Gaurama",NA,NA,"11998","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-20 14:56:13-03","UFSC","FLOR","26479","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Jarenkow, J.A.","1558","1989","12","26",NA,"Brasil","Rio Grande do Sul","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,"arbusto, glomérulos amarelo-claros","FLOR0026479",NA,"Marcelino Ramos",NA,NA,"18635","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-20 14:56:13-03","UFSC","FLOR","4098","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Reitz, R.; Klein, R.M.","8459","1959","02","20",NA,"Brasil","Santa Catarina","Rio do Meio.","-49.3967018127441","-28.3927993774414",NA,"liana, Fruto Imaturo, verde","FLOR0004098",NA,"Lauro Muller","350","350","15992","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:42:21-03","UFRGS","ICN","088022","S","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V","Stehmann, JR","s.n.","1986","01",NA,"América do Sul","Brasil","RS","Parque Est. Turvo","-53.75830078125","-27.3710994720459",NA,NA,"ICN00018857","ICN00018857 ICN00018857_1","Tenente Portela",NA,NA,"14404","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-04-30 16:06:59-03","UFMT","CNMT","847","S","Plantae","Angiosperma",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Silvia, R.R.","1670","2007","12","01",NA,"Brasil","Mato Grosso","Fazenda Iracema. Módulo III, PPBio.","-55.081833","-11.652611",NA,"PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000847",NA,"Cláudia",NA,NA,NA,NA,NA,NA,NA,"55°04'54,6W","11°39'09,4S",NA,NA,NA,NA,NA,NA
