"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","930605","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"H. S. Irwin","1969","03","20","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 16 km south of Alto Paraíso (formerly Veadeiros)","-47.5167","-14.26131",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006128' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"24772","South America","sheet",NA,"NY00930605","NY00930605_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-28 15:45:00-03","NY","NYBG","411784","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"J. F. de Toledo","1940","09","25","Brazil","São Paulo","Brotas","Sao Paulo, Campo Alegre. Beira da Estrada de Ferro.","-47.950957","-22.231169",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172756' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"NY00411784","NY00411784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-29 21:58:00-03","NY","NYBG","930599","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"J. A. Ratter","1967","08","31","Brazil","Mato Grosso",NA,"S. bank of the Rio das Nortes at Xavantina.","-52.33","-14.73",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006108' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R.563","South America","sheet",NA,"NY00930599","NY00930599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00748857","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","A. H. Gentry",NA,NA,NA,"H. S. Irwin","1965","09","07","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 25 km NE of Brasília","-47.75172","-15.62355",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=882619' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"8035","South America","sheet",NA,"NY00748857","NY00748857_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","930630","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"G. T. Prance","1973","10","19","Brazil","Mato Grosso",NA,"Road behind Veu de Noiva. Chapada dos Guimarães.","-55.832445","-15.40761",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006502' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"19210A","South America","sheet",NA,"NY00930630","NY00930630_01","720","720",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","930772","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"H. S. Irwin","1965","11","10","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama, 25 km S. of Brasília","-48.05","-16.03",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955348' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"10148","South America","sheet",NA,"NY00930772","NY00930772_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-29 21:58:00-03","NY","NYBG","930601","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"E. Pereira","1963","03","31","Brazil","Minas Gerais",NA,"Três Marias, Corrego Olho de Água. Km 263- da BR7.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006113' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"7489","South America","sheet",NA,"NY00930601","NY00930601_01 NY00930601_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-28 15:45:00-03","NY","NYBG","411783","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"J. F. de Toledo","1940","09","25","Brazil","São Paulo","Brotas","Sao Paulo, Campo Alegre. Beira da Estrada de Ferro.","-47.950957","-22.231169",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172755' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"NY00411783","NY00411783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","930607","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","A. H. Gentry",NA,NA,NA,"H. S. Irwin","1965","10","04","Brazil","Distrito Federal","Brasília","Ca. 15 km. E. of Brasília, near Planaltina","-47.83071","-15.68385",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006137' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"8945","South America","sheet",NA,"NY00930607","NY00930607_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","930625","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","A. H. Gentry",NA,NA,NA,"B. Maguire","1963","08","29","Brazil","Mato Grosso",NA,"100 km north of Cuiaba, en route to Diamantino, Brasilia-Acre Highway.","-56.515631","-15.011036",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006492' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"56405","South America","sheet",NA,"NY00930625","NY00930625_01","200","400",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","402994","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","A. H. Gentry",NA,NA,NA,"W. W. Thomas","1985","10","17","Brazil","Mato Grosso","Luciara","1-5 km W of BR158, 43 km S of Porto Alegre do Norte.","-51.75","-11.28",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745328' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"4484","South America","sheet",NA,"NY00402994","NY00402994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","402993","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","J. J. Wurdack",NA,NA,NA,"G. Eiten","1960","09","22","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 10 km NNE of Padua Sales. (About 27 km NW of city of Moji-Mirim)","-47.142","-22.242",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745331' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2385","South America","sheet",NA,"NY00402993","NY00402993_01","650","650",NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-29 18:34:00-03","NY","NYBG","313071","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubescens","DC.",NA,NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=761061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3347","South America","sheet",NA,"NY00313071","NY00313071_01",NA,NA,"pubescens","syntype",NA,NA,NA,NA,NA,NA
"56","2016-09-29 18:34:00-03","NY","NYBG","313071","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum pubescens","DC.",NA,NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=761061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3347","South America","sheet",NA,"NY00313071","NY00313071_01",NA,NA,"pubescens","syntype",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","579088","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Bignonia","miranda","Bignonia miranda","Cham.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"Brasil aequinoct.",NA,NA,NA,"Is the tiny 118 in the lower right corner of this label a Sellow Collection Number? <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=127894' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"s.n.","South America","sheet",NA,"NY00579088","NY00579088_01",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","3883","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Palestre, R.","1973","11","05","Brasil","São Paulo","Botucatu","A 2 km da F.C.M.B.B direção sudeste",NA,NA,NA,NA,NA,"79",NA,NA,NA,"BOTU003883",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"59","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","8980","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Yanagizawa, Y.","1979","10","12","Brasil","São Paulo","Botucatu","Santa Maria do Araqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTU008980",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"60","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","944","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2001","11","19","Manetti Filho, J.","1973","11","30","Brasil","São Paulo","Botucatu","A 1,5 km da F.C.M.B.B a sudeste",NA,NA,NA,NA,NA,"A 19",NA,NA,NA,"BOTU000944",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"61","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","22569","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Amaral Jr., A.","1999","04","12","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.277694","-21.643833",NA,"Herbácea 0,6m, estéril.",NA,"499",NA,NA,NA,"BOTU022569",NA,NA,NA,NA,NA,"52°16'39.7w","21°38'37.8s",NA,NA,NA,NA
"62","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4187","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Silva, M.M.","2001","11","19","Araújo, D.Z.","1974","10","12","Brasil","São Paulo","Botucatu","Fazenda Barbeta, a 2 km de Botucatu para nordeste",NA,NA,NA,NA,NA,"321",NA,NA,NA,"BOTU004187",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"63","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4178","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Leme, M.V.","1974","10","26","Brasil","São Paulo","Botucatu","Estrada de Botucatu a Itatinga, ao lado de aeropporto",NA,NA,NA,NA,NA,"13-D",NA,NA,NA,"BOTU004178",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"64","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4179","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Pinto, M.F.F.","1974","11","12","Brasil","São Paulo","Botucatu","não tem",NA,NA,NA,NA,NA,"32",NA,NA,NA,"BOTU004179",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"65","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4180","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Ferreira, J.M.","1974","10","13","Brasil","São Paulo","Botucatu","A 18 km SW da Fazenda Paula Souza",NA,NA,NA,NA,NA,"14",NA,NA,NA,"BOTU004180",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"66","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4202","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Filho, F.M.C.","1974","10","26","Brasil","São Paulo","Botucatu","Estrada de Botucatu a Itatinga, ao lado de aeropporto",NA,NA,NA,NA,NA,"13-D",NA,NA,NA,"BOTU004202",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"67","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","24334","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Campos, C.J.",NA,NA,NA,"Maroni, B.C.","2004","08","07","Brasil","São Paulo","Botucatu","Rio Bonito","-48.4325","-22.842222",NA,"Cerrado. Planta rasteira, frutos verdes.; Coleção: Biota - Cerrado Pratânia",NA,"30",NA,NA,NA,"BOTU024334",NA,NA,NA,NA,NA,"48°25'57w","22°50'32s",NA,NA,NA,NA
"68","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","3884","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Manetti Filho, J.","1973","11","30","Brasil","São Paulo","Botucatu","A 1,5 km da F.C.M.B.B a sudeste",NA,NA,NA,NA,NA,"A 19",NA,NA,NA,"BOTU003884",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"69","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","19963","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Semir, J.","1995","04","25","Bertoncini, A.P.","1994","06","09","Brasil","São Paulo","Agudos",NA,NA,NA,NA,"Arbusto, 0,15 m de altura, folhas cartáceas, flores de corola creme com a parte superior branca e miolo amarelo",NA,"304",NA,NA,NA,"BOTU019963",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"70","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","9652","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Bicudo, L.R.H.","1986","09","05","Brasil","São Paulo","Botucatu","À margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito, Campo e Naútica, a mais ou menos 5 km de vitoriana, Fazenda Golg Farm","-48.284722","-22.8",NA,NA,NA,"1412",NA,NA,NA,"BOTU009652",NA,NA,NA,NA,NA,"48°17'5w","22°48's",NA,NA,NA,NA
"71","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4153","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Canova, M.T.","1974","10","19","Brasil","São Paulo","Botucatu","Aproximadamente 1 km a oeste do prédio principal da F.C.M.B.B",NA,NA,NA,NA,NA,"1 B",NA,NA,NA,"BOTU004153",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"72","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","13814","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Bicudo, L.R.H.","1985",NA,NA,"Bicudo, L.R.H.","1985","12","12","Brasil","São Paulo","Botucatu","À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296","-48.738611","-22.9",NA,NA,NA,"189",NA,NA,NA,"BOTU013814",NA,NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA
"73","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","12517","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Firetti, F.L.","2010","07","01","Gemtchújnicov, I.D.","1955","11","03","Brasil","São Paulo","Matão","não tem",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTU012517",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"74","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","12936","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Cataneo, A.C.","1985","09","02","Brasil","Distrito federal","Brasília","Planaltina - Sobradinho","-47.666667","-15.916667",NA,NA,NA,"144",NA,NA,NA,"BOTU012936",NA,NA,NA,NA,NA,"47°40'w","15°55's",NA,NA,NA,NA
"75","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","13813","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Bicudo, L.R.H.","1986","04","29","Brasil","São Paulo","Botucatu","À margem da Rodovia Municipal (Estrada do Roberto) que liga Vitoriana ao Rio Bonito Campo e Naútica, mais ou menos 5 km de Vitoriana, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,"1013",NA,NA,NA,"BOTU013813",NA,NA,NA,NA,NA,"48°17'05w","22°48's",NA,NA,NA,NA
"76","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","13811","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Bicudo, L.R.H.","1986","02","13","Brasil","São Paulo","Botucatu","A margem da rodovia João Melão, que liga S. Manuel à Avaré, no km 296","-48.738611","-22.9",NA,NA,NA,"522",NA,NA,NA,"BOTU013811",NA,NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA
"77","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4203","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Sugizaki, M.F.","1974","10","23","Brasil","São Paulo","Botucatu","Rubião Júnior ao longo da estrada de ferro",NA,NA,NA,NA,NA,"31",NA,NA,NA,"BOTU004203",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"78","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","22549","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Amaral Jr., A.","1999","04","12","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.277694","-21.643833",NA,"Trepadeira de flores amarelo-creme.",NA,"479",NA,NA,NA,"BOTU022549",NA,NA,NA,NA,NA,"52°16'39.7w","21°38'37.8s",NA,NA,NA,NA
"79","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","13815","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Bicudo, L.R.H.","1986","03","11","Brasil","São Paulo","Botucatu","À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296","-48.738611","-22.9",NA,NA,NA,"724",NA,NA,NA,"BOTU013815",NA,NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA
"80","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","4182","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza","Castro, S.M.M.","2009","03","21","Araújo, E.","1974","10","26","Brasil","São Paulo","Botucatu","Estrada de Botucatu a Itatinga, ao lado de aeropporto",NA,NA,NA,NA,NA,"13-D",NA,NA,NA,"BOTU004182",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"81","2020-12-15 11:14:30-03","FUNED","FUNED-POL","798","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,NA,"1995","10","25","Brasil","MG",NA,"Prudente de Morais","-44.154722","-19.481944",NA,NA,NA,NA,NA,NA,NA,"POL000798","POL000798_p01 POL000798_p02 POL000798_p03",NA,NA,NA,NA,"44W 09' 17","19S 28' 55",NA,NA,NA,NA
"82","2018-08-28 10:12:48-03","UNEMAT","TANG","451","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Lima, AF; Moraes, JQ","2010","10","25","Brasil","Mato Grosso","Tangará da Serra","campo experimental Unemat","-57.4858016967773","-14.6194000244141","175746","folhas trifolioladasflor tubulosa de cor amarelo claro, sub-arbusto","auto","1",NA,NA,NA,"TANG000000451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-10-18 16:24:00-02","UNEMAT","TANG","1126","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex De Souza",NA,NA,NA,NA,"Nascimento, F","2010","11","05","Brasil","Mato Grosso","Tangará da Serra","mata queimada","-57.4858016967773","-14.6194000244141","175746",",","auto","s.n.",NA,NA,NA,"TANG000001126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:35:24-03","EAO","IAN","137736","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex Souza",NA,NA,NA,NA,"Harley, RM; Souza, R","1968","09","28","Brasil","Mato Grosso",NA,"In open cerrado on laterite outcrop.Near lago de Leo.&nf;R 10, c. 12Km Sw of base camp.","-51.766667","-12.816667",NA,"Subshrub with wiry stems, hairy pale green leaves.Flowers palest yellow.",NA,"10333","Southern America",NA,NA,"IAN137736",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA
"85","2021-03-30 12:35:24-03","EAO","IAN","100758","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex Souza",NA,NA,NA,NA,"Fróes, RL","1958","03","01","Brasil","Maranhão","Rio Maracaçumé",NA,NA,NA,NA,NA,NA,"34031","Southern America",NA,NA,"IAN100758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:35:24-03","EAO","IAN","114440","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex Souza","Silva-Castro, MM","2006","05",NA,"Silva, NT da","1962","07","27","Brasil","Pará",NA,"(Itá),Região Garitire,Campo de Aviação.",NA,NA,NA,"Cipó 30cm, flor amarela.",NA,"669","Southern America",NA,NA,"IAN114440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
