"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"614","2019-11-01 14:57:24-03","UnB","UB","108884","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Proença, CEB; Harris, SA","3537","2008","07","24","Southern America","Brasil",NA,NA,"Fotos S.A. Harris; Erva 0,6m. Flor rosa; Beira pedregosa de córrego.",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus. RPPN Vargem Grande","-48.916667","-15.8",NA,NA,NA,"-48.916667","-15.8","2008","07","24",NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 14:57:24-03","UnB","UB","111347","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Cezare, CHG; Souza-Silva, S; Raimundo, R","156","2007","09","27","Southern America","Brasil",NA,NA,"frutos imaturos; Arbusto 0,8m. Fruto verde.; Cerrado ralo, sobre solo pedregoso. Topologia: Inclinado.",NA,"Dicotyledoneae",NA,"Mart.","Marinho, ASL","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.9477","-16.7784",NA,"758","758","-47.9477","-16.7784","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-01 14:57:24-03","UnB","UB","111545","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Cezare, CHG; Souza-Silva, S; Machado Neto, A","375","2007","12","08","Southern America","Brasil",NA,NA,"Árvore 1,2m. Flor ausente, botão floral verde; Cerrado ralo. Topologia: Inclinado.",NA,"Dicotyledoneae",NA,"Mart.","Marinho, ASL","Goiás","Luziânia","Hidrelétrica de Corumbá III, área de influência do empreendimento","-48.0123","-16.7176",NA,"798","798","-48.0123","-16.7176","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-01 14:57:24-03","UnB","UB","112148","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Delprete, PG; Klein, VLG","9136","2004","11","06","Southern America","Brasil",NA,NA,"Botões florais marrons.; Arbusto 2m; Cerrado. Solo: Solo com afloramento rochoso.",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Goiás","Pirenópolis","Serra dos Pireneus. Sítio Vereda do Cristal. Perto do Chalé de propriedade de Fernando Madueño","-48.889167","-15.824722",NA,"1020","1020","-48.889167","-15.824722","2018","07","05",NA,NA,NA,NA,NA,NA,NA
"618","2019-11-01 14:57:24-03","UnB","UB","11780","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Taxonomy Class of Universidade de Brasília; Proença, CEB","1576","2002","05","07","Southern America","Brasil",NA,NA,"Estéril; Árvore 1,50m; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"Mart.","Taxonomy Class of Universidade de Brasília","Distrito Federal","Brasília","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444",NA,"1050","1050","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-01 14:57:24-03","UnB","UB","146520","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Kuhlmann, MP","132","2009","11","10","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 1m de altura. Fruto vermelho. Zoocórico; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Mart.","Kuhlmann, M","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.838419","-15.879244",NA,NA,NA,"-47.838419","-15.879244","2009","11","10",NA,NA,NA,NA,NA,NA,NA
"620","2019-11-01 14:57:24-03","UnB","UB","14721","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Proença, CEB; Harris, SA","2957","2004","09","19","Southern America","Brasil",NA,NA,"Caule muito escurecido.; Arbusto 1,3m. Flor branca; Campo cerrado. Topologia: Encosta. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Goiás","Pirenópolis","Estrada entre Pirenópolis e o Parque Estadual da Serra do Pirineus","-48.910556","-15.837222",NA,"900","1100","-48.910556","-15.837222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-07-29 09:04:06-03","UnB","UB","217271","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Silva, RM","18","2017","09","26","Southern America","Brasil",NA,NA,"Material referente a tese de doutorado de Raphael Matias da Silva do programa de pós-graduação em Botânica da Universidade de Brasília; Planta arbustiva de 2 metros de altura, com flores pentâmeras, actinoformas, pétalas de coloração branca-creme, fr",NA,"Dicotyledoneae",NA,"Mart.","Silva, RM","Goiás","Catalão","Pasto do Pedrinho","-47.944444","-18.166944",NA,NA,NA,"-47.944444","-18.166944","2017","09","26",NA,NA,NA,NA,NA,NA,NA
"622","2020-07-29 09:04:06-03","UnB","UB","217272","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Silva, RM","19","2017","09","15","Southern America","Brasil",NA,NA,"Material referente a tese de doutorado de Raphael Matias da Silva do programa de pós-graduação em Botânica da Universidade de Brasília; Planta arbustiva de 1.5 metros de altura, com flores pentâmeras, actinoformas, pétalas de coloração branca-creme,",NA,"Dicotyledoneae",NA,"Mart.","Silva, RM","Goiás","Catalão","Fazenda Pé do Morro","-47.998611","-18.115",NA,NA,NA,"-47.998611","-18.115","2017","09","15",NA,NA,NA,NA,NA,NA,NA
"623","2019-11-01 14:57:24-03","UnB","UB","260","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","393","1970","10","02","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-01 14:57:24-03","UnB","UB","261","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1971","09","03","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro. SQ 96R-3971.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-01 14:57:24-03","UnB","UB","262","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1971","10","22","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 6-20-1X10-221071.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 14:57:24-03","UnB","UB","263","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","s.n.","1972","06","22","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro. &nf;SQ 100R-4-21972.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-01 14:57:24-03","UnB","UB","266","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1972","09","28","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 295R-191072.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-01 14:57:24-03","UnB","UB","267","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1972","10","19","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro. &nf;SQ 295R-191072.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-01 14:57:24-03","UnB","UB","268","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1973","12","28","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 32R-281273.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-01 14:57:24-03","UnB","UB","269","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Plowman, TC","9931","1980","04","02","Southern America","Brasil",NA,NA,"D50cm# Detalhes vegetativos.; Arbusto 0,5m; .",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Distrito Federal","Brasília","15 Km S de Brasília Reserva do IBGE","-47.866667","-15.933333",NA,"1160","1160","-47.866667","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-01 14:57:24-03","UnB","UB","270","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Plowman, TC","9956","1980","04","03","Southern America","Brasil",NA,NA,"D70cm# Arbusto retorcido.; Arbusto 0,7m; .",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Distrito Federal","Brasília","DF 5 a 25 KM da BR 020","-48.05","-15.6",NA,"1170","1170","-48.05","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 14:57:24-03","UnB","UB","271","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Plowman, TC","9959","1980","04","03","Southern America","Brasil",NA,NA,"Detalhes vegetativos; Cerrado queimado. Topologia: Aclive. Solo: Arenoso e rochoso.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Distrito Federal","Brasília","DF 5 a 27 KM W da BR 020","-48.033333","-15.533333",NA,"1125","1125","-48.033333","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-01 14:57:24-03","UnB","UB","272","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Irwin, HS; Soderstrom, TR","5545","1964","08","24","Southern America","Brasil",NA,NA,"D1M# Arbusto retorcido. Aspectos vegetativos.; Arbusto 1m. Flor branca; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-01 14:57:24-03","UnB","UB","88865","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Santos, FM","81","2003","09","25","Southern America","Brasil",NA,NA,"Flor branca. Fruto verde.; .",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 14:57:24-03","UnB","UB","98834","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Desconhecido","6","2003","11","13","Southern America","Brasil",NA,NA,"Fruto verdes, laranjas.; .",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Distrito Federal","Planaltina","Águas Emendadas","-47.55","-15.533333",NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 14:57:24-03","UnB","UB","278","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Eiten, G; Eiten, LT","5061","1962","12","13","Southern America","Brasil",NA,NA,"D1,25MX5cm#.; Arbusto 1,25m x 5cm. Fruto vermelho.; Brejo.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","São Paulo","Mogi Guaçu","Fazendinha Campininha 4,5 Km NNW da Pádua Sales","-47.133333","-22.25",NA,"575","575","-47.133333","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 14:57:24-03","UnB","UB","279","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Haridasan, M","42","1981","08","10","Southern America","Brasil",NA,NA,"Cerrado C1.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 14:57:24-03","UnB","UB","281","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Paixão, ILSC","3","1980","11",NA,"Southern America","Brasil",NA,NA,"Arbusto; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 14:57:24-03","UnB","UB","88328","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Munhoz, CBR","2915","2003","09","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 14:57:24-03","UnB","UB","285","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1970","10","29","Southern America","Brasil",NA,NA,"Próximo a estação 13 de maio da antiga estrada de ferro. SQ. 721.; Cerrado. Topologia: Encosta suave.",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.416667","-22.75",NA,"550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 14:57:24-03","UnB","UB","5547","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Proença, CEB; Moretto, GL","1361","1996","01","06","Southern America","Brasil",NA,NA,"Casca cinza gretada e fissurada; frutos imaturos amarelo-alaranjado; foto.; Arvoreta 1,2m. Fruto vermelho-alaranjado.; Cerrado. Topologia: Plano. Solo: Solo arenoso, cascalhento com rochas grandes.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75",NA,NA,NA,"-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 14:57:24-03","UnB","UB","98699","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Haridasan, M","MH346","1983","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado - EMBRAPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 14:57:24-03","UnB","UB","98700","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Ratter, JA","2423","1972","09","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Goiás","Padre Bernardo","Padre Bernardo","-48.583333","-15.5",NA,NA,NA,"-48.583333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 14:57:24-03","UnB","UB","98835","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Kirkbride Junior, JH","5360","1983","08","29","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 14:57:24-03","UnB","UB","98836","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, GK","21220998","1998","09","22","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","Distrito Federal","Brasília","Águas Emendadas","-47.583333","-15.583333",NA,NA,NA,"-47.583333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-01 14:57:24-03","UnB","UB","98837","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Haridasan, M","NH42",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-01 14:57:24-03","UnB","UB","98839","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Grandi, TSM","s.n.Fazend","1980","08","26","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.9","-15.95",NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 14:57:24-03","UnB","UB","98843","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Barros, M","977","1985","04","29","Southern America","Brasil",NA,NA,"Flor alva; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-01 14:57:24-03","UnB","UB","98844","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nascimento, EA","4","1981","05","05","Southern America","Brasil",NA,NA,"Flor brancas; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","Distrito Federal","Brasília","L2 Norte","-47.866667","-15.75",NA,NA,NA,"-47.866667","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-01 14:57:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Goodland, R","4296","1970","04","09","Southern America","Brasil",NA,NA,"Árvore 2m de altura, com flores.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Planaltina-Formosa Rd, 24,5km mark, just E of Planaltina entrance","-47.316667","-15.483333",NA,"800","1200","-47.316667","-15.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-01 14:57:24-03","UnB","UB","98846","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Kirkbride Junior, JH","5359","1983","08","29","Southern America","Brasil",NA,NA,"Flor brancas; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-01 14:57:24-03","UnB","UB","98847","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Rivera, MD","80413","1980","09","30","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","Distrito Federal","Brasília","Escola Fazendária","-47.816667","-15.866667",NA,NA,NA,"-47.816667","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-01 14:57:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Barros, M","981","1985","06","02","Southern America","Brasil",NA,NA,"Arvoreta 1,5 m; flor branca com suave perfume; ocasional; Campo cerrado com murundum",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal","Brasília","Fazenda Água Limpa - FAL, Campo de experimental da Universidade de Brasília - UnB Olho d'água da onça","-48.9","-15.95",NA,"1110","1110","-48.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-07-29 09:04:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 3b_25","2019","11","30","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 1m. Estéril; Cerrado típico (denso). Latossolo vermelho",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.946944",NA,NA,NA,"-47.865556","-15.946944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-01 14:57:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Kubota, KSG","2","2017","09","02","Southern America","Brasil",NA,NA,"Material testemunha - Projeto de Iniciação Científica da aluna Karina Shizue Gadelha Kubota - Levantamento florístico do Parque Ecológico Ermida Dom Bosco; Flores amarelas",NA,"Dicotyledoneae",NA,"Mart.","Kubota, KSG","Distrito Federal","Brasília","Parque Ecológico Ermida Dom Bosco","-47.809444","-15.798333",NA,NA,NA,"-47.809444","-15.798333","2018","01",NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-01 14:57:24-03","UnB","UB","274","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Irwin, HS; Soderstrom, TR","5587","1964","08","26","Southern America","Brasil",NA,NA,"D1,5M# Aspectos vegetativos.; Arbusto 1,5m. Flor branca; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Distrito Federal","Brasília","20 Km S de Brasília estrada para Belo Horizonte","-47.9296989440918","-15.7797002792358",NA,"850","850",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"657","2019-11-01 14:57:24-03","UnB","UB","98838","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Heringer, EP","16569","1976","09","21","Southern America","Brasil",NA,NA,"Flor brancas; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","Distrito Federal","Brasília","IBDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"658","2019-11-01 14:57:24-03","UnB","UB","98845","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Azevedo, MLM","858","1990","08","23","Southern America","Brasil",NA,NA,"Flor bot verde, flor creme; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","Distrito Federal","Brasília","IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"659","2019-11-01 14:57:24-03","UnB","UB","276","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Anderson, WR; et al.","7897","1973","03","24","Southern America","Brasil",NA,NA,"D50cm# Serra Geral do Paraná.; Arbusto 0,5m. Fruto verde.; Campo sujo.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Goiás","São João d'Aliança","1Km E da cidade","-47.5247001647949","-14.7055997848511",NA,"1100","1100",NA,NA,NA,NA,NA,"91641","auto",NA,NA,NA,NA,NA
"660","2019-11-01 14:57:24-03","UnB","UB","177914","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Goodland, R","3842","1967","09","14","Southern America","Brasil",NA,NA,"Voucher for phytosociological study, collected at Stand 246.; Tree 4 m tall. Common in this stand.; Campo-sujo (very open xeromorphic scrub savanna).",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Minas Gerais","Monte Alegre de Minas","Minicípio de Monte Alegre de Minas: 75 km west of Uberlândia on highway BR-71.","-48.8807983398438","-18.8705997467041",NA,NA,NA,NA,NA,"2018","07","05","45497","auto",NA,NA,NA,NA,NA
