"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"725","2019-11-01 15:07:04-03","UnB","UB","185078","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1970","09","17","Southern America","Brasil",NA,NA,"Tree 2,5 m. tall; circunf. 50cm; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Westra, LYTh","345","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"726","2019-11-01 15:07:04-03","UnB","UB","185079","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1972","10","12","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","344R-121072","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"727","2019-11-01 15:07:04-03","UnB","UB","185081","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","06","10","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","48-16m","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"728","2019-11-01 15:07:04-03","UnB","UB","185082","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","06","10","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","47-18m-10671","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"729","2019-11-01 15:07:04-03","UnB","UB","185083","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1972","10","12","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","344R-121072","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"730","2019-11-01 15:07:04-03","UnB","UB","185084","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","06","03","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","39-4m","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"731","2019-11-01 15:07:04-03","UnB","UB","185086","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1972","01","04","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","6A-1x10-4172","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"732","2019-11-01 15:07:04-03","UnB","UB","185087","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","05","18","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","10-17m-18571","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"733","2019-11-01 15:07:04-03","UnB","UB","185088","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1970","08","29","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Westra, LYTh","377","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1971",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"734","2019-11-01 15:07:04-03","UnB","UB","185089","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1970","08","14","Southern America","Brasil",NA,NA,"Tree, 3m tall; 25 cm circunf.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","292","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"735","2019-11-01 15:07:04-03","UnB","UB","185091","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1970","10","16","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","613","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"736","2019-11-01 15:07:04-03","UnB","UB","185092","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1973","03","05","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","63-15m-1x10","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"737","2019-11-01 15:07:04-03","UnB","UB","185093","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","10","08","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","39-4-81071","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"738","2019-11-01 15:07:04-03","UnB","UB","185095","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","08","07","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","79-18m","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"739","2019-11-01 15:07:04-03","UnB","UB","185096","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","09","23","Southern America","Brasil",NA,NA,"Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","70R-23971","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"740","2019-11-01 15:07:04-03","UnB","UB","185098","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Gottsberger, IS","1971","09","30","Southern America","Brasil",NA,NA,"Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Gottsberger, IS","63-1x10-30971","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","550","550",NA,"1974",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"741","2019-11-01 15:07:04-03","UnB","UB","43144","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Ratter, JA",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Eiten, G","2286","Mato Grosso","Vale dos Sonhos","80 Km N de Barra do Garças para Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"742","2019-11-01 15:07:04-03","UnB","UB","43157","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Ratter, JA","1996",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Incógnito","7472","Mato Grosso",NA,"12 Km de Alto Araguaia para Itiquira","-53.35","-17.25",NA,NA,NA,NA,NA,NA,"-53.35","-17.25",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"743","2019-11-01 15:07:04-03","UnB","UB","43158","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Ratter, JA","1997","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Incógnito","7915","Tocantins",NA,"18 Km de Lagoa da confusão para Cristalândia","-49.566667","-10.733333",NA,NA,NA,NA,NA,NA,"-49.566667","-10.733333",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"744","2019-11-01 15:07:06-03","UnB","UB","43184","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Ratter, JA","1972","08","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Netto","Harley, RM","2282","Mato Grosso","Vale dos Sonhos","Vale dos Sonhos","-52.333333","-15.666667",NA,NA,NA,NA,NA,NA,"-52.333333","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-11-01 15:07:06-03","UnB","UB","184968","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Goodland, R","1967","07","14","Southern America","Brasil",NA,NA,"Tree 3m tall, common in stand.; Campo Cerrado (Xeromorphic scrubby savanns).",NA,"Dicotyledoneae",NA,"Netto","Incógnito","3343","Minas Gerais","Uberaba","38km a norte de Uberaba, na BR- 106","-47.93","-19.75",NA,NA,NA,NA,NA,NA,"-47.93","-19.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-11-01 15:07:06-03","UnB","UB","185077","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Araújo, FD","1991","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Netto","Incógnito","s.n.","Minas Gerais","Montes Claros","Norte de Montes Claros, região de Nova Esperança.","-43.86","-16.74",NA,NA,NA,NA,NA,NA,"-43.86","-16.74",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-01 15:07:06-03","UnB","UB","43125","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Ratter, JA","1980","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Netto","Incógnito","4531","Goiás","Alto Paraíso de Goiás","31 Km de Alto Paraíso para Cavalcante","-47.433333","-14.083333",NA,NA,NA,NA,NA,NA,"-47.433333","-14.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-11-01 15:07:06-03","UnB","UB","43284","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Haridasan, M","1983","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Netto","Ribeiro, JF","MH324","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-11-01 15:07:06-03","UnB","UB","43285","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Haridasan, M","1983","12","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Netto","Incógnito","MH409","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-11-01 15:07:06-03","UnB","UB","43286","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Paixão, ILSC","1980","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Netto","Incógnito","33","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:07:06-03","UnB","UB","184969","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia psammophila","Bridgewater, S; Ratter, JA; Santos, JB","1998","08","06","Southern America","Brasil",NA,NA,"Seedling to 1m, buds rusty.; Cerrado",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Incógnito","S1064","Minas Gerais","Arinos","12km de Arinos na Estrada dos Buritis","-46.15","-15.916667",NA,NA,NA,NA,NA,NA,"-46.15","-15.916667",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"752","2019-11-01 15:07:06-03","UnB","UB","184969","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","noxia","Pisonia noxia psammophila","Bridgewater, S; Ratter, JA; Santos, JB","1998","08","06","Southern America","Brasil",NA,NA,"Seedling to 1m, buds rusty.; Cerrado",NA,"Dicotyledoneae",NA,"Mart. ex J.A. Schmidt","Incógnito","S1064","Minas Gerais","Arinos","12km de Arinos na Estrada dos Buritis","-46.15","-15.916667",NA,NA,NA,NA,NA,NA,"-46.15","-15.916667",NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"753","2019-11-01 15:07:06-03","UnB","UB","43283","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","Ratter, JA","1976","05","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","3044","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"754","2019-10-03 10:04:24-03","UFSCar","SORO","3033","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Castello, A.C.D.; Corrêa, L.S.; Zanetti, C.A.","2014","11","25",NA,"Brasil",NA,NA,"Cerradão, árvore, 2m, frutos imaturos verdes, frutos maduros atropupureos.",NA,NA,NA,"(Netto) Lundell.",NA,"42","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.6599998474121","-22.7999992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14688","auto",NA,NA,NA,NA,NA,NA
"755","2019-05-06 12:01:12-03","UFU","HUFU","40572","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Soares-Silva, L.H.; Souza, G.M. & Carvalho, J.A. de","2004","09","23",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Tortuosa com placas de ritidoma grossas, folhas verde-claro, ramos coberto com pêlos ferrugíneos e botões florais verdes.; Cerrado sensu restrito.","HUFU00018538",NA,NA,"(Netto) Lundell","Soares-Silva, L.H.","s.n.","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2004","10",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"756","2020-08-04 12:48:56-03","UFU","HUFU","50597","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","2007","07","28",NA,"Brasil",NA,NA,"Arbusto ca. de 0,6 m.","HUFU00018532",NA,NA,"(Netto) Lundell",NA,"91","Goiás","Catalão","Serra do Facão, Rodovia GO 301, acesso pela margem esquerda do Córrego Beija-Flor à foz do ribeirão Imburuçu pela margem direita do Rio São Marcos.","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA
"757","2019-05-06 12:01:12-03","UFU","HUFU","45660","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Damaso, P.P.; Nakajima, J.N. & Hattori, E.K.O.","2005","06","19",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Cálice verde e estames amarelos.; Cerradão.","HUFU00018516",NA,NA,"(Netto) Lundell","Damaso, P.P.","157","Minas Gerais","Monte Alegre de Minas","Fazenda Represa","-48.8807983398438","-18.8705997467041",NA,NA,NA,"2005","06",NA,NA,NA,NA,"45497","auto",NA,NA,NA,NA,NA,NA
"758","2019-05-06 12:01:12-03","UFU","HUFU","45666","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Damaso, P.P.; Nakajima, J.N. & Hattori, E.K.O.","2005","06","19",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Botões florais verdes.; Cerradão.","HUFU00018523",NA,NA,"(Netto) Lundell","Damaso, P.P.","163","Minas Gerais","Monte Alegre de Minas","Fazenda Represa","-48.8807983398438","-18.8705997467041",NA,NA,NA,"2005","06",NA,NA,NA,NA,"45497","auto",NA,NA,NA,NA,NA,NA
"759","2019-05-06 12:01:12-03","UFU","HUFU","10206","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","28",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Corola verde, filetes alvos e anteras pardas.; Interior de capão.","HUFU00036895",NA,NA,"(Netto) Lundell","Furlan, A.","3016","Minas Gerais","São Roque de Minas","Estrada para Sacramento, Morro próximo ao Córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036895","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"760","2019-05-06 12:01:12-03","UFU","HUFU","10359","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","1995","11","18",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Frutos imaturos verdes.; Campo limpo associado a afloramento rochoso.","HUFU00036882",NA,NA,"(Netto) Lundell","Furlan, A.","3066","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036882","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"761","2019-05-06 12:01:13-03","UFU","HUFU","9836","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","24",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m. Botões esverdeados.; Campo cerrado.","HUFU00036894",NA,NA,"(Netto) Lundell","Furlan, A.","2761","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 3km da Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036894","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"762","2019-05-06 12:01:12-03","UFU","HUFU","7112","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nakajima, J.N.; Romero, R.","1994","12","09",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Cálice verde e anteras creme.; Afloramento rochoso.","HUFU00036883",NA,NA,"(Netto) Lundell","Furlan, A.","710","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 4 km apos a entraa da Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036883","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"763","2019-05-06 12:01:13-03","UFU","HUFU","9770","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","24",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Cálice verde, anteras alvas, caule com pilosidade vinosa.; Afloramento rochoso.","HUFU00036885",NA,NA,"(Netto) Lundell","Furlan, A.","2693","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036885","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"764","2019-05-06 12:01:12-03","UFU","HUFU","6495","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Romero, R.; et al.","1994","10","14",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Frutos verdes.; Campo sujo 2 meses após queimada.","HUFU00036884",NA,NA,"(Netto) Lundell","Furlan, A.","1242","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036884","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"765","2019-05-06 12:01:12-03","UFU","HUFU","16185","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","1997","10","17",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Frutos esverdeados a avermelhados.; Cerrado.","HUFU00036888",NA,NA,"(Netto) Lundell","Andrade, T.","2890","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3Km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036888","2005","02","23",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"766","2019-05-06 12:01:12-03","UFU","HUFU","6127","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Romero, R.; Nakajima, J.N. & Simão, D.","1994","08","23",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m. Botões verdes e estames brancos.; Borda do cerradão.","HUFU00036891",NA,NA,"(Netto) Lundell","Furlan, A.","1165","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo a guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036891","1995","08",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"767","2019-05-06 12:01:12-03","UFU","HUFU","10250","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1995","09","29",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Cálice esverdeado, anteras creme e frutos imaturos esverdeados.; Campo rupestre.","HUFU00036889",NA,NA,"(Netto) Lundell","Furlan, A.","1425","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira da Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036889","1995","07",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
