"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"286","2019-11-13 11:21:28-03","USP","SPF","115738","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Dislich, R","1994","03","08","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00115738",NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","03",NA,NA,NA,NA,NA
"287","2019-11-13 11:21:28-03","USP","SPF","115745","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Dislich, R","1994","01","28","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00115745",NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","03",NA,NA,NA,NA,NA
"288","2019-11-13 11:21:28-03","USP","SPF","145162","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Aragaki, S","Aragaki, S","1994","10","01","Brasil","São Paulo","São Paulo","Parque Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,"SPF00145162",NA,"463",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","10","17",NA,NA,NA,NA
"289","2019-11-13 11:21:28-03","USP","SPF","150240","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Anônimo","Tameirão Neto, E","1999","06","03","Brasil","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,"SPF00150240",NA,"3059",NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:21:28-03","USP","SPF","136198","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Anônimo","Tameirão Neto, E","1996","09","25","Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,NA,"SPF00136198",NA,"2136",NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:21:28-03","USP","SPF","200122","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Ribeiro, RD","Fernandes, DS","2003","08","03","Brasil","Rio de Janeiro","Cabo Frio","Parque Ecológico Municipal do Mico-Leão-Dourado","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"SPF00200122",NA,"851",NA,NA,NA,NA,NA,"40069","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:21:28-03","USP","SPF","183909","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Anônimo","Peron, M","1992","11","30","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"SPF00183909",NA,"s.n.",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:21:28-03","USP","SPF","105283","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Rodrigues, EHA","Rodrigues, EHA","1990","09","16","Brasil","São Paulo","Guariba",NA,"-48.2200012207031","-21.3600006103516",NA,NA,NA,NA,NA,"SPF00105283",NA,"79",NA,NA,NA,NA,NA,"14687","auto",NA,NA,"1990","10","11",NA,NA,NA,NA
"294","2019-11-13 11:21:28-03","USP","SPF","82304","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Pastore, JA","Dias, AC","1987","11","03","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SPF00082304",NA,"104",NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1993","09","29",NA,NA,NA,NA
"295","2019-11-13 11:21:28-03","USP","SPF","112585","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Rossi, L","Rossi, L","1981","05","26","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00112585",NA,"228a",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:52:12-03","UNIVILLE","JOI","6110","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Condorcet Aranha","Emir Dias","1999","10","13","Brasil","Santa Catarina","Joinville","Rua dos Bororós, próximo ao CEASA, Zona Industrial.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 210","JOI006110",NA,"21",NA,NA,NA,NA,NA,"37150","auto",NA,NA,"1999","11","09",NA,NA,NA,NA
"297","2021-03-25 13:52:12-03","UNIVILLE","JOI","7614","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Condorcet Aranha","Naum Alves de Santana",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Terreno baldio - Bairro Anita Garibaldi.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Ano de coleta: 1999","JOI007614",NA,"20",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-25 13:52:12-03","UNIVILLE","JOI","12882","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","JCM","Melo-Júnior, J.C.F.","2011","11","09","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Ambiente pós dunas ??? , CB: 26 cm; HABITAT: restinga arbustiva; HABITO: Árvore","JOI012882",NA,"1079",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-05-08 11:11:44-03","UEFS","HUEFS","142339","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","L.P.Queiroz","Cardoso, D.","2007","08","09","Brasil","Bahia","Itabuna","Ca. 10 km da cidade, na rodovia de acesso á BR 101, antes do trevo. Remanescente de Mata Atlântica, com pastagens.","-39.254722","-14.719167","39W15'17''","14S43'9''",NA,NA,NA,"HUEFS0142339",NA,"2115",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2014","12",NA,"Rosanae",NA,NA,NA
"300","2020-05-08 11:11:44-03","UEFS","HUEFS","142048","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","R.T.Pennington","Queiroz, L.P.de","2008","09","30","Brasil","Bahia","Ilhéus","ca. 10 Km S do Ilhéus na estrada para Una.","-39.201389","-14.783333","39W12'5''","14S47'0''",NA,NA,"Área de Mata Atlântica em cabruca para plantação de cacau.","HUEFS0142048","HUEFS0142048","13832",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2014","03",NA,"Rosanae",NA,NA,NA
"301","2020-05-08 11:11:44-03","UEFS","HUEFS","176634","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","L.P.Queiroz","Queiroz, L.P.de","2011","05","29","Brasil","Espírito Santo","Santa Teresa","Ca. 3 km N de Santa Teresa na estrada ES-080, Santa Teresa-Colatina, próximo ao Mirante.","-40.609167","-19.914167","40W36'33''","19S54'51''","649","649","Mata atlântica. Floresta ombrófila densa submontana da encosta próximo a afloramento rochoso.","HUEFS0176634",NA,"15264",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2015","11",NA,"Rosanae",NA,NA,NA
"302","2020-05-08 11:11:44-03","UEFS","HUEFS","209934","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Nascimento, F.H.F.","2013","03","15","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.05","-19.15","40W3'","19S9'","60","70","Floresta Estacional Perenifólia.","HUEFS0209934",NA,"1033",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"303","2020-05-08 11:11:44-03","UEFS","HUEFS","229583","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Pennington, R.T.","2013","05","22","Brasil","Espírito Santo","Linhares","Lagoa de Juparanã.","-40.085556","-19.304444","40W5'8''","19S18'16''","11","11",NA,"HUEFS0229583",NA,"2034",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"304","2020-05-08 11:11:44-03","UEFS","HUEFS","23399","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Mattos-Silva, L.A.","1995","08","16","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'","14S48'","40","40",NA,"HUEFS0023399","HUEFS0023399","3208",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"305","2020-05-08 11:11:44-03","UEFS","HUEFS","244122","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","E.D.Lozano","Lozano, E.D.","2017","10","13","Brasil","Bahia","Vereda","Área de Restauração Natural da Fibria.","-39.688333","-17.255833","39W41'18''","17S15'21''",NA,NA,"Floresta estacional semidecidual.","HUEFS0244122",NA,"3919",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2017",NA,NA,"Rosanae",NA,NA,NA
"306","2020-05-08 11:11:44-03","UEFS","HUEFS","3915","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","R.T.Pennington","Pinheiro, R.S.","1967","09","27","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"HUEFS0003915","HUEFS0003915","250",NA,NA,NA,"Angiospermae","Fabales","36070","auto",NA,NA,"2014","10",NA,"Rosanae",NA,NA,NA
"307","2020-05-08 11:11:44-03","UEFS","HUEFS","209633","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Lima, H.C.de","2012","10","13","Brasil","Bahia","Ubaitaba","Br-330 Km 13, entrada para Povoado dos Melos, Fazenda Melos.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,"HUEFS0209633",NA,"7604",NA,NA,NA,"Angiospermae","Fabales","27575","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"308","2020-05-08 11:11:44-03","UEFS","HUEFS","40644","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","R.T.Pennington","Melo, E.","1999","10","11","Brasil","Bahia","Canavieiras","Estrada para Santa Maria ca. 5 km NW de Canavieiras. Plantação de cacau nível do mar.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,"HUEFS0040644",NA,"3064",NA,NA,NA,"Angiospermae","Fabales","48203","auto",NA,NA,"2014","03",NA,"Rosanae",NA,NA,NA
"309","2020-05-08 11:11:44-03","UEFS","HUEFS","176685","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Cunha, M.A.","1951","09","01","Brasil","São Paulo","São Paulo","Horto Florestal, jardins do Palácio do Governo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0176685",NA,"1482",NA,NA,NA,"Angiospermae","Fabales","53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"310","2020-05-08 11:11:44-03","UEFS","HUEFS","254963","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Fernandes, D.da S.","2003","08","03","Brasil","Rio de Janeiro","Cabo Frio","Parque Municipal do Mico Leão Dourado. 2º Distrito, Tamoios.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Floresta Secundária de restinga.","HUEFS0254963",NA,"851",NA,NA,NA,"Angiospermae","Fabales","40069","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"311","2020-05-08 11:11:44-03","UEFS","HUEFS","142042","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","L.P.Queiroz","Queiroz, L.P.de","2008","08","19","Brasil","Bahia","Nazaré","Próximo da entrada da cidade na estrada para Valença.","-39.0144004821777","-13.0349998474121",NA,NA,NA,NA,NA,"HUEFS0142042",NA,"13826",NA,NA,NA,"Angiospermae","Fabales","22488","auto",NA,NA,"2014","12",NA,"Rosanae",NA,NA,NA
"312","2020-05-08 11:11:44-03","UEFS","HUEFS","254961","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Cunha, S.","2000","12","15","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"HUEFS0254961",NA,NA,NA,NA,NA,"Angiospermae","Fabales","29995","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"313","2020-05-08 11:11:44-03","UEFS","HUEFS","254960","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Giordano, L.C.S.","1988","09","12","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"HUEFS0254960",NA,"450",NA,NA,NA,"Angiospermae","Fabales","57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"314","2020-05-08 11:11:44-03","UEFS","HUEFS","254962","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Lima, H.C.de","2001","08","01","Brasil","Bahia","Pau Brasil","Vadiação, Fazenda Bom Jardim. Propriedade Cosme Leoni.","-39.6511001586914","-15.4642000198364",NA,NA,NA,NA,"Floresta sobe encosta de morros mamelonares, alta e densa, em vários estágios de regeneração.","HUEFS0254962",NA,"5831",NA,NA,NA,"Angiospermae","Fabales","26306","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"315","2019-01-23 13:15:57-02","F","FMNH-SEEDPLANTS","V0093534F","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelminthica","Andira anthelminthica",NA,NA,"H. W. Schott",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0093534F","V0093534F_01","s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Syntype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"316","2019-09-04 18:38:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Andira","stipulacea","Andira stipulacea",NA,NA,"Gómez","1836",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"317","2019-01-23 12:26:35-02","F","FMNH-SEEDPLANTS","V0058857F","PreservedSpecimen","Plantae","Fabaceae","Andira","stipulacea","Andira stipulacea",NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0058857F","V0058857F_01","s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Isotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"318","2020-04-29 16:29:47-03","UFVJM","HDJF","2823","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Honda, S","Martini, RAA","2005","09","22","Brasil","São Paulo","Cubatão","Indústria COPEBRÁS. Trilha 2 (10 a 100 m.s.m.)","-46.399722","-23.841389","-46.399722","-23.841389",NA,NA,NA,"HDJF002823","HDJF002823_01","113","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"319","2019-01-25 15:40:04-02","IAC","IAC","10701","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","D.M. Dedecca","J.A. Cunha","1948","10","12","Brasil","São Paulo",NA,"Estação Experimental de Ibití",NA,NA,NA,NA,NA,NA,"Nome popular: angelim, angelim amargoso, paú de morcego",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1949","06","08",NA,NA,NA,NA
"320","2019-01-25 15:40:04-02","IAC","IAC","18065","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","D.M. Dedecca","W.E. Kerr","1955","10","06","Brasil","São Paulo","Piracicaba","Coletado na Escola Agrícola","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,"Nome popular: angelim pintado",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1955","10","11",NA,NA,NA,NA
"321","2019-01-25 15:40:04-02","IAC","IAC","18170","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","M. Arroyo","J.F. Cunha","1956","03","07","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Nome popular: fruta de morcego",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","06","07",NA,NA,NA,NA
"322","2019-01-25 15:40:04-02","IAC","IAC","19037","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","M. Arroyo","H.M. Souza","1964","09","15","Brasil","São Paulo","Cabreúva",NA,"-47.1328","-23.3075","-47.1328","-23.3075",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","06","15",NA,NA,NA,NA
"323","2019-01-25 15:40:04-02","IAC","IAC","20983","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","M. Arroyo","H.F. Leitão Filho","1969","09","29","Brasil","São Paulo","Taubaté","Rodovia Taubaté-São l.do Parautinga","-45.5553","-23.0264","-45.5553","-23.0264",NA,NA,NA,NA,NA,"908",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","06","29",NA,NA,NA,NA
"324","2019-01-25 15:40:04-02","IAC","IAC","23451","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","M. Arroyo","J.C. Novaes","1894","12","15","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","06","15",NA,NA,NA,NA
"325","2019-01-25 15:40:04-02","IAC","IAC","23456","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","M. Arroyo","A. Usteri","1907","10","06","Brasil","São Paulo","São Paulo","Bairro de Villa Mariana","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","06","06",NA,NA,NA,NA
"326","2019-01-25 15:34:53-02","IAC","IAC","43200","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; V.S. Ramos & E. Furlan","2000","11","07","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho, indivíduo Z 12.3","-47.091717","-23.761081","-47.091717","-23.761081",NA,NA,NA,NA,NA,"3493",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","11","07",NA,NA,NA,NA
"327","2019-01-25 15:40:04-02","IAC","IAC","50308","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","G.A.D.C. Franco","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","11","13","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 18, indivíduo I 0395",NA,NA,"459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","03","20",NA,NA,NA,NA
"328","2019-01-25 15:40:04-02","IAC","IAC","51215","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","J.Y. Tamashiro","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","10","07","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,"nome popular: olho de cabra",NA,NA,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","05","07",NA,NA,NA,NA
"329","2019-01-25 15:40:04-02","IAC","IAC","52041","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","J.A.M.A. Gomes & C. Aquino","J.A.M.A. Gomes & C. Aquino","2009","11","02","Brasil","São Paulo","Espírito Santo do Pinhal","Divisa do município. FL-D2.","-46.706389","-22.261111","-46.706389","-22.261111",NA,NA,NA,NA,NA,"823",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","02",NA,NA,NA,NA
"330","2019-01-25 15:40:04-02","IAC","IAC","54678","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","J.A.M.A. Gomes","J.A.M.A. Gomes; A.C. Neves & H.R. Gonçalves","2001","10","16","Brasil","São Paulo","Ubatuba","Estação Experimental-IAC, Horto; Rio Ipiranga próximo á Cachoeira Macaco","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","08","22",NA,NA,NA,NA
"331","2019-01-25 15:40:04-02","IAC","IAC","19591","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia elliptica","(Vell.) J.F.Macbr.","M. Arroyo","H.F. Leitão Filho","1967","09","10","Brasil","São Paulo","São Carlos","Próximo a estrada da cidade a beira da Rodovia","-47.8908","-22.0175","-47.8908","-22.0175",NA,NA,NA,NA,NA,"198",NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,"1975","06","10",NA,NA,NA,NA
"332","2019-01-25 15:40:04-02","IAC","IAC","19735","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia elliptica","(Vell.) J.F.Macbr.","H.F. Leitão Filho","H.F. Leitão Filho","1968","01","30","Brasil","São Paulo","Sete Barras","Nativa na Rodovia para São Miguel Arcanjo","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,NA,NA,NA,"301",NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,"1968","02","08",NA,NA,NA,NA
"333","2019-01-25 15:40:04-02","IAC","IAC","19817","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia elliptica","(Vell.) J.F.Macbr.","M. Arroyo","H.F. Leitão Filho","1968","01","06","Brasil","São Paulo","Campinas","Rodovia Campinas-Mogo-Mirim","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"267",NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,"1975","06","06",NA,NA,NA,NA
"334","2019-01-25 15:40:04-02","IAC","IAC","19887","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia elliptica","(Vell.) J.F.Macbr.","H.F. Leitão Filho","H.F. Leitão Filho","1968","04","21","Brasil","São Paulo","Santo Antônio de Posse",NA,"-46.9194","-22.6061","-46.9194","-22.6061",NA,NA,"(Material que é igual ao nº19735)",NA,NA,"379",NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,"1968","05","07",NA,NA,NA,NA
"335","2019-01-25 15:40:04-02","IAC","IAC","19888","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia elliptica","(Vell.) J.F.Macbr.","M. Arroyo","H.M. Souza","1968","05","05","Brasil","São Paulo","Indaiatuba",NA,"-47.2181","-23.0903","-47.2181","-23.0903",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,"1975","06","05",NA,NA,NA,NA
"336","2019-01-25 15:40:04-02","IAC","IAC","21859","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia elliptica","(Vell.) J.F.Macbr.","M. Arroyo","H.F. Leitão Filho","1971","08","11","Brasil","São Paulo","Pariquera-Açu","Estação Experimental de Pariquera-Açú","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"1248",NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,"1975","06","11",NA,NA,NA,NA
