"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"390","2019-01-25 15:45:13-02","IAC","IAC","31414","S","Plantae","Primulaceae-2.Theophrastoideae","Clavija","nutans","Clavija nutans","L.C. Bernacci","133",NA,NA,NA,NA,"Brasil",NA,NA,"duplicata n@ 215",NA,NA,NA,"(Vell.) B.Ståhl","R.B. Torres","São Paulo","Ribeirão Preto","Reserva Santa Teresa","-47.8103","-21.1775",NA,NA,NA,"-47.8103","-21.1775","2010","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-01-25 15:45:13-02","IAC","IAC","31444","S","Plantae","Primulaceae-2.Theophrastoideae","Clavija","nutans","Clavija nutans","L.C. Bernacci","163","1985","05","21",NA,"Brasil",NA,NA,"unicata no. 318",NA,NA,NA,"(Vell.) B.Ståhl","R.B. Torres","São Paulo","Ribeirão Preto","Reserva Santa Tereza, Floresta Semidecidua degradada","-47.8103","-21.1775",NA,NA,NA,"-47.8103","-21.1775","2010","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-01-25 15:45:13-02","IAC","IAC","52520","S","Plantae","Primulaceae-2.Theophrastoideae","Clavija","nutans","Clavija nutans","O. Kotchetkoff-Henriques","748","2002","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) B.Ståhl","M. Groppo Jr.","São Paulo","Ribeirão Preto",NA,"-47.829179","-21.095975",NA,NA,NA,"-47.829179","-21.095975","2006","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-01-27 18:25:25-03","IAC","IAC","57553","S","Plantae","Primulaceae-2.Theophrastoideae","Clavija","nutans","Clavija nutans","L.F. Souza","1242","2004","09","26",NA,"Brasil",NA,NA,"Coordenadas originais: 18°26#?#22S, 51°59#?#43W",NA,NA,NA,"(Vell.) B.Ståhl","L.F. Souza","Goiás","Serranópolis","RPPN Pousada das Araras","-51.995278","-18.439444",NA,NA,NA,"-51.995278","-18.439444","2004","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-01-27 18:25:25-03","IAC","IAC","57554","S","Plantae","Primulaceae-2.Theophrastoideae","Clavija","nutans","Clavija nutans","L.F. Souza","3124","2005","07","27",NA,"Brasil",NA,NA,"Coordenadas originais: 18°26#?#22S, 51°59#?#43W",NA,NA,NA,"(Vell.) B.Ståhl","L.F. Souza","Goiás","Serranópolis","RPPN Pousada das Araras","-51.995278","-18.439444",NA,NA,NA,"-51.995278","-18.439444","2005","07","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-01-27 18:25:25-03","IAC","IAC","57555","S","Plantae","Primulaceae-2.Theophrastoideae","Clavija","nutans","Clavija nutans","F.A.G. Guilherme; L.F. Souza; C.P. Coelho & W.P. Bernasol","1780","2009","07","15",NA,"Brasil",NA,NA,"Coordenadas originais: 17°56#?#00S, 51°46#?#00W",NA,NA,NA,"(Vell.) B.Ståhl","F.A.G. Guilherme; et al.","Goiás","Jataí","Fazenda Cláudio Vilela","-51.766667","-17.933333",NA,NA,NA,"-51.766667","-17.933333","2009","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-07-23 12:23:47-03","CEPLAC","CEPEC","124054","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","M. Groppo Jr.","1255","2006","12","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Groppo","São Paulo","ribeirão preto","Fazenda Olho D'água.","-47.8","-21.166667",NA,NA,NA,"47W48'","21S10'",NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"397","2020-07-23 12:23:47-03","CEPLAC","CEPEC","145664","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","J.M. Silva","6575",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"J.M. Silva","Paraná","diamante do norte",NA,"-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-11-04 17:30:57-03","UEM","HUEM","15964","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Romagnolo, MB","2054","2009","05","19",NA,"Brasil",NA,NA,"Flores e inflorescências de coloração laranja; Floresta Estacional Semidecidual","HUEM000013330",NA,NA,"(Vell.) B.Ståhl","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, próximo ao Ribeirão Conceição","-52.866944","-22.596667","297","297","HUEM000013330","-52.866944","-22.596667","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-11-04 17:30:57-03","UEM","HUEM","16274","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Barragam, F","4","2009","10","30",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5m de altura, flores de coloração laranja.; Floresta Estacional Semidicidual.","HUEM000013331",NA,NA,"(Vell.) B.Ståhl","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.","-52.898639","-22.584133","256","256","HUEM000013331","-52.898639","-22.584133","2009","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-11-04 17:30:57-03","UEM","HUEM","16430","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Macedo, CR","8","2009","12","04",NA,"Brasil",NA,NA,"Arvoreta, ca. 15m de altura, botões de coloração creme.; Floresta Estacional Semidicidual.","HUEM000013329",NA,NA,"(Vell.) B.Ståhl","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Área de reflorestamento, próxima ao Rio Paranapanema.","-52.883333","-22.616667",NA,NA,"HUEM000013329","-52.883333","-22.616667","2009","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-11-04 17:30:57-03","UEM","HUEM","21458","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Romagnolo, MB","3216","2011","09","20",NA,"Brasil",NA,NA,"Arbustiva, cerca de 2 m de altura; frutos maturos de coloração laranja.; Floresta Estacional Semidecidual.","HUEM000013332",NA,NA,"(Vell.) B.Ståhl","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Arara","-52.88325","-22.627","282","282","HUEM000013332","-52.88325","-22.627","2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-11-04 17:30:57-03","UEM","HUEM","23788","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Landgraf, GO","86","2011","01","19",NA,"Brasil",NA,NA,"arbusto; flores e frutos coloração laranja.; Floresta Estacional Semidecidual","HUEM000010812",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","Querência do Norte","RPPN Santa Mariana","-53.454167","-22.925972","323","323","HUEM000010812","-53.454167","-22.925972","2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-11-04 17:30:31-03","UEM","HUEM","26015","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Pacifico, RB; Rosado; Pulzatto, MM; Bento Fernandes, CE; Pereira, CS","71","2013","05","20",NA,"Brasil",NA,NA,"Arbustiva, cerca de 1 m de altura. Fruto imaturo verde e maturo alaranjado.","HUEM000024483",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","São Pedro do Paraná","rio Paraná, ribierão São Pedro, margem direita","-53.221106","-22.75755","235","235",NA,"-53.221106","-22.75755","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-11-04 17:30:31-03","UEM","HUEM","7322","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","C.M.Sakuragui; et al.","1197","2000","10","20",NA,"Brasil",NA,NA,"Arbusto, aproximadamente 1,0m de altura. Flores alaranjadas.","HUEM000010073",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.900278","-22.607222",NA,NA,"HUEM000010073","-52.900278","-22.607222","2012","05","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-11-04 17:30:31-03","UEM","HUEM","23602","Extra","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","M.M.R.Scoarize; Rosado; Pacifco, RB; Ma.C.Souza; E.D.Mauri; Rodrigues, S","13","2012","07","05",NA,"Brasil",NA,NA,"arbusto, cerca de 1,5m de altura; flores alaranjadas; sub-bosque, local sombreado.","HUEM000024480",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Mato Grosso do Sul","Batayporã","rio Baía, margem direita, mata da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,NA,"2019","11","27","52218","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-11-04 17:30:31-03","UEM","HUEM","3388","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","I.Tanaka","90","1999","01","28",NA,"Brasil",NA,NA,"Material vegetativo.","HUEM000024486",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Mato Grosso do Sul","Batayporã","Rio Ivinhema","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,NA,"2019","11","27","52218","auto",NA,NA,NA,NA,NA,NA,NA
"407","2020-11-04 17:30:31-03","UEM","HUEM","2042","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A.Soares; Assis, MA","s.n.","1988","05","08",NA,"Brasil",NA,NA,"Arbusto não ramificado; flores e frutos alaranjados.","HUEM000024478",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Finado Raimundo","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,"2019","11","27","85335","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-11-04 17:30:31-03","UEM","HUEM","17809","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Almeida, CG; Rosa, GS; Ma.C.Souza; Rodrigues, S; G.F.Pereira","52","2010","04","29",NA,"Brasil",NA,NA,"arbusto; flores alaranjadas; interior sombreado da floresta; Floresta da lagoa Finado Raimundo","HUEM000024482",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Parque Estadual do Rio Ivinhema","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,"2019","11","27","85335","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-11-04 17:30:31-03","UEM","HUEM","1117","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","P.H.Lustosa","06","1988","01","22",NA,"Brasil",NA,NA,"Arbustiva. Folhas brilhantes. Botões florais castanhos.","HUEM000024485",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, Lagoa do Finado Raimundo.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"2019","11","27","63482","auto",NA,NA,NA,NA,NA,NA,NA
"410","2020-11-04 17:30:57-03","UEM","HUEM","10374","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Janunzzi, AM","871","2003","06","29",NA,"Brasil",NA,NA,"arbusto com aproximadamente 1,5 m de altura; frutos verdes, redondos.","HUEM000013327",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013327",NA,NA,"2012","05","02","16110","auto",NA,NA,NA,NA,NA,NA,NA
"411","2020-11-04 17:30:57-03","UEM","HUEM","10079","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lorenzetti, E; Janunzzi, AM","794","2003","03","09",NA,"Brasil",NA,NA,"arbusto até 1,5 m de altura; folhas sem pecíolo; flores alaranjadas; folhas coriáceas.","HUEM000013328",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, parcelas no rio Paranapanema; R1 abaixo da usina","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013328",NA,NA,"2012","05","02","16110","auto",NA,NA,NA,NA,NA,NA,NA
"412","2020-11-04 17:30:57-03","UEM","HUEM","9678","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Janunzzi, AM; Lorenzetti, E","591","2002","10","19",NA,"Brasil",NA,NA,NA,"HUEM000013325",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013325",NA,NA,"2012","05","02","16110","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-11-04 17:30:57-03","UEM","HUEM","8861","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Rosa, CILF; Janunzzi, AM","41","2001","11","10",NA,"Brasil",NA,NA,"arbusto até 1,8 m de altura; folhas somente no ápice do caule; frutos verdes e amarelos.","HUEM000013324",NA,NA,"(Vell.) B.Ståhl","Rosa, GS","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do mico.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013324",NA,NA,"2012","05","02","16110","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-11-04 17:30:31-03","UEM","HUEM","9152","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Rosa, CILF; colaboradores","266","2002","04","28",NA,"Brasil",NA,NA,"arbusto até 1,5 m de altura; folhas só no ápice; frutos verdes.","HUEM000013323",NA,NA,"(Vell.) B.Ståhl","Rosa G.S.","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Paranapanema","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013323",NA,NA,"2012","05","02","16110","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-11-04 17:30:31-03","UEM","HUEM","9541","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Janunzzi, AM; Lorenzetti, E","459","2002","09","07",NA,"Brasil",NA,NA,"arbusto até 80 cm de altura; frutos alaranjados; folhas no ápice.","HUEM000013326",NA,NA,"(Vell.) B.Ståhl","Rosa G.S.","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Paranapanema.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013326",NA,NA,"2012","05","02","16110","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-11-04 17:30:31-03","UEM","HUEM","7555","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","I.Tanaka","251","1998","08","26",NA,"Brasil",NA,NA,"Porte arbustivo (0,3-8,0 de altura). Cresce na sombra.","HUEM000024484",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Paraná","Porto Rico","rio Paraná, Canal Curutuba, espigão do Macaco.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"2019","11","27","18063","auto",NA,NA,NA,NA,NA,NA,NA
"417","2020-11-04 17:30:31-03","UEM","HUEM","7830","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Fachini, MP","804","1998","06","25",NA,"Brasil",NA,NA,"Arbórea; presença de frutos.","HUEM000024481",NA,NA,"(Vell.) B.Ståhl","Fachini, MP","Paraná","Porto Rico","rio Paraná, margem esquerda, canal Cortado, ponto 23","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"1999",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"418","2020-11-04 17:30:31-03","UEM","HUEM","26780","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Tanaka, I;","s.n.","1998","07","29",NA,"Brasil",NA,NA,"Material vegetativo.","HUEM000024479",NA,NA,"(Vell.) B.Ståhl","In Flora do Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,"2019","11","27","25063","auto",NA,NA,NA,NA,NA,NA,NA
"419","2021-03-10 11:38:54-03","UNILA","EVB","1236","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Buttura, E.","733","1981","12","09",NA,"Brasil",NA,NA,NA,"EVB001236",NA,NA,"(Vell.) B.Ståhl",NA,"Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889",NA,NA,"EVB001236","54º17'44''W","24º4'8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-11-12 16:59:05-03","UEL","FUEL","42331","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Marestoni, TM; Cervigne, NS; Francisco, EM","14","2007","05","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Vieira, AOS; Marestoni, TM","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,"-51.701667","-22.688333","2007","12","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-11-12 16:59:05-03","UEL","FUEL","42535","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Marestoni, TM; Cotarelli, VM; Francisco, EM","68","2007","08","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Vieira, AOS; Marestoni, TM","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,"-51.701667","-22.688333","2007","12","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-11-12 16:59:05-03","UEL","FUEL","44334","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Cotarelli, VM; Francisco, EM","319","2008","09","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Cotarelli, VM","Paraná","Lupionópolis","RPPN Mata São Pedro","-51.666667","-22.683333",NA,NA,NA,"-51.666667","-22.683333","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-11-12 16:59:05-03","UEL","FUEL","32913","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Kinupp, VF","53","1996","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Marestoni, TM","Paraná","Guairaçá","Fazenda Candiais","-52.6856002807617","-22.9344005584717",NA,NA,NA,NA,NA,"2008","03","31","23199","auto",NA,NA,NA,NA,NA,NA,NA
"424","2020-11-12 16:59:05-03","UEL","FUEL","14457","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Chesini, AC","2","1994","06","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Rossetto, EFS","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2017","10","25","54606","auto",NA,NA,NA,NA,NA,NA,NA
"425","2020-11-12 16:59:05-03","UEL","FUEL","14385","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Sasaki, LT","s.n.","1994","06","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Lupo, R","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"1996",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-11-12 16:59:05-03","UEL","FUEL","14337","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Artem, L","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Rossetto, EFS","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2017","10","25","54606","auto",NA,NA,NA,NA,NA,NA,NA
"427","2020-11-12 16:59:05-03","UEL","FUEL","11975","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Almeida, FS","13","1994","06","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Rossetto, EFS","São Paulo","Teodoro Sampaio","Trilha da Lagoa Verde; Pq. Estadual Morro do Diabo, Pq. Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2017","10","25","54606","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-11-12 16:59:05-03","UEL","FUEL","11976","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Cenciareli, RA","s.n.","1994","06","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Ericales","(Vell.) Stahl","Rossetto, EFS","São Paulo","Teodoro Sampaio","Trilha da Lagoa Verde; Pq. Estadual Morro do Diabo, Pq. Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2017","10","25","54606","auto",NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:08:26-03","UnB","UB","157709","PreservedSpecimen","Plantae","Primulaceae","Clavija","integrifolia","Clavija integrifolia","Souza, HM","19750","1968","02","05","Southern America","Brasil",NA,NA,"Floresce em dezembro e frutifica em fevereiro.; Arbusto de até 2mts.; Nativa em solo arenoso.",NA,"Dicotyledoneae",NA,"Mart. & Miq.","Leitão Filho, HF","São Paulo","Viracopos",NA,NA,NA,NA,NA,NA,NA,NA,"1968","03","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:08:26-03","UnB","UB","88766","PreservedSpecimen","Plantae","Primulaceae","Clavija","integrifolia","Clavija integrifolia","Fonseca, ML","5782","2005",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Miq.","Fonseca, ML","Goiás","Goianápolis","Goianápolis, Parque Estadual Altamiro de Moura Pacheco-PEAMP","-49.113333","-16.535444",NA,NA,NA,"-49.113333","-16.535444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:08:26-03","UnB","UB","91361","PreservedSpecimen","Plantae","Primulaceae","Clavija","integrifolia","Clavija integrifolia","Pires, JM","9484","1963","04","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Miq.","Barroso, GM","Distrito Federal","Sobradinho","Zona do Calcáreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:08:26-03","UnB","UB","91373","PreservedSpecimen","Plantae","Primulaceae","Clavija","integrifolia","Clavija integrifolia","Silva, PE","R6963","1993","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Miq.","Incógnito","Mato Grosso","Rondonópolis","12 Km da cidade na Fz. Furninha","-54.616667","-16.483333",NA,NA,NA,"-54.616667","-16.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:08:26-03","UnB","UB","199938","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Antunes, EC; Antunes, LL","136","2012","03","22","Southern America","Brasil",NA,NA,"Mata seca decídua, sub bosque","UB0031242","Dicotyledoneae",NA,"(Vell.) Stahl",NA,"Mato Grosso","Comodoro",NA,"-42.355556","-13.744167",NA,NA,"UB0031242","-42.355556","-13.744167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:08:26-03","UnB","UB","157710","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Irwin, HS","19074","1968","01","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Vell.) Stahl","Stahl, B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:08:26-03","UnB","UB","164030","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Zanatta, MRV; Faria, JEQ; Oliveira, DR","538","2010","05","29","Southern America","Brasil",NA,NA,"Subarbusto (50cm). Flor laranja vivo. Bonita.; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Vell.) Stahl","Zanatta, MRV","Goiás","Montes Claros de Goiás","Fazenda Funil.","-51.851389","-15.869722","287","287",NA,"-51.851389","-15.869722","2010","05","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:08:26-03","UnB","UB","179842","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4254","2012","03","27","Southern America","Brasil",NA,NA,"Convênio UnB/Oxford; Arbusto 1,2m. Flores laranja. Frutos imaturos verde; Interior da mata ciliar","UB0031418","Dicotyledoneae",NA,"(Vell.) Stahl",NA,"Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.038056","-17.4925","475","475","UB0031418","-50.038056","-17.4925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-01 15:08:26-03","UnB","UB","210888","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP260","2012","10","09","Southern America","Brasil",NA,NA,"Foto (exsicata); Arbusto, 1m; Mata ciliar. Solo areno-argiloso",NA,"Dicotyledoneae",NA,"(Vell.) Stahl","Proença, CEB","Goiás","Edéia","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225","478","478",NA,"-50.078611","-17.7225","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-01 15:08:26-03","UnB","UB","211567","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","MCFPAA22","2012","08","16","Southern America","Brasil",NA,NA,"Mata seca próximo à mata ciliar. Latossolo pedregoso",NA,"Dicotyledoneae",NA,"(Vell.) Stahl",NA,"Goiás","Edéia","Rio dos Bois, Fazenda Tupi (MCFPAA)","-50.1004","-17.7861","490","490",NA,"-50.1004","-17.7861","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-01 15:08:26-03","UnB","UB","211640","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC31","2012","08","17","Southern America","Brasil",NA,NA,"Arbusto, 2m. Frutos verdes; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,"Dicotyledoneae",NA,"(Vell.) Stahl","Proença, CEB","Goiás","Edéia","Fazenda Tupi (MCFPAC)","-50.1012","-17.788","395","395",NA,"-50.1012","-17.788","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
