"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"144","2020-06-29 09:30:38-03","UFRRJ","RBR","18043","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","J.B. Baitello","1995","06","16","S.J. Silva-Neto","1991","12","14","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Caminho de Barrelão a Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00018043","RBR00018043","03",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:31:10-03","MBM","MBM","385596","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2013","10","14","Adenesky-Filho, E.","2011",NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM385596","MBM385596","s.n.","Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:31:10-03","MBM","MBM","391731","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2013","06","14","Maçaneiro, J.P.","2012","10","25","Brazil","Santa Catarina","Botuverá","Calver Mineração Ltda","-49.131389","-27.204722","-49.131389","-27.204722","360","360","MBM391731","MBM391731","37","Arbusto; altura 2m.; Floresta Ombrófila Densa; interior de mata.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:31:10-03","MBM","MBM","427505","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2016","12",NA,"Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","2014","08","20","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí","-49.2075","-27.123889","-49.2075","-27.123889","653","653","MBM427505",NA,"107","Arvoreta.; Floresta Ombrófila Densa Montana. Encosta.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:31:10-03","MBM","MBM","427505","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2016","12",NA,"Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","2014","08","20","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.2075","-27.123889","-49.2075","-27.123889","653","653","MBM427505",NA,"107","Floresta Ombrófila Densa Montana. Encosta.; Floresta Ombrófila Densa Montana. Encosta.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:31:10-03","MBM","MBM","151449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Werff, H. van der",NA,NA,NA,"Mello-Silva, R.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Maria da Fé","Córrego próximo à cidade","-45.375301361084","-22.3080997467041",NA,NA,NA,NA,"MBM151449","MBM151449","52",NA,"21815","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:31:10-03","MBM","MBM","122302","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Werff, H. van der",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM122302","MBM122302","539",NA,"61623","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:31:10-03","MBM","MBM","12134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Assis, L.C.S.","2005","02","21","Koczicki, C.","1969","09","17","Brazil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM012134","MBM012134","s.n.","Flor creme, arvoreta da mata","61623","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:31:10-03","MBM","MBM","5706","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2009","06","30","Lindeman, J.C.; et al.; et al.","1966","08","09","Brazil","Paraná","Cerro Azul","Forest road along Rio Ponta-Grossa","-49.261100769043","-24.823600769043",NA,NA,"425","425","MBM005706","MBM005706","2146","Tree, 10 cm diam, 9m tall.","32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:31:10-03","MBM","MBM","409731","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2017","08","24","Vieira, A.O.S.","1990","12","17","Brazil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"MBM409731","MBM409731","s.n.","Árvore ca. 8m alt.; CAP 35cm, ind. no. 1221.","21990","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:31:10-03","MBM","MBM","176048","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, J.B.",NA,NA,NA,"Melo, M.R.F.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"MBM176048","MBM176048","754",NA,"37574","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-03 18:57:21-03","MNHN","RECOLNAT_MNHN_P","P01955834","PreservedSpecimen",NA,"Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Glaziou, A.","1869","3","27","Brasil","Rio de Janeiro",NA,"Serra do Couto",NA,NA,NA,NA,NA,NA,"P01955834","P01955834_01",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01955834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"3091",NA,NA,NA
"156","2015-09-03 18:57:21-03","MNHN","RECOLNAT_MNHN_P","P01955836","PreservedSpecimen",NA,"Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Regnell, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01955836","P01955836_01",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01955836' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"II 239",NA,NA,NA
"157","2015-09-03 18:57:21-03","MNHN","RECOLNAT_MNHN_P","P01955837","PreservedSpecimen",NA,"Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Regnell, A.",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P01955837","P01955837_01",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01955837' target='other'> <mi>dwc_moreinfo</mi></a>","25710","auto",NA,NA,NA,"hb",NA,NA,NA,"II 239",NA,NA,NA
"158","2015-09-03 18:57:21-03","MNHN","RECOLNAT_MNHN_P","P01955835","PreservedSpecimen",NA,"Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Regnell","1864","10","1","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P01955835","P01955835_01",NA,"Reçu le 7 aout 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01955835' target='other'> <mi>dwc_moreinfo</mi></a>","25710","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:37:05-03","UFMG","BHCB","185807","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,"2016","02","12","Gontijo, FD; Tameirão Neto, E; Souza, DT","2014","08","22","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.406817","-19.208758","-43.406817","-19.208758","852","852","BHCB185807",NA,"1179","Arbóreo; Floração; Floresta estacional semidecidual",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:37:05-03","UFMG","BHCB","185667","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,"2016","02","12","Tameirão Neto, E; Campos, RDL","2014","01","25","Brasil","Minas Gerais","Itabira",NA,"-43.261931","-19.612842","-43.261931","-19.612842",NA,NA,"BHCB185667",NA,"5574","Arbóreo; Frutificação; Mata do Borrachudo, altura 8m; Floresta estacional semidecidual",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:37:05-03","UFMG","BHCB","39252","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Brina, AE","1997","07",NA,"Brasil","Minas Gerais",NA,"Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","mata ciliar.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:37:05-03","UFMG","BHCB","816","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Schwacke, CAW","1904",NA,NA,"Brasil","Minas Gerais",NA,"Taquaral.",NA,NA,NA,NA,NA,NA,NA,NA,"9577",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:37:05-03","UFMG","BHCB","23727","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Tameirão Neto, E; Werneck, MS","1991","08",NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,"828","Arbóreo.","22016","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:37:05-03","UFMG","BHCB","23727","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Tameirão Neto, E; Werneck, MS","1991","08",NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,"828","Arbóreo.","22016","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:37:05-03","UFMG","BHCB","814","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Schwacke, CAW","1904",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"11686",NA,"44599","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:37:05-03","UFMG","BHCB","107402","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Mendes, MS; Brina, AE",NA,NA,NA,"Brasil","Minas Gerais","Congonhas","Mineração Casa de Pedra, Corpo Norte - CSN","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,"s.n.","Hábito:arbóreo","16368","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:37:05-03","UFMG","BHCB","38031","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"s.n.",NA,"57119","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:19:20-03","UFPR","UPCB","68266","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2010","01","01","Brotto, M.L.","2010","06","04","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual Três Picos, em frente ao Pico Capacete.","-42.724444","-22.331389","-42.724444","-22.331389","1750","1750",NA,NA,"452","Árvore 5m, frutos imaturos. Floresta ombrófila densa montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:19:20-03","UFPR","UPCB","79471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, M.L.","2010","06","21","Zangaro Filho, W.","1990","12","07","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 10m alt.; CAP 28cm, ind. No. 940, área de estudo..","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-12-29 15:17:00-02","MO","MOBOT","100162849","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"L. Schumm","2004","8",NA,"Brazil","Minas Gerais",NA,"Parque Nacional do Itatiaia (Alto dos Brejos), Bocaina de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,"Schumm 068",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"171","2013-12-06 10:29:00-02","MO","MOBOT","100658137","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","L.C.S. Assis",NA,NA,NA,"Leandro C. S. Assis|et al.","2006","11","27","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Interior da floresta, às margens do rio Camburi.","-46.7377777","-23.9972222",NA,NA,"770.00000000",NA,NA,NA,"Assis 1196",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1497782","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","H. van der Werff (MO)",NA,NA,NA,"Renato de Mello-Silva|et al.","1989","10","22","Brazil","Minas Gerais",NA,"Maria Da Fe: Córrago com mata ciliar próximo a cidade.",NA,NA,NA,NA,"1278.00000000",NA,NA,NA,"Mello-Silva 65",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1497784","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","H. van der Werff (MO)",NA,NA,NA,"J. Cordeiro","1987","9","17","Brazil","Paraná",NA,"Sesmaria, Rio Capivari (mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro 539",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","1497787","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","H. van der Werff (MO)",NA,NA,NA,"Renato de Mello-Silva|et al.","1989","10","22","Brazil","Minas Gerais",NA,"Maria Da Fe: Córrego com mata ciliar próximo a cidade.",NA,NA,NA,NA,"1278.00000000",NA,NA,NA,"Mello-Silva 52",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-03-03 13:42:00-03","MO","MOBOT","1497789","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","H. van der Werff (MO)",NA,NA,NA,"Julio A. Lombardi","1997","7","15","Brazil","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, São Roque de Minas.","-46.52","-20.30555",NA,NA,NA,NA,NA,NA,"Lombardi 1938",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-01-20 12:09:00-02","MO","MOBOT","3138572","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Werff",NA,NA,NA,"Armando C. Cervi","2004","11","4","Brazil","Santa Catarina",NA,"Rodovia Garuva-Guaratuba, Ponte do 15 (mun. Garuva) Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Cervi 8740",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2012-07-28 05:08:00-03","MO","MOBOT","3139277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Werff",NA,NA,NA,"* SILVA","2004","11","23","Brazil","Paraná",NA,"Fazenda Mato Limpo, Bernech (Mun. Adrianópolis) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"SILVA 4217",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2018-06-26 05:23:00-03","MO","MOBOT","3139967","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Pedro Moraes(HUEFS)",NA,NA,NA,"Pedro Fiaschi|W. Wayt Thomas|André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão","2003","11","2","Brazil","Bahia",NA,"Barro Preto: Serra da Pedra Lascada. 13, 7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.","-39.53611","-14.77027",NA,NA,NA,NA,NA,NA,"Fiaschi 1774",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2012-07-28 05:08:00-03","MO","MOBOT","3142185","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","van der Werff",NA,NA,NA,"* SILVA","1989","10","22","Brazil","Minas Gerais",NA,"Maria Da Fé: Córrego com mata ciliar próximo á cidade.",NA,NA,NA,NA,"1278.00000000",NA,NA,NA,"SILVA 65",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"180","2012-07-28 05:08:00-03","MO","MOBOT","3142186","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","van der Werff",NA,NA,NA,"* SILVA","1989","10","22","Brazil","Minas Gerais",NA,"Maria da fé: Córrego com mata ciliar próximo á cidade.",NA,NA,NA,NA,"1278.00000000",NA,NA,NA,"SILVA 52",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-10 04:40:00-03","MO","MOBOT","3359765","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","J.B. Baitello",NA,NA,NA,"Pedro L. R. de Moraes","2001","10","13","Brazil",NA,NA,"Santa Rita de Caldas, MG, estrada para Ouro Fino.","-46.3525","-22.09083",NA,NA,NA,NA,NA,NA,"Moraes 2499",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","12126",NA,"Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M. S. Kropf/25-08-2004",NA,NA,NA,"L. Kollmann; et al","1999","07","20","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"MBML012126","MBML012126","2698","Arvoreto 13m. DAP 24cm. Fuste 11m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","3374",NA,"Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M. S. Kropf/25-08-2004",NA,NA,NA,"W. Pizziolo","1985","11","25","Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333","40W33'10","19S57'12",NA,NA,"MBML003374","MBML003374","242","Arbusto 2m, 1cm de diâmetro, ramos jovens bruno tomentoso, flores verde claras, semi-sombra, capoeirão ripário.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5421","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Quinet A.","2010","09","15","Stival- Santos A.; Legal E.; Meyer D.; Silveira S.","2010","04","24","Brasil","Santa Catarina","Angelina",NA,"-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,NA,NA,"2581","FURB 25889; Arbusto; FOD; HABITAT: FOD; DESC: Arbusto","25961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3351","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Sevegnani, L.","2009","07",NA,"Dreveck, S.; Carneiro, F.E.; Carneiro, F.E.","2009","06","13","Brasil","Santa Catarina","Rio d'Oeste","Santa Luzia, Três Luiz","-49.7966995239258","-27.1924991607666",NA,NA,NA,NA,"HUCO003351",NA,"1008","Florística IFFSC 570, Lat.: 27° 05' 22 S; Log.: 49° 51' 27 O; Altitude: 401 m, FURB 13616; Arbustivo, estádio de sucessão médio de regeneração; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbustivo, estádio de","21736","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-07-11 08:30:59-03","ICAUFMG","MCCA","2576","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"OLIVEIRA, O.S.","2017","06","06","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"MCCA02690","MCCA02690",NA,"Mata ciliar; domínio de Floresta Semidecidual; terreno plano e pouca influência antrópica recente.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-04 11:05:32-03","UFRB","HURB","14216","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Victor Jr., V.","2013","01","10","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014216",NA,"504",NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-04 11:05:32-03","UFRB","HURB","14217","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Victor Jr., V.","2013","01","08","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000014217",NA,"120",NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-04 11:05:32-03","UFRB","HURB","20507","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Souza, J.S.","2007","11","02","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020507",NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-04 11:05:32-03","UFRB","HURB","3613","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","J.B. Baitello","2004","10",NA,"Robim, M.J.","1987","10","08","Brasil","São Paulo","Campos do Jordão","parque estadual, Instituto Florestal; região do ribeirão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"HURB000003613",NA,"475","<ll>dwc_commonname:</ll> canela","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-15 15:30:57-03","UNESP-RC","HRCB","14339","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, J.B.","1991","10","29","Moraes, P.L.R. de","1990","11","03","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700",NA,NA,"309","Árvore 4m de altura - sub-bosque.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-15 15:30:57-03","UNESP-RC","HRCB","17778","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Moraes, P.L.R. de","1994",NA,NA,"Moraes, P.L.R. de","1994","11","29","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"1073","Arvoreta - 3m de altura - frutos maduros-arroxeados - cúpula vermelha.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-15 15:30:57-03","UNESP-RC","HRCB","17780","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Moraes, P.L.R. de","1994",NA,NA,"Moraes, P.L.R. de","1994","11","29","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"1075","Arvoreta - 3m de altura.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-06-15 15:30:57-03","UNESP-RC","HRCB","17787","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Moraes, P.L.R. de","1994",NA,NA,"Moraes, P.L.R. de","1994","11","28","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"1064","Arvoreta - 3m de altura.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
