"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"479","2020-08-20 20:39:27-03","UFSC","FLOR","28611","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Jarenkow, J.A.","1997","04","12","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luis.","-52.4838981628418","-31.7632999420166",NA,NA,"FLOR0028611",NA,"Jarenkow, J.A.","1997",NA,NA,"3489",NA,NA,"árvore, flor baga verde, cúpula de verde a vinosa, 15m altura",NA,"Laurales",NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"480","2020-08-20 14:56:58-03","UFSC","FLOR","15786","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sehnem, A.","1949","03","18","Brasil","Rio Grande do Sul","Montenegro","São Pedro.","-51.4611015319824","-29.6886005401611",NA,NA,"FLOR0015786",NA,"Rambo, B.",NA,NA,NA,"3736","500","500","arbor",NA,"Laurales",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"481","2020-08-20 20:39:27-03","UFSC","FLOR","26499","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Jarenkow, J.A.","1992","03","06","Brasil","Rio Grande do Sul","Torres","Entre o Morro do Belisário e a Lagoa do Morro do Forno.","-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0026499",NA,"Waechter, J.L.","1992",NA,NA,"2062",NA,NA,"árvore, flor amarelo-clara, Fruto Imaturo, verde, 10m altura",NA,"Laurales",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"482","2020-08-20 20:39:27-03","UFSC","FLOR","27423","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Jarenkow, J.A.; Falkenberg, D.B.","1993","01","23","Brasil","Rio Grande do Sul","Vale do Sol","Linha XV de Novembro.","-52.6831016540527","-29.6035995483398",NA,NA,"FLOR0027423",NA,"Jarenkow, J.A.","1993",NA,NA,"2292",NA,NA,"árvore, Fruto Imaturo, com cúpula vinosa e baga verde, 15m altura",NA,"Laurales",NA,NA,NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA
"483","2020-08-20 20:39:27-03","UFSC","FLOR","8822","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Falkenberg, D.B.","1985","05","25","Brasil","Santa Catarina","Florianópolis","Galheta, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0008822",NA,"Falkenberg, D.B.","2005",NA,NA,"2461","70","70","árvore pequena, flor em botãoverde, 4m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"484","2020-08-20 20:39:27-03","UFSC","FLOR","51469","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Bresolin, A.","1971","04","13","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0051469",NA,"Vattimo, I. de","1976",NA,NA,"9284",NA,NA,"arvoreta, flor esverdeada, Fruto Imaturo, verde",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"485","2020-08-20 14:56:58-03","UFSC","FLOR","2984","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Bresolin, A.","1970","01","20","Brasil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002984",NA,NA,NA,NA,NA,"8538","300","300","árvore, flor verde, 10m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"486","2020-08-20 14:56:58-03","UFSC","FLOR","5969","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Bresolin, A.","1969","04","16","Brasil","Santa Catarina","Florianópolis","Morro Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0005969",NA,"Assis, L.C.S.","2005","02","28","8301","500","500","árvore, Fruto Imaturo, verde, 10m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"487","2020-08-20 14:56:58-03","UFSC","FLOR","5998","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Bresolin, A.","1965","04","29","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0005998",NA,"Assis, L.C.S.","1965","02","28","5991","2","2","arvoreta, flor esverdeada, 4m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"488","2020-08-20 14:56:58-03","UFSC","FLOR","6019","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Souza Sobrinho, R.J. de","1965","02","21","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0006019",NA,"Assis, L.C.S.","2005","02","28","6423","2","2","arvoreta, flor verde, 4m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"489","2020-08-20 14:56:58-03","UFSC","FLOR","55834","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Mello, A.S.","2013","06","05","Brasil","Santa Catarina","Florianópolis","Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0055834",NA,"Mello, A.S.",NA,NA,NA,"691","5","5","Arbórea, 8m de altura, fruto imaturo, pendão da inflorescência e pecíolo vemelhos",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"490","2020-08-20 14:56:58-03","UFSC","FLOR","2983","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Bresolin, A.","1970","01","21","Brasil","Santa Catarina","Florianópolis","Rio Vermelha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002983",NA,NA,NA,NA,NA,"8575","5","5","árvore, flor esverdeada, 8m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"491","2020-08-20 14:56:58-03","UFSC","FLOR","21946","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Silva Filho, F.A. da; Souza, M.L. & Falkenberg, D.B.","1985","02","27","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0021946",NA,"Souza, M.L.",NA,NA,NA,"344",NA,NA,"árvore, flor creme, 4m altura",NA,"Laurales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"492","2020-08-20 14:56:58-03","UFSC","FLOR","2999","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein, R.M.; Bresolin, A.","1973","02","19","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0002999",NA,NA,NA,NA,NA,"10825","400","400","árvore, flor verde, 15m altura",NA,"Laurales",NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"493","2020-08-20 14:56:58-03","UFSC","FLOR","647","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Reitz, R.; Klein, R.M.","1960","03","17","Brasil","Santa Catarina","Sombrio","Pirão Frio.","-49.61669921875","-29.113899230957",NA,NA,"FLOR0000647",NA,NA,NA,NA,NA,"9581","10","10","árvore, flor verde, Fruto Imaturo, verde, 15m altura",NA,"Laurales",NA,NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA
"494","2020-01-31 10:38:35-03","IFAM","EAFM","11890","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Stoike, FC de O","2006","09","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"Stoike, FC de O","2006","09","02","759",NA,NA,"; DESC: arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-03-04 15:43:50-03","IF","SPSF","43420","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.L.Fonseca & R.C.Mendonça & F.C.A.Oliveira & S.A.Pequeno & G.P.Araújo","2005","08","31","Brasil","GO","Minaçú","Local da travessia da balsa","-48.047222","-13.524722",NA,NA,NA,NA,"J.B.Baitello","2010","04","19","5849","335","335","COLETA: Cerrado alto alterado/Cerradão&nf;Árvore heliófita 7m. altura; DAP=12cm; inflroescência amarelada; frutos imaturos verdes.; GEOGRAFIA: Solo arenoso/quartzoso.&nf;Relevo inclinado;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"496","2021-03-04 15:43:50-03","IF","SPSF","34811","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"B.S.Marimon & H.S.Lima & D.D.Franczak & H.Jancoski","2004","07","31","Brasil","MT","Novo Santo Antonio","Parque Estadual do Araguaia","-50.924278","-12.324222",NA,NA,NA,NA,"B.S.Marimon","2007","07","04","890",NA,NA,"COLETA: XLS: SPSFNovo; Árvore 15m, casca com placas grandes, flores cor bege; GEOGRAFIA: fazenda Sucupira, cerradão, margem da estrada&nf;;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"497","2021-03-04 15:43:50-03","IF","SPSF","39114","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","R.T. Polisel","2007","09","15","Brasil","SP","Juquitiba","Bairro dos Carmos","-47.1","-23.966667",NA,NA,NA,NA,"J.B.Baitello","2007","09","25","433","700","700","COLETA: Árvore 7m, inflorescências pruinosas com flores amareladas.; GEOGRAFIA: sítio CANOAR;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"498","2021-03-04 15:43:50-03","IF","SPSF","44229","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.A.Silva & C.C.S.Ferreira","1996","09","19","Brasil","GO","Niquelândia","Morro do Cristo","-48.457222","-14.452222",NA,NA,NA,NA,"J.B.Baitello","2010","11","29","3149",NA,NA,"COLETA: Floresta mesofítica.&nf;Arbusto 2,5m altura; ramos da inflorescência vermelhos; frutos de cor verde, cálice vermelho.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"499","2021-03-04 15:43:50-03","IF","SPSF","46836","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.B.Flores","2010","10","23","Brasil","Espirito Santo","Linhares","Estrada sentido à praia de Uruçuquara","-39.837222","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,"913",NA,NA,"COLETA: Árvore ca. 5m de altura; Botões verdes.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"500","2021-03-04 15:43:50-03","IF","SPSF","49969","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.L.Brotto & J.M.Silva","2014","03","18","Brasil","PR","Guaratuba","Carvoeiro","-48.604444","-25.899444",NA,NA,NA,NA,"M.L.Brotto","2014","04","15","1560","16","16","COLETA: Árvore de 12m; inflorescência avermelhada e flores esverdeadas, fruto verde, cúpula vermelha. Floresta Ombrófila Densa das Terras Baixas.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"501","2021-03-04 15:43:50-03","IF","SPSF","51068","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.L.Brotto & J.M.Silva","2015","07","29","Brasil","PR","Guaratuba",NA,"-48.585556","-25.910556",NA,NA,NA,NA,"M.L.Brotto","2015","09","23","1962","13","13","COLETA: Árvore de 8m de altura; fruto maduro preto com cúpula vermelha.; GEOGRAFIA: Floresta Ombrófila Densa da Terras Baixas.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"502","2021-03-04 15:43:50-03","IF","SPSF","51776","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","J.M. Silva","2016","07","15","Brasil","PR","Guaratuba","Balneário Eliane","-48.583333","-25.911389",NA,NA,NA,NA,"M.L. Brotto","2016","11","22","9363","10","10","COLETA: Árvore com 6 m de altura; frutos imaturos.; GEOGRAFIA: Floresta Ombrófila Densa das Terras Baixas.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"503","2021-03-04 15:43:50-03","IF","SPSF","17149","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"O.J.Pereira","1993","12","15","Brasil","ES","Conceiçao da Barra","restinga","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"F.G.Lorea","1997","06","30","5219",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"41644","auto","Magnoliopsida",NA,NA,NA,NA,NA
"504","2021-03-04 15:43:50-03","IF","SPSF","17159","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"O.J.Pereira","1992","11","26","Brasil","ES","Conceiçao da Barra","restinga","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"F.G.Lorea","1997","06","30","4256",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"41644","auto","Magnoliopsida",NA,NA,NA,NA,NA
"505","2021-03-04 15:43:50-03","IF","SPSF","46438","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","L.Kollmann & E.Bausen & W.Pizziolo","1999","06","16","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"J.B.Baitello","2013","05","09","2573","800","800","COLETA: Mata de baixada. Árvore com 22m de altura. Dap 50cm. Frutos verdes, predúnculos vermelhos. Flores verdes.; GEOGRAFIA: Terreno de L. Bringhenti.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"506","2021-03-04 15:43:50-03","IF","SPSF","46375","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","V.Demuner & E.Bausen & W.Pizziolo","1999","10","26","Brasil","ES","Santa Teresa","Terreno do Boza","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"J.B.Baitello","2013","05","09","159",NA,NA,"COLETA: Arvoreta com 8m de altura, botões florais, flores bege e frutos imaturos esverdeados.; GEOGRAFIA: Beira de cafezal.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"507","2021-03-04 15:43:50-03","IF","SPSF","28212","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"O.J.Pereira","1995","10","26","Brasil","Espirito Santo","Linhares","Pontal do Ipiranga","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,"5504",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"508","2021-03-04 15:43:50-03","IF","SPSF","30417","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"L.S.Leoni","2002","09","06","Brasil","MG","Carangola","Faria Lemos, fazenda Santa Rita","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"J.B.Baitello","2002","10","14","5143",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"21913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"509","2021-03-04 15:43:50-03","IF","SPSF","42886","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","L.S.Leoni","2002","11","27","Brasil","MG","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,NA,NA,"J.B.Baitello","2010","03","18","5212","600","600","COLETA: Arvore ereta, 18-20m altura, corola amarelada.; GEOGRAFIA: Trilha Principal;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"14353","auto","Magnoliopsida",NA,NA,NA,NA,NA
"510","2021-03-04 15:43:50-03","IF","SPSF","19889","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.H.Miyagi","1995","02","14","Brasil","MG","Rio Vermelho","margem da rodovia Régis Bittencourt","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,NA,NA,NA,"440",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"26996","auto","Magnoliopsida",NA,NA,NA,NA,NA
"511","2021-03-04 15:43:50-03","IF","SPSF","46832","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","R.A.G.Viani","2002","04","26","Brasil","RS","Barra do Ribeiro","Área da Riocell","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"V.C.Souza","2003","12","30",NA,NA,NA,"GEOGRAFIA: Floresta Estacional.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"31686","auto","Magnoliopsida",NA,NA,NA,NA,NA
"512","2021-03-04 15:43:50-03","IF","SPSF","16240","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"R.Negrelle","1993","01","21","Brasil","SC","Itapoa","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"F.G.Lorea","1997","06","30","A-676",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA,NA
"513","2021-03-04 15:43:50-03","IF","SPSF","16239","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"R.Negrelle",NA,NA,NA,"Brasil","SC","Itapoa","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA,NA
"514","2021-03-04 15:43:50-03","IF","SPSF","16238","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"R.Negrelle","1993","03","03","Brasil","SC","Itapoa","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,"A-803",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA,NA
"515","2021-03-04 15:43:50-03","IF","SPSF","19084","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"A.Spina","1992","10","05","Brasil","SP","Campinas","mata de brejo","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"41",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA
"516","2021-03-04 15:43:50-03","IF","SPSF","19082","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"M.T.Z.Toniato","1992","10","19","Brasil","SP","Campinas","mata de brejo","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"669",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA
"517","2021-03-04 15:43:50-03","IF","SPSF","18187","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"P.A.Spina","1992","10","05","Brasil","SP","Campinas","Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA
"518","2021-03-04 15:43:50-03","IF","SPSF","47010","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","R.J.F.Garcia & R.A.A.Martini","2006","10","31","Brasil","SP","Cubatão","Indústria COPEBRAS","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"J.B.Baitello","2008","04","18","2760","10","100","COLETA: Árvore com 8m de altura. 15cm DAP. Frutos verdes com cúpula vermelha.; GEOGRAFIA: Trilha 2. Mata.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"15123","auto","Magnoliopsida",NA,NA,NA,NA,NA
"519","2021-03-04 15:43:50-03","IF","SPSF","16649","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","S.E.Martins","1993","11","11","Brasil","SP","Cubatão","P.E.Serra do Mar, vale do rio Moji","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"F.G.Lorea","1997","06","27",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"15123","auto","Magnoliopsida",NA,NA,NA,NA,NA
"520","2021-03-04 15:43:50-03","IF","SPSF","16650","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","S.E.Martins","1993","09","17","Brasil","SP","Cubatão","P.E.Serra do Mar, vale do rio Moji","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"F.G.Lorea","1997","06","27",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"15123","auto","Magnoliopsida",NA,NA,NA,NA,NA
"521","2021-03-04 15:43:50-03","IF","SPSF","46505","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","O.A.Fávero & D.M.Prado","1992","01","25","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"J.B.Baitello","1999","09","02","752",NA,NA,"COLETA: Árvore alta espontânea, inflorescência em cacho, com flores avermelhadas e pedúnculo avermelhado.&nf;Nome vulgar: tabucuvuna ou cambucuva.; GEOGRAFIA: Aguapeu, no caminho que sai no Sr. Vitor ou Rio Pequeno.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"522","2021-03-04 15:43:50-03","IF","SPSF","19518","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.A.Assis & P.L.R.Moraes","1995","06","14","Brasil","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,"J.B.Baitello","2010","06","11","559",NA,NA,"COLETA: Árvore com 10m de altura, cúpula avermelhada, frutos imaturos verdes, pouco aromáticos.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"30824","auto","Magnoliopsida",NA,NA,NA,NA,NA
"523","2021-03-04 15:43:50-03","IF","SPSF","43007","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.L.R.de Moraes","1991","07","30","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"J.B.Baitello","2010","03","23","474",NA,NA,"COLETA: Borda de mata.&nf;Árvore 8m.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"524","2021-03-04 15:43:50-03","IF","SPSF","43341","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.L.R.de Moraes & L.Capellari Jr.","1993","10","29","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"J.B.Baitello","2010","03","23","829",NA,NA,"COLETA: Borda de mata&nf;Árvore 17m;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"525","2021-03-04 15:43:50-03","IF","SPSF","43340","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.L.R.de Moraes","1992","09","09","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"F.G.Lorea","1997","06","25","708",NA,NA,"COLETA: Borda da mata.&nf;Árvore 15m, botões florais esverdeados externamente e amarelados por dentro.;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"526","2021-03-04 15:43:50-03","IF","SPSF","35147","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"R.J.Almeida-Scabbia","1995","09","10","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"F.G.Lorea","1997","06","27","735",NA,NA,"COLETA: XLS: SPSFNovo; Árvore 7m, inicio de botões florais; GEOGRAFIA: Base Saibadela, trilha do quilombo&nf;;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"527","2021-03-04 15:43:50-03","IF","SPSF","14488","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.L.R.Moraes","1991","07","30","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"J.B.Baitello","1997","06","27","474",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
