"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1587","2019-11-13 11:26:45-03","USP","SPF","35330","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Bünger, MO","Mello-Silva, R","CFCR5530","1984","10","15","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00035330",NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"1588","2019-11-13 11:26:45-03","USP","SPF","41357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Stadnik, A","Duarte, AP","8938","1965","09","19","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00041357",NA,"2019","07",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"1589","2019-11-13 11:26:45-03","USP","SPF","147113","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Melo, JDO","Hatschbach, G","49769","1985","09","16","Brasil","Minas Gerais","Diamantina","Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00147113",NA,"2019","07",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"1590","2019-11-13 11:26:45-03","USP","SPF","39453","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Mazine, FF","Kawasaki, ML","CFCR8153","1985","09","01","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"1100","1100","SPF00039453",NA,"2003","10","08",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA
"1591","2019-11-13 11:26:45-03","USP","SPF","177669","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Santos, MF","Melo Jr, JCF","549","2006","10","22","Brasil","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,"SPF00177669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA
"1592","2019-11-13 11:26:45-03","USP","SPF","19507","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Kawasaki, ML","Furlan, A","CFSC6458","1980","08","24","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1593","2019-11-13 11:26:45-03","USP","SPF","138463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Bünger, MO","Farinaccio, MA","419","1999","10","02","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SPF00138463",NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"1594","2019-11-13 11:26:45-03","USP","SPF","200107","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Anônimo","Farney, C","4428","2001","11","22","Brasil","Rio de Janeiro","Arraial do Cabo","Ilha de Cabo Frio","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"SPF00200107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA
"1595","2019-11-13 11:26:45-03","USP","SPF","110196","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Aguiar, OT","Aguiar, OT","218","1987","10","16","Brasil","São Paulo","Bebedouro",NA,"-48.4700012207031","-20.9400005340576",NA,NA,NA,NA,"SPF00110196",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22514","auto",NA,NA,NA,NA,NA,NA,NA
"1596","2019-11-13 11:26:45-03","USP","SPF","15403","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Kawasaki, ML","Grotta, AS","s.n.","1954","03","29","Brasil","São Paulo","Carapicuíba",NA,"-46.8300018310547","-23.5200004577637",NA,NA,NA,NA,"SPF00015403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7241","auto",NA,NA,NA,NA,NA,NA,NA
"1597","2019-11-13 11:26:45-03","USP","SPF","164690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M","Mazine, FF","1018","2003","11","13","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00164690",NA,"2003","11",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"1598","2021-03-15 18:28:59-03","USP","SPF","71685","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Mazine, FF","Handro, O","2323","1984","10","12","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00071685",NA,"2003","10","08","Cultivada.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1599","2019-11-13 11:26:45-03","USP","SPF","85737","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Anônimo","Sem coletor","s.n.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1600","2021-03-15 18:28:59-03","USP","SPF","65211","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Bünger, MO","Handro, O","s.n.","1931","08","31","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00065211",NA,"2012","05",NA,"Planta viva n. 61.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1601","2021-03-15 18:28:59-03","USP","SPF","65063","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Bünger, MO","Handro, O","s.n.","1931","08","31","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00065063",NA,"2012","05",NA,"Planta viva n. 61.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1602","2019-11-13 11:26:45-03","USP","SPF","43992","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Rossi, L","Rossi, L","321","1984","09","27","Brasil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00043992",NA,"1984","09","27",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1603","2019-11-13 11:26:45-03","USP","SPF","44048","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Rossi, L","Pompéia, SL","361","1984","10","29","Brasil","São Paulo","São Paulo","Viveiro Manequinho Lopes","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00044048",NA,"1985","02","12",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1604","2019-11-13 11:26:52-03","USP","SPF","197960","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","strictissima","Eugenia strictissima","Govaerts","Sobral, M","Santos, MF","536","2007","05","18","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.431111","-19.414444","-43.431111","-19.414444",NA,NA,"SPF00197960",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2019-11-13 11:27:06-03","USP","SPF","87765","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","987","1992","08","29","Brasil","Bahia","Piatã","Catolés de Cima.","-41.883333","-13.283333","-41.883333","-13.283333","1280","1280","SPF00087765",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2019-11-13 11:27:06-03","USP","SPF","82694","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Ganev, W","2030","1993","08","07","Brasil","Bahia","Rio de Contas",NA,"-42.433333","-13.8","-42.433333","-13.8","1120","1120","SPF00082694",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-11-13 11:27:06-03","USP","SPF","82801","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","2150","1993","08","28","Brasil","Bahia","Rio de Contas",NA,"-42.416667","-13.8","-42.416667","-13.8","950","950","SPF00082801",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-11-13 11:27:06-03","USP","SPF","82884","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","2094","1993","08","23","Brasil","Bahia","Rio de Contas",NA,"-42.333333","-13.85","-42.333333","-13.85","1200","1200","SPF00082884",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2019-11-13 11:27:06-03","USP","SPF","111942","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Anônimo","Ganev, W","2260","1993","09","28","Brasil","Bahia","Rio de Contas",NA,"-41.733333","-13.4","-41.733333","-13.4","1050","1050","SPF00111942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2019-11-13 11:27:06-03","USP","SPF","112089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","2359","1993","10","25","Brasil","Bahia","Abaíra",NA,"-41.85","-13.316667","-41.85","-13.316667","1150","1150","SPF00112089",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2019-11-13 11:27:06-03","USP","SPF","112099","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","2420","1993","11","06","Brasil","Bahia","Abaíra",NA,"-41.85","-13.316667","-41.85","-13.316667","1300","1300","SPF00112099",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2019-11-13 11:27:06-03","USP","SPF","112154","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Ganev, W","2548","1993","11","22","Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","-41.85","-13.3","1100","1200","SPF00112154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-11-13 11:27:06-03","USP","SPF","112176","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","2380","1993","10","25","Brasil","Bahia","Abaíra","Catolés de Cima","-41.883333","-13.283333","-41.883333","-13.283333","1200","1200","SPF00112176",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-11-13 11:27:06-03","USP","SPF","113798","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Ganev, W","2503","1993","11","17","Brasil","Bahia","Abaíra","Catolés de Cima","-41.883333","-13.3","-41.883333","-13.3","1200","1200","SPF00113798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2019-11-13 11:27:06-03","USP","SPF","113799","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Ganev, W","2631","1993","10","25","Brasil","Bahia","Abaíra",NA,"-41.85","-13.316667","-41.85","-13.316667","1260","1340","SPF00113799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-11-13 11:27:06-03","USP","SPF","148203","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Lombardi, JA","4082","2000","10","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.340833","-18.1125","-43.340833","-18.1125",NA,NA,"SPF00148203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-11-13 11:27:06-03","USP","SPF","160890","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Lombardi, JA","4942","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.369444","-19.883333","-43.369444","-19.883333",NA,NA,"SPF00160890",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-11-13 11:27:06-03","USP","SPF","162138","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Carvalho, AMV","6939","2001","08","15","Brasil","Bahia","Encruzilhada",NA,"-41.027222","-15.686667","-41.027222","-15.686667",NA,NA,"SPF00162138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2019-11-13 11:27:06-03","USP","SPF","176852","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Versieux, LM","305","2006","10","10","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé","-43.335833","-18.453056","-43.335833","-18.453056","812","812","SPF00176852",NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2019-11-13 11:27:06-03","USP","SPF","185537","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Mello-Silva, R","3072","2007","11","20","Brasil","Minas Gerais","Botumirim","Serra da Canastra","-43.043333","-16.8525","-43.043333","-16.8525","1323","1323","SPF00185537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2019-11-13 11:27:06-03","USP","SPF","198092","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Santos, MF","354","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111",NA,NA,"SPF00198092",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2019-11-13 11:27:06-03","USP","SPF","198093","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Santos, MF","130","2007","08","23","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401389","-19.396944","-43.401389","-19.396944",NA,NA,"SPF00198093",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2021-03-15 18:28:59-03","USP","SPF","214594","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Santos, MF","836","2012","02","14","Brasil","Bahia","Piatã","Serra de Santana, Antes da subida para a igreja.","-41.764444","-14.580556","-41.764444","-14.580556",NA,NA,"SPF00214594",NA,"2014",NA,NA,"Arvoreta, 2 m alt. Pilosidade avermelhada. Folha com venação e glândulas conspícuas na face abaxial. Estéril. Amostra armazenada em sílica-gel. Material prensado em álcool.; Em capoeira, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2021-03-15 18:28:59-03","USP","SPF","214593","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Santos, MF","718","2011","10","20","Brasil","Minas Gerais","Itambé do Mato Dentro","Estrada de Morro do Pilar para Itambé do Mato Dentro. Cerca de 21 km de Morro do Pilar.","-43.582583","-19.279861","-43.582583","-19.279861",NA,NA,"SPF00214593",NA,"2014",NA,NA,"Arvoreta, 3 m alt. Infrutescência com ráquis verde. Fruto imaturo verde, ápice do hipanto bege. Material armazenado em sílica-gel.; Na borda de mata perturbada na beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2021-03-15 18:28:59-03","USP","SPF","218045","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Pena, MA","Pena, MA","536","2007","09","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.587778","-19.289444","-43.587778","-19.289444","1206","1206","SPF00218045",NA,"2009",NA,NA,"Árvore. Ramos novos castanhos esverdeados. Folhas discolores. Botões castanhos esverdeados. Pétalas e estamos alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2021-03-15 18:28:59-03","USP","SPF","218046","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Pena, MA","Pena, MA","553","2007","09","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","-43.588333","-19.284444","1260","1260","SPF00218046",NA,"2009",NA,NA,"Árvore. Ramos novos e botões verdes-castanhos. Pétalas e estames alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2019-11-13 11:27:06-03","USP","SPF","223187","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Verdi, M","6554","2013","10","15","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio; trilha para as Vellozia gigantea.","-43.518889","-19.247222","-43.518889","-19.247222","1308","1308","SPF00223187",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-11-13 11:27:06-03","USP","SPF","223192","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Verdi, M","6488","2013","10","14","Brasil","Minas Gerais","Santana do Riacho","Pedra do Elefante/APA Morro da Pedreira. Coletado na trilha para a Pedra do Elefante.","-43.553333","-19.290556","-43.553333","-19.290556","1139","1139","SPF00223192",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-11-13 11:27:06-03","USP","SPF","41346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Joly, AB","CFSC3174","1972","08","22","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00041346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-11-13 11:27:06-03","USP","SPF","86808","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","1020","1992","09","04","Brasil","Bahia","Abaíra","Catolés","-41.966667","-13.283333","-41.966667","-13.283333","1320","1320","SPF00086808",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-11-13 11:27:06-03","USP","SPF","61627","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Mello-Silva, R","CFCR11447","1987","11","03","Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.541667","-42.916667","-16.541667","1000","1100","SPF00061627",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2019-11-13 11:27:06-03","USP","SPF","79067","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Harley, RM","27589","1988","12","17","Brasil","Bahia","Água Quente","Pico das Almas","-42","-13.516667","-42","-13.516667","1100","1200","SPF00079067",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2019-11-13 11:27:06-03","USP","SPF","79048","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Harley, RM","27558","1988","12","17","Brasil","Bahia","Água Quente","Pico das Almas","-42","-13.516667","-42","-13.516667","1140","1140","SPF00079048",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2019-11-13 11:27:06-03","USP","SPF","66912","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Sano, PT","CFCR12638","1989","12","13","Brasil","Minas Gerais","Grão Mogol",NA,"-42.816667","-16.533333","-42.816667","-16.533333","750","750","SPF00066912",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-11-13 11:27:06-03","USP","SPF","67314","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Hoehne, FC","s.n.","1920","01","16","Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00067314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2019-11-13 11:27:06-03","USP","SPF","67315","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Mattos, J","8682","1961","12","06","Brasil","São Paulo",NA,"Estação de Campo Grande (Estrada de Ferro Santos-Jundiaí).",NA,NA,NA,NA,NA,NA,"SPF00067315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2019-11-13 11:27:06-03","USP","SPF","86925","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","1265","1992","10","17","Brasil","Bahia","Piatã",NA,"-41.85","-13.3","-41.85","-13.3","1250","1250","SPF00086925",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2019-11-13 11:27:06-03","USP","SPF","67757","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Sano, PT","CFCR12571","1989","12","12","Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.6","-42.916667","-16.6","1650","1650","SPF00067757",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-11-13 11:27:06-03","USP","SPF","69377","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Campos, MTVA","CFCR13321","1990","09","05","Brasil","Minas Gerais","Grão Mogol",NA,"-42.966667","-16.583333","-42.966667","-16.583333","750","750","SPF00069377",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-11-13 11:27:06-03","USP","SPF","69387","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Pirani, JR","CFCR13425","1990","09","06","Brasil","Minas Gerais","Grão Mogol",NA,"-42.9","-16.55","-42.9","-16.55","950","950","SPF00069387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2019-11-13 11:27:06-03","USP","SPF","70709","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Lucas, EJ","Pirani, JR","CFCR13269","1990","09","05","Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.6","-42.916667","-16.6","670","670","SPF00070709",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2019-11-13 11:27:06-03","USP","SPF","79049","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Harley, RM","25890","1988","11","03","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.533333","-41.95","-13.533333","1500","1500","SPF00079049",NA,"2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2019-11-13 11:27:06-03","USP","SPF","86913","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","1566","1992","11","24","Brasil","Bahia","Abaíra","Catolés de Cima","-41.883333","-13.283333","-41.883333","-13.283333","1280","1280","SPF00086913",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
