"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","typeStatus","infraspecificEpithet","fieldNumber","individualCount","sex"
"430","2020-12-11 11:32:07-03","UFMG","BHCB","55089","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","932",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-11 11:32:07-03","UFMG","BHCB","55091","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","10606",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-11 11:32:07-03","UFMG","BHCB","55093","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Oliveira, JE",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","628",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-11 11:32:07-03","UFMG","BHCB","55090","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","101169",NA,"auto","9771",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-11 11:32:07-03","UFMG","BHCB","55094","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Archer, WA",NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","101169",NA,"auto","4073",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-11 11:32:07-03","UFMG","BHCB","36077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa da Prata",NA,"-45.5435981750488","-20.0224990844727","21026",NA,"auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-11 11:32:07-03","UFMG","BHCB","36077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa da Prata",NA,"-45.5435981750488","-20.0224990844727","21026",NA,"auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-11 11:32:07-03","UFMG","BHCB","33558","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","47316",NA,"auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-11 11:32:07-03","UFMG","BHCB","33558","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","47316",NA,"auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-11 11:32:07-03","UFMG","BHCB","27892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Stehmann, JR","1987","03","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","47316","Aroma fétido. Borda de mato, transição com cerrado. Trepadeira volúvel.","auto","s.n.","26","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-11 11:32:07-03","UFMG","BHCB","27892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Stehmann, JR","1987","03","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","47316","Aroma fétido. Borda de mato, transição com cerrado. Trepadeira volúvel.","auto","s.n.","26","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-11 11:32:07-03","UFMG","BHCB","27887","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Stehmann, JR","1987","05","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","47316","Flores fétidas","auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-11 11:32:07-03","UFMG","BHCB","27887","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Stehmann, JR","1987","05","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","47316","Flores fétidas","auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-11 11:32:07-03","UFMG","BHCB","54935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,"Brasil","Minas Gerais","Pedro Leopoldo",NA,"-44.043098449707","-19.6180992126465","17853",NA,"auto","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-11 11:32:07-03","UFMG","BHCB","59535","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Hatschbach, G; et al.",NA,NA,"Brasil","Minas Gerais","Três Corações",NA,"-45.2532997131348","-21.6968994140625","22974",NA,"auto","31256",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-11 11:32:07-03","UFMG","BHCB","18435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Tameirão Neto, E; et al.","1989","09","Brasil","Minas Gerais","Três Marias",NA,"-45.24169921875","-18.2063999176025","54667",NA,"auto","39","26","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-11 11:32:07-03","UFMG","BHCB","3220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Oliveira, JA de","1981","09","Brasil","Minas Gerais","Sabará","Carvalho de Brito.","-43.8067016601562","-19.8864002227783","18805","terrestre;mata;escandente;2 estípulas adunadas;nº896;","auto","s.n.","20","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-12-11 11:32:07-03","UFMG","BHCB","159396","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Aleixo, AA","2012","01","Brasil","Minas Gerais","São Sebastião do Oeste","Fazenda dos Castros, Zona rural","-45.0050010681152","-20.2756004333496","19012","Material botânico coletado em propriedade rutal, planta conhecida popularmente com cipó-mil-homes, papo de peru, jarrinha","auto","s.n.","07","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-12-11 11:32:07-03","UFMG","BHCB","123309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.",NA,NA,NA,NA,"Giacomin, LL; Almeida, TE; Salino, A; Dittrich, VAO; Heringer, G; Ribeiro, RC","2008","03","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Nas margens da estrada que corta a reserva.","-41.0032997131348","-16.4339008331299","48921","Trepadeira. Flor rósea com traços alvos.","auto","126","28","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-12-11 11:32:07-03","UFMG","BHCB","186146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,"2015","08",NA,"Gontijo, FD","2014","11","Brasil","Minas Gerais","Carmésia",NA,"-43.243767","-20.136033",NA,"Escandente; Floração; Próximo a curso d'agua. Correponde a A8; Floresta estacional semidecidual",NA,"516","13","Southern America",NA,NA,NA,"BHCB186146",NA,"-43.243767","-20.136033",NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:32:07-03","UFMG","BHCB","146568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,"2013","11","13","Rodrigues, FM; Oliveira, JG","2008","12","Brasil","Minas Gerais","Brumadinho","Inhotim, Próximo à casa do pesquisador.","-44.218611","-20.126111",NA,"Mata de galeria.",NA,"392","18","Southern America","780","780",NA,"BHCB011284",NA,"-44.218611","-20.126111",NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:32:07-03","UFMG","BHCB","197316","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,"2019","02",NA,"Castro, RM; Vasconcelos, FB","2019","02","Brasil","Minas Gerais","Mariana",NA,"-43.487361","-20.168889",NA,"Herbácea trepadeira; Floresta estacional semidecidual",NA,"66","07","Southern America","897","897",NA,"BHCB197316",NA,"-43.487361","-20.168889",NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-11 17:17:56-03","UFPR","UPCB","76274","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Lírio, E.J.","2016",NA,NA,"Labiak, P.H.","2013","02","Brasil","Minas Gerais","Conceição do Mato Dentro","800m. Parque Nacional da Serra do Cipó. Estrada para Cachoeira da Farofa.","-43.589","-19.384",NA,"Liana no Cerrado. Flores arroxeadas.",NA,"5410","02",NA,NA,NA,NA,NA,NA,"-43.589","-19.384",NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-11 17:17:56-03","UFPR","UPCB","76268","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Lírio, E.J.","2016",NA,NA,"Labiak, P.H.","2013","02","Brasil","Minas Gerais","Morro do Pilar","Estrada de Morro do Pilar para Santo Antonio do Rio Abaixo. Ca. De 2km de Morro do Pilar","-43.362","-19.227",NA,"Trepadeira. Flores vináceae com matizes creme.",NA,"5416","03",NA,NA,NA,NA,NA,NA,"-43.362","-19.227",NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-11 17:17:56-03","UFPR","UPCB","80533","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Saka, M. N.","2011","10",NA,"Saka, M.N.","2011","11","Brasil","São Paulo","Rio Claro","Câmpus da UNESP, estrada Garagem/Ribeirão Claro","-47.560001373291","-22.4099998474121","21773","Trepadeira. Flores roxas com máculas verdes. Amostra em sílica..","auto","132","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2013-04-02 10:46:00-03","MO","MOBOT","100581048","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","T. Gonález",NA,NA,NA,"Howard S. Irwin|Thomas R. Soderstrom","1964","9","Brazil","Distrito Federal",NA,"In low trees of cerrado, Universidade de Brasília.",NA,NA,NA,NA,NA,"Irwin 5837","2","South America","700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"456","2014-08-23 05:36:00-03","MO","MOBOT","100581087","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","3","Brazil","Goiás",NA,"Ca. 10 km south of Cavalcante.",NA,NA,NA,NA,NA,"Irwin 24077","8","South America","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"457","2013-04-02 12:27:00-03","MO","MOBOT","100581109","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","2","Brazil","Goiás",NA,"Ca. 7 km W of Veadeiros.","-47","-14",NA,NA,NA,"Irwin 12899","15","South America","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"458","2013-05-07 06:03:00-03","MO","MOBOT","3192506","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","Favio González (NY)",NA,NA,NA,"Ynés Mexia","1935","12","Bolivia","La Paz","Sud Yungas","Outskirts of Chulumani.",NA,NA,NA,NA,NA,"Mexia 04288","12","South America","1770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2010-10-07 15:27:00-03","MO","MOBOT","3192780","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","3","Brazil","Goiás",NA,"Serra Geral de Goiás. Cerrado, Rio Paraná, ca. 35 km N of Formosa, Goiás",NA,NA,NA,NA,NA,"Irwin 14252","30","South America","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2009-07-17 14:12:00-03","MO","MOBOT","3192782","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","Brazil","Distrito Federal",NA,"Planalto do Brasil. Confulence of Rio Torto, with Lagôa Paranoâ, Brasília. Swampy area and adjacent cerrado.",NA,NA,NA,NA,NA,"Irwin 9096","9","South America","975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2009-07-17 14:12:00-03","MO","MOBOT","3192784","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","1966","1","Brazil","Distrito Federal",NA,"Planalto do Brasil. Steep wooded slopes, Côrrego Landim, ca. 25 km. N of Brasília.",NA,NA,NA,NA,NA,"Irwin 12044","26","South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2010-10-07 15:27:00-03","MO","MOBOT","3192787","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","3","Brazil","Distrito Federal",NA,"Wooded rocky talus, Côrrego Landim, ca. 25 km N of Brasília.",NA,NA,NA,NA,NA,"Irwin 13985","15","South America","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2009-12-06 08:39:00-02","MO","MOBOT","3192788","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"William R. Anderson|Mary T. Kalin Arroyo|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","3","Brazil","Goiás",NA,"Chapada dos Veadeiros. 13 km by road S of Terezina; cerrado on hillside, grassy campo with scattered trees, and shrubby woods along river",NA,NA,NA,NA,NA,"Anderson 7231","16","South America","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2011-01-17 10:00:00-02","MO","MOBOT","3192790","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","4","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Rocky cerrado and sparse woods by Rio Jequití; 2 km from Mendanha",NA,NA,NA,NA,NA,"Anderson 8790","13","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2010-10-07 15:27:00-03","MO","MOBOT","3192792","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart.","F. González",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","2","Brazil","Distrito Federal",NA,"Gallery forest and adjacente cerrado, Riberão Torto, ca. 10 km NE of Brasilia.",NA,NA,NA,NA,NA,"Irwin 13084","22","South America","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2015-05-26 14:08:00-03","MO","MOBOT","100818302","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"C.L. von Willdenow",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Willdenow s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,"1",NA
"467","2018-06-22 05:25:00-03","MO","MOBOT","2457191","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1956","1","Brazil","Santa Catarina",NA,"Luís Alves. Luís Alves",NA,NA,NA,NA,NA,"Reitz 2407","10","South America","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2014-11-04 21:15:00-02","MO","MOBOT","3194009","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Favio González",NA,NA,NA,"Jomar G. Jardim|A.M. de Carvalho|Sérgio C. de Sant'Ana|G.V.F. Pitanga","1995","10","Brazil","Bahia",NA,"Município de Jacobina, Bahia. Cachoeira do Aníbal, na saída da cidade no sentido Jacobina/Capim Grosso. Campo Rupestre intercalado por Mata de Galeria",NA,NA,NA,NA,NA,"Jardim 692","25","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","13641","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","M.R Pietrobom-Silva",NA,NA,NA,"M.R. Pietrobom-Silva",NA,NA,"Brasil","São Paulo","Cassia dos Coqueiros","próximo da estrada, margem do rio boiadeiro, cachoeira itambém.","-47.133333","-21.333333",NA,"Mata seca semidecídua de encosta com formação de furna. escandente flor roxa-verde, junto da ponte.;",NA,NA,NA,"América do Sul","1050","1050",NA,NA,NA,"-47.133333","-21.333333","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"470","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","14373","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"Lucca Jr., M.",NA,NA,"Brasil","Mato Grosso do Sul","Inocência","ca. 17 km do município.","-51.8","-19.766667",NA,"Mata ciliar, planta arbustiva, ca. 1,80 m altura, flor vermelha.;",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"-51.8","-19.766667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"471","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","11751","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Stranghetti",NA,NA,NA,"M.R. Pietrobom-Silva",NA,NA,"Brasil","Mato Grosso do Sul","Brasilândia","trecho entgre Lagoa Sucuri-Duzão, fazenda Santa Maria","-52.083333","-21.716667",NA,"Flor verde-claro-castanha, escandente sobre fia de cerca.;",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"-52.083333","-21.716667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"472","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","12979","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"M.R. Pietrobom-Silva",NA,NA,"Brasil","Mato Grosso","Jucimeira","balneário aguas quentes, ca. 12 km da BR 364","-55.416667","-15.8",NA,"Capão do cerrado junto de lajedo com presença de mancacarús (cactacedae). flor roxo-esverdeado, escandente, margem da mata;",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"-55.416667","-15.8","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"473","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","15448","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Pietrobom da Silva, M.R.",NA,NA,NA,"Pietrobom da Silva, M.R.",NA,NA,"Brasil","Minas Gerais","Campo Florido","região do triângulo mineiro, 36 km de campo florido, margem da BR 153","-48.566667","-19.75",NA,"Trepadeira, flor roxa-verde, borda da mata.;",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"-48.566667","-19.75","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"474","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","30378","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"Rezende, A.A.",NA,NA,"Brasil","São Paulo","Adolfo","Fazenda Guarani","-49.6399993896484","-21.2299995422363","15627",NA,"auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"475","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","20330","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Camila J. Giorgi Moraes","2005","07","19","N.T. Ranga",NA,NA,"Brasil","São Paulo","Zacarias","mata a beira de estrada.","-50.0499992370605","-21.0499992370605","20292",NA,"auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"476","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","07599","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","N. Taroda Ranga",NA,NA,NA,"Silva, M.R.",NA,NA,"Brasil","São Paulo","Monte Alto","serra anhumas, sítio são josé","-48.4900016784668","-21.2600002288818","21949","Flores amarelo-esverdeado, folhas alternas.;","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"477","2015-10-22 10:02:31-02","UNIOESTE","UNOP","900","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd","Saka, M.N.","2013","01",NA,"Saka, M.N.","2013","01","Brasil","São Paulo","Analândia","Camping do Escorrega.","-47.6599998474121","-22.1200008392334","14271","Floresta Estacional Secundária, área degradada. Trepadeira, folhas papiráceas, flores jovens verdes com estrias vináceas.","auto","209","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2016-07-25 15:01:43-03","UNIOESTE","UNOP","8379","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd","Schinemann, D.A.","2016","06","22","Saka, M.N.","2011","11","Brasil","São Paulo","Rio Claro","Campus da UNESP, entrada garagem/Ribeirão Claro.","-47.560001373291","-22.4099998474121","21773","Trepadeira. Flores roxas com máculas verdes. Amostra em sílica.","auto","132","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-08-31 09:13:44-03","INPA","INPA","123270","S","Plantae","Dicotyledon Magnoliids","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Plowman, TC","1980",NA,NA,"Plowman, T","1980","04","Brasil","Distrito Federal",NA,"Highway BR 020 from Brasília to Sobradinho, 5 km east of road interchange at Ribeirão Sobradinho","-47.816667","-15.666667",NA,NA,NA,"9980","03","Southern America","1030","1060",NA,"INPA0123270","INPA0123270 INPA0123270_e","-47.816667","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-08-31 09:13:44-03","INPA","INPA","176706","S","Plantae","Dicotyledon Magnoliids","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Ramos, JF","1989","10",NA,"Macêdo, M","1988","09","Brasil","Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Fazenda Rosalina, Estrada Aguassú, Livramento.","-56.3","-15.8",NA,NA,NA,"2374","04","Southern America",NA,NA,NA,"INPA0176706","INPA0176706 INPA0176706_e","-56.3","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
