"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"173","2020-10-14 09:59:39-03","FURB","FURB","31650","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, AL de","Korte, A.; Kniess, A.","4698","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558","Florística IFFSC 255 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; flor vermelha","FURB15245","FURB15245","2010","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 09:59:39-03","FURB","FURB","31753","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, AL de","Korte, A.; Kniess, A.","4570","2010","10","06","Brasil","Santa Catarina","Major Gercino","Reserva Indígena Águas Claras.","-48.9605556","-27.3602778","-48.9605556","-27.3602778","258","258","Florística IFFSC 427 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana;","FURB15244","FURB15244","2010","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-08 08:50:18-03","FURB","FURB","3217","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo, J.C.","Sobral, M.",NA,"2000","11","25","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB15186","FURB15186","2016","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 09:59:39-03","FURB","FURB","32750","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, AL de","Korte, A.","4983","2010","11","18","Brasil","Santa Catarina","Itapoá","Saí Mirim.","-48.69","-26.1","-48.6900000","-26.1000000","18","18","Florística IFFSC 1069b (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; flor vermelha","FURB15243","FURB15243","2010","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 09:59:39-03","FURB","FURB","32807","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, AL de","Korte, A.; Kniess, A.","4929","2010","11","11","Brasil","Santa Catarina","Camboriú","Rio do Meio.","-48.6908333","-27.0002778","-48.6908333","-27.0002778","47","47","Florística IFFSC 641b (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; flor vermelha","FURB15242","FURB15242","2010","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 09:59:39-03","FURB","FURB","33378","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, AL de","Korte, A.","5104","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","800","800","Florística IFFSC 1066b (Liana) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: liana; flor vermelha","FURB15241","FURB15241","2011","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 09:59:39-03","FURB","FURB","35905","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo, J.C.","Cadorin, T.J.; Oliveira, C.P.L.","3239","2011","04","26","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1527778","-26.3016667","-49.1527778","-26.3016667","628","628",NA,"FURB15150","FURB15150","2016","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 09:59:39-03","FURB","FURB","36677","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo, J.C.","Klemz, G.; Doerner, W.","42","2011","10","24","Brasil","Santa Catarina","Joinville","Ribeirão Manso.","-49.1541667","-26.3005556","-49.1541667","-26.3005556","606","606",NA,"FURB15149","FURB15149","2016","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-08 08:50:18-03","FURB","FURB","3742","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Ribas, OS","Vieira, F.C.S.","499","2004","10","07","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555","5","5",NA,"FURB15283","FURB15283","2005","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:50:18-03","FURB","FURB","39252","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Funez, L.A.","Funez, L.A.","1063","2012","10","09","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1238889","-27.0266667","-49.1238889","-27.0266667","700","700",NA,"FURB15240","FURB15240","2012","10","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 09:59:39-03","FURB","FURB","44769","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Bittencourt, F","Bittencourt, F.","212","2014","09","20","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Trilha da Chuva.","-49.0808334","-27.0519444","-49.0808334","-27.0519444","507","507",NA,"FURB15237","FURB15237","2014","09","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 09:59:39-03","FURB","FURB","46990","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Barboza, E","Schwirkowski, P.","129","2013","12","14","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Trilhos próximo à URVE.","-49.3127778","-26.3244445","-49.3127778","-26.3244445",NA,NA,"Florística Entorno IFFSC 843 Habitat: Floresta Ombrófila Densa Alto Montana;trepadeira Habito: brácteas vermelhas, flores alvas","FURB15236","FURB15236","2014","08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 09:59:39-03","FURB","FURB","47359","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo, J.C.","Gasper, A.L. de; Pastório, F.F.","3677","2015","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","60","60",NA,"FURB15289","FURB15289","2016","09","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 09:59:39-03","FURB","FURB","5122","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Oliveira, AA de","Stival-Santos, A.; Verdi, M.","91","2006","12","15","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana;","FURB15282","FURB15282","2011","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-08 08:50:18-03","FURB","FURB","54173","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Lichtenfelz, F.A.","Lichtenfelz, F.A.","9","2016","10","19","Brasil","Santa Catarina","Blumenau",NA,"-49.0916666","-26.9208334","-49.0916666","-26.9208334",NA,NA,"Liana. Flor vermelha.","FURB54173","FURB54173","2017","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 09:59:39-03","FURB","FURB","54388","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Santos, E.P.","Blum, C.T.; Hoffmann, P.","6","2001","10","24","Brasil","Paraná","São José dos Pinhais","Serra de Araçatuba, Morro dos Perdidos.","-49.05","-25.75","-49.0500000","-25.7500000","850","850","Flores vermelhas Habitat: Interior de Floresta Ombrófila Densa Montana Habito: Epífita","FURB54388","FURB54388","2008","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-08 08:50:18-03","FURB","FURB","55991","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1470","2017","11","13","Brasil","Santa Catarina","Santo Amaro da Imperatriz",NA,"-48.8669445","-27.81","-48.8669445","-27.8100000","744","744","flor vermelha Habitat: interior do fragmento Habito: liana","FURB55991","FURB55991","2017","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 09:59:39-03","FURB","FURB","60595","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3485","2018","09","27","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","brácteas rosas Habitat: interior da unidade amostral Habito: liana","FURB60595","FURB60595","2018","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 09:59:39-03","FURB","FURB","62273","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Cordeiro, J. & Barboza, E.","Caxumbu, M.G.","5690","2014","10","31","Brasil","Paraná","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr. Werner.","-48.3863889","-25.18","-48.3863889","-25.1800000","60","60","Flores alvo-amarelhadas, com estames alvos. Relevo suave-ondulado , vegetação: Floresta Ombrófila Densa Submontana. UTM Fuso: 22J 7170523 S 759210 E Habitat: Trepadeira volúvel, ciófila.","FURB62273","FURB62273","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 09:59:39-03","FURB","FURB","66001","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Schwirkowski, P.","Schwirkowski, P.","3778","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas.","-49.3080556","-26.3225","-49.3080556","-26.3225000","660","660","FOD. Habitat: Heliófita, cálice e corola vermelhos Habito: Liana","FURB66001","FURB66001","2019","12","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 09:59:39-03","FURB","FURB","47706","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Engels, ME","Engels, M.E.; Ferneda Rocha, L.C.; Cardozo, A.P. & Buturi, C.","1831","2013","10","20","Brasil","Paraná","Guaratuba","trilha do Salto Parati.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"FURB47706","FURB47706","2013","10","20",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:51:42-03","UCS","HUCS","18635","PreservedSpecimen","Plantae","Begoniaceae","Begonia","procumbens","Begonia procumbens","Vell.","Senna, R.M.","Spanholi, J.","s.n.","2000","08","25","Brasil","Santa Catarina","Celso Ramos","Barra do Rio Uruguai","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Cucurbitales",NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:51:42-03","UCS","HUCS","21859","PreservedSpecimen","Plantae","Begoniaceae","Begonia","procumbens","Begonia procumbens","Vell.","Hatschbach, G.","Sonehara, J.","24","2002","10","10","Brasil","Paraná","Matinhos","Parque Estadual do Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Cresce ao longo do tronco de árvore; Restinga arbórea",NA,NA,"2003",NA,NA,"Angiospermae","Cucurbitales",NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-16 17:51:42-03","UCS","HUCS","1810","PreservedSpecimen","Plantae","Begoniaceae","Begonia","procumbens","Begonia procumbens","Vell.","Hatschbach, G.","Cordeiro, J.","142","1985","09","11","Brasil","Paraná","Morretes","Véu de noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Flor vermelha; Epífita",NA,NA,"1986","05",NA,"Angiospermae","Cucurbitales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-16 17:51:42-03","UCS","HUCS","46596","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Lichtenfelz, F.A.","Lichtenfelz, F.A.","9","2016","10","19","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis","-49.091667","-26.920833","-49.091667","-26.920833",NA,NA,"liana, flor vermelha - Doação FURB 54173; Floresta Ombrófila Densa Submontana",NA,NA,"2017","04","06","Angiospermae","Cucurbitales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:51:42-03","UCS","HUCS","41189","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, E.L.","Korte, A.","928","2009","09","25","Brasil","Santa Catarina","Ilhota","Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"Inteiror da mata",NA,NA,"2010","05","03","Angiospermae","Cucurbitales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"199","2019-08-16 08:38:43-03","UTFPR","HCF","15556","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","J. Cordeiro & E. Barboza","E.L. Siqueira","1277","2014","11","01","Brasil","PR","Guaraqueçaba","Sítio Santa Clara","-48.409444","-25.193694","48°24'34 W","25°11'37,3 S","50","50","trepadeira volúvel, semi-ciófila. Flores rosas. Forófito: Cyathea sp. (Cyatheaceae).",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-08-16 08:38:43-03","UTFPR","HCF","25035","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","I.D.C. Cruz","I.D.C. Cruz","55","2017","10","20","Brasil","PR","Paranaguá","Ilha do Mel","-48.311944","-25.511111","48°18'43 W","25°30'40 S",NA,NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-08-16 08:38:43-03","UTFPR","HCF","10385","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","J. Cordeiro","M.G. Caxambu","3838","2012","02","04","Brasil","PR","Guaratuba","estrada Castelhanos - arredores","-48.944028","-25.84775","48°56'38,5 W","25°50'51,9 S","738","738","erva epífita, heliófita. Frutos vermelhos.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-08-16 08:38:43-03","UTFPR","HCF","15455","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","J. Jaramillo","M.G. Caxambu","5690","2014","10","31","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.386417","-25.180056","48°23'11,1 W","25°10'48,2 S","60","60","trepadeira volúvel, ciófila. Flores alvo-avermelhadas, com estames alvos.",NA,NA,"2017","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-08-16 08:38:43-03","UTFPR","HCF","13070","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","J. Jaramillo","M.G. Caxambu","4836","2013","10","31","Brasil","SP","Cananéia","estrada de acesso à Propriedade do Sr.","-47.886583","-24.800583","47°53'11,7 W","24°48'02,1 S","47","47","trepadeira volúvel, ca. 6 m, semi-ciófila. Flores vermelhas com listras alvas nas margens.",NA,NA,"2017","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-08-16 08:38:43-03","UTFPR","HCF","18860","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","M.E. Engels","M.E. Engels","1831","2013","10","20","Brasil","PR","Guaratuba","Parque Nacional Saint-Hilare/Langue,","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"epífita, pendente ou trepadeira. caule verde a avermelhado. Folhas verdes discolores. Flores vermelhas com margem mais clara. Floresta Ombrófila Densa.",NA,NA,"2013","10","20",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:38:43-03","UTFPR","HCF","2832","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","J. Cordeiro & B. Biancolini","H.C.L. Geraldino","115","2005","10","08","Brasil","PR","Morretes","Comunidade do Candonga/ rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Herbácea, semi-ciófila, volúvel, com flores rosas.",NA,NA,"2005","11",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"206","2019-08-16 08:38:43-03","UTFPR","HCF","13376","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","M.G. Caxambu","A.L. Schütz","56","1996","11","08","Brasil","PR","Paranaguá","Viveiro do Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"trepadeira sobre tronco, flores vermelhas, coletada a 4 m de altura.",NA,NA,"2013","03","07",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"207","2020-06-29 09:29:44-03","UFRRJ","RBR","35351","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","A.L. Gasper","A. Stival-Santos","1072","2009","10","28","Brasil","Santa Catarina","Guabiruba","Aymoré, 27° 05#?# 24,00' S, 49° 02#?# 58,00' O., Altitude 256 m.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,NA,"RBR00035351",NA,"2009","11","27",NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA
"208","2020-06-29 09:29:44-03","UFRRJ","RBR","36911","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","N. Marquete","581","2006","09","14","Brasil","Espírito Santo","Santa Leopoldina","Estrada de Santa Teresa para Santa Leopoldina. 20° 00#?# 47' S, 40° 32#?# 339' W. Elev.: 602 msm.","-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,NA,"RBR00036911",NA,"2008","03",NA,NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA
"209","2020-06-29 09:29:44-03","UFRRJ","RBR","36363","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","J.L. Schimitt","324","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Fazenda Sabiá, Braço do Salão. Lat: 27°10#?# 53,03' S, Lon: 49° 13#?# 53,06' O. Altitude: 533 m.","-49.3903007507324","-27.2772006988525",NA,NA,NA,NA,NA,"RBR00036363",NA,"2010","12",NA,NA,NA,NA,NA,"21642","auto",NA,NA,NA,NA,NA,NA
"210","2020-06-29 09:29:44-03","UFRRJ","RBR","35359","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","A. Stival-Santos","868","2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia, 27° 00#?# 01,00' S, 49° 08#?# 24,oo' O. 351 m de altitude.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"RBR00035359",NA,"2010","05","03",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"211","2020-06-29 09:29:44-03","UFRRJ","RBR","36359","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","S. Dreveck; F.E. Carneiro","1098","2009","10","08","Brasil","Santa Catarina","Garuva","Mina Velha, Palmital. Lat: 26° 00#?# 31,00' S. Lon: 48° 46#?# 48,00' O. Alt:39 m.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"RBR00036359",NA,"2010","12",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"212","2020-06-29 09:29:44-03","UFRRJ","RBR","35223","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","C. Delfini-Feliciano","H. Lorenzi","5017","2004","10","20","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"RBR00035223",NA,"2007","04","18",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"213","2020-06-29 09:29:44-03","UFRRJ","RBR","36362","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","T.J. Cadorin","665","2009","11","23","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Área Virgem. Lat: 27° 05#?# 49,26' S, Lon: 49° 08#?# 21,67' O. Alt: 660 m .","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"RBR00036362",NA,"2010","12",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"214","2020-06-29 09:29:44-03","UFRRJ","RBR","35354","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","S. Dreveck; F.E. Carneiro","1153","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba, Rio da Prata, 26° 11#?# 24,00' S, 48° 57#?# 36,00' O. 15m de altitude.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"RBR00035354",NA,"2010","05","03",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"215","2020-06-29 09:29:44-03","UFRRJ","RBR","35357","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","E.L. Jacques","J.L. Schimitt","539","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","Pratinha, 26° 43#?# 46,09' S. 49° 51#?# 33,00' O. 590m. de altitude","-49.8328018188477","-26.8808002471924",NA,NA,NA,NA,NA,"RBR00035357",NA,"2010","05","03",NA,NA,NA,NA,"19556","auto",NA,NA,NA,NA,NA,NA
