"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"283","2019-10-07 09:14:55-03","UEFS","HUEFS","18350","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Guedes, M.L.S.","3228","1994","06","21",NA,"Brasil","Bahia","Lamarão do passé",NA,"-38.366667","-12.566667",NA,NA,NA,NA,"HUEFS0018350","HUEFS0018350",NA,"38W22'","12S34'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"284","2019-10-07 09:14:55-03","UEFS","HUEFS","206817","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","J.Jardim","Aona, L.Y.S.","1818","2012","12","18",NA,"Brasil","Bahia","Santo Amaro","Beira da cachoeira..","-38.761667","-12.539167","82","82",NA,NA,"HUEFS0206817","HUEFS0206817",NA,"38W45'42''","12S32'21''","2014","09",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"285","2019-10-07 09:14:55-03","UEFS","HUEFS","21498","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Guedes, M.L.S.","PCD2109","1995","07","01",NA,"Brasil","Bahia","Palmeiras","Pai Inácio.","-41.483333","-12.433333","690","690",NA,"Próximo à margem da mata ciliar, com predominância de 'Chaetocarpus'. Afloramentos rochosos de arenito.","HUEFS0021498","HUEFS0021498",NA,"41W29'","12S26'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"286","2019-10-07 09:14:55-03","UEFS","HUEFS","219890","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","J.A.Oliveira","Aona, L.Y.S.","3989","2015","05","29",NA,"Brasil","Bahia","Jaguaripe",NA,"-38.917222","-13.203056","29","29",NA,"Restinga com manchas de florestas ao redor da restnga.","HUEFS0219890","HUEFS0219890",NA,"38W55'2''","13S12'11''","2016","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"287","2019-10-07 09:14:55-03","UEFS","HUEFS","224835","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Melo, E.","13209","2016","04","22",NA,"Brasil","Bahia","Camaçari",NA,"-38.368611","-12.675833","50","50",NA,"Mata Altântica.","HUEFS0224835","HUEFS0224835",NA,"38W22'7''","12S40'33''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"288","2019-10-07 09:14:55-03","UEFS","HUEFS","44540","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Miranda, E.B.","390","2000","04","16",NA,"Brasil","Bahia","Entre Rios","Estrada para Imbé, ca. 1 km da Linha Verde.","-37.895","-12.281389","70","70",NA,"Mata Atlântica.","HUEFS0044540","HUEFS0044540",NA,"37W53'42''","12S16'53''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"289","2019-10-07 09:14:55-03","UEFS","HUEFS","44832","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","D.Zappi","Oliveira, R.P.","538","2000","05","05",NA,"Brasil","Bahia","Nilo Peçanha","ca. 8km na estrada para Ituberá.","-39.119722","-13.650556","15","15",NA,"Borda da mata.","HUEFS0044832","HUEFS0044832",NA,"39W7'11''","13S39'2''","2005","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"290","2019-10-07 09:14:55-03","UEFS","HUEFS","63541","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Gasson, P.","PCD6188","1997","03","12",NA,"Brasil","Bahia","Palmeiras","Pai Inácio. Próximo a Br 142.","-41.45","-12.466667","1000","1000",NA,"Campo rupestre. Solo arenoso com afloramentos rochosos.","HUEFS0063541","HUEFS0063541",NA,"41W27'0''","12S28'0''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"291","2019-10-07 09:14:55-03","UEFS","HUEFS","82555","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","D.Zappi","Conceição, A.A.","1144","2004","04","30",NA,"Brasil","Bahia","Lençóis","Trilha pela mata rumo ao Ribeirão do Meio.","-41.383333","-12.583333",NA,NA,NA,NA,"HUEFS0082555","HUEFS0082555",NA,"41W23'0''","12S35'0''","2010","06",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"292","2019-10-07 09:14:55-03","UEFS","HUEFS","45697","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","D.Zappi","Silva, B.M.","69","2000","05","30",NA,"Brasil","Bahia","Potiraguá","Entrada para Itapetinga, próximo a Coréia. Beira de estrada.","-39.512222","-15.750833",NA,NA,NA,"Mata Estacional.","HUEFS0045697","HUEFS0045697",NA,"39W30'44''","15S45'3''","2005","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"293","2019-10-07 09:14:55-03","UEFS","HUEFS","204564","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Miranda, A.M.","6762","2014","08","20",NA,"Brasil","Bahia","Salvador","Baia de Todos os Santos, Ilha dos Frades.","-38.510799407959","-12.9710998535156",NA,NA,NA,"Orla da mata.","HUEFS0204564","HUEFS0204564",NA,NA,NA,NA,NA,NA,"26018","auto","Asteranae",NA,NA,NA,NA,NA
"294","2019-09-04 18:28:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,"F. Sellow","328",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"295","2015-04-09 13:35:49-03","F","FMNH-SEEDPLANTS","V0294294F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294294F","V0294294F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"296","2019-01-23 11:12:01-02","F","FMNH-SEEDPLANTS","V0071060F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,"F. Sellow","328",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0071060F","V0071060F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"297","2015-04-09 13:35:50-03","F","FMNH-SEEDPLANTS","V0294295F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294295F","V0294295F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"298","2015-04-09 13:35:51-03","F","FMNH-SEEDPLANTS","V0294296F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294296F","V0294296F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"299","2015-04-09 13:35:51-03","F","FMNH-SEEDPLANTS","V0294297F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294297F","V0294297F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"300","2015-04-09 13:35:52-03","F","FMNH-SEEDPLANTS","V0294298F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294298F","V0294298F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"301","2015-04-09 13:35:53-03","F","FMNH-SEEDPLANTS","V0294299F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294299F","V0294299F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"302","2015-04-09 13:35:54-03","F","FMNH-SEEDPLANTS","V0294300F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294300F","V0294300F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"303","2015-04-09 13:35:55-03","F","FMNH-SEEDPLANTS","V0294301F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294301F","V0294301F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"304","2015-04-09 13:35:56-03","F","FMNH-SEEDPLANTS","V0294302F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0294302F","V0294302F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"305","2019-06-11 13:29:27-03","F","FMNH-SEEDPLANTS","V0355817F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,"P. A. Matekaitis","A. M. de Carvalho & T. Plowman","1453","1983","2","3","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0355817F","V0355817F_01 V0355817F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","1453",NA,NA,NA,NA
"306","2019-06-11 13:44:37-03","F","FMNH-SEEDPLANTS","V0355818F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,"A. C. Brade","14987","1935","10","30","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"V0355818F","V0355818F_01 V0355818F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","14987",NA,NA,NA,NA
"307","2019-09-04 17:24:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","pannosa",NA,"Sabicea pannosa",NA,"H. F. Wernham","H. Schenk","4279","1887","6","26","South America","Brazil","Pernambuco",NA,"Caxanga",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"308","2019-01-23 11:33:39-02","F","FMNH-SEEDPLANTS","V0071062F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sabicea","pannosa",NA,"Sabicea pannosa",NA,NA,"H. Schenk","4279","1887","6","26","South America","Brazil","Pernambuco",NA,"Caxanga",NA,NA,NA,NA,NA,NA,"V0071062F","V0071062F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"309","2020-02-20 14:37:38-03","IAC","IAC","38194","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","H.F. Leitão Filho; R.R. Rodrigues; L.F. Alves; A.S. Penha & A.A. Rezende","34463","1996","01","30",NA,"Brasil","São Paulo","Ubatuba","Estrada para a Casa da Farinha","-45.0711","-23.4339",NA,NA,NA,"coordenadas do material: 23°21#?#09S, 51°10#?#04W",NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-02-20 14:37:38-03","IAC","IAC","38195","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","J.E.L.S. Ribeiro et al.","194","1988","02","06",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, atrás do alojamento","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-02-20 14:37:38-03","IAC","IAC","38196","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","A. Furlan (1) et al.","417","1988","04","09",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, estrada da Casa da Farinha","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-02-20 14:37:38-03","IAC","IAC","38197","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","C. Koschnitzke et al.","29783","1993","11","09",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, caminho para Casa da Farinha","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-02-20 14:37:38-03","IAC","IAC","38198","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","A.C. Kim et al.","30013","1993","11","09",NA,"Brasil","São Paulo","Ubatuba","Estrada da Casa da Farinha","-45.0711","-23.4339",NA,NA,NA,"coordenadas do material: 23°20#?#S, 44°49#?#W",NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-02-20 14:37:38-03","IAC","IAC","38199","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","F.C. Hoehne & A. Gehrt","s/nº","1939","12","08",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4131","-23.6203",NA,NA,NA,NA,NA,NA,NA,"-45.4131","-23.6203","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-02-20 14:37:38-03","IAC","IAC","38200","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","M.A. Assis; A. Furlan (1); C.E. Carneiro; M.A. Farinaccio; V. Scudeller & D.C. Cavalcanti","395","1994","08","29",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, estrada da Casa da Farinha","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-02-20 14:37:38-03","IAC","IAC","38201","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","H.F. Leitão Filho; R.R. Rodrigues; L.F. Alves; A.S. Penha & A.A. Rezende","34468","1996","02","06",NA,"Brasil","São Paulo","Ubatuba","Ilha Anchieta, trilha da praia do Sul","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-02-20 14:37:38-03","IAC","IAC","52679","S","Plantae",NA,NA,"Rubiaceae-318.Cinchonoideae-Sabiceeae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.L. Jung-Mendaçolli","R.H.O. Viana","253","1999","12","15",NA,"Brasil","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Pequi","-52.3531","-14.6733",NA,NA,NA,NA,NA,NA,NA,"-52.3531","-14.6733","2007","08","11",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-23 12:21:25-03","CEPLAC","CEPEC","132906","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,"J. D. Garcia G.","J. D. Garcia G.","986","2009","03","12",NA,"Brasil","Pernambuco","IGARASSÚ","Sem informação.","-34.966667","-7.733333",NA,NA,NA,NA,NA,NA,NA,"34W58'","7S44'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"319","2020-07-23 12:21:25-03","CEPLAC","CEPEC","132902","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,"E. Pessoa","53",NA,NA,NA,NA,"Brasil","Pernambuco","IGARASSÚ",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"320","2021-04-08 17:13:11-03","UESB","HUESB","8849","S","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Brandão, G.S.; Silva, G.S.; Silva, G.S.","363","2013","07","31",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.13625","-14.412611",NA,NA,NA,"Trepadeira. Folhas simples opostas levemente pilosas. Fruto roxo com cálice persistente.; Mata Atlântica.","HUESB000008849",NA,NA,"-40.13625","-14.412611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-04-08 17:13:11-03","UESB","HUESB","12557","S","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Chagas, M.A.","Silva, L.A.; Sobra-Leite, M.; Demétrio, K.M.; Chagas, M.A.; Sobra-Leite, M.; Demétrio, K.M.; Chagas, M.A.","35","2014","01","08",NA,"Brasil","Pernambuco","Recife","Bairro da Guabiraba, Santuário dos Três Reinos","-34.945694","-7.961083",NA,NA,NA,"Floresta ombrófila densa.","HUESB000012557",NA,NA,"-34.945694","-7.961083","2014","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-04-08 17:13:11-03","UESB","HUESB","8883","S","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Brandão, G.S.","Silva, G.S.; Viana, J.L.; Viana, J.L.","224","2013","07","09",NA,"Brasil","Bahia","Piraí do Norte","Fazenda Santa Terezinha","-39.324778","-13.778167","355","355",NA,"Herbácea. Folhas simples, opostas, dísticas. Frutos imaturos, lilás, piloso e lilás azulado; sépalas persistentes.; Mata Atlântica.","HUESB000008883",NA,NA,"-39.324778","-13.778167","2013","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-04-08 17:13:11-03","UESB","HUESB","5945","S","Plantae","Dicotyledoneae",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, M.L.","Santana, D.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.","337","2001","06","04",NA,"Brasil","Bahia","Lençóis","Chapada Diamantina, Assentamento Araruna, caminho para Rio Bonito de Cima.","-41.282222","-12.287222",NA,NA,NA,"Trepadeira herbácea. Folhas membranáceas, discolores, face abaxial com pêlos alvos. Inflorescência axilar. Frutos imaturos vermelhos e maduros marrons-escuro.; Floresta Estacional Semidecidual.",NA,NA,NA,"-41.282222","-12.287222","2001","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827933","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Salzmann","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970582",NA
"325","2016-08-23 09:46:39-03","NHMLondon","NHM-LONDON-BOT","BM000827937","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Collaboration; H.N. Ridley, et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970586",NA
"326","2016-08-23 09:46:39-03","NHMLondon","NHM-LONDON-BOT","BM000827943","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970592",NA
"327","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827946","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Glocker","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970595",NA
"328","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827947","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Glocker","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970567",NA
"329","2016-08-23 09:46:39-03","NHMLondon","NHM-LONDON-BOT","BM000827948","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Collaboration; H.N. Ridley, et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970565",NA
"330","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827949","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Glocker","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970585",NA
"331","2016-08-23 11:01:02-03","NHMLondon","NHM-LONDON-BOT","BM000827953","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"George Gardner; b.1812; d.1849; Gardner","1697","1838","09",NA,NA,"Brasil","Ceará",NA,NA,"-39.3206","-5.4983",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/7ba594d87f16f95eeda389981ffb889e0bd656a5/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Holotype","-39.3206","-5.4983","2007","03","16",NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970562",NA
"332","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827954","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Gardn.","1338",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970563",NA
"333","2015-02-26 09:31:20-03","NHMLondon","NHM-LONDON-BOT","BM000827955","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Anon.","S.N.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NHMUK:ecatalogue:4970564",NA
