"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"580","2021-03-15 18:25:29-03","USP","SPF","208505","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G","Heiden, G; Sancho, G; Bonifacino, JM","1820","2011","12","08",NA,"Brasil","São Paulo","Parque Estadual de Campos do Jordão, Trilha dos Campos.",NA,"Erva. Folhas verdes, levemente crassas. Brácteas involucrais verde-claras. Flores do raio alvas. Flores do disco amarelas.","SPF00208505","1860","1860","Campos do Jordão","-45.461944","-22.703889",NA,NA,NA,NA,"2017","-45.461944","-22.703889","10",NA,NA,NA,NA,NA
"581","2021-03-15 18:25:29-03","USP","SPF","208805","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G","Heiden, G; Loeuille, B; Silva-Luz, CL","1713","2011","09","17",NA,"Brasil","São Paulo","Parque Estadual do Juquery, Próximo a área do quiosque na trilha para o morro do Ovo da Pata.",NA,"Subarbusto xilopodífero, hábito herbáceo. Capítulos com flores do raio alvas e flores do disco amarelas.","SPF00208805","817","817","Franco da Rocha","-46.698333","-23.339722",NA,NA,NA,NA,"2011","-46.698333","-23.339722","09","17",NA,NA,NA,NA
"582","2021-03-15 18:25:29-03","USP","SPF","209430","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Loeuille, B","Antar, GM; Antar, HP","141","2012","09","04",NA,"Brasil","Minas Gerais","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Ao lado do rio Três Pontinhas.",NA,"Erva ca. 30 cm alt. Capítulos com brácteas involucrais esverdeadas. Lígulas alvas e flores do disco amareladas.","SPF00209430","1350","1350","Santana do Riacho","-43.5275","-19.254167",NA,NA,NA,NA,"2012","-43.5275","-19.254167","10",NA,NA,NA,NA,NA
"583","2019-11-13 11:16:22-03","USP","SPF","221096","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G","Forzza, RC","6369","2011","05","18",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,NA,"SPF00221096","1363","1363","Ouro Branco","-43.653889","-20.503611",NA,NA,NA,NA,"2012","-43.653889","-20.503611","05","26",NA,NA,NA,NA
"584","2021-03-15 18:25:29-03","USP","SPF","222702","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G","Siniscalchi, CM","434","2014","03","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Distrito de Altamira, trilhas partindo do final do vale em direção ao alto da serra, passando por mata e campos rupestres.",NA,"Ervas, folhas rígidas e ásperas ao toque, eretas. Capítulos com flores liguladas alvas e flores tubulosas amarelo-pálidas.; Campo rupestre.","SPF00222702","13","13","Nova União","-43.572836","-19.512158",NA,NA,NA,NA,"2017","-43.572836","-19.512158","10",NA,NA,NA,NA,NA
"585","2021-01-22 18:29:52-03","USP","SPF","233142","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Anônimo","Duarte, AP","468","1946","11","14",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00233142",NA,NA,"Carandaí","-43.8064002990723","-20.9535999298096",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-11-13 11:16:22-03","USP","SPF","214798","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G","Loeuille, B","539","2011","09","01",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00214798",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,"2011",NA,NA,"09",NA,NA,NA,NA,NA
"587","2021-01-22 18:29:52-03","USP","SPF","233130","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Anônimo","Bautista, HP","213","1975","11","22",NA,"Brasil","São Paulo","São José dos Alpes",NA,NA,"SPF00233130","1900","1900","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-11-13 11:16:22-03","USP","SPF","115407","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Possette, RFS","Honda, S","s.n.","1987","12","10",NA,"Brasil","São Paulo","Parque Vila dos Remédios",NA,NA,"SPF00115407",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,"2007",NA,NA,"07",NA,NA,NA,NA,NA
"589","2014-04-04 18:26:35-03","PNFM","IRAI","5293","S","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Cordeiro, J.; Santos, E.L. dos","Teixeira, T.B.","s.n.","2011","12","29",NA,"Brasil","Paraná","Parque Estadual de Vila Velha",NA,"Herbácea, 15 cm, capítulo amarelo, lígula alba. Campo limpo seco","IRAI00005293","920","920","Ponta Grossa","-50.0075","-25.240917",NA,NA,NA,NA,"2012","-50.0075","-25.240917","05",NA,NA,NA,NA,NA
"590","2014-04-04 18:26:35-03","PNFM","IRAI","2575","S","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Cordeiro, J.","Cordeiro, J.","3012","2009","04","07",NA,"Brasil","Santa Catarina","Serra Quiriri",NA,"Erva, capítulos alvacentos. Campo de Altitude","IRAI00002575",NA,NA,"Campo Alegre",NA,NA,NA,NA,NA,NA,"2010",NA,NA,"01","01",NA,NA,NA,NA
"591","2019-10-07 09:11:32-03","UEFS","HUEFS","224434","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","M.Alves","Alves, M.","222","2013","06","23",NA,"Brasil","Minas Gerais","MG 443, saída para a Estrada Real, sentido Lavras Novas. Chapada dos Bandeirantes.",NA,NA,"HUEFS0224434","1277","1277","Ouro Preto","-43.558889","-20.445","HUEFS0224434",NA,NA,"Asteranae","2014","43W33'32''","20S26'42''","07",NA,NA,NA,NA,NA
"592","2019-10-07 09:11:32-03","UEFS","HUEFS","54164","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","A.M.Teles","Fiaschi, P.","502","2000","12","06",NA,"Brasil","São Paulo","Parque Estadual de Campos de Jordão. Limite com Fazenda São Sebastião do Ribeirão Grande.",NA,"Campo.","HUEFS0054164","1900","1900","Campos do Jordão","-45.45","-22.666667","HUEFS0054164",NA,NA,"Asteranae","2008","45W27'","22S40'","09",NA,NA,NA,NA,NA
"593","2019-10-07 09:11:32-03","UEFS","HUEFS","71123","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","A.M.Teles","Mello-Silva, R.","7985","1985","08","03",NA,"Brasil","Minas Gerais","3km da cidade em direção à Diamantina.",NA,NA,"HUEFS0071123","1200","1300","Morro do Côco",NA,NA,"HUEFS0071123",NA,NA,"Asteranae","2008",NA,NA,"09",NA,NA,NA,NA,NA
"594","2020-04-29 16:29:33-03","UFVJM","HDJF","6895","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Faria, JEQ","Faria, JEQ; Chaves, DA","7961","2017","06","29","Southern America","Brasil","Minas Gerais","Serra do Cipó, na estátua do Juquinha",NA,NA,"HDJF006895","1348","1348","Santana do Riacho","-43.553056","-19.256111",NA,NA,NA,NA,"2017","-43.553056","-19.256111","06",NA,NA,NA,NA,NA
"595","2020-11-23 11:38:46-03","IAC","IAC","22846","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffmann","H.F. Leitão Filho","H.F. Leitão Filho","s/nº","1972","01","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Campos do Jordão","-45.5914","-22.7394",NA,NA,NA,NA,"1972","-45.5914","-22.7394","07","19",NA,NA,NA,NA
"596","2019-01-25 15:33:57-02","IAC","IAC","2545","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffmann","J.M.F. Toledo","J.E. Rombouts","31","1938","06","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Campos do Jordão","-45.5914","-22.7394",NA,NA,NA,NA,"1941","-45.5914","-22.7394","10","21",NA,NA,NA,NA
"597","2020-11-04 17:28:38-03","UEM","HUEM","24551","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","J.N. Nakajima","Souza, LA; col.","156","2013","05","15",NA,"Brasil","Paraná","Parque Estadual de Vila Velha",NA,"Herbácea; inflorescência coloração branca.","HUEM000001519",NA,NA,"Ponta Grossa","-49.996528","-25.24115","HUEM000001519",NA,NA,NA,"2015","-49.996528","-25.24115","08",NA,NA,NA,NA,NA
"598","2020-11-04 17:28:38-03","UEM","HUEM","7169","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","Fernandes, AC","Souza, VC; Sakuragui, CM","2080","1992","10","13",NA,"Brasil","Minas Gerais","Estrada entre a BR-040 e Moeda, Cerca de 1 km da BR-040",NA,"Erva; cerca de 20 cm de altura; flores do disco amarelas; flores do raio alvas;","HUEM000001520",NA,NA,"Serra da Moeda",NA,NA,"HUEM000001520",NA,NA,NA,"2012",NA,NA,"01",NA,NA,NA,NA,NA
"599","2020-11-04 17:28:38-03","UEM","HUEM","2823","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","Nakajima, J","Rosemary S.Moro","s.n.","1993","03","26",NA,"Brasil","Paraná","Cascata São Jorge",NA,NA,"HUEM000001521",NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545","HUEM000001521","46557","auto",NA,"2009",NA,NA,"09","25",NA,NA,NA,NA
"600","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000901136","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"George Gardner; b.1812; d.1849; Gardner","4923/2","1840","09",NA,NA,"Brasil","Minas Gerais",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/147f500a06fd3e774144ce639928a2afd22b0f24/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,"Type",NA,NA,"NHMUK:ecatalogue:4995847"
"601","2020-11-12 16:58:20-03","UEL","FUEL","19311","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Teles, AM","Cervi, AC; Dunaiski Jr, A","3256","1990","11","23",NA,"Brasil","Paraná","Rio das Mortes",NA,NA,NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"44368","auto",NA,"2009",NA,NA,"08",NA,NA,NA,NA,NA
"602","2020-11-12 16:58:20-03","UEL","FUEL","26660","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Teles, AM","Medri, C","834","1999","07","14",NA,"Brasil","Paraná","Campos de Altitude",NA,NA,NA,NA,NA,"Piraí do Sul","-49.948600769043","-24.5261001586914",NA,"37171","auto",NA,"2009",NA,NA,"08",NA,NA,NA,NA,NA
"603","2020-11-12 16:58:20-03","UEL","FUEL","17483","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Teles, AM","Pinto, LR; et al.","s.n.","1994","11","04",NA,"Brasil","Paraná","Canion Guartelá",NA,NA,NA,NA,NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,"2009",NA,NA,"08",NA,NA,NA,NA,NA
"604","2020-11-12 16:58:20-03","UEL","FUEL","29069","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Teles, AM","Ohara, D","s.n.","1996","09","13",NA,"Brasil","Paraná","Canyon Guartelá",NA,NA,NA,NA,NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,"2009",NA,NA,"08",NA,NA,NA,NA,NA
"605","2020-11-12 16:58:20-03","UEL","FUEL","17736","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Teles, AM","Dias, MC; et al.","s.n.","1994","10","09",NA,"Brasil","Paraná","Saida para Castro",NA,NA,NA,NA,NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,"2009",NA,NA,"08",NA,NA,NA,NA,NA
"606","2020-11-12 16:58:20-03","UEL","FUEL","38188","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Nakajima, JN","Estevan, DA; et al.","905","2004","06","22",NA,"Brasil","Paraná","Fazenda Santa Inês",NA,NA,NA,NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,"32424","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-12 16:58:20-03","UEL","FUEL","38187","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Nakajima, JN","Estevan, DA; et al.","904","2004","12","07",NA,"Brasil","Paraná","Fazenda Santa Inês",NA,NA,NA,NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,"32424","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-11-12 16:58:20-03","UEL","FUEL","38186","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Nakajima, JN","Estevan, DA; et al.","903","2004","12","14",NA,"Brasil","Paraná","Fazenda Santa Inês",NA,NA,NA,NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,"32424","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-11-12 16:58:20-03","UEL","FUEL","37230","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Nakajima, JN","Estevan, DA; et al.","559","2005","02","11",NA,"Brasil","Paraná","Fazenda Santa Inês",NA,NA,NA,NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,"32424","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-11-12 16:58:20-03","UEL","FUEL","14797","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm","Teles, AM","Carvalho, VP; et al.","s.n.","1995","04","07",NA,"Brasil","São Paulo","Cerrado ao lado do Campo de Aviação",NA,NA,NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,"27729","auto",NA,"2009",NA,NA,"07","20",NA,NA,NA,NA
"611","2019-11-01 14:53:56-03","UnB","UB","14149","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Mimura, I","130","1961","11","28","Southern America","Brasil","São Paulo","Ca. 10km SSE em linha reta da praça municipal de São José dos Campos",NA,"Raios brancos; pétalas das flores do disco amarelo-pálidas. Anteras amarelo-douradas.; Cerrado ralo.",NA,"600","600","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,"39297","auto",NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
"612","2019-11-01 14:53:56-03","UnB","UB","14148","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Mimura, I","120","1961","11","24","Southern America","Brasil","São Paulo","Ca. 9km SSE em linha reta da praça municipal de São José dos Campos",NA,"Capítulo 1,5cm. Raios brancos; tubo amarelo-pálido; anteras amarelo-pálidas; estigma verde.; Cerrado aberto.",NA,"660","660","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,"39297","auto",NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
"613","2019-11-01 14:53:56-03","UnB","UB","14150","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Lindeman, JC; Haas, JH","3032","1966","10","15","Southern America","Brasil","Paraná","Beira da estrada do Sul para Jaguariaiva, DER km 184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
"614","2019-11-01 14:53:56-03","UnB","UB","14132","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Gifford, DR; Fonsêca, SG","240","1971","08","06","Southern America","Brasil","Goiás","Chapada dos Veadeiros, about 22km N of Ato Paraíso.",NA,"Daisy 15cm, green thin stems. Woody branchy rootstock. Flower white ray florets, center yellow.; High burnt campo.",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
"615","2019-11-01 14:53:56-03","UnB","UB","14151","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Lindeman, JC; Haas, JH","3063","1966","10","16","Southern America","Brasil","Paraná","Beira do Rio 5 Reis, 5km S de Jaguariaiva",NA,"Folhas pequenas dentadas, forma depois de queimada.; Erva 20cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"01",NA,NA,NA,NA,NA
"616","2019-11-01 14:53:56-03","UnB","UB","14152","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Irwin, HS; Maxwell, H; Wasshausen, DC","19642","1968","02","09","Southern America","Brasil","Minas Gerais","Serra do Itabirito, ca. 48km SE of Belo Horizonte",NA,"Caespitose. The heads to ca. 35cm. Rays white; disc yellow; Dry hillsides. Steep rocky slopes",NA,"1750","1750",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
"617","2019-11-01 14:53:56-03","UnB","UB","14153","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Teles, AM","Irwin, HS; Harley, RM; Onishi, E","29422","1971","01","30","Southern America","Brasil","Minas Gerais","Pico de Itacolomi, ca. 3km S of Ouro Preto",NA,"Acaulescent herb. The heads to ca. 25cm. Ligules white; disc yellow; Campo on summit.",NA,"1850","1850",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA
"618","2019-11-01 14:53:58-03","UnB","UB","207552","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Bringel, JBA","Chaves, DA; Gonçalves, MF; Moreira, PH","606","2014","10","12","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2",NA,"Complexo Rupestre",NA,"1495","1495","São Gonçalo do Rio Preto","-43.331683","-18.216233",NA,NA,NA,NA,"2015","-43.331683","-18.216233","11",NA,NA,NA,NA,NA
"619","2019-11-01 14:53:56-03","UnB","UB","207551","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Bringel, JBA","Chaves, DA; Gonçalves, MF; Moreira, PH","605","2014","10","11","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2",NA,"Complexo Rupestre",NA,NA,NA,"São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,"26697","auto",NA,"2015",NA,NA,"11",NA,NA,NA,NA,NA
"620","2019-05-06 11:53:24-03","UFU","HUFU","38484","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Assis, L.C.S.; Magalhães, M.S.","793","2003","04","05",NA,"Brasil","Minas Gerais","Mata do Baú",NA,"Erva com folhas discolores, pápus verde, flores do raio alvas e as do disco amarelas.; Campo - cerrado.","HUFU00046641",NA,NA,"Barroso","-43.9757995605469","-21.1868991851807","HUFU00046641","7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-05-06 11:53:24-03","UFU","HUFU","61193","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Sartori, M.A.; Guarçoni, E.","588","2003","08","30",NA,"Brasil","Minas Gerais","Cadeia do Espinhaço - Serra da Moeda, RPPN Poço Fundo - CVRD",NA,"Erva terrestre. Pétalas brancas.; Campo rupestre (campo graminóide).","HUFU00041985",NA,NA,"Congonhas","-43.8577995300293","-20.4997005462646","HUFU00041985","16368","auto",NA,"2016",NA,NA,"05","10",NA,NA,NA,NA
"622","2019-05-06 11:53:24-03","UFU","HUFU","40977","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Valente, G.E.; Azevedo, A.A. & Meira, R.M.S.A.","1220","2003","04","26",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,"Capítulo amarelado.; Campo rupestre.","HUFU00041980",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","HUFU00041980","13809","auto",NA,"2016",NA,NA,"05","10",NA,NA,NA,NA
"623","2019-05-06 11:53:24-03","UFU","HUFU","42484","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Caiafa, A.N.; Meireles, L.D.","108","2001","03","01",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,"Erva, ca. 0,3 m. Capítulos com flores brancas.; Campo.","HUFU00046642",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","HUFU00046642","13809","auto",NA,"2005",NA,NA,"03",NA,NA,NA,NA,NA
"624","2019-05-06 11:53:24-03","UFU","HUFU","42486","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Paula, C.C. de; Silva, S.S. da; Aniceto, D. & Silva, R.R. da","38","2002","06","08",NA,"Brasil","Minas Gerais","Serra do Ouro Branco, Área 1.",NA,"Herbácea, ca. 0,2 m. Folhas verdes, flores liguladas com pétalas brancas e tubulosas com pétalas amarelas.; Campo graminóide.","HUFU00046645",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","HUFU00046645","13809","auto",NA,"2005",NA,NA,"03",NA,NA,NA,NA,NA
"625","2019-05-06 11:53:24-03","UFU","HUFU","42485","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Nakajima, J.N.","Paula, C.C. de; Aniceto, D. & Silva, R.R. da","123","2002","06","23",NA,"Brasil","Minas Gerais","Serra do Ouro Branco, Área 2. Subárea Cruzeiro.",NA,"Herbácea, ca. 0,2 m. Folhas verdes e pétalas brancas.; Afloramento rochoso.","HUFU00046643",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","HUFU00046643","13809","auto",NA,"2005",NA,NA,"03",NA,NA,NA,NA,NA
"626","2019-05-06 11:53:24-03","UFU","HUFU","32905","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Carvalho, M.G.","1332","2001","12","03",NA,"Brasil","Minas Gerais","Estação Ecológica Tripui, Próximo ao campo de futebol.",NA,"Campo antropico.","HUFU00046650",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","HUFU00046650","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-05-06 11:53:24-03","UFU","HUFU","55800","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Hattori, E.K.O.; Bunger, M.O.","874","2009","09","21",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Erva, ca. 0,40 m. Escapo floral longo, brácteas involucrais verdes, corola do raio alva, corola do disco amarela, ramos do estilete amarelos.; Campo arenoso.","HUFU00041976",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","HUFU00041976","44599","auto",NA,"2016",NA,NA,"05","10",NA,NA,NA,NA
"628","2019-05-06 11:53:24-03","UFU","HUFU","13358","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Romero, R.; Nakajima, J.N.","3770","1996","11","20",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Vale da nascente do Rio São Francisco, lado das matas.",NA,"Herbáceo, ca. 0,5 m. Brácteas verdes, corola amarela, anteras creme, ramos do estilete amarelos.; Campo limpo, 1 mês após queimada.","HUFU00058003",NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00058003","57119","auto",NA,"2016",NA,NA,"05","11",NA,NA,NA,NA
"629","2019-05-06 11:53:24-03","UFU","HUFU","7093","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Teles, A.M.","Nakajima, J.N.; Romero, R.","691","1994","12","07",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Vale do Rio são Francisco",NA,"herbácea, ca de 0,4m. Brácteas verdes;corola e estigmas amarelos.; Campo úmido","HUFU00058004",NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00058004","57119","auto",NA,"2007",NA,NA,"10","03",NA,NA,NA,NA
