"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"159","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Miers, J","3939","Southern America","Brazil",NA,"prope Rio de Janeiro ad Laranjeiras etc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gardner, G","5522","Southern America","Brazil",NA,"prope Rio de Janeiro ad Laranjeiras etc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Spruce, R","3865","Southern America","Brazil","Maranhão",NA,NA,"Habitat in ripis limosis fluminis Maranhão.; HABITAT: Habitat in ripis limosis fluminis Maranhão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 16:26:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Trail, JWH","s.n.","Southern America","Brazil","Pará ","Ad Montalegre in ditione Amazonica.",NA,NA,NA,NA,NA,NA,NA,NA,"Monte Alegre","-54.07","-2.01",NA,NA,"-54.07","-2.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:36:16-03","UFRGS","ICN","049889","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Irgang, BE; et al.","s.n.","América do Sul","Brasil","RS","Taim.",NA,NA,NA,NA,"et al.; B.E. Irgang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:36:16-03","UFRGS","ICN","190074","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Silva Filho, PJS","735","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã.",NA,"Beira do lago",NA,NA,"Silva Filho, PJS","2008","11","16","Viamão","-51.020556","-30.068611",NA,NA,"-51.020556","-30.068611","50","50",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:36:16-03","UFRGS","ICN","137631","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, CA; Iob, A","2519","América do Sul","Brasil","RS","Balneário Rondinha Nova",NA,"Erva com populalção densa, num canal. Flores esverdeadas.",NA,NA,"Mondin, C","2001","12","23","Arroio do Sal","-49.8889007568359","-29.551399230957","15157","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:36:16-03","UFRGS","ICN","164839","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Matzenbacher, NI","s.n.","América do Sul","Brasil","RS","Faz. São Maximiano",NA,"planta aquática",NA,NA,"Matzenbacher, NI","2009","12","30","Guaíba","-51.3250007629395","-30.113899230957","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:36:16-03","UFRGS","ICN","137633","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, CA; Iob, A","2512","América do Sul","Brasil","RS",NA,NA,"Erva com população densa. Flores esverdeadas; Num canal.",NA,NA,"Mondin, C","2001","12","15","Imbé","-50.128101348877","-29.9752998352051","11309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:36:16-03","UFRGS","ICN","185921","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Setubal, R; Schneider, AA","705","América do Sul","Brasil","RS","morro São Pedro",NA,"em banhado de topo de morro",NA,NA,"Schneider, AA","2008","11","10","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:36:16-03","UFRGS","ICN","007520","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Vianna, EC; J.V.; Irgang, BE; M.L.L. et L.B.","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Matzenbacher, NI","1970","02","22","São José do Norte","-52.0416984558105","-32.0147018432617","97770","auto",NA,NA,NA,NA,"1978","03","13",NA,NA,NA,NA,NA
"170","2021-02-08 12:36:16-03","UFRGS","ICN","136529","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Hagelund, K","12163","América do Sul","Brasil","RS","beira da lagoa Violão",NA,"Doação de Karner Hagelund",NA,NA,NA,"1978","01","11","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:36:16-03","UFRGS","ICN","136528","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Hagelund, K","11936","América do Sul","Brasil","RS","Imbé",NA,"Doação de Karner Hagelund",NA,NA,NA,"1977","12","19","Tramandaí","-50.1335983276367","-29.9846992492676","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:36:16-03","UFRGS","ICN","128106","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Schneider, AA","s.n.","América do Sul","Brasil","RS","Itapuã (Beira da Lagoa Negra) Praia de Fora",NA,NA,NA,NA,"Schneider, AA","2003","04","01","Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:36:16-03","UFRGS","ICN","050178","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Goregem, J","s.n.","América do Sul","Brasil","RS","Lagoa dos Patos",NA,NA,NA,NA,"Irgang, BE",NA,NA,NA,"Saco de Tapes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:36:16-03","UFRGS","ICN","122492","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, CA","2535","América do Sul","Brasil","RS","Rondinha Nova",NA,"Erva rasteira, numa valeta que deságua no mar. Flores liguladas brancas e tubulosas esverdeadas.",NA,NA,"Mondin, C","2002","02","03","Arroio do Sal","-49.8889007568359","-29.551399230957","15157","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:36:16-03","UFRGS","ICN","053790","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Dutra, R","114","América do Sul","Brasil","RS","Arroio Chico Lomã-Banhado",NA,"Com inflorescência branca, rara.",NA,NA,"Abruzzi, ML","1983","03","28","Gravataí","-50.9919013977051","-29.9444007873535","25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:36:16-03","UFRGS","ICN","035388","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Matzenbacher, NI","s.n.","América do Sul","Brasil","RS","BR-116 Km 32",NA,"Em ambiente aquático, açude.",NA,NA,"Matzenbacher, NI","1977","11","10","Guaíba","-51.3250007629395","-30.113899230957","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:36:16-03","UFRGS","ICN","119426","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Salviani, ER","1284","América do Sul","Brasil","RS","em várzea muito úmida e turfosa que foi drenada",NA,"Erva prostrada, semi-suculenta, de folhas brilhantes de cor verde-azulada; flor esbranquiçada.",NA,NA,"Matzenbacher, NI","2000","03","01","Pelotas","-52.3424987792969","-31.771900177002","51462","auto",NA,NA,NA,NA,"2000","04","12",NA,NA,NA,NA,NA
"178","2021-02-08 12:36:16-03","UFRGS","ICN","136533","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Hagelund, K","843","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund",NA,NA,"FIER, Seg",NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:36:16-03","UFRGS","ICN","136534","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"?","s.n.","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund",NA,NA,"FIER, Seg",NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:36:16-03","UFRGS","ICN","031719","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Irmão Augusto","s.n.","América do Sul","Brasil","RS","Higienópolis.",NA,NA,NA,NA,NA,"1940","11","16","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:36:16-03","UFRGS","ICN","083004","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Longhi-Wagner, HM; et al.","s.n.","América do Sul","Brasil","RS","Ilha do Paiva.",NA,NA,NA,NA,"Matzenbacher, NI; Irgang, BE","1977","05","06","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:36:16-03","UFRGS","ICN","069513","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Ritter, MR","32","América do Sul","Brasil","RS","Taim, Mata do Albardão",NA,NA,NA,NA,"Matzenbacher, NI","1986","12","12","Rio Grande","-52.0985984802246","-32.0349998474121","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:36:16-03","UFRGS","ICN","137632","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, CA; Iob, A","2579","América do Sul","Brasil","RS","banhado próximo ao Cerro Armour",NA,"Erva de flores esverdeadas, formando densa população.",NA,NA,"Mondin, C","2002","03","02","Santana do Livramento","-55.5327987670898","-30.8908004760742","79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:36:16-03","UFRGS","ICN","069762","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Nhuch, G","s.n.","América do Sul","Brasil","RS","Extremo sul.",NA,NA,NA,NA,"Irgang, BE","1985","01","17","Tapes","-51.3958015441895","-30.6732997894287","25762","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:36:16-03","UFRGS","ICN","136532","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Hagelund, K","5132","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund; Aquática",NA,NA,"FIER, Seg","1967","01","19","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:36:16-03","UFRGS","ICN","136531","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Hagelund, K","6067","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund",NA,NA,NA,"1970","01","03","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:36:16-03","UFRGS","ICN","136530","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Hagelund, K","6070","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund",NA,NA,NA,"1971","01","07","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:36:16-03","UFRGS","ICN","031062","S","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Baptista, LRM; Irgang, BE","s.n.","América do Sul","Brasil","RS","P. Pombas.",NA,"Atingido por ondas.",NA,NA,"Mondin, A","1968","01","31","Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,"2008","11","21",NA,NA,NA,NA,NA
"189","2021-03-22 16:22:57-03","FEPAGRO","BLA","15279","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"I. Corseul",NA,NA,"Brasil","Rio Grande do Sul","São João",NA,"Habitat: Do corseulpo sero","BLA015279",NA,"B. Rambo","1947","06","22","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:47:52-03","MCN-FZBRS","HAS","18352","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Dutra, R.L.","114",NA,"Brasil","Rio Grande do Sul","Banhado Grande - Arroio Chico-Lomã.",NA,"Com inflorescência branca; rara.","HAS0018352",NA,"Abruzzi, M.L.","1983","03",NA,"Gravataí","-50.9919013977051","-29.9444007873535","25424","auto",NA,NA,NA,NA,"1983","05",NA,NA,NA,NA,NA,NA
"191","2020-08-26 10:47:52-03","MCN-FZBRS","HAS","94092","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Enydra","anagalis","Enydra anagalis","Gardner ",NA,"Ferreira, P.P.A.; Fagundes, N.F. & Molz, M.","1311",NA,"Brasil","Rio Grande do Sul","rio Gravataí",NA,"macrófita, flores brancas","HAS0094092",NA,"E. Pasini","2015","10",NA,"Gravataí","-50.9919013977051","-29.9444007873535","25424","auto",NA,NA,NA,NA,"2015","11","01",NA,NA,NA,NA,NA
"192","2020-08-26 10:47:52-03","MCN-FZBRS","HAS","41309","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Abruzzi, M.L.","4592",NA,"Brasil","Rio Grande do Sul","Lagoa do Gateados (Norte)",NA,NA,"HAS0041309",NA,"O. Bueno","2003","04",NA,"Palmares do Sul","-50.5097007751465","-30.2577991485596","31350","auto",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:00:32-03","IBt","SP","423679","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Shirasuna, RT; Kanashiro, S; Tavares, A","607",NA,"Brasil","São Paulo","Lote 3 Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,"Simão Bianchini, R","2007","11","08","São Bernardo do Campo","-46.560001373291","-23.6900005340576","31119","auto",NA,NA,NA,NA,"2010","08","26",NA,NA,NA,NA,NA
"194","2019-11-21 10:00:32-03","IBt","SP","430292","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Shirasuna, RT; Kanashiro, S","2496",NA,"Brasil","São Paulo","Lote 3 Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,"Simão Bianchini, R; Petrongari, FS","2009","08","11","São Bernardo do Campo","-46.560001373291","-23.6900005340576","31119","auto",NA,NA,NA,NA,"2011","06","01",NA,NA,NA,NA,NA
"195","2010-08-16 16:37:14-03","GH","HU-HERB","GH 00006580","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner","Isotype","George Gardner","5522","South America","Brazil","Rio de Janeiro",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5522","undetermined"
"196","2010-08-16 16:34:58-03","GH","HU-HERB","GH 00014300","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"T. Morong","79","South America","Paraguay",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","undetermined"
