"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","sex"
"3363","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Alves, M; Sousa, G; Unwin, M; P.Fiachi; T.Konno","2001","03","13","Brasil","Rio de Janeiro","Carapebus",NA,"-41.593611","-22.226667","-41.593611","-22.226667","20","30",NA,NA,"Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negras, arilo vermelho.; Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negra","UFP32371",NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3364","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Alves, M; Sousa, G; Unwin, M; P.Fiachi; T.Konno","2001","03","13","Brasil","Rio de Janeiro","Carapebus",NA,"-41.593611","-22.226667","-41.593611","-22.226667","20","30",NA,NA,"Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negras, arilo vermelho.; Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negra","UFP32371",NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3365","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Alves, M; Sousa, G; Unwin, M; P.Fiachi; T.Konno","2001","03","13","Brasil","Rio de Janeiro","Carapebus",NA,"-41.593611","-22.226667","-41.593611","-22.226667","20","30",NA,NA,"Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negras, arilo vermelho.; Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negra","UFP32371",NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3366","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Amorim, BS","2007","12","22","Amorim, BS; Araújo, D; Alves-Araújo, A; Melo, A","2007","12","22","Brasil","Pernambuco","Igarassu",NA,"-34.969722","-7.703333","-34.969722","-7.703333","100","100",NA,NA,"Arvoreta 7m. Indivíduo feminino.; Arvoreta 7m. Indivíduo feminino.","220",NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3367","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Alves, M; Sousa, G; Unwin, M; P.Fiachi; T.Konno","2001","03","13","Brasil","Rio de Janeiro","Carapebus",NA,"-41.593611","-22.226667","-41.593611","-22.226667","20","30",NA,NA,"Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negras, arilo vermelho.; Árvore ca. 8m alt.; tronco intensamente ramificado na base, frutos imaturos verdes, maduros marrons, sementes negra","UFP32371",NA,NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3368","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Souza, AC","1990","01","30","Nunes, E; Martins, P","1980","05","15","Brasil","Ceará","Aratuba",NA,"-39.0449981689453","-4.41833019256592",NA,NA,NA,NA,NA,NA,"Árvore, 5-7m, fruto marrom, independente, pouco abundante, folha alterna.; Árvore, 5-7m, fruto marrom, independente, pouco abundante, folha alterna.","s.n.",NA,NA,NA,NA,NA,"Malpighiales","11686","auto",NA,NA,NA,NA,NA,NA,NA
"3369","2021-03-01 11:55:03-03","UFPE","UFP","33760","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Pereira, RC","2003","03","31","Nadia, TCL","2002","12","01","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"UFP033760",NA,"Hábito arbóreo mais ou menos 5m alt. Planta dióica, indivíduo feminino, ramo com flores e ramos com frutos do mesmo infivíduo.; Hábito arbóreo mais ou menos 5m alt. Planta dióica, indivíduo feminino, ramo com flores e ramos com frutos","UFP33760",NA,NA,NA,NA,NA,"Malpighiales","22853","auto",NA,NA,NA,NA,NA,NA,NA
"3370","2019-08-02 10:21:22-03","CPATSA","HTSA","5333","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Jardim, J.",NA,NA,NA,"Matos, E.N. de; Machado, U. & Vidal, G.","2011","09","30","Brasil","Bahia","Vera Cruz","Fazenda Moponga","-39.311667","-13.157778","-39.311667","-13.157778",NA,NA,NA,NA,"Árvore ca. 12m alt. PL 459; Floresta.","596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3371","2019-08-02 10:21:22-03","CPATSA","HTSA","5048","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Guedes, M.L.","2012","09",NA,"Texeira, S.R.","2012","09","20","Brasil","Bahia","Salvador","Região Metropolitana de Salvador., Ilha dos Frades, Subfragmentos Coqueiro.","-38.833333","-13.618611","-38.833333","-13.618611",NA,NA,NA,NA,"Árvore ca. 6 m alt., Folhas discolores. Inflorescência com flores femininas amarelo-esverdeadas.; Mata Atlântica Estádio Secundário.","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372","2019-08-02 10:21:22-03","CPATSA","HTSA","5327","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Jardim, J.",NA,NA,NA,"Matos, E.N. de; Vidal, G.","2011","11","25","Brasil","Bahia","Conde","Sítio do Conde; Fazenda do Cezo","-38.007778","-12.491389","-38.007778","-12.491389",NA,NA,NA,NA,"Árvore. Altura ca 18m. Fuete(s): 1. CAP(s) (cm). 108. P88. Projeto quaternário Costeiro da Bahia; Restinga. Floresta.","3159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3373","2020-09-12 05:00:02-03","US","US","2824329","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"J. M. Idrobo & R. E. Schultes","1950","12","20","Colombia","Metá",NA,"Cordillera La Macarena, trocha entre el rio Guejar y el cano Guapayita.",NA,NA,NA,NA,"500","600",NA,NA,NA,"745",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3374","2020-09-12 05:00:02-03","US","US","2029566","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"J. M. Idrobo & R. E. Schultes","1950","12","20","Colombia","Metá",NA,"Cordillera La Macarena, trocha entre el rio Guejar y el cano Guapayita.",NA,NA,NA,NA,"500","600",NA,NA,NA,"745",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3375","2020-09-12 05:00:02-03","US","US","3141301","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"R. Callejas, S. Churchill, P. Acevedo-Rodriguez, C. Castano & M. Escobar","1986","11","8","Colombia","Antioquiá",NA,"Borde de los Mpios. Gomez Plata-Yolombo. Sector La Cancana, margen izquierda del Rio Porce. Km 14 en la via Amalfi.",NA,NA,NA,NA,"1030",NA,NA,NA,NA,"2358",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3376","2020-09-12 05:00:02-03","US","US","2140398","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"E. L. Little Jr.","1944","5","24","Colombia","Huila",NA,"San Antonio and vicinity, SW on Hwy. Cordillera Oriental.",NA,NA,NA,NA,"1036","1128",NA,NA,NA,"7917",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3377","2020-09-12 05:00:02-03","US","US","3649143","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"R. Fonnegra, J. Betancur & F. J. Roldán","1989","6","16","Colombia","Antioquiá",NA,"Mun San Carlos: Corregimiento Alto de Samara Norte.",NA,NA,NA,NA,"800","900",NA,NA,NA,"3098",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3378","2020-09-12 05:00:02-03","US","US","3171152","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"R. Callejas, F. J. Roldán, A. L. Arbelaez & D. Echeverry","1987","11","9","Colombia","Antioquiá",NA,"Municipio Taraza: Corregimiento El 12, 210 km NE de Medellin, via El 12-Barroblanco, km 3.","-75.33","7.5",NA,NA,NA,NA,NA,NA,NA,"5506",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3379","2020-09-12 05:00:02-03","US","US","1902870","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"J. Cuatrecasas","1939","11","25","Colombia",NA,NA,"La Serrania; Llano Grande.",NA,NA,NA,NA,"320",NA,NA,NA,NA,"7862",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3380","2020-09-12 05:00:02-03","US","US","2970211","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"R. Jaramillo M., J. Hernandez Camacho & T. Hammen","1958","9","13","Colombia","Metá",NA,"Llanos de San Martin; Cano Pinalito, al Sur de San Martin.",NA,NA,NA,NA,"350",NA,NA,NA,NA,"1175",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3381","2020-09-12 05:00:02-03","US","US","3638198","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"R. Fonnegra, J. Betancur & F. J. Roldán","1989","6","16","Colombia","Antioquiá",NA,"Mun San Carlos: Corregimiento Alto de Samara Norte.",NA,NA,NA,NA,"800","900",NA,NA,NA,"3098",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3382","2020-09-12 05:00:02-03","US","US","1909615","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","arborea","Pera arborea","Mutis",NA,NA,NA,NA,"L. Uribe","1947","7","23","Colombia","Metá",NA,"San Martin, a orillas del Cano Camoa.",NA,NA,NA,NA,"400",NA,NA,NA,NA,"1613",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3383","2020-09-12 05:00:02-03","US","US","389724","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","bailloniana","Pera bailloniana","Müll. Arg.",NA,NA,NA,NA,"C. Novaes","1900","12",NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"537",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3384","2020-09-12 05:00:02-03","US","US","USw9680","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","ferruginea","Pera ferruginea",NA,NA,NA,NA,NA,"B. A. Krukoff",NA,NA,NA,"Brazil","Acre",NA,"Near mouth of Rio Macauhan, basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5627",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3385","2020-09-12 05:00:02-03","US","US","USw39586","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","ferruginea","Pera ferruginea",NA,NA,NA,NA,NA,"J. A. Steyermark",NA,NA,NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86353",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3386","2020-09-12 05:00:02-03","US","US","3283902","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","ferruginea","Pera ferruginea",NA,NA,NA,NA,NA,"B. M. Boom & S. Wentzel","1986","5","20","Venezuela","Bolívar","Cedeño","Panare village of Corozal, vic., 6 km from Maniapure toward Caicara","-66.5","6.91",NA,NA,"400",NA,NA,NA,NA,"6638",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3387","2020-09-12 05:00:02-03","US","US","USw26244","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","ferruginea","Pera ferruginea",NA,NA,NA,NA,NA,"Forestry Dept.",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3388","2020-09-12 05:00:02-03","US","US","USw26244","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","ferruginea","Pera ferruginea",NA,NA,NA,NA,NA,"Forest Dept. B. G. & British Guiana Forestry Dept.",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3389","2020-09-12 05:00:02-03","US","US","2941431","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"F. Chagas & Silva","1979","6","18","Brazil","Distrito Federal",NA,"Reserva Ecologica do Roncador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"216",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3390","2020-09-12 05:00:02-03","US","US","3696573","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"P. Grenand, M. Fleury & C. Moretti","2006","11","23","French Guiana",NA,NA,"Awala-Yalimapo, Layon Coswine foret haute, 1 km au N liendit Saba, H7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3404",NA,"South America",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3391","2020-09-12 05:00:02-03","US","US","2620745","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Jablonski, E. F.",NA,NA,NA,"J. A. Steyermark","1961","1","10","Venezuela","Bolívar",NA,"Hato de Nuria, 5 km from; E of Miamo, Altiplanicie de Nuria","-61.73","7.65",NA,NA,"400",NA,NA,NA,NA,"88272",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3392","2020-09-12 05:00:02-03","US","US","2436183","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"A. P. Duarte","1962","6","7","Brazil","Bahia",NA,"Porto Seguro, Praia Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6638",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3393","2020-09-12 05:00:02-03","US","US","1592482","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"Y. Mexia","1930","7","13","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands.",NA,NA,NA,NA,"675",NA,NA,NA,NA,"4855",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3394","2020-09-12 05:00:02-03","US","US","2173920","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. M. Klein","1955","1","7","Brazil","Santa Catarina",NA,"Mata da Fazenda, Itajai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1027",NA,"South America",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3395","2020-09-12 05:00:02-03","US","US","2458339","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Steyermark, J. A., (VEN)",NA,NA,NA,"L. Marcano-Berti","1964","11","29","Venezuela","Delta Amacuro",NA,"Este de Río Grande, ENE de El Palmar, cerca de los limites del Estado Bolívar","-61.6","8.2",NA,NA,NA,NA,NA,NA,NA,"497",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3396","2020-09-12 05:00:02-03","US","US","2173923","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. M. Klein","1955","3","10","Brazil","Santa Catarina",NA,"Cunhas, Itajai.",NA,NA,NA,NA,"10",NA,NA,NA,NA,"1205",NA,"South America",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3397","2020-09-12 05:00:02-03","US","US","2123399","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"P. Reitz","1953","2","10","Brazil","Santa Catarina",NA,"Barra do Sul, Araquari.",NA,NA,NA,NA,"5",NA,NA,NA,NA,"5645",NA,"South America",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3398","2020-09-12 05:00:02-03","US","US","200717","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"A. F. Regnell","1866","2","24","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1517",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3399","2020-09-12 05:00:02-03","US","US","3095662","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"J. M. Pires, W. Rodrigues & G. Irvine","1961","9","18","Brazil","Amapá",NA,"Rio Araguari. Around Porto Platon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"51039",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3400","2020-09-12 05:00:02-03","US","US","2620743","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Jablonski, E. F.",NA,NA,NA,"J. A. Steyermark","1961","1","14","Venezuela","Bolívar",NA,"Agua Linda, 7 km E of Hato de Nuria, E of Miamo, Altiplanicie de Nuria","-61.5","7.66",NA,NA,"400",NA,NA,NA,NA,"88487",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3401","2020-09-12 05:00:02-03","US","US","2143731","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Gillespie, L. J.",NA,NA,NA,"H. S. Irwin","1954","4","12","Guyana","Demerara-Mahaica",NA,"Atkinson Field, 3 mi. E of","-58.2","6.48",NA,NA,NA,NA,NA,NA,NA,"200",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3402","2020-09-12 05:00:02-03","US","US","2433996","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"E. Pereira","1958","9","30","Brazil","Río de Janeiro",NA,"Capivari, pr. de Caxias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4207",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3403","2020-09-12 05:00:02-03","US","US","2486388","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Gillespie, L. J.",NA,NA,NA,"J. A. Steyermark","1960","8","1","Venezuela","Bolívar",NA,"Río Asa, above Raudal Cotua, S of La Paragua",NA,NA,NA,NA,"290",NA,NA,NA,NA,"86769",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3404","2020-09-12 05:00:02-03","US","US","2962794","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. M. Harley, G. L. Bromley, S. C. Sant'Ana, J. Hage & E. B. Santos","1980","5","14","Brazil","Bahia",NA,"Ca 5 km SE of Marau near junction with road to Campinho.","-38.98","-14.13",NA,NA,NA,"50",NA,NA,NA,"22028",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3405","2020-09-12 05:00:02-03","US","US","3321169","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. Motta","1995","8","15","Brazil","Bahia",NA,"Acuripe. Mun Ilheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63327",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3406","2020-09-12 05:00:02-03","US","US","2575082","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. M. Klein","1967","1","17","Brazil","Santa Catarina",NA,"Morro Costa da Lagoa.",NA,NA,NA,NA,"200",NA,NA,NA,NA,"7090",NA,"South America",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3407","2020-09-12 05:00:02-03","US","US","2954142","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. Salles & F. Chagas e Silva","1980","4","10","Brazil","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4302",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3408","2020-09-12 05:00:02-03","US","US","2941430","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. Salles & F. Chagas e Silva","1980","4","28","Brazil","Distrito Federal",NA,"Bacia do rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4518",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3409","2020-09-12 05:00:02-03","US","US","2458391","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","Jablonski, E. F.",NA,NA,NA,"L. Marcano-Berti","1964","5","26","Venezuela","Delta Amacuro",NA,"Este de Río Grande, ENE de El Palmar, cerca de los limites del Estado Bolívar","-61.6","8.2",NA,NA,NA,NA,NA,NA,NA,"204",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"3410","2020-09-12 05:00:02-03","US","US","3337368","PreservedSpecimen","Plantae","Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","1971","10","21","Brazil","Amazonas",NA,"Basin of Rio Negro. Tapuruquara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15752",NA,"South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
