"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"45","2016-09-29 16:27:00-03","NY","NYBG","630610","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","F. O. Zuloaga","1997","09","22","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00630610","Magnoliophyta","Poales",NA,NA,"6458","Misiones","San Ignacio","Camino superior de entrada al Pque. Prov. Teyucuaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1184430","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","P. K. H. Dusén","1911","04","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1470377' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184430","Magnoliophyta","Poales","(Nees ex Steud.) Parodi",NA,"11686","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"NY01184430_01","A. M. Cialdella; O. Morrone","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-11-01 11:18:00-02","NY","NYBG","00861714","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","T. C. Plowman","1980","02","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861714","Magnoliophyta","Poales",NA,NA,"9345","Maranhão","Imperatriz","Bananal, 15 km S of Imperatriz along Belém-Brasília highway (BR 010)","-47.43","-5.67","290","290","NY00861714_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-11-01 11:18:00-02","NY","NYBG","00861740","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","T. C. Plowman","1980","02","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861740","Magnoliophyta","Poales",NA,NA,"9290","Maranhão","Imperatriz","Belém-Brasília highway (BR 010) 30 km S of Imperatriz","-47.35","-5.78","360","360","NY00861740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1184426","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","G. Davidse","1976","02","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1470365' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184426","Magnoliophyta","Poales","(Nees ex Steud.) Parodi",NA,"10824","Minas Gerais","Bom Despacho","61 km W of Pará de Minas along Highway 262 to Uberaba.","-45.126767","-19.809392","750","750","NY01184426_01","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00861729","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","H. S. Irwin","1969","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861729","Magnoliophyta","Poales","(Nees ex Steud.) Parodi",NA,"23506","Minas Gerais","Cristália","Serra do Espinhaço, Rio Itacambiruçu, ca. 15 km north of Grão Mogol","-42.9786","-16.6349","950","950","NY00861729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-03-20 11:47:22-03","MCN-PUC-MINAS","HPUC-MG","ANG2401","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Maurício, R.M.","2007","02","24",NA,"Brasil",NA,NA,"P.1-12 (3) .",NA,NA,NA,NA,NA,NA,"Minas Gerais","Belo Horizonte","Parque Nacional da Serra do Cipó","-43.937801361084","-19.9207992553711",NA,NA,NA,"P.L., Viana","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:51-03","UNESP-IBB","BOTU","11146","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Gottsberger, I.S.","1971","03","16",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU011146",NA,NA,"G.A. Black",NA,"2249-979-16371","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,"Gottsberger, I.S.",NA,NA,"1979","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:09:49-03","UNESP-IBB","BOTU","11142","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Gottsberger, I.S.","1971","03","15",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU011142",NA,NA,"G.A. Black",NA,"2249-74b-15371","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,"Gottsberger, I.S.",NA,NA,"1979","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:39-03","UFRJ","RFA","9143","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","G.G. Hatschbach; H. Haas","1966","03","04",NA,"Brasil",NA,NA,NA,"RFA30754",NA,NA,"(Nees ex Steud.) Parodi",NA,"14013","Paraná","Jaguariaíva","Fda. Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,NA,"W.C. Clayton","44368","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:03-03","EAO","IAN","157662","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Davidse, G; Ramamoorthy, TP","1976","02","28","Southern America","Brasil",NA,NA,"Leaf sheaths distichous; foliage glaucous.","IAN157662","Monocotiledônea",NA,"G.A.Black",NA,"10789","Minas Gerais",NA,"Ca. 8km NW of Congonhas along Highway 135 to Belo Horizonte. Cerrado with gravelly soil.",NA,NA,"970","970",NA,"Davidse, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:03-03","EAO","IAN","157665","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Davidse, G; Ramamoorthy, TP","1976","02","28","Southern America","Brasil",NA,NA,"Foliage glaucous; leaf sheaths distichous.","IAN157665","Monocotiledônea",NA,"G.A.Black",NA,"10824","Minas Gerais",NA,"61km W of Pará de Minas, along Highway 262 to Uberaba. Cerrado with low trees.",NA,NA,"750","750",NA,"Davidse, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:03-03","EAO","IAN","58730","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Pires, JM; Black, GA","1950","05","27","Southern America","Brasil",NA,NA,"ZULOAGA & MORRONE (2003:122) citaram: T-Protol.: Brazil: erect ascending panicle nodding; large clumps with stolons; campo, Campo Grande, 9 Feb 1930, Agnes Chase 10836 [HT: US]. T-Specim.: 1 of 1. Brazil: Mato Grosso: Campo Grande, ca","IAN058730","Monocotiledônea",NA,"G.A.Black","paratipo","2304","Maranhão",NA,"Serra da Malícia, duas léguas de Carolina. Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:03-03","EAO","IAN","62276","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Kuhlmann, M","1918","05",NA,"Southern America","Brasil",NA,NA,NA,"IAN062276","Monocotiledônea",NA,"G.A.Black",NA,"1714","Mato Grosso",NA,"Entre Utiarity-Buração. (Herbario do Jardim Botânico do Rio de Janeiro).",NA,NA,NA,NA,"IAN062276 IAN062276_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:03-03","EAO","IAN","62287","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Chase, A","1930","03","27","Southern America","Brasil",NA,NA,"ZULOAGA & MORRONE (2003:123) citaram: T-Protol.: Brazil: Goiás: Goiandira, ascending, gravelly campo, Agnes Chase 11552 [HT: US]. T-Specim.: 1 of 1. Brazil: Goiás: Goiandira, ascending, gravelly campo, alt. 800-825 m, 26 Mar 1930, A.","IAN062287","Monocotiledônea",NA,"G.A.Black","isotipo","11552","Goiás",NA,"Goiandira. (Herbario do Jardim Botânico do Rio).",NA,NA,NA,NA,"IAN062287 IAN062287_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:03-03","EAO","IAN","116481","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus derbyanus","Chase, A","1930","02","07","Southern America","Brasil",NA,NA,"ZULOAGA & MORRONE (2003:122) citaram: T-Protol.: Brazil: erect ascending panicle nodding; large clumps with stolons; campo, Campo Grande, 9 Feb 1930, Agnes Chase 10836 [HT: US]. T-Specim.: 1 of 1. Brazil: Mato Grosso: Campo Grande, ca","IAN116481","Monocotiledônea",NA,"G.A.Black","isotipo","10836","Mato Grosso do Sul","Campo Grande","Campo.","-54.6464004516602","-20.4428005218506","540","550",NA,NA,"161190","auto",NA,NA,NA,"derbyanus",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:03-03","EAO","IAN","62595","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Löfgren, A","1909",NA,NA,"Southern America","Brasil",NA,NA,"Löfgren in RB 3838 citado no protólogo é a coleta Loefgren 232.&nf;ZULOAGA & MORRONE (2003:122) citaram: T-Protol.: Brazil: erect ascending panicle nodding; large clumps with stolons; campo, Campo Grande, 9 Feb 1930, Agnes Chase 10836","IAN062595","Monocotiledônea",NA,"G.A.Black","isoparatipo","232","São Paulo","São José dos Campos","(Herbario do Jardim Botânico do Rio de Janeiro).","-45.8800010681152","-23.1700000762939",NA,NA,"IAN062595 IAN062595_e",NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:04-03","EAO","IAN","141561","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Anderson, WR; Stieber, MT","1972","02","02","Southern America","Brasil",NA,NA,NA,"IAN141561","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"35179","Minas Gerais",NA,"Abundant in campo. Ca. 7km W of Diamantina, km 299 on M.G. 259. Gallery forest and adjoining campo sujo.",NA,NA,"1350","1350",NA,"Davidse, G",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:53:04-03","EAO","IAN","14921","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, JE de","1940","03","05","Southern America","Brasil",NA,NA,"Herbacea. Muito freqüente.","IAN014921","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais",NA,"Serra do Rola Moça. Divisas de Betim e Brumadinho. Campo com cascalho.",NA,NA,NA,NA,"IAN014921 IAN014921_e","Barreto, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:04-03","EAO","IAN","58577","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pires, JM; Black, GA","1950","05","26","Southern America","Brasil",NA,NA,NA,"IAN058577","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"2147","Maranhão",NA,"Perto de Carolina; campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:04-03","EAO","IAN","58590","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pires, JM; Black, GA","1950","05","26","Southern America","Brasil",NA,NA,NA,"IAN058590","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"2160","Maranhão",NA,"Perto de Carolina; campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:53:04-03","EAO","IAN","58592","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pires, JM; Black, GA","1950","05","26","Southern America","Brasil",NA,NA,NA,"IAN058592","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"2162","Maranhão",NA,"Perto de Carolina; campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:04-03","EAO","IAN","62456","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Kuhlmann, M","1917","02",NA,"Southern America","Brasil",NA,NA,NA,"IAN062456","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"1708","Rondônia",NA,"Serra da Pacaás Nova, Cabo Cantario.",NA,NA,NA,NA,"IAN062456 IAN062456_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:53:04-03","EAO","IAN","65871","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Dusén, PKH","1904","01","15","Southern America","Brasil",NA,NA,NA,"IAN065871","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"3144","Paraná",NA,"Serrinha. Vide Ekman Arch f Bot. 13 (10): 21.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:04-03","EAO","IAN","67725","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Barreto, M","1940","03","05","Southern America","Brasil",NA,NA,"Herbacea.","IAN067725","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"10637","Minas Gerais",NA,"Serra do Rola Moça. Divisas de Betim e Brumadinho. Campo com cascalho rolado, ferruginoso.",NA,NA,"1400","1400",NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"11","03",NA,NA,NA,NA
"70","2021-03-30 12:53:04-03","EAO","IAN","90785","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","sc","1956","02","17","Southern America","Brasil",NA,NA,"Campestre.","IAN090785","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"4362","Goiás",NA,NA,NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"10","19",NA,NA,NA,NA
"71","2021-03-30 12:53:04-03","EAO","IAN","90789","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Macêdo, A","1956","02","17","Southern America","Brasil",NA,NA,"Campestre.","IAN090789","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"4370","Goiás","Pirinópolis","Local: Pirineus.",NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2005",NA,NA,NA,"02",NA,NA,NA,NA,NA
"72","2021-03-30 12:53:04-03","EAO","IAN","62283","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Chase, A","1930","03","17","Southern America","Brasil",NA,NA,NA,"IAN062283","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"11330","Goiás","Vianópolis","Ponta Funda. (Herbario do Jardim Botânico do Rio de Janeiro).","-48.5163993835449","-16.7418994903564",NA,NA,"IAN062283 IAN062283_e IAN062283_e1",NA,"43219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:53:04-03","EAO","IAN","62286","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Kuhlmann, M","1926","02","24","Southern America","Brasil",NA,NA,NA,"IAN062286","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"64743","Minas Gerais","Belo Horizonte","Barreiras. (Herbario do Jardim Botânico do Rio de Janeiro).","-43.937801361084","-19.9207992553711",NA,NA,"IAN062286 IAN062286_e",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:04-03","EAO","IAN","69489","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Black, GA","1951","04","08","Southern America","Brasil",NA,NA,NA,"IAN069489","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"11657","Minas Gerais","Belo Horizonte","Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:53:04-03","EAO","IAN","90536","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Macêdo, A","1949","02","26","Southern America","Brasil",NA,NA,"Capim da serra. Campestre.","IAN090536","Monocotiledônea",NA,"(Nees ex Steud.) Parodi",NA,"1734","Minas Gerais","Campina Verde","Local: Jaraguá.","-49.486400604248","-19.5356006622314",NA,NA,NA,"Delfini, C","79993","auto","2016",NA,NA,NA,"12",NA,NA,NA,NA,NA
"76","2019-12-12 15:31:49-03","UFABC","HUFABC","002094","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Keller V.C.","2018","03","06",NA,"Brasil",NA,NA,"Erva","HUFABC002094","Angiospermas",NA,"(Nees ex Steud.) Parodi",NA,"250","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, próximo à torre de observação","-46.678408","-23.342508",NA,NA,NA,"R. Rodrigues",NA,NA,"2018","-46.678408","-23.342508",NA,"06","28",NA,NA,NA,NA
"77","2019-12-12 15:31:49-03","UFABC","HUFABC","002095","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Keller V.C.","2018","03","06",NA,"Brasil",NA,NA,"Erva","HUFABC002095","Angiospermas",NA,"(Nees ex Steud.) Parodi",NA,"251","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, próximo à torre de observação","-46.678408","-23.342508",NA,NA,NA,"R. Rodrigues",NA,NA,"2018","-46.678408","-23.342508",NA,"06","28",NA,NA,NA,NA
"78","2021-03-02 16:29:10-03","CPAN-UFMS","COR","15977","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Guglieri, A.; Caporal, F. J. M.","2009","04","19",NA,"Brasil",NA,NA,"Erva Habito: Erva",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"1830","Mato Grosso do Sul","Campo Grande","Distrito de Anhanduí; rodovia federal BR-163; km 431","-54.502778","-20.889167","495","495",NA,"Guglieri, A.",NA,NA,"2009","54º30'10''W","20º53'21''S",NA,"05","03",NA,NA,NA,NA
"79","2020-11-26 18:09:11-03","CPAN-UFMS","COR","15821","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, P.P.; Urquiza, M.V.S.","2015","12","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"324","Mato Grosso do Sul","Corumbá","Bancada Laterítica do Parque Muninipal Natural de Piraputangas. bancada laterítica; Neossolo;.","-57.6533012390137","-19.0091991424561","159","159",NA,"A. Pott","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-26 18:09:11-03","CPAN-UFMS","COR","15830","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","André, C.B.D.S.; Oliveira, P.P.; Sousa, N.M.; Takahasi, A.; Urquiza, M.V.S.","2014","04","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"68","Mato Grosso do Sul","Corumbá","Bancada Laterítica do Parque Muninipal Natural de Piraputangas. ilha de solo; Neossolo;.","-57.6533012390137","-19.0091991424561","159","159",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-02 16:29:10-03","CPAN-UFMS","COR","12094","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Damasceno Jr., G.A.; Milliken, W.; Urquiza, M.V.S.; Alves, F.M.","2005","02","23",NA,"Brasil",NA,NA,"Habito: Erva erta",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"3517","Mato Grosso do Sul","Corumbá","Mineração Corumbaense - Paredão próximo ao paiol de esplosivos.","-57.6533012390137","-19.0091991424561","700","700",NA,"Guglieri, A.","295160","auto","2009",NA,NA,NA,"05","21",NA,NA,NA,NA
"82","2020-11-26 18:09:11-03","CPAN-UFMS","COR","13593","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Damasceno-Junior, G.A.; Takahasi, A.; Garcia, C.Alberto.","2006","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"4255","Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunidas. Cerrado senso restrito; litólico com minério de ferro; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Garcia, C.Alberto","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-26 18:09:11-03","CPAN-UFMS","COR","15769","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Guglieri-Caporal, A.; Caporal, F.J.M.; Pinto, B.E.M.; Vinci-Carlos, H.C.","2010","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"3144","Mato Grosso do Sul","Porto Murtinho","BR-267, Km 671, Fazenda Retiro Conceição. Margem de Chaco, junto à estrada; ;.","-57.8824996948242","-21.6989002227783","103","103",NA,"Guglieri-Caporal, A.","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:28:50-03","UFBA","ALCB","005215","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pinto, GCP","1951","01",NA,"Southern America","Brasil",NA,NA,NA,"ALCB020708","Monocotyledon",NA,"(Ness ex Steud.) Parodi",NA,"51-41","Bahia","Valença","Litoral Sul, Maricoabo","-39.066667","-13.366667",NA,NA,"ALCB020708","Pinto, GCP",NA,NA,"1953","-39.066667","-13.366667",NA,"08",NA,NA,NA,NA,NA
"85","2019-10-09 11:28:50-03","UFBA","ALCB","005216","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pinto, GCP","1956","01",NA,"Southern America","Brasil",NA,NA,NA,"ALCB020707","Monocotyledon",NA,"(Ness ex Steud.) Parodi",NA,"56-7","Bahia","Cairu","Baixo Sul, Ilha de Tinharé","-38.9","-13.4",NA,NA,"ALCB020707","Pinto, GCP",NA,NA,"1957","-38.9","-13.4",NA,"07",NA,NA,NA,NA,NA
"86","2019-10-09 11:28:50-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Guedes, ML; Fonseca, MR","1998","12","13","Southern America","Brasil",NA,NA,"60 cm. Folhas cartáceas, com pelos na face abaxial. Inflorescência terminal, com espiguetas esverdeadas. Comum.; arbórea. Substrato arenoso.","ALCB020709","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"6243","Bahia","Prado","Extremo Sul","-39.183333","-17.266667",NA,NA,"ALCB020709",NA,NA,NA,NA,"-39.183333","-17.266667",NA,NA,NA,NA,NA,NA,NA
