"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus","sex"
"415","2021-02-08 12:39:03-03","UFRGS","ICN","132254","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Waechter, JL; Bauer, D",NA,NA,NA,"Bauer, D; Waechter, JL","51","2004","09","06","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Experimental Agronômica da UFRGS",NA,"Com flores abertas, brancas e frutos imaturos.; Epífita sobre figueira, na sede da Estação.","33687","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:39:03-03","UFRGS","ICN","124905","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Waechter, JL",NA,NA,NA,"Waechter, JL; Giongo, C","31","2002","09","27","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Experimental Agronômica da UFRGS",NA,"Epífito (duplicata)","33687","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-08 12:39:03-03","UFRGS","ICN","048432","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Waechter, JL","1725","1980","10","08","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Ecológica de Aracuri",NA,"Cladódios adpressos aos ramos, depois pendentes, pouco ramificados; ovário verde, flores esbranquiçadas, anteras e estigma brancos.; Em interior de mata com araucária.","38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:39:03-03","UFRGS","ICN","132219","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D",NA,NA,NA,"Bauer, D","18","2003","10","17","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","próx. Tintas Killing",NA,"Com frutos maduros, atropurpúreos.; Epífita","20722","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:39:03-03","UFRGS","ICN","067390","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Waechter, JL","2209","1986","09","18","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Ecológica Taim",NA,"Epífito, a cerca de 10-12m altura do solo, plantas radicantes, depois pendentes; ramos cilíndricos; fl. alvacentas, aromáticas.; Sobre corticeira-do-banhado, em interior de mata turfosa.","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:39:03-03","UFRGS","ICN","046232","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Waechter, JL","1343","1979","09","01","Brasil","RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Trombudo",NA,"Epifítico, cladódios reptantes radicantes, depois pendentes e floríferos; ovário esverdeado, flores esbanquiçadas.; Em árvore isolada, em potreiro.","38612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:39:03-03","UFRGS","ICN","048439","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Waechter, JL","1732","1980","10","11","Brasil","RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Trombudo",NA,"Epífito, flores esbranquiçadas; frutos jovens de cor verde.; Sobre Campomanesia xanthocarpa.","38612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:39:03-03","UFRGS","ICN","115164a","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Gonçalves, CN",NA,NA,NA,"Gonçalves, CN; Azevedo-Gonçalves, CF","s.n.","1998","09","06","Brasil","RS","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"Sobre figueira, em estrada secundária, identificado a partir do material vegetativo.","32697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:39:03-03","UFRGS","ICN","083691","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Waechter, JL; Jarenkow, JA","2355","1988","10",NA,"Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Ecológica Taim",NA,"Epífito, flores verde-pálidas a esbranquiçadas, aromáticas; plantas reptantes a pendentes.; Em interior de mata turfosa.","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:39:03-03","UFRGS","ICN","043390","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Waechter, JL","1055","1978","11","29","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Ecológica Taim",NA,"Epifítico, cladódio verde, ovário verde, perigônio amarelo-esbranquiçado, estames e estigma brancos, frutos vinosos.; Em interior de mato.","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:39:03-03","UFRGS","ICN","046504","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Waechter, JL","1401","1979","10","05","Brasil","RS","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"Epífito, ovário verde, tépalas esbranquiçadas.; Em capão com araucária.","42411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:39:03-03","UFRGS","ICN","115415","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Breier, TB",NA,NA,NA,"Breier, TB","171","1999","02","04","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"35","35",NA,NA,"Dicotyledon",NA,"América do Sul","Fazenda Santa Fé APA do Banhado Grande",NA,"Epífito","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:39:03-03","UFRGS","ICN","030375","S","Plantae","Cactaceae","Rhipsalis","cf. lumbricoides","Rhipsalis cf. lumbricoides","(Lem.) Lem.","Waechter, JL","1985","11","05","Porto, ML; et al.","1912","1975","11","22","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Reserva Florestal do Turvo, mata à direita do alojamento",NA,"Cladódio triangular. Planta jovem, difícil determinar com precisão.","14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-06-26 10:18:24-03","MCN-FZBRS","HAS","48221","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Nilson, A.D.",NA,NA,NA,"Nilson, A.D.","s.n.","2006","03",NA,"Brasil","Rio Grande do Sul","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"HAS0048221",NA,"Magnoliophyta",NA,NA,"P.E. do Espinilho",NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","22053","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Neves, M.","684","1986","10",NA,"Brasil","Rio Grande do Sul","Carazinho","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"HAS0022053",NA,"Magnoliophyta",NA,NA,"Usina Pinhalzinho",NA,"Frutos verdes, flores brancas com estrias largas roxas, pouco numerosa e dispersa.","35233","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79420","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Mattos, J.; Assis, E.","18823","1978","09",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HAS0079420",NA,"Magnoliophyta",NA,NA,"No perímtero urbano",NA,"Num capão.","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79415","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","19023","1978","09",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HAS0079415",NA,"Magnoliophyta",NA,NA,"No perímtero urbano",NA,"Nativa, num capão.","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79243","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Mattos, J.","30246","1986","09",NA,"Brasil","Rio Grande do Sul","Charqueadas","-51.625301361084","-29.9547004699707",NA,NA,NA,NA,"HAS0079243",NA,"Magnoliophyta",NA,NA,"Capão da Roça, quase no perímetro sub urbano",NA,"Num capão de mato, sobre os ramos grossos das árvores, flor branca.","17690","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","93343","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.",NA,NA,NA,"Bauer, D.; Waechter, J.L.","51","2004","09",NA,"Brasil","Rio Grande do Sul","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"HAS0093343",NA,"Magnoliophyta",NA,NA,"Estação Experimental Agronômica da UFRGS",NA,"Epífita sobre figueira, na Sede da Estação; com flores brancas e frutos imaturos.","33687","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79402","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","18182","1977","09",NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"HAS0079402",NA,"Magnoliophyta",NA,NA,"Estação Experimental",NA,"Na mata ciliar, epífito em árvore.","62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79428","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Camargo, O.","114","1957","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0079428",NA,"Magnoliophyta",NA,NA,"Estação Experimental Fruticultura",NA,"No mato, epifítica.","19545","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","11013","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Waechter, J.L.","1979",NA,NA,"Waechter, J.L.","1343","1979","09",NA,"Brasil","Rio Grande do Sul","Santa Cruz do Sul (Vale do Sol - RS)",NA,NA,NA,NA,NA,NA,"HAS0011013",NA,"Magnoliophyta",NA,NA,"Trombudo",NA,"Epifítico, árvore isolada, cladódios primeiro septantes, radicantes e depois pendentes e floríferos. Ovário esverdeado, tépalas esbranquiçadas, estiletes, estigmas, filetes e anteras também esbranquiçadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","427","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Girardi, A.M.","s.n.","1973","01",NA,"Brasil","Rio Grande do Sul","Canela","-50.854669","-29.311825","-50,854669","-29,311825","670","670","HAS0000427",NA,"Magnoliophyta",NA,NA,"Parque do Caracol, 8 km ao norte de Canela, colina do arroio",NA,"Epífitas, trans. 21-3, mato pastado; ICN 21920.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79245","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Bassan, H.","540","1986","12",NA,"Brasil","Rio Grande do Sul","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"HAS0079245",NA,"Magnoliophyta",NA,NA,"Nas margens do Rio Conceição",NA,"No mato, epífito sobre galho de árvore.","36807","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","73190","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Nunes, V.F.","641","1990","08",NA,"Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0073190",NA,"Magnoliophyta",NA,NA,"Centro de Tratamento Leiteiro",NA,"Epífita, luz direta ou difusa, higrófita ou umidade moderada, erva reptante e pendente de flores alvas ou rosadas.","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79400","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Mattos, J.","22258","1981","01",NA,"Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"HAS0079400",NA,"Magnoliophyta",NA,NA,"Fazenda Capão Redondo, 23 km do IBDF, na rodovia para Jaraguão",NA,"Num capão, sobre tronco das árvores.","51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","21988","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Waechter, J.L.","2209","1986","09",NA,"Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"HAS0021988",NA,"Magnoliophyta",NA,NA,"Estação Ecológica do Taim",NA,"Epífito sobre corticeira-do-banhado, a cerca de 10 - 12 m do solo, em interior de mata turfosa. Plantas radicantes, depois pendentes, ramos cilíndricos, flores alvacentas, suavemente aromáticas.","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79427","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","15366","1968","07",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"HAS0079427",NA,"Magnoliophyta",NA,NA,"Perto da cidade",NA,"Na mata, sobre o tronco das árvores.","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","11018","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Waechter, J.L.","1979",NA,NA,"Waechter, J.L.","1401","1979","10",NA,"Brasil","Rio Grande do Sul","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"HAS0011018",NA,"Magnoliophyta",NA,NA,NA,NA,"Epífito, capão com Araucária. Ovário verde, tépalas esbranquiçadas.","42411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","5462A","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Ungaretti, I.","801","1977","11",NA,"Brasil","Rio Grande do Sul","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HAS005462A",NA,"Magnoliophyta",NA,NA,"Polo Petroquímico",NA,"Área BMN 8; agrupamento de Angico da Chaleira Preta.","41194","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","5464A","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Ungaretti, I.","803","1977","11",NA,"Brasil","Rio Grande do Sul","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HAS005464A",NA,"Magnoliophyta",NA,NA,"Polo Petroquímico",NA,"Área BMN 8, agrupamento de Angico da Chaleira Preta, exemplar com inflorescência vermelha.","41194","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79248","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Mattos, J.","28826","1985",NA,NA,"Brasil","Rio Grande do Sul","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"HAS0079248",NA,"Magnoliophyta",NA,NA,"Estação Experimental Fitotécnica",NA,"Na mata, epífita sobre tronco de araucária.","16670","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79232","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Silveira, N.","472","1982","10",NA,"Brasil","Rio Grande do Sul","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"HAS0079232",NA,"Magnoliophyta",NA,NA,"Linha República",NA,"No mato, epífito, frutos verdes imaturos.","16670","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79416","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","5362","1958","02",NA,"Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"HAS0079416",NA,"Magnoliophyta",NA,NA,"Junto à cidade",NA,"Num capãozinho, frutos vermelhos.","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79403","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","s.n.","1953",NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0079403",NA,"Magnoliophyta",NA,NA,NA,NA,"No mato, sobre madeiras velhas caídas.","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79226","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","4379","1957","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0079226",NA,"Magnoliophyta",NA,NA,"Fazenda Velha",NA,"No mato.","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79227","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","20","Mattos, J.","s.n.","1954","02",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0079227",NA,"Magnoliophyta",NA,NA,"Fazenda Velha",NA,"Na mata, sobre madeira podre caída.","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79417","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D.","2004","04","28","Mattos, J.","9379","1961","10",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0079417",NA,"Magnoliophyta",NA,NA,"Invernadinha",NA,"Caule cilíndrico, frutos amarelados e flores amarelo-claras; na mata virgem, sobre árvore.","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-03-11 20:23:40-03","GH","HU-HERB","GH 01677917","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lemaire) Lemaire",NA,NA,NA,NA,"M. S. Ferrucci, S. A. Cáceres, M. Dematteis, R. Ranea & M. Sosa","1196","1997",NA,NA,"Argentina","Corrientes, Provincia de","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Arroyo Ypané, a ± 5 Km N de la ruta 14","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1196",NA,"undetermined"
"454","2019-03-11 20:24:50-03","GH","HU-HERB","GH 01677918","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lemaire) Lemaire",NA,NA,NA,NA,"A. Krapovickas & A. Schinini","38212","1982","12","22","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","BR-285, Km 156, Mato Castelhano, 14 Km E de Passo Fundo","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38212",NA,"undetermined"
"455","2019-03-11 20:26:15-03","GH","HU-HERB","GH 01677919","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lemaire) Lemaire",NA,NA,NA,NA,"[no data available]","3183",NA,NA,NA,"Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","[no additional data]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3183",NA,"undetermined"
"456","2019-03-11 20:26:52-03","GH","HU-HERB","GH 01677920","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lemaire) Lemaire",NA,NA,NA,NA,"K. Fiebrig","431","1902","11","14","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Cordillera de Altos","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"431",NA,"undetermined"
"457","2019-03-11 20:27:39-03","GH","HU-HERB","GH 01677921","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lemaire) Lemaire",NA,NA,NA,NA,"Sant. Venturi","9972","1929","12","17","Argentina","Salta","Guachipas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","[illegible]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9972",NA,"undetermined"
