"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"50","2019-10-09 11:14:59-03","UFBA","ALCB","01584","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Pinto, GCP","s/n","1973","11",NA,"Southern America","Brasil",NA,NA,"muito pastoreada.","ALCB028627","Dicotyledon",NA,"Benth.",NA,"Bahia","Andaraí","Chapada Diamantina, Serra do Andaraí","-41.316667","-12.8","Fernandes, A","750","750","ALCB028627","1977","-41.316667","-12.8","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:14:59-03","UFBA","ALCB","026655","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; et al.","s/n","1994","08","05","Southern America","Brasil",NA,NA,"1,30m. Frutos com estipe até 0,02cm de comprimento, articulos semi-circulares.","ALCB028613","Dicotyledon",NA,"Benth.",NA,"Bahia","São Sebastião do Passé","Recôncavo, Lamarão do Passé","-38.483333","-12.5","Guedes, ML",NA,NA,"ALCB028613","1994","-38.483333","-12.5","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-24 18:13:32-03","UFBA","ALCB","031846","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Bautista, HP; Silva, SL; Paraguassú, LA; et al.","UMS 038","1997","01","03","Southern America","Brasil",NA,NA,"0,70 m. Flores com cálice verde-vináceo, corola amarela com estrias vináceas. Frutos imaturos verdes, Frequente.; solo rochoso.","ALCB028616","Dicotyledon",NA,"Benth.",NA,"Bahia","Mucugê","Chapada Diamantina, Unidade de Manejo Sustent vel,  rea em torno da toca do administrador da Unidade, próximo & confluÆncia do Rio MucugÆ com o Rio Cumbuca","-41.353889","-12.994722","Bautista, HP; Costa, J; Pinto, GCP","970","970","ALCB028616","1997","-41.353889","-12.994722","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:14:59-03","UFBA","ALCB","121566","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Casaes, M","23901","2015","08","20","Southern America","Brasil",NA,NA,"Folhas pinadas. Inflorescência com flores de pétalas amarelas. Frutos do tipo lomento.","ALCB004994","Dicotyledon",NA,"Benth.",NA,"Bahia","Mucugê","Chapada Diamantina, Caminho para o Tiburtino.","-41.516667","-13","Guedes, ML",NA,NA,"ALCB004994","2015","-41.516667","-13","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:14:59-03","UFBA","ALCB","46861","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Cavalcanti, G; Guedes, ML; Fonseca, MR; Jesus, NG de; et al.","66","2000","03","28","Southern America","Brasil",NA,NA,"1,80m. Folhas membranáceas, concolores. Inflorescência terminal, flores com cálice verde, corola amarela, base estriada de vinho. Frutos crepídio, imaturo verde, maduro marrons.; Solo litólico.","ALCB028617","Dicotyledon",NA,"Benth.",NA,"Bahia","Juazeiro","Baixo Médio São Francisco, Serra do Mulato","-40.6775","-9.744444","Guedes, ML",NA,NA,"ALCB028617","2000","-40.6775","-9.744444","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:14:59-03","UFBA","ALCB","61861","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Anjos, BA dos; Guedes, ML; Xavier, AB; et al.","s/n","2003","05","10","Southern America","Brasil",NA,NA,"de 1,30m. Folhas membranáceas. Flores amarelas .Frutos craspédio verde.","ALCB028628","Dicotyledon",NA,"Benth.",NA,"Bahia","Andaraí","Chapada Diamantina, Subida para o Pati","-41.346111","-12.806389","Guedes, ML; Anjos, BA dos; Xavier, AB",NA,NA,"ALCB028628","2003","-41.346111","-12.806389","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:14:59-03","UFBA","ALCB","66397","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Castro, MS de; Pigozzo, CM","s/n","2002","01",NA,"Southern America","Brasil",NA,NA,"flores amarelas.; arbustiva arbórea","ALCB028611","Dicotyledon",NA,"Benth.",NA,"Bahia","Canudos","Nordeste, Reserva Biológica de Canudos - Biodiversitas","-38.988056","-9.942778","Nascimento, AFS",NA,NA,"ALCB028611","2004","-38.988056","-9.942778","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:14:59-03","UFBA","ALCB","67177","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Alunos de Botânica III; 2004.1; Guedes, ML","s/n","2004","07","10","Southern America","Brasil",NA,NA,"Folíolos 2-5mm. Flores amarelas. Fruto articulado.; arbustivo-herbáceo","ALCB028620","Dicotyledon",NA,"Benth.",NA,"Bahia","Lençóis","Chapada Diamantina, Próximo ao Mucugezinho","-41.383333","-12.55","Guedes, ML",NA,NA,"ALCB028620 ALCB028620_1","2005","-41.383333","-12.55","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:14:59-03","UFBA","ALCB","82039","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Guaré, F; et al.","14206","2007","12","07","Southern America","Brasil",NA,NA,"de ca 80 cm, procumbente. Folhas com folíolos membranáceos, pequenos. Inflorescência com flores amarelo-ouro. Frutos craspédio imaturo verde. Ocasional.","ALCB028612","Dicotyledon",NA,"Benth.",NA,"Bahia","Andaraí","Chapada Diamantina, Caminho para o Paty","-41.338889","-12.803611","Guedes, ML",NA,NA,"ALCB028612","2008","-41.338889","-12.803611","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:14:59-03","UFBA","ALCB","85973","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gomes, FS; Oliveira, JPL; Ballejos, J","105","2009","01","20","Southern America","Brasil",NA,NA,"ca. 1,5 m alt. Folhas membranáceas, discolores. Flores de corola amarela. Frutos imaturos, verdes e maduros marrons.; afloramento rochoso.","ALCB028615","Dicotyledon",NA,"Benth.",NA,"Bahia","Morro do Chapéu","Piemonte da Diamantina, BA 052, lado esquerdo, a 22 km da cidade","-41.338056","-11.490278","Guedes, ML; Gomes, FS","890","890","ALCB028615","2009","-41.338056","-11.490278","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:14:59-03","UFBA","ALCB","92827a","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Gomes, FS; Alunos de Botânica III","16701","2009","10","10","Southern America","Brasil",NA,NA,"Subarbusto. ca. 1 m alt. Folíolos cartáceos. Inflorescência com flores amarelas. Frutos lomento com artículos convexos.; Campo rupestre","ALCB028779","Dicotyledon",NA,"Benth.",NA,"Bahia","Barra da Estiva","Morro do Ouro","-41.298611","-13.684167","Guedes, ML","1177","1177","ALCB028779","2010","-41.298611","-13.684167","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:14:59-03","UFBA","ALCB","93182","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gomes, FS; Santos, MB dos; et al.","513","2010","02","13","Southern America","Brasil",NA,NA,"ca. 1 m alt. Folhas com folíolos cartáceos, discolores. Flores com corola amarela. Frutos imaturos, verdes.; antropizado.","ALCB028619","Dicotyledon",NA,"Benth.",NA,"Bahia","Palmeiras","Chapada Diamantina, Caeté Açú. Estrada para o Vale do Capão","-41.506111","-12.588333","Guedes, ML","960","960","ALCB028619","2010","-41.506111","-12.588333","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:14:59-03","UFBA","ALCB","93449","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gomes, FS; Guedes, ML; Lisboa, MS; et al.","592","2010","01","27","Southern America","Brasil",NA,NA,"ca. 1,5 m alt. Folhas com folíolos membranáceos, discolores. Flores com corola amarela. Fruto lomento imaturo, verde.","ALCB028618","Dicotyledon",NA,"Benth.",NA,"Bahia","Mucugê","Chapada Diamantina, atrás de cemitério Bizantino","-41.374722","-13.006667","Guedes, ML","1073","1073","ALCB028618","2010","-41.374722","-13.006667","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:14:59-03","UFBA","ALCB","95120","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","17121","2010","06","13","Southern America","Brasil",NA,NA,"de ca 1 m de altura. Folhas pinadas. Inflorescência com flores amarelas com estrias vermelho-escuras na face interna do estandarte. Botões verdes.","ALCB028610","Dicotyledon",NA,"Benth.",NA,"Bahia","Andaraí","Chapada Diamantina, Caminho de Andaraí a Pati","-41.344444","-12.801667","Guedes, ML","554","554","ALCB028610","2010","-41.344444","-12.801667","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:14:59-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Orlandi, RP; Bautista, HP; Pereira, A","PCD345","1994","07","30","Southern America","Brasil",NA,NA,"1,00 m.; Vegetação rupícola em patamar rochoso. Afloramento rochoso de arenito.",NA,"Dicotyledon",NA,"Benth.",NA,"Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.45","-12.433333","Carvalho, AM de","1120","1120",NA,"1997","-41.45","-12.433333","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:14:59-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Orlandi, RP; Stradmann, MTS; Poveda, A","PCD554","1994","08","30","Southern America","Brasil",NA,NA,"1,00 m, caule verde-escuro.; Vegetação rupícola em terreno plano. Afloramento rochoso de arenito.",NA,"Dicotyledon",NA,"Benth.",NA,"Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio, lado oposto da torre de repetição","-41.466667","-12.45","Guedes, ML","1090","1090",NA,"1994","-41.466667","-12.45","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:14:59-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; et al.","s/n","1994","08","05","Southern America","Brasil",NA,NA,"1,30m. Frutos com estipe até 0,02cm de comprimento, articulos semi-circulares.",NA,"Dicotyledon",NA,"Benth.",NA,"Bahia","São Sebastião do Passé","Recôncavo, Lamarão do Passé","-38.483333","-12.5","Guedes, ML",NA,NA,NA,"1994","-38.483333","-12.5","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:14:59-03","UFBA","ALCB","016216","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Noblick, LR; Pinto, A","2857","1983","11","19","Southern America","Brasil",NA,NA,"1,0 m. Flores de corolas amarelas.; lugares úmidos entre as rochas.","ALCB028614","Dicotyledon",NA,"Benth.",NA,"Bahia","Mucugê","Chapada Diamantina, Mucugezinho","-41.433333","-12.466667","Cowan, RS","700","700","ALCB028614","1985","-41.433333","-12.466667","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:14:59-03","UFBA","ALCB","132358","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Guaré, F; Rocha, E","30288","2018","02","17","Southern America","Brasil",NA,NA,"Folhas pinadas. Inflorescência com flores amarelo-ouro. Fruto imaturo do tipo lomento com articulos lisos.","ALCB049106","Dicotyledon",NA,"Benth.",NA,"Bahia","Palmeiras","Vale do Crecado.","-41.766667","-12.75","Guedes, ML",NA,NA,"ALCB049106","2018","-41.766667","-12.75","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L 0018459","PreservedSpecimen","Plantae","Leguminosae-Pap.","Aeschynomene","brevipes","Aeschynomene brevipes","Gardner G",NA,"1839","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200018459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0018459",NA,"Fabales","Benth.","isosyntype","Piauí",NA,"Brazil, Piauhyprope Oeiras",NA,NA,NA,NA,NA,"NL-L0018459",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"403352",NA,NA,NA
"70","2020-02-08 09:11:19-03","NBC","NL-BOTANY","U.1245598","PreservedSpecimen","Plantae","Leguminosae-Pap.","Aeschynomene","brevipes","Aeschynomene brevipes","Harley RM; et al.",NA,"1974","02","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1245598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1245598",NA,"Fabales","Benth.",NA,NA,NA,"Estado de Bahia. Serra do Sincora. By Rio Cumbuca ca. 3 km S. of Mucuge, near site of smal dam on road to Cascavel.","-41.35","-13.016667",NA,NA,NA,"NL-U1245598",NA,"-41.35","-13.016667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:11:19-03","NBC","NL-BOTANY","U.1245600","PreservedSpecimen","Plantae","Leguminosae-Pap.","Aeschynomene","brevipes","Aeschynomene brevipes","Harley RM; et al.",NA,"1974","03","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1245600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1245600",NA,"Fabales","Benth.",NA,NA,NA,"Estado de Bahia. Serra do Curral Feio. 22 km North-west of Lagoinha (which is 5.5 km S.W. of Delfino) on side road to Minas do Mimoso.","-41.333333","-10.333333",NA,NA,NA,"NL-U1245600",NA,"-41.333333","-10.333333",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:11:19-03","NBC","NL-BOTANY","U.1245599","PreservedSpecimen","Plantae","Leguminosae-Pap.","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Harley RM; et al.",NA,"1980","05","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1245599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1245599",NA,"Fabales",NA,NA,NA,NA,"Estado da Bahia. Serras dos Lencois. About 7-10 km along the main Seabra-Itaberaba road, W. of the Lencois turning, by the Rio road, W. of the Lencois turning, by the Rio Mucugezinho.","-41.433333","-12.466667",NA,NA,NA,"NL-U1245599",NA,"-41.433333","-12.466667",NA,NA,NA,NA,"Magnoliopsidae","brevipes",NA,NA,NA,NA
"73","2020-02-08 09:11:19-03","NBC","NL-BOTANY","U.1245599","PreservedSpecimen","Plantae","Leguminosae-Pap.","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Harley RM; et al.",NA,"1980","05","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1245599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1245599",NA,"Fabales",NA,NA,NA,NA,"Estado da Bahia. Serras dos Lencois. About 7-10 km along the main Seabra-Itaberaba road, W. of the Lencois turning, by the Rio road, W. of the Lencois turning, by the Rio Mucugezinho.","-41.433333","-12.466667",NA,NA,NA,"NL-U1245599",NA,"-41.433333","-12.466667",NA,NA,NA,NA,"Magnoliopsidae","brevipes",NA,NA,NA,NA
"74","2020-11-04 11:08:11-03","ESALQ","ESA","131190","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36393.0","2013","02","18",NA,"Brasil",NA,NA,"Erva","ESA131190","Magnoliophyta",NA,"Benth.",NA,"São Paulo","Campinas","Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.","-22.9643","-47.1821","Souza, V.C.","552","552",NA,"2013","-22.9643","-47.1821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:55:31-03","ESALQ","ESA","135048","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Paula-Souza, J.","11579.0","2013","02","10",NA,"Brasil",NA,NA,NA,"ESA135048",NA,NA,NA,NA,"Mato Grosso","Alto Araguaia",NA,"-53.2153015136719","-17.3146991729736","Paula-Souza, J.",NA,NA,NA,"2020",NA,NA,"04","13","100273","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:31-03","ESALQ","ESA","138836","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C. & Flores, T.B.","40523.0","2017","02","26",NA,"Brasil",NA,NA,"Erva, ca. 1,5 m alt.; flores amarelas.","ESA138836",NA,NA,"Benth.",NA,"São Paulo","Bauru","Arredores da UNESP. Cerrado.","-49.060001373291","-22.3099994659424","Souza, V.C.",NA,NA,NA,"2017","-49,003,917","-22,347,472","02","27","29186","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:08:11-03","ESALQ","ESA","74518","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","26267.0","2001","07","17",NA,"Brasil",NA,NA,"Subarbusto; flores amarelas.","ESA074518","Magnoliophyta",NA,"Benth.",NA,"Bahia","Abaíra","Estrada Abaíra - Mucugê, próximo a Brejo de Cima. 13o18'04S, 41o32'39W. 1100 m.s.m. Campo limpo de cerrado (gerais).","-41.6636009216309","-13.2496995925903","Antunes, L.C.C.",NA,NA,"ESA074518","2017",NA,NA,"03","16","26531","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:08:11-03","ESALQ","ESA","66370","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C. et al.","23827.0","2000","06","13",NA,"Brasil",NA,NA,NA,"ESA066370","Magnoliophyta",NA,"Benth.",NA,"Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542","Tsuji, R. & Souza, V.C.",NA,NA,"ESA066370",NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:08:11-03","ESALQ","ESA","65968","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, J.P. et al.","3039.0","2000","01","26",NA,"Brasil",NA,NA,NA,"ESA065968","Magnoliophyta",NA,"Benth.",NA,"São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182","Lima, L.C.P.",NA,NA,"ESA065968",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:08:11-03","ESALQ","ESA","3894","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Macedo, J.C.R.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA003894","Magnoliophyta",NA,"Benth.",NA,"São Paulo","São Simão",NA,"-47.5499992370605","-21.4699993133545","Lima, L.C.P.",NA,NA,"ESA003894",NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:08:11-03","ESALQ","ESA","30589","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C. ; Souza, J.P.","9568.0","1995","12","19",NA,"Brasil",NA,NA,"Erva, até 50 cm alt.; folhas acinzentadas; estandarte creme com linhas vinho externamente; alas e carenas creme.","ESA030589","Magnoliophyta",NA,NA,NA,"São Paulo","Águas de Santa Bárbara","Ca. 10 Km da cidade em direção a Lençóis, próximo à entrada da Fazenda Água do Bugre. Cerrado.","-49.238899230957","-22.8805999755859","Lima, L.C.P.",NA,NA,"ESA030589","2009",NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:08:11-03","ESALQ","ESA","40932","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14804.0","1997","03","21",NA,"Brasil",NA,NA,"Erva; flores amarelas.","ESA040932","Magnoliophyta",NA,"Benth.",NA,"Mato Grosso","São Félix do Araguaia","Estrada entre a Vila Pontinópolis e a Serra dos Magalhães. 220 m.s.m. Savana Parque. Área arborizada aberta, alagável (cerrado aberto).","-50.6693992614746","-11.6171998977661","Souza, V.C.",NA,NA,"ESA040932","1997",NA,NA,"03","21","290331","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:08:11-03","ESALQ","ESA","89478","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Paula-Souza, J.; Souza, V.C.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.","3955.0","2005","01","16",NA,"Brasil",NA,NA,"Erva, ca. 1m alt. Flores amarelas com estrias vináceas internamente","ESA089478","Magnoliophyta",NA,"Benth.",NA,"Goiás","Caiapônia","Estrada para Montividiu. Cerrado","-51.8102989196777","-16.9566993713379","Lima, L.C.P.","715","715","ESA089478",NA,"-51,769,167","-17,076,944",NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:28:17-03","MN","R","131768","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Anderson, W.R.; Stieber, M. & Kirkbride Jr., J.H.","36668","1972","03","06",NA,"Brasil",NA,NA,NA,"R010003181",NA,NA,"Benth.",NA,"Bahia",NA,NA,NA,NA,"Rudd, V.E.","760","760",NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:28:17-03","MN","R","201144","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.; Hind, D.J.N.; Bautista, H.P.; Silva, M.M. & Cruz, N.F.","4717","1996","11","02",NA,"Brasil",NA,NA,NA,"R010003183",NA,NA,"Benth.",NA,"Bahia","Piatã",NA,"-41.75","-13.133333",NA,"1180","1180",NA,NA,"41°45'W","13°8'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:28:17-03","MN","R","65313","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Freire Allemão, F. 353; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R000065313",NA,NA,"Benth.",NA,"Ceará",NA,NA,NA,NA,"Fernandes, A.",NA,NA,"R000065313_001 R000065313_002 R000065313_003","1995",NA,NA,"01","30",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:28:17-03","MN","R","66983","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Zehntner, L.","84","1912","05","10",NA,"Brasil",NA,NA,NA,"R010003182",NA,NA,"Benth.",NA,"Bahia",NA,NA,NA,NA,"Azevedo-Tozzi, A.M.G.",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:28:17-03","MN","R","65316","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Jobert, C.; Schwacke, C.A.W.","1074","1878",NA,NA,NA,"Brasil",NA,NA,NA,"R010003732",NA,NA,"Benth.",NA,"Piauí","Oeiras",NA,"-42.1310997009277","-7.0252799987793","Rudd, V.E.",NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA
