"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"2880","2020-08-20 20:39:07-03","UFSC","FLOR","26757","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Jarenkow, J.A.","Jarenkow, J.A.","1989","12","27","Brasil","Rio Grande do Sul","Marcelino Ramos","Morro em frente a Estação de Águas Termais.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"árvore, flor branca, 7m altura","FLOR0026757",NA,"1989",NA,NA,"1571",NA,NA,NA,NA,"Gentianales","18635","auto",NA,NA,NA,NA,NA,NA,NA
"2881","2020-08-20 20:39:07-03","UFSC","FLOR","27433","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Jarenkow, J.A.","Jarenkow, J.A.; Falkenberg, D.B.","1993","01","09","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"árvore, corola rósea, 10m altura","FLOR0027433",NA,"1993",NA,NA,"2263",NA,NA,NA,NA,"Gentianales","12766","auto",NA,NA,NA,NA,NA,NA,NA
"2882","2020-08-20 14:56:28-03","UFSC","FLOR","3385","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Smith, L.B.","Smith, L.B.; Klein, R.M.","1964","12","16","Brasil","Santa Catarina","Caxambu do Sul",NA,"-52.8786010742188","-27.1611003875732",NA,NA,"300","300",NA,"FLOR0003385",NA,NA,NA,NA,"14076",NA,NA,NA,NA,"Gentianales","12494","auto",NA,NA,NA,NA,NA,NA,NA
"2883","2020-08-20 20:39:07-03","UFSC","FLOR","17761","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Kirkbride Jr, J.H.","Bresolin, A.","1973","01","12","Brasil","Santa Catarina","Florianópolis","Alto Ribeirão, Testa do Macaco, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","arvoreta, flor branca. Muito abundante","FLOR0017761",NA,"1978",NA,NA,"671",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2884","2020-08-20 20:39:07-03","UFSC","FLOR","8896","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.; Souza, M.L.","1983","09","09","Brasil","Santa Catarina","Florianópolis","Cachoeira do Sertão, Trindade, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"60","60","arboreta, 2m altura","FLOR0008896",NA,"1985",NA,NA,"763",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2885","2020-08-20 20:39:07-03","UFSC","FLOR","15944","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Falkenberg, D.B.","Falkenberg, D.B.","1986","06","01","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","arbusto, 1,5m altura","FLOR0015944",NA,"1986",NA,NA,"3444",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2886","2020-08-20 20:39:07-03","UFSC","FLOR","1766","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Smith, L.B.","Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","arvoreta, flor branca, 4m altura","FLOR0001766",NA,"1968",NA,NA,"6940",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2887","2020-08-20 20:39:07-03","UFSC","FLOR","1772","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Smith, L.B.","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1966","09","13","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","arbusto, flor branca, 2m altura","FLOR0001772",NA,"1968",NA,NA,"6776",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2888","2020-08-20 14:56:28-03","UFSC","FLOR","29713","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Queiroz, M.H. de","Queiroz, M.H. de","1989","06","28","Brasil","Santa Catarina","Florianópolis","Pasto III, Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbustivo, flor branca perfumada","FLOR0029713",NA,NA,NA,NA,"52",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2889","2020-08-20 20:39:07-03","UFSC","FLOR","1768","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Smith, L.B.","Klein, R.M.; Bresolin, A.","1966","05","25","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","arvoreta, flor branca, 4m altura","FLOR0001768",NA,"1968",NA,NA,"6735",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2890","2020-08-20 14:56:28-03","UFSC","FLOR","39072","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Queiroz, M.H. de","1989","06","28","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Tombo original: 31436a","FLOR0039072",NA,NA,NA,NA,"52",NA,NA,NA,NA,"Gentianales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2891","2020-08-20 20:39:07-03","UFSC","FLOR","19269","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Smith, L.B.","Klein, R.M.; Bresolin, A.","1972","01","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"200","200","arbusto, flor branca, 2m altura","FLOR0019269",NA,"1978",NA,NA,"100003",NA,NA,NA,NA,"Gentianales","13751","auto",NA,NA,NA,NA,NA,NA,NA
"2892","2020-08-20 20:39:07-03","UFSC","FLOR","17784","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Kirkbride Jr, J.H.","Bresolin, A.","1974","01","15","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"30","30","arvoreta, flor rosa, 5m altura","FLOR0017784",NA,"1978",NA,NA,"1113",NA,NA,NA,NA,"Gentianales","29971","auto",NA,NA,NA,NA,NA,NA,NA
"2893","2020-08-20 20:39:07-03","UFSC","FLOR","4151","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","Schum","Smith, L.B.","Reitz, R.; Klein, R.M.","1963","12","28","Brasil","Santa Catarina","Joaçaba","Catanduvas.","-51.5046997070312","-27.1781005859375",NA,NA,"900","900","arvoreta, flor branca, 6m altura","FLOR0004151",NA,"1965",NA,NA,"16369",NA,NA,NA,NA,"Gentianales","18588","auto","fluminensis",NA,NA,NA,NA,NA,NA
"2894","2020-08-20 20:39:07-03","UFSC","FLOR","8679","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Falkenberg, D.B.","Falkenberg, D.B.; Padovani, C.R.","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"500","500","arvoreta, 5m altura","FLOR0008679",NA,"1985",NA,NA,"2569",NA,NA,NA,NA,"Gentianales","31105","auto",NA,NA,NA,NA,NA,NA,NA
"2895","2020-08-20 20:39:07-03","UFSC","FLOR","19259","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Kirkbride Jr, J.H.","Klein, R.M.; Bresolin, A.","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","arbusto, flor branca, 2m altura","FLOR0019259",NA,"1978",NA,NA,"10646",NA,NA,NA,NA,"Gentianales","23385","auto",NA,NA,NA,NA,NA,NA,NA
"2896","2020-08-20 14:56:28-03","UFSC","FLOR","3402","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","Schum","Smith, L.B.","Smith, L.B.; Klein, R.M.","1964","12","19","Brasil","Santa Catarina","São Miguel Do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,"FLOR0003402",NA,NA,NA,NA,"14141",NA,NA,NA,NA,"Gentianales",NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA
"2897","2020-08-20 20:39:07-03","UFSC","FLOR","4151","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra fluminensis","Schum","Smith, L.B.","Reitz, R.; Klein, R.M.","1963","12","28","Brasil","Santa Catarina","Joaçaba","Catanduvas.","-51.5046997070312","-27.1781005859375",NA,NA,"900","900","arvoreta, flor branca, 6m altura","FLOR0004151",NA,"1965",NA,NA,"16369",NA,NA,NA,NA,"Gentianales","18588","auto","fluminensis",NA,NA,NA,NA,NA,NA
"2898","2021-03-04 15:46:02-03","IF","SPSF","16164","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"G. Hatschbach & O.S.Ribas","1992","12","16","Brasil","PR","Cerro Azul","rio Piedade","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"58437","América do Sul",NA,NA,"Magnoliophyta","Rubiales","32006","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2899","2021-03-04 15:46:02-03","IF","SPSF","14807","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.V.Toledo Filho","1990","12","17","Brasil","SP","Águas da Prata",NA,"-46.7099990844727","-21.9300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","13435","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2900","2021-03-04 15:46:02-03","IF","SPSF","20194","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"V.Stranghetti","1995","01","17","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"451","América do Sul",NA,NA,"Magnoliophyta","Rubiales","29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2901","2021-03-04 15:46:02-03","IF","SPSF","18285","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.Y.Tamashiro","1994","06","28","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"T.260","América do Sul",NA,NA,"Magnoliophyta","Rubiales","29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2902","2021-03-04 15:46:02-03","IF","SPSF","12319","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.E.A.Bertoni","1994","11","24","Brasil","SP","Paulo de Faria","E.E.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"250","América do Sul",NA,NA,"Magnoliophyta","Rubiales","29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2903","2021-03-04 15:46:02-03","IF","SPSF","33834","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"F.Tomasetto","2002","12","05","Brasil","SP","Paulo de Faria","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"227","América do Sul",NA,NA,"Magnoliophyta","Rubiales","29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2904","2021-03-04 15:46:02-03","IF","SPSF","03696","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.Bento Pickel","1950","04","20","Brasil","SP","Santos","Montserrat","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","26836","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2905","2021-03-04 15:46:02-03","IF","SPSF","11736","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"M.J.Robim","1988","01","20","Brasil","SP","Sao Bento do Sapucai",NA,"-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"523","América do Sul",NA,NA,"Magnoliophyta","Rubiales","18089","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2906","2021-03-04 15:46:02-03","IF","SPSF","27755","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.A.Pastore & C.Moura","2001","02","09","Brasil","SP","São Vicente","P.E.Xixova-Japui, Paranapua","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada de acesso, em barranco&nf;;",NA,NA,NA,NA,NA,"953","América do Sul",NA,NA,"Magnoliophyta","Rubiales","25482","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2907","2021-03-04 15:46:02-03","IF","SPSF","21974","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"M.J.Robim & M.F.Brito","1997","10","05","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da praia do Sul&nf;;",NA,NA,NA,NA,NA,"934","América do Sul",NA,NA,"Magnoliophyta","Rubiales","34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2908","2021-03-04 15:46:02-03","IF","SPSF","00209","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"A.P.Viegas","1939","01","01","Brasil","SP","rodovia Campinas-Piracicaba",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2909","2021-03-04 15:46:02-03","IF","SPSF","00369","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.Bento Pickel","1944","01","19","Brasil","SP","Santa Olivia","fazenda Santa Albertina",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2910","2021-03-04 15:46:02-03","IF","SPSF","04635","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"O.Vecchi",NA,NA,NA,"Brasil","SP","Loreto",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"48","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2911","2021-03-04 15:46:02-03","IF","SPSF","04842","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.C. Moraes","1955","04","01","Brasil","PB","Esperanca",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"1549","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2912","2021-03-04 15:46:02-03","IF","SPSF","41679","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","C.de Moura","C.de Moura & E.R.Farias","2009","05","14","Brasil","SP","Itanhaém","Serra do Guaraú","-47.002222","-24.343611",NA,NA,NA,NA,"COLETA: Árvore 5m, flores cor lilás e frutos imaturos verdes.; GEOGRAFIA: Margem da estrada do Guaraú, próximo ao mirante.;",NA,NA,"2009","05","14","303","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2913","2021-03-04 15:46:02-03","IF","SPSF","41682","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","G.A.D.C. Franco","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","2009","03","03","Brasil","SP","Ribeirão Preto","Estação Ecológica de Ribeirão Preto","-47.851111","-21.220278",NA,NA,NA,NA,"COLETA: Floresta Estacional Semidecidual; GEOGRAFIA: Mata Santa Teresa;",NA,NA,"2009","03","10","6279","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2914","2021-03-04 15:46:02-03","IF","SPSF","46770","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","M.Assis","V.B.Zipparro & B.G.Luize","2007","12","16","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.058333","-23.541667",NA,NA,NA,NA,"COLETA: Árvore com ca. De 7m de altura, presença de flores tubulares rosa.; GEOGRAFIA: Próximo à Casa dos Guardas, floresta ombrófila rala.;",NA,NA,NA,NA,NA,"2326","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2915","2021-03-04 15:46:02-03","IF","SPSF","49971","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","J.Cordeiro","M.L.Brotto & J.T.Motta & J.M.Silva & J.Vaz","2013","12","11","Brasil","PR","Rio Branco do Sul","Rodovia PR-092","-49.374444","-25.060278",NA,NA,"810","810","COLETA: Árvore de 5m; flor branca. Floresta Ombrófila Mista.;",NA,NA,NA,NA,NA,"1473","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2916","2021-03-04 15:46:02-03","IF","SPSF","53834","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","((Jacq.)) K.Schum.","G.A.D.C.Franco","G. Durigan et al.","2000","02","23","Brasil","SP","Martinópolis",NA,"-51.208611","-22.170278",NA,NA,NA,NA,NA,NA,NA,"2001","07","31","s/n","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2917","2021-03-04 15:46:02-03","IF","SPSF","53836","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","((Jacq.)) K.Schum.",NA,"G. Durigan et al.","2000","02","23","Brasil","SP","Martinópolis",NA,"-51.143333","-22.163056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/n","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2918","2021-03-04 15:46:02-03","IF","SPSF","02943","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.M. Vasconcelos","1947","03","10","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"623","América do Sul",NA,NA,"Magnoliophyta","Rubiales","15425","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2919","2021-03-04 15:46:02-03","IF","SPSF","40606","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","M.R.C.Paiva","M.R.C.Paiva",NA,NA,NA,"Brasil","PR","Sapopema","Rio Lajeado Liso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"COLETA: Árvore 9m, frutos maduros e imaturos.; GEOGRAFIA: Próximo à cachoeira; coleta com a equipe do Museu de Zoologia da UEL.;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","21990","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2920","2021-03-04 15:46:02-03","IF","SPSF","32954","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"F.A.R.D.P.Arzolla","2004","01","18","Brasil","SP","Águas de São Pedro","bosque municipal","-47.8760986328125","-22.5993995666504",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"396","América do Sul",NA,NA,"Magnoliophyta","Rubiales","1825","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2921","2021-03-04 15:46:02-03","IF","SPSF","14895","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.C.Cavalcanti","1991","11","09","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","27040","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2922","2021-03-04 15:46:02-03","IF","SPSF","14896","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.C.Cavalcanti","1992","01","31","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","27040","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2923","2021-03-04 15:46:02-03","IF","SPSF","27012","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.C.Cavalcanti","1996","01","24","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"248","América do Sul",NA,NA,"Magnoliophyta","Rubiales","27040","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2924","2021-03-04 15:46:02-03","IF","SPSF","27031","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"D.C.Cavalcanti","1995","09","26","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planalto&nf;;",NA,NA,NA,NA,NA,"242","América do Sul",NA,NA,"Magnoliophyta","Rubiales","27040","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2925","2021-03-04 15:46:02-03","IF","SPSF","23695","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"J.B.Baitello","1998","12","16","Brasil","SP","Ilhabela","avenida da praia","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: terreno baldio&nf;;",NA,NA,NA,NA,NA,"845","América do Sul",NA,NA,"Magnoliophyta","Rubiales","23719","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2926","2021-03-04 15:46:02-03","IF","SPSF","47453","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","2013","08","28","Brasil","SP","Ilhabela","Trilha para o Bonete","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: Árvore com 8m de altura, frutos secos.; GEOGRAFIA: 800m antes da porteira. Floresta Ombrófila Densa.;",NA,NA,NA,NA,NA,"1282","América do Sul",NA,NA,"Magnoliophyta","Rubiales","23719","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2927","2021-03-04 15:46:02-03","IF","SPSF","20193","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"V.Strannghetti","1993","11","23","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"238","América do Sul",NA,NA,"Magnoliophyta","Rubiales","29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2928","2021-03-04 15:46:02-03","IF","SPSF","20192","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"V.Stranghetti","1994","11","24","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"429","América do Sul",NA,NA,"Magnoliophyta","Rubiales","29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2929","2021-03-04 15:46:02-03","IF","SPSF","15510","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,NA,"P.L.R.Moraes","1990","10","07","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"700","700","COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"254","América do Sul",NA,NA,"Magnoliophyta","Rubiales","34059","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
