"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"151","2008-05-27 22:02:00-03","MO","MOBOT","2878404","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","R.L. Liesner",NA,NA,NA,"Calaway H. Dodson","Dodson 5738","1974","10","26","Ecuador","Los Ríos",NA,"Rio Palenque Biological Station Km 56 Quevedo - Santo Domingo.","-79.36666","-0.58333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2010-03-01 18:55:00-03","MO","MOBOT","2878468","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers, 17 May",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 3749","1980",NA,NA,"Paraguay","Alto Paraná",NA,"Puerto Presidente Stroessner km 12, en prados y cultivos.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2012-02-27 15:29:00-03","MO","MOBOT","2878695","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Otto Buchtien","Buchtien 8198","1930","7","1","Bolivia","La Paz","Nor Yungas","Nord yungas, Region von Coripata. In boca - Planzunges. Hacienda El Choro. Region Subtropical.","-67.6","-16.3",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"154","2020-09-04 04:40:00-03","MO","MOBOT","2878986","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Robert L. Wilbur, (Duke), 1974 &",NA,NA,NA,"Herbert H. Smith","Smith 2115","1898",NA,NA,"Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2013-06-04 15:17:00-03","MO","MOBOT","2879278","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","R. de Michel, (LPB)",NA,NA,NA,"R. Chávez de Michel","Michel 324","1985",NA,NA,"Bolivia","Santa Cruz","Cordillera","Alto Parapetí Hacienda Yapuimbia. Malezas dentro de cultivo de maíz, después de la cosecha.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2012-04-12 13:17:00-03","MO","MOBOT","2879646","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers, 17 May",NA,NA,NA,"Lidia Pérez de Molas|Victor Vera","Pérez de Molas 1126","1986",NA,NA,"Paraguay","Alto Paraguay",NA,"San Carlos. Bosque de 15-20 m. alt. Tabebuia ipe, Aspidosperma sp. Amburana cearensis, Trithrinax biflavelata, Ziziphus sp.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2012-04-12 13:14:00-03","MO","MOBOT","2879647","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers, 17 May",NA,NA,NA,"Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 886","1986",NA,NA,"Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Orilla del Ao. Minas. Suelo arenoso con afloraciones de piedras areniscas.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-03-29 13:32:00-03","MO","MOBOT","3058307","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers (OSH)",NA,NA,NA,"Percy Núñez V.","Núñez Vargas 10315","1989","3","24","Peru","Cusco","La Convención","En alrededores y entre la hacienda Potrero y Quillabamba.","-72.68333","-12.81666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA
"159","2018-05-17 05:29:00-03","MO","MOBOT","3087705","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers (OSH)",NA,NA,NA,"María E. Múlgura","Múlgura 1427","1994","3","21","Argentina","Jujuy","Ledesma","Parque Nacional Calilegua, aprox 12 km de la entrada al parque. Arroyo 3 Cruces.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"160","2008-05-27 22:02:00-03","MO","MOBOT","3407327","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 53295","2005","6","1","Bolivia","Santa Cruz","Cordillera","Along highway from Camiri to Abapó, 2.4 km SW of turnoff to Agua Buena, 20 km SW of bridge over Río Grande at Abapó. 19 degrees 02.61'S, 63 degrees 26.43'W. Chaco thorn scrub forest on hillsides in narrow valley.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-03-30 19:46:00-03","MO","MOBOT","3407651","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","H. Huaylla",NA,NA,NA,"Martha Serrano|Jeaneth Villalobos|Ariel Lliully|H. Huaylla","Serrano 6364","2005","4","27","Bolivia","Tarija","Arce","Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Exposición W del Cerro Alisos (La Escalera). Piedemonte al bajar a La Hondura. Valle semihúmedo con presencia de Schinus meyeri y Berberis spp. 22 degrees 59'55,2S, 64 degrees 36'41,4 W.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"2972.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-11-26 05:40:00-02","MO","MOBOT","3408776","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","H. Huaylla",NA,NA,NA,"Julia Gutiérrez R.","Gutiérrez Romero 1225","2005","4","20","Bolivia","Chuquisaca","Tomina","Las Casas. Aproximadamente a 3 km de la comunidad Laas Casas, en el sector de Pampillos. 19 degrees 19'42,1 L.S. 64 degrees 06'57,5. Bosque montano algo húmedo, con presencia de Lauraceas, Moraceas, Leguminosas, Jugiandaceas y Pterydofitos, en cañon con pendiente fuerte, suelo FA. de color café con bastante materia orgánica. Especie común, debajo del bosque componente del estrato herb.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-04-21 05:44:00-03","MO","MOBOT","3417324","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","L. Arroyo (USZ)",NA,NA,NA,"Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 3365","2006","6","15","Bolivia","Santa Cruz","Florida","Bella Vista. Sendero El Cañadon. Bosque transicional entre el bosque Tucumano-Boliviano del piso inferior, bosque semideciduo y vegetación del cerrado.","-63.6747223","-18.2733334",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"164","2013-11-26 05:40:00-02","MO","MOBOT","3466475","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M. Serrano (HSB)",NA,NA,NA,"Reinaldo Lozano","Lozano 1433","2005","10","12","Bolivia","Chuquisaca","Sud Cinti","Ca. 5 km al NW de la Comunidad de Las Abras. Cañon Pirua, sector La Lima. Bosque semideciduo estacional Tucumano-Boliviano. Con presencia dominante de Cedrela lilloi, Juglans australis, Chrysophyllum gonocarpum y en el sotobosque con Rubiaceas, Helechos y musgos epífitos. Dosel de 14 m en promedio. Suelos rícos en materia orgánica, con abundancia de afloramientos rocosos.","-64.27277","-21.09277",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1408.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","551997","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","R. Foster",NA,NA,NA,"Robin B. Foster","Foster 9751","1984","8","5","Peru","Madre de Dios","Manu","Parque Nacional del Manu. Rio Manu, Cocha Cashu Station. Floodplain forest. On beach and river bank.","-71.41666","-11.83333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"84-43",NA,"5"
"166","2008-05-27 22:02:00-03","MO","MOBOT","555501","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","D. Brunner (MO)",NA,NA,NA,"William J. Hahn","Hahn 2462","1984","5","6","Paraguay","Amambay",NA,"Weaver's Ranch Chiriguelo. Open, disturbed vegetation.","-55.91666","-22.66666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-26",NA,"2"
"167","2008-05-27 22:02:00-03","MO","MOBOT","555834","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers, (F)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 33041","1992","8","21","Paraguay","Central",NA,"Estero del Ypoá. South of Nueva Italia Tacuara. Cerrado forest.","-57.43333","-25.63333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"768",NA,"4"
"168","2008-05-27 22:02:00-03","MO","MOBOT","555843","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers, (F)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 33104","1992","8","21","Paraguay","Central",NA,"Estero del Ypoá. South of Nueva Italia. Cerro Pé. Forest on rocky slopes.","-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"769",NA,"4"
"169","2008-05-27 22:02:00-03","MO","MOBOT","555852","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers, (F)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 33114","1992","8","21","Paraguay","Central",NA,"Estero del Ypoá. South of Nueva Italia. Cerro Pé. Forest on rocky slopes.","-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"769",NA,"4"
"170","2011-06-09 17:28:00-03","MO","MOBOT","557526","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 32663","1992","7","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 8 km S of Melgarejo. Forest on slopes.","-56.26666","-25.8",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"703",NA,"4"
"171","2013-07-28 05:58:00-03","MO","MOBOT","558599","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 24913","1985","5","6","Ecuador","Manabí",NA,"Road Portoviejo - Pichincha, 3 km E San Plácido",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","558850","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","Zardini 23361","1990","9","9","Paraguay","Central",NA,"Tavavory, 1 km E of Río Paraguay. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"436",NA,"4"
"173","2008-05-27 22:02:00-03","MO","MOBOT","558901","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 15423","1989","10","31","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest 5 kms North of Administration buildings.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",NA,"4"
"174","2008-05-27 22:02:00-03","MO","MOBOT","558921","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 15590","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"171",NA,"3"
"175","2008-05-27 22:02:00-03","MO","MOBOT","558951","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3398","1987","10","3","Paraguay","San Pedro",NA,"Calle ovetense. 12 kms al NE de Choré.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-51",NA,"2"
"176","2008-05-27 22:02:00-03","MO","MOBOT","558961","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 32408","1992","7","6","Paraguay","Guairá",NA,"Mbocayaity-Melgarejo. 4 km E of Mbocayaity Forest.","-56.36666","-25.71666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"699",NA,"4"
"177","2017-08-22 07:44:00-03","MO","MOBOT","558981","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 22182","1990","7","21","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.","-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"389",NA,"4"
"178","2008-05-27 22:02:00-03","MO","MOBOT","559011","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 14125","1989","9","9","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Antena-Melgarejo, 15 kms N of Antena. Tall forest.","-56.33333","-25.75",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA,"3"
"179","2008-05-27 22:02:00-03","MO","MOBOT","559101","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 6481","1988","8","21","Paraguay","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"88-71",NA,"3"
"180","2008-05-27 22:02:00-03","MO","MOBOT","559121","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini","Zardini 14879","1989","9","27","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Secondary vegetation along road.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"151",NA,"2"
"181","2008-05-27 22:02:00-03","MO","MOBOT","560314","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Wendell H. Camp","Camp E-3853",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"670.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2014-11-13 12:24:00-02","MO","MOBOT","561853","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 338","1991","1",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"3"
"183","2016-09-12 18:09:00-03","MO","MOBOT","561875","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 209","1990","6","20","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"3"
"184","2014-11-13 12:24:00-02","MO","MOBOT","561886","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 311","1991","1",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"3"
"185","2008-05-27 22:02:00-03","MO","MOBOT","563314","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"B. Løjtnant|Ulf Molau","Løjtnant 15575","1979","7","5","Ecuador","Bolívar",NA,"Hacienda La Elvira, c. 3 km W of Bucay. Secondary forest and cultivated areas with solitary trees.","-79.11666","-2.18333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","564011","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","B.A. Stein",NA,NA,NA,"James C. Solomon","Solomon 11236","1983","10","14","Bolivia","Tarija","Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.","-64.41666","-22.08333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-106",NA,"4"
"187","2020-06-17 08:17:00-03","MO","MOBOT","564394","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","B. Stein",NA,NA,NA,"James C. Solomon","Solomon 9908","1983","4","21","Bolivia","Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-49",NA,"1"
"188","2013-07-26 15:36:00-03","MO","MOBOT","565062","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","B.A. Stein",NA,NA,NA,"James C. Solomon","Solomon 11137","1983","10","9","Bolivia","Tarija","Arce","Hillsides, vicinity of Sidras, (5.5 km N of Emborozú). Moist sub-tropical forest with some disturbance.","-64.5333333","-22.2",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-104",NA,"4"
"189","2019-11-24 04:36:00-03","MO","MOBOT","789758","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"W. Scott Hoover|S. Wormley","Hoover 1608","1987","11","25","Ecuador","Carchi",NA,"Trail from Rafael Quindí's Finca back toward Untal to stream, approx. 0.5 km from finca.","-78.15","0.88333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-4",NA,"2"
"190","2008-05-27 22:02:00-03","MO","MOBOT","961178","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers, (F)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41052","1994","9","15","Paraguay","Concepción",NA,"Estancia San Antonio. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.38305","-22.71055",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"955",NA,"4"
"191","2012-03-18 05:12:00-03","MO","MOBOT","965536","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"Fabiana Mamani M.","Mamani M. 882","1995","6","17","Bolivia","Santa Cruz","Nuflo de Chavez","Zona de estudio del proyecto BOLFOR, camino Las Trancas-94 y Las Trancas-94. Vegetación del sotobosque ribereño.","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"192","2008-05-27 22:02:00-03","MO","MOBOT","2879536","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers, 10 December",NA,NA,NA,"Nélida Soria","Soria Rey 003999","1989","8","5","Paraguay","Caazapá",NA,"Tavai; camino a los Mby'a.","-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2488947","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Isabel Basualdo","Basualdo 1608",NA,NA,NA,"Paraguay","Paraguarí",NA,"Cerro Mbatobi","-57.13333","-25.43333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-01-26 13:53:04-03","IMA","MAC","50190","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","E.C.O.Chagas","2010","11","11","Chagas-Mota","9229","2010","11","11","Brasil","Alagoas","São José da Laje","BR 104.","-36.218636","-8.97405","-36.218636","-8.97405","Erva ca. 25 cm de altura. Flores cremes. Frutos verdes.; Mata Atlântica.","MAC0050190",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAC0050190",NA,NA,NA,NA,NA,NA,NA
"195","2021-01-26 13:53:04-03","IMA","MAC","62178","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M.C.S.Mota","2012","06","21","M.C.S.Mota; E.C.O.Chagas; C.B.A.Leite","11585","2012","06","21","Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã.","-36.1755981445312","-10.125599861145",NA,NA,"Erva ca. 20 cm de alt. Flores cremes. Frutos verdes.; Mata Atlântica.","MAC0062178","31269","auto",NA,NA,NA,NA,NA,NA,NA,"MAC0062178",NA,NA,NA,NA,NA,NA,NA
"196","2021-01-26 13:53:04-03","IMA","MAC","21627","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","E.C.O.Chagas","2008","12","04","M.Oliveira; A.A.Grillo","914","2002","04","23","Brasil","Alagoas","Ibateguara","Coimbra, Próximo ao canavial.","-35.893411","-8.965558","-35.893411","-8.965558","Erva de local úmido. Corola branco-lilás. Frequente.; Vegetação herbácea. Solo arenoso.","MAC0021627",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAC0021627",NA,NA,NA,NA,NA,NA,NA
"197","2021-01-26 13:53:04-03","IMA","MAC","22657","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","E.C.O.Chagas","2008","12","04","M.Oliveira; A.A.Grillo","1507","2003","12","16","Brasil","Alagoas","Ibateguara","Flora dos Fragmentos: Valparaíso, Interior de mata. Mata em péssimo estado de conservação.","-35.893411","-8.965558","-35.893411","-8.965558","Erva com ca. de 0,40m de altura. Flores alvas-lilases. Ocasional.; Veg. arbustiva arbórea espassada.","MAC0022657",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAC0022657",NA,NA,NA,NA,NA,NA,NA
"198","2021-01-26 13:53:04-03","IMA","MAC","25538","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","E.C.O.Chagas","2008","12","04","P.A.F.Rios; Santos, MR dos; E.Lima","82","2006","09","28","Brasil","Alagoas","Rio Largo","Usina Leão.","-35.812253","-9.510656","-35.812253","-9.510656","Erva ca. 25 cm de altura. Flores brancas.; Mata Atlântica.","MAC0025538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAC0025538",NA,NA,NA,NA,NA,NA,NA
"199","2021-01-26 13:53:04-03","IMA","MAC","34116","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","E.C.O.Chagas","2008","09","20","Chagas-Mota","1286","2008","09","20","Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.306458","-9.384961","-36.306458","-9.384961","Erva ca. 30 cm de altura. Flores brancas.; Mata Pluvial Atlântica.","MAC0034116",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAC0034116",NA,NA,NA,NA,NA,NA,NA
