"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"959","2019-11-13 11:25:36-03","USP","SPF","98986","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Caddah, MK","2012","09",NA,"Tamashiro, JY","851","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","Pedra do baúzinho","-45.6575","-22.69","-45.6575","-22.69",NA,NA,NA,"SPF00098986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-11-13 11:25:36-03","USP","SPF","19131","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hatschbach, G","1980",NA,NA,"Oliveira, PI","267","1980","10","09","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"SPF00019131",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-11-13 11:25:36-03","USP","SPF","137837","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R","1999",NA,NA,"Silva, JM","2619","1998","11","11","Brasil","Santa Catarina","Bocaina do Sul","Serra da Bocaina.","-49.9444007873535","-27.7444000244141",NA,NA,NA,NA,NA,"SPF00137837",NA,NA,NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"962","2019-11-13 11:25:36-03","USP","SPF","96123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Caddah, MK","2012","09",NA,"Cordeiro, I","1304","1994","03","28","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00096123",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"963","2019-11-13 11:25:36-03","USP","SPF","108121","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Souza, VC","1995","09",NA,"Souza, VC","8856","1995","08","18","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"SPF00108121",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"964","2019-11-13 11:25:36-03","USP","SPF","107805","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Souza, VC","1995","09",NA,"Souza, VC","8739","1995","08","18","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"SPF00107805",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"965","2019-11-13 11:25:36-03","USP","SPF","115187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Caddah, MK","2012","09",NA,"Goldenberg, R","312","1995","05","25","Brasil","São Paulo","Piquete",NA,"-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,NA,"SPF00115187",NA,NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-03-15 18:28:48-03","USP","SPF","168643","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1931","08","19","Brasil","São Paulo","São Paulo","nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Planta viva nº 53","SPF00168643",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"967","2019-11-13 11:25:36-03","USP","SPF","13806","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1951","09","28","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00013806",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"968","2014-04-04 18:27:52-03","PNFM","IRAI","6550","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, F.S.","2013","03","20","Ristow, R.","2397","2012","09","07","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.986583","-25.239833","-49.986583","-25.239833","960","960","Arbusto, 1 m, folhas pilosas. Sobre rochas","IRAI00006550",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2014-04-04 18:27:52-03","PNFM","IRAI","1310","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Cordeiro, J.; Martin, V.C.","2010","01","01","Miranda, A.C.L.","247","2009","09","26","Brasil","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.163444","-25.532972","-49.163444","-25.532972",NA,NA,"Arbusto, 3 m, folha abaxial creme e adaxial verde escuro, capão","IRAI00001310",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2014-04-04 18:27:52-03","PNFM","IRAI","2618","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Cordeiro, J.; Barbosa, E.","2010","01","01","Silva, J.M.","7290","2009","08","18","Brasil","Paraná","Ortigueira","Serra dos Mulatos, próximo à Torre da Embratel","-50.895556","-24.189194","-50.895556","-24.189194","750","750","Arbusto, 2 m, flores alvas, antera creme. Campos de Altitude","IRAI00002618",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2014-04-04 18:27:52-03","PNFM","IRAI","5587","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Martins, E.","2009","10","30","Martins, E.","050","2009","10","08","Brasil","Paraná","Irati","Itapará",NA,NA,NA,NA,NA,NA,"Árvore, 3 m, fruto imaturo verde","IRAI00005587",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2014-04-04 18:27:52-03","PNFM","IRAI","7250","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","D'El Rei Souza, M.L.","2012","08",NA,"Gonzatti, F.","166","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.479167","-30.258611","-50.479167","-30.258611","10","10","Arbusto em campo aberto","IRAI00007250",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2021-03-25 13:52:36-03","UNIVILLE","JOI","11281","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","A.A. de Oliveira","2010","12","02","A. Korte","4824","2010","10","27","Brasil","Santa Catarina","Major Vieira","Rio da Serra.","-50.4","-26.64","50º23'60''W","26º38'24''S","1009","1009","Florística IFFSC 847 (Arvoreta); HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI011281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2021-03-25 13:52:36-03","UNIVILLE","JOI","9383","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, F.S.","2008","10","11","Meyer, F.S.","800","2008","10","11","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"Orla da floresta em regeneração","JOI009383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2021-03-25 13:52:36-03","UNIVILLE","JOI","6735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Goldenberg, R.","1905","06","28","Silva, J.M.; Abe, L.M.","4255","2005","03","03","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaína","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Anteras de cor creme Habito: Arbusto","JOI006735",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"976","2021-03-25 13:52:36-03","UNIVILLE","JOI","2439","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. Cordeiro","2005","01","01","D.S. Nascimento","59","2004","11","22","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"; HABITAT: capão com araucária; HABITO: arbusto","JOI002439",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"977","2021-03-25 13:52:36-03","UNIVILLE","JOI","3177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Hatschbach, G.G.","2005","08","27","Vieira, F.C.S.","1024","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Habito: Arvoreta","JOI003177",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"978","2021-03-25 13:52:36-03","UNIVILLE","JOI","11821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Meyer, F.S.","2008","10","11","Meyer, F.S.","800","2008","10","11","Brasil","Santa Catarina","São Bento do Sul","Arredores Cepa Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: orla de floresta em regeneração; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI011821",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"979","2019-10-07 09:34:29-03","UEFS","HUEFS","9852","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Ribas, O.S.","304","1990","04","17","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0009852","HUEFS0009852","Angiospermae","Myrtales",NA,NA,"17116","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"980","2019-10-07 09:34:29-03","UEFS","HUEFS","7333","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Neto, A.B.C.","10","1981","09","04","Brasil","Rio Grande do Sul","Júlio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,NA,NA,NA,"HUEFS0007333","HUEFS0007333","Angiospermae","Myrtales",NA,NA,"41205","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"981","2019-10-07 09:34:29-03","UEFS","HUEFS","34633","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Souza, V.C.","8856","1995","08","18","Brasil","São Paulo","Itararé","Fazenda Ibiti (Ripasa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Campo rupestre.","HUEFS0034633","HUEFS0034633","Angiospermae","Myrtales",NA,NA,"27729","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"982","2019-10-07 09:34:29-03","UEFS","HUEFS","172457","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Caddah, M.K.","669","2009","09","26","Brasil","Paraná","Jaguariaíva","Parque Estadual do cerrado.","-49.648611","-24.133333","49W38'55''","24S8'0''",NA,NA,"Cerrado.","HUEFS0172457","HUEFS0172457","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"983","2019-10-07 09:34:29-03","UEFS","HUEFS","208525","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Motta, J.T.","4110","2013","09","21","Brasil","Paraná","Coronel Domingos Soares","Fazenda São Geraldo.","-52.010833","-26.304167","52W0'39''","26S18'15''","1107","1107","Floresta Ombrófila Mista.","HUEFS0208525","HUEFS0208525","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"984","2019-10-07 09:34:29-03","UEFS","HUEFS","34634","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Souza, V.C.","4161","1993","09","10","Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.268889","-24.27","49W16'8''","24S16'12''","1200","1200","Campo.","HUEFS0034634","HUEFS0034634","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"985","2019-10-07 09:34:29-03","UEFS","HUEFS","11771","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Ribas, O.S.","381","1991","09","05","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0011771","HUEFS0011771","Angiospermae","Myrtales",NA,NA,"17116","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"986","2019-10-07 09:34:29-03","UEFS","HUEFS","195393","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Bolson, M.","376","2010","08","26","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista.","HUEFS0195393","HUEFS0195393","Angiospermae","Myrtales",NA,NA,"25180","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"987","2019-10-07 09:34:29-03","UEFS","HUEFS","99961","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Hoehne, F.C.",NA,"1931","08","19","Brasil","São Paulo","São Paulo","nativa no Parque do Estado e Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0099961","HUEFS0099961","Angiospermae","Myrtales",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"988","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136740F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136740F","V0136740F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"989","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136736F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136736F","V0136736F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"990","2015-03-07 08:53:32-03","F","FMNH-SEEDPLANTS","V0136732F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136732F","V0136732F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"991","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136737F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136737F","V0136737F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"992","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136738F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136738F","V0136738F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"993","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136739F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136739F","V0136739F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"994","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136741F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136741F","V0136741F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"995","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136742F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136742F","V0136742F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"996","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136743F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136743F","V0136743F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"997","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136744F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136744F","V0136744F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"998","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136745F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136745F","V0136745F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"999","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136746F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136746F","V0136746F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1000","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136747F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136747F","V0136747F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1001","2018-08-12 21:43:33-03","F","FMNH-SEEDPLANTS","V0136748F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,"W. G. F. Herter","96503","1935","10","2","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0136748F","V0136748F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1002","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136749F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136749F","V0136749F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1003","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136750F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136750F","V0136750F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1004","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136751F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136751F","V0136751F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1005","2015-03-07 08:53:33-03","F","FMNH-SEEDPLANTS","V0136752F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136752F","V0136752F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1006","2018-05-14 17:31:15-03","F","FMNH-SEEDPLANTS","V0181497F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"RRC ID Flag",NA,NA,NA,"F. C. Hoehne","28141",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0181497F","V0181497F_01 V0181497F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"28141",NA
"1007","2018-05-14 17:22:08-03","F","FMNH-SEEDPLANTS","V0181640F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach","11685",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,NA,"V0181640F","V0181640F_01 V0181640F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"11685",NA
"1008","2019-01-25 15:42:42-02","IAC","IAC","22842","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","R. Goldenberg","1994","06","09","H.M. Souza","s/nº","1972","03","20","Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-06-24 08:13:00-03","IAC","IAC","36591","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin.","M.M.R. Silva","1998","01","13","S.I. Elias et al.","142","1997","12","13","Brasil","São Paulo","Apiaí","estrada Pinhalzinho a 11 km de Bom Sucesso de Itararé a Apiaí","-49.0666667","-24.3333333","-49.0666667","-24.3333333",NA,NA,"Coordenadas do material: 24°20#?#S 49°04#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019-01-25 15:42:42-02","IAC","IAC","46651","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","F.S. Meyer","2012","07","19","H. Lorenzi; E.F. Souto & L.C. Bernacci","5707","2005","10","14","Brasil","Santa Catarina","Rancho Queimado","Chapada da Serra da Boa Vista","-49.0217","-27.6725","-49.0217","-27.6725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-06-24 08:13:00-03","IAC","IAC","48733","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","H.R. Gonçalves & A.B. Martins","2007","10","28","S.M.P. Silva; L.C.P. Barros; V.A. Matos; M.I. Ferreira & A.M. Silva","152","2006","04","28","Brasil","São Paulo","Piquete","Estrada São Francisco-Campos do Jordão, divisa Piquete/Wenceslau Braz","-45.1761","-22.6136","-45.1761","-22.6136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2020-07-23 12:13:14-03","CEPLAC","CEPEC","131893","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis",NA,"R. Goldenberg",NA,NA,NA,"D. F. S. Lima","5","2008","08","29","Brasil","Paraná","piraquara","(Rio Piraquara).","-49.055","-25.450278","49W3'18","25S27'1",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
