"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","decimalLongitude","decimalLatitude","stateProvince","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"196","2019-03-18 10:38:06-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. van der Werff",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"RRC ID Flag","18117",NA,NA,"Pasco",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,"18117",NA
"197","2019-03-18 10:38:07-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Ll. Williams",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"RRC ID Flag","7016",NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,"7016",NA
"198","2015-03-06 22:46:16-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"V. Quipuscoa S. & et al.","1996","8","South America","Peru","Fundo de Biodiversidad de la Universidad Nacional San Martín de Tarapoto km 20",NA,NA,NA,NA,"B. Øllgaard","841","-76.28","-6.47","San Martín","28","Tarapoto","850","900",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-03-18 10:37:59-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A. D. A. Fay","1993","7","South America","Ecuador",NA,NA,NA,NA,NA,"RRC ID Flag","3962","-78","-2.5","Morona-Santiago","4",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,"3962",NA
"200","2015-12-09 09:36:42-02","F","FMNH-PTERIDOPHYTES","C0645332F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645332F","C0645332F_01 C0645332F_02 C0645332F_03",NA,NA,"-78","-5","Amazonas",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-12-09 09:36:43-02","F","FMNH-PTERIDOPHYTES","C0645333F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"C0645333F","C0645333F_01",NA,NA,"-78","-2.5","Morona-Santiago",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"202","2015-12-09 09:36:43-02","F","FMNH-PTERIDOPHYTES","C0645334F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"C0645334F","C0645334F_01",NA,NA,"-75.75","2.5","Huila",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-12-09 09:36:44-02","F","FMNH-PTERIDOPHYTES","C0645335F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"C0645335F","C0645335F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-12-09 09:36:44-02","F","FMNH-PTERIDOPHYTES","C0645336F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645336F","C0645336F_01",NA,NA,"-76.8333","-7","San Martín",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-12-09 09:36:44-02","F","FMNH-PTERIDOPHYTES","C0645337F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645337F","C0645337F_01",NA,NA,"-75.25","-10.5","Pasco",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-12-09 09:36:45-02","F","FMNH-PTERIDOPHYTES","C0645338F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645338F","C0645338F_01",NA,NA,"-75.8333","-9.5","Huánuco",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-12-09 09:36:45-02","F","FMNH-PTERIDOPHYTES","C0645339F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645339F","C0645339F_01",NA,NA,"-75.8333","-9.5","Huánuco",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-12-09 09:36:45-02","F","FMNH-PTERIDOPHYTES","C0645340F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645340F","C0645340F_01",NA,NA,"-75.8333","-9.5","Huánuco",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-12-09 09:36:46-02","F","FMNH-PTERIDOPHYTES","C0645341F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645341F","C0645341F_01",NA,NA,"-78","-5","Amazonas",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-12-09 09:36:46-02","F","FMNH-PTERIDOPHYTES","C0645342F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645342F","C0645342F_01",NA,NA,"-78.8333","-6.25","Cajamarca",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-12-09 09:36:47-02","F","FMNH-PTERIDOPHYTES","C0645343F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645343F","C0645343F_01",NA,NA,"-78.8333","-6.25","Cajamarca",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-12-09 09:36:47-02","F","FMNH-PTERIDOPHYTES","C0645344F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645344F","C0645344F_01",NA,NA,"-78.8333","-6.25","Cajamarca",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-12-09 09:36:47-02","F","FMNH-PTERIDOPHYTES","C0645345F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"C0645345F","C0645345F_01",NA,NA,"-78.8333","-0.8333","Cotopaxi",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-12-09 09:36:48-02","F","FMNH-PTERIDOPHYTES","C0645346F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"C0645346F","C0645346F_01",NA,NA,"-75.5","7","Antioquia",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-12-09 09:36:48-02","F","FMNH-PTERIDOPHYTES","C0645347F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645347F","C0645347F_01",NA,NA,"-76.8333","-7","San Martín",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-12-09 09:36:48-02","F","FMNH-PTERIDOPHYTES","C0645348F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645348F","C0645348F_01",NA,NA,"-75.25","-10.5","Pasco",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-12-09 09:36:49-02","F","FMNH-PTERIDOPHYTES","C0645349F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"C0645349F","C0645349F_01",NA,NA,"-78.5","-1.25","Tungurahua",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-12-09 09:36:49-02","F","FMNH-PTERIDOPHYTES","C0645350F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"C0645350F","C0645350F_01",NA,NA,"-78.5","-1.25","Tungurahua",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-12-09 09:36:49-02","F","FMNH-PTERIDOPHYTES","C0645351F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645351F","C0645351F_01",NA,NA,"-76.8333","-7","San Martín",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-12-09 09:36:50-02","F","FMNH-PTERIDOPHYTES","C0645352F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645352F","C0645352F_01",NA,NA,"-78","-5","Amazonas",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"221","2015-12-09 09:36:50-02","F","FMNH-PTERIDOPHYTES","C0645353F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0645353F","C0645353F_01",NA,NA,"-78","-5","Amazonas",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","1197122","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Alsophila","coriacea","Alsophila coriacea","Rosenst.","Type collection","E. Mayer","1910","9","South America - Neotropics","Colombia","Valpasaiso et Supra.",NA,NA,"US00066132",NA,NA,"86",NA,NA,"Cauca","29",NA,"1500","1500",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","1421928","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Alsophila","elongata","Alsophila elongata","Hook.","Type fragment","K. Hartweg",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US00066142","US00066142_01",NA,"1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","1273142","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Alsophila","elongata","Alsophila elongata","Hook.","Type fragment","K. Hartweg",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,"1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","1421927","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Alsophila","poeppigii","Alsophila poeppigii","Hook.","Type fragment","E. F. Poeppig",NA,NA,"South America - Neotropics","Peru","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,"US00066183",NA,NA,"s.n.",NA,NA,"San Martín",NA,"Mariscal Cáceres",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","1144665","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"F. W. Pennell & E. P. Killip","1922","7","South America - Neotropics","Colombia","Department of El Cauca Morales, Caucau Valley",NA,NA,"US01452481",NA,NA,"8312",NA,NA,"Cauca","13",NA,"1660","1700",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","3273405","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A. Fay & L. Fay","1992","7","South America - Neotropics","Ecuador","Baños Canton Five km east of Baños, in the area of the Agoyan waterfall",NA,NA,"US01452478",NA,NA,"3513","-78.375","-1.3917","Tungurahua","2",NA,"1650",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","2608825","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. E. Stork & O. B. Horton","1938","10","South America - Neotropics","Peru","Depto and Prov. Huanuco. Puente Durand, nirth of Huanuco, Valley of CChinchao Rio",NA,NA,"US01452495","US01452495_01",NA,"9428",NA,NA,"Huanuco","16",NA,"1100",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","601043","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Herbert H. Smith","1898",NA,"South America - Neotropics","Colombia","Santa Marta, United States of Colombia",NA,NA,"US01452482","US01452482_01",NA,"2223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","1144679","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01452487",NA,NA,"8551",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","1618399","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Y. Mexia","1935","3","South America - Neotropics","Ecuador","Trail from Rio Negroto Baños",NA,NA,"US01452465",NA,NA,"7002a",NA,NA,"Tungurahua","3",NA,"900",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2421348","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"P. C. D. Cazalet & T. D. Pennington",NA,NA,"South America - Neotropics","Ecuador","Prov. Santiago-Zamora: Taisha. Primary rain forest, banks of R. Guaguayme",NA,NA,"US01452462","US01452462_01",NA,"7733",NA,NA,NA,NA,NA,"457",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","830550","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. Spruce","1855",NA,"South America - Neotropics","Peru","Prope Tarapoto Peruviae Orientalis",NA,NA,"US01452541","US01452541_01",NA,"4777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","2292712","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"P. Coronado","1953","12","South America - Neotropics","Peru","Chinchao",NA,NA,"US01452492",NA,NA,"93",NA,NA,"Huanuco","12",NA,"2000",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2626391","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A. C. Brade","1929","4","South America - Neotropics","Brazil","Guanabara, Alto da Boa Vista Passo da Pedra. (Serra da Tijuca)",NA,NA,"US01452534","US01452534_01",NA,"8592",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","2415168","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. J. Wurdack","1962","4","South America - Neotropics","Peru","Departamento de Amazonas, Province de Bagua, valley of Río Marañón above Cascadas de Mayasi near Campamento STte Montenegro (Kms 276-280 of Marañón road",NA,NA,"US01452550",NA,NA,"1833",NA,NA,"Amazonas","3",NA,"450",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","1618396","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Y. Mexia","1935","2","South America - Neotropics","Ecuador","Banks of Rio Bobovasa, near Canelos, Prov. Napo-Pastaza [interpreted]",NA,NA,"US01452463",NA,NA,"6904",NA,NA,NA,"9",NA,"300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","2084891","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"ex herb. A. Macedo","1950","2","South America","Brazil","Piloes",NA,NA,"US01452535","US01452535_01",NA,"2110",NA,NA,NA,"3",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","1618397","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Y. Mexia","1935","2","South America - Neotropics","Ecuador","Banks of Rio Bobovasa, near Canelos, Prov. Napo-Pastaza [interpreted]",NA,NA,"US01452464",NA,NA,"6904",NA,NA,"Napo","9",NA,"300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","762954","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. N. Rose & P. G. Russell","1915","7","South America - Neotropics","Brazil","On Corcovado",NA,NA,"US01452538","US01452538_01",NA,"20163",NA,NA,"Rio de Janeiro","8",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","1421940","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Ruiz, -- & -. Pavon",NA,NA,"South America - Neotropics","Peru",NA,NA,NA,"US01452503",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","601032","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Herbert H. Smith","1898",NA,"South America - Neotropics","Colombia","Santa Marta, United States of Colombia",NA,NA,"US01452485",NA,NA,"1122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","2840209","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"D. S. Barrington","1972","7","South America - Neotropics","Colombia","Along road north of Ibague, near the Catholic Agricultural School",NA,NA,"US01452472",NA,NA,"470",NA,NA,"Tolima","28",NA,"1250",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","3218322","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"D. N. Smith, G. Quintana & V. Garcia","1989","5","South America - Neotropics","Bolivia","Ballivian Province Serrania del Pilón lajas, vertiente oriental, 8 a 10 km de Yucumo",NA,NA,"US01452501",NA,NA,"13267","67.03","-15.18","Beni","19",NA,"465","580",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2965840","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. L. Little Jr., A. T. Ortega U., A. Samaniago V. & F. A. Vivar C.","1975","9","South America - Neotropics","Ecuador","Guadalupe, 24 km N de Zamora",NA,NA,"US01452513",NA,NA,"440","-78.88","-3.87","Zamora-Chinchipe","19",NA,"800",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","762953","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. N. Rose & P. G. Russell","1915","7","South America - Neotropics","Brazil","On Corcovado",NA,NA,"US01452537","US01452537_01",NA,"20163",NA,NA,"Rio de Janeiro","8",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","1189927","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Killip",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01452508",NA,NA,"11623",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","1851831","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. Cuatrecasas","1942","12","South America - Neotropics","Colombia","Departamento del valle, Cordillera Occidental; vertiente occidental: hoya del río Digua, Quebrada del Río Blanco",NA,NA,"US01452470",NA,NA,"13670",NA,NA,"Valle del Cauca","18",NA,"350",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2292711","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"P. Coronado","1953","12","South America - Neotropics","Peru","Chinchao [interpreted]",NA,NA,"US01452490",NA,NA,"93",NA,NA,"Huanuco","12",NA,"2000",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","1742548","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"M. Cárdenas","1933","11","South America - Neotropics","Bolivia","Tusuhuaya (Between Tipuani and Challana Rivers)",NA,NA,"US01452500","US01452500_01",NA,"1274",NA,NA,NA,NA,NA,"700",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","1618398","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Y. Mexia","1935","2","South America - Neotropics","Ecuador","Banks of Rio Bobonosa, near Canelos, Prov. Napo-Pastaza",NA,NA,"US01452460",NA,NA,"6904",NA,NA,"Napo","9",NA,"300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","1740114","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. Schimpff","1934","1","South America - Neotropics","Ecuador","Östlich Baños, gebirgswald",NA,NA,"US01452466","US01452466_01",NA,"651",NA,NA,NA,"25",NA,"1500",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
