"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"215","2021-03-22 16:23:13-03","FEPAGRO","BLA","854","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","P. Santos",NA,"Brasil","Rio Grande do Sul","Bagé",NA,"-54.1068992614746","-31.3313999176025",NA,NA,"350","350",NA,NA,NA,"BLA000854",NA,"Spermatophyta",NA,"(Lam.) C.M.Rogers & Mildner","B. Rambo","1950","01","20",NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"216","2021-03-22 16:23:13-03","FEPAGRO","BLA","850","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","C. Duarte",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"5","5",NA,NA,"Habitat: Cultivado","BLA000850",NA,"Spermatophyta",NA,"(Lam.) C.M.Rogers & Mildner","L. V. Silveira","1945","10","10",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"217","2021-02-18 17:08:39-03","FEPAGRO","BLA","833","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","O. R. Camargo",NA,"Brasil","Rio Grande do Sul","Taquari","Estação Experimental de Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"60","60",NA,NA,"Habitat: No campo seco","BLA000833",NA,"Spermatophyta",NA,"(Lam.) C.M.Rogers & Mildner","B. Rambo","1957","12","08",NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA
"218","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95563","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","na rodovia para Butiá","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"no campo","HAS0095563","s.n.","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Silveira, N.","1988","11",NA,NA,"29956","auto",NA,"1991","06",NA,NA,NA,NA
"219","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","72530","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Bagé","na Vila Operária de Candiota","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"No campo limpo","HAS0072530","25593","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Zachia, R.","1983","11",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"220","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","12476","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bueno, O.",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","53","53",NA,NA,"Erva rasteira com flor lilás e fruto verde, numerosa e dispersa em campo sujo na baixada úmida.","HAS0012476","2736","Magnoliophyta",NA,"(Lam.) Rogers & Mildner","Bueno, O.","1980","10",NA,NA,NA,NA,NA,"1982","06",NA,NA,NA,NA
"221","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","13429","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bueno, O.",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico, defronte ao prédio","-51.178068","-30.051692","-51,178068","-30,051692","53","53",NA,NA,"Erva ereta de 35 cm de altura, de flor branco paleacea e fruto verde, pouco numerosa e dispersa em campo sujo de baixada úmida.","HAS0013429","3092","Magnoliophyta",NA,"(Lam.) Rogers & Mildner","Bueno, O.","1981","09",NA,NA,NA,NA,NA,"1982","06",NA,NA,NA,NA
"222","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","4045","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bueno, O.",NA,"Brasil","Rio Grande do Sul","Porto Alegre, Morro Teresópolis","Estrada do Apamecor",NA,NA,"51°12'12,06","30°05'34,32",NA,NA,NA,NA,"erva de pequeno porte; frutos verdes; terreno rochoso","HAS0004045","197","Magnoliophyta",NA,"(Lam.) C.M. Rogers & Mildner","Maratu, L.; Aguiar, L. & Soares, Z.","1976","11",NA,NA,NA,NA,NA,"1980","08",NA,NA,NA,NA
"223","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","841","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Dillenburg, C.R.",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.208665","-30.092592","-51,208665","-30,092592","225","225",NA,NA,"com frutos","HAS0000841","35","Magnoliophyta",NA,"(Lam.) C.M. Rogers & Mildner","Porto, M.L.","1974","10",NA,NA,NA,NA,NA,"1974","10",NA,NA,NA,NA
"224","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95566","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","a 28km de Encruzilhada do Sul","na rodovia Porto Alegre - Encruzilhada",NA,NA,NA,NA,NA,NA,NA,NA,"No campo. Em lugar seco","HAS0095566","19935","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos,","1978","11",NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA
"225","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95571","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","perto de Passo Fundo","na rodovia Marau-Passo Fundo",NA,NA,NA,NA,NA,NA,NA,NA,"No campo sujo","HAS0095571","30409","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1987","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95572","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","ca. de 11km de Manuel Viana","na rodovia para São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,"No campo","HAS0095572","30897","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1986","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95581","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Uruguai","Departamento de Lavalleja","na Sierra de las Ánimas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAS0095581","230","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1951",NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA
"228","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95682","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Uruguai","Departamento de Montevidéu","na Barra do Rio Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No campo","HAS0095682","250","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1951",NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA
"229","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","42285","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Abruzzi, M.L.",NA,"Brasil","Rio Grande do Sul","Barra do Ribeiro","Fazenda J. Taylor","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,NA,NA,"butiazal","HAS0042285","5057","Magnoliophyta",NA,"(Lam.) Rogers & Mildner","M. Neves","2003","12",NA,NA,"31686","auto",NA,"2004",NA,NA,NA,NA,NA
"230","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95564","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","na rodovia Posto da Fonte - Caçapava","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"No campo sujo","HAS0095564","29805","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1986","10",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"231","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95565","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","a 6km Norte da Estação Experimental","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"No campo sujo. Em lugar seco do Costão","HAS0095565","23908","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1982","12",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"232","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","18195","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hiltl, G.",NA,"Brasil","Rio Grande do Sul","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Erva rasteira; pouco frequente; com frutos de cor creme.","HAS0018195","1459","Magnoliophyta",NA,"(Lam.) C. M. Rogers & Mild.",NA,"1983","02",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA
"233","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","23636","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Abruzzi, M.L.",NA,"Brasil","Rio Grande do Sul","Itaara","Reserva Biológica do Ibicuí Mirim, campo à esquerda da barragem","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,NA,NA,"Erva prostrada com frutos castanhos-claros","HAS0023636","1401","Magnoliophyta",NA,"(Lam.) Rog. Et Mildn","Silveira, N.","1987","12",NA,NA,"17818","auto",NA,"1989",NA,NA,NA,NA,NA
"234","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","27464","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Abruzzi, M.L.",NA,"Brasil","Rio Grande do Sul","Itaara","Reserva Biológica do Ibicuí Mirim, lado esquerdo do rio à montante da Barragem","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,NA,NA,"Erva pequena. Solo pedregoso. Campo alterado","HAS0027464","1857","Magnoliophyta",NA,"(Lam.) Rog. Et Mildn","Silveira, N.","1989","10",NA,NA,"17818","auto",NA,"1989","11",NA,NA,NA,NA
"235","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95570","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","Passo Fundo","a 14 km da cidade, na rodovia para Marau","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,"No campo. Frutos amadurecendo","HAS0095570","6742","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1987","10",NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"236","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95569","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Pelotas","na divisa com Canguçu, na rodovia Pelotas- Canguçu","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"Num vassoural","HAS0095569","30069","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1986","11",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"237","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","72352","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Pelotas","no Horto Florestal do IBDF","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"No campo sujo. Frutos quase maduros","HAS0072352","19646","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Zachia, R.","1979","12",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"238","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95568","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","próximo à Vila Operária de Candiota","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,"No campo limpo","HAS0095568","25714","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Senna, R. M.","1983","11",NA,NA,"70026","auto",NA,"2018",NA,NA,NA,NA,NA
"239","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","9973","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mariath, J.",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"encosta; entrada pela Rua Protásio Alves; em frutificação","HAS0009973","723","Magnoliophyta",NA,"(Lam.) C.M. Rogers & Mildner",NA,"1979","06",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","12299","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bueno, O.",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Erva rasteira, rara, com fruto verde. Em campo sujo, no topo, em solo granito.","HAS0012299","2676","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Martau, L.; Aguiar, L. ; Soares, Z.","1980","06",NA,NA,"29946","auto",NA,"1980","08",NA,NA,NA,NA
"241","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","72343","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","Porto Alegre","na parte alto do Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"No campo","HAS0072343","4934","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Zachia, R.","1987","12",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","4368","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bueno, O.",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","beira de estrada","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,NA,NA,"rasteira com frutos verdes","HAS0004368","306","Magnoliophyta",NA,"(Lam.) C. M. Rogers & Mild.",NA,"1977","01",NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95573","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","São Jerônimo","quase na divisa com Arroio dos Ratos","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,NA,NA,"HAS0095573","20165","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1978","10",NA,NA,"78415","auto",NA,"1987",NA,NA,NA,NA,NA
"244","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","29708","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","São Sepé","a 15km da cidade na rodovia para Santa Maria","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,NA,"No campo. Frutos.","HAS0029708","7785","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Silveira, N.","1990","11",NA,NA,"46510","auto",NA,NA,NA,NA,NA,NA,NA
"245","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95567","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Na beira do mato","HAS0095567","1744","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1985","01",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95575","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Vacaria","na Estação Experimental, na rodovia Vacaria - Bom Jesus","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"No campo limpo","HAS0095575","18244","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1978","01",NA,NA,"63451","auto",NA,"1987",NA,NA,NA,NA,NA
"247","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95574","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Vacaria","perto da Estação Experimental, na rodovia Vacaria - Bom Jesus","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"No campo","HAS0095574","17597","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1977","11",NA,NA,"63451","auto",NA,"1987",NA,NA,NA,NA,NA
"248","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","72508","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Rio Grande do Sul","Vacaria","perto da Estação Experimental, na rodovia Vacaria-Bom Jesus","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"No campo. Em lugar seco","HAS0072508","17600","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Zachia, R.","1977","11",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"249","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95579","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silveira, N.",NA,"Brasil","Rio Grande do Sul","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Campo sujo.","HAS0095579","8014","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1989","11",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95576","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Santa Catarina","Lages","cerca de 6km a leste de Painel, rodovia Lages-São Joaquim","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,"No campo sujo. Erva com ca. De 10-15 cm de alt","HAS0095576","14711","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1967","01",NA,NA,"70701","auto",NA,"1987",NA,NA,NA,NA,NA
"251","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95577","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha, 2 km NE da barra dos rios Postinho e Rondinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"No campo limpo. Erva pequena.","HAS0095577","12191","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Senna, R. M.","1965","01",NA,NA,"48290","auto",NA,"2018","06",NA,NA,NA,NA
"252","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95578","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha, perto da barra do Rio Rondinha com o Rio Postinho","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"No campo","HAS0095578","13066","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Senna, R. M.","1966","01",NA,NA,"48290","auto",NA,"2018","06",NA,NA,NA,NA
"253","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","95580","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mattos, J.",NA,"Brasil","Santa Catarina","São Joaquim","Mantiqueira","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"No campo limpo","HAS0095580","5480","Magnoliophyta",NA,"(Lam.) C.M.Rogers & Mildner","Mattos, J.","1958","02",NA,NA,"48290","auto",NA,"1987",NA,NA,NA,NA,NA
"254","2015-09-20 08:27:53-03","UM","RECOLNAT_UM_MPU","MPU010822","PreservedSpecimen",NA,"Linaceae","Linum","selaginoides","Linum selaginoides","Commerson, P.",NA,"Uruguay",NA,NA,"Monte video in ruperstribus",NA,NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu010822' target='other'> <mi>dwc_moreinfo</mi></a>","MPU010822",NA,NA,NA,"Lam.","Schafer",NA,NA,NA,"MPU010822_01",NA,NA,NA,NA,NA,NA,NA,NA,"isotype"
