"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber","infraspecificEpithet"
"85","2019-11-01 15:28:22-03","PUC-RIO","FCAB","1695","PreservedSpecimen","Plantae",NA,"Angiospermae","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","P. Capell S.J.","P.E. Leite S.J.","s.n.","1946","03",NA,NA,"Brasil","São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"001695","Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA
"86","2020-10-01 14:21:50-03","JBB","HEPH","2680","S","Plantae","Dicotyledon","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Lopes, FR","Maury, CM","189","1982","07","30","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Borda da Mata de galeria do Cabeça-de-Veado","-47.85","-15.866667","1102","1102",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"87","2020-12-11 11:37:11-03","UFMG","BHCB","184792","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Moreira, SN; Pott, A; Pott, VJ; Souza, EB","1572","2012","12","19","Southern America","Brasil","Mato Grosso do Sul",NA,"-54.276389","-21.284167","325","325",NA,"Erva anfíbia até 60cm de altura. Flor amarela; Solo orgânico. Relevop plano deprimido. Campo úmido sem m. flexuosa em domínio de Cerrado","BHCB039944","Fátima do Sul",NA,"2012",NA,NA,NA,"-54.276389","-21.284167",NA,NA,NA,NA,NA
"88","2020-12-11 11:37:11-03","UFMG","BHCB","184816","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Moreira, SN; Pott, A; Pott, VJ; Fabri, JB","1159","2012","10","05","Southern America","Brasil","Mato Grosso do Sul","Fazenda Stella 4","-53.193417","-18.980694","510","510",NA,"Erva anfíbia até 40 cm de altura. Flora amarela; Solo orgânico encharcado. Relevo plano deprimido. Borda de Campo úmido com M. flexuosa em domínio de Cerrado","BHCB039970","Costa Rica",NA,"2012",NA,NA,NA,"-53.193417","-18.980694",NA,NA,NA,NA,NA
"89","2020-12-11 11:37:11-03","UFMG","BHCB","8031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Souza, HC","104","1986","08","13","Southern America","Brasil","Tocantins","Pq.Estadual do Ibitipoca",NA,NA,NA,NA,NA,"Campo;crescendo em local encharcado;flores amarelas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:37:11-03","UFMG","BHCB","16438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Grandi, TSM; et al.","s.n.","1989","09","29","Southern America","Brasil","Minas Gerais",NA,"-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,NA,"Bom Jardim de Minas",NA,NA,NA,NA,NA,NA,NA,"20996","auto",NA,NA,NA
"91","2020-12-11 11:37:11-03","UFMG","BHCB","23927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"Itabirito",NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA
"92","2020-12-11 11:37:11-03","UFMG","BHCB","28425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Stehmann, JR; Zappi, DC; et al.","s.n.","1990","09","10","Southern America","Brasil","Minas Gerais","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Erva aquática; Flores amarelas; Brejo","BHCB041067","Santa Bárbara",NA,"1999","07","07",NA,NA,NA,"33136","auto",NA,NA,NA
"93","2020-12-11 11:37:11-03","UFMG","BHCB","92572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Mota, RC da","2693","2004","11","15","Southern America","Brasil","Minas Gerais","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Erva terrestre; flores amarelas; Planta coletada em campo limpo brejoso, próximo ao Bosque do Padre Leite;","BHCB010487","Catas Altas",NA,"2014","12","05",NA,NA,NA,"11966","auto",NA,NA,NA
"94","2021-02-11 17:19:22-03","UFPR","UPCB","77260","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Benj.","Genello, P.M.","Souza, V.C.","4394","1993","10","30",NA,"Brasil","São Paulo","Rodovia Itapeva-Itararé. Próximo a ponte do Rio Verde. Área de banhado com transição para cerrado.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Erva, flores amarelas..",NA,"Itararé",NA,"2011","03","31",NA,NA,NA,"27729","auto",NA,NA,NA
"95","2009-07-17 06:53:00-03","MO","MOBOT","2432137","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Arbo, M. M.","Arturo E. Burkart","Burkart 7850","1936","11","10","South America","Argentina","Corrientes","La Cruz, campo de Olmedo",NA,NA,NA,NA,NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2014-11-13 18:47:00-02","MO","MOBOT","100746463","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P.C. Baleeiro","James L. Zarucchi","Zarucchi 2202","1976","11","10","South America","Colombia","Vaupés","Mitú and vicinity, lower rio Kubiyú. Savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2011-03-27 11:51:00-03","MO","MOBOT","2249348","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"Aurelio Schinini|et al.","Schinini Cacace 21601",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-03-01 19:03:00-03","MO","MOBOT","3061133","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","PTaylor","F. Javier Fernández Casas|J. Molero","Fernández Casas 3824","1980","10","9","South America","Argentina",NA,"Caaguazu; a mitad de camino entre Caaguazu e Yhu, en lugar arenoso limoso e inundado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-04-09 10:53:00-03","MO","MOBOT","3066965","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P. Taylor","Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 916","1986","8","23","South America","Paraguay",NA,"Parque Nacional Ybycu'i. Orilla del Ao Corrientes. Campo abierto con algunas Isletas de bosque ribereno.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3385367","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Hopkins, M.J.G.","Alberto Vicentini","Vicentini 1303","1998","8","28","South America","Brazil","Amazonas","Campina do Patauá-Parque Nacional do Jaú. Quadrante K5, local de pouso do helicóptero na saída da trilha do acampamento. Campo queimado. Campina arbustiva. Erva ereta. Planta áfila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","498437","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P. Taylor (K)","Ronald L. Liesner","Liesner 23516","1988","4","21","South America","Venezuela","Bolívar","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.31666","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-13",NA
"102","2013-08-20 13:04:00-03","MO","MOBOT","498438","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P. Taylor (K)","Elsa M. Zardini|M. Velázquez","Zardini 23416","1990","9","9","South America","Paraguay","Central","Tavarory, 1 km E of Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","437",NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","498444","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P. Taylor (K)","Elsa M. Zardini|R. Velázquez","Zardini 23704","1990","11","10","South America","Paraguay","Caaguazú","Arroyo Yhú. Peat bog.","-55.91666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","453",NA
"104","2013-08-20 12:52:00-03","MO","MOBOT","498495","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P. Taylor (K)","Elsa M. Zardini|C. Benítez","Zardini 3277","1987","10","1","South America","Paraguay","San Pedro","Colonia 8 de diciembre. Borde Arroyo Mboi. Transecta 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","87-43",NA
"105","2013-01-28 05:13:00-02","MO","MOBOT","937937","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","P. Taylor (K)","René Guillén V.|Juan Surubí","Guillén Villarroel 1219","1994","3","30","South America","Bolivia","Santa Cruz","Cerro Pelao. En una ladera con bosque semideciduo de suelos superficiales con afloramiento de roca.","-61.49222","-14.53166","450.00000000",NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2013-02-13 05:33:00-02","MO","MOBOT","939038","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","N. Ritter (NHR)","Antony Jardim|Mario Saldias P.|René Guillén V.|Ramos|Jensen|Surubí","Jardim 486","1994","4","1","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Cerro Pelao. Bosque seco con Talisia, Dilodendron, Amburana, Hymenaea, Anadenanthera, Chorisia, Luehea, Metrodorea, Rhamnidium, Sebastiana, Spondias, Astronium, Aspidosperma.. Substrato con poco suelo sobre roca granitica.","-61.49805","-14.53972","300.00000000",NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-08-31 08:59:17-03","INPA","INPA","119534","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Miranda, FEL de","850","1984","06","20","Southern America","Brasil","Amazonas","Parque das Laranjeiras, Manaus, alagado aberto no Parque das Laranjeiras.","-60.016667","-3.05",NA,NA,NA,NA,"INPA0119534","Manaus","INPA0119534 INPA0119534_e",NA,NA,NA,NA,"-60.016667","-3.05",NA,NA,NA,NA,NA
"108","2020-08-31 08:59:17-03","INPA","INPA","132613","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Taylor, PG","Prance, GT","28945","1984","02","11","Southern America","Brasil","Amazonas","Serra do Aracá, Plateau of northern massif of Serra Aracá. South side of North mountain. Open plateau savanna. Frequent in damp sandy places.","-63.356111","0.865833","1200","1200",NA,NA,"INPA0132613","Barcelos","INPA0132613 INPA0132613_e","1985",NA,NA,NA,"-63.356111","0.865833",NA,NA,NA,NA,NA
"109","2020-08-31 08:59:17-03","INPA","INPA","235553","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Baleeiro-Souza, PC","Costa, SM","728","2010","09","14","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, entre a 1ª e 2ª bueiras","-61","1.28",NA,NA,NA,NA,"INPA0235553","Caracaraí","INPA0235553 INPA0235553_e INPA0235553_nd","2012","08",NA,NA,"-61","1.28",NA,NA,NA,NA,NA
"110","2020-08-31 08:59:17-03","INPA","INPA","239388","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Boeira, ASP","Dávila, NC","5590","2009","10","06","Southern America","Brasil","Roraima","Parque Nacional Viruá","-61.2","1.2",NA,NA,NA,NA,"INPA0239388","Caracaraí",NA,"2010","10","30",NA,"-61.2","1.2",NA,NA,NA,NA,NA
"111","2020-08-31 08:59:17-03","INPA","INPA","270060","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Boeira, ASP","Carvalho, FA de","1851","2009","07","01","Southern America","Brasil","Amazonas","Comunidade Nhambu, Comunidade Nhambu","-67.20362","0.19456","59","59",NA,NA,"INPA0270060","São Gabriel da Cachoeira",NA,"2010","08","13",NA,"-67.20362","0.19456",NA,NA,NA,NA,NA
"112","2020-08-31 08:59:17-03","INPA","INPA","197304","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Hopkins, MJG","Vicentini, A","1303","1998","08","28","Southern America","Brasil","Amazonas","Parque Nacional de Jaú, Parque Nacional de Jaú","-61.5","-1.9",NA,NA,NA,NA,"INPA0197304",NA,NA,"1998","10",NA,NA,"-61.5","-1.9",NA,NA,NA,NA,NA
"113","2020-08-31 08:59:17-03","INPA","INPA","270073","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Boeira, ASP","Carvalho, FA de","1873","2009","07","01","Southern America","Brasil","Amazonas","Comunidade Nhambu, Comunidade Nhambu","-67.20362","0.19456","59","59",NA,NA,"INPA0270073","São Gabriel da Cachoeira",NA,"2010","08","13",NA,"-67.20362","0.19456",NA,NA,NA,NA,NA
"114","2020-08-31 08:59:17-03","INPA","INPA","58926","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Coêlho, DF","Monteiro, OP","INPA58926","1976","05","27","Southern America","Brasil","Mato Grosso",NA,"-60.5","-10.6",NA,NA,NA,NA,"INPA0058926","Aripuanã","INPA0058926 INPA0058926_e INPA0058926_e1","1980",NA,NA,NA,"-60.5","-10.6",NA,NA,NA,NA,NA
"115","2020-08-31 08:59:17-03","INPA","INPA","6189","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Pessoal do C.P.F.","INPA6189","1958","03","12","Southern America","Brasil","Amazonas","Igarapé do Parque 10, Manaus, Bosque do Parque 10 de Novembro; solo úmido.","-60.016667","-3.066667",NA,NA,NA,NA,"INPA0006189","Manaus","INPA0006189 INPA0006189_e",NA,NA,NA,NA,"-60.016667","-3.066667",NA,NA,NA,NA,NA
"116","2020-08-31 08:59:17-03","INPA","INPA","82279","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Ramos, JF","Revilla, J","4212","1979","03","20","Southern America","Brasil","Amazonas","Praia Grande, Rio Negro, Praia Grande.","-60.533333","-3.033333",NA,NA,NA,NA,"INPA0082279",NA,"INPA0082279 INPA0082279_d INPA0082279_e",NA,NA,NA,NA,"-60.533333","-3.033333",NA,NA,NA,NA,NA
"117","2020-08-31 08:59:17-03","INPA","INPA","8472","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Rodrigues, WA","2092","1961","01","17","Southern America","Brasil","Amazonas","Enseada Grande, Ponta Negra., Enseada Grande, Tarumã; terreno úmido; humoso.","-60.027419","-3.122222",NA,NA,NA,NA,"INPA0008472","Manaus",NA,NA,NA,NA,NA,"-60.027419","-3.122222",NA,NA,NA,NA,NA
"118","2020-08-31 08:59:17-03","INPA","INPA","86922","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Coêlho, LF; Maia, LA","Maia, LA","690","1979","07","20","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira, Ilha em frente ao Porto de São Gabriel.","-67.083333","-0.116667",NA,NA,NA,NA,"INPA0086922","São Gabriel da Cachoeira","INPA0086922 INPA0086922_d INPA0086922_e INPA0086922_e1","1980",NA,NA,NA,"-67.083333","-0.116667",NA,NA,NA,NA,NA
"119","2020-08-31 08:59:17-03","INPA","INPA","8728","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Rodrigues, WA","2317","1961","04","05","Southern America","Brasil","Amazonas","Enseada Grande, Ponta Negra., Enseada Grande, Ponta Negra; solo arenoso; úmido.","-60.1","-3.05",NA,NA,NA,NA,"INPA0008728","Manaus",NA,NA,NA,NA,NA,"-60.1","-3.05",NA,NA,NA,NA,NA
"120","2020-08-31 08:59:17-03","INPA","INPA","119511","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Miranda, FEL de","Miranda, FEL de","814","1984","06","05","Southern America","Brasil","Amazonas","Conjunto dos Jornalistas, Manaus, nos fundos do Conjunto dos Jornalistas","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0119511","Manaus",NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA
"121","2021-03-04 11:06:41-03","UFRB","HURB","1798","PreservedSpecimen","Plantae","Anthophyta",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Amaral, M.C.E.; Faria, A.D.; Falcão, J.C.; et al.","9532","1995","07","17",NA,"Brasil","São Paulo","Represa do Broa-margem ao lado do asfalto a 6 km; do trevo de Itarapina-São Carlos(Rodovia Municipal","-47.75","-22.2",NA,NA,NA,"solo encharcado; n.º de coleta: 95/32.","HURB000001798","Itirapina",NA,NA,NA,NA,NA,"47°45'W","22°12'S",NA,NA,NA,NA,NA
"122","2018-10-09 16:31:36-03","UFLA","ESAL","29434","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Mansanares, ME; Coelho, FF; Van den Berg, E","1574","2010","05","21",NA,"Brasil","Minas Gerais","Ponto 8 - Chapada das Perdizes","-44.6039009094238","-21.6819000244141",NA,NA,NA,"Crescendo em brejo. Flores com cálice amarelo esverdeado e corola amarelo ouro.",NA,"Minduri",NA,"2018","05",NA,NA,NA,NA,"15713","auto",NA,NA,NA
"123","2018-10-09 16:31:36-03","UFLA","ESAL","29429","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Mansanares, ME; Van de Berg, E; Andrade, EA;","1260","2010","05","01",NA,"Brasil","Minas Gerais","Ponto 8 - Chapada das Perdizes","-44.6039009094238","-21.6819000244141",NA,NA,NA,"Crescendo no brejo. Planta com 30 cm. Flor amarela. Campo de altitude brejoso.",NA,"Minduri",NA,"2018","05",NA,NA,NA,NA,"15713","auto",NA,NA,NA
"124","2018-08-29 16:33:14-03","UFLA","ESAL","29431","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Mansanares, ME; Meireles, L; Domingos, DQ","2739","2012","06","17",NA,"Brasil","Minas Gerais","Ponto 8 - Chapada das Perdizes","-44.6039009094238","-21.6819000244141",NA,NA,NA,"Flores com corola amarela. Campo de altitude brejoso.",NA,"Minduri",NA,"2018","05",NA,NA,NA,NA,"15713","auto",NA,NA,NA
"125","2019-12-19 11:19:21-03","UFG","UFG","44960","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","198","2008","05","02",NA,"Brasil","Goiás",NA,"-48.801389","-17.024167",NA,NA,NA,NA,"UFG0044960","Bela Vista de Goiás","UFG0044960","2010","01","15",NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA
"126","2019-12-19 11:19:21-03","UFG","UFG","44972","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","340","2008","07","05",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0044972","Bela Vista de Goiás","UFG0044972","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"127","2019-12-19 11:19:21-03","UFG","UFG","44975","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","412","2008","08","05",NA,"Brasil","Goiás",NA,"-48.801389","-17.024167",NA,NA,NA,NA,"UFG0044975","Bela Vista de Goiás","UFG0044975","2010","01","15",NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA
"128","2019-12-19 11:19:21-03","UFG","UFG","44977","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","460","2008","09","06",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0044977","Bela Vista de Goiás","UFG0044977","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"129","2019-12-19 11:19:21-03","UFG","UFG","44979","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","527","2008","09","06",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0044979","Bela Vista de Goiás","UFG0044979","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"130","2019-12-19 11:19:21-03","UFG","UFG","44983","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","583","2008","10","11",NA,"Brasil","Goiás",NA,"-48.801389","-17.024167",NA,NA,NA,NA,"UFG0044983","Bela Vista de Goiás","UFG0044983","2010","01","15",NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA
"131","2019-12-19 11:19:21-03","UFG","UFG","44986","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","608","2008","10","11",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0044986","Bela Vista de Goiás","UFG0044986","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"132","2019-12-19 11:19:21-03","UFG","UFG","44995","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","715","2008","11","04",NA,"Brasil","Goiás",NA,"-48.801389","-17.024167",NA,NA,NA,NA,"UFG0044995","Bela Vista de Goiás","UFG0044995","2010","01","15",NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA
"133","2019-12-19 11:19:21-03","UFG","UFG","45001","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","891","2008","12","15",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0045001","Bela Vista de Goiás","UFG0045001","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"134","2019-12-19 11:19:21-03","UFG","UFG","45013","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","1108","2008","12","15",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0045013","Bela Vista de Goiás","UFG0045013","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"135","2019-12-19 11:19:21-03","UFG","UFG","45030","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","1472","2009","04","15",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0045030","Bela Vista de Goiás","UFG0045030","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"136","2019-12-19 11:19:21-03","UFG","UFG","45051","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Resende, I.L.M.","Resende, I.L.M.","1605","2008","11","04",NA,"Brasil","Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,NA,"UFG0045051","Bela Vista de Goiás","UFG0045051","2010","01","15",NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","3125465","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"G. Hatschbach","39185","1976","11","8","South America","Brazil","Paraná","Campina da Cascavel (mun. Balsa Nova).",NA,NA,NA,NA,NA,NA,"US03216451",NA,"US03216451_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","3074757","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Taylor, P.","O. Huber","4694","1979","11","7","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho, aprox. 30 km N; Sabanas de Rincones de Chacorro, a unos 5 km al NE de Galipero","-67.33","5.8","80",NA,NA,NA,"US00796191","Atures","US00796191_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
