"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"156","2020-08-20 14:57:30-03","UFSC","FLOR","67049","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Funez, L.A.","2019","04","10","Funez, L.A.; Ribeiro-Nardes, W.; Comin, M.","8226","2018","08","28","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Santa Bárbara, parcela TS-2500. Parque Nacional de São Joaquim","-49.627778","-28.156389","49º37'40''W","28º9'23''S","1640","1640","FLOR0067049","FLOR0067049",NA,"Malpighiales",NA,NA,"Erva. Invólucro roxo, flores amarelas Habitat: Campo pedregoso Habito: Erva",NA,NA,NA,NA,NA,NA
"157","2020-08-20 14:57:30-03","UFSC","FLOR","67050","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Funez, L.A.","2019","04","10","Funez, L.A.; Ribeiro-Nardes, W.; Comin, M.","8285","2018","08","28","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.635278","-28.141667","49º38'7''W","28º8'30''S","1360","1360","FLOR0067050","FLOR0067050",NA,"Malpighiales",NA,NA,"Erva. Disco amarelo, lígulas amarelo-claras Habitat: Campo pedregoso Habito: Erva",NA,NA,NA,NA,NA,NA
"158","2020-08-20 14:57:30-03","UFSC","FLOR","67051","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Funez, L.A.","2019","04","10","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Comin, M.","8338","2018","11","10","Brasil","Santa Catarina","Bom Jardim da Serra","Parque Nacional de São Joaquim. Campos de Santa Bárbara. Parque Nacional de São Joaquim","-49.606389","-28.162222","49º36'23''W","28º9'44''S","1665","1665","FLOR0067051","FLOR0067051",NA,"Malpighiales",NA,NA,"Erva. Lígulas azuladas Habitat: Campo limpo Habito: Erva",NA,NA,NA,NA,NA,NA
"159","2020-08-20 20:39:48-03","UFSC","FLOR","25522","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","7470","1995","04","28","Brasil","Santa Catarina","Urubici","Ao longo da rede elétrica Urubici-CINDACTA, ca. 2 km NW da antena mais distante do CINDACTA (km 14).","-49.5917015075684","-28.0149993896484",NA,NA,"1630","1630","FLOR0025522",NA,NA,"Malpighiales",NA,NA,"arvoreta, 20-30 cm dAp, flor em botão, 7 a 8m altura. Folhas discolores, pecíolo vermelhos.","30102","auto",NA,NA,NA,NA
"160","2020-08-20 20:39:48-03","UFSC","FLOR","22279","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Falkenberg, D.B.; Sobral, M.","1992",NA,NA,"Falkenberg, D.B.","5685","1992","03","14","Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,"1700","1700","FLOR0022279",NA,NA,"Malpighiales",NA,NA,"árvore, mais de 30 cm de dap, 8m altura. Estéril.","30102","auto",NA,NA,NA,NA
"161","2021-03-04 15:46:56-03","IF","SPSF","26287","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"G.Durigan",NA,"1997","01","27","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerradao&nf;;","36070","auto","Magnoliopsida",NA,NA,NA
"162","2021-03-04 15:46:56-03","IF","SPSF","27087","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"G. Hatschbach & A.Souza","50683","1986","10","30","Brasil","PR","Piraquara","mata","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","12577","auto","Magnoliopsida",NA,NA,NA
"163","2021-03-04 15:46:56-03","IF","SPSF","37785","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","R.T. Polisel","2007","10","18","R.T. Polisel & N.M.Ivanaukas & M.C.Assis & R.P.L.Santos",NA,"2007","08","23","Brasil","SP","Campos do Jordão","Região do Cedro Vermelho","-45.5900001525879","-22.7299995422363",NA,NA,"1501","1501",NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"COLETA: Arvoreta 3m, flores brancas; GEOGRAFIA: Sub bosque de reflorestamento com araucária;","21048","auto","Magnoliopsida",NA,NA,NA
"164","2021-02-08 12:45:12-03","UFRGS","ICN","016038","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M","1980","09","18","Rambo, B","36705","1948","01","23","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).","30776","auto",NA,NA,NA,NA
"165","2021-02-08 12:45:14-03","UFRGS","ICN","085352","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Sobral, M; et al.","5052",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto; 2m; flor em botão, amarelas.; Em interior de mata.","30776","auto",NA,NA,NA,NA
"166","2021-02-08 12:45:12-03","UFRGS","ICN","018792","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M","1980","09","18","Augusto, I","s.n.","1945","02","20","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto de 2m de altura; folhas verde claras, interiormente bastante pálidas.; Margem do Rio Tiririca.","16452","auto",NA,NA,NA,NA
"167","2021-02-08 12:45:12-03","UFRGS","ICN","063470","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Jarenkow, JA",NA,NA,NA,"Jarenkow, JA","s.n.","1981","08","23","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).","38649","auto",NA,NA,NA,NA
"168","2021-02-08 12:45:14-03","UFRGS","ICN","178436","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Molz, M",NA,NA,NA,"Molz, M","s.n.","2009","10","13","Brasil","SC","São Joaquim",NA,"-49.186389","-28.448056","-49.186389","-28.448056","910","910",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"579708, 6852924 SAD-69; Arbusto com 2 m de altura",NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:45:14-03","UFRGS","ICN","120995","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Salazar, E; GRA-RS","s.n.",NA,NA,NA,"Brasil","RS","Fazenda Madrugada","Bacia do Jaguarão sub-bacia do arroio Candiota",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Em mata de quebrada.",NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:45:14-03","UFRGS","ICN","170502","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Molz, M; Grings, M",NA,NA,NA,"Grings, M; Molz, M","s.n.","2009","09","17","Brasil","RS","Bom Jesus","574687, 6851785","-50.237222","-28.458333","-50.237222","-28.458333","790","790",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Arbusto arborescente com 3m de altura",NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:45:14-03","UFRGS","ICN","170617","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Molz, M; Guarino, E; Giehl, EL; Molz, M W","s.n.","2009","08","24","Brasil","RS","Bom Jesus","Próximo ao rio Cerquinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Material testmunho do EIA/RIMA de Pai-Querê.","55856","auto",NA,NA,NA,NA
"172","2021-02-08 12:45:14-03","UFRGS","ICN","163750","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Martin Molz",NA,NA,NA,"Molz, M","s.n.","2009","08","22","Brasil","RS","Bom Jesus","Subindo o rio Cerquinha Coord.: 569876 6851678","-50.4166984558105","-28.6678009033203",NA,NA,"800","800",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Arbusto com 1,5 m de altura; Em área aberta próximo a plantio de Pinus sp.","55856","auto",NA,NA,NA,NA
"173","2021-02-08 12:45:12-03","UFRGS","ICN","048183","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Sobral, M","382","1980","09","14","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore ca. 4m de altura; inflorescências amarelas. Flores masculinas monoclamídeas.; Em interior de mato.","50525","auto",NA,NA,NA,NA
"174","2021-02-08 12:45:12-03","UFRGS","ICN","081478","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Sobral, M; Bordignon, SAL; Marchiori, JN","5705",NA,NA,NA,"Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 2-3m; flores amarelas.; Em beira de mata junto à BR-392.","50525","auto",NA,NA,NA,NA
"175","2021-02-08 12:45:12-03","UFRGS","ICN","081725","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Sobral, M","2306",NA,NA,NA,"Brasil","RS","Camaquã","Pessegueiro","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta 2m. Estéril.; em roça.","49429","auto",NA,NA,NA,NA
"176","2021-02-08 12:45:14-03","UFRGS","ICN","185508","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Rodrigues, RS","487","1997","10","27","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA
"177","2021-02-08 12:45:12-03","UFRGS","ICN","059099","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Jarenkow, JA","17","1982","04","09","Brasil","RS","Cambará do Sul","Fortaleza dos aparados","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto 3,5m de alt.; Em beira do mato.","30776","auto",NA,NA,NA,NA
"178","2021-02-08 12:45:12-03","UFRGS","ICN","069872","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Irgang, BE; Luís","s.n.","1978","07","26","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).","30776","auto",NA,NA,NA,NA
"179","2021-02-08 12:45:14-03","UFRGS","ICN","121003","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Salazar, E",NA,NA,NA,"Salazar, E; GRA-RS","s.n.","2001","04","24","Brasil","RS","Canguçu","Fazenda Remanso 1° distrito de Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Borda interna de mata ciliar.","68702","auto",NA,NA,NA,NA
"180","2021-02-08 12:45:12-03","UFRGS","ICN","048198","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M",NA,NA,NA,"Sobral, M","s.n.","1980","09","21","Brasil","RS","Esmeralda","Reserva de Aracurí","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).","38649","auto",NA,NA,NA,NA
"181","2021-02-08 12:45:14-03","UFRGS","ICN","160495","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Grings, M",NA,NA,NA,"Grings, M","573","2007","04","15","Brasil","RS","Pinheiro Machado","Projeto de Assentamento Vierina","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"arvoreta com grandes estípulas foliáceas; estéril; raríssima; no interior de floresta de encosta próximo do arroio Basílio (arroio Santa Maria)","70026","auto",NA,NA,NA,NA
"182","2021-02-08 12:45:14-03","UFRGS","ICN","169895","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Seger, GDS",NA,NA,NA,"Seger, GDS","224","2006","07","17","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"flores amarelas; Borda mata nativa","76715","auto",NA,NA,NA,NA
"183","2021-02-08 12:45:14-03","UFRGS","ICN","132815","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Lorenzi, H","2986","2005","09","08","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore; 5,0 m; flores amarelas e odoríferas; folhas verde-escuro e luzidias (discolores), tornando-se pretas após secas; altamente ornamental;; Beira de estrada na borda mata.","42598","auto",NA,NA,NA,NA
"184","2021-02-08 12:45:12-03","UFRGS","ICN","000294","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M","1980","09","18","Schultz, AR","294","1940","03","26","Brasil","RS","Taquara","Caracol","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).","22252","auto",NA,NA,NA,NA
"185","2021-02-08 12:45:12-03","UFRGS","ICN","000291","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Emrich, K",NA,NA,NA,"Emrich, K","s.n.","1936","01","29","Brasil","RS","Taquara","Caracol","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).","22252","auto",NA,NA,NA,NA
"186","2021-02-08 12:45:14-03","UFRGS","ICN","163743","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Grings, M; Martin Molz",NA,NA,NA,"Grings, M; Martin Molz; Tiago Closs De Marchi","s.n.","2009","06","26","Brasil","SC","Lages","Fazenda Pai Querê Coord.: 536560 6862981","-50.326099395752","-27.8160991668701",NA,NA,"900","900",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Arbusto com 2 m de altura; Floresta antiga, com árvores de porte elevado","70701","auto",NA,NA,NA,NA
"187","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","42463","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Salazar, E.",NA,NA,NA,"Salazar, E.","s.n.","2003","03",NA,"Brasil","Rio Grande do Sul","Pedras Altas",NA,NA,NA,NA,NA,NA,NA,"HAS0042463",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","82175","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.",NA,NA,NA,"Mattos, J.","50","1951",NA,NA,"Uruguai","Montevideo","Montevideo","Faculdade de Agronomia",NA,NA,NA,NA,NA,NA,"HAS0082175",NA,"Magnoliophyta",NA,NA,NA,"cultivada no parque da escola. HerbárioJoão Mattos 78; IPRN",NA,NA,NA,NA,NA,NA
"189","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97230","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.",NA,NA,NA,"Mattos, J.","s.n","1957","01",NA,"Brasil","Santa Catarina","São Mateus- São Joaquim",NA,NA,NA,NA,NA,NA,NA,"HAS0097230",NA,"Magnoliophyta",NA,NA,NA,"Numa Capoeira. IPRN",NA,NA,NA,NA,NA,NA
"190","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97232","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.","1978",NA,NA,"Mattos, J. ; Mattos, N; Camargo, O.R","18554","1978","03",NA,"Brasil","Rio Grande do Sul","Santana","Cerro da Vigia, a 10 quilometros de Santana",NA,NA,NA,NA,NA,NA,"HAS0097232",NA,"Magnoliophyta",NA,NA,NA,"Numa matinha de costão. Arvoreta com cerca de 2,5 metros de altura. IPRN",NA,NA,NA,NA,NA,NA
"191","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97233","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R.M","2020","10",NA,"Mattos, J. ; Mattos, N; Bassan,H. M.","29199","1986","02",NA,"Brasil","Rio Grande do Sul","Rodovia para São Francisco de Paula","a 40km de Ana Reck",NA,NA,NA,NA,NA,NA,"HAS0097233",NA,"Magnoliophyta",NA,NA,NA,"Inflorescências branco-ververdeadas. IPRN",NA,NA,NA,NA,NA,NA
"192","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","44724","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Nilson,A.",NA,NA,NA,"Nilson, A.D.","1143","2004","11",NA,"Brasil","Rio Grande do Sul","Arroio Grande","Arroio Grande,","-53.0868988037109","-32.2374992370605",NA,NA,NA,NA,"HAS0044724",NA,"Magnoliophyta",NA,NA,NA,"Arvoreta. Cerca de 1,3m de altura.","65487","auto",NA,NA,NA,NA
"193","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","82224","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.",NA,NA,NA,"Tubino, D.","16","1955",NA,NA,"Brasil","Rio Grande do Sul","Bagé","Escola Assis Brasil","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"HAS0082224",NA,"Magnoliophyta",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA
"194","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97239","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R. M.","2020","10",NA,"Camargo, O.R.","5531","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","4º distrito Fazenda Potreirinhos","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0097239",NA,"Magnoliophyta",NA,NA,NA,"Na orla da mata. 3m de altura, alguns frutos imaturos de cor vermelho cereja. IPRN.","55856","auto",NA,NA,NA,NA
"195","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97238","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Camargo, O. R.","1976","01",NA,"Camargo, O.R.","s.n.","1975","08",NA,"Brasil","Rio Grande do Sul","Bom Jesus","4º distrito Potreirinhos","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0097238",NA,"Magnoliophyta",NA,NA,NA,"No mato, árvore 15m, botões florais. Supervisão de Recursos Naturais Renováveis. Herbário de Arvores do Rio Grande do Sul.","55856","auto",NA,NA,NA,NA
"196","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97237","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Camargo, O. R.","1975","09",NA,"Camargo, O.R.","s.n.","1975","09",NA,"Brasil","Rio Grande do Sul","Bom Jesus","4º distrito Silveiras","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0097237",NA,"Magnoliophyta",NA,NA,NA,"No mato. Arvoreta 5 m, estéril. Supervisão de Recursos Naturais Renováveis. Herbário de Arvores do Rio Grande do Sul.","55856","auto",NA,NA,NA,NA
"197","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97231","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Deiro, G. A.M.","1975","07",NA,"Camargo, O.R.","s.n","1975","07",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Potreirinhos, 4º distrito de Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0097231",NA,"Magnoliophyta",NA,NA,NA,"Botões florais. Secretaria de agricultura, Herbário de Árvores do Rio Grande do Sul nº 274","55856","auto",NA,NA,NA,NA
"198","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97234","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R. M.","2020","10",NA,"Mattos, J.; Mattos, N; Rosa, H.","22367","1981","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","8 km ao sul de Cambará do Sul, na rodovia para São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0097234",NA,"Magnoliophyta",NA,NA,NA,"Num capão, arvoreta com cerca de 3 m de altura. IPRN.","30776","auto",NA,NA,NA,NA
"199","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97236","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R. M.","2020","10",NA,"Camargo, O.R.","99","1955","11",NA,"Brasil","Rio Grande do Sul","Farroupilha","Est. Exp. Friticultura de Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0097236",NA,"Magnoliophyta",NA,NA,NA,"No mato.","19545","auto",NA,NA,NA,NA
"200","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97235","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R. M.","2020","10",NA,"Camargo, O.R.","263","1957","09",NA,"Brasil","Rio Grande do Sul","Farroupilha","Est. Exp. Friticultura de Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0097235",NA,"Magnoliophyta",NA,NA,NA,"No mato.","19545","auto",NA,NA,NA,NA
"201","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","45083","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R. M.",NA,NA,NA,"Senna, R.M.","1099","2005","12",NA,"Brasil","Rio Grande do Sul","Jaquirana","Passo do S, Parque Estadual do Tainhas.","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"HAS0045083",NA,"Magnoliophyta",NA,NA,NA,"Beira de mata; arbusto","31282","auto",NA,NA,NA,NA
"202","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97240","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Senna, R. M.","2020","10",NA,"Frosi, R.; Model, N.","152","1984","06",NA,"Brasil","Rio Grande do Sul","Tapes","Próximo ao Cerro da Emboaba","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"HAS0097240",NA,"Magnoliophyta",NA,NA,NA,"No campo cerca de 1 m de altura. IPRN.","25762","auto",NA,NA,NA,NA
"203","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","82206","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.",NA,NA,NA,"Mattos, J.","5363","1958","02",NA,"Brasil","Santa Catarina","Lages","junto à cidade","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"HAS0082206",NA,"Magnoliophyta",NA,NA,NA,"Num capão. Herbário João Mattos 6145; IPRN","70701","auto",NA,NA,NA,NA
"204","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","53865","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Rambo, B.",NA,NA,NA,"Mattos, J.","985","1954","02",NA,"Brasil","Santa Catarina","São Joaquim","Altos, no terreno de M. Jesuíno","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0053865",NA,"Magnoliophyta",NA,NA,NA,"2 m de altura, no mato.","48290","auto",NA,NA,NA,NA
"205","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","63916","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.","1985",NA,NA,"Mattos, J.","1440","1953","03",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha, Rio Rondinha.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0063916",NA,"Magnoliophyta",NA,NA,NA,"Na capoeira, arvoreta. Herbário João Mattos 2061; IPRN","48290","auto",NA,NA,NA,NA
